V-51(n,g) ENDF/B-VII.1
2.55050E+06 0.00146464
2.55080E+06 0.00146463
2.55110E+06 0.00146461
2.55200E+06 0.00146457
2.55220E+06 0.00146456
2.55280E+06 0.00146453
2.55370E+06 0.00146449
2.55400E+06 0.00146448
2.55430E+06 0.00146446
2.55490E+06 0.00146443
2.55600E+06 0.00146438
2.55660E+06 0.00146435
2.55690E+06 0.00146434
2.55720E+06 0.00146432
2.55750E+06 0.00146431
2.55780E+06 0.00146429
2.55930E+06 0.00146422
2.56100E+06 0.00146414
2.56160E+06 0.00146411
2.56190E+06 0.00146410
2.56220E+06 0.00146408
2.56310E+06 0.00146404
2.56450E+06 0.00146397
2.56510E+06 0.00146394
2.56600E+06 0.00146390
2.56630E+06 0.00146389
2.56810E+06 0.00146380
2.56900E+06 0.00146376
2.56980E+06 0.00146372
2.57010E+06 0.00146370
2.57040E+06 0.00146369
2.57070E+06 0.00146367
2.57190E+06 0.00146362
2.57220E+06 0.00146360
2.57250E+06 0.00146359
2.57340E+06 0.00146355
2.57370E+06 0.00146353
2.57400E+06 0.00146352
2.57430E+06 0.00146350
2.57600E+06 0.00146342
2.57660E+06 0.00146339
2.57810E+06 0.00146332
2.57840E+06 0.00146331
2.57870E+06 0.00146329
2.57930E+06 0.00146326
2.57960E+06 0.00146325
2.58050E+06 0.00146320
2.58080E+06 0.00146319
2.58340E+06 0.00146307
2.58490E+06 0.00146299
2.58580E+06 0.00146295
2.58670E+06 0.00146291
2.58820E+06 0.00146284
2.58970E+06 0.00146276
2.59150E+06 0.00146268
2.59210E+06 0.00146265
2.59240E+06 0.00146263
2.59300E+06 0.00146261
2.59450E+06 0.00146253
2.59470E+06 0.00146252
2.59682E+06 0.00146242
2.59682E+06 0.00146242
2.59784E+06 0.00146237
2.59800E+06 0.00146237
2.59890E+06 0.00146232
2.59920E+06 0.00146231
2.59950E+06 0.00146229
2.59980E+06 0.00146228
2.60000E+06 0.00146227
2.60130E+06 0.00146214
2.60220E+06 0.00146206
2.60250E+06 0.00146203
2.60370E+06 0.00146191
2.60490E+06 0.00146180
2.60550E+06 0.00146174
2.60770E+06 0.00146153
2.60860E+06 0.00146144
2.60920E+06 0.00146139
2.60950E+06 0.00146136
2.60980E+06 0.00146133
2.61040E+06 0.00146127
2.61070E+06 0.00146124
2.61100E+06 0.00146121
2.61130E+06 0.00146118
2.61160E+06 0.00146116
2.61190E+06 0.00146113
2.61220E+06 0.00146110
2.61250E+06 0.00146107
2.61400E+06 0.00146093
2.61430E+06 0.00146090
2.61490E+06 0.00146084
2.61550E+06 0.00146078
2.61580E+06 0.00146075
2.61610E+06 0.00146072
2.61670E+06 0.00146067
2.61700E+06 0.00146064
2.61880E+06 0.00146046
2.61970E+06 0.00146038
2.62000E+06 0.00146035
2.62370E+06 0.00145999
2.62400E+06 0.00145997
2.62430E+06 0.00145994
2.62520E+06 0.00145985
2.62550E+06 0.00145982
2.62920E+06 0.00145947
2.63070E+06 0.00145932
2.63250E+06 0.00145915
2.63280E+06 0.00145912
2.63530E+06 0.00145888
2.63650E+06 0.00145877
2.63740E+06 0.00145868
2.63890E+06 0.00145854
2.63990E+06 0.00145844
2.64110E+06 0.00145832
2.64140E+06 0.00145830
2.64200E+06 0.00145824
2.64420E+06 0.00145803
2.64480E+06 0.00145797
2.64540E+06 0.00145791
2.64880E+06 0.00145758
2.64910E+06 0.00145756
2.64940E+06 0.00145753
2.65090E+06 0.00145738
2.65148E+06 0.00145733
2.65148E+06 0.00145733
2.65310E+06 0.00145717
2.65370E+06 0.00145711
2.65400E+06 0.00145709
2.65460E+06 0.00145703
2.65490E+06 0.00145700
2.65560E+06 0.00145693
2.65590E+06 0.00145690
2.65650E+06 0.00145685
2.65680E+06 0.00145682
2.65740E+06 0.00145676
2.65900E+06 0.00145661
2.65990E+06 0.00145652
2.66020E+06 0.00145649
2.66080E+06 0.00145643
2.66150E+06 0.00145637
2.66180E+06 0.00145634
2.66240E+06 0.00145628
2.66270E+06 0.00145625
2.66360E+06 0.00145616
2.66460E+06 0.00145607
2.66520E+06 0.00145601
2.66550E+06 0.00145598
2.66580E+06 0.00145595
2.66610E+06 0.00145592
2.66860E+06 0.00145568
2.66890E+06 0.00145566
2.66960E+06 0.00145559
2.67020E+06 0.00145553
2.67110E+06 0.00145544
2.67140E+06 0.00145542
2.67170E+06 0.00145539
2.67270E+06 0.00145529
2.67300E+06 0.00145526
2.67450E+06 0.00145512
2.67490E+06 0.00145508
2.67520E+06 0.00145505
2.67550E+06 0.00145502
2.67580E+06 0.00145499
2.67610E+06 0.00145496
2.67640E+06 0.00145494
2.67670E+06 0.00145491
2.67740E+06 0.00145484
2.67800E+06 0.00145478
2.67830E+06 0.00145475
2.68020E+06 0.00145457
2.68110E+06 0.00145448
2.68140E+06 0.00145446
2.68330E+06 0.00145427
2.68390E+06 0.00145422
2.68430E+06 0.00145418
2.68460E+06 0.00145415
2.68490E+06 0.00145412
2.68680E+06 0.00145394
2.68740E+06 0.00145388
2.68770E+06 0.00145385
2.68870E+06 0.00145375
2.68900E+06 0.00145373
2.68930E+06 0.00145370
2.68960E+06 0.00145367
2.68990E+06 0.00145364
2.69020E+06 0.00145361
2.69060E+06 0.00145357
2.69150E+06 0.00145349
2.69280E+06 0.00145336
2.69400E+06 0.00145325
2.69470E+06 0.00145318
2.69530E+06 0.00145312
2.69590E+06 0.00145306
2.69630E+06 0.00145302
2.69660E+06 0.00145300
2.69850E+06 0.00145281
2.69880E+06 0.00145278
2.69910E+06 0.00145276
2.70000E+06 0.00145267
2.70040E+06 0.00145253
2.70200E+06 0.00145197
2.70260E+06 0.00145177
2.70320E+06 0.00145156
2.70350E+06 0.00145145
2.70640E+06 0.00145045
2.70670E+06 0.00145034
2.70800E+06 0.00144989
2.70900E+06 0.00144954
2.70960E+06 0.00144933
2.70990E+06 0.00144923
2.71060E+06 0.00144899
2.71090E+06 0.00144888
2.71280E+06 0.00144822
2.71380E+06 0.00144787
2.71530E+06 0.00144735
2.71600E+06 0.00144711
2.71630E+06 0.00144700
2.71660E+06 0.00144690
2.71700E+06 0.00144676
2.71860E+06 0.00144621
2.71890E+06 0.00144610
2.71920E+06 0.00144600
2.71950E+06 0.00144589
2.72010E+06 0.00144568
2.72050E+06 0.00144555
2.72080E+06 0.00144544
2.72210E+06 0.00144499
2.72240E+06 0.00144488
2.72340E+06 0.00144454
2.72560E+06 0.00144377
2.72590E+06 0.00144367
2.72630E+06 0.00144353
2.72660E+06 0.00144343
2.72820E+06 0.00144287
2.72850E+06 0.00144276
2.72950E+06 0.00144242
2.73010E+06 0.00144221
2.73041E+06 0.00144210
2.73044E+06 0.00144209
2.73047E+06 0.00144208
2.73047E+06 0.00144208
2.73110E+06 0.00144186
2.73140E+06 0.00144176
2.73270E+06 0.00144131
2.73300E+06 0.00144120
2.73340E+06 0.00144106
2.73400E+06 0.00144085
2.73460E+06 0.00144064
2.73461E+06 0.00144064
2.73500E+06 0.00144051
2.73530E+06 0.00144040
2.73560E+06 0.00144030
2.73590E+06 0.00144019
2.73820E+06 0.00143939
2.74050E+06 0.00143859
2.74080E+06 0.00143849
2.74110E+06 0.00143839
2.74140E+06 0.00143828
2.74280E+06 0.00143780
2.74310E+06 0.00143769
2.74340E+06 0.00143759
2.74470E+06 0.00143713
2.74500E+06 0.00143703
2.74630E+06 0.00143658
2.74660E+06 0.00143647
2.74700E+06 0.00143634
2.74790E+06 0.00143602
2.74830E+06 0.00143588
2.74860E+06 0.00143578
2.74930E+06 0.00143554
2.75000E+06 0.00143529
2.75020E+06 0.00143522
2.75090E+06 0.00143498
2.75190E+06 0.00143463
2.75305E+06 0.00143423
2.75307E+06 0.00143423
2.75308E+06 0.00143422
2.75308E+06 0.00143422
2.75350E+06 0.00143408
2.75380E+06 0.00143397
2.75420E+06 0.00143383
2.75450E+06 0.00143373
2.75480E+06 0.00143362
2.75610E+06 0.00143317
2.75640E+06 0.00143307
2.75680E+06 0.00143293
2.75710E+06 0.00143283
2.75780E+06 0.00143258
2.75810E+06 0.00143248
2.76040E+06 0.00143168
2.76070E+06 0.00143157
2.76100E+06 0.00143147
2.76170E+06 0.00143123
2.76270E+06 0.00143088
2.76400E+06 0.00143043
2.76430E+06 0.00143032
2.76630E+06 0.00142963
2.76690E+06 0.00142942
2.76830E+06 0.00142893
2.76960E+06 0.00142848
2.76990E+06 0.00142838
2.77020E+06 0.00142827
2.77090E+06 0.00142803
2.77120E+06 0.00142793
2.77160E+06 0.00142779
2.77190E+06 0.00142768
2.77220E+06 0.00142758
2.77390E+06 0.00142699
2.77550E+06 0.00142643
2.77650E+06 0.00142608
2.77780E+06 0.00142563
2.77820E+06 0.00142549
2.78020E+06 0.00142480
2.78080E+06 0.00142459
2.78150E+06 0.00142435
2.78350E+06 0.00142365
2.78380E+06 0.00142355
2.78450E+06 0.00142330
2.78480E+06 0.00142320
2.78510E+06 0.00142309
2.78580E+06 0.00142285
2.78710E+06 0.00142240
2.78750E+06 0.00142226
2.78780E+06 0.00142216
2.78810E+06 0.00142205
2.78850E+06 0.00142191
2.78880E+06 0.00142181
2.79010E+06 0.00142136
2.79080E+06 0.00142111
2.79110E+06 0.00142101
2.79180E+06 0.00142077
2.79280E+06 0.00142042
2.79380E+06 0.00142007
2.79510E+06 0.00141962
2.79550E+06 0.00141948
2.79580E+06 0.00141938
2.79610E+06 0.00141927
2.79680E+06 0.00141903
2.79780E+06 0.00141868
2.79810E+06 0.00141858
2.79920E+06 0.00141819
2.79980E+06 0.00141799
2.80000E+06 0.00141792
2.80010E+06 0.00141790
2.80180E+06 0.00141768
2.80220E+06 0.00141763
2.80250E+06 0.00141759
2.80280E+06 0.00141756
2.80450E+06 0.00141734
2.80650E+06 0.00141708
2.80820E+06 0.00141686
2.81160E+06 0.00141642
2.81260E+06 0.00141630
2.81290E+06 0.00141626
2.81330E+06 0.00141620
2.81360E+06 0.00141617
2.81430E+06 0.00141608
2.81460E+06 0.00141604
2.81500E+06 0.00141599
2.81700E+06 0.00141573
2.81800E+06 0.00141560
2.81940E+06 0.00141542
2.81970E+06 0.00141538
2.82000E+06 0.00141534
2.82070E+06 0.00141525
2.82100E+06 0.00141521
2.82140E+06 0.00141516
2.82340E+06 0.00141491
2.82370E+06 0.00141487
2.82410E+06 0.00141482
2.82440E+06 0.00141478
2.82480E+06 0.00141472
2.82510E+06 0.00141469
2.82720E+06 0.00141442
2.82890E+06 0.00141420
2.82950E+06 0.00141412
2.82990E+06 0.00141407
2.83020E+06 0.00141403
2.83060E+06 0.00141398
2.83120E+06 0.00141390
2.83400E+06 0.00141354
2.83460E+06 0.00141346
2.83570E+06 0.00141332
2.83600E+06 0.00141328
2.83740E+06 0.00141310
2.83770E+06 0.00141306
2.83980E+06 0.00141279
2.84150E+06 0.00141258
2.84180E+06 0.00141254
2.84220E+06 0.00141249
2.84250E+06 0.00141245
2.84280E+06 0.00141241
2.84320E+06 0.00141236
2.84350E+06 0.00141232
2.84420E+06 0.00141223
2.84524E+06 0.00141209
2.84524E+06 0.00141209
2.84524E+06 0.00141209
2.84660E+06 0.00141192
2.84800E+06 0.00141174
2.84900E+06 0.00141161
2.85040E+06 0.00141143
2.85280E+06 0.00141112
2.85420E+06 0.00141094
2.85450E+06 0.00141090
2.85560E+06 0.00141076
2.85770E+06 0.00141049
2.85800E+06 0.00141045
2.85900E+06 0.00141032
2.85940E+06 0.00141027
2.86010E+06 0.00141018
2.86250E+06 0.00140987
2.86280E+06 0.00140983
2.86350E+06 0.00140974
2.86390E+06 0.00140969
2.86490E+06 0.00140956
2.86530E+06 0.00140951
2.86630E+06 0.00140938
2.86660E+06 0.00140935
2.86740E+06 0.00140924
2.86840E+06 0.00140911
2.86940E+06 0.00140899
2.86980E+06 0.00140893
2.87050E+06 0.00140884
2.87080E+06 0.00140881
2.87260E+06 0.00140857
2.87290E+06 0.00140853
2.87330E+06 0.00140848
2.87360E+06 0.00140844
2.87430E+06 0.00140835
2.87570E+06 0.00140817
2.87610E+06 0.00140812
2.87640E+06 0.00140808
2.87710E+06 0.00140799
2.87810E+06 0.00140787
2.87850E+06 0.00140781
2.87950E+06 0.00140769
2.87990E+06 0.00140763
2.88160E+06 0.00140742
2.88200E+06 0.00140736
2.88230E+06 0.00140733
2.88370E+06 0.00140715
2.88410E+06 0.00140709
2.88480E+06 0.00140700
2.88550E+06 0.00140691
2.88620E+06 0.00140682
2.88650E+06 0.00140678
2.88720E+06 0.00140669
2.88830E+06 0.00140655
2.89150E+06 0.00140614
2.89180E+06 0.00140610
2.89360E+06 0.00140587
2.89390E+06 0.00140583
2.89430E+06 0.00140578
2.89460E+06 0.00140574
2.89500E+06 0.00140569
2.89740E+06 0.00140538
2.89850E+06 0.00140524
2.89960E+06 0.00140510
2.90000E+06 0.00140505
2.90060E+06 0.00140480
2.90200E+06 0.00140424
2.90240E+06 0.00140407
2.90270E+06 0.00140395
2.90310E+06 0.00140379
2.90340E+06 0.00140367
2.90520E+06 0.00140294
2.90700E+06 0.00140221
2.90980E+06 0.00140107
2.91090E+06 0.00140063
2.91120E+06 0.00140051
2.91160E+06 0.00140034
2.91200E+06 0.00140018
2.91370E+06 0.00139949
2.91447E+06 0.00139918
2.91550E+06 0.00139876
2.91770E+06 0.00139787
2.91870E+06 0.00139746
2.91940E+06 0.00139718
2.92050E+06 0.00139673
2.92160E+06 0.00139629
2.92370E+06 0.00139544
2.92410E+06 0.00139527
2.92440E+06 0.00139515
2.92480E+06 0.00139499
2.92510E+06 0.00139487
2.92550E+06 0.00139471
2.92590E+06 0.00139454
2.92620E+06 0.00139442
2.92683E+06 0.00139417
2.92683E+06 0.00139417
2.92800E+06 0.00139369
2.93020E+06 0.00139280
2.93090E+06 0.00139252
2.93160E+06 0.00139223
2.93230E+06 0.00139195
2.93300E+06 0.00139167
2.93410E+06 0.00139122
2.93450E+06 0.00139106
2.93480E+06 0.00139094
2.93590E+06 0.00139049
2.93990E+06 0.00138887
2.94100E+06 0.00138842
2.94280E+06 0.00138769
2.94310E+06 0.00138757
2.94420E+06 0.00138712
2.94460E+06 0.00138696
2.94530E+06 0.00138668
2.94600E+06 0.00138639
2.94640E+06 0.00138623
2.94780E+06 0.00138566
2.94890E+06 0.00138522
2.94960E+06 0.00138493
2.95110E+06 0.00138433
2.95290E+06 0.00138360
2.95330E+06 0.00138343
2.95360E+06 0.00138331
2.95400E+06 0.00138315
2.95540E+06 0.00138258
2.95620E+06 0.00138226
2.95650E+06 0.00138214
2.95690E+06 0.00138197
2.95730E+06 0.00138181
2.95800E+06 0.00138153
2.96050E+06 0.00138051
2.96160E+06 0.00138007
2.96340E+06 0.00137934
2.96490E+06 0.00137873
2.96600E+06 0.00137828
2.96710E+06 0.00137784
2.96750E+06 0.00137768
2.97080E+06 0.00137634
2.97190E+06 0.00137589
2.97220E+06 0.00137577
2.97260E+06 0.00137561
2.97440E+06 0.00137488
2.97480E+06 0.00137472
2.97630E+06 0.00137411
2.97700E+06 0.00137382
2.97770E+06 0.00137354
2.97810E+06 0.00137338
2.98140E+06 0.00137204
2.98360E+06 0.00137115
2.98580E+06 0.00137025
2.98620E+06 0.00137009
2.98660E+06 0.00136993
2.98690E+06 0.00136981
2.98840E+06 0.00136920
2.98990E+06 0.00136859
2.99030E+06 0.00136843
2.99060E+06 0.00136831
2.99320E+06 0.00136725
2.99360E+06 0.00136709
2.99510E+06 0.00136648
2.99730E+06 0.00136559
3.00000E+06 0.00136450
3.00030E+06 0.00136448
3.00100E+06 0.00136444
3.00180E+06 0.00136439
3.00360E+06 0.00136429
3.00400E+06 0.00136427
3.00550E+06 0.00136418
3.00660E+06 0.00136412
3.00700E+06 0.00136410
3.00770E+06 0.00136406
3.00810E+06 0.00136404
3.00880E+06 0.00136400
3.00960E+06 0.00136395
3.01070E+06 0.00136389
3.01110E+06 0.00136387
3.01180E+06 0.00136383
3.01480E+06 0.00136366
3.01520E+06 0.00136363
3.01710E+06 0.00136353
3.01930E+06 0.00136340
3.01970E+06 0.00136338
3.02160E+06 0.00136327
3.02190E+06 0.00136325
3.02230E+06 0.00136323
3.02270E+06 0.00136321
3.02310E+06 0.00136319
3.02570E+06 0.00136304
3.02610E+06 0.00136302
3.02650E+06 0.00136299
3.02680E+06 0.00136298
3.02720E+06 0.00136295
3.02840E+06 0.00136289
3.02870E+06 0.00136287
3.02910E+06 0.00136285
3.02990E+06 0.00136280
3.03020E+06 0.00136278
3.03060E+06 0.00136276
3.03100E+06 0.00136274
3.03250E+06 0.00136265
3.03550E+06 0.00136248
3.03630E+06 0.00136244
3.03700E+06 0.00136240
3.03780E+06 0.00136235
3.03930E+06 0.00136227
3.04080E+06 0.00136218
3.04120E+06 0.00136216
3.04310E+06 0.00136205
3.04350E+06 0.00136203
3.04460E+06 0.00136197
3.04650E+06 0.00136186
3.04800E+06 0.00136177
3.04990E+06 0.00136167
3.05030E+06 0.00136164
3.05110E+06 0.00136160
3.05180E+06 0.00136156
3.05260E+06 0.00136151
3.05450E+06 0.00136141
3.05490E+06 0.00136138
3.05530E+06 0.00136136
3.05640E+06 0.00136130
3.05680E+06 0.00136128
3.05720E+06 0.00136125
3.05830E+06 0.00136119
3.05910E+06 0.00136115
3.06030E+06 0.00136108
3.06060E+06 0.00136106
3.06100E+06 0.00136104
3.06140E+06 0.00136102
3.06180E+06 0.00136099
3.06220E+06 0.00136097
3.06290E+06 0.00136093
3.06450E+06 0.00136084
3.06520E+06 0.00136080
3.06560E+06 0.00136078
3.06600E+06 0.00136075
3.06680E+06 0.00136071
3.06720E+06 0.00136069
3.06760E+06 0.00136066
3.06790E+06 0.00136065
3.06950E+06 0.00136056
3.06990E+06 0.00136053
3.07020E+06 0.00136052
3.07100E+06 0.00136047
3.07140E+06 0.00136045
3.07260E+06 0.00136038
3.07450E+06 0.00136027
3.07490E+06 0.00136025
3.07720E+06 0.00136012
3.07760E+06 0.00136010
3.07790E+06 0.00136008
3.07830E+06 0.00136006
3.07870E+06 0.00136003
3.07910E+06 0.00136001
3.07950E+06 0.00135999
3.08060E+06 0.00135993
3.08140E+06 0.00135988
3.08180E+06 0.00135986
3.08260E+06 0.00135981
3.08300E+06 0.00135979
3.08410E+06 0.00135973
3.08450E+06 0.00135971
3.08530E+06 0.00135966
3.08570E+06 0.00135964
3.08690E+06 0.00135957
3.08720E+06 0.00135955
3.08760E+06 0.00135953
3.08840E+06 0.00135948
3.09030E+06 0.00135938
3.09070E+06 0.00135935
3.09110E+06 0.00135933
3.09190E+06 0.00135929
3.09270E+06 0.00135924
3.09310E+06 0.00135922
3.09380E+06 0.00135918
3.09540E+06 0.00135909
3.09580E+06 0.00135906
3.09620E+06 0.00135904
3.09740E+06 0.00135897
3.09970E+06 0.00135884
3.10000E+06 0.00135883
3.10120E+06 0.00135857
3.10160E+06 0.00135848
3.10200E+06 0.00135840
3.10440E+06 0.00135788
3.10480E+06 0.00135779
3.10520E+06 0.00135771
3.10590E+06 0.00135756
3.10630E+06 0.00135747
3.10670E+06 0.00135739
3.10710E+06 0.00135730
3.10790E+06 0.00135713
3.10830E+06 0.00135704
3.10870E+06 0.00135696
3.10910E+06 0.00135687
3.11030E+06 0.00135661
3.11100E+06 0.00135646
3.11380E+06 0.00135586
3.11420E+06 0.00135577
3.11460E+06 0.00135569
3.11500E+06 0.00135560
3.11540E+06 0.00135552
3.11580E+06 0.00135543
3.11620E+06 0.00135534
3.11770E+06 0.00135502
3.11810E+06 0.00135494
3.11850E+06 0.00135485
3.11930E+06 0.00135468
3.12050E+06 0.00135442
3.12130E+06 0.00135425
3.12170E+06 0.00135416
3.12210E+06 0.00135408
3.12290E+06 0.00135390
3.12680E+06 0.00135306
3.12960E+06 0.00135246
3.13000E+06 0.00135238
3.13080E+06 0.00135220
3.13120E+06 0.00135212
3.13150E+06 0.00135205
3.13190E+06 0.00135197
3.13240E+06 0.00135186
3.13390E+06 0.00135154
3.13430E+06 0.00135145
3.13510E+06 0.00135128
3.13550E+06 0.00135119
3.13630E+06 0.00135102
3.13710E+06 0.00135085
3.13750E+06 0.00135076
3.13950E+06 0.00135033
3.14110E+06 0.00134999
3.14150E+06 0.00134990
3.14310E+06 0.00134956
3.14457E+06 0.00134924
3.14457E+06 0.00134924
3.14465E+06 0.00134923
3.14467E+06 0.00134922
3.14630E+06 0.00134887
3.14670E+06 0.00134879
3.14710E+06 0.00134870
3.14790E+06 0.00134853
3.14830E+06 0.00134844
3.14950E+06 0.00134818
3.14990E+06 0.00134810
3.15030E+06 0.00134801
3.15070E+06 0.00134793
3.15110E+06 0.00134784
3.15150E+06 0.00134775
3.15230E+06 0.00134758
3.15430E+06 0.00134715
3.15470E+06 0.00134707
3.15670E+06 0.00134664
3.15910E+06 0.00134612
3.15990E+06 0.00134595
3.16270E+06 0.00134535
3.16470E+06 0.00134492
3.16510E+06 0.00134483
3.16630E+06 0.00134457
3.16870E+06 0.00134406
3.17000E+06 0.00134378
3.17120E+06 0.00134352
3.17200E+06 0.00134335
3.17240E+06 0.00134326
3.17280E+06 0.00134318
3.17320E+06 0.00134309
3.17480E+06 0.00134275
3.17720E+06 0.00134223
3.17850E+06 0.00134195
3.17930E+06 0.00134178
3.17970E+06 0.00134169
3.18050E+06 0.00134152
3.18090E+06 0.00134143
3.18130E+06 0.00134135
3.18170E+06 0.00134126
3.18250E+06 0.00134109
3.18330E+06 0.00134092
3.18370E+06 0.00134083
3.18450E+06 0.00134066
3.18500E+06 0.00134055
3.18580E+06 0.00134038
3.18820E+06 0.00133986
3.18860E+06 0.00133978
3.19020E+06 0.00133943
3.19043E+06 0.00133938
3.19070E+06 0.00133933
3.19110E+06 0.00133924
3.19230E+06 0.00133898
3.19430E+06 0.00133855
3.19680E+06 0.00133802
3.19840E+06 0.00133767
3.19880E+06 0.00133759
3.19920E+06 0.00133750
3.19960E+06 0.00133741
3.20000E+06 0.00133733
3.20170E+06 0.00133702
3.20330E+06 0.00133673
3.20540E+06 0.00133635
3.20700E+06 0.00133606
3.20740E+06 0.00133599
3.20780E+06 0.00133592
3.20830E+06 0.00133582
3.20870E+06 0.00133575
3.20910E+06 0.00133568
3.20950E+06 0.00133561
3.21030E+06 0.00133546
3.21150E+06 0.00133525
3.21190E+06 0.00133517
3.21237E+06 0.00133509
3.21237E+06 0.00133509
3.21237E+06 0.00133509
3.21360E+06 0.00133486
3.21530E+06 0.00133456
3.21650E+06 0.00133434
3.21730E+06 0.00133419
3.21735E+06 0.00133419
3.21770E+06 0.00133412
3.21810E+06 0.00133405
3.21860E+06 0.00133396
3.21900E+06 0.00133389
3.21940E+06 0.00133381
3.21980E+06 0.00133374
3.22060E+06 0.00133360
3.22100E+06 0.00133353
3.22140E+06 0.00133345
3.22310E+06 0.00133314
3.22390E+06 0.00133300
3.22520E+06 0.00133276
3.22770E+06 0.00133231
3.22970E+06 0.00133195
3.23020E+06 0.00133186
3.23140E+06 0.00133164
3.23180E+06 0.00133157
3.23220E+06 0.00133150
3.23260E+06 0.00133142
3.23550E+06 0.00133090
3.23640E+06 0.00133074
3.23680E+06 0.00133066
3.23760E+06 0.00133052
3.23800E+06 0.00133045
3.23850E+06 0.00133036
3.23930E+06 0.00133021
3.23970E+06 0.00133014
3.24100E+06 0.00132990
3.24220E+06 0.00132969
3.24260E+06 0.00132961
3.24430E+06 0.00132931
3.24470E+06 0.00132923
3.24600E+06 0.00132900
3.24810E+06 0.00132862
3.24980E+06 0.00132831
3.25060E+06 0.00132817
3.25100E+06 0.00132809
3.25140E+06 0.00132802
3.25190E+06 0.00132793
3.25230E+06 0.00132786
3.25270E+06 0.00132779
3.25310E+06 0.00132771
3.25350E+06 0.00132764
3.25440E+06 0.00132748
3.25610E+06 0.00132717
3.25650E+06 0.00132710
3.25836E+06 0.00132676
3.25860E+06 0.00132672
3.26070E+06 0.00132634
3.26320E+06 0.00132588
3.26485E+06 0.00132559
3.26490E+06 0.00132558
3.26530E+06 0.00132550
3.26570E+06 0.00132543
3.26620E+06 0.00132534
3.26660E+06 0.00132527
3.26700E+06 0.00132520
3.26740E+06 0.00132512
3.27040E+06 0.00132458
3.27170E+06 0.00132434
3.27500E+06 0.00132375
3.27630E+06 0.00132351
3.27670E+06 0.00132344
3.27720E+06 0.00132335
3.27840E+06 0.00132313
3.27845E+06 0.00132312
3.27890E+06 0.00132304
3.27917E+06 0.00132299
3.27917E+06 0.00132299
3.28010E+06 0.00132282
3.28060E+06 0.00132273
3.28180E+06 0.00132252
3.28270E+06 0.00132235
3.28520E+06 0.00132190
3.28570E+06 0.00132181
3.28610E+06 0.00132174
3.28700E+06 0.00132157
3.28950E+06 0.00132112
3.29040E+06 0.00132096
3.29080E+06 0.00132089
3.29210E+06 0.00132065
3.29420E+06 0.00132027
3.29460E+06 0.00132020
3.29510E+06 0.00132011
3.29890E+06 0.00131942
3.30000E+06 0.00131922
3.30020E+06 0.00131905
3.30060E+06 0.00131872
3.30110E+06 0.00131831
3.30150E+06 0.00131798
3.30540E+06 0.00131475
3.30580E+06 0.00131441
3.30620E+06 0.00131408
3.30660E+06 0.00131375
3.30710E+06 0.00131334
3.30750E+06 0.00131301
3.30790E+06 0.00131267
3.30840E+06 0.00131226
3.30880E+06 0.00131193
3.30920E+06 0.00131160
3.31050E+06 0.00131052
3.31100E+06 0.00131011
3.31140E+06 0.00130977
3.31180E+06 0.00130944
3.31400E+06 0.00130762
3.31610E+06 0.00130588
3.31700E+06 0.00130513
3.31790E+06 0.00130439
3.31830E+06 0.00130406
3.32000E+06 0.00130265
3.32050E+06 0.00130223
3.32090E+06 0.00130190
3.32130E+06 0.00130157
3.32220E+06 0.00130082
3.32260E+06 0.00130049
3.32321E+06 0.00129999
3.32390E+06 0.00129942
3.32430E+06 0.00129908
3.32560E+06 0.00129801
3.32780E+06 0.00129618
3.32863E+06 0.00129550
3.32866E+06 0.00129547
3.32870E+06 0.00129544
3.32902E+06 0.00129517
3.32902E+06 0.00129517
3.32910E+06 0.00129511
3.32960E+06 0.00129469
3.33000E+06 0.00129436
3.33090E+06 0.00129361
3.33130E+06 0.00129328
3.33220E+06 0.00129254
3.33260E+06 0.00129221
3.33300E+06 0.00129187
3.33350E+06 0.00129146
3.33440E+06 0.00129071
3.33700E+06 0.00128856
3.33830E+06 0.00128748
3.33870E+06 0.00128715
3.34180E+06 0.00128458
3.34350E+06 0.00128317
3.34390E+06 0.00128284
3.34493E+06 0.00128199
3.34493E+06 0.00128199
3.34493E+06 0.00128199
3.34494E+06 0.00128198
3.34530E+06 0.00128168
3.34596E+06 0.00128114
3.34700E+06 0.00128027
3.34740E+06 0.00127994
3.34830E+06 0.00127920
3.34880E+06 0.00127878
3.34970E+06 0.00127804
3.35050E+06 0.00127737
3.35140E+06 0.00127663
3.35230E+06 0.00127588
3.35270E+06 0.00127555
3.35320E+06 0.00127514
3.35400E+06 0.00127447
3.35710E+06 0.00127190
3.35750E+06 0.00127157
3.35800E+06 0.00127116
3.35890E+06 0.00127041
3.35980E+06 0.00126967
3.36020E+06 0.00126934
3.36200E+06 0.00126784
3.36280E+06 0.00126718
3.36330E+06 0.00126677
3.36370E+06 0.00126643
3.36510E+06 0.00126527
3.36550E+06 0.00126494
3.36590E+06 0.00126461
3.36640E+06 0.00126420
3.36680E+06 0.00126387
3.36950E+06 0.00126163
3.37210E+06 0.00125947
3.37260E+06 0.00125906
3.37350E+06 0.00125831
3.37390E+06 0.00125798
3.37554E+06 0.00125663
3.37554E+06 0.00125663
3.37554E+06 0.00125662
3.37700E+06 0.00125541
3.37830E+06 0.00125434
3.37920E+06 0.00125359
3.38150E+06 0.00125168
3.38190E+06 0.00125135
3.38230E+06 0.00125102
3.38370E+06 0.00124986
3.38410E+06 0.00124953
3.38550E+06 0.00124837
