W-184(n,tot) ENDF/B-VII.1
2029.11 0.129222
2030.50 0.138759
2031.19 0.168402
2031.88 0.220650
2032.58 0.301801
2033.27 0.420241
2033.96 0.587567
2034.66 0.818838
2035.35 1.13594
2036.04 1.56976
2036.74 2.16538
2037.43 2.99040
2038.12 4.14944
2038.82 5.81063
2039.51 8.26105
2040.20 11.9971
2040.90 17.9799
2041.59 28.2040
2042.28 47.3361
2042.63 63.5967
2042.97 88.1812
2043.32 127.580
2043.67 194.453
2044.01 316.970
2044.36 551.100
2045.00 1220.55
2045.32 1040.10
2045.64 673.679
2045.99 409.583
2046.33 265.140
2046.67 183.311
2047.02 134.060
2047.36 102.292
2047.71 80.8096
2048.40 54.3895
2049.08 39.3242
2049.77 29.9038
2051.15 19.0891
2052.53 13.2467
2053.90 9.66462
2056.66 5.54267
2059.41 3.24331
2062.17 1.78761
2064.92 0.837353
2066.30 0.517232
2066.99 0.395883
2067.68 0.302057
2068.36 0.237361
2069.05 0.204496
2069.40 0.201000
2069.74 0.206761
2070.43 0.248228
2071.12 0.334192
2071.81 0.470777
2072.50 0.666225
2073.18 0.929578
2074.56 1.71203
2075.94 2.94880
2077.32 4.84410
2078.69 7.72129
2080.07 12.1147
2081.45 18.9248
2082.83 29.7820
2084.20 47.7906
2085.58 79.3123
2086.96 138.506
2087.65 187.750
2088.33 259.397
2089.02 365.549
2089.71 521.872
2090.86 914.093
2092.00 1235.87
2093.15 1066.54
2094.29 721.794
2095.20 520.439
2096.11 386.926
2097.02 298.279
2097.93 237.820
2099.75 163.805
2101.57 122.144
2103.40 96.3030
2105.22 79.0652
2108.86 57.9636
2112.50 45.8026
2116.14 38.0128
2123.43 28.7298
2130.71 23.4318
2137.99 20.0073
2145.28 17.5964
2152.56 15.7861
2167.13 13.1595
2181.70 11.1355
2188.98 10.1278
2192.62 9.56119
2196.27 8.89470
2199.91 8.02601
2201.73 7.44680
2203.55 6.69034
2204.46 6.20818
2205.37 5.62422
2206.28 4.89815
2207.19 3.97956
2207.65 3.43152
2208.10 2.83066
2208.56 2.21598
2209.01 1.74292
2209.24 1.70412
2209.47 2.00100
2209.58 2.38145
2209.70 3.01805
2209.81 4.04122
2209.92 5.64378
2210.04 8.20318
2210.15 12.3229
2210.27 19.1401
2210.38 30.7700
2210.44 39.7921
2210.49 52.2039
2210.55 69.6503
2210.61 94.7861
2210.66 132.005
2210.72 188.692
2210.78 277.042
2210.83 411.991
2210.92 725.688
2211.00 982.887
2211.08 850.094
2211.17 578.587
2211.25 393.229
2211.33 281.368
2211.41 211.878
2211.48 166.665
2211.64 113.591
2211.80 85.1302
2211.96 67.7884
2212.12 56.4646
2212.44 42.7200
2212.75 34.8727
2213.07 29.8693
2213.39 26.4280
2213.70 23.9340
2214.34 20.5530
2214.97 18.3798
2215.60 16.8641
2216.24 15.7449
2217.51 14.1859
2218.77 13.1380
2221.31 11.7673
2223.84 10.8508
2226.38 10.1394
2231.45 8.94447
2236.52 7.71538
2239.05 6.96850
2241.58 6.03081
2242.85 5.44728
2244.12 4.75288
2245.39 3.91087
2246.65 2.88635
2247.29 2.30835
2247.92 1.71879
2248.56 1.21219
2248.87 1.06491
2249.19 1.07826
2249.35 1.18567
2249.51 1.39324
2249.66 1.74264
2249.82 2.28485
2249.98 3.10823
2250.14 4.32279
2250.30 6.11568
2250.46 8.77432
2250.61 12.7968
2250.77 18.9291
2250.93 28.6784
2251.09 44.5943
2251.25 72.3157
2251.41 123.226
2251.49 164.839
2251.56 224.564
2251.64 311.365
2251.72 436.964
2251.86 768.531
2252.00 1043.77
2252.14 903.079
2252.28 614.230
2252.43 394.343
2252.59 271.105
2252.74 198.831
2252.90 154.154
2253.05 124.391
2253.21 103.791
2253.51 77.5346
2253.82 61.8516
2254.13 51.6476
2254.75 39.4109
2255.37 32.4374
2255.98 27.9986
2256.60 24.9405
2257.22 22.7130
2258.45 19.6912
2259.69 17.7411
2260.92 16.3743
2262.16 15.3613
2264.63 13.9479
2267.10 12.9980
2272.03 11.7688
2276.97 10.9756
2281.91 10.3968
2291.79 9.55729
2301.66 8.92721
2311.54 8.39637
2331.30 7.44552
2351.05 6.45456
2360.93 5.86773
2370.80 5.14869
2380.68 4.18508
2385.62 3.54465
2390.56 2.73525
2393.03 2.24644
2395.50 1.69384
2397.97 1.08839
2400.43 0.505245
2401.05 0.389803
2401.67 0.303325
2402.29 0.261054
2402.60 0.263343
2402.75 0.271905
2402.90 0.286141
2403.52 0.414233
2403.83 0.533144
2404.14 0.700145
2404.45 0.928534
2404.76 1.23246
2405.06 1.63423
2405.37 2.15778
2405.99 3.73245
2406.61 6.41133
2407.22 11.0841
2407.84 19.6079
2408.15 26.4936
2408.46 36.3311
2408.77 50.7892
2409.08 72.6906
2409.39 107.479
2409.69 165.010
2410.00 265.395
2410.31 443.270
2410.66 771.123
2411.00 1045.79
2411.35 904.982
2411.69 609.346
2412.06 392.322
2412.43 268.524
2412.79 195.791
2413.16 150.358
2413.53 120.259
2413.89 99.2991
2414.63 72.6798
2415.36 56.9082
2416.10 46.6901
2417.56 34.4901
2419.03 27.5900
2420.50 23.2100
2421.97 20.1945
2423.44 17.9923
2426.37 14.9734
2429.31 12.9655
2432.25 11.4846
2435.18 10.2956
2441.06 8.28758
2443.99 7.28786
2446.93 6.16022
2449.87 4.74634
2451.33 3.85572
2452.80 2.79460
2453.54 2.20099
2454.27 1.59577
2455.00 1.06573
2455.37 0.898655
2455.74 0.881158
2455.92 0.966366
2456.11 1.14526
2456.29 1.45627
2456.47 1.94782
2456.66 2.70132
2456.84 3.82102
2457.02 5.49204
2457.21 7.96589
2457.39 11.7113
2457.57 17.4297
2457.76 26.5109
2457.94 41.3326
2458.12 67.0694
2458.31 114.208
2458.40 152.862
2458.49 208.291
2458.58 288.762
2458.67 403.571
2458.84 712.353
2459.00 971.179
2459.16 843.997
2459.33 574.814
2459.48 390.716
2459.64 278.563
2459.80 209.290
2459.95 164.403
2460.11 133.848
2460.27 112.130
2460.58 84.0138
2460.90 66.9248
2461.21 55.6884
2461.84 42.0981
2462.46 34.3039
2463.09 29.3275
2463.72 25.8933
2464.35 23.3895
2465.60 19.9892
2466.86 17.7902
2468.11 16.2474
2469.36 15.1013
2471.87 13.4952
2474.38 12.4075
2479.40 10.9797
2484.42 10.0335
2489.44 9.31668
2499.48 8.18406
2509.52 7.14109
2514.53 6.55857
2519.55 5.86043
2522.06 5.43594
2524.57 4.93245
2527.08 4.31366
2529.59 3.52534
2530.85 3.04450
2532.10 2.49493
2533.36 1.88240
2534.61 1.27000
2535.24 1.03537
2535.87 0.962361
2536.18 1.04807
2536.49 1.27620
2536.81 1.72988
2536.96 2.08047
2537.12 2.54110
2537.28 3.15009
2537.43 3.94859
2537.59 4.99600
2537.75 6.37437
2537.90 8.19892
2538.06 10.6347
2538.22 13.9234
2538.37 18.3939
2538.53 24.6595
2538.69 33.5853
2538.85 46.6410
2539.00 66.1996
2539.16 97.0123
2539.32 147.391
2539.47 233.184
2539.63 380.415
2539.81 665.862
2540.00 905.888
2540.19 785.722
2540.37 532.570
2540.53 376.973
2540.69 276.899
2540.84 211.892
2541.00 168.212
2541.31 115.498
2541.62 86.3860
2541.94 68.4478
2542.25 56.6006
2542.87 42.1809
2543.50 33.9070
2544.12 28.6326
2544.75 25.0104
2545.37 22.3871
2546.62 18.8489
2547.87 16.5867
2549.12 15.0155
2550.37 13.8584
2552.87 12.2576
2555.37 11.1882
2557.87 10.4084
2560.36 9.80225
2565.36 8.88530
2570.36 8.17879
2580.35 6.99704
2590.35 5.77991
2595.35 5.04029
2600.34 4.11914
2602.84 3.55505
2605.34 2.89726
2607.84 2.12936
2610.34 1.26590
2611.59 0.837405
2612.84 0.488059
2613.46 0.388222
2614.09 0.385946
2614.40 0.440423
2614.71 0.546459
2615.02 0.719556
2615.34 0.980133
2615.65 1.35700
2615.96 1.88504
2616.27 2.61924
2616.59 3.62677
2616.90 5.01692
2617.21 6.92961
2617.52 9.58934
2617.83 13.3331
2618.15 18.7115
2618.46 26.5571
2618.77 38.3526
2619.08 56.7071
2619.40 86.6206
2619.71 137.528
2620.02 228.947
2620.33 397.394
2620.67 700.108
2621.00 955.136
2621.34 830.317
2621.67 564.777
2621.96 395.981
2622.25 288.777
2622.55 220.062
2622.84 174.333
2623.42 119.681
2624.01 89.6485
2624.59 71.2258
2625.18 59.0537
2626.35 44.2335
2627.51 35.7350
2628.68 30.3066
2629.85 26.5712
2631.02 23.8575
2633.36 20.1967
2635.70 17.8505
2638.04 16.2208
2640.37 15.0226
2645.05 13.3721
2649.72 12.2813
2654.40 11.4993
2659.08 10.9054
2668.43 10.0481
2677.78 9.44314
2696.48 8.60396
2715.18 8.00630
2733.89 7.52317
2771.29 6.69505
2808.70 5.86633
2827.40 5.38587
2846.10 4.80352
2864.80 4.02741
2874.15 3.50986
2883.51 2.84670
2888.18 2.43720
2892.86 1.95955
2897.53 1.40391
2902.21 0.784007
2904.55 0.480269
2906.88 0.237947
2908.05 0.173571
2909.22 0.182447
2909.81 0.228503
2910.39 0.313181
2910.98 0.448063
2911.56 0.648485
2912.14 0.935658
2912.73 1.33677
2913.31 1.89228
2913.90 2.65511
2914.48 3.70668
2915.07 5.15859
2915.65 7.18922
2916.24 10.0590
2916.82 14.2061
2917.40 20.3265
2917.99 29.6797
2918.57 44.5029
2919.16 69.2937
2919.74 113.248
2920.33 196.879
2920.62 265.997
2920.91 363.561
2921.46 635.453
2922.00 869.129
2922.55 755.852
2923.09 508.553
2923.55 357.623
2924.00 260.386
2924.46 197.628
2924.92 155.703
2925.83 105.564
2926.75 77.9952
2927.66 61.1311
2928.57 50.0142
2930.40 36.5408
2932.23 28.8499
2934.05 23.9553
2935.88 20.5892
2937.71 18.1384
2941.36 14.8009
2945.02 12.6069
2948.67 11.0117
2952.33 9.75046
2959.63 7.67395
2963.29 6.66693
2966.94 5.54890
2970.60 4.16742
2972.43 3.30653
2974.25 2.29059
2975.17 1.72874
2976.08 1.16310
2976.99 0.681596
2977.45 0.542280
2977.91 0.553370
2978.14 0.652141
2978.36 0.843275
2978.59 1.16353
2978.82 1.65975
2979.05 2.40864
2979.28 3.51006
2979.51 5.12730
2979.73 7.51034
2979.96 11.0800
2980.19 16.4793
2980.42 24.9406
2980.65 38.5599
2980.88 61.7245
2981.10 103.075
2981.33 181.963
2981.45 246.990
2981.56 338.364
2981.78 601.538
2982.00 826.408
2982.22 723.222
2982.44 495.077
2982.59 378.272
2982.73 294.795
2983.03 193.268
2983.32 138.481
2983.62 106.104
2983.91 85.2583
2984.20 71.0790
2984.79 53.3125
2985.38 42.8692
2985.96 36.1243
2987.14 28.0320
2988.31 23.4049
2989.49 20.4350
2990.66 18.3705
2991.84 16.8520
2994.18 14.7616
2996.53 13.3828
3001.23 11.6474
3005.93 10.5717
3010.62 9.81776
3020.02 8.78636
3029.41 8.07042
3038.81 7.50989
3057.59 6.60280
3076.38 5.78180
3095.17 4.87184
3104.57 4.29731
3109.26 3.94476
3113.96 3.51503
3118.66 2.95133
3121.01 2.58367
3123.35 2.12261
3124.53 1.84305
3125.70 1.52267
3126.88 1.15878
3128.05 0.770587
3128.64 0.595157
3129.23 0.480948
3129.81 0.529475
3130.11 0.685836
3130.40 1.00797
3130.69 1.61524
3130.84 2.08781
3130.99 2.72191
3131.13 3.58845
3131.28 4.77556
3131.43 6.42168
3131.57 8.72324
3131.72 12.0554
3131.87 16.9837
3132.02 24.5276
3132.16 36.4867
3132.31 56.8028
3132.46 93.6091
3132.53 123.631
3132.60 165.918
3132.68 227.045
3132.75 315.277
3132.87 544.071
3133.00 741.083
3133.13 644.942
3133.25 432.129
3133.35 312.739
3133.44 233.072
3133.54 179.551
3133.63 142.715
3133.82 97.2369
3134.01 71.7787
3134.20 55.9605
3134.38 45.5221
3134.76 32.8424
3135.14 25.6072
3135.51 21.0429
3135.89 17.9244
3136.27 15.6858
3137.02 12.6927
3137.77 10.8017
3138.53 9.49925
3139.28 8.54566
3140.79 7.23159
3142.29 6.35385
3145.30 5.20196
3148.32 4.41766
3151.33 3.79307
3157.36 2.71947
3163.38 1.67235
3166.40 1.13083
3169.41 0.605382
3170.92 0.382302
3171.67 0.295718
3172.42 0.237346
3173.18 0.221680
3173.36 0.226886
3173.55 0.236544
3173.93 0.271396
3174.68 0.422822
3175.06 0.554449
3175.43 0.736702
3175.81 0.985393
3176.19 1.32026
3176.57 1.76907
3176.94 2.36895
3177.32 3.17882
3177.69 4.27590
3178.07 5.78952
3178.45 7.90363
3178.82 10.9417
3179.20 15.4157
3179.58 22.2995
3179.95 33.3732
3180.33 52.4963
3180.71 88.2910
3180.90 118.597
3181.08 163.407
3181.27 231.683
3181.46 336.434
3182.00 770.101
3182.14 756.535
3182.27 666.619
3182.54 437.515
3182.84 264.549
3183.15 170.716
3183.45 118.150
3183.75 86.5318
3184.05 66.2044
3184.35 52.3892
3184.96 35.3304
3185.56 25.4813
3186.16 19.2165
3187.37 11.8315
3188.58 7.64256
3189.79 4.93470
3190.99 3.03801
3192.20 1.68566
3192.81 1.18550
3193.41 0.809330
3194.01 0.576072
3194.62 0.519776
3194.92 0.574126
3195.22 0.695710
3195.52 0.896556
3195.82 1.19175
3196.13 1.60024
3196.43 2.14600
3197.03 3.77600
3197.64 6.44916
3198.24 10.7792
3198.84 17.8587
3199.45 29.7058
3200.05 50.4146
3200.65 88.5110
3200.96 119.450
3201.26 163.418
3201.56 226.483
3201.86 316.052
3202.43 571.807
3203.00 791.223
3203.57 695.262
3204.14 479.700
3204.57 356.091
3205.01 271.573
3205.44 213.800
3205.87 173.534
3206.74 122.925
3207.60 93.6607
3208.46 75.0883
3209.33 62.4895
3211.06 46.7148
3212.79 37.3635
3214.52 31.1992
3217.97 23.4677
3221.43 18.4928
3223.16 16.4008
3224.89 14.3140
3226.62 11.9631
3227.48 10.5434
3228.35 8.82402
3229.21 6.63101
3229.64 5.30940
3230.08 3.88460
3230.51 2.70597
3230.73 2.64159
3230.83 2.95753
3230.94 3.69835
3231.05 5.13280
3231.16 7.72963
3231.21 9.70758
3231.27 12.3447
3231.32 15.8743
3231.37 20.6295
3231.43 27.0947
3231.48 35.9873
3231.54 48.3902
3231.59 65.9668
3231.64 91.3034
3231.70 128.418
3231.75 183.351
3231.81 264.150
3231.90 490.799
3232.00 685.031
3232.10 607.401
3232.20 428.780
3232.31 286.223
3232.41 204.549
3232.52 155.796
3232.63 124.798
3232.74 103.727
3232.85 88.9502
3233.07 69.7213
3233.29 57.9237
3233.51 50.1064
3233.94 40.4265
3234.38 34.7273
3234.82 30.9828
3235.25 28.3322
3235.69 26.3559
3236.56 23.5762
3237.44 21.7000
3239.18 19.2698
3240.93 17.7138
3242.68 16.5986
3246.17 15.0467
3249.67 13.9724
3253.16 13.1585
3260.15 11.9669
3274.13 10.4414
3288.10 9.44319
3302.08 8.69836
3316.06 8.09185
3344.01 7.07226
3371.97 6.08688
3385.95 5.52467
3399.92 4.84462
3413.90 3.93602
3420.89 3.33007
3427.88 2.56032
3431.37 2.09330
3434.87 1.56328
3438.36 0.979762
3441.85 0.412412
3442.73 0.298155
3443.60 0.210383
3444.48 0.163408
3444.91 0.161526
3445.35 0.178532
3446.22 0.288185
3446.66 0.393205
3447.10 0.542249
3447.53 0.746972
3447.97 1.02113
3448.84 1.85442
3449.72 3.26684
3450.59 5.65177
3451.46 9.76414
3452.34 17.1104
3452.77 22.9232
3453.21 31.0710
3453.65 42.7580
3454.08 59.9349
3454.52 86.0980
3454.96 127.230
3455.39 193.866
3455.83 302.377
3456.42 535.109
3457.00 737.370
3457.59 648.259
3458.17 443.035
3458.80 288.073
3459.43 198.972
3460.06 146.467
3460.69 113.565
3461.33 91.6917
3461.96 76.4056
3463.22 56.9038
3464.48 45.2586
3465.74 37.6721
3468.26 28.5401
3470.79 23.3321
3473.31 20.0059
3475.83 17.7088
3478.36 16.0306
3483.40 13.7416
3488.45 12.2462
3493.50 11.1814
3498.54 10.3728
3508.63 9.18257
3518.73 8.25323
3523.77 7.78779
3526.30 7.52442
3528.82 7.21139
3531.34 6.79489
3532.61 6.50990
3533.87 6.12748
3534.50 5.87656
3535.13 5.56361
3535.76 5.15904
3536.39 4.61376
3536.71 4.26205
3537.02 3.84027
3537.34 3.32953
3537.65 2.72979
3537.97 2.12245
3538.13 1.95455
3538.28 2.16168
3538.36 2.60616
3538.44 3.52965
3538.52 5.35659
3538.60 8.93508
3538.64 12.0403
3538.68 16.4937
3538.72 23.3916
3538.76 33.8712
3538.80 51.3149
3538.83 80.1910
3538.87 131.228
3538.91 224.701
3538.96 398.857
3539.00 552.751
3539.04 486.786
3539.09 335.350
3539.12 261.199
3539.14 205.886
3539.20 137.265
3539.26 99.5336
3539.31 77.2419
3539.37 62.5338
3539.42 52.6125
3539.53 40.0025
3539.64 32.5675
3539.75 27.7469
3539.98 21.9633
3540.20 18.6671
3540.42 16.5592
3540.64 15.1028
3540.86 14.0393
3541.31 12.5932
3541.75 11.6565
3542.20 10.9996
3542.64 10.5123
3543.53 9.83331
3544.42 9.37918
3545.31 9.04962
3546.19 8.79646
3547.97 8.42518
3549.75 8.15785
3553.30 7.77690
3556.85 7.49770
3560.40 7.26898
3567.51 6.88338
3574.61 6.53048
3581.72 6.14694
3585.27 5.90297
3587.05 5.74789
3588.82 5.54924
3589.71 5.42249
3590.60 5.26663
3591.49 5.06598
3592.38 4.79198
3592.82 4.61140
3593.27 4.38675
3593.71 4.09924
3594.15 3.72015
3594.60 3.21219
3594.82 2.90711
3595.04 2.60312
3595.26 2.46304
3595.37 2.64063
3595.49 3.31685
3595.54 4.06508
3595.60 5.31891
3595.65 7.53981
3595.71 11.4799
3595.74 14.6752
3595.76 19.2002
3595.79 25.7696
3595.82 35.1672
3595.85 50.1315
3595.87 74.1631
3595.90 114.152
3595.93 180.600
3595.97 317.673
3596.00 435.530
3596.02 429.024
3596.04 383.180
3596.07 261.317
3596.10 178.303
3596.14 127.094
3596.17 95.6089
3596.21 75.2983
3596.24 61.5264
3596.27 51.7695
3596.34 39.2974
3596.41 31.6432
3596.48 26.6934
3596.61 20.6613
3596.75 17.2218
3596.88 15.0315
3597.02 13.5273
3597.15 12.4361
3597.42 10.9665
3597.69 10.0271
3597.96 9.37641
3598.23 8.89945
3598.77 8.24546
3599.31 7.81810
3599.85 7.51471
3600.39 7.28666
3601.47 6.96245
3602.55 6.73878
3604.71 6.43765
3606.87 6.23165
3609.03 6.07233
3613.36 5.82194
3622.00 5.42968
3630.64 5.08278
3647.93 4.39007
3665.21 3.60492
3682.50 2.62538
3691.14 2.02125
3699.78 1.31997
3704.10 0.937459
3708.42 0.554187
3712.74 0.225078
3714.91 0.123165
3715.99 0.103013
3716.53 0.103773
3717.07 0.113368
3718.15 0.165275
3719.23 0.273874
3720.31 0.460837
3721.39 0.756523
3722.47 1.20637
3723.55 1.87655
3724.63 2.87009
3725.71 4.34951
3726.79 6.58419
3727.87 10.0283
3728.95 15.5124
3730.03 24.6361
3731.11 40.7599
3732.19 71.5223
3732.73 97.5783
3733.27 136.286
3733.81 195.038
3734.35 284.511
3735.18 496.435
3736.00 683.768
3736.83 600.448
3737.65 404.588
3738.18 308.186
3738.70 238.840
3739.75 153.840
3740.80 107.870
3741.85 80.7002
3742.91 63.3539
3743.96 51.5743
3746.06 36.9381
3748.16 28.3981
3750.26 22.8794
3754.47 16.2077
3758.67 12.2724
3762.87 9.58879
3771.28 5.85297
3779.69 2.94369
3783.89 1.62967
3788.10 0.529890
3789.15 0.335739
3790.20 0.202095
3791.25 0.154211
3792.30 0.228806
3792.83 0.328169
3793.35 0.480061
3793.88 0.696168
3794.40 0.989383
3794.93 1.37794
3795.45 1.88178
3796.50 3.35424
3797.55 5.72690
3798.61 9.53926
3799.66 15.7404
3800.71 26.0862
3801.76 44.0174
3802.81 76.6968
3803.34 102.921
3803.86 139.713
3804.39 191.785
3804.91 264.998
3805.96 484.710
3807.00 676.482
3808.05 599.491
3809.09 417.721
3810.12 287.938
3811.15 208.344
3812.18 158.826
3813.21 126.495
3814.24 104.299
3815.27 88.4165
3817.32 67.5810
3819.38 54.7768
3821.44 46.2457
3825.56 35.7259
3829.68 29.5645
3833.79 25.5426
3842.03 20.6177
3850.26 17.7026
3858.49 15.7565
3874.96 13.2631
3891.43 11.6451
3907.90 10.3655
3916.13 9.72023
3920.25 9.35428
3924.36 8.91920
3928.48 8.34097
3930.54 7.94621
3932.60 7.41751
3933.63 7.07123
3934.66 6.64057
3935.69 6.08506
3936.71 5.33708
3937.23 4.85677
3937.74 4.28120
3938.26 3.58654
3938.77 2.77109
3939.29 1.94214
3939.54 1.69969
3939.80 1.93006
3939.93 2.47070
3940.06 3.60036
3940.19 5.82173
3940.25 7.61611
3940.32 10.1373
3940.38 13.7864
3940.45 18.9868
3940.51 26.6479
3940.57 38.2217
3940.64 56.5882
3940.70 85.7860
3940.77 134.199
3940.83 215.094
3940.92 390.586
3941.00 546.099
3941.09 485.569
3941.17 338.250
3941.23 260.199
3941.29 205.140
3941.34 165.347
3941.40 137.146
3941.52 100.205
3941.63 78.1699
3941.75 63.9513
3941.86 54.1929
3942.09 41.9031
3942.32 34.6252
3942.55 29.8810
3943.01 24.1534
3943.47 20.8461
3943.93 18.7155
3944.39 17.2275
3944.85 16.1348
3945.77 14.6307
3946.69 13.6447
3947.61 12.9445
3948.52 12.4185
3950.36 11.6725
3952.20 11.1598
3955.88 10.4739
3959.56 10.0084
3963.23 9.64840
3970.59 9.07083
3977.94 8.55139
3985.29 7.98174
3988.97 7.63204
3992.65 7.18950
3996.32 6.56757
3998.16 6.13218
4000.00 5.54864
4000.00 22.2700
5000.00 20.5480
6000.00 19.4781
7000.00 18.4176
7200.00 18.2878
8000.00 17.7685
8500.00 17.4995
9000.00 17.2304
9500.00 16.8453
10000.0 16.6412
12500.0 15.6207
13000.0 15.4166
14000.0 15.1566
15000.0 14.9239
17000.0 14.5000
18000.0 14.3060
20000.0 13.7122
22000.0 13.4166
25000.0 13.0350
30000.0 12.3433
35000.0 11.9288
40000.0 11.4796
45000.0 11.2122
50000.0 10.8804
55000.0 10.6803
60000.0 10.5021
65000.0 10.2501
70000.0 10.1167
72000.0 10.0519
80000.0 9.79271
85000.0 9.69687
90000.0 9.60102
95000.0 9.42564
99999.9 9.29881
111820 8.99897
120000 8.90950
130000 8.75865
140000 8.62736
150000 8.51552
160000 8.40815
170000 8.28043
180000 8.16171
190000 8.05057
200000 7.94702
220000 7.80204
250000 7.61565
270000 7.48837
300000 7.31522
366056 7.14202
400000 7.05899
500000 6.83854
520000 6.78164
550000 6.70371
600000 6.59588
610000 6.58402
620000 6.57313
630000 6.56304
650000 6.56474
693000 6.56954
700000 6.57040
750000 6.58275
752413 6.58262
850000 6.57743
900000 6.57690
908233 6.55792
950000 6.58159
1.00000E+06 6.60845
1.00798E+06 6.60033
1.01149E+06 6.59961
1.10000E+06 6.67783
1.30000E+06 6.74838
1.40000E+06 6.77125
1.50000E+06 6.78594
1.60000E+06 6.80103
1.70000E+06 6.86707
1.90000E+06 6.99369
2.00000E+06 7.05157
2.10000E+06 7.05747
2.20000E+06 7.05635
2.30000E+06 7.04854
2.50000E+06 7.01114
2.75000E+06 6.96266
3.00000E+06 6.89597
3.50000E+06 6.67689
4.00000E+06 6.41693
4.50000E+06 6.16240
5.00000E+06 5.92733
5.50000E+06 5.74414
6.00000E+06 5.59155
6.50000E+06 5.44336
7.00000E+06 5.28446
7.45164E+06 5.17622
7.50000E+06 5.16464
7.76284E+06 5.12424
8.00000E+06 5.08779
8.20000E+06 5.09459
8.40000E+06 5.10076
8.60000E+06 5.10632
9.00000E+06 5.11465
9.60000E+06 5.13216
1.00000E+07 5.14617
1.05000E+07 5.15945
1.10000E+07 5.18222
1.15000E+07 5.21139
1.20000E+07 5.24158
1.25000E+07 5.27122
1.30000E+07 5.30973
1.35000E+07 5.34714
1.36766E+07 5.35883
1.40000E+07 5.38053
1.45000E+07 5.40956
1.47500E+07 5.42216
1.50000E+07 5.44848
1.55000E+07 5.46041
1.60000E+07 5.46955
1.70000E+07 5.49665
1.80000E+07 5.50445
1.90000E+07 5.47212
2.00000E+07 5.42052
2.17848E+07 5.29090
2.20000E+07 5.27527
2.60000E+07 4.91734
2.80000E+07 4.72505
3.20000E+07 4.41563
3.80000E+07 4.14353
4.20000E+07 4.05529
4.60000E+07 4.07261
5.00000E+07 4.13578
5.50000E+07 4.21287
5.62432E+07 4.25134
5.84929E+07 4.32095
6.00000E+07 4.36758
6.08326E+07 4.37883
6.32659E+07 4.41172
6.57966E+07 4.44592
6.84284E+07 4.48149
7.00000E+07 4.50273
7.11656E+07 4.50032
7.40122E+07 4.49442
7.69727E+07 4.48829
8.00000E+07 4.48202
8.00516E+07 4.48166
8.32536E+07 4.45947
8.65838E+07 4.43639
9.00000E+07 4.41272
9.00471E+07 4.41182
9.36490E+07 4.34335
9.73950E+07 4.27215
1.01291E+08 4.19809
1.05342E+08 4.12109
1.09556E+08 4.04098
1.13938E+08 3.95769
1.15000E+08 3.93750
1.18496E+08 3.85721
1.23236E+08 3.74836
1.28165E+08 3.63516
1.30000E+08 3.59302
1.33292E+08 3.52007
1.38623E+08 3.40194
1.44168E+08 3.27906
1.49935E+08 3.15127
1.50000E+08 3.14983
