Nb-93(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
3321.94 0.0542357
3331.16 0.0577334
3335.76 0.0611376
3340.37 0.0670781
3344.97 0.0791317
3347.27 0.0907113
3349.58 0.111302
3350.73 0.128386
3351.88 0.154167
3353.03 0.195946
3354.18 0.270633
3354.76 0.332510
3355.33 0.425489
3355.91 0.574626
3356.48 0.835728
3357.06 1.35914
3357.35 1.84366
3357.64 2.65273
3357.92 4.16475
3358.07 5.46096
3358.21 7.46407
3358.36 10.7729
3358.43 13.2825
3358.50 16.7249
3358.57 21.5755
3358.64 28.5953
3358.72 38.9631
3358.79 53.9788
3358.89 86.2193
3359.00 107.666
3359.05 101.248
3359.11 86.2148
3359.21 53.9743
3359.29 38.6126
3359.36 28.2428
3359.43 21.2554
3359.51 16.4453
3359.65 10.5655
3359.80 7.30891
3359.94 5.34224
3360.09 4.07180
3360.38 2.59600
3360.67 1.80223
3360.97 1.32972
3361.55 0.820865
3362.13 0.566959
3362.72 0.423094
3363.30 0.333765
3363.88 0.274915
3365.05 0.205076
3366.22 0.167756
3368.55 0.134979
3370.88 0.130121
3372.05 0.136904
3373.22 0.153950
3374.38 0.193502
3374.97 0.233106
3375.55 0.304137
3376.14 0.451422
3376.43 0.592903
3376.72 0.839268
3377.01 1.33127
3377.16 1.78433
3377.30 2.53323
3377.45 3.92383
3377.52 5.10477
3377.59 6.91223
3377.67 9.85747
3377.70 12.0969
3377.74 15.0496
3377.78 19.2639
3377.81 25.0866
3377.85 33.4498
3377.88 45.4038
3377.91 58.0874
3377.94 72.5832
3378.00 90.7029
3378.03 85.3728
3378.06 72.5818
3378.12 45.4026
3378.18 25.8720
3378.25 16.0509
3378.32 10.6878
3378.39 7.61197
3378.45 5.66033
3378.52 4.38774
3378.66 2.85650
3378.79 2.01767
3378.93 1.51075
3379.20 0.956762
3379.47 0.677651
3379.74 0.518233
3380.28 0.353881
3380.82 0.276420
3381.35 0.235482
3382.43 0.199933
3384.59 0.198254
3386.75 0.244740
3387.83 0.289941
3388.91 0.359833
3389.99 0.472343
3391.07 0.666895
3392.15 1.04315
3392.69 1.37780
3393.23 1.91305
3393.77 2.84602
3394.04 3.59117
3394.30 4.65931
3394.57 6.26585
3394.84 8.78630
3395.11 12.9146
3395.38 19.7415
3395.69 31.5708
3396.00 39.4195
3396.31 31.5229
3396.62 19.7344
3396.84 13.8268
3397.06 9.95942
3397.29 7.40107
3397.51 5.67979
3397.96 3.61029
3398.40 2.48752
3398.85 1.81608
3399.30 1.38699
3400.19 0.890778
3401.08 0.627034
3401.98 0.471241
3403.76 0.305183
3405.55 0.226132
3407.34 0.191609
3408.23 0.192955
3409.12 0.228446
3409.57 0.287612
3410.02 0.453154
3410.24 0.667745
3410.46 1.19436
3410.58 1.80446
3410.69 3.09559
3410.74 4.36948
3410.80 6.60257
3410.85 10.8825
3410.88 14.4786
3410.91 19.5024
3410.96 31.1920
3411.00 38.8672
3411.05 31.1907
3411.09 19.4788
3411.12 14.3238
3411.15 10.6692
3411.21 6.38967
3411.26 4.19374
3411.32 2.95447
3411.44 1.70234
3411.55 1.12158
3411.79 0.619221
3412.02 0.414822
3412.48 0.251457
3412.94 0.188062
3413.87 0.137627
3414.80 0.116921
3416.65 0.0985611
3418.50 0.0906179
3420.35 0.0884859
3422.20 0.0958967
3423.13 0.110445
3424.06 0.153894
3424.52 0.213177
3424.98 0.371130
3425.21 0.572366
3425.44 1.06386
3425.56 1.63260
3425.68 2.85347
3425.73 4.05499
3425.79 6.16965
3425.85 10.2476
3425.88 13.6947
3425.91 18.5169
3425.95 29.6704
3426.00 36.9814
3426.05 29.6698
3426.09 18.5161
3426.13 12.4852
3426.17 8.66302
3426.21 6.26777
3426.24 4.74428
3426.32 2.95016
3426.39 2.00698
3426.54 1.10912
3426.69 0.713624
3426.99 0.384272
3427.29 0.254170
3427.89 0.153366
3428.49 0.115525
3429.69 0.0867491
3430.89 0.0757904
3433.30 0.0668501
3435.70 0.0629196
3440.50 0.0590701
3445.30 0.0570898
3454.90 0.0552333
3464.51 0.0548469
3474.11 0.0556121
3483.71 0.0579349
3493.31 0.0636441
3498.12 0.0705353
3500.52 0.0810288
3501.72 0.108018
3502.32 0.193005
3502.62 0.437174
3502.77 0.979901
3502.84 1.80717
3502.88 2.66174
3502.92 4.10969
3502.96 6.50191
3503.00 8.14365
3503.04 6.50205
3503.08 4.11001
3503.12 2.57700
3503.17 1.70936
3503.25 0.897904
3503.41 0.396588
3503.74 0.180529
3504.39 0.109895
3505.70 0.0932925
3508.31 0.0998120
3510.93 0.118312
3513.54 0.152341
3516.16 0.221304
3517.46 0.285503
3518.77 0.393881
3520.08 0.598594
3520.73 0.776906
3521.39 1.05734
3522.04 1.53646
3522.69 2.44951
3523.02 3.25096
3523.35 4.51479
3523.67 6.65247
3523.84 8.29702
3524.00 10.5754
3524.24 15.7269
3524.48 24.3932
3524.74 39.0068
3525.00 48.6882
3525.26 38.9409
3525.53 24.3403
3525.79 15.0704
3526.05 9.86362
3526.31 6.83373
3526.56 4.98185
3526.82 3.77600
3527.08 2.95892
3527.60 1.95645
3528.12 1.39091
3528.64 1.04345
3529.68 0.656463
3530.71 0.457798
3531.75 0.342856
3532.79 0.270434
3533.82 0.221908
3535.90 0.162975
3537.97 0.129987
3540.05 0.109707
3542.12 0.0963869
3546.27 0.0806175
3550.42 0.0721251
3558.72 0.0642400
3567.01 0.0618031
3575.31 0.0630337
3579.46 0.0659717
3583.61 0.0738286
3585.68 0.0838445
3586.72 0.0933914
3587.76 0.110301
3588.79 0.145375
3589.31 0.179573
3589.83 0.240574
3590.35 0.367206
3590.61 0.488954
3590.87 0.702534
3591.13 1.13250
3591.26 1.53170
3591.39 2.19667
3591.52 3.44872
3591.58 4.52685
3591.65 6.16826
3591.71 8.92736
3591.78 13.9300
3591.81 18.1159
3591.84 24.0349
3591.87 32.8097
3591.91 46.2488
3591.93 58.9125
3591.95 73.9589
3592.00 92.3675
3592.02 86.7366
3592.05 73.9575
3592.09 46.1985
3592.13 32.8086
3592.16 23.8123
3592.19 17.8149
3592.23 13.8252
3592.29 8.87240
3592.36 6.13676
3592.42 4.46743
3592.49 3.40978
3592.62 2.17816
3592.75 1.51468
3592.88 1.12322
3593.14 0.700620
3593.40 0.489314
3593.66 0.369810
3594.18 0.246365
3594.70 0.187755
3595.22 0.156016
3596.26 0.125874
3597.31 0.114556
3598.35 0.111813
3600.43 0.122129
3602.52 0.158081
3603.56 0.195987
3604.60 0.264955
3605.65 0.408650
3606.17 0.546479
3606.69 0.786710
3607.21 1.26317
3607.47 1.69879
3607.73 2.41580
3607.99 3.72769
3608.12 4.82217
3608.25 6.47205
3608.38 9.13048
3608.51 13.6532
3608.58 17.1632
3608.64 22.0215
3608.71 28.8262
3608.77 38.2925
3608.89 61.2457
3609.00 76.5527
3609.11 61.2418
3609.23 38.2886
3609.34 23.3906
3609.46 15.1339
3609.57 10.4130
3609.69 7.54448
3609.80 5.69709
3609.92 4.44700
3610.15 2.92754
3610.38 2.07217
3610.60 1.54957
3611.06 0.968325
3611.52 0.670953
3611.98 0.498998
3612.44 0.390799
3612.90 0.318381
3613.82 0.230522
3614.74 0.181496
3616.57 0.131852
3618.41 0.109082
3620.25 0.0980981
3622.08 0.0983113
3623.00 0.122317
3623.46 0.206890
3623.69 0.436221
3623.80 0.887109
3623.86 1.47070
3623.92 2.76934
3623.96 4.39396
3624.00 5.45666
3624.04 4.39377
3624.08 2.76900
3624.14 1.42700
3624.20 0.846280
3624.32 0.411118
3624.57 0.195496
3625.05 0.115744
3626.01 0.0905957
3627.94 0.0828208
3631.80 0.0814314
3639.51 0.0894284
3647.22 0.111097
3651.08 0.131954
3653.01 0.148265
3653.97 0.163413
3654.46 0.189876
3654.70 0.256640
3654.82 0.407592
3654.88 0.645836
3654.94 1.34031
3655.00 2.51440
3655.06 1.33981
3655.14 0.570929
3655.21 0.356263
3655.36 0.238308
3655.65 0.194642
3656.24 0.187369
3657.43 0.201262
3659.79 0.249993
3662.15 0.329547
3664.51 0.468431
3666.88 0.743239
3668.06 0.993900
3669.24 1.40760
3670.42 2.16092
3671.01 2.79071
3671.60 3.73735
3672.19 5.24797
3672.78 7.82098
3673.37 12.5693
3673.96 21.7331
3674.48 34.7942
3675.00 43.5132
3675.52 34.7517
3676.04 21.7022
3676.38 15.7316
3676.72 11.6397
3677.39 6.89918
3678.07 4.48678
3678.75 3.13218
3679.43 2.30545
3680.10 1.76874
3681.46 1.13952
3682.81 0.800136
3684.17 0.597305
3686.88 0.377481
3689.58 0.267452
3692.29 0.204711
3695.00 0.165623
3697.71 0.139664
3703.13 0.108499
3708.55 0.0913536
3713.97 0.0811141
3719.38 0.0747648
3730.22 0.0689958
3735.64 0.0690141
3741.05 0.0718248
3746.47 0.0805194
3749.18 0.0900427
3751.89 0.107932
3753.24 0.123165
3754.60 0.146463
3755.95 0.184616
3757.31 0.253195
3757.99 0.310171
3758.66 0.395662
3759.34 0.532553
3760.02 0.771875
3760.69 1.24774
3761.03 1.68556
3761.37 2.41125
3761.71 3.75013
3761.88 4.87885
3762.05 6.59724
3762.22 9.39811
3762.30 11.4855
3762.39 14.2647
3762.47 18.1412
3762.56 23.5357
3762.64 31.3393
3762.72 42.3015
3762.86 67.6190
3763.00 84.4825
3763.14 67.6138
3763.28 42.2962
3763.38 29.7448
3763.47 21.4527
3763.57 15.9706
3763.67 12.2540
3763.87 7.78318
3764.07 5.34579
3764.27 3.88916
3764.46 2.95505
3764.86 1.87489
3765.26 1.30019
3765.65 0.959355
3766.05 0.741037
3766.44 0.593254
3767.24 0.410960
3768.03 0.307531
3768.82 0.243130
3769.61 0.200428
3771.19 0.148968
3772.78 0.120364
3774.36 0.102819
3775.94 0.0912802
3779.11 0.0775093
3782.28 0.0699186
3788.61 0.0623093
3794.94 0.0589005
3801.27 0.0573789
3807.61 0.0573391
3810.77 0.0591970
3812.35 0.0659265
3813.15 0.0899560
3813.54 0.169689
3813.74 0.393238
3813.84 0.862642
3813.89 1.51743
3813.94 3.13130
3813.97 4.99053
3814.00 6.20345
3814.03 4.99050
3814.06 3.13127
3814.12 1.35237
3814.18 0.725580
3814.30 0.321564
3814.53 0.142740
3814.99 0.0818676
3815.92 0.0642941
3817.78 0.0600723
3821.50 0.0606922
3825.22 0.0638115
3828.93 0.0701233
3832.65 0.0840284
3834.51 0.0979719
3836.37 0.123380
3838.23 0.177205
3839.16 0.230159
3840.09 0.325010
3840.55 0.403627
3841.02 0.521629
3841.48 0.710419
3841.95 1.03921
3842.41 1.69292
3842.65 2.29386
3842.88 3.28675
3843.11 5.11609
3843.23 6.65187
3843.34 8.98234
3843.46 12.7349
3843.57 19.2378
3843.69 31.4945
3843.75 41.6368
3843.81 55.9442
3843.90 89.5387
3844.00 111.957
3844.10 89.5352
3844.19 55.9425
3844.27 38.4732
3844.34 27.2492
3844.42 20.0058
3844.49 15.1876
3844.64 9.50417
3844.79 6.46434
3844.93 4.67025
3845.08 3.52970
3845.38 2.22173
3845.67 1.53129
3845.97 1.12389
3846.27 0.863857
3846.56 0.688430
3847.15 0.472420
3847.74 0.350256
3848.93 0.224065
3850.11 0.163649
3851.29 0.130135
3853.66 0.0961982
3856.03 0.0802344
3858.39 0.0714973
3863.12 0.0627991
3872.59 0.0568229
3882.05 0.0552573
3891.52 0.0553867
3900.98 0.0570440
3905.72 0.0589083
3910.45 0.0625722
3912.81 0.0661632
3915.18 0.0735058
3916.36 0.0814716
3917.55 0.100209
3918.14 0.123262
3918.73 0.182280
3919.02 0.257311
3919.32 0.446409
3919.47 0.673881
3919.62 1.19348
3919.69 1.74390
3919.76 2.80220
3919.84 5.15535
3919.88 7.45405
3919.91 11.1384
3919.96 17.8047
3920.00 22.1958
3920.04 17.8051
3920.09 11.1394
3920.12 8.29642
3920.14 6.25977
3920.20 3.85385
3920.25 2.57755
3920.30 1.84103
3920.41 1.08235
3920.51 0.724816
3920.73 0.412214
3920.94 0.286009
3921.36 0.189037
3921.79 0.156665
3922.64 0.145775
3923.49 0.167711
3924.33 0.230371
3924.76 0.294544
3925.18 0.409564
3925.61 0.645911
3925.82 0.868971
3926.03 1.25142
3926.25 1.99377
3926.35 2.65163
3926.46 3.70773
3926.56 5.55114
3926.67 9.16146
3926.72 12.3749
3926.78 17.4482
3926.80 21.1762
3926.83 25.8311
3926.86 32.1199
3926.88 40.0906
3926.91 51.2480
3926.94 64.2204
3927.00 80.1302
3927.03 75.3052
3927.06 64.2190
3927.12 40.0891
3927.16 29.5923
3927.19 22.3127
3927.26 13.4892
3927.34 8.87525
3927.41 6.23890
3927.48 4.61288
3927.56 3.54667
3927.70 2.28682
3927.85 1.60263
3927.99 1.19143
3928.29 0.745128
3928.58 0.519956
3928.87 0.391725
3929.45 0.258366
3930.03 0.194534
3930.62 0.159485
3931.78 0.125328
3932.95 0.111294
3934.12 0.106100
3936.45 0.110229
3938.78 0.134012
3939.95 0.159924
3941.11 0.207382
3942.28 0.306501
3942.86 0.402029
3943.45 0.569453
3944.03 0.903803
3944.32 1.21309
3944.61 1.72848
3944.90 2.68853
3945.05 3.50877
3945.19 4.76110
3945.34 6.82980
3945.41 8.39063
3945.49 10.5216
3945.56 13.5067
3945.63 17.7958
3945.71 24.0764
3945.78 33.0936
3945.89 53.0575
3946.00 66.2305
3946.11 52.8643
3946.22 33.0909
3946.34 19.7588
3946.46 12.6250
3946.58 8.61759
3946.70 6.21208
3946.82 4.66574
3946.93 3.63630
3947.17 2.38849
3947.41 1.69166
3947.64 1.26817
3948.12 0.799725
3948.59 0.561447
3949.06 0.424347
3950.01 0.281433
3950.95 0.213022
3951.90 0.175740
3953.79 0.140482
3955.68 0.127757
3957.58 0.125562
3961.36 0.141649
3963.25 0.161082
3965.14 0.192793
3967.03 0.245925
3968.93 0.341870
3969.87 0.421087
3970.82 0.539266
3971.76 0.726499
3972.71 1.04865
3973.66 1.67314
3974.13 2.23118
3974.60 3.13193
3974.84 3.80556
3975.08 4.71690
3975.31 6.00034
3975.55 7.86095
3975.79 10.7050
3976.02 15.2380
3976.26 22.8583
3976.49 35.9324
3976.75 57.4811
3977.00 71.7605
3977.25 57.3833
3977.51 35.9258
3977.80 20.5835
3978.10 12.7294
3978.39 8.49971
3978.68 6.04106
3978.98 4.49749
3979.27 3.47858
3979.86 2.26062
3980.44 1.59401
3981.03 1.19256
3982.20 0.760407
3983.38 0.559940
3984.55 0.497086
3985.14 0.540702
3985.73 0.740754
3986.02 1.02972
3986.17 1.30678
3986.31 1.77690
3986.46 2.67613
3986.54 3.46719
3986.61 4.69281
3986.68 6.79224
3986.76 10.6391
3986.79 13.9193
3986.83 18.6659
3986.87 26.1278
3986.90 37.2446
3986.95 59.6647
3987.00 74.2049
3987.05 59.1818
3987.10 37.1986
3987.14 25.6240
3987.18 18.1779
3987.21 13.3814
3987.25 10.1955
3987.33 6.44273
3987.40 4.43775
3987.48 3.25477
3987.56 2.50247
3987.71 1.64252
3987.86 1.18308
3988.01 0.912051
3988.31 0.617276
3988.62 0.467543
3988.92 0.380425
3989.53 0.285367
3990.13 0.235088
3990.74 0.203932
3991.95 0.166558
3994.38 0.129173
3996.80 0.109698
4001.66 0.0897716
4006.51 0.0805018
4011.36 0.0762912
4016.21 0.0756522
4021.06 0.0810830
4022.28 0.0861002
4023.49 0.0988223
4024.10 0.115217
4024.70 0.158452
4025.01 0.214264
4025.31 0.356542
4025.46 0.530114
4025.61 0.928169
4025.69 1.35764
4025.76 2.19770
4025.84 4.12003
4025.88 6.05547
4025.91 9.17918
4025.96 14.6387
4026.00 18.2785
4026.04 14.6387
4026.09 9.17927
4026.12 6.60737
4026.14 4.86489
4026.20 2.87322
4026.26 1.87572
4026.32 1.32878
4026.43 0.775220
4026.55 0.520746
4026.78 0.302491
4027.01 0.214508
4027.47 0.146013
4027.93 0.121032
4029.77 0.100202
4031.61 0.104257
4033.45 0.118503
4035.30 0.150323
4036.22 0.181424
4037.14 0.236763
4038.06 0.350689
4038.52 0.460030
4038.98 0.650739
4039.44 1.03169
4039.67 1.38212
4039.90 1.96707
4040.13 3.05661
4040.25 3.98186
4040.36 5.40248
4040.48 7.72805
4040.54 9.49427
4040.59 11.8565
4040.65 15.2119
4040.71 19.9271
4040.77 26.9153
4040.82 36.8763
4040.91 58.9296
4041.00 73.6224
4041.09 58.9275
4041.18 36.8746
4041.28 20.8433
4041.39 12.8306
4041.50 8.51621
4041.60 6.04273
4041.71 4.48819
4041.81 3.47202
4042.02 2.25678
4042.23 1.59292
4042.44 1.19249
4042.87 0.756360
4043.29 0.536334
4043.71 0.410847
4044.55 0.281613
4045.40 0.220853
4046.24 0.188753
4047.93 0.160870
4049.61 0.154480
4051.30 0.159102
4054.67 0.194303
4056.36 0.228678
4058.05 0.282103
4059.74 0.368649
4061.42 0.519742
4063.11 0.816465
4063.95 1.08469
4064.80 1.52168
4065.64 2.30324
4066.06 2.94434
4066.48 3.88909
4066.91 5.35877
4067.33 7.77698
4067.75 12.0047
4067.96 15.2675
4068.17 19.6033
4068.59 31.3311
4069.00 39.1458
4069.42 31.2932
4069.83 19.5720
4070.12 13.9722
4070.40 10.2064
4070.69 7.67659
4070.97 5.94418
4071.54 3.82558
4072.11 2.65396
4072.68 1.94708
4073.25 1.49078
4074.38 0.959981
4075.52 0.676453
4076.66 0.510362
4077.80 0.418345
4078.37 0.437168
4078.65 0.603615
4078.80 1.04890
4078.87 1.83488
4078.90 2.76177
4078.94 4.49083
4078.97 7.03300
4079.00 8.65678
4079.03 6.94489
4079.06 4.48406
4079.12 2.06714
4079.18 1.21872
4079.30 0.661949
4079.53 0.408091
4080.00 0.305086
4080.93 0.247564
4082.80 0.193518
4086.53 0.138042
4090.27 0.109576
4094.00 0.0929355
4097.73 0.0824326
4101.47 0.0756276
4105.20 0.0725702
4107.07 0.0783002
4108.00 0.105920
4108.47 0.202858
4108.70 0.487226
4108.82 1.13139
4108.88 2.11647
4108.91 3.12279
4108.94 4.86045
4108.97 7.71287
4109.00 9.64456
4109.03 7.71276
4109.06 4.85274
4109.10 2.90883
4109.13 1.85170
4109.20 0.923737
4109.34 0.384865
4109.62 0.164624
4110.18 0.0928549
4111.30 0.0716910
4113.54 0.0648247
4118.02 0.0612372
4126.98 0.0589036
4131.46 0.0596351
4133.70 0.0610782
4135.94 0.0641995
4138.18 0.0714603
4139.30 0.0789142
4140.42 0.0926518
4141.54 0.122017
4142.10 0.151059
4142.66 0.203402
4143.22 0.312555
4143.50 0.418094
4143.78 0.603848
4144.06 0.977197
4144.20 1.32411
4144.34 1.90830
4144.48 3.00407
4144.55 3.94961
4144.62 5.42067
4144.69 7.87400
4144.76 12.3511
4144.80 16.0531
4144.83 21.4854
4144.87 29.6474
4144.90 41.7350
4144.95 66.5609
4145.00 83.3699
4145.03 78.4178
4145.05 66.5596
4145.10 41.6917
4145.14 27.4720
4145.18 18.8902
4145.23 13.4699
4145.27 10.0716
4145.35 6.14754
4145.44 4.11983
4145.52 2.94945
4145.61 2.21675
4145.78 1.39208
4145.95 0.959455
4146.12 0.707746
4146.46 0.439345
4146.80 0.307368
4147.13 0.232916
4147.81 0.156360
4148.49 0.119762
4149.17 0.0995092
4150.53 0.0789625
4151.88 0.0692291
4153.24 0.0638386
4155.95 0.0583159
4158.66 0.0556261
4161.38 0.0540731
4166.80 0.0523642
4177.65 0.0508350
4188.50 0.0501097
4210.21 0.0497071
4215.63 0.0500009
4221.06 0.0510818
4223.77 0.0526801
4226.48 0.0572703
4227.84 0.0636279
4229.20 0.0813390
4229.87 0.105314
4230.55 0.170272
4230.89 0.255190
4231.23 0.473415
4231.40 0.741234
4231.57 1.36051
4231.65 2.03391
4231.74 3.36476
4231.78 4.57801
4231.82 6.46612
4231.87 9.60475
4231.91 14.9843
4231.95 24.0135
4232.00 29.9323
4232.05 24.0132
4232.09 14.9839
4232.12 10.8529
4232.15 7.97911
4232.22 4.72126
4232.28 3.05025
4232.34 2.13338
4232.46 1.20673
4232.58 0.783469
4232.83 0.416698
4233.07 0.269075
4233.57 0.152926
4234.06 0.109261
4235.04 0.0764868
4236.02 0.0645990
4237.98 0.0558927
4239.94 0.0527835
4243.87 0.0505303
4247.80 0.0497372
4255.65 0.0492111
4263.50 0.0491560
4271.35 0.0494396
4279.20 0.0505131
4283.13 0.0520601
4287.05 0.0564350
4289.01 0.0624613
4290.98 0.0792789
4291.96 0.102221
4292.94 0.165127
4293.43 0.248911
4293.92 0.469596
4294.17 0.750077
4294.41 1.43398
4294.53 2.22396
4294.66 3.89570
4294.72 5.56077
4294.78 8.43141
4294.84 13.9041
4294.87 18.5741
4294.90 25.1858
4294.93 32.0596
4294.95 40.1505
4295.00 50.3143
4295.05 40.1499
4295.10 25.1598
4295.15 15.9498
4295.19 10.6589
4295.24 7.50338
4295.28 5.52592
4295.38 3.31073
4295.47 2.20608
4295.56 1.57104
4295.65 1.18190
4295.84 0.743501
4296.21 0.385884
4296.58 0.247090
4297.32 0.141157
4298.06 0.102228
4299.54 0.0737098
4301.02 0.0640166
4303.98 0.0619270
4305.46 0.0808705
4306.20 0.154434
4306.57 0.395883
4306.66 0.600632
4306.75 1.04789
4306.84 2.32609
4306.89 4.00521
4306.93 7.82608
4306.97 12.4460
4307.00 15.6026
4307.03 12.4459
4307.07 7.82588
4307.10 4.64477
4307.14 2.97172
4307.21 1.47526
4307.35 0.588033
4307.63 0.219499
4308.19 0.0985434
4309.31 0.0634955
4311.55 0.0536664
4316.03 0.0507189
4325.00 0.0500911
4330.97 0.0507250
4333.96 0.0515245
4336.95 0.0530568
4339.94 0.0563873
4341.43 0.0597132
4342.92 0.0657640
4344.42 0.0786215
4345.91 0.114242
4346.66 0.162357
4347.40 0.292228
4347.78 0.462200
4348.15 0.896974
4348.34 1.42853
4348.43 1.89871
4348.52 2.65249
4348.62 3.98479
4348.71 6.57063
4348.76 8.90012
4348.80 12.4950
4348.85 18.5607
4348.87 22.9218
4348.90 28.7437
4348.92 36.8307
4348.95 46.0004
4349.00 57.4481
4349.05 45.9997
4349.10 28.7429
4349.14 19.9509
4349.18 14.3329
4349.22 10.5630
4349.26 8.09627
4349.34 5.11100
4349.41 3.49897
4349.49 2.54165
4349.57 1.93045
4349.72 1.22990
4349.87 0.855602
4350.03 0.635484
4350.33 0.398306
4350.64 0.280647
4350.95 0.213951
4351.56 0.145206
4352.18 0.112449
4352.79 0.0945814
4354.02 0.0775424
4356.48 0.0766497
4357.09 0.0877658
4357.70 0.121313
4358.01 0.166911
4358.32 0.287410
4358.47 0.439582
4358.63 0.804814
4358.70 1.22053
4358.78 2.09168
4358.82 2.93980
4358.86 4.34938
4358.89 6.92290
4358.93 11.8546
4358.97 18.9158
4359.00 23.6385
4359.03 18.9155
4359.07 11.8369
4359.09 8.49603
4359.11 6.31686
4359.16 3.73505
4359.20 2.43024
4359.25 1.70095
4359.34 0.970230
4359.43 0.636537
4359.61 0.346756
4359.79 0.229154
4360.14 0.136353
4360.50 0.101313
4361.22 0.0747126
4361.94 0.0648109
4363.37 0.0571891
4364.80 0.0542082
4367.67 0.0517417
4370.53 0.0507003
4376.27 0.0498359
4382.00 0.0495674
4387.73 0.0496367
4393.47 0.0502628
4396.33 0.0512238
4399.20 0.0539725
4400.63 0.0577728
4402.06 0.0684129
4402.78 0.0829548
4403.50 0.122885
4403.86 0.176300
4404.21 0.317497
4404.39 0.496793
4404.57 0.937904
4404.66 1.45239
4404.75 2.54896
4404.80 3.64554
4404.84 5.59493
4404.89 9.41146
4404.91 12.5971
4404.93 17.2552
4404.97 27.5361
4405.00 34.4710
4405.04 27.5358
4405.07 17.2549
4405.11 10.1661
4405.15 6.36421
4405.19 4.28531
4405.23 3.06139
4405.30 1.77798
4405.38 1.16878
4405.54 0.623215
4405.69 0.396552
4406.00 0.215064
4406.31 0.146051
4406.93 0.0938214
4407.55 0.0747459
4408.80 0.0607638
4410.04 0.0557988
4412.52 0.0522940
4415.00 0.0512231
4419.97 0.0518263
4422.45 0.0572026
4423.69 0.0778930
4424.32 0.151331
4424.63 0.381857
4424.78 0.964713
4424.86 2.02741
4424.90 3.30809
4424.94 5.84676
4424.97 9.34891
4425.00 11.6457
4425.03 9.34884
4425.06 5.84667
4425.12 2.74532
4425.17 1.51963
4425.27 0.656590
4425.48 0.251406
4425.90 0.108414
4426.74 0.0655846
4428.42 0.0539068
4431.78 0.0509873
4438.49 0.0509896
4441.84 0.0519711
4445.20 0.0548844
4446.88 0.0589120
4448.55 0.0701541
4449.39 0.0854567
4450.23 0.127367
4450.65 0.183058
4451.07 0.329083
4451.28 0.513180
4451.49 0.956869
4451.60 1.46291
4451.70 2.52819
4451.75 3.56642
4451.81 5.31505
4451.86 8.54553
4451.91 14.9007
4451.96 23.8572
4452.00 29.7382
4452.05 23.8570
4452.09 14.8840
4452.14 9.26033
4452.18 6.04433
4452.23 4.18701
4452.27 3.05061
4452.36 1.81582
4452.45 1.20971
4452.63 0.654233
4452.81 0.418775
4453.17 0.227979
4453.52 0.154308
4454.24 0.0982043
4454.96 0.0776287
4456.39 0.0624759
4457.82 0.0570746
4460.69 0.0532203
4463.55 0.0519326
4469.28 0.0511979
4475.01 0.0512044
4480.74 0.0515628
4486.47 0.0524364
4489.34 0.0534340
4492.20 0.0559381
4493.63 0.0592212
4495.07 0.0682104
4495.78 0.0804089
4496.50 0.113835
4496.86 0.158373
4497.22 0.276403
4497.39 0.426471
4497.57 0.796452
4497.66 1.22914
4497.75 2.15483
4497.80 3.08457
4497.84 4.74589
4497.89 8.02502
4497.91 10.7844
4497.93 14.9128
4497.97 23.8731
4498.00 29.7492
4498.03 23.8729
4498.07 14.8909
4498.09 10.7842
4498.11 8.02483
4498.16 4.74575
4498.20 3.08447
4498.25 2.15477
4498.34 1.22245
4498.43 0.796472
4498.61 0.426549
4498.79 0.276530
4499.14 0.158588
4499.50 0.114132
4500.22 0.0808647
4500.93 0.0688331
4502.37 0.0601435
4503.80 0.0571747
4506.66 0.0553108
4509.53 0.0549869
4520.99 0.0571515
4526.71 0.0597852
4532.44 0.0650212
4535.31 0.0705124
4536.74 0.0752591
4538.17 0.0831370
4539.60 0.0985822
4540.32 0.113168
4541.04 0.138854
4541.75 0.191699
4542.47 0.332759
4542.83 0.515866
4543.18 0.984376
4543.36 1.55502
4543.45 2.06596
4543.54 2.87740
4543.63 4.31171
4543.72 7.09293
4543.77 9.59893
4543.81 13.5730
4543.86 20.1754
4543.88 24.9216
4543.90 31.1754
4543.93 39.7397
4543.95 49.7356
4544.00 62.2754
4544.03 58.5817
4544.05 49.7350
4544.10 31.1750
4544.15 19.2581
4544.20 12.5154
4544.25 8.64004
4544.30 6.31455
4544.35 4.77650
4544.40 3.75227
4544.50 2.48265
4544.60 1.76331
4544.70 1.32633
4544.89 0.840467
4545.09 0.590572
4545.29 0.446990
4545.69 0.296280
4546.08 0.223793
4546.48 0.184050
4547.28 0.145844
4548.07 0.131068
4548.86 0.126882
4550.45 0.137395
4552.04 0.176936
4552.83 0.218637
4553.63 0.294238
4554.42 0.450392
4554.82 0.599110
4555.21 0.856160
4555.61 1.35803
4555.81 1.81135
4556.01 2.54532
4556.21 3.85944
4556.31 4.92897
4556.41 6.50334
4556.50 8.93505
4556.60 12.9076
4556.65 15.8911
4556.70 19.7840
4556.75 25.1052
4556.80 32.0260
4556.85 41.0193
4556.90 51.2925
4557.00 63.9618
4557.05 60.1693
4557.10 51.0856
4557.20 32.0245
4557.28 21.7250
4557.36 15.2885
4557.44 11.1336
4557.51 8.43245
4557.67 5.25422
4557.83 3.57925
4557.98 2.58935
4558.14 1.96640
4558.45 1.25179
4558.77 0.875020
4559.08 0.654158
4559.71 0.418487
4560.33 0.302217
4560.96 0.236880
