Pb-208(n,tot) ENDF/B-VII.1
926319 3.74260
926514 3.64996
926709 3.48255
926904 3.24535
926952 3.41921
927000 4.26953
927048 5.71211
927096 6.03813
927219 5.13923
927280 4.87469
927341 4.70089
927464 4.49228
927587 4.37329
927832 4.24240
928077 4.17072
928568 4.09059
929058 4.04312
931020 3.93437
934945 3.76993
936907 3.68290
938869 3.60777
939850 3.59957
940831 3.65963
941812 3.90832
942793 4.68889
944400 8.12935
945204 8.17250
946007 6.65065
946532 5.69980
946844 5.40887
947155 5.77416
947200 5.91457
947367 6.60527
947534 7.36930
947868 8.74098
947900 8.91177
947993 9.49462
948086 10.1804
948273 11.3892
948645 10.6683
948835 9.61403
949025 8.75366
949119 8.46239
949214 8.33683
949309 8.53197
949404 9.41601
949502 11.7057
949600 14.7027
949698 14.9677
949796 13.1702
949889 11.5835
949981 10.4488
950074 9.65153
950166 9.07206
950351 8.28880
950536 7.77742
950721 7.41005
950906 7.12854
951276 6.71617
951646 6.42110
952016 6.19504
952756 5.86468
953496 5.63015
954236 5.45236
955716 5.19634
957196 5.01691
958676 4.88083
961636 4.67806
967556 4.35655
969036 4.26166
970516 4.14177
971256 4.06604
971996 3.97624
972736 3.88028
973106 3.84941
973476 3.87937
973682 3.96917
973888 4.18252
974094 4.64718
974300 5.58605
974506 7.16014
974712 8.77214
974918 9.20781
975124 8.59154
975370 7.61003
975617 6.84437
975863 6.30693
976110 5.92742
976602 5.44095
977095 5.14515
977588 4.94310
978081 4.79175
979066 4.56364
981037 4.18786
982023 3.99033
982515 3.90255
983008 3.87068
983306 3.93094
983604 4.13294
983902 4.61375
984200 5.56869
984796 8.52609
985392 9.08555
985716 8.56598
986040 8.01731
986364 7.55475
986687 7.18801
987335 6.67366
987983 6.34766
988631 6.13258
989278 5.98699
990574 5.82322
991869 5.76671
993164 5.78192
994460 5.82662
995755 5.70113
996728 5.05050
997700 3.78000
998673 3.07113
999645 3.10381
999999 3.17791
1.00000E+06 4.91443
1.00530E+06 4.02090
1.00710E+06 4.24740
1.00780E+06 5.32670
1.01000E+06 4.30270
1.01010E+06 4.25610
1.01820E+06 4.61320
1.01900E+06 4.63460
1.01990E+06 4.15810
1.02340E+06 4.05710
1.02440E+06 4.04900
1.02580E+06 3.89710
1.02700E+06 4.99280
1.02830E+06 9.92860
1.03000E+06 6.40100
1.03220E+06 5.09210
1.03320E+06 6.42390
1.03440E+06 4.21640
1.03560E+06 4.61070
1.03650E+06 7.97780
1.03760E+06 5.45590
1.04560E+06 4.65980
1.04700E+06 5.50800
1.04760E+06 6.43120
1.04850E+06 4.84840
1.05370E+06 4.52490
1.05520E+06 4.78100
1.05600E+06 5.46860
1.05710E+06 4.60410
1.05800E+06 5.05790
1.05870E+06 4.47090
1.05990E+06 6.87920
1.06120E+06 5.07890
1.06830E+06 4.77250
1.07100E+06 4.46930
1.07340E+06 2.57850
1.07590E+06 2.76230
1.07720E+06 3.18070
1.07790E+06 3.46440
1.07940E+06 3.09690
1.08140E+06 3.31020
1.08230E+06 4.93440
1.08410E+06 3.65950
1.08640E+06 3.76320
1.08740E+06 5.38900
1.08820E+06 4.32090
1.08910E+06 6.18260
1.09020E+06 4.69370
1.09120E+06 6.43520
1.09230E+06 4.03490
1.10140E+06 3.37010
1.10290E+06 4.48770
1.10450E+06 7.69380
1.10770E+06 5.40260
1.10950E+06 4.15000
1.11030E+06 3.06540
1.11060E+06 2.66100
1.11240E+06 3.78170
1.11420E+06 7.07530
1.11640E+06 4.98080
1.11770E+06 8.10630
1.11880E+06 5.23560
1.12130E+06 4.41310
1.12250E+06 8.41870
1.12350E+06 4.13440
1.12410E+06 3.56530
1.12560E+06 4.03640
1.12730E+06 7.56670
1.12930E+06 6.53160
1.13010E+06 6.71960
1.13100E+06 4.70420
1.13550E+06 4.10330
1.13640E+06 5.32160
1.13750E+06 7.69640
1.14090E+06 4.91320
1.14650E+06 4.36150
1.14760E+06 5.28100
1.14890E+06 9.90790
1.15000E+06 7.08790
1.15190E+06 7.29690
1.15620E+06 5.12420
1.16260E+06 4.66800
1.16370E+06 5.62340
1.16490E+06 4.35630
1.17180E+06 4.09740
1.17350E+06 6.77960
1.17620E+06 4.66820
1.17870E+06 4.79050
1.18190E+06 4.04120
1.18490E+06 4.22170
1.18620E+06 7.00190
1.18750E+06 3.81850
1.18910E+06 3.82940
1.19000E+06 5.93220
1.19070E+06 7.28130
1.19400E+06 4.38860
1.19740E+06 3.74350
1.19840E+06 5.28340
1.19930E+06 6.86330
1.20110E+06 4.69700
1.20440E+06 4.75890
1.20520E+06 5.60030
1.20610E+06 3.93420
1.21240E+06 3.21950
1.21390E+06 4.62380
1.21480E+06 4.36170
1.21670E+06 5.00370
1.22300E+06 2.90210
1.22380E+06 3.63640
1.22590E+06 8.04840
1.22700E+06 7.94150
1.22830E+06 5.22230
1.23000E+06 4.78020
1.23100E+06 6.42600
1.23230E+06 11.9400
1.23440E+06 6.73300
1.23670E+06 7.39560
1.23960E+06 7.68510
1.24580E+06 4.46250
1.24750E+06 4.59320
1.24930E+06 5.65680
1.25000E+06 7.06681
1.25040E+06 7.59210
1.25530E+06 5.30150
1.25910E+06 5.09870
1.26040E+06 5.26700
1.27000E+06 4.30550
1.27320E+06 4.79140
1.27620E+06 7.45600
1.27900E+06 7.63790
1.28120E+06 7.71060
1.28360E+06 6.93440
1.28480E+06 6.97440
1.28670E+06 5.69540
1.28970E+06 6.10290
1.29080E+06 7.06200
1.29220E+06 5.29530
1.30460E+06 4.83690
1.30640E+06 4.93440
1.31020E+06 5.06070
1.31140E+06 6.34510
1.31270E+06 4.75840
1.31440E+06 4.75100
1.31980E+06 4.73670
1.32280E+06 4.49220
1.32390E+06 4.74030
1.32510E+06 3.87020
1.32750E+06 5.13590
1.33180E+06 4.40800
1.33820E+06 4.37250
1.33930E+06 5.60970
1.34080E+06 3.66030
1.34190E+06 3.64840
1.34340E+06 6.60950
1.34510E+06 4.17840
1.34690E+06 4.43430
1.34800E+06 5.87280
1.34950E+06 5.22120
1.35080E+06 6.66590
1.35280E+06 4.90010
1.36030E+06 4.26180
1.36250E+06 4.03210
1.36560E+06 3.75800
1.36780E+06 4.11150
1.37210E+06 4.17920
1.37320E+06 5.11360
1.37520E+06 5.50070
1.37990E+06 7.78050
1.38950E+06 5.57020
1.39360E+06 5.64180
1.39840E+06 5.14480
1.40440E+06 5.32990
1.40580E+06 7.74850
1.40720E+06 4.32670
1.40980E+06 4.17880
1.41160E+06 6.93990
1.41610E+06 5.27370
1.42290E+06 5.01900
1.42430E+06 5.96760
1.42600E+06 6.31800
1.42740E+06 8.81440
1.42910E+06 5.21850
1.43170E+06 5.03090
1.43480E+06 4.54790
1.43960E+06 4.64880
1.44060E+06 7.19900
1.44280E+06 5.29630
1.44780E+06 4.94570
1.45540E+06 4.93980
1.46720E+06 4.97490
1.47040E+06 6.06760
1.47520E+06 10.9300
1.47890E+06 5.61390
1.48220E+06 4.45650
1.48420E+06 8.32950
1.48620E+06 4.93710
1.49710E+06 4.39870
1.49920E+06 4.76840
1.50000E+06 4.97958
1.50050E+06 5.11060
1.50200E+06 3.86170
1.50530E+06 5.63640
1.50690E+06 6.30730
1.50950E+06 3.86740
1.51280E+06 3.51480
1.51390E+06 5.40230
1.51490E+06 7.46540
1.51780E+06 5.32810
1.52120E+06 5.17710
1.52300E+06 6.86640
1.52460E+06 4.98670
1.52770E+06 4.11030
1.52960E+06 5.57080
1.53430E+06 4.35080
1.54150E+06 4.18860
1.54340E+06 4.62800
1.54630E+06 4.32490
1.55090E+06 3.65110
1.55120E+06 4.10710
1.55200E+06 3.88880
1.55300E+06 5.32650
1.55470E+06 8.08250
1.55760E+06 5.92360
1.56250E+06 5.07110
1.56420E+06 5.57480
1.56580E+06 5.29070
1.56690E+06 5.83530
1.56830E+06 4.85440
1.56960E+06 5.80980
1.57260E+06 3.71090
1.57650E+06 4.01380
1.57790E+06 4.63160
1.57930E+06 3.45060
1.58200E+06 3.23270
1.58370E+06 4.05480
1.58510E+06 3.15220
1.58790E+06 2.97320
1.59070E+06 5.56100
1.59290E+06 7.26090
1.59460E+06 6.48440
1.59630E+06 5.17990
1.59940E+06 4.35540
1.60190E+06 4.15220
1.60280E+06 4.13590
1.60420E+06 4.75010
1.60640E+06 3.91730
1.60760E+06 4.95780
1.60900E+06 6.44030
1.61360E+06 6.00020
1.61560E+06 7.84680
1.61730E+06 4.73780
1.61840E+06 4.33380
1.62040E+06 4.46140
1.62480E+06 4.91570
1.62650E+06 7.40210
1.62790E+06 4.38990
1.63400E+06 3.74040
1.63780E+06 3.77700
1.63900E+06 4.31280
1.64100E+06 4.02760
1.64250E+06 4.99590
1.64370E+06 4.10680
1.64520E+06 3.79900
1.64660E+06 3.37690
1.64930E+06 3.77140
1.65130E+06 4.81430
1.65730E+06 7.50690
1.66120E+06 8.80240
1.66470E+06 7.29330
1.66740E+06 6.15210
1.67130E+06 6.40250
1.67800E+06 5.51610
1.68010E+06 6.87460
1.68500E+06 7.61490
1.68930E+06 6.96610
1.69170E+06 5.64910
1.69480E+06 9.72930
1.69750E+06 9.62370
1.69940E+06 10.3060
1.70160E+06 6.05140
1.71280E+06 6.06220
1.71460E+06 7.45430
1.71680E+06 4.49120
1.71780E+06 4.55810
1.72000E+06 7.81700
1.72500E+06 6.98100
1.72690E+06 7.22140
1.72910E+06 6.45760
1.74120E+06 10.1980
1.74540E+06 10.9360
1.74930E+06 6.74610
1.75000E+06 6.14465
1.75150E+06 5.46660
1.75350E+06 7.87730
1.75510E+06 11.1570
1.76030E+06 6.37580
1.76190E+06 6.08950
1.76390E+06 4.82530
1.76650E+06 6.51100
1.76980E+06 4.94740
1.77670E+06 4.31130
1.77900E+06 5.69170
1.78030E+06 7.72480
1.78300E+06 4.95600
1.78660E+06 4.00840
1.78830E+06 4.17960
1.79030E+06 6.85470
1.79630E+06 3.34170
1.79730E+06 3.01200
1.79830E+06 4.08090
1.80030E+06 6.94930
1.80300E+06 6.88830
1.80470E+06 6.89010
1.80640E+06 5.71500
1.81080E+06 5.42340
1.81290E+06 6.87700
1.81830E+06 5.52470
1.82070E+06 5.01010
1.82210E+06 4.58950
1.82480E+06 7.42000
1.83070E+06 5.02620
1.83620E+06 4.11710
1.83870E+06 5.14130
1.84320E+06 3.93420
1.84840E+06 4.82570
1.85020E+06 4.21540
1.85330E+06 4.60270
1.85580E+06 3.71300
1.85650E+06 3.73840
1.85790E+06 5.52370
1.86390E+06 4.71180
1.86680E+06 6.03750
1.86930E+06 3.93230
1.87210E+06 5.28320
1.87430E+06 4.01830
1.88180E+06 4.04810
1.88580E+06 4.39670
1.88870E+06 4.78620
1.89300E+06 4.66720
1.89520E+06 4.96260
1.89850E+06 4.27430
1.90320E+06 5.50340
1.90540E+06 6.95820
1.90800E+06 6.21210
1.91570E+06 6.63860
1.91760E+06 6.55840
1.91940E+06 8.00270
1.92280E+06 6.36170
1.92500E+06 7.09640
1.92760E+06 5.53830
1.93100E+06 5.40110
1.93660E+06 5.44110
1.93920E+06 6.89220
1.94110E+06 4.80240
1.94340E+06 5.05460
1.94560E+06 4.80580
1.94790E+06 3.50430
1.95100E+06 7.66900
1.95480E+06 7.92330
1.95670E+06 6.95930
1.95860E+06 5.94830
1.96200E+06 7.83450
1.96470E+06 5.03580
1.96740E+06 4.63640
1.96970E+06 5.31910
1.97200E+06 4.20630
1.97470E+06 6.75970
1.97940E+06 5.35800
1.98910E+06 5.06390
1.99340E+06 3.90080
1.99500E+06 4.21320
1.99970E+06 7.55530
2.00000E+06 7.36310
2.00450E+06 4.48130
2.00640E+06 3.96670
2.00880E+06 7.23510
2.01240E+06 5.72520
2.01560E+06 6.03550
2.01760E+06 5.95700
2.01920E+06 5.23290
2.02120E+06 5.53880
2.02480E+06 5.18680
2.02720E+06 6.12150
2.02960E+06 3.45190
2.03120E+06 4.51710
2.03330E+06 6.50720
2.03810E+06 7.66620
2.04420E+06 7.53020
2.04950E+06 8.98840
2.05240E+06 4.34500
2.05690E+06 6.03310
2.05940E+06 7.29300
2.06180E+06 9.55280
2.06430E+06 9.86340
2.06760E+06 6.80920
2.07010E+06 5.49020
2.07260E+06 6.29870
2.07510E+06 6.85740
2.07800E+06 6.66790
2.08140E+06 7.21200
2.08310E+06 7.17680
2.08560E+06 5.35790
2.09150E+06 4.66920
2.09360E+06 4.42840
2.09650E+06 6.15660
2.09910E+06 4.93990
2.10160E+06 6.22700
2.10380E+06 5.11990
2.10720E+06 8.90500
2.11060E+06 6.80940
2.11660E+06 6.78070
2.12040E+06 5.93640
2.12260E+06 6.91000
2.12910E+06 4.79760
2.13170E+06 7.36430
2.13820E+06 5.41340
2.14130E+06 6.18570
2.14350E+06 7.30020
2.14610E+06 5.84810
2.14960E+06 5.17140
2.15180E+06 7.15620
2.15530E+06 5.47820
2.15800E+06 6.79530
2.16060E+06 9.53630
2.16420E+06 5.75650
2.16910E+06 5.10520
2.17490E+06 6.59630
2.18290E+06 6.21000
2.18790E+06 6.87470
2.19060E+06 8.79030
2.19470E+06 7.56010
2.19690E+06 4.91880
2.20190E+06 5.29060
2.21060E+06 7.61850
2.21290E+06 8.52880
2.21570E+06 5.00790
2.21840E+06 5.71420
2.22120E+06 5.87360
2.22630E+06 4.80340
2.23050E+06 6.62790
2.23330E+06 6.26130
2.23610E+06 7.27210
2.23930E+06 5.93120
2.24310E+06 8.09450
2.24640E+06 5.61920
2.24820E+06 5.53990
2.25000E+06 5.86213
2.25340E+06 6.53310
2.25530E+06 5.39680
2.26520E+06 7.27190
2.27190E+06 6.77590
2.27960E+06 8.91850
2.28200E+06 6.84030
2.28920E+06 6.54890
2.29600E+06 7.36240
2.30280E+06 8.44190
2.30720E+06 7.88360
2.31010E+06 8.31040
2.31160E+06 6.63840
2.31310E+06 7.57400
2.31600E+06 10.6850
2.31900E+06 8.84470
2.32140E+06 5.98120
2.32390E+06 6.45100
2.33430E+06 7.76610
2.33930E+06 9.89910
2.34430E+06 6.64790
2.34830E+06 7.20870
2.35080E+06 6.87990
2.35430E+06 8.92140
2.35740E+06 10.0050
2.36040E+06 9.10590
2.36190E+06 6.72510
2.36650E+06 5.64990
2.37100E+06 5.17490
2.37610E+06 6.28720
2.37870E+06 7.33130
2.38070E+06 10.4780
2.38230E+06 9.68740
2.38480E+06 5.64560
2.38640E+06 6.15140
2.39100E+06 11.3040
2.39460E+06 6.50350
2.39720E+06 6.45470
2.40240E+06 6.65530
2.40760E+06 8.99060
2.41340E+06 9.25900
2.41750E+06 6.67540
2.41860E+06 5.58790
2.42280E+06 7.08560
2.42590E+06 7.90070
2.42860E+06 8.03090
2.43120E+06 5.87530
2.44020E+06 11.3550
2.44500E+06 7.12860
2.44930E+06 4.92900
2.45680E+06 5.29830
2.46000E+06 4.85450
2.46490E+06 6.32180
2.46760E+06 8.08350
2.47140E+06 6.92140
2.47570E+06 8.16790
2.47840E+06 5.72690
2.48120E+06 5.64960
2.48330E+06 4.34990
2.49320E+06 9.88940
2.49540E+06 9.26440
2.49810E+06 5.86240
2.50000E+06 6.58110
2.50030E+06 6.69460
2.50260E+06 9.16540
2.50530E+06 8.39740
2.50860E+06 9.63690
2.51470E+06 6.83260
2.52090E+06 5.98270
2.52480E+06 7.27410
2.52700E+06 6.32100
2.52930E+06 6.78120
2.53550E+06 8.89250
2.53880E+06 6.91350
2.54450E+06 10.2330
2.54900E+06 5.43640
2.55300E+06 7.29900
2.55580E+06 6.14360
2.55930E+06 7.51850
2.56160E+06 8.01820
2.56500E+06 6.03090
2.56960E+06 7.45680
2.57420E+06 4.79630
2.57710E+06 5.42690
2.58340E+06 7.07640
2.59390E+06 4.80470
2.59560E+06 6.01950
2.59800E+06 8.53490
2.60380E+06 7.43190
2.60910E+06 8.89990
2.61500E+06 8.89460
2.61850E+06 6.84580
2.62680E+06 8.57090
2.62723E+06 8.42614
2.62723E+06 8.42580
2.62770E+06 8.26790
2.62980E+06 7.56150
2.63520E+06 9.21520
2.64530E+06 8.08880
2.64830E+06 6.25490
2.65070E+06 6.18670
2.65500E+06 8.29140
2.65800E+06 6.71980
2.66280E+06 10.1580
2.67010E+06 9.30900
2.67250E+06 5.57790
2.67440E+06 5.32070
2.67740E+06 8.04250
2.68290E+06 8.77520
2.68720E+06 6.19970
2.69220E+06 8.57880
2.70000E+06 5.67010
2.70140E+06 5.14800
2.70510E+06 7.08450
2.70950E+06 5.68860
2.71510E+06 7.70290
2.72140E+06 9.02040
2.72570E+06 5.79780
2.72950E+06 6.61090
2.73140E+06 7.59010
2.74210E+06 6.66930
2.74790E+06 6.48320
2.75000E+06 6.96659
2.75230E+06 7.70700
2.75490E+06 8.57590
2.75800E+06 7.74960
2.76510E+06 10.9020
2.77020E+06 10.4810
2.77600E+06 9.10990
2.77990E+06 6.36360
2.78700E+06 8.90750
2.79350E+06 6.42210
2.80000E+06 6.65340
2.80460E+06 6.81690
2.80920E+06 6.18460
2.81710E+06 6.99830
2.81910E+06 5.84580
2.82440E+06 6.70040
2.82570E+06 6.63220
2.83040E+06 6.25380
2.83300E+06 7.18710
2.83770E+06 5.26700
2.84300E+06 8.01190
2.84570E+06 5.93310
2.85380E+06 8.15190
2.85710E+06 10.7200
2.86590E+06 6.94290
2.87410E+06 6.43790
2.87880E+06 6.97510
2.88560E+06 5.95580
2.89250E+06 7.69930
2.89590E+06 9.57550
2.90000E+06 8.64400
2.90970E+06 6.44040
2.91600E+06 9.87800
2.92080E+06 6.12850
2.92500E+06 8.15120
2.92850E+06 6.70700
2.93900E+06 8.48160
2.94330E+06 10.3150
2.94890E+06 7.47990
2.95460E+06 9.66240
2.96240E+06 8.94400
2.96810E+06 7.04820
2.97380E+06 8.40580
2.98460E+06 8.42830
2.99100E+06 9.14350
2.99460E+06 6.66100
3.00000E+06 7.82720
3.00330E+06 8.53980
3.01130E+06 8.75930
3.01720E+06 9.88900
3.02670E+06 6.39380
3.03410E+06 8.40740
3.03700E+06 8.55600
3.04590E+06 7.53930
3.05560E+06 7.68900
3.05780E+06 8.28300
3.06530E+06 8.53670
3.06750E+06 7.61860
3.07580E+06 8.71160
3.08410E+06 6.52710
3.08790E+06 7.26490
3.09320E+06 6.95820
3.09620E+06 8.07490
3.10000E+06 6.81580
3.10770E+06 7.62950
3.11230E+06 7.21830
3.12300E+06 8.88130
3.12920E+06 8.81620
3.13920E+06 8.16260
3.14780E+06 6.80500
3.15250E+06 7.93580
3.16110E+06 7.95450
3.16420E+06 6.58860
3.16970E+06 8.57320
3.17370E+06 7.00030
3.17840E+06 7.19040
3.18550E+06 7.20160
3.19670E+06 7.42150
3.20000E+06 7.57030
3.21030E+06 8.03480
3.21325E+06 7.99866
3.21325E+06 7.99864
3.21670E+06 7.95380
3.22080E+06 8.00210
3.23290E+06 8.26750
3.24100E+06 8.79990
3.24510E+06 7.51900
3.25000E+06 9.01628
3.25080E+06 9.16640
3.25900E+06 9.62000
3.27140E+06 7.78580
3.27220E+06 7.07060
3.27960E+06 9.46410
3.28630E+06 8.26000
3.29040E+06 8.52970
3.29630E+06 11.0020
3.30000E+06 9.74120
3.30460E+06 8.17300
3.31300E+06 10.7310
3.32150E+06 7.63320
3.32400E+06 8.09250
3.33160E+06 8.00480
3.33760E+06 8.09140
3.34350E+06 8.94240
3.34780E+06 8.00840
3.36070E+06 9.16120
3.36330E+06 8.33650
3.37710E+06 9.09950
3.38310E+06 8.05820
3.38580E+06 7.90210
3.39010E+06 7.15690
3.39710E+06 7.75790
3.40000E+06 7.81120
3.40320E+06 7.86980
3.41020E+06 7.05030
3.41900E+06 7.56860
3.42520E+06 7.90890
3.42790E+06 6.29220
3.43230E+06 6.41910
3.43680E+06 8.44430
3.44300E+06 8.31010
3.44830E+06 6.40660
3.45910E+06 8.64070
3.46540E+06 8.73460
3.46990E+06 7.37850
3.47530E+06 7.43290
3.48800E+06 9.35310
3.49196E+06 8.33317
3.49197E+06 8.33291
3.49710E+06 7.01160
3.50000E+06 6.89940
3.50350E+06 6.76430
3.51550E+06 7.95120
3.52560E+06 8.31770
3.53390E+06 7.62210
3.53670E+06 8.68560
3.54320E+06 8.03290
3.55540E+06 6.27560
3.56000E+06 8.41960
3.56570E+06 7.67770
3.57040E+06 7.99920
3.57700E+06 7.44180
3.57980E+06 7.90400
3.58640E+06 7.10440
3.59400E+06 8.46690
3.59880E+06 7.66750
3.60000E+06 7.68480
3.61700E+06 7.92990
3.62270E+06 6.56970
3.62850E+06 8.32270
3.63430E+06 6.78390
3.64210E+06 9.00920
3.64690E+06 7.31740
3.66060E+06 7.65970
3.67040E+06 8.27150
3.67630E+06 7.46760
3.69800E+06 8.13450
3.70000E+06 8.02330
3.70900E+06 7.52320
3.71500E+06 8.04760
3.72100E+06 7.45530
3.72500E+06 8.33430
3.72643E+06 7.78829
3.72643E+06 7.78790
3.72900E+06 6.80270
3.74510E+06 8.89470
3.75000E+06 8.50151
3.75830E+06 7.73690
3.76340E+06 8.05940
3.76650E+06 6.96530
3.77980E+06 9.15510
3.78800E+06 8.32260
3.79520E+06 8.43910
3.80000E+06 8.28530
3.80970E+06 7.97420
3.82850E+06 7.10980
3.83470E+06 7.96490
3.84840E+06 8.11960
3.85470E+06 6.91200
3.86960E+06 8.08590
3.88020E+06 7.90440
3.88560E+06 6.67560
3.89310E+06 7.50930
3.90000E+06 8.56020
3.90060E+06 8.65150
3.91680E+06 7.89250
3.92110E+06 7.05880
3.92760E+06 7.57450
3.93630E+06 7.86190
3.93881E+06 7.98075
3.93881E+06 7.98080
3.94730E+06 8.38270
3.95820E+06 7.79290
3.96558E+06 7.77835
3.96558E+06 7.77835
3.98017E+06 7.74956
3.98017E+06 7.74956
4.00000E+06 7.71040
4.01508E+06 8.03061
4.01508E+06 8.03063
4.01740E+06 8.08750
4.02840E+06 8.35050
4.03520E+06 7.55990
4.04880E+06 8.63490
4.05658E+06 7.65220
4.05658E+06 7.65209
4.05910E+06 7.35540
4.06462E+06 7.20288
4.06462E+06 7.20293
4.07015E+06 7.49020
4.07015E+06 7.49024
4.08780E+06 8.18220
4.08900E+06 7.53490
4.09580E+06 8.20020
4.09710E+06 8.32730
4.10000E+06 7.56320
4.10050E+06 7.43170
4.10521E+06 7.06033
4.10522E+06 7.06045
4.11450E+06 8.15160
4.12591E+06 8.38829
4.12592E+06 8.38828
4.12970E+06 8.35400
4.14532E+06 8.45007
4.14532E+06 8.45005
4.15200E+06 8.30060
4.15910E+06 7.53740
4.16108E+06 7.48337
4.16108E+06 7.48343
4.17340E+06 8.25740
4.17580E+06 7.63700
4.17917E+06 7.63985
4.17917E+06 7.63985
4.20000E+06 7.65810
4.20069E+06 7.65871
4.20069E+06 7.65871
4.20450E+06 7.66220
4.20570E+06 6.88610
4.22140E+06 7.88300
4.22580E+06 7.85294
4.22580E+06 7.85293
4.23140E+06 7.81460
4.23915E+06 7.76156
4.23915E+06 7.76155
4.24820E+06 7.69960
4.25000E+06 7.67694
4.25001E+06 7.67674
4.25001E+06 7.67672
4.25052E+06 7.66710
4.25052E+06 7.66707
4.25680E+06 7.47680
4.26050E+06 7.05960
4.27280E+06 7.81030
4.27413E+06 7.71794
4.27413E+06 7.71782
4.27890E+06 7.13180
4.27920E+06 7.15262
4.27920E+06 7.15272
4.28307E+06 7.54568
4.28307E+06 7.54579
4.29130E+06 8.43080
4.30000E+06 7.52970
4.30130E+06 7.39510
4.30880E+06 7.22250
4.31380E+06 7.93890
4.31701E+06 7.95770
4.31701E+06 7.95771
4.33894E+06 8.08627
4.33894E+06 8.08628
4.34417E+06 8.11688
4.34417E+06 8.11688
4.37960E+06 8.32688
4.37960E+06 8.32688
4.38220E+06 8.33960
4.40000E+06 7.87920
4.40416E+06 8.13394
4.40416E+06 8.13397
4.40530E+06 8.16220
4.40660E+06 7.30770
4.41830E+06 7.98310
4.42435E+06 7.95646
4.42436E+06 7.95645
4.43000E+06 7.93110
4.44345E+06 7.86919
4.44345E+06 7.86919
4.44650E+06 7.85510
4.45150E+06 7.83200
4.46555E+06 7.76757
4.46555E+06 7.76759
4.48380E+06 8.10550
4.48465E+06 8.05925
4.48465E+06 8.05911
4.48920E+06 7.43730
4.50000E+06 7.41120
4.50223E+06 7.40577
4.50223E+06 7.40577
4.51180E+06 7.38240
4.52520E+06 6.75580
4.53600E+06 7.43740
4.54550E+06 7.69370
4.56868E+06 7.67822
4.56868E+06 7.67821
4.57950E+06 7.58470
4.58640E+06 7.84730
4.59880E+06 7.84290
4.59920E+06 7.84559
4.59920E+06 7.84559
4.60000E+06 7.85100
4.62370E+06 8.01110
4.63236E+06 7.87780
4.63236E+06 7.87776
4.64844E+06 7.25740
4.64844E+06 7.25739
4.65580E+06 7.17450
4.66280E+06 7.68310
4.69670E+06 8.09380
4.69820E+06 7.36700
4.70000E+06 7.63410
4.70270E+06 8.03366
4.70270E+06 8.03367
4.71502E+06 8.19386
4.71502E+06 8.19379
4.72099E+06 7.76774
4.72099E+06 7.76764
4.72680E+06 7.22380
4.73385E+06 6.99435
4.73385E+06 6.99435
4.73423E+06 6.99341
4.73423E+06 6.99344
4.75000E+06 7.52800
4.76580E+06 8.06880
4.76720E+06 7.37370
4.77300E+06 7.88310
4.78510E+06 7.89765
4.78510E+06 7.89765
4.79500E+06 7.93010
4.80000E+06 7.96220
4.82000E+06 8.09020
4.83630E+06 7.45470
4.85343E+06 7.67344
4.85343E+06 7.67345
4.86256E+06 7.78444
4.86256E+06 7.78445
4.86770E+06 7.84380
4.88570E+06 7.29980
4.89940E+06 7.52830
4.90000E+06 7.55700
4.91450E+06 8.25080
4.92830E+06 7.43220
4.95280E+06 7.87580
4.96360E+06 7.53400
4.99310E+06 7.38840
5.00000E+06 7.41504
5.00183E+06 7.41432
5.00183E+06 7.41432
5.05006E+06 7.39441
5.05006E+06 7.39441
5.05007E+06 7.39441
5.10000E+06 7.36833
5.20000E+06 7.30624
5.25000E+06 7.26361
5.30000E+06 7.22059
5.40000E+06 7.13426
5.50000E+06 7.04400
5.60000E+06 6.95005
5.70000E+06 6.85682
5.75000E+06 6.80992
5.80000E+06 6.76255
5.81166E+06 6.75138
5.81166E+06 6.75138
5.90000E+06 6.66639
6.00000E+06 6.57185
6.10000E+06 6.48236
6.16442E+06 6.42878
6.16442E+06 6.42878
6.16442E+06 6.42877
6.20000E+06 6.40086
6.25000E+06 6.36304
6.30000E+06 6.32575
6.40000E+06 6.25232
6.40594E+06 6.24802
6.40594E+06 6.24802
6.50000E+06 6.18079
6.60000E+06 6.11133
6.67306E+06 6.06199
6.67306E+06 6.06199
6.70000E+06 6.04411
6.71232E+06 6.03601
6.71232E+06 6.03601
6.75000E+06 6.01145
6.80000E+06 5.97924
6.90000E+06 5.91685
7.00000E+06 5.85700
7.01024E+06 5.85102
7.01025E+06 5.85102
7.04404E+06 5.83164
7.04404E+06 5.83164
7.05851E+06 5.82343
7.05851E+06 5.82343
7.10000E+06 5.80027
7.16630E+06 5.76461
7.16630E+06 5.76461
7.16630E+06 5.76461
7.20000E+06 5.74708
7.21119E+06 5.74137
7.21119E+06 5.74136
7.25000E+06 5.72179
7.30000E+06 5.69728
7.35040E+06 5.67349
7.35040E+06 5.67349
7.36273E+06 5.66779
7.36273E+06 5.66778
7.40000E+06 5.65076
7.40361E+06 5.64915
7.40361E+06 5.64915
7.40895E+06 5.64681
7.40895E+06 5.64680
7.49078E+06 5.61132
7.49078E+06 5.61132
7.50000E+06 5.60739
7.50252E+06 5.60633
7.50252E+06 5.60633
7.52936E+06 5.59532
7.52936E+06 5.59532
7.60000E+06 5.56706
7.61779E+06 5.56014
7.61779E+06 5.56014
7.66904E+06 5.54089
7.66904E+06 5.54089
7.70000E+06 5.52965
7.74641E+06 5.51325
7.74641E+06 5.51325
