Cu-65(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
39602.5 28.2357
39603.8 28.3439
39604.4 28.2819
39605.0 27.8418
39605.3 27.1395
39605.6 25.6007
39605.9 22.2563
39606.3 16.9705
39606.4 15.0689
39606.6 14.9069
39606.9 17.8090
39607.2 20.8628
39607.5 22.8757
39607.8 24.1791
39608.1 25.0033
39608.8 25.9874
39610.0 26.9029
39612.1 27.5304
39614.2 27.8478
39618.4 28.2209
39626.8 28.6443
39643.6 28.9945
39691.8 27.8510
39740.0 24.9991
39857.4 17.9892
39916.1 15.5090
39974.8 13.6232
40092.2 11.0286
40150.9 10.0831
40180.3 9.61832
40187.6 9.47797
40194.9 9.29469
40198.6 9.16143
40202.3 8.95191
40204.1 8.77929
40205.9 8.49960
40207.8 7.97376
40208.7 7.68397
40209.2 8.12051
40209.4 9.26143
40209.6 12.3798
40209.8 18.7545
40210.0 26.9345
40210.2 28.0305
40210.4 23.9366
40210.7 19.1789
40210.9 16.3686
40211.4 13.6022
40212.0 12.3163
40212.5 11.6180
40213.5 10.8702
40214.6 10.4817
40216.7 10.0792
40218.8 9.86643
40223.0 9.63119
40227.2 9.49130
40235.6 9.30654
40244.0 9.17047
40277.5 8.76049
40344.7 8.11588
40479.0 7.04101
40546.1 6.52034
40613.2 5.93496
40646.8 5.57339
40663.6 5.35502
40680.4 5.09159
40697.2 4.74700
40705.6 4.52064
40713.9 4.23091
40722.3 3.83390
40726.5 3.56973
40730.7 3.24067
40734.9 2.82616
40739.1 2.35286
40741.2 2.18567
40743.3 2.33373
40744.4 2.75852
40745.4 3.75704
40746.5 5.95715
40747.0 7.85480
40747.5 10.5911
40748.1 15.4174
40748.8 22.0041
40750.0 36.4697
40750.6 39.4975
40751.3 38.4420
40752.5 31.0824
40754.0 23.2894
40755.4 18.3943
40756.9 15.3061
40758.4 13.2829
40759.8 11.8643
40761.3 10.8367
40764.2 9.44744
40767.2 8.55323
40770.1 7.93072
40775.9 7.11472
40781.8 6.59071
40787.6 6.21584
40799.3 5.68680
40811.1 5.30022
40822.8 4.98042
40846.2 4.42836
40869.6 3.94411
40893.0 3.62405
40904.7 3.66274
40916.4 4.05151
40928.1 5.20377
40939.8 7.96494
40947.4 11.2072
40954.9 15.8415
40962.5 21.2494
40970.0 25.7169
40985.1 27.1140
41000.2 22.9299
41012.0 19.6702
41023.8 17.1038
41035.6 15.1283
41047.4 13.5576
41059.2 12.2130
41071.0 10.8998
41076.9 10.1578
41082.8 9.27092
41088.7 8.34600
41090.2 8.33113
41091.6 8.78589
41093.1 10.5847
41093.9 12.6972
41094.6 16.3359
41095.8 27.7634
41097.0 42.2892
41098.2 44.3526
41099.4 37.1316
41100.6 30.6357
41101.7 26.0741
41102.9 22.9615
41104.0 20.7953
41106.3 18.0134
41108.6 16.3403
41110.9 15.2243
41113.2 14.4305
41117.8 13.3592
41122.4 12.6531
41126.9 12.1419
41136.1 11.4231
41145.3 10.9198
41154.4 10.5330
41172.8 9.95410
41191.1 9.52375
41209.4 9.18200
41246.1 8.65847
41319.5 7.95032
41392.8 7.45912
41466.2 7.06186
41539.5 6.67566
41576.2 6.44382
41594.5 6.29907
41612.8 6.11571
41631.2 5.85857
41640.4 5.67912
41649.5 5.43968
41658.7 5.09833
41663.3 4.86628
41667.9 4.57498
41672.4 4.20884
41677.0 3.79646
41679.3 3.64807
41681.6 3.72418
41683.9 4.56138
41685.0 5.72189
41686.2 7.87861
41687.1 10.8898
41688.1 15.1396
41689.1 20.1786
41690.0 24.3625
41691.9 25.8406
41693.8 22.0416
41695.9 18.1181
41698.0 15.4310
41700.0 13.6346
41702.1 12.3968
41704.2 11.4992
41706.2 10.8304
41710.4 9.90091
41714.5 9.29025
41718.6 8.86159
41726.9 8.29812
41735.2 7.94240
41743.4 7.69601
41759.9 7.37155
41776.5 7.16183
41793.0 7.01084
41826.0 6.79844
41859.1 6.64731
41892.1 6.52792
41958.2 6.33917
42090.5 6.05226
42222.7 5.81440
42354.9 5.59093
42487.1 5.35473
42553.2 5.21601
42619.3 5.03713
42652.3 4.91059
42668.9 4.82662
42685.4 4.71689
42701.9 4.55933
42710.2 4.44793
42718.4 4.29767
42726.7 4.08066
42735.0 3.74101
42739.1 3.49675
42743.2 3.21141
42745.3 3.10724
42747.3 3.18682
42748.4 3.43374
42749.4 4.01197
42750.4 5.27975
42751.5 7.96292
42752.1 10.8404
42752.7 14.8008
42754.0 23.5153
42755.3 24.8511
42756.5 20.5683
42757.9 16.1955
42759.3 13.3277
42760.7 11.4831
42762.1 10.2530
42763.5 9.38028
42764.9 8.74407
42767.6 7.87798
42770.4 7.32179
42773.2 6.93885
42778.7 6.44510
42784.3 6.13952
42789.8 5.93114
42800.9 5.66059
42812.0 5.48794
42823.1 5.36384
42845.2 5.18677
42867.4 5.05413
42889.6 4.94015
42933.9 4.72355
42978.3 4.47473
43000.5 4.31728
43022.7 4.11776
43044.8 3.84564
43055.9 3.66583
43067.0 3.44361
43078.1 3.16981
43089.2 2.87359
43094.7 2.78772
43100.3 2.92331
43103.0 3.21545
43105.8 3.84593
43108.6 5.13012
43111.4 7.65492
43113.3 10.5814
43115.2 14.6593
43119.0 23.6309
43122.8 25.0482
43126.7 20.7384
43129.0 18.0856
43131.3 15.9239
43136.0 12.9118
43140.7 11.0349
43145.4 9.80454
43150.0 8.94772
43154.7 8.32465
43164.1 7.48310
43173.4 6.94258
43182.8 6.56591
43201.4 6.07113
43220.1 5.75350
43238.8 5.52587
43276.2 5.20390
43313.6 4.96649
43351.0 4.76472
43388.4 4.57334
43407.1 4.47087
43416.4 4.40508
43421.1 4.34725
43423.5 4.28055
43424.6 4.20902
43425.2 4.18317
43425.5 4.28642
43425.8 5.22253
43426.0 7.86582
43426.2 7.04973
43426.6 5.43306
43426.9 4.98190
43427.6 4.69026
43429.0 4.52995
43431.8 4.43970
43437.5 4.37390
43448.7 4.29703
43471.1 4.16561
43516.0 3.88754
43560.9 3.55153
43583.4 3.34876
43594.6 3.23485
43600.2 3.17255
43603.0 3.13730
43604.4 3.11643
43605.8 3.28247
43606.0 3.64561
43606.2 3.47682
43607.3 3.14205
43608.4 3.10744
43610.6 3.07157
43615.0 3.01464
43623.8 2.90330
43641.4 2.66196
43659.0 2.39078
43676.6 2.09774
43694.1 1.82930
43711.7 1.78655
43720.5 2.06487
43729.3 2.89293
43733.7 3.71284
43738.1 5.00013
43742.5 7.01300
43746.9 10.1039
43751.4 14.8871
43756.0 21.5481
43765.0 36.3797
43769.5 39.6420
43774.1 38.7384
43783.1 31.2664
43792.1 24.2283
43801.1 19.4179
43810.1 16.2129
43819.2 14.0056
43828.2 12.4180
43837.2 11.2316
43855.2 9.57394
43873.2 8.44288
43891.3 7.54918
43900.3 7.10866
43909.3 6.57576
43913.8 6.20002
43918.3 5.61653
43920.5 5.13793
43922.8 4.36793
43923.9 3.76795
43925.0 2.94421
43926.2 2.07558
43926.7 2.53675
43927.0 3.93118
43927.3 7.51620
43927.5 11.6895
43927.7 17.9141
43928.0 31.2897
43928.4 33.9451
43928.7 28.8649
43929.2 22.6148
43929.6 18.5542
43930.1 15.9908
43930.5 14.3143
43931.4 12.2322
43932.4 11.0227
43934.2 9.68015
43936.0 8.95607
43937.8 8.49346
43939.7 8.17073
43943.3 7.73673
43946.9 7.44667
43950.6 7.23168
43957.9 6.91592
43965.2 6.67990
43972.5 6.48610
43987.0 6.16673
44016.2 5.65329
44045.4 5.20385
44074.5 4.77533
44103.7 4.40361
44118.3 4.32535
44132.8 4.51387
44147.4 5.51571
44154.7 6.78353
44162.0 9.11385
44173.0 15.9425
44184.0 24.7825
44195.0 26.2098
44206.0 21.7828
44214.0 18.5763
44222.0 16.0862
44230.0 14.2205
44237.9 12.8162
44253.9 10.8759
44269.9 9.59113
44285.8 8.61816
44301.8 7.71959
44309.8 7.19301
44313.8 6.87065
44317.8 6.47351
44321.8 5.94941
44325.8 5.20632
44329.8 4.20546
44331.8 4.08609
44332.8 4.81180
44333.3 5.71908
44333.7 7.22991
44334.3 10.0986
44334.9 14.2591
44335.4 19.2630
44336.0 23.3446
44337.1 25.0407
44338.3 21.9689
44339.2 19.3516
44340.1 17.3213
44341.0 15.7761
44342.0 14.6180
44343.8 13.0071
44345.7 11.9687
44347.5 11.2422
44349.4 10.7085
44353.0 9.97567
44356.7 9.48863
44360.4 9.13826
44367.8 8.65520
44375.2 8.32654
44382.6 8.08081
44397.4 7.72349
44412.1 7.46382
44426.9 7.25939
44456.5 6.94550
44515.6 6.51101
44574.7 6.19736
44692.8 5.67530
44722.4 5.52115
44737.2 5.42653
44751.9 5.30852
44766.7 5.14538
44774.1 5.03207
44781.5 4.88018
44788.9 4.65920
44796.3 4.30139
44800.0 4.02508
44803.7 3.65306
44807.3 3.34508
44808.3 3.44578
44809.2 3.84067
44810.1 4.93385
44810.6 6.00510
44811.0 7.66931
44811.5 10.4237
44812.0 14.2331
44813.0 22.6380
44814.0 24.0946
44815.0 20.2801
44815.9 16.8530
44816.8 14.3994
44817.7 12.6826
44818.5 11.4584
44820.3 9.87634
44822.1 8.92193
44823.9 8.29245
44825.7 7.84890
44829.2 7.26741
44832.8 6.90226
44836.4 6.65166
44843.5 6.32452
44850.6 6.11401
44857.7 5.96125
44872.0 5.73440
44886.2 5.53921
44900.5 5.30565
44907.6 5.13144
44914.7 4.84683
44918.3 4.60824
44921.8 4.22174
44925.4 3.53994
44927.2 3.25780
44928.1 3.80082
44928.5 4.89824
44928.9 7.39899
44929.2 10.1643
44929.5 13.9400
44930.0 22.4328
44930.5 23.9310
44931.1 20.2247
44931.6 16.3428
44932.2 13.7281
44932.8 12.0102
44933.4 10.8385
44934.5 9.38467
44935.7 8.53693
44938.0 7.60635
44940.3 7.11082
44945.0 6.59378
44949.6 6.32394
44954.3 6.15542
44958.9 6.03818
44968.2 5.88143
44977.5 5.77714
44986.7 5.69955
45005.3 5.58541
45042.4 5.42821
45079.5 5.30869
45228.0 4.91828
45302.2 4.71793
45376.4 4.48335
45413.6 4.33948
45450.7 4.15699
45469.2 4.03469
45487.8 3.86022
45497.1 3.72657
45506.3 3.51194
45511.0 3.33511
45515.6 3.04987
45520.3 2.53366
45522.6 2.29643
45523.7 2.76281
45524.3 3.81116
45524.9 6.55243
45525.2 8.98259
45525.4 12.4756
45526.0 20.3239
45526.6 21.6455
45527.1 17.8754
45527.7 14.2580
45528.2 11.8024
45528.8 10.1592
45529.3 9.02635
45530.4 7.61034
45531.5 6.78190
45533.7 5.87294
45535.9 5.38978
45540.3 4.88507
45544.7 4.61894
45553.5 4.32760
45562.3 4.15594
45579.9 3.92618
45597.5 3.74550
45632.8 3.40144
45668.0 3.01162
45703.2 2.53113
45720.8 2.25113
45738.4 1.95884
45756.0 1.71272
45773.6 1.73311
45782.4 2.05692
45791.2 2.90469
45795.6 3.68828
45800.0 4.86322
45804.4 6.60609
45808.8 9.15446
45814.1 13.6810
45819.4 20.0595
45830.0 34.3606
45835.3 37.5609
45840.6 36.8071
45851.2 29.8878
45860.8 23.7555
45870.5 19.3271
45880.1 16.2045
45889.7 13.9275
45899.4 12.1705
45904.2 11.4245
45909.0 10.7544
45913.8 10.1791
45918.6 9.81671
45921.1 9.83317
45923.5 10.1594
45925.9 11.1279
45928.3 13.4206
45931.1 19.3715
45934.0 27.2010
45936.9 28.4322
45939.7 24.3887
45942.3 20.8137
45944.9 18.2412
45947.5 16.4349
45950.1 15.1336
45955.4 13.4061
45960.6 12.3144
45965.8 11.5499
45971.0 10.9777
45981.4 10.1562
45991.8 9.57731
46002.2 9.13575
46023.0 8.48805
46043.8 8.02148
46064.6 7.66126
46106.3 7.12390
46147.9 6.71742
46189.5 6.35265
46210.4 6.14883
46220.8 6.02665
46231.2 5.87657
46241.6 5.67314
46252.0 5.35618
46257.2 5.11062
46262.4 4.76232
46267.6 4.37612
46268.9 4.39821
46270.2 4.67751
46271.5 5.68199
46272.1 6.81746
46272.8 8.76991
46273.9 15.1203
46275.0 23.3520
46276.1 24.8256
46277.2 20.9240
46278.4 16.9930
46279.5 14.3555
46280.7 12.6039
46281.8 11.4203
46283.0 10.5708
46284.1 9.94782
46286.5 9.09254
46288.8 8.54071
46291.1 8.15704
46295.7 7.65937
46300.3 7.34967
46304.9 7.13685
46314.2 6.85937
46323.4 6.68142
46332.6 6.55400
46351.1 6.37620
46388.1 6.15299
46425.0 6.00117
46498.9 5.78071
46572.8 5.61166
46646.7 5.46961
46720.6 5.34901
46757.5 5.30336
46776.0 5.29047
46794.5 5.29363
46812.9 5.33615
46822.2 5.39273
46831.4 5.50425
46840.6 5.74197
46845.3 5.96539
46849.9 6.33635
46854.5 7.01014
46856.8 7.56680
46859.1 8.39194
46861.4 9.67442
46863.7 11.7814
46866.0 15.4471
46868.3 21.9680
46870.7 32.3349
46873.0 39.4598
46875.3 32.8541
46877.7 22.6038
46879.1 18.0931
46880.5 14.9073
46883.4 11.0860
46886.2 9.05696
46889.1 7.88927
46891.9 7.15886
46894.8 6.67645
46900.5 6.09570
46906.2 5.77170
46911.9 5.57058
46923.3 5.33899
46934.8 5.20949
46946.2 5.12477
46969.0 5.01304
46991.8 4.93306
47014.7 4.86493
47060.3 4.73646
47106.0 4.59579
47128.9 4.51268
47151.7 4.41350
47174.5 4.28561
47185.9 4.20282
47197.4 4.09852
47208.8 3.95857
47220.2 3.75756
47231.6 3.49708
47234.5 3.48499
47237.3 3.64137
47238.7 3.89813
47240.2 4.44105
47241.6 5.61037
47243.0 8.12345
47244.5 13.5862
47246.0 20.7350
47246.8 22.3923
47247.5 21.8624
47249.0 17.7216
47250.0 15.0291
47251.0 12.9619
47251.9 11.4195
47252.9 10.2670
47254.9 8.70890
47256.9 7.74623
47258.8 7.10081
47260.8 6.64713
47264.7 6.05221
47268.6 5.68227
47272.6 5.42956
47280.4 5.10299
47288.3 4.89468
47296.1 4.74467
47311.8 4.52698
47343.3 4.19548
47359.0 3.99489
47366.8 3.79624
47370.8 3.53185
47372.7 3.17986
47373.7 2.84891
47374.2 2.83353
47374.4 3.33582
47374.7 5.56448
47374.8 9.56550
47375.0 14.8996
47375.2 15.8378
47375.3 13.3529
47375.6 9.70850
47375.9 7.79587
47376.4 6.17899
47377.5 5.12930
47379.7 4.54495
47384.1 4.22307
47393.0 4.00708
47410.6 3.78292
47428.3 3.60025
47445.9 3.43564
47463.6 3.32444
47481.2 3.40613
47490.0 3.64571
47498.9 4.19025
47507.7 5.33648
47516.5 7.65349
47522.4 10.2710
47528.3 13.9548
47540.0 22.2762
47551.8 23.8303
47563.5 19.9057
47572.9 16.7647
47582.3 14.3968
47591.7 12.6799
47601.0 11.4255
47619.8 9.76354
47638.6 8.73810
47657.4 8.05098
47676.1 7.55999
47713.7 6.90124
47751.2 6.46553
47788.7 6.12428
47807.5 5.95431
47826.3 5.74365
47835.7 5.59084
47845.0 5.34642
47849.7 5.14160
47854.4 4.80116
47856.8 4.52712
47859.1 4.12963
47861.5 3.64334
47862.6 3.79550
47863.2 4.54290
47863.8 6.71121
47864.1 8.92018
47864.4 12.1129
47865.0 19.3267
47865.6 20.8425
47866.2 17.9990
47866.8 15.3375
47867.3 13.4038
47868.4 11.0135
47869.5 9.70198
47870.6 8.90016
47872.7 7.98760
47874.9 7.48808
47879.3 6.95759
47883.6 6.67807
47892.3 6.38004
47901.1 6.21645
47909.8 6.10783
47918.5 6.02751
47935.9 5.91057
47953.3 5.82430
47970.8 5.75479
48005.6 5.64398
48075.3 5.48016
48145.0 5.35554
48284.4 5.16344
48423.7 5.00981
48702.5 4.73731
48772.2 4.66184
48807.1 4.61856
48841.9 4.56773
48876.7 4.50190
48894.2 4.45800
48911.6 4.39989
48929.0 4.31450
48946.4 4.16621
48955.1 4.03585
48963.9 3.81251
48968.2 3.62871
48972.6 3.35587
48976.9 3.02071
48979.1 3.21543
48980.2 4.01440
48980.7 4.95651
48981.3 6.63061
48981.7 8.82719
48982.1 11.8543
48983.0 18.6897
48983.9 20.0095
48984.7 16.7940
48985.5 14.0086
48986.2 11.9695
48987.0 10.5356
48987.7 9.52308
48989.2 8.19578
48990.7 7.40288
48993.7 6.51408
48996.7 6.03966
48999.7 5.74559
49002.7 5.54716
49008.6 5.29528
49014.6 5.14189
49020.6 5.03808
49032.5 4.90496
49044.5 4.82140
49056.4 4.76264
49080.3 4.68202
49104.2 4.62581
49128.0 4.58171
49175.8 4.51117
49271.4 4.39720
49366.9 4.29238
49462.4 4.18525
49558.0 4.07001
49653.5 3.94625
49677.4 3.91907
49701.3 3.90797
49713.2 3.92567
49725.2 4.00681
49731.1 4.12569
49737.1 4.42816
49740.1 4.77480
49743.1 5.48868
49744.6 6.16078
49746.1 7.26597
49747.6 9.20506
49749.0 12.7134
49750.5 18.2298
49752.0 22.0408
49753.5 18.5315
49755.0 13.0834
49755.9 10.5758
49756.9 8.84191
49758.8 6.81726
49760.7 5.76725
49762.6 5.17357
49766.5 4.56386
49770.3 4.27417
49777.9 4.01178
49785.6 3.89409
49800.9 3.78021
49816.2 3.71602
49846.9 3.62370
49877.5 3.54132
49938.7 3.36486
50000.0 3.14167
50026.4 3.01530
50052.8 2.84619
50066.0 2.72574
50079.2 2.54423
50085.8 2.40049
50092.4 2.17226
50095.7 1.99484
50099.0 1.74399
50102.3 1.47806
50104.0 1.73965
50104.8 2.55288
50105.6 5.05958
50106.0 7.08125
50106.3 9.98263
50107.0 16.6285
50107.3 18.1958
50107.7 17.8895
50108.4 14.6724
50109.4 10.2730
50110.5 7.88539
50111.5 6.55396
50112.6 5.73780
50114.7 4.81279
50116.7 4.31248
50120.9 3.78244
50125.1 3.50377
50133.5 3.20171
50141.9 3.02736
50158.7 2.80248
50175.5 2.63458
50209.0 2.34066
50242.6 2.05577
50276.1 1.79904
50309.7 1.73193
50326.5 1.94813
50343.3 2.62249
50351.6 3.29588
50360.0 4.35806
50368.4 6.01583
50376.8 8.56326
50385.6 12.5956
50394.4 18.2918
50412.0 31.3899
50420.8 34.5578
50429.6 34.0712
50447.2 27.8238
50458.1 23.7965
50469.0 20.5142
50490.9 15.9462
50501.8 14.3495
50512.7 13.0181
50518.2 12.3940
50523.6 11.7219
50526.4 11.3084
50529.1 10.7306
50530.5 10.2853
50531.8 9.57875
50532.5 9.01313
50533.2 8.15515
50533.9 6.81451
50534.2 6.15811
50534.5 7.32801
50534.8 12.3501
50535.0 21.0372
50535.2 24.2967
50535.5 22.8013
50535.9 19.0141
50536.4 16.7960
50537.3 14.6767
50538.2 13.6810
50539.0 13.1014
50540.8 12.4180
50542.6 12.0102
50546.2 11.4920
50549.8 11.1383
50557.0 10.6180
50564.1 10.2140
50578.5 9.57648
50592.8 9.07433
50621.5 8.31373
50650.2 7.75986
50678.9 7.33929
50693.2 7.16748
50707.6 7.02007
50721.9 6.90400
50736.3 6.85627
50743.4 6.90990
50747.0 6.99179
50750.6 7.15699
50754.2 7.51048
50756.0 7.83870
50757.8 8.37722
50759.6 9.33825
50761.4 11.2276
50762.3 12.9217
50763.1 15.5572
50764.0 19.9313
50764.9 27.1258
50766.0 39.9112
50767.0 48.6263
50768.0 40.4913
50769.1 27.9910
50770.3 18.7607
50771.5 14.0921
50772.8 11.5576
50774.0 10.0885
50775.2 9.15698
50776.4 8.54040
50778.9 7.79252
50781.3 7.36935
50783.8 7.10474
50788.7 6.79753
50793.6 6.62387
50798.4 6.51009
50808.2 6.36155
50827.8 6.17896
50847.4 6.04673
50886.5 5.81728
50906.1 5.66473
50915.9 5.49075
50920.8 5.22881
50923.2 4.83153
50924.4 4.35181
50925.1 4.04686
50925.4 4.22824
50925.7 6.34998
50925.8 10.2378
50926.0 15.8926
50926.2 17.2710
50926.3 15.1299
50926.6 12.1332
50926.8 10.3014
50927.3 8.51231
50928.3 7.23586
50930.2 6.49652
50934.0 6.09859
50941.6 5.87763
50956.9 5.73010
50972.2 5.65037
50987.5 5.58936
51018.1 5.49004
51048.7 5.40624
51171.1 5.14487
51293.5 4.94764
51415.9 4.78566
51660.7 4.51761
51905.5 4.28192
52150.3 4.04780
52395.1 3.78847
52517.5 3.63841
52639.9 3.46575
52701.1 3.36793
52762.3 3.26136
52823.5 3.15736
52838.8 3.14575
52854.1 3.17488
52861.7 3.24459
52869.4 3.45842
52873.2 3.73732
52875.1 3.98945
52877.0 4.39671
52878.9 5.10679
52880.8 6.48067
52881.8 7.68879
52882.8 9.53515
52883.7 12.5241
52884.7 17.3034
52885.8 26.1312
52887.0 32.2282
52888.2 26.6721
52889.3 17.9850
52890.4 12.8537
52891.4 9.74567
52892.4 7.83718
52893.5 6.62326
52895.5 5.22352
52897.6 4.49828
52899.6 4.07269
52901.7 3.80366
52905.8 3.49128
52914.0 3.21432
52922.2 3.08921
52938.6 2.96161
52955.1 2.88279
53020.8 2.64114
53086.5 2.38515
53152.2 2.07755
53217.9 1.70377
53250.7 1.49766
53283.6 1.30201
53316.5 1.18323
53332.9 1.20672
53349.3 1.35242
53365.7 1.72756
53382.2 2.53889
53398.6 4.19454
53415.0 7.45962
53426.3 11.2236
53437.5 16.5710
53460.0 29.0346
53471.3 32.1618
53482.5 31.8284
53505.0 26.0493
53531.4 19.4758
53557.8 15.2515
53584.2 12.5913
53610.5 10.8314
53636.9 9.60088
53663.3 8.69931
53716.1 7.46922
53768.9 6.66371
53821.6 6.08426
53927.2 5.26149
54032.7 4.61874
54085.5 4.30015
54138.2 3.94541
54191.0 3.50406
54217.4 3.22125
54243.8 2.86679
54270.2 2.39849
54283.4 2.10272
54296.5 1.75639
54309.7 1.37059
54316.3 1.18591
54322.9 1.04996
54329.5 1.05392
54332.8 1.17049
54336.1 1.42778
54339.4 1.91589
54342.7 2.78017
54346.0 4.25714
54349.3 6.69910
54352.5 10.4119
54355.7 15.7234
54362.0 28.0681
54365.2 31.1469
54368.4 30.9205
54374.7 25.6632
54379.3 21.6331
54383.9 18.4397
54388.5 16.0260
54393.1 14.2035
54402.3 11.6989
54411.5 10.0980
54420.7 8.99837
54429.9 8.19775
54448.2 7.10190
54466.6 6.36934
54485.0 5.82309
54521.8 4.98480
54558.5 4.23012
54576.9 3.81196
54595.3 3.31887
54613.7 2.69538
54622.9 2.31190
54632.0 1.87176
54641.2 1.39366
54650.4 1.00748
54655.0 1.00226
54657.3 1.11964
54659.6 1.37454
54661.9 1.84247
54664.2 2.63350
54666.5 3.91050
54668.8 5.88752
54671.6 9.64332
54674.4 15.1444
54680.0 27.7653
54682.8 30.8253
54685.6 30.7278
54691.2 26.1097
54697.6 20.7276
54704.0 17.0388
54710.3 14.5906
54716.7 12.9077
54723.1 11.6954
54729.5 10.7887
54742.2 9.53136
54755.0 8.70231
54767.7 8.11506
54793.2 7.33332
54818.8 6.83114
54844.3 6.47635
54895.3 5.99776
54946.3 5.67976
54997.3 5.44578
55099.4 5.10996
55201.4 4.86653
55303.4 4.67116
55507.5 4.35102
55711.6 4.06558
55813.6 3.92080
55915.7 3.76634
56017.7 3.59375
56068.7 3.49769
56119.7 3.39507
56170.8 3.29318
56196.3 3.25227
56221.8 3.23551
56247.3 3.28305
56272.8 3.51342
56285.6 3.79983
56298.3 4.34355
56311.1 5.40894
56323.8 7.56832
56337.4 12.2166
56351.0 18.8630
56357.8 20.7252
56364.6 20.4060
56378.2 16.1460
56389.7 12.6641
56401.2 10.2674
56412.7 8.67760
56424.2 7.59841
56447.2 6.27707
56470.2 5.52144
56493.1 5.03696
56516.1 4.69861
56562.1 4.24699
56608.1 3.94290
56654.1 3.70691
56746.0 3.31116
56838.0 2.90759
56883.9 2.66600
56929.9 2.36708
56975.9 1.96503
56998.9 1.69978
57021.9 1.36948
57044.8 0.953642
57067.8 0.467166
57079.3 0.269391
57085.1 0.235338
57090.8 0.303926
57096.6 0.572066
57099.4 0.833863
57102.3 1.22738
57105.2 1.80781
57108.1 2.64481
57110.9 3.83977
57113.8 5.52104
57117.9 9.00384
57121.9 14.0304
57130.0 25.8616
57134.1 28.9046
57138.1 28.7858
57146.2 23.8585
57154.0 18.9719
57161.7 15.4573
57169.5 13.0358
57177.2 11.3313
57192.7 9.15573
57208.2 7.85719
57223.7 7.00442
57239.2 6.40529
57270.2 5.62346
57301.2 5.14016
57332.2 4.81928
57394.2 4.46074
57456.1 4.37977
57518.1 4.62392
57580.1 5.43764
57642.1 7.41464
57710.6 12.1939
57779.0 18.9678
57813.2 20.7861
57847.5 20.6063
57915.9 17.0875
57970.3 14.2068
58024.6 12.0491
58079.0 10.5050
58133.3 9.38801
58187.6 8.55926
58242.0 7.93307
58269.2 7.68504
58296.3 7.50008
58309.9 7.46434
58316.7 7.48449
58323.5 7.56243
58330.3 7.77247
58333.7 7.98728
58337.1 8.35762
58340.5 9.05051
58342.2 9.63302
58343.9 10.5004
58345.6 11.8716
58347.3 14.1562
58349.0 18.2008
58350.7 25.5351
58352.3 37.0611
58354.0 45.0232
58355.7 37.7621
58357.3 26.4659
58358.9 19.2844
58360.5 15.1661
58362.2 12.7163
58363.8 11.1973
58365.4 10.1904
58367.0 9.49968
58370.2 8.63143
58373.4 8.12658
58376.6 7.80416
58383.0 7.42292
58389.4 7.20461
58395.8 7.06060
58408.7 6.87287
58421.5 6.74498
58434.3 6.64447
58460.0 6.48274
58485.7 6.34824
58511.3 6.22960
58562.7 6.02334
58665.3 5.69052
58768.0 5.42677
58973.3 5.02386
59178.7 4.71942
59589.3 4.25677
60000.0 3.88022
60000.0 3.89120
60000.1 3.89114
60000.2 3.89108
60000.3 3.89097
60000.6 3.89073
60001.1 3.89026
60002.2 3.88932
60004.3 3.88745
60008.6 3.88369
60017.2 3.87620
60034.5 3.86124
60068.9 3.83139
60137.8 3.77191
60275.5 3.65309
60551.1 3.41032
60688.8 3.28302
60826.6 3.14945
60964.4 3.01029
60998.8 2.97826
61033.3 2.95875
61050.5 2.96849
61067.7 3.03600
61076.3 3.14670
61080.6 3.25861
61084.9 3.45611
61089.2 3.84472
61091.4 4.19012
61093.5 4.74027
61095.7 5.68819
61097.8 7.46983
61098.9 8.99530
61100.0 11.2710
61101.1 14.8329
61102.1 20.3255
61103.6 31.2662
61105.0 38.8307
61106.4 32.0143
61107.9 21.3767
61109.3 14.3337
61110.8 10.3834
61112.3 8.10159
61113.7 6.70947
61115.2 5.79724
61116.6 5.17816
61119.5 4.40976
61122.4 3.97116
61125.3 3.69679
61131.2 3.38343
61137.0 3.21527
61142.8 3.11293
61154.5 2.99545
61177.7 2.88438
61201.0 2.82393
61247.6 2.74305
61294.2 2.67888
61387.3 2.56851
61480.5 2.48395
61573.7 2.46162
61666.8 2.61418
61713.4 2.84760
61760.0 3.30188
61806.5 4.16540
61853.1 5.78767
61884.8 7.60357
61916.6 10.1791
61980.0 16.5216
62011.7 18.3324
62043.5 18.2408
62106.9 14.8956
62179.3 11.1336
62251.6 8.74901
62324.0 7.26816
62396.3 6.29410
62468.7 5.61138
62541.0 5.10551
62685.8 4.39434
62830.5 3.89829
62975.2 3.51068
63264.6 2.87735
63554.0 2.28379
63698.7 1.96251
63843.5 1.60137
63988.2 1.17501
64060.5 0.927848
64132.9 0.656248
64205.2 0.375942
64241.4 0.253915
64277.6 0.179971
64295.7 0.181236
64313.8 0.228506
64331.9 0.348923
64350.0 0.586867
64368.0 1.01628
64386.1 1.76204
64404.2 3.03482
64422.3 5.17412
64438.0 8.09705
64453.7 12.2896
64485.0 22.6498
64500.7 25.6365
64516.4 25.6498
64547.7 20.7867
64577.4 15.9635
64607.1 12.5745
64636.8 10.3064
64666.5 8.75880
64725.9 6.88832
64785.4 5.90879
64904.2 5.36925
65023.0 6.45691
65087.3 7.96035
65151.5 10.2840
65280.0 16.1623
65408.5 17.6927
65537.0 14.6215
65628.6 12.2307
65720.2 10.3005
65903.3 7.64177
66086.5 5.92955
