La-139(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
10322.0 0.00179017
10340.9 0.00157820
10350.3 0.00197276
10355.0 0.00244529
10359.8 0.00335502
10364.5 0.00535048
10366.8 0.00734112
10369.2 0.0109502
10371.6 0.0185262
10373.9 0.0389513
10375.1 0.0654535
10376.3 0.132757
10376.9 0.213771
10377.2 0.286532
10377.5 0.398151
10377.8 0.596726
10377.9 0.754532
10378.1 0.962634
10378.2 1.28966
10378.4 1.79507
10378.5 2.60490
10378.6 3.80239
10378.8 6.04676
10379.0 7.52790
10379.2 6.04649
10379.4 3.80213
10379.6 2.17801
10379.8 1.37324
10380.0 0.911538
10380.2 0.653402
10380.4 0.482711
10380.6 0.374682
10381.0 0.243751
10381.4 0.169447
10381.8 0.124497
10382.6 0.0757083
10383.4 0.0506613
10384.3 0.0364433
10385.1 0.0275062
10385.9 0.0215264
10387.5 0.0142404
10389.1 0.0101695
10390.8 0.00766606
10392.4 0.00602517
10395.6 0.00405017
10398.9 0.00296074
10405.4 0.00185240
10411.9 0.00132491
10418.4 0.00103027
10431.4 0.000725602
10444.5 0.000576943
10457.5 0.000494202
10483.5 0.000422401
10509.5 0.000436363
10522.6 0.000487997
10535.6 0.000602493
10548.6 0.000868641
10555.1 0.00114126
10561.6 0.00164391
10568.1 0.00272255
10571.4 0.00379806
10574.6 0.00574598
10577.9 0.00987776
10579.5 0.0139396
10581.1 0.0211643
10582.8 0.0361827
10584.4 0.0753165
10585.2 0.125129
10585.6 0.170843
10586.0 0.244357
10586.4 0.381438
10586.6 0.493283
10586.8 0.660699
10587.0 0.942380
10587.2 1.40223
10587.3 1.75596
10587.4 2.24190
10587.5 2.91678
10587.6 3.84809
10587.8 6.19155
10588.0 7.76850
10588.2 6.19129
10588.4 3.84784
10588.5 2.55136
10588.7 1.75581
10588.8 1.26160
10589.0 0.959750
10589.3 0.584946
10589.5 0.395608
10589.8 0.281472
10590.1 0.212043
10590.7 0.132450
10591.3 0.0898884
10591.9 0.0649581
10592.5 0.0491277
10593.1 0.0386090
10594.2 0.0255036
10595.4 0.0181652
10596.6 0.0135805
10597.8 0.0105725
10600.1 0.00694690
10602.5 0.00493924
10604.8 0.00371297
10607.2 0.00291264
10611.9 0.00195892
10616.5 0.00143869
10625.9 0.000921971
10635.3 0.000689975
10644.7 0.000575176
10663.5 0.000508789
10682.3 0.000600150
10691.7 0.000737707
10701.1 0.00101235
10710.4 0.00162327
10715.1 0.00224045
10719.8 0.00336742
10724.5 0.00577300
10726.9 0.00815226
10729.2 0.0124217
10731.6 0.0213743
10733.9 0.0453951
10735.1 0.0765992
10736.3 0.154591
10736.9 0.248423
10737.2 0.328851
10737.4 0.454701
10737.7 0.676117
10737.9 0.850096
10738.0 1.07716
10738.2 1.42917
10738.3 1.91992
10738.5 2.73025
10738.6 3.89775
10738.8 6.33913
10739.0 7.87391
10739.1 7.37887
10739.2 6.20810
10739.4 3.89748
10739.6 2.59946
10739.7 1.79719
10739.9 1.29575
10740.0 0.986955
10740.3 0.603732
10740.7 0.408901
10741.0 0.291405
10741.3 0.219644
10741.9 0.137281
10742.5 0.0932259
10743.2 0.0677119
10743.8 0.0511827
10744.4 0.0401918
10745.7 0.0265181
10746.9 0.0188592
10748.2 0.0141082
10749.4 0.0109600
10751.9 0.00716821
10754.4 0.00507531
10756.9 0.00379041
10759.4 0.00295124
10764.4 0.00195130
10769.5 0.00140191
10774.5 0.00106776
10779.5 0.000849654
10789.5 0.000590272
10799.5 0.000447787
10819.5 0.000304283
10839.6 0.000237071
10859.6 0.000200919
10899.7 0.000168665
10979.8 0.000180950
10999.9 0.000204897
11019.9 0.000257459
11039.9 0.000461545
11049.9 0.00116442
11054.9 0.00386310
11057.4 0.0143049
11058.7 0.0537771
11059.3 0.197901
11059.6 0.657890
11059.7 1.05681
11059.8 1.95522
11059.8 2.88848
11059.9 4.63539
11059.9 8.33007
11059.9 15.7041
11060.0 23.9487
11060.0 31.2799
11060.0 23.9486
11060.1 15.7040
11060.1 9.84620
11060.1 6.11470
11060.2 2.88851
11060.2 1.64716
11060.3 1.05683
11060.4 0.537954
11060.5 0.336731
11061.0 0.0938439
11061.9 0.0249672
11063.8 0.00667218
11067.6 0.00193365
11075.0 0.000764734
11090.0 0.000573674
11105.0 0.000746167
11112.5 0.00105833
11116.2 0.00184097
11118.1 0.00459643
11119.0 0.0151771
11119.5 0.0553148
11119.7 0.192692
11119.9 0.648670
11119.9 1.87413
11120.0 4.24900
11120.0 11.3437
11120.0 22.6864
11120.0 11.3437
11120.1 4.24901
11120.1 2.38723
11120.1 0.873561
11120.2 0.267850
11120.4 0.0748910
11120.8 0.0209697
11121.6 0.00626830
11123.2 0.00247377
11126.3 0.00164572
11132.6 0.00181934
11138.8 0.00246656
11145.1 0.00370778
11148.2 0.00475748
11151.4 0.00634688
11154.5 0.00893505
11157.6 0.0135310
11160.8 0.0229774
11162.4 0.0319476
11163.9 0.0472889
11165.5 0.0772715
11166.3 0.104376
11167.1 0.147735
11167.8 0.225497
11168.2 0.287922
11168.6 0.379081
11169.0 0.518370
11169.4 0.742550
11169.8 1.12261
11170.2 1.78134
11170.6 2.84465
11171.0 3.55117
11171.4 2.84438
11171.8 1.78108
11172.3 1.01528
11172.8 0.624943
11173.3 0.415456
11173.7 0.293651
11174.2 0.217615
11174.7 0.167323
11175.7 0.107835
11176.6 0.0748264
11177.6 0.0548958
11179.5 0.0331956
11181.4 0.0221728
11183.3 0.0158831
11185.2 0.0119251
11187.1 0.00929942
11191.0 0.00611579
11194.8 0.00433891
11198.6 0.00324765
11202.5 0.00252999
11210.1 0.00167509
11217.8 0.00120526
11225.4 0.000920268
11233.1 0.000735211
11248.4 0.000518544
11263.7 0.000403977
11294.4 0.000302179
11325.0 0.000278061
11355.6 0.000307686
11386.3 0.000460771
11401.6 0.000902541
11409.2 0.00247267
11413.1 0.00844670
11415.0 0.0307022
11415.5 0.0524014
11415.9 0.109539
11416.2 0.181546
11416.4 0.356622
11416.5 0.556172
11416.7 0.977072
11416.7 1.38277
11416.8 2.07915
11416.8 3.36879
11416.9 5.53006
11417.0 9.06890
11417.0 11.1020
11417.1 9.06878
11417.1 5.52999
11417.2 3.36877
11417.2 2.24093
11417.3 1.47324
11417.3 1.09062
11417.4 0.631877
11417.5 0.424329
11417.7 0.222016
11418.0 0.135960
11418.4 0.0660391
11418.8 0.0389778
11420.5 0.0107593
11423.8 0.00316602
11430.6 0.00124563
11444.0 0.000910346
11457.5 0.00109597
11470.9 0.00157402
11477.7 0.00199562
11484.4 0.00264537
11491.1 0.00371197
11497.8 0.00563128
11501.2 0.00723103
11504.6 0.00963207
11511.3 0.0202436
11514.7 0.0338133
11516.3 0.0463307
11518.0 0.0672887
11519.7 0.106256
11520.5 0.139573
11521.4 0.190922
11522.2 0.275428
11522.6 0.339295
11523.1 0.426629
11523.5 0.549223
11523.9 0.725846
11524.3 0.985388
11524.7 1.36584
11525.4 2.19471
11526.0 2.73670
11526.6 2.18057
11527.3 1.36555
11527.9 0.861450
11528.5 0.570423
11529.1 0.398560
11529.7 0.293087
11530.9 0.174327
11532.1 0.115116
11533.3 0.0812196
11534.4 0.0604189
11536.8 0.0371108
11539.2 0.0250328
11541.6 0.0180405
11544.0 0.0136040
11546.4 0.0106376
11551.1 0.00701809
11555.9 0.00498376
11560.7 0.00372828
11565.4 0.00289961
11575.0 0.00190790
11584.5 0.00136139
11594.1 0.00102899
11603.6 0.000812813
11622.7 0.000562989
11641.8 0.000448377
11660.9 0.000506909
11670.4 0.00104620
11675.2 0.00327751
11677.6 0.0120368
11678.8 0.0450479
11679.4 0.165015
11679.7 0.558623
11679.8 1.62811
11679.9 3.51091
11679.9 6.27615
11679.9 11.4999
11680.0 17.6518
11680.0 22.8227
11680.0 17.6517
11680.1 11.4998
11680.1 7.40248
11680.1 4.62158
11680.2 2.44569
11680.3 0.992392
11680.5 0.313321
11680.9 0.0904465
11681.7 0.0244949
11683.3 0.00653834
11686.6 0.00184748
11693.2 0.000638915
11706.3 0.000316671
11732.5 0.000214249
11785.0 0.000178804
11811.3 0.000185579
11837.5 0.000213472
11863.7 0.000296365
11876.9 0.000408687
11883.4 0.000536056
11886.7 0.000716325
11888.3 0.00117757
11889.2 0.00281361
11889.6 0.00890700
11889.8 0.0293202
11889.9 0.0888703
11889.9 0.224652
11890.0 1.81813
11890.0 3.63559
11890.0 1.81814
11890.1 0.224659
11890.1 0.0888808
11890.2 0.0293378
11890.4 0.00856999
11890.9 0.00277764
11891.7 0.00127780
11893.4 0.000966601
11896.7 0.00109534
11900.1 0.00145108
11903.4 0.00212263
11906.7 0.00355488
11908.4 0.00496976
11910.1 0.00752295
11911.7 0.0128688
11913.4 0.0272743
11914.3 0.0461523
11915.1 0.0936347
11915.5 0.151695
11915.7 0.203156
11915.9 0.285493
11916.1 0.428473
11916.2 0.548889
11916.3 0.706082
11916.5 0.965241
11916.6 1.33286
11916.7 1.91703
11916.8 2.91478
11916.9 4.70223
11917.0 5.83077
11917.1 4.70211
11917.2 2.91467
11917.3 2.15417
11917.4 1.59022
11917.6 0.936517
11917.7 0.605003
11917.9 0.428443
11918.0 0.312316
11918.2 0.237226
11918.5 0.151686
11918.8 0.103986
11919.1 0.0763601
11919.8 0.0458317
11920.4 0.0305550
11921.0 0.0218438
11922.3 0.0128528
11923.5 0.00848324
11924.8 0.00605640
11927.3 0.00360660
11929.8 0.00245355
11932.3 0.00183023
11937.4 0.00122492
11942.4 0.000971975
11947.4 0.000870559
11957.5 0.000907105
11967.5 0.00125588
11972.5 0.00165375
11977.6 0.00239999
11982.6 0.00401189
11985.1 0.00561052
11987.6 0.00850330
11990.1 0.0146119
11992.6 0.0311056
11995.1 0.107914
11995.8 0.175725
11996.1 0.237447
11996.4 0.333813
11996.7 0.508813
11996.9 0.651088
11997.0 0.843739
11997.2 1.15399
11997.3 1.61337
11997.5 2.42652
11997.7 3.77714
11997.8 6.07367
11998.0 7.55871
11998.2 6.07346
11998.3 3.77693
11998.5 2.56278
11998.6 1.77757
11998.8 1.28405
11998.9 0.962604
11999.2 0.591566
11999.5 0.397276
11999.7 0.284190
12000.0 0.212989
12000.6 0.132094
12001.1 0.0897658
12001.7 0.0649331
12002.3 0.0491473
12002.8 0.0384994
12003.9 0.0254793
12005.1 0.0181280
12006.2 0.0135771
12007.3 0.0105665
12009.5 0.00695796
12011.8 0.00496139
12014.0 0.00374339
12016.3 0.00295002
12020.7 0.00200825
12025.2 0.00149989
12034.2 0.00101191
12043.1 0.000825937
12052.1 0.000812436
12061.0 0.00121113
12065.5 0.00289853
12067.7 0.00949412
12068.8 0.0347686
12069.4 0.127654
12069.7 0.441193
12069.8 1.33930
12069.9 3.27535
12069.9 5.51454
12070.0 11.8716
12070.0 19.6772
12070.0 23.7427
12070.0 19.6772
12070.0 11.8715
12070.1 5.51455
12070.1 2.81431
12070.2 1.09671
12070.4 0.350109
12070.7 0.0996600
12071.3 0.0274282
12072.6 0.00763874
12075.1 0.00246682
12080.2 0.00119397
12090.3 0.00102033
12100.4 0.00124703
12110.5 0.00177144
12115.6 0.00223070
12120.6 0.00293596
12125.7 0.00409412
12130.7 0.00617234
12135.8 0.0104883
12140.8 0.0218318
12143.4 0.0361514
12144.6 0.0493311
12145.9 0.0710023
12147.2 0.111010
12147.8 0.144421
12148.4 0.194982
12149.0 0.276083
12149.7 0.415824
12150.0 0.527014
12150.3 0.676932
12150.6 0.895186
12150.9 1.19116
12151.5 1.90937
12152.0 2.37486
12152.5 1.89500
12153.1 1.19095
12153.6 0.749790
12154.1 0.495585
12154.6 0.345793
12155.1 0.254248
12155.6 0.192934
12156.1 0.150998
12157.1 0.0996811
12158.2 0.0702892
12159.2 0.0522932
12161.2 0.0321341
12163.2 0.0216850
12165.2 0.0156190
12167.3 0.0117910
12169.3 0.00923304
12173.4 0.00610446
12177.4 0.00435119
12181.5 0.00326880
12185.5 0.00255419
12193.6 0.00169870
12201.7 0.00122734
12209.8 0.000940351
12217.9 0.000753853
12234.1 0.000536115
12250.4 0.000423002
12282.8 0.000334291
12315.2 0.000353806
12331.4 0.000413310
12347.6 0.000540967
12363.8 0.000832089
12371.9 0.00112821
12380.0 0.00167126
12384.1 0.00213143
12388.2 0.00283362
12392.2 0.00398519
12396.3 0.00606952
12400.3 0.0104662
12402.3 0.0147646
12404.4 0.0223749
12408.4 0.0781543
12409.4 0.127953
12409.9 0.172701
12410.4 0.243509
12411.0 0.370748
12411.2 0.471673
12411.5 0.618102
12411.7 0.851089
12412.0 1.21132
12412.2 1.81462
12412.5 2.84421
12412.7 4.53773
12413.0 5.66131
12413.3 4.53748
12413.5 2.84397
12413.8 1.75335
12414.1 1.14088
12414.4 0.787307
12414.6 0.577422
12414.9 0.435340
12415.2 0.339025
12415.7 0.222990
12416.2 0.156397
12416.8 0.116186
12417.8 0.0709487
12418.9 0.0477503
12420.0 0.0343142
12421.0 0.0258486
12422.1 0.0202194
12424.2 0.0133075
12426.4 0.00944640
12428.5 0.00705399
12430.6 0.00548327
12434.9 0.00360041
12439.2 0.00256116
12443.4 0.00192787
12447.7 0.00151388
12456.3 0.00102372
12464.8 0.000757212
12481.9 0.000494906
12499.0 0.000379723
12516.1 0.000325958
12550.2 0.000307891
12584.4 0.000387079
12601.5 0.000488585
12618.6 0.000684194
12627.1 0.000852438
12635.6 0.00111106
12644.2 0.00153684
12652.7 0.00230942
12657.0 0.00295599
12661.3 0.00393609
12665.5 0.00552514
12669.8 0.00835452
12678.3 0.0291005
12680.5 0.0475381
12681.6 0.0640786
12682.6 0.0905648
12683.7 0.137740
12684.2 0.176460
12684.8 0.232043
12685.3 0.318811
12685.8 0.456223
12686.4 0.688791
12686.9 1.09114
12687.4 1.74404
12688.0 2.17851
12688.6 1.74384
12689.1 1.09095
12689.5 0.794883
12689.8 0.595030
12690.5 0.357962
12691.2 0.233251
12691.9 0.163422
12692.7 0.119886
12693.4 0.0918230
12694.8 0.0584667
12696.2 0.0403982
12697.6 0.0295566
12700.4 0.0177775
12703.2 0.0118654
12706.0 0.00848743
12708.9 0.00637906
12711.7 0.00497584
12717.3 0.00328332
12723.0 0.00234066
12728.6 0.00176262
12734.2 0.00138352
12745.5 0.000931758
12756.8 0.000684355
12779.3 0.000438076
12801.9 0.000326642
12824.4 0.000270144
12869.5 0.000228407
12914.7 0.000236552
12959.8 0.000290637
12982.3 0.000346076
13004.9 0.000441152
13016.1 0.000519865
13027.4 0.000654181
13038.7 0.00106321
13044.3 0.00233365
13047.2 0.00712115
13048.6 0.0256643
13049.3 0.0948111
13049.6 0.336911
13049.8 1.13321
13049.9 3.25037
13049.9 6.54704
13049.9 10.1511
13050.0 17.3938
13050.0 34.7459
13050.0 17.3937
13050.1 8.08476
13050.1 3.80053
13050.2 1.37427
13050.4 0.417175
13050.7 0.115442
13051.3 0.0308889
13052.6 0.00854905
13055.1 0.00285569
13060.3 0.00150163
13070.5 0.00143122
13080.7 0.00184155
13090.9 0.00266324
13111.3 0.00885348
13116.4 0.0144417
13119.0 0.0195135
13121.5 0.0278593
13124.1 0.0430697
13125.4 0.0557730
13126.6 0.0747095
13127.9 0.105040
13129.2 0.156202
13129.8 0.195961
13130.5 0.250771
13131.1 0.327167
13131.7 0.430953
13132.9 0.689519
13134.0 0.862230
13135.1 0.690348
13136.3 0.433272
13137.2 0.293005
13138.1 0.211805
13138.6 0.189985
13139.0 0.189632
13139.5 0.286178
13139.7 0.642124
13139.8 1.64577
13139.9 3.64777
13139.9 6.28581
13140.0 11.0130
13140.0 21.9160
13140.0 11.0102
13140.1 4.31153
13140.1 2.34489
13140.2 0.939564
13140.4 0.356573
13140.8 0.159829
13141.5 0.0921934
13142.2 0.0702423
13142.9 0.0577371
13144.3 0.0422185
13145.8 0.0326984
13148.6 0.0215545
13151.5 0.0155024
13154.3 0.0118810
13157.2 0.00961900
13162.9 0.00733735
13168.6 0.00709521
13174.3 0.00990096
13177.1 0.0146743
13178.5 0.0195578
13180.0 0.0283448
13181.4 0.0467167
13182.8 0.0944425
13183.5 0.154913
13184.2 0.297851
13184.6 0.460259
13184.8 0.595319
13185.0 0.783910
13185.1 1.09511
13185.3 1.61756
13185.4 2.01546
13185.5 2.55693
13185.6 3.30003
13185.7 4.25933
13185.8 6.76795
13186.0 8.52353
13186.1 7.94570
13186.2 6.76772
13186.3 4.25909
13186.4 3.11380
13186.6 2.29498
13186.8 1.37937
13187.0 0.887377
13187.2 0.623197
13187.4 0.453912
13187.6 0.348766
13188.0 0.223951
13188.5 0.154597
13188.9 0.113182
13189.8 0.0687309
13190.6 0.0461627
13191.5 0.0334232
13192.3 0.0254469
13193.2 0.0201239
13194.9 0.0136601
13196.6 0.0101114
13198.3 0.00821868
13199.1 0.00872321
13199.6 0.0133733
13199.8 0.0301462
13199.9 0.0857917
13200.0 1.64336
13200.0 3.28043
13200.0 1.64333
13200.1 0.116077
13200.2 0.0401567
13200.4 0.0160205
13200.7 0.00842851
13201.4 0.00605454
13202.8 0.00488502
13205.6 0.00381638
13211.2 0.00273866
13216.8 0.00219894
13222.3 0.00190464
13233.5 0.00169032
13244.6 0.00182457
13255.8 0.00244124
13261.4 0.00313329
13266.9 0.00442529
13272.5 0.00718481
13275.3 0.00988933
13278.1 0.0146819
13283.7 0.0497068
13285.1 0.0806256
13285.8 0.108213
13286.4 0.151849
13286.8 0.184669
13287.1 0.229134
13287.5 0.291251
13287.8 0.378128
13288.2 0.512391
13288.5 0.724749
13288.9 1.07605
13289.2 1.64433
13289.6 2.62317
13290.0 3.27261
13290.4 2.62298
13290.8 1.64414
13291.2 0.945220
13291.7 0.585264
13292.1 0.390658
13292.6 0.278920
13293.0 0.206999
13293.5 0.160242
13294.4 0.103446
13295.3 0.0719130
13296.1 0.0530489
13297.9 0.0323339
13299.7 0.0217908
13301.5 0.0157729
13303.3 0.0119841
13305.1 0.00947275
13308.6 0.00643278
13312.2 0.00474522
13319.3 0.00305632
13326.5 0.00230296
13333.6 0.00194575
13347.9 0.00181145
13362.2 0.00229475
13369.3 0.00291787
13376.5 0.00410949
13380.0 0.00512300
13383.6 0.00666700
13387.2 0.00917490
13390.7 0.0136381
13394.3 0.0227521
13397.9 0.0461399
13399.7 0.0747808
13400.6 0.100138
13401.4 0.140837
13401.9 0.171425
13402.3 0.211853
13402.8 0.269492
13403.2 0.350866
13403.7 0.476247
13404.1 0.669630
13404.6 0.996358
13405.0 1.53228
13405.5 2.45516
13406.0 3.07193
13406.5 2.45493
13407.0 1.53207
13407.4 1.08494
13407.7 0.786963
13408.1 0.588376
13408.4 0.452849
13409.1 0.288669
13409.8 0.199510
13410.5 0.145023
13411.2 0.110404
13412.6 0.0698145
13414.0 0.0479997
13415.4 0.0351387
13418.1 0.0212757
13420.9 0.0143595
13423.7 0.0104572
13426.5 0.00803726
13429.3 0.00645412
13434.9 0.00459902
13440.4 0.00365105
13451.6 0.00301308
13462.7 0.00350455
13468.3 0.00434945
13473.8 0.00604735
13479.4 0.00976675
13482.2 0.0134408
13485.0 0.0199505
13487.8 0.0332270
13490.6 0.0667309
13491.9 0.106810
13492.6 0.142182
13493.3 0.197197
13494.0 0.292269
13494.4 0.366811
13494.7 0.468670
13495.1 0.621380
13495.4 0.853317
13495.8 1.21720
13496.1 1.77083
13496.6 2.84589
13497.0 3.54137
13497.5 2.82018
13497.9 1.77059
13498.3 1.11843
13498.7 0.748102
13499.1 0.522453
13499.6 0.384850
13500.4 0.229980
13501.2 0.151888
13502.0 0.107499
13502.9 0.0799951
13504.5 0.0493381
13506.2 0.0333934
13507.8 0.0241242
13509.5 0.0182674
13511.2 0.0143528
13514.5 0.00955034
13517.8 0.00685275
13521.1 0.00518156
13524.4 0.00407377
13531.0 0.00273816
13537.7 0.00199273
13544.3 0.00153262
13550.9 0.00122790
13564.2 0.000858545
13577.4 0.000650321
13603.9 0.000433406
13630.4 0.000328186
13657.0 0.000271396
13683.5 0.000246218
13696.7 0.000267144
13703.4 0.000386142
13706.7 0.000869094
13708.3 0.00278049
13709.2 0.0102143
13709.6 0.0374401
13709.8 0.135427
13709.9 0.414453
13709.9 1.04078
13710.0 2.37375
13710.0 6.64592
13710.0 13.2727
13710.0 6.64592
13710.1 2.37376
13710.1 1.04078
13710.1 0.414457
13710.2 0.124500
13710.5 0.0358095
13710.9 0.00954504
13711.7 0.00260634
13713.5 0.000823144
13716.9 0.000371191
13723.8 0.000256925
13737.5 0.000232300
13765.0 0.000264953
13792.4 0.000494187
13806.2 0.00128631
13813.0 0.00400353
13816.5 0.0137271
13818.2 0.0493735
13818.6 0.0838874
13819.1 0.174625
13819.3 0.292784
13819.5 0.566681
13819.6 0.893619
13819.7 1.50635
13819.8 2.21631
13819.8 3.23927
13819.9 5.05458
13819.9 6.82554
13819.9 9.08616
13820.0 14.0689
13820.0 18.1062
13820.1 14.0688
13820.1 9.08614
13820.1 6.15948
13820.2 4.19487
13820.3 2.21650
13820.3 1.34283
13820.4 0.936731
13820.6 0.491334
13820.7 0.309635
13821.0 0.152566
13821.3 0.0924497
13822.5 0.0275868
13825.0 0.0131631
13827.4 0.0284985
13828.1 0.0464566
13828.7 0.0947935
13829.0 0.157959
13829.3 0.308600
13829.4 0.497359
13829.6 0.886066
13829.7 1.30458
13829.7 1.95332
13829.8 3.42064
13829.9 4.73622
13829.9 6.53505
13829.9 10.1783
13830.0 13.0308
13830.1 10.1781
13830.1 6.53490
13830.2 4.35430
13830.2 2.94018
13830.3 1.62867
13830.4 0.969718
13830.5 0.663128
13830.7 0.353645
13830.9 0.223890
13831.2 0.109344
13831.6 0.0655778
13833.1 0.0183670
13836.1 0.00526043
13842.1 0.00163871
13854.1 0.000600555
13878.1 0.000305686
13926.0 0.000260299
13950.0 0.000291471
13973.9 0.000371826
13997.9 0.000696841
14009.9 0.00182333
14015.9 0.00609458
14018.9 0.0222751
14019.6 0.0381928
14020.4 0.0806995
14020.8 0.136320
14021.1 0.271578
14021.3 0.435438
14021.5 0.773852
14021.6 1.15710
14021.7 1.79053
14021.8 3.04791
14021.8 4.29805
14021.9 6.09097
14021.9 9.55688
14022.0 12.2214
14022.1 9.55675
14022.1 6.09088
14022.2 4.00176
14022.3 2.68254
14022.4 1.45970
14022.5 0.901014
14022.6 0.607154
14022.8 0.327026
14023.0 0.203418
14023.5 0.100349
14023.9 0.0596239
14024.8 0.0279509
14025.7 0.0163506
14029.2 0.00458365
14036.3 0.00153704
14050.4 0.000852328
14064.5 0.000867323
14078.7 0.00109275
14092.8 0.00161982
14099.9 0.00213467
14106.9 0.00304674
14114.0 0.00493186
14117.5 0.00675234
14121.0 0.00997949
14124.6 0.0166099
14128.1 0.0338030
14129.9 0.0552654
14130.8 0.0746030
14131.6 0.106238
14132.5 0.163929
14133.0 0.211182
14133.4 0.281496
14133.9 0.391706
14134.3 0.575491
14134.7 0.903020
14135.0 1.16028
14135.2 1.50872
14135.6 2.42676
14136.0 3.02004
14136.4 2.40328
14136.8 1.50858
14137.1 1.04517
14137.5 0.744651
14137.8 0.549133
14138.1 0.421743
14138.7 0.266441
14139.3 0.182287
14139.9 0.131546
14140.5 0.0997230
14141.7 0.0629841
14143.0 0.0433542
14144.2 0.0318507
14146.6 0.0195183
14149.1 0.0134133
14151.5 0.0100075
14156.4 0.00659980
14161.3 0.00513620
14166.2 0.00452682
14176.0 0.00467338
14185.7 0.00654001
14190.6 0.00863318
14195.5 0.0124374
14200.4 0.0201519
14202.9 0.0273189
14205.3 0.0392535
14207.8 0.0614501
14209.0 0.0802627
14210.2 0.109075
14211.4 0.156568
14212.0 0.191947
14212.6 0.239963
14213.3 0.306740
14213.9 0.401832
14214.5 0.539604
14215.1 0.738437
14216.0 1.18246
14217.0 1.47893
14218.0 1.18224
14218.9 0.738214
14220.0 0.437083
14221.0 0.277553
14222.0 0.187835
14223.1 0.134848
14224.1 0.100835
14225.1 0.0782614
14227.2 0.0509404
14229.3 0.0356943
14231.3 0.0264048
14235.5 0.0161844
14239.6 0.0109698
14243.7 0.00797209
14247.9 0.00608616
14252.0 0.00483050
14260.3 0.00331523
14268.5 0.00248287
14285.1 0.00170161
14301.6 0.00150525
14309.9 0.00159717
14318.2 0.00190213
14326.4 0.00268074
14330.6 0.00349190
14334.7 0.00497502
14338.8 0.00810105
14340.9 0.0111325
14343.0 0.0164368
14345.0 0.0271225
14346.1 0.0369709
14347.1 0.0534639
14348.1 0.0845524
14348.7 0.111304
14349.2 0.151790
14349.7 0.219910
14350.0 0.271715
14350.2 0.339728
14350.5 0.438938
14350.7 0.582715
14351.0 0.795309
14351.2 1.09417
14351.6 1.75563
14352.0 2.18001
14352.2 2.04313
14352.4 1.73747
14352.8 1.09405
14353.2 0.624495
14353.7 0.384841
14354.1 0.256109
14354.6 0.182510
14355.0 0.135278
14355.5 0.104064
14356.4 0.0671947
14357.3 0.0467389
14358.1 0.0345054
14359.9 0.0210214
14361.7 0.0142063
14363.5 0.0102943
14365.3 0.00784425
14367.1 0.00621669
14370.7 0.00423453
14374.2 0.00312668
14381.4 0.00199784
14388.6 0.00146320
14395.7 0.00117164
14410.0 0.000890250
14424.3 0.000781603
14438.6 0.000754902
14467.2 0.000864519
14495.8 0.00125701
14510.1 0.00167784
14524.4 0.00245223
14531.6 0.00310294
14538.8 0.00408658
14545.9 0.00567466
14553.1 0.00848104
14560.2 0.0141644
14563.8 0.0194815
14567.4 0.0284687
14570.9 0.0455488
14572.7 0.0604598
14574.5 0.0837751
14576.3 0.123496
14577.2 0.154622
14578.1 0.197879
14579.0 0.261464
14579.9 0.356116
14580.8 0.502662
14581.7 0.730551
14582.8 1.17009
14584.0 1.46358
14585.2 1.16985
14586.3 0.730319
14587.3 0.486460
14588.3 0.335852
14589.3 0.241863
14590.2 0.181454
14592.1 0.111442
14594.1 0.0748446
14596.0 0.0534768
14597.9 0.0401138
14601.8 0.0249317
14605.7 0.0169723
14609.5 0.0123175
14613.4 0.00935810
14617.3 0.00736191
14625.0 0.00491935
14632.7 0.00354245
14640.4 0.00269210
14648.2 0.00213225
14663.6 0.00146655
14679.1 0.00110942
14694.5 0.000919443
14702.3 0.000931942
14706.1 0.00123542
14708.0 0.00252988
14709.0 0.00763848
14709.5 0.0266092
14709.7 0.0925002
14709.9 0.293374
14709.9 0.782384
14709.9 1.63682
14710.0 6.52794
14710.0 13.0395
14710.0 6.52794
14710.1 1.24416
14710.1 0.452268
14710.2 0.138445
14710.4 0.0388303
14710.8 0.0110166
14711.6 0.00341836
14713.2 0.00142459
14716.3 0.000900718
14722.5 0.000744846
14735.0 0.000676721
14760.0 0.000662618
14785.0 0.000749347
14797.5 0.000847135
14803.7 0.000931330
14806.9 0.00104532
14808.4 0.00136191
14809.2 0.00250433
14809.6 0.00665623
14809.8 0.0215374
14809.9 0.0686909
14810.0 1.19481
14810.0 2.38864
14810.0 1.19481
14810.1 0.0811324
14810.2 0.0258151
14810.4 0.00830024
14810.7 0.00293236
14811.4 0.00150647
14812.8 0.00115795
14815.6 0.00111043
14821.2 0.00119800
14832.3 0.00150630
14843.4 0.00202328
14854.6 0.00295243
14865.7 0.00486566
14876.8 0.00981100
14882.4 0.0159011
14885.2 0.0213492
14888.0 0.0301650
14890.8 0.0458093
14892.1 0.0584637
14893.5 0.0769596
14894.9 0.105257
14896.3 0.150881
14897.7 0.228427
14899.1 0.363308
14900.6 0.581536
14902.0 0.725460
14903.5 0.579797
14904.9 0.363167
14905.9 0.260754
14906.9 0.191874
14908.8 0.112371
14910.8 0.0724111
14912.7 0.0501584
14914.7 0.0366704
14916.6 0.0279347
14920.5 0.0177548
14924.4 0.0122721
14928.3 0.00900942
14936.1 0.00547847
14943.9 0.00371532
14951.7 0.00271525
14959.5 0.00209522
14967.3 0.00168634
