Cl-35(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
427397 0.000119525
427548 0.000116732
427833 0.000112080
427967 0.000110141
428236 0.000106685
428504 0.000103723
428773 0.000101187
429171 9.81025E-05
429568 9.57023E-05
429966 9.38926E-05
430364 9.26090E-05
430810 9.17475E-05
431256 9.14749E-05
431511 9.15854E-05
431766 9.18971E-05
432021 9.24205E-05
432276 9.31707E-05
432530 9.41682E-05
432785 9.54398E-05
433040 9.70202E-05
433295 9.89536E-05
433550 0.000101297
433805 0.000104123
434060 0.000107526
434314 0.000111627
434442 0.000113988
434569 0.000116588
434697 0.000119455
434824 0.000122621
434952 0.000126127
435079 0.000130016
435206 0.000134342
435334 0.000139168
435493 0.000146018
435653 0.000153945
435735 0.000158565
435818 0.000163574
435920 0.000170336
436022 0.000177845
436150 0.000188452
436251 0.000198075
436353 0.000208883
436455 0.000221071
436557 0.000234875
436608 0.000242469
436659 0.000250579
436710 0.000259249
436761 0.000268531
436812 0.000278481
436863 0.000289160
436914 0.000300639
436965 0.000312994
437016 0.000326312
437067 0.000340688
437118 0.000356230
437169 0.000373058
437220 0.000391307
437271 0.000411127
437322 0.000432688
437373 0.000456177
437424 0.000481806
437475 0.000509810
437526 0.000540451
437577 0.000574019
437628 0.000610834
437679 0.000651247
437730 0.000695635
437781 0.000744399
437832 0.000797958
437883 0.000856731
437934 0.000921119
437985 0.000991467
438036 0.00106802
438086 0.00115087
438137 0.00123982
438188 0.00133435
438239 0.00143343
438354 0.00166327
438405 0.00176188
438456 0.00185284
438507 0.00193162
438552 0.00198695
438583 0.00201706
438609 0.00203484
438652 0.00205127
438671 0.00205280
438698 0.00204899
438736 0.00203171
438762 0.00201276
438787 0.00198826
438813 0.00195864
438838 0.00192440
438889 0.00184425
438940 0.00175242
439004 0.00162803
439106 0.00142403
439157 0.00132555
439208 0.00123175
439259 0.00114359
439310 0.00106159
439361 0.000985858
439412 0.000916315
439463 0.000852694
439514 0.000794644
439565 0.000741760
439616 0.000693624
439667 0.000649820
439718 0.000609947
439769 0.000573630
439820 0.000540526
439871 0.000510316
439922 0.000482714
439973 0.000457461
440023 0.000434325
440074 0.000413098
440125 0.000393594
440176 0.000375645
440227 0.000359103
440278 0.000343836
440329 0.000329725
440380 0.000316664
440431 0.000304558
440482 0.000293322
440533 0.000282881
440584 0.000273165
440635 0.000264114
440686 0.000255672
440737 0.000247789
440839 0.000233525
440941 0.000221013
441043 0.000209998
441145 0.000200270
441209 0.000194766
441272 0.000189659
441374 0.000182238
441476 0.000175639
441559 0.000170816
441642 0.000166428
441722 0.000162584
441881 0.000155886
441960 0.000152985
442088 0.000148906
442215 0.000145469
442343 0.000142635
442470 0.000140384
442598 0.000138716
442725 0.000137657
442853 0.000137264
442980 0.000137643
443076 0.000138541
443172 0.000140090
443269 0.000142451
443317 0.000144009
443365 0.000145869
443413 0.000148083
443461 0.000150711
443509 0.000153832
443558 0.000157545
443606 0.000161978
443654 0.000167295
443702 0.000173714
443726 0.000177424
443750 0.000181525
443777 0.000186736
443805 0.000192614
443832 0.000199273
443860 0.000206849
443878 0.000212448
443896 0.000218580
443914 0.000225312
443941 0.000236708
443968 0.000249955
443987 0.000260011
444005 0.000271219
444016 0.000278887
444027 0.000287122
444039 0.000295982
444050 0.000305530
444062 0.000316265
444074 0.000327912
444088 0.000343653
444103 0.000361157
444112 0.000373109
444121 0.000385926
444135 0.000408445
444150 0.000433793
444164 0.000462446
444171 0.000478189
444179 0.000494983
444186 0.000512922
444193 0.000532107
444200 0.000552651
444208 0.000574681
444215 0.000598334
444222 0.000623767
444229 0.000651152
444237 0.000680683
444244 0.000712575
444251 0.000747069
444258 0.000784436
444266 0.000824977
444273 0.000869032
444280 0.000916979
444287 0.000969243
444295 0.00102630
444302 0.00108868
444309 0.00115697
444316 0.00123182
444324 0.00131397
444331 0.00140418
444338 0.00150332
444345 0.00161227
444353 0.00173199
444360 0.00186340
444367 0.00200737
444374 0.00216467
444382 0.00233579
444389 0.00252085
444396 0.00271934
444403 0.00292994
444418 0.00337603
444425 0.00360201
444434 0.00387322
444441 0.00406999
444445 0.00415817
444449 0.00423780
444452 0.00430765
444456 0.00436654
444460 0.00441346
444463 0.00444756
444467 0.00446819
444470 0.00447497
444476 0.00445896
444481 0.00441223
444483 0.00439013
444489 0.00430568
444492 0.00423550
444496 0.00415556
444503 0.00397146
444510 0.00376370
444534 0.00303513
444541 0.00281935
444548 0.00261464
444556 0.00242285
444563 0.00224486
444570 0.00208081
444577 0.00193038
444585 0.00179292
444592 0.00166760
444599 0.00155350
444606 0.00144968
444614 0.00135522
444621 0.00126924
444628 0.00119093
444635 0.00111953
444643 0.00105435
444650 0.000994776
444657 0.000940245
444664 0.000890257
444672 0.000844363
444679 0.000802162
444686 0.000763295
444693 0.000727445
444701 0.000694324
444708 0.000663678
444715 0.000635279
444722 0.000608924
444730 0.000584430
444737 0.000561634
444744 0.000540388
444751 0.000520560
444759 0.000502031
444766 0.000484695
444773 0.000468454
444780 0.000453222
444795 0.000425470
444802 0.000412815
444817 0.000389647
444831 0.000369000
444840 0.000357219
444849 0.000346215
444864 0.000330062
444878 0.000315498
444890 0.000304696
444902 0.000294720
444913 0.000285832
444924 0.000277569
444947 0.000262702
444965 0.000252192
444983 0.000242739
445002 0.000234207
445020 0.000226483
445038 0.000219469
445056 0.000213083
445074 0.000207254
445092 0.000201919
445110 0.000197027
445147 0.000188389
445165 0.000184567
445201 0.000177763
445237 0.000171911
445273 0.000166848
445310 0.000162444
445346 0.000158596
445382 0.000155221
445418 0.000152249
445455 0.000149625
445527 0.000145241
445591 0.000142169
445654 0.000139663
445722 0.000137487
445790 0.000135741
445858 0.000134351
445997 0.000132384
446068 0.000131747
446211 0.000131064
446301 0.000130972
446392 0.000131108
446574 0.000131972
446755 0.000133526
446937 0.000135704
447110 0.000138339
447283 0.000141523
447456 0.000145281
447629 0.000149659
447791 0.000154364
447952 0.000159743
448137 0.000166844
448322 0.000175151
448414 0.000179838
448506 0.000184936
448599 0.000190498
448691 0.000196584
448783 0.000203270
448876 0.000210650
448968 0.000218840
449060 0.000227984
449153 0.000238271
449245 0.000249944
449337 0.000263325
449384 0.000270786
449430 0.000278850
449488 0.000289902
449545 0.000302216
449605 0.000316622
449642 0.000326443
449679 0.000337110
449725 0.000351812
449762 0.000364843
449799 0.000379188
449836 0.000395054
449873 0.000412693
449910 0.000432409
449947 0.000454575
449984 0.000479650
450021 0.000508199
450039 0.000523989
450058 0.000540925
450076 0.000559121
450095 0.000578707
450113 0.000599827
450132 0.000622643
450159 0.000660451
450187 0.000703192
450206 0.000734833
450224 0.000769313
450242 0.000806941
450261 0.000848057
450279 0.000893029
450298 0.000942251
450316 0.000996135
450335 0.00105510
450353 0.00111956
450372 0.00118987
450390 0.00126631
450409 0.00134903
450427 0.00143793
450455 0.00158184
450524 0.00196710
450543 0.00206241
450561 0.00214690
450570 0.00218365
450580 0.00221599
450589 0.00224341
450598 0.00226546
450607 0.00228178
450616 0.00229209
450627 0.00229631
450634 0.00229466
450644 0.00228597
450653 0.00227182
450663 0.00225201
450672 0.00222695
450681 0.00219710
450700 0.00212514
450718 0.00204068
450736 0.00194828
450778 0.00173160
450797 0.00163823
450815 0.00154943
450833 0.00146631
450852 0.00138946
450870 0.00131914
450889 0.00125531
450907 0.00119780
450926 0.00114632
450944 0.00110055
450963 0.00106016
450981 0.00102485
451000 0.000994346
451018 0.000968445
451037 0.000947017
451055 0.000930027
451074 0.000917560
451092 0.000909853
451110 0.000907349
451129 0.000910780
451138 0.000915059
451147 0.000921294
451157 0.000929730
451166 0.000940669
451175 0.000954494
451184 0.000971683
451194 0.000992848
451203 0.00101877
451212 0.00105045
451221 0.00108923
451226 0.00111182
451231 0.00113688
451235 0.00116473
451240 0.00119576
451244 0.00123040
451249 0.00126918
451254 0.00131271
451258 0.00136174
451263 0.00141719
451267 0.00148013
451272 0.00155191
451277 0.00163420
451279 0.00167993
451281 0.00172910
451284 0.00178206
451286 0.00183918
451288 0.00190094
451291 0.00196780
451293 0.00204038
451295 0.00211927
451297 0.00220529
451300 0.00229927
451302 0.00240222
451304 0.00251524
451307 0.00263980
451309 0.00277736
451311 0.00292994
451314 0.00309963
451316 0.00328923
451318 0.00350188
451319 0.00361807
451321 0.00374143
451322 0.00387267
451323 0.00401248
451324 0.00416174
451325 0.00432104
451326 0.00449145
451328 0.00467402
451329 0.00487010
451330 0.00508069
451331 0.00530743
451332 0.00555202
451333 0.00581662
451334 0.00610294
451336 0.00641398
451337 0.00675205
451338 0.00712100
451339 0.00752400
451340 0.00796572
451341 0.00845127
451343 0.00898709
451344 0.00957928
451345 0.0102366
451346 0.0109688
451347 0.0113673
451347 0.0117884
451348 0.0122348
451348 0.0127083
451349 0.0132113
451349 0.0137462
451350 0.0143157
451351 0.0149229
451351 0.0158982
451352 0.0169759
451353 0.0181711
451354 0.0194994
451354 0.0202212
451355 0.0209848
451355 0.0217935
451356 0.0226488
451356 0.0235586
451357 0.0245253
451357 0.0255537
451357 0.0266464
451358 0.0278144
451358 0.0290617
451359 0.0303956
451359 0.0318206
451360 0.0333524
451360 0.0349979
451360 0.0367683
451361 0.0386717
451361 0.0407313
451362 0.0429590
451362 0.0453732
451363 0.0479882
451363 0.0508400
451363 0.0539498
451364 0.0573486
451364 0.0610629
451364 0.0631400
451365 0.0661253
451365 0.0693215
451365 0.0727480
451366 0.0764136
451366 0.0803669
451366 0.0846228
451367 0.0892112
451367 0.0941484
451367 0.0995045
451367 0.105305
451368 0.111598
451368 0.118434
451368 0.125874
451369 0.133953
451369 0.142800
451369 0.152471
451370 0.163057
451370 0.174618
451370 0.187345
451370 0.201322
451371 0.216681
451371 0.233504
451371 0.252049
451372 0.272411
451372 0.294730
451372 0.319042
451373 0.345597
451373 0.374344
451373 0.405222
451373 0.437930
451374 0.472326
451374 0.552037
451375 0.586079
451375 0.617523
451375 0.631776
451375 0.644657
451376 0.656136
451376 0.665877
451376 0.673792
451376 0.679742
451376 0.684763
451376 0.685425
451377 0.683070
451377 0.677441
451377 0.670581
451377 0.661853
451377 0.651294
451377 0.639220
451378 0.611013
451378 0.578960
451378 0.535605
451379 0.461297
451379 0.413090
451380 0.390368
451380 0.368704
451380 0.348151
451380 0.328728
451380 0.310431
451381 0.293237
451381 0.277111
451381 0.262007
451381 0.247876
451382 0.234663
451382 0.222316
451382 0.210778
451382 0.199997
451382 0.189966
451383 0.180544
451383 0.171731
451383 0.163485
451383 0.155764
451383 0.148531
451384 0.141749
451384 0.135386
451384 0.129439
451384 0.123823
451385 0.118542
451385 0.113572
451385 0.108891
451385 0.104478
451385 0.100314
451386 0.0963828
451386 0.0926847
451386 0.0891706
451386 0.0858447
451387 0.0797084
451387 0.0741867
451388 0.0692035
451388 0.0646936
451388 0.0606010
451389 0.0568773
451389 0.0534883
451390 0.0503821
451390 0.0475356
451391 0.0449211
451391 0.0425202
451391 0.0403005
451392 0.0382495
451392 0.0363507
451393 0.0345936
451393 0.0325773
451394 0.0307360
451394 0.0290442
451395 0.0274920
451395 0.0260596
451396 0.0247397
451397 0.0235189
451397 0.0223875
451398 0.0213352
451398 0.0203585
451399 0.0194487
451399 0.0185998
451400 0.0178052
451400 0.0170631
451401 0.0163677
451401 0.0157152
451402 0.0151010
451402 0.0145244
451403 0.0139813
451403 0.0134693
451404 0.0129851
451405 0.0125284
451406 0.0116875
451407 0.0109316
451408 0.0102508
451409 0.00963446
451410 0.00907575
451411 0.00856680
451412 0.00810272
451413 0.00767763
451414 0.00728802
451415 0.00692940
451416 0.00659918
451417 0.00629388
451418 0.00601159
451420 0.00574957
451421 0.00550637
451422 0.00527984
451423 0.00506886
451424 0.00487169
451425 0.00468748
451426 0.00451481
451427 0.00435304
451428 0.00420099
451429 0.00405803
451431 0.00379671
451434 0.00356405
451436 0.00335600
451438 0.00316922
451440 0.00300090
451442 0.00284869
451444 0.00271059
451446 0.00258492
451449 0.00247023
451451 0.00236527
451453 0.00226897
451455 0.00218041
451457 0.00209877
451459 0.00202336
451461 0.00195356
451464 0.00188879
451466 0.00182864
451468 0.00177265
451470 0.00172045
451474 0.00162610
451479 0.00154334
451483 0.00147033
451487 0.00140561
451491 0.00134796
451496 0.00129639
451500 0.00125008
451504 0.00120834
451509 0.00117058
451513 0.00113631
451517 0.00110513
451521 0.00107666
451526 0.00105061
451530 0.00102671
451539 0.000984472
451547 0.000948456
451556 0.000917506
451564 0.000890727
451573 0.000867414
451582 0.000847005
451590 0.000829050
451599 0.000813183
451616 0.000786564
451633 0.000765320
451650 0.000748173
451667 0.000734206
451689 0.000720214
451710 0.000709206
451732 0.000700504
451753 0.000693615
451796 0.000683890
451839 0.000678005
451908 0.000673648
451959 0.000672945
452182 0.000679444
452319 0.000683414
452388 0.000684088
452525 0.000681710
452656 0.000674159
452731 0.000667330
452800 0.000659601
452937 0.000640131
453074 0.000616122
453143 0.000602776
453280 0.000574177
453727 0.000475754
453864 0.000446893
454001 0.000419595
454138 0.000394096
454276 0.000370504
454413 0.000348834
454550 0.000329037
454688 0.000311028
454825 0.000294693
454962 0.000279914
455099 0.000266565
455237 0.000254528
455374 0.000243688
455511 0.000233943
455649 0.000225198
455786 0.000217371
455923 0.000210392
456060 0.000204204
456198 0.000198763
456335 0.000194042
456472 0.000190037
456610 0.000186776
456747 0.000184333
456884 0.000182871
456953 0.000182601
457021 0.000182721
457090 0.000183329
457159 0.000184574
457227 0.000186686
457296 0.000190032
457330 0.000192348
457365 0.000195238
457399 0.000198859
457433 0.000203428
457468 0.000209256
457485 0.000212777
457502 0.000216796
457519 0.000221407
457536 0.000226726
457553 0.000232897
457570 0.000240107
457588 0.000248594
457605 0.000258671
457613 0.000264431
457622 0.000270753
457631 0.000277713
457639 0.000285398
457648 0.000293914
457656 0.000303381
457665 0.000313946
457673 0.000325784
457682 0.000339108
457691 0.000354176
457699 0.000371304
457708 0.000390886
457713 0.000404483
457718 0.000419350
457724 0.000435654
457729 0.000453582
457734 0.000473362
457740 0.000495251
457745 0.000519563
457750 0.000546669
457756 0.000577021
457761 0.000611144
457766 0.000649704
457769 0.000670885
457772 0.000693487
457774 0.000717650
457777 0.000743501
457780 0.000771212
457782 0.000800964
457785 0.000832963
457788 0.000867441
457790 0.000904662
457793 0.000944923
457796 0.000988582
457798 0.00103600
457801 0.00108763
457804 0.00114399
457806 0.00120570
457809 0.00127342
457812 0.00134796
457814 0.00143028
457817 0.00152154
457820 0.00162300
457822 0.00173627
457824 0.00179792
457825 0.00186326
457826 0.00193261
457828 0.00200629
457829 0.00208467
457830 0.00216815
457832 0.00225720
457833 0.00235232
457834 0.00245406
457836 0.00256306
457837 0.00268011
457838 0.00280584
457840 0.00294122
457841 0.00308726
457842 0.00324512
457844 0.00341609
457845 0.00360167
457846 0.00380357
457848 0.00402392
457849 0.00426466
457850 0.00452859
457852 0.00481876
457853 0.00513876
457854 0.00549281
457856 0.00588589
457857 0.00632393
457858 0.00656216
457858 0.00681441
457859 0.00708180
457860 0.00736513
457860 0.00766660
457861 0.00798680
457862 0.00832835
457862 0.00869205
457863 0.00908106
457864 0.00949647
457864 0.00994207
457865 0.0104194
457866 0.0109330
457866 0.0114850
457867 0.0120812
457867 0.0127242
457868 0.0134212
457869 0.0141761
457869 0.0149979
457870 0.0158918
457871 0.0168695
457871 0.0179384
457872 0.0191134
457873 0.0204050
457873 0.0218332
457874 0.0234127
457875 0.0251707
457875 0.0261238
457875 0.0271282
457876 0.0281940
457876 0.0293227
457876 0.0305194
457877 0.0317854
457877 0.0331344
457877 0.0345691
457878 0.0360967
457878 0.0377202
457879 0.0399312
457879 0.0418564
457879 0.0439197
457880 0.0461340
457880 0.0485138
457880 0.0510752
457881 0.0538276
457881 0.0568075
457881 0.0600295
457882 0.0635189
457882 0.0672924
457882 0.0714040
457883 0.0758789
457883 0.0807573
457883 0.0860844
457884 0.0919109
457884 0.0982741
457884 0.105275
457885 0.112967
457885 0.121429
457885 0.130717
457886 0.140982
457886 0.152296
457886 0.164767
457887 0.178500
457887 0.193598
457887 0.210099
457888 0.228165
457888 0.247769
457888 0.268865
457889 0.291243
457889 0.320782
457890 0.368971
457890 0.391924
457891 0.412723
457891 0.421977
457891 0.430203
457891 0.441592
457891 0.447748
457892 0.450849
457892 0.452651
457892 0.450998
457892 0.447993
457892 0.443562
457893 0.437776
457893 0.430745
457893 0.422543
457893 0.413405
457893 0.400777
457893 0.387123
457894 0.363851
457894 0.315607
457895 0.292055
457895 0.269568
457896 0.248484
457896 0.228826
457896 0.210705
457897 0.194104
457897 0.178960
457897 0.165184
457898 0.152709
457898 0.141355
457898 0.131055
457899 0.121709
457899 0.113245
457899 0.105527
457900 0.0985026
457900 0.0921006
457900 0.0862571
457901 0.0809147
457901 0.0760364
457901 0.0715481
457902 0.0674243
457902 0.0636293
457902 0.0601408
457903 0.0569099
457903 0.0539219
457903 0.0511544
457904 0.0485870
457904 0.0462016
457904 0.0439886
457905 0.0419203
457905 0.0399906
457905 0.0381876
457906 0.0365058
457906 0.0349256
457906 0.0334437
457907 0.0320522
457907 0.0307442
457907 0.0295133
457908 0.0283569
457908 0.0269986
457909 0.0257371
457909 0.0247881
457909 0.0238899
457910 0.0222350
457910 0.0210107
457911 0.0198841
457912 0.0188832
457912 0.0179573
457913 0.0170976
457913 0.0162981
457914 0.0156969
457914 0.0151297
457915 0.0140825
457916 0.0131406
457917 0.0122903
457917 0.0115202
457918 0.0108207
457919 0.0101835
457920 0.00960135
457921 0.00906820
457922 0.00857873
457922 0.00812832
457923 0.00771293
457924 0.00732906
457925 0.00697361
457926 0.00664385
457927 0.00633738
457928 0.00605207
457928 0.00578601
457929 0.00553752
457930 0.00530510
457931 0.00508739
457932 0.00488318
457933 0.00469139
457933 0.00451102
457934 0.00434119
457935 0.00418110
457936 0.00403002
457937 0.00388728
457939 0.00362450
457940 0.00338855
457942 0.00320121
457943 0.00302984
457945 0.00287255
457946 0.00272785
457948 0.00258521
457949 0.00245422
457951 0.00233358
457953 0.00222222
457954 0.00211921
457956 0.00202375
457957 0.00193512
457959 0.00185268
457961 0.00175139
457963 0.00165899
457965 0.00157441
457967 0.00149684
457969 0.00142548
457972 0.00135974
457974 0.00129899
457976 0.00124278
457978 0.00119064
457980 0.00114222
457982 0.00109713
457984 0.00105512
457986 0.00101587
457989 0.000979187
457991 0.000944815
457993 0.000912596
457995 0.000882325
457997 0.000853875
458001 0.000801832
458005 0.000755495
458010 0.000714059
458014 0.000676857
458018 0.000643334
458022 0.000613021
458027 0.000585521
458031 0.000560497
458035 0.000537663
458039 0.000516770
458044 0.000497606
458048 0.000479984
458052 0.000463746
458056 0.000448750
458061 0.000434874
458065 0.000422010
458069 0.000410061
458077 0.000388584
458086 0.000369875
458094 0.000353483
458103 0.000339044
458111 0.000326263
458120 0.000314899
458128 0.000304755
458140 0.000292145
458152 0.000281279
458166 0.000270489
458180 0.000261277
458194 0.000253362
458208 0.000246524
458222 0.000240589
458236 0.000235417
458250 0.000230895
458263 0.000226931
458283 0.000222146
458303 0.000218154
458322 0.000214824
458342 0.000212055
458381 0.000207892
458420 0.000205202
458460 0.000203694
458499 0.000203188
458538 0.000203584
458577 0.000204839
458616 0.000206962
458656 0.000210010
458695 0.000214092
458734 0.000219377
458773 0.000226115
458793 0.000230135
458812 0.000234662
458832 0.000239767
458852 0.000245532
458871 0.000252058
458891 0.000259469
458911 0.000267914
458930 0.000277580
458950 0.000288695
458969 0.000301550
458989 0.000316512
458999 0.000324925
459009 0.000334051
459018 0.000343971
459028 0.000354780
459038 0.000366583
459048 0.000379503
459062 0.000401305
459070 0.000413453
459077 0.000426547
459085 0.000440687
459092 0.000455986
459099 0.000472574
459107 0.000490596
459113 0.000508864
459120 0.000528689
459127 0.000550253
459134 0.000573760
459142 0.000603321
459150 0.000636160
459158 0.000672778
459165 0.000713774
459173 0.000759880
459177 0.000785115
459181 0.000811962
459185 0.000840577
459189 0.000871102
459193 0.000903726
459197 0.000938627
459201 0.000976042
459205 0.00101619
459209 0.00105938
459212 0.00110588
459216 0.00115608
459220 0.00121034
459224 0.00126914
459228 0.00133296
459232 0.00140243
459236 0.00147819
459240 0.00156106
459244 0.00165190
459248 0.00175180
459252 0.00186194
459256 0.00198382
459260 0.00211907
459262 0.00221131
459264 0.00231013
459267 0.00241617
459269 0.00253013
459272 0.00265791
459274 0.00279614
459278 0.00298231
459281 0.00318854
459283 0.00332892
459285 0.00347909
459286 0.00360690
459288 0.00374198
459289 0.00388506
459291 0.00403659
459292 0.00419742
459294 0.00436820
459296 0.00454974
459297 0.00474283
459299 0.00494867
459300 0.00516812
459302 0.00540263
459303 0.00565326
459305 0.00592180
459307 0.00620974
459308 0.00651890
459310 0.00685109
459311 0.00720902
459313 0.00759474
459314 0.00801160
459316 0.00846220
459318 0.00895069
459319 0.00948041
459321 0.0100565
459322 0.0106836
459324 0.0113674
459325 0.0121137
459327 0.0129304
459329 0.0138243
459330 0.0148053
459332 0.0158819
459333 0.0170659
459335 0.0183682
459336 0.0198012
459338 0.0213766
459340 0.0231096
459341 0.0250106
459343 0.0270931
459344 0.0293629
459346 0.0318262
459347 0.0344760
459349 0.0373005
459352 0.0421736
459354 0.0471750
459356 0.0501473
459357 0.0528891
459358 0.0541321
459359 0.0552630
459360 0.0562670
459360 0.0571248
459362 0.0582094
459363 0.0586909
459364 0.0588531
459364 0.0588061
459365 0.0585757
459366 0.0581586
459367 0.0575626
459367 0.0567988
459368 0.0558797
459369 0.0548234
459371 0.0523637
459372 0.0488287
459377 0.0396612
459379 0.0367208
459380 0.0339291
459382 0.0313162
459383 0.0288914
459385 0.0266599
459387 0.0246143
459388 0.0227482
459390 0.0210476
459391 0.0195011
459393 0.0180954
459394 0.0168186
459396 0.0156570
459398 0.0146005
459399 0.0136376
459401 0.0127600
459402 0.0119580
459404 0.0112244
459405 0.0105525
459407 0.00993651
459409 0.00937007
459410 0.00884905
459412 0.00836844
459413 0.00792495
459415 0.00751457
459416 0.00713470
459418 0.00678212
459420 0.00645458
459421 0.00614987
459423 0.00586618
459424 0.00560135
459426 0.00535412
459427 0.00512272
459429 0.00490615
459431 0.00470295
459432 0.00451219
459434 0.00433290
459435 0.00416431
459437 0.00400540
459438 0.00385567
459440 0.00368015
459442 0.00351660
459445 0.00327731
459449 0.00306231
459451 0.00290333
459454 0.00275687
459456 0.00262668
459459 0.00250591
459461 0.00239370
459463 0.00228925
459467 0.00213658
459471 0.00199963
459475 0.00187628
459479 0.00176486
459483 0.00166384
459487 0.00157202
459491 0.00148829
459495 0.00141177
459499 0.00134161
459503 0.00127719
459507 0.00121785
459511 0.00116311
459514 0.00111248
459518 0.00106559
459522 0.00102206
459526 0.000981597
459530 0.000943902
459534 0.000908737
459538 0.000875884
459542 0.000845152
459546 0.000816349
459550 0.000789331
459558 0.000740065
459565 0.000696371
459573 0.000657443
459581 0.000622615
459589 0.000591333
459596 0.000566503
459603 0.000543768
459610 0.000522900
459616 0.000503705
459624 0.000484792
459631 0.000467414
459638 0.000451409
459646 0.000436637
459653 0.000422975
459661 0.000410317
459668 0.000398566
459681 0.000379489
459694 0.000362970
459707 0.000348293
459720 0.000335196
459733 0.000323465
459746 0.000312917
459759 0.000303402
459772 0.000294791
459785 0.000286975
459801 0.000278135
459817 0.000270251
459833 0.000263194
459850 0.000256856
459866 0.000251146
459898 0.000241315
459915 0.000237073
459947 0.000229693
459980 0.000223535
460012 0.000218365
460045 0.000214002
460077 0.000210305
460110 0.000207164
460175 0.000202214
460240 0.000198635
460305 0.000196079
460403 0.000193668
460501 0.000192514
460566 0.000192278
460696 0.000192798
460826 0.000194368
460947 0.000196600
461069 0.000199468
461190 0.000202916
461312 0.000206911
461451 0.000212130
461590 0.000218051
461728 0.000224694
461867 0.000232093
462006 0.000240300
462145 0.000249372
462284 0.000259385
462423 0.000270421
462561 0.000282580
462700 0.000295973
462839 0.000310727
462978 0.000326988
463117 0.000344924
463256 0.000364729
463395 0.000386634
463533 0.000410925
463620 0.000427474
463707 0.000445207
463797 0.000465053
463908 0.000491739
463978 0.000509886
464089 0.000541754
464144 0.000559238
464200 0.000577957
464255 0.000598107
464311 0.000619937
464366 0.000643757
464422 0.000669964
464478 0.000699060
464533 0.000731690
464589 0.000768676
464644 0.000811067
464672 0.000834692
464700 0.000860190
464727 0.000887778
464755 0.000917693
464783 0.000950194
464811 0.000985554
464839 0.00102406
464866 0.00106599
464894 0.00111161
464922 0.00116112
464950 0.00121466
464977 0.00127220
465005 0.00133350
465061 0.00146479
465116 0.00159875
465144 0.00166134
465161 0.00169722
465193 0.00175261
465220 0.00178891
465241 0.00180649
465262 0.00181494
465269 0.00181565
465290 0.00181146
465311 0.00179800
465338 0.00176675
465367 0.00172083
465403 0.00164829
465459 0.00152056
465519 0.00138145
465535 0.00134547
465579 0.00125257
465601 0.00120984
465644 0.00113537
465684 0.00107282
465725 0.00101773
465745 0.000992721
465785 0.000947210
465826 0.000907007
465866 0.000871332
465907 0.000839501
465947 0.000810925
465987 0.000785103
466028 0.000761618
466068 0.000740118
466109 0.000720311
466189 0.000684843
466270 0.000653715
466351 0.000625887
466432 0.000600635
466533 0.000571932
466634 0.000545791
466715 0.000526415
466796 0.000508229
466957 0.000474979
467119 0.000445382
467280 0.000419009
467442 0.000395548
467604 0.000374749
467765 0.000356401
467927 0.000340339
468089 0.000326452
468250 0.000314733
468331 0.000309743
468412 0.000305415
468493 0.000301889
468574 0.000299428
468654 0.000298578
468695 0.000299091
468735 0.000300566
468776 0.000303468
468796 0.000305688
468816 0.000308615
468836 0.000312466
468856 0.000317555
468877 0.000324340
468887 0.000328574
468897 0.000333520
468909 0.000340873
468922 0.000349940
468934 0.000361257
468941 0.000367985
468947 0.000375583
468953 0.000384205
468960 0.000394033
468966 0.000405299
468972 0.000418285
468978 0.000433357
468985 0.000450971
468991 0.000471730
468994 0.000483523
468997 0.000496409
469000 0.000510535
469003 0.000526058
469006 0.000543168
469010 0.000562085
469013 0.000583073
469016 0.000606442
469019 0.000632565
469022 0.000661879
469025 0.000694945
469028 0.000732418
469032 0.000775111
469033 0.000798724
469035 0.000824023
469036 0.000851209
469038 0.000880456
469039 0.000911974
469041 0.000946007
469043 0.000982827
469044 0.00102275
469046 0.00106612
469047 0.00111334
469049 0.00116492
469050 0.00122139
469052 0.00128338
469053 0.00135164
469055 0.00142704
469057 0.00151060
469058 0.00160356
469060 0.00170730
469061 0.00182370
469062 0.00188727
469063 0.00195483
469064 0.00202670
469064 0.00210327
469065 0.00218495
469066 0.00227221
469067 0.00236556
469068 0.00246559
469068 0.00257295
469069 0.00268837
469070 0.00281267
469071 0.00294679
469071 0.00309180
469072 0.00324868
469073 0.00341922
469074 0.00360481
469075 0.00380727
469075 0.00402869
469076 0.00427153
469077 0.00453862
469078 0.00483329
469079 0.00515949
469079 0.00552183
469080 0.00592587
469080 0.00614583
469081 0.00637823
469081 0.00662528
469082 0.00688689
469082 0.00716567
469082 0.00746158
469083 0.00777772
469083 0.00811419
469084 0.00847465
469084 0.00885939
469084 0.00927172
469085 0.00971432
469085 0.0101915
469086 0.0107041
469086 0.0112588
469086 0.0118571
469087 0.0125070
469087 0.0132109
469088 0.0139789
469088 0.0148146
469088 0.0157309
469089 0.0167332
469089 0.0178382
469089 0.0190539
469090 0.0204026
469090 0.0218963
469090 0.0227076
469091 0.0235649
469091 0.0244717
469091 0.0254267
469091 0.0264440
469091 0.0275233
469092 0.0286698
469092 0.0298827
469092 0.0311806
469092 0.0325642
469092 0.0340412
469093 0.0356117
469093 0.0373011
469093 0.0391121
469093 0.0410563
469093 0.0431359
469094 0.0453867
469094 0.0478150
469094 0.0504394
469094 0.0532660
469094 0.0563473
469095 0.0596966
