Pt-192(n,g) JEFF-3.2
9571.33 4.63807
9571.46 5.60942
9571.60 6.84770
9571.73 8.39724
9571.89 10.7489
9572.05 13.4272
9572.37 16.7030
9572.53 15.6790
9572.69 13.2987
9573.01 8.30963
9573.38 4.83156
9573.74 3.01799
9574.10 2.02720
9574.46 1.44512
9574.82 1.07730
9575.18 0.832468
9575.91 0.539112
9576.63 0.377209
9577.35 0.279106
9578.80 0.171393
9580.25 0.116966
9581.70 0.0859072
9583.14 0.0667584
9584.59 0.0544325
9587.48 0.0417056
9590.38 0.0420806
9591.82 0.0518945
9592.55 0.0633815
9593.27 0.0853378
9593.99 0.133029
9594.36 0.180219
9594.72 0.264484
9595.08 0.438323
9595.26 0.603833
9595.44 0.887833
9595.62 1.44419
9595.80 2.75812
9595.89 4.21465
9595.98 7.11632
9596.03 9.76836
9596.07 14.0703
9596.12 21.4386
9596.14 27.1594
9596.16 34.3925
9596.19 44.2961
9596.21 55.0699
9596.26 67.8399
9596.28 63.5339
9596.30 53.9258
9596.35 33.4963
9596.39 21.9928
9596.43 14.9047
9596.47 10.5904
9596.51 7.84606
9596.59 4.75020
9596.68 3.17771
9596.76 2.26073
9596.84 1.69468
9597.00 1.05103
9597.16 0.716300
9597.33 0.520649
9597.65 0.312990
9597.98 0.210672
9598.31 0.153128
9598.96 0.0937972
9599.61 0.0652645
9600.26 0.0493476
9601.57 0.0329521
9602.87 0.0249928
9604.18 0.0204626
9606.79 0.0156910
9612.01 0.0122201
9617.23 0.0119280
9622.44 0.0144599
9625.05 0.0177109
9627.66 0.0240056
9630.27 0.0377269
9631.58 0.0513655
9632.88 0.0759542
9633.54 0.0964479
9634.19 0.127296
9634.84 0.177023
9635.49 0.264490
9636.15 0.440890
9636.47 0.604904
9636.80 0.881639
9637.12 1.40232
9637.45 2.55688
9637.61 3.73654
9637.69 4.65074
9637.78 5.90606
9637.86 7.72781
9637.94 10.3888
9638.02 14.4782
9638.10 20.6788
9638.16 26.4593
9638.21 33.0171
9638.33 41.2217
9638.38 38.6907
9638.44 32.8654
9638.55 20.5601
9638.63 14.7073
9638.71 10.7867
9638.78 8.13510
9638.86 6.30360
9639.01 4.04554
9639.16 2.80019
9639.32 2.04167
9639.47 1.55431
9639.77 0.983809
9640.08 0.677912
9640.38 0.495597
9640.99 0.298990
9641.60 0.200735
9642.21 0.144965
9642.82 0.110272
9643.43 0.0873621
9644.65 0.0600613
9645.87 0.0453623
9647.09 0.0369812
9648.31 0.0323265
9650.74 0.0307853
9651.96 0.0343402
9653.18 0.0432417
9654.40 0.0644577
9655.01 0.0861557
9655.62 0.125645
9656.23 0.208670
9656.53 0.289217
9656.84 0.430661
9657.14 0.716206
9657.45 1.42654
9657.60 2.26983
9657.75 4.12267
9657.83 6.00576
9657.90 9.44741
9657.94 12.2982
9657.98 16.4893
9658.02 22.8038
9658.06 32.5960
9658.08 41.4603
9658.11 51.9167
9658.16 64.8149
9658.19 60.7763
9658.22 51.4400
9658.27 32.2241
9658.32 20.8368
9658.37 14.1601
9658.41 10.0155
9658.46 7.43834
9658.56 4.49704
9658.65 3.00312
9658.75 2.13449
9658.84 1.59321
9659.03 0.986395
9659.22 0.669606
9659.41 0.485671
9659.79 0.290437
9660.17 0.194334
9660.54 0.140345
9661.30 0.0848853
9662.06 0.0586035
9662.81 0.0442962
9664.33 0.0308678
9667.36 0.0329568
9668.11 0.0447517
9668.87 0.0798162
9669.25 0.127979
9669.63 0.258067
9669.82 0.428497
9670.01 0.861442
9670.10 1.38901
9670.20 2.58497
9670.24 3.88615
9670.29 6.35092
9670.34 11.8356
9670.36 17.3430
9670.38 25.9174
9670.41 41.4214
9670.44 51.6727
9670.45 48.5934
9670.47 41.2896
9670.50 25.8143
9670.52 15.8987
9670.55 10.4922
9670.61 5.29379
9670.66 3.13254
9670.72 2.07232
9670.82 1.09062
9670.93 0.672565
9671.15 0.331856
9671.37 0.200882
9671.81 0.101132
9672.24 0.0650183
9673.12 0.0402141
9673.99 0.0353708
9674.86 0.0418215
9675.74 0.0706944
9676.17 0.112676
9676.61 0.228102
9676.83 0.380729
9677.05 0.772986
9677.16 1.25363
9677.27 2.37538
9677.32 3.60788
9677.37 6.00434
9677.43 11.7332
9677.46 17.5633
9677.48 27.8151
9677.51 44.5786
9677.54 55.4573
9677.56 51.9782
9677.57 44.4291
9677.60 27.6979
9677.63 16.1721
9677.67 10.0728
9677.73 4.79713
9677.80 2.75386
9677.86 1.78717
9678.00 0.916511
9678.13 0.558584
9678.39 0.271403
9678.65 0.162039
9679.18 0.0788651
9679.70 0.0483521
9680.75 0.0256364
9681.80 0.0173154
9683.90 0.0110490
9686.01 0.00873836
9690.21 0.00724764
9694.41 0.00745002
9698.61 0.00932237
9700.71 0.0115076
9702.81 0.0156574
9704.92 0.0246625
9705.97 0.0336508
9707.02 0.0499652
9708.07 0.0844553
9708.59 0.118246
9709.12 0.178664
9709.64 0.303575
9709.91 0.423098
9710.17 0.630000
9710.43 1.03930
9710.69 2.01991
9710.83 3.13364
9710.96 5.43327
9711.02 7.63534
9711.09 11.2980
9711.12 14.1469
9711.15 18.0579
9711.19 23.4831
9711.22 30.9011
9711.25 39.4432
9711.28 49.4920
9711.34 61.9131
9711.37 58.2166
9711.40 49.6362
9711.46 31.0136
9711.51 19.2788
9711.57 12.6066
9711.63 8.73027
9711.69 6.38086
9711.74 4.82345
9711.80 3.76411
9711.92 2.47393
9712.03 1.74011
9712.15 1.29200
9712.38 0.790502
9712.61 0.533071
9712.84 0.383879
9713.07 0.289840
9713.30 0.227030
9713.76 0.150335
9714.23 0.107323
9714.69 0.0808228
9715.15 0.0633896
9716.07 0.0425358
9717.00 0.0310800
9718.84 0.0196473
9720.69 0.0144633
9722.54 0.0118431
9726.23 0.0100332
9729.92 0.0110508
9731.77 0.0129008
9733.62 0.0165515
9735.46 0.0244032
9736.39 0.0320989
9737.31 0.0458944
9738.23 0.0747487
9738.70 0.102922
9739.16 0.153156
9739.62 0.257273
9740.08 0.531658
9740.31 0.880402
9740.54 1.73896
9740.66 2.73972
9740.77 4.88166
9740.83 7.02225
9740.89 10.7435
9740.95 18.1212
9740.97 24.4515
9741.00 33.4206
9741.03 42.8790
9741.05 53.4363
9741.09 67.2222
9741.12 63.2386
9741.14 53.9253
9741.18 33.8021
9741.22 21.7667
9741.26 14.5532
9741.30 10.2364
9741.35 7.52671
9741.43 4.51055
9741.51 2.99820
9741.59 2.12365
9741.67 1.58697
9741.83 0.980241
9742.00 0.665167
9742.16 0.483222
9742.49 0.291110
9742.81 0.197282
9743.14 0.145173
9743.79 0.0929952
9744.45 0.0700665
9745.10 0.0596890
9746.41 0.0579630
9747.71 0.0782180
9748.36 0.102722
9749.02 0.148772
9749.67 0.246374
9750.00 0.340987
9750.32 0.506239
9750.65 0.836214
9750.98 1.64031
9751.14 2.56171
9751.30 4.52101
9751.38 6.44443
9751.46 9.74986
9751.51 12.3881
9751.55 16.1026
9751.59 21.4112
9751.63 28.9355
9751.66 36.9239
9751.70 46.3091
9751.76 57.8702
9751.80 54.3748
9751.83 46.3098
9751.90 28.9358
9751.97 16.8790
9752.05 10.6151
9752.12 7.16037
9752.19 5.11291
9752.27 3.80331
9752.34 2.94228
9752.49 1.90508
9752.64 1.32815
9752.79 0.979887
9753.08 0.596242
9753.38 0.400658
9753.68 0.288114
9753.97 0.217499
9754.27 0.170434
9754.86 0.113162
9755.46 0.0811127
9756.05 0.0613079
9756.64 0.0482445
9757.83 0.0325563
9759.02 0.0238410
9761.39 0.0149861
9763.77 0.0108698
9766.14 0.00891635
9768.51 0.00968967
9769.70 0.0177024
9770.30 0.0488464
9770.59 0.154685
9770.74 0.457116
9770.81 1.11231
9770.85 2.07786
9770.89 4.66606
9770.93 9.32252
9770.98 4.66666
9771.03 1.47796
9771.09 0.672737
9771.20 0.242893
9771.43 0.0769709
9771.87 0.0251167
9772.77 0.0103842
9774.57 0.00616982
9778.16 0.00469781
9785.35 0.00428219
9788.94 0.00472045
9792.53 0.00634448
9794.33 0.00867608
9796.12 0.0152425
9797.02 0.0242558
9797.92 0.0493215
9798.37 0.0832907
9798.82 0.175691
9799.04 0.297581
9799.27 0.612249
9799.38 1.00556
9799.49 1.93011
9799.55 2.94974
9799.60 5.01175
9799.66 10.0219
9799.69 15.4239
9799.72 25.1833
9799.74 40.2625
9799.77 50.5183
9799.79 47.5879
9799.80 40.4433
9799.83 25.3244
9799.86 15.2498
9799.89 9.64684
9799.95 4.71944
9800.01 2.72355
9800.07 1.77252
9800.18 0.913800
9800.30 0.555489
9800.54 0.268322
9800.78 0.158723
9801.25 0.0754838
9801.73 0.0450448
9802.68 0.0227782
9803.63 0.0149963
9805.53 0.00992027
9807.43 0.00923836
9809.33 0.0112391
9811.23 0.0190536
9812.18 0.0303584
9813.13 0.0621558
9813.61 0.105358
9814.08 0.222763
9814.32 0.377222
9814.56 0.774321
9814.68 1.26457
9814.80 2.41755
9814.86 3.69464
9814.92 6.20979
9814.97 12.1665
9815.00 18.5438
9815.03 29.3000
9815.06 46.8856
9815.10 58.8371
9815.11 55.2627
9815.13 47.1957
9815.16 29.5421
9815.20 16.1273
9815.24 9.53913
9815.28 6.17957
9815.32 4.32871
9815.39 2.42534
9815.47 1.54198
9815.63 0.775654
9815.79 0.466802
9816.11 0.222826
9816.42 0.130813
9817.06 0.0618445
9817.69 0.0367797
9818.96 0.0184335
9820.23 0.0118968
9822.76 0.00720434
9825.30 0.00563091
9830.37 0.00508350
9832.90 0.00685097
9834.17 0.0141108
9834.80 0.0409790
9835.12 0.132672
9835.28 0.399711
9835.36 0.996679
9835.40 1.92970
9835.44 4.50516
9835.48 9.01644
9835.52 4.51075
9835.59 1.33508
9835.65 0.591188
9835.77 0.208873
9836.01 0.0653864
9836.49 0.0210217
9837.45 0.00873996
9839.37 0.00560643
9843.22 0.00514066
9850.91 0.00649747
9854.76 0.00818543
9858.61 0.0120331
9860.53 0.0166547
9862.46 0.0286158
9863.42 0.0444274
9864.38 0.0875604
9864.86 0.145367
9865.34 0.300990
9865.58 0.503965
9865.82 1.01988
9865.94 1.64421
9866.06 3.07680
9866.12 4.60095
9866.18 7.54678
9866.24 14.1614
9866.27 20.7029
9866.30 31.6240
9866.32 40.6468
9866.34 50.6240
9866.37 64.0472
9866.39 60.4321
9866.41 51.7062
9866.44 32.4691
9866.46 23.6742
9866.49 17.6517
9866.53 10.5517
9866.57 6.88423
9866.62 4.80597
9866.71 2.69929
9866.79 1.71994
9866.97 0.869782
9867.15 0.526631
9867.50 0.255690
9867.85 0.153664
9868.56 0.0776186
9869.27 0.0504871
9870.68 0.0318398
9872.09 0.0267575
9874.91 0.0279192
9877.73 0.0376092
9879.15 0.0467115
9880.56 0.0608379
9881.97 0.0839135
9883.38 0.124889
9884.09 0.158405
9884.79 0.208016
9885.50 0.285852
9886.20 0.417725
9886.91 0.668304
9887.26 0.887267
9887.62 1.23246
9887.79 1.48502
9887.97 1.81930
9888.15 2.27878
9888.32 2.92246
9888.50 3.86652
9888.68 5.28660
9888.85 7.50377
9889.03 10.9924
9889.14 14.0865
9889.25 17.6615
9889.48 22.3581
9889.59 21.2085
9889.70 18.1191
9889.93 11.3745
9890.14 7.15911
9890.36 4.73552
9890.57 3.30007
9890.78 2.41342
9891.00 1.83099
9891.21 1.43441
9891.64 0.944160
9892.06 0.666766
9892.49 0.495446
9893.35 0.304300
9894.20 0.205977
9895.05 0.148926
9895.91 0.112941
9896.76 0.0888121
9898.47 0.0595006
9900.18 0.0430795
9901.89 0.0329907
9903.59 0.0263782
9907.01 0.0185854
9910.42 0.0144530
9917.26 0.0108679
9924.09 0.0103630
9930.92 0.0127693
9934.33 0.0165071
9936.04 0.0201156
9937.75 0.0264710
9939.46 0.0395546
9940.31 0.0522449
9941.17 0.0749300
9942.02 0.122159
9942.45 0.168020
9942.87 0.249391
9943.30 0.415450
9943.73 0.842457
9943.94 1.36703
9944.15 2.58555
9944.26 3.91477
9944.37 6.52062
9944.42 8.91653
9944.47 12.6863
9944.53 19.0220
9944.55 23.8550
9944.58 30.1221
9944.61 38.5792
9944.64 48.2776
9944.69 61.5654
9944.72 58.3964
9944.75 50.0125
9944.81 31.4758
9944.86 19.4916
9944.92 12.6848
9944.98 8.75207
9945.03 6.34714
9945.09 4.79199
9945.14 3.73674
9945.25 2.45515
9945.37 1.72788
9945.48 1.28156
9945.70 0.788148
9945.93 0.534400
9946.15 0.388357
9946.60 0.234658
9947.04 0.160134
9947.49 0.118662
9948.38 0.0770576
9949.28 0.0583373
9950.17 0.0491260
9951.96 0.0434571
9953.75 0.0477456
9955.53 0.0653231
9956.43 0.0876196
9957.32 0.144155
9957.77 0.216473
9958.22 0.405594
9958.44 0.647778
9958.66 1.25259
9958.78 1.97601
9958.89 3.58293
9958.94 5.26234
9959.00 8.41708
9959.05 15.1724
9959.08 21.5275
9959.11 31.2335
9959.15 50.1594
9959.18 64.1547
9959.20 61.0970
9959.22 52.3095
9959.25 32.9091
9959.29 20.9023
9959.32 13.7881
9959.35 9.60872
9959.39 7.08400
9959.46 4.21534
9959.52 2.80294
9959.66 1.50019
9959.79 0.950055
9960.06 0.501869
9960.33 0.332281
9960.87 0.210276
9961.41 0.175241
9962.48 0.179344
9963.56 0.236508
9964.64 0.368743
9965.18 0.492509
9965.72 0.696934
9965.99 0.853040
9966.26 1.06789
9966.52 1.37517
9966.79 1.83407
9966.93 2.15337
9967.06 2.56010
9967.20 3.08693
9967.33 3.77564
9967.47 4.70607
9967.60 5.96455
9967.74 7.70956
9967.87 10.0777
9967.99 12.9175
9968.12 16.1667
9968.36 20.4409
9968.49 19.3609
9968.61 16.5432
9968.86 10.3712
9969.02 7.45989
9969.19 5.48785
9969.52 3.21896
9969.84 2.07365
9970.17 1.43769
9970.50 1.05100
9970.83 0.801351
9971.49 0.509420
9972.14 0.352777
9972.80 0.259454
9974.11 0.159193
9975.43 0.110525
9976.74 0.0872077
9978.05 0.0979068
9978.71 0.196662
9979.04 0.547738
9979.20 1.55705
9979.29 3.74134
9979.33 6.95208
9979.37 15.4930
9979.39 24.8095
9979.42 30.8615
9979.44 24.7095
9979.46 15.4144
9979.51 7.04172
9979.55 3.82818
9979.63 1.60588
9979.79 0.563026
9980.11 0.192472
9980.43 0.110537
9980.75 0.0790959
9981.39 0.0539706
9982.03 0.0433801
9983.32 0.0332888
9984.60 0.0279569
9987.17 0.0219663
9989.73 0.0187003
9994.87 0.0159685
10000.0 0.0166426
10004.1 0.0204562
10006.1 0.0247040
10008.1 0.0325180
10010.1 0.0491241
10011.1 0.0653133
10012.2 0.0942663
10013.2 0.154230
10013.7 0.212702
10014.2 0.313304
10014.7 0.519359
10015.2 1.02128
10015.4 1.63859
10015.7 2.95633
10015.8 4.35810
10015.9 6.70714
10016.0 8.99555
10016.1 11.9154
10016.1 16.2445
10016.2 23.2088
10016.2 30.0770
10016.3 36.9936
10016.4 47.6024
10016.4 44.5914
10016.5 38.4449
10016.5 24.3353
10016.6 16.0988
10016.7 10.7295
10016.8 7.52197
10016.9 5.72092
10016.9 4.33494
10017.0 3.38846
10017.2 2.27900
10017.3 1.60131
10017.5 1.20706
10017.8 0.746882
10018.1 0.509299
10018.4 0.371207
10019.0 0.227236
10019.6 0.155741
10020.3 0.116053
10021.5 0.0768340
10022.7 0.0596696
10024.0 0.0522434
10026.4 0.0521809
10028.9 0.0699196
10030.1 0.0907140
10031.4 0.128957
10032.6 0.209317
10033.2 0.286134
10033.8 0.416184
10034.4 0.672486
10034.8 0.902405
10035.1 1.25950
10035.4 1.90488
10035.5 2.44696
10035.7 3.18726
10035.8 3.72103
10035.8 4.39245
10035.9 5.24874
10036.0 6.20106
10036.1 7.60255
10036.1 9.19314
10036.2 11.5616
10036.3 14.2327
10036.5 22.9637
10036.6 28.6734
10036.7 27.0112
10036.8 23.1618
10036.9 14.8241
10037.1 8.78490
10037.3 5.67887
10037.5 3.82469
10037.6 2.77532
10037.8 2.06562
10038.0 1.61586
10038.3 1.05327
10038.7 0.742468
10039.0 0.557494
10039.4 0.460305
10039.6 0.498151
10039.7 0.686764
10039.7 2.08924
10039.8 3.80510
10039.8 2.07011
10039.9 0.635571
10040.0 0.424479
10040.2 0.309336
10040.5 0.236143
10041.1 0.170751
10042.4 0.106889
10043.7 0.0755216
10045.0 0.0577817
10047.7 0.0398006
10050.3 0.0319814
10055.5 0.0278649
10060.7 0.0320753
10065.9 0.0464254
10068.5 0.0613192
10071.1 0.0878527
10073.7 0.141338
10076.3 0.272563
10076.9 0.335765
10077.6 0.424252
10078.2 0.553256
10078.6 0.642476
10078.9 0.751082
10079.2 0.894107
10079.5 1.07452
10079.9 1.32184
10080.2 1.64808
10080.5 2.11775
10080.8 2.76920
10081.2 3.74948
10081.5 5.13347
10082.0 8.23840
10082.5 10.4559
10082.7 9.93273
10083.0 8.49985
10083.5 5.33917
10083.8 3.82136
10084.2 2.82002
10084.5 2.12132
10084.8 1.65333
10085.5 1.07017
10086.2 0.751468
10086.8 0.556855
10087.5 0.433295
10088.8 0.298773
10090.2 0.247481
10091.5 0.278112
10092.2 0.365344
10092.5 0.459998
10092.8 0.626543
10093.2 0.975849
10093.3 1.30293
10093.5 1.81266
10093.7 2.80427
10093.8 4.75834
10093.9 6.89275
10094.0 10.1800
10094.0 12.6927
10094.1 16.1209
10094.1 20.8361
10094.2 27.6244
10094.2 35.5300
10094.2 44.7167
10094.3 52.8523
10094.4 41.6922
10094.5 25.2370
10094.5 16.8000
10094.6 11.7619
10094.6 8.57749
10094.7 6.48795
10094.8 3.91329
10095.0 2.68335
10095.1 1.90922
10095.2 1.46124
10095.5 0.927395
10095.7 0.648197
10096.0 0.484010
10096.4 0.310366
10096.9 0.221159
10097.4 0.170582
10098.4 0.115642
10099.4 0.0875247
10100.4 0.0707311
10102.4 0.0518586
10106.4 0.0356802
10110.3 0.0300002
10114.3 0.0302842
10116.3 0.0332825
10118.2 0.0400199
10120.2 0.0553722
10121.2 0.0707483
10122.2 0.0984875
10123.2 0.156255
10123.7 0.212780
10124.2 0.310246
10124.7 0.510695
10125.2 1.00183
10125.4 1.59429
10125.7 2.92454
10125.8 4.37672
10125.9 6.87936
10126.0 8.95626
10126.0 12.0178
10126.1 16.6527
10126.1 19.8189
10126.2 24.2788
10126.2 31.8841
10126.3 39.4296
10126.3 48.8843
10126.4 46.3935
10126.4 39.9679
10126.5 24.7036
10126.6 15.9950
10126.6 11.0152
10126.7 7.58269
10126.8 5.69824
10126.9 3.41534
10127.1 2.26158
10127.2 1.60532
10127.4 1.19867
10127.7 0.754280
10128.0 0.515072
10128.3 0.380263
10128.9 0.234650
10129.5 0.163725
10130.0 0.124310
10131.2 0.0854238
10132.4 0.0695084
10133.6 0.0655017
10134.8 0.0821761
10135.4 0.153125
10135.6 0.384665
10135.8 1.06781
10135.9 2.40004
10135.9 4.61531
10135.9 9.50081
10136.0 18.8429
10136.0 9.53648
10136.1 3.86443
10136.1 1.84216
10136.2 0.705473
10136.4 0.265104
10136.8 0.117227
10137.6 0.0789612
10139.1 0.0805998
10140.7 0.101307
10142.2 0.142406
10143.8 0.228013
10144.6 0.308084
10145.3 0.440699
10146.1 0.690787
10146.5 0.905327
10146.9 1.22626
10147.1 1.46712
10147.3 1.76603
10147.5 2.18644
10147.7 2.73261
10147.9 3.54025
10148.1 4.64412
10148.3 6.24604
10148.4 8.55895
10148.6 10.9707
10148.7 13.7067
10149.0 16.9356
10149.2 15.9083
10149.3 13.4812
10149.6 8.52423
10149.8 6.02399
10150.0 4.36099
10150.3 3.25562
10150.5 2.53309
10150.9 1.60985
10151.3 1.11491
10151.7 0.810068
10152.1 0.618620
10152.9 0.393246
10153.8 0.273047
10154.6 0.201714
10156.3 0.125189
10157.9 0.0875532
10159.6 0.0667470
10162.9 0.0474828
10169.5 0.0539286
10171.2 0.0712917
10172.0 0.0876054
10172.9 0.115033
10173.7 0.167427
10174.1 0.215607
10174.5 0.294883
10174.9 0.453282
10175.4 0.836421
10175.6 1.31102
10175.8 2.43924
10175.9 3.78568
10176.0 6.31322
10176.0 8.63194
10176.1 12.4157
10176.1 18.9692
10176.2 25.1910
10176.2 30.7020
10176.2 41.2586
10176.2 49.3540
10176.3 62.9316
10176.3 58.4940
10176.3 51.2999
10176.4 32.2245
10176.4 19.8475
10176.5 12.9312
10176.5 8.96378
10176.6 6.55119
10176.7 3.95019
10176.8 2.77277
10176.9 2.02958
10177.0 1.58614
10177.2 1.13797
10177.4 0.928741
10177.6 0.851496
10177.9 0.907665
10178.3 1.24191
10178.7 2.13660
10178.9 3.14370
10179.0 3.95315
10179.1 4.98160
10179.2 6.65390
10179.3 8.92789
10179.4 10.6675
10179.4 12.8771
10179.5 15.6804
10179.5 18.7289
10179.6 24.3486
10179.6 30.0600
10179.7 36.4687
10179.8 34.0277
10179.9 28.8899
10180.0 17.8025
10180.1 10.1768
10180.3 6.37556
10180.4 4.29888
10180.6 3.07400
10180.7 2.25695
10180.8 1.75470
10181.1 1.14776
10181.4 0.801133
10181.7 0.598009
10182.3 0.372162
10182.8 0.254359
10183.4 0.187180
10184.5 0.115182
10185.7 0.0794090
10186.8 0.0592949
10189.0 0.0383671
10191.3 0.0282568
10193.6 0.0227721
10198.1 0.0179655
10202.6 0.0179527
10204.9 0.0200163
10207.1 0.0247944
10209.4 0.0359403
10210.5 0.0472792
10211.7 0.0679626
10212.2 0.0854739
10212.8 0.111528
10213.4 0.154464
10213.9 0.229259
10214.5 0.384316
10214.8 0.527931
10215.1 0.772127
10215.3 1.26111
10215.6 2.35206
10215.8 3.50775
10215.9 5.73056
10216.0 7.67311
10216.0 10.6864
10216.1 13.1718
10216.1 15.5587
10216.2 19.6567
10216.2 24.4523
10216.2 31.8656
10216.3 39.5377
10216.4 48.9496
10216.4 46.1762
10216.4 39.4912
10216.5 24.4157
10216.6 16.4525
10216.6 11.8267
10216.7 8.78741
10216.8 6.73364
10216.9 4.12523
10217.0 2.84316
10217.1 2.02215
10217.3 1.54153
10217.5 0.979597
10217.8 0.667796
10218.0 0.490532
10218.2 0.372158
10218.5 0.295126
10219.0 0.198070
10219.5 0.142977
10220.0 0.108743
10220.4 0.0860335
10221.4 0.0585385
10222.4 0.0434824
10224.4 0.0282705
10226.3 0.0211824
10228.3 0.0174508
10232.2 0.0141759
10240.1 0.0147039
10242.0 0.0164682
10244.0 0.0206480
10245.0 0.0257582
10246.0 0.0390984
10246.5 0.0566893
10246.9 0.104034
10247.4 0.327503
10247.7 1.03978
10247.8 2.72233
10247.9 5.58859
10247.9 8.87585
10247.9 18.3019
10248.0 27.3019
10248.0 35.5764
10248.0 37.0219
10248.0 27.4969
10248.0 18.4509
10248.1 10.6319
10248.1 7.58683
10248.1 3.80841
10248.2 1.59559
10248.4 0.548042
10248.6 0.271311
10248.8 0.169703
10249.1 0.0891377
10249.5 0.0597100
10250.3 0.0386008
10251.0 0.0317398
10253.9 0.0296567
10256.9 0.0376493
10259.9 0.0541082
10261.3 0.0680286
10262.8 0.0889365
10264.3 0.122222
10265.8 0.179231
10267.2 0.290782
10268.0 0.390857
10268.7 0.550196
10269.1 0.670628
10269.5 0.834623
10269.8 1.06522
10270.0 1.22143
10270.2 1.40209
10270.4 1.63776
10270.6 1.91701
10270.8 2.29084
10270.9 2.74580
10271.1 3.37112
10271.3 4.14977
10271.5 5.16951
10271.7 6.49185
10272.1 10.3522
10272.4 12.9178
10272.6 12.1329
10272.8 10.3626
10273.2 6.49980
10273.6 4.30605
10273.9 2.95916
10274.2 2.12359
10274.5 1.59793
10275.2 0.981514
10275.8 0.659556
10276.5 0.472424
10277.1 0.354706
10278.4 0.221069
10279.7 0.150814
10281.0 0.110039
10282.3 0.0841614
10283.6 0.0667724
10286.3 0.0457702
10288.9 0.0350015
10291.5 0.0340148
10292.8 0.0553989
10293.4 0.141595
10293.7 0.444247
10293.9 1.29084
10294.0 3.09706
10294.0 5.71915
10294.1 13.2804
10294.1 22.3653
10294.1 26.3060
10294.1 22.2649
10294.2 13.1974
10294.2 6.80451
10294.2 3.54434
10294.3 1.40979
10294.5 0.491483
10294.8 0.159017
10295.4 0.0574733
10296.6 0.0311935
10297.8 0.0377872
10298.4 0.0844591
10298.7 0.242804
10298.9 0.684821
10298.9 1.72860
10299.0 3.36477
10299.0 7.19121
10299.1 14.2223
10299.1 7.17361
10299.1 3.35758
10299.2 2.00464
10299.2 0.830813
10299.4 0.284771
10299.7 0.0935783
10300.2 0.0366882
10301.3 0.0199573
10303.5 0.0142716
10307.9 0.0115438
10316.8 0.0116244
10321.2 0.0147159
10323.4 0.0182377
10325.6 0.0248836
10327.8 0.0393439
10328.9 0.0536438
10330.0 0.0794145
10330.6 0.101302
10331.1 0.133794
10331.7 0.186031
10332.2 0.277896
10332.8 0.462301
10333.0 0.637379
10333.3 0.921239
10333.6 1.47402
10333.9 2.64640
10334.0 3.87777
10334.1 4.82848
10334.1 6.15427
10334.2 8.06184
10334.3 10.8970
10334.3 13.1403
10334.4 15.2261
10334.4 21.7338
10334.5 26.9003
10334.5 34.1624
10334.6 43.5806
10334.7 40.7780
10334.7 34.1763
10334.8 21.7444
10334.9 13.1461
10335.0 8.76055
10335.1 6.15613
10335.2 4.52634
10335.3 3.35731
10335.4 2.64679
10335.5 1.76022
10335.7 1.23045
10335.9 0.921156
10336.3 0.564698
10336.7 0.381589
10337.0 0.275417
10337.4 0.208468
10337.8 0.163575
10338.5 0.109005
10339.2 0.0783726
10340.0 0.0594816
10340.7 0.0471572
10342.2 0.0321913
10343.7 0.0239825
10346.6 0.0156918
10349.6 0.0118633
10352.5 0.00991299
10355.5 0.00923873
10357.0 0.0107312
10357.7 0.0175955
10358.1 0.0422247
10358.2 0.114284
10358.3 0.279771
10358.4 1.64365
10358.5 3.25535
10358.5 1.64383
10358.6 0.426523
10358.7 0.177968
10358.8 0.0636896
10359.1 0.0239149
10359.6 0.0120879
10360.8 0.00877802
10363.0 0.00782476
10367.5 0.00774164
10376.4 0.00961782
10380.9 0.0121990
10383.2 0.0145059
10385.4 0.0183255
10387.6 0.0256877
10388.8 0.0325293
10389.9 0.0444501
10391.0 0.0688233
10391.6 0.0923503
10392.1 0.134156
10392.7 0.220235
10393.2 0.446881
10393.5 0.733829
10393.8 1.43855
10393.9 2.25353
10394.1 4.01139
10394.1 5.75405
10394.2 8.85429
10394.3 14.9625
10394.3 21.2144
10394.4 29.7995
10394.4 37.4677
10394.4 48.6242
10394.5 60.8243
10394.5 50.2015
10394.6 31.0422
10394.6 22.0605
10394.6 16.8744
10394.7 10.4943
10394.8 6.62122
10394.8 4.75100
10394.9 3.40887
10395.0 2.66060
10395.1 1.69391
10395.2 1.17292
10395.3 0.861490
10395.6 0.524512
10395.9 0.356216
10396.1 0.260537
10396.6 0.163184
10397.2 0.115949
10397.7 0.0908935
10398.7 0.0671963
10399.7 0.0589306
10400.8 0.0579879
10402.8 0.0702237
10403.9 0.0843894
10404.9 0.106904
10405.9 0.143950
10407.0 0.209362
10408.0 0.339490
10409.0 0.655532
10409.5 1.01973
10409.8 1.32684
10410.0 1.77127
10410.2 2.09361
10410.3 2.50885
10410.4 3.05398
10410.6 3.78451
10410.7 4.78462
10410.8 6.18153
10411.0 8.15883
10411.1 10.6933
10411.2 13.7136
10411.3 17.2112
10411.5 21.8250
10411.6 20.6785
10411.7 17.6408
10412.0 11.0267
10412.2 6.62612
10412.4 4.30952
10412.6 2.97585
10412.8 2.16106
10413.1 1.61487
10413.3 1.26310
10413.7 0.831841
10414.2 0.584880
10414.6 0.437013
10415.5 0.271173
10416.4 0.186829
10417.3 0.138535
10419.1 0.0892181
10420.9 0.0675690
10422.6 0.0589858
10424.4 0.0599693
10425.3 0.0658848
10425.7 0.0755592
