Cr-54(n,tot) ENDF/B-VII.1
354037 4.76268
354389 4.47621
354741 4.28193
355093 4.14144
355797 3.95870
356501 3.87647
356853 3.88244
357205 3.94475
357557 4.12162
357733 4.29870
357909 4.59536
358085 5.12387
358261 6.16122
358349 7.07687
358437 8.50531
358525 10.8258
358613 14.6463
358715 21.3223
358817 25.8174
358919 21.2797
359020 14.4330
359090 11.1500
359160 8.95752
359230 7.49055
359300 6.48898
359440 5.27151
359580 4.60002
359720 4.19304
359860 3.92792
360141 3.61142
360421 3.43224
360701 3.31663
361261 3.17150
361821 3.07739
362381 3.00588
363502 2.89404
364622 2.80253
365743 2.72199
367983 2.58094
370224 2.45793
372465 2.34830
374706 2.25007
375826 2.20561
376386 2.19149
376527 2.19649
376667 2.22308
376737 2.26432
376807 2.37241
376842 2.49752
376877 2.75554
376894 2.99421
376912 3.38313
376929 4.05146
376947 5.23777
376984 9.20394
376993 9.10993
377003 8.30008
377021 6.18923
377035 5.05972
377048 4.29373
377061 3.77953
377074 3.42917
377101 2.99921
377127 2.75985
377180 2.51768
377233 2.40348
377340 2.29999
377446 2.25408
377658 2.21258
377870 2.19336
378294 2.17648
378719 2.17532
379143 2.19404
379355 2.21798
379568 2.26275
379780 2.35327
379886 2.43601
379992 2.57275
380098 2.82428
380151 3.03928
380204 3.37240
380257 3.93273
380310 4.97759
380337 5.87073
380363 7.23318
380390 9.39693
380416 12.8833
380447 18.9296
380478 23.0469
380509 18.7425
380540 12.1498
380561 9.02485
380582 6.96297
380603 5.60689
380624 4.69503
380667 3.61452
380709 3.03996
380752 2.70583
380794 2.49757
380879 2.26670
380964 2.15084
381048 2.08621
381218 2.02212
381387 1.99359
381557 1.97889
381896 1.96519
382574 1.95734
383252 1.96109
383930 1.97976
384608 2.02735
384947 2.07174
385286 2.14157
385456 2.19246
385625 2.26358
385710 2.31548
385795 2.39998
385837 2.47944
385880 2.64703
385901 2.82980
385922 3.22019
385933 3.61163
385943 4.32325
385954 5.77531
385959 7.07592
385964 8.99032
385972 12.9797
385979 15.6825
385987 13.0726
385994 9.10353
386000 7.01115
386006 5.69271
386017 4.27368
386029 3.60191
386040 3.24917
386063 2.91515
386086 2.77663
386132 2.68280
386177 2.67224
386269 2.72752
386360 2.82730
386543 3.12350
386726 3.58410
386909 4.32136
387092 5.56935
387275 7.82785
387458 12.0643
387629 18.4041
387800 22.6642
387971 18.5600
388142 12.3544
388263 9.30390
388383 7.26254
388504 5.89620
388624 4.95954
388866 3.81723
389107 3.18390
389348 2.79992
389589 2.55064
390072 2.25908
390554 2.10438
391036 2.01751
392001 1.95464
392966 2.00475
393931 2.21479
394895 2.77780
395378 3.34319
395860 4.25417
397260 8.23559
397444 8.29971
397627 8.16252
397719 8.05204
397811 7.98577
397857 8.04399
397880 8.14151
397903 8.33659
397926 8.73118
397948 9.57135
397960 10.3497
397971 11.5798
397983 13.6245
397994 16.9786
398008 23.2320
398022 27.4146
398050 17.6998
398060 14.8678
398069 12.9377
398088 10.6518
398108 9.44846
398127 8.74156
398146 8.27960
398165 7.95686
398203 7.52423
398241 7.23508
398279 7.01563
398355 6.67667
398431 6.40176
398508 6.16004
398660 5.73378
399006 4.94395
399353 4.33649
400045 3.50162
400738 2.98264
401430 2.64083
402816 2.22811
404201 1.98929
406971 1.71578
409742 1.55078
412512 1.42994
415282 1.33126
416667 1.28717
418053 1.24594
419438 1.20959
419784 1.20357
420130 1.20445
420304 1.21404
420477 1.24834
420563 1.29680
420650 1.42273
420693 1.57446
420736 1.91484
420758 2.26652
420780 2.91465
420791 3.45738
420801 4.26314
420812 5.49168
420823 7.36859
420838 11.1189
420853 13.6615
420867 11.2122
420882 7.46908
420894 5.44085
420906 4.16007
420918 3.34601
420929 2.81083
420953 2.18668
420977 1.85612
421024 1.53875
421071 1.39724
421165 1.27704
421260 1.22762
421449 1.18595
421637 1.16713
422015 1.14682
422392 1.13330
423903 1.09280
424658 1.07597
425413 1.06278
425791 1.05981
426168 1.06510
426357 1.07750
426546 1.11388
426640 1.16104
426735 1.27903
426782 1.42055
426829 1.74829
426853 2.10642
426876 2.83183
426888 3.50645
426900 4.62767
426912 6.62606
426923 10.2979
426934 15.6752
426945 19.2926
426956 15.6113
426966 10.0242
426975 6.99807
426983 5.13126
426992 3.94542
427000 3.18461
427018 2.30622
427035 1.85388
427069 1.43016
427103 1.25026
427171 1.10679
427239 1.05367
427376 1.01533
427512 1.00183
428059 0.985335
429151 0.973805
429697 0.977851
429970 0.986888
430243 1.00685
430516 1.05233
430653 1.09706
430790 1.17491
430926 1.32674
430994 1.46270
431063 1.68221
431131 2.07069
431165 2.38593
431199 2.84813
431233 3.56191
431267 4.72166
431302 6.72562
431336 10.2966
431369 15.8272
431403 19.6000
431437 15.8907
431471 10.1953
431508 6.31552
431544 4.27045
431581 3.14493
431618 2.48046
431654 2.06191
431691 1.78362
431765 1.45082
431838 1.26833
431911 1.15808
432058 1.03749
432205 0.976240
432352 0.940538
432645 0.901515
433233 0.866474
433820 0.847729
434407 0.834870
434994 0.827881
435288 0.829679
435581 0.844089
435728 0.866783
435875 0.928709
435948 1.00736
436022 1.20068
436058 1.42601
436095 1.92156
436114 2.42827
436132 3.35689
436141 4.13888
436150 5.30460
436159 7.09449
436169 9.81898
436181 15.1582
436193 18.7640
436205 15.1604
436217 9.70096
436228 6.38066
436240 4.47419
436251 3.33750
436262 2.63806
436285 1.86517
436307 1.48147
436352 1.13195
436397 0.985825
436487 0.869388
436577 0.825466
436756 0.792224
436936 0.779318
437655 0.761018
438374 0.753641
439093 0.754615
439812 0.774107
440171 0.800129
440530 0.851314
440890 0.960088
441070 1.06240
441249 1.23358
441429 1.54762
441519 1.81116
441609 2.20804
441699 2.84128
441788 3.92014
441878 5.90795
441968 9.74198
442047 15.2117
442126 18.8992
442205 15.2954
442283 9.81442
442373 5.92950
442462 3.91638
442551 2.82191
442641 2.17972
442730 1.77566
442820 1.50715
442998 1.18451
443177 1.00549
443356 0.895670
443714 0.771874
444072 0.705475
444429 0.664087
445145 0.613616
445860 0.581564
446575 0.557555
448006 0.522210
449437 0.503589
450152 0.506755
450868 0.529773
451583 0.600500
451941 0.677222
452298 0.815289
452656 1.08400
452835 1.31771
453014 1.67818
453193 2.26595
453371 3.28985
453550 5.21412
453729 9.00153
453887 14.4724
454044 18.1632
454202 14.7197
454359 9.48699
454510 6.19477
454661 4.27263
454811 3.12246
454962 2.39649
455264 1.57357
455565 1.14048
455867 0.879536
456168 0.713744
456319 0.669460
456470 0.696595
456545 0.791832
456621 1.06056
456658 1.35515
456696 1.89673
456734 2.95980
456753 3.85591
456771 5.14322
456840 12.0845
456874 10.9129
456908 7.61867
456941 5.23849
456975 3.80357
457008 2.92920
457042 2.36951
457109 1.71992
457176 1.36791
457243 1.15079
457310 1.00346
457445 0.812030
457579 0.683689
457713 0.577235
457847 0.478348
457881 0.473838
457914 0.542472
457931 0.679229
457948 1.06104
457956 1.49804
457965 2.34779
457973 4.14850
457977 5.76716
457981 8.10871
457988 13.8639
457992 16.5982
457995 17.6982
458002 14.5984
458009 9.95657
458014 7.64051
458019 6.02520
458028 4.09047
458038 3.05384
458047 2.44462
458066 1.77881
458086 1.43742
458124 1.10072
458162 0.937479
458239 0.775474
458315 0.691593
458468 0.597385
458621 0.539111
458927 0.458280
459233 0.394898
459538 0.338390
459844 0.297455
459997 0.306559
460074 0.336584
460150 0.406957
460227 0.565037
460265 0.709282
460303 0.933318
460341 1.29205
460380 1.88196
460418 2.88405
460456 4.60217
460505 8.31245
460555 11.7675
460604 10.6950
460653 7.61848
460694 5.64272
460736 4.32361
460777 3.44696
460818 2.84651
460900 2.10646
460983 1.68442
461065 1.41791
461147 1.23699
461312 1.00986
461477 0.873954
461642 0.783713
461971 0.670505
462630 0.553631
463289 0.490452
464607 0.418811
465925 0.377488
467243 0.352265
468561 0.343018
469220 0.351715
469550 0.365663
469879 0.395437
470209 0.464200
470373 0.533223
470538 0.654748
470703 0.890999
470785 1.09819
470868 1.42120
470950 1.95686
471032 2.91032
471115 4.75958
471156 6.31798
471197 8.53455
471267 13.9043
471337 17.5184
471407 14.2626
471477 9.32955
471520 7.15127
471562 5.59784
471648 3.69346
471733 2.66084
471819 2.05178
471904 1.66550
471989 1.40581
472160 1.08934
472331 0.910942
472502 0.800702
472843 0.677849
473185 0.616206
473527 0.583180
474210 0.558045
475955 0.592966
476827 0.636674
477263 0.659333
477481 0.664263
477590 0.660653
477645 0.677770
477672 0.814275
477686 1.29880
477692 2.36690
477696 3.83957
477699 7.31907
477702 11.8566
477704 14.9345
477707 12.3582
477709 8.28269
477714 4.28052
477718 2.74410
477728 1.64745
477746 1.09821
477782 0.871839
477854 0.788065
477999 0.764185
478289 0.775100
478869 0.827166
480030 0.967770
482350 1.37671
484670 1.99686
485830 2.40179
486410 2.63209
486700 2.77643
486773 2.83405
486845 2.93255
486881 3.02300
486918 3.18496
486954 3.53469
486972 3.88441
486990 4.51523
487001 5.16332
487012 6.19470
487023 7.90763
487034 10.7551
487046 15.8715
487059 19.3395
487072 16.2340
487084 11.4950
487098 8.18883
487112 6.39855
487126 5.37519
487140 4.75896
487167 4.08918
487195 3.75862
487251 3.46294
487306 3.34608
487417 3.27495
487527 3.27641
487749 3.34347
487970 3.44170
488413 3.67997
488856 3.96819
489299 4.33935
489741 4.90541
489963 5.36262
490184 6.08660
490406 7.37777
490627 9.89683
490810 13.3020
490992 15.6446
491174 13.5849
491356 10.3919
491473 8.94971
491590 7.96261
491824 6.83650
492057 6.29344
492291 6.01752
492759 5.80127
493226 5.75697
494161 5.78958
495096 5.81022
496966 5.63693
497901 5.42414
498135 5.35117
498369 5.26483
498602 5.18290
498661 5.19526
498719 5.29740
498748 5.45143
498778 5.80087
498792 6.13306
498807 6.67092
498821 7.56670
498836 9.07202
498875 15.6387
498894 14.7450
498914 11.9016
498927 10.3079
498941 9.17397
498954 8.36698
498968 7.79210
498995 7.04667
499022 6.60378
499076 6.11603
499130 5.86041
499185 5.70299
499239 5.59550
499347 5.45366
499564 5.28755
499780 5.17650
500472 4.91275
501164 4.68280
502549 4.24230
503241 4.02756
503933 3.82376
504279 3.73904
504625 3.70290
504798 3.73923
504971 3.87545
505144 4.26394
505231 4.66750
505317 5.32960
505449 7.01001
505580 8.62673
505712 8.19250
505843 6.81101
505998 5.61439
506152 4.91322
506307 4.48547
506462 4.20299
506771 3.85040
507080 3.63043
507699 3.34462
508317 3.14323
510791 2.58910
515738 1.86588
520686 1.36989
523160 1.16009
523778 1.10387
524397 1.03819
524706 0.997011
525015 0.944713
525324 0.891755
525402 0.904618
525479 0.994602
525518 1.13110
525556 1.44511
525576 1.75033
525595 2.25002
525614 3.09794
525634 4.55489
525683 10.8516
525708 10.0878
525733 7.39575
525755 5.54779
525777 4.34923
525799 3.57074
525821 3.04716
525864 2.41262
525908 2.05771
525952 1.83593
525996 1.68686
526084 1.50063
526171 1.38988
526259 1.31642
526434 1.22407
526610 1.16696
526785 1.12689
527136 1.07172
527837 1.00314
528539 0.958982
529241 0.933909
529591 0.932616
529942 0.946726
530293 0.995073
530468 1.04786
530644 1.14250
530819 1.32713
530907 1.48931
530994 1.74397
531082 2.17225
531170 2.96139
531214 3.62093
531257 4.59550
531301 6.07759
531345 8.33817
531405 12.8333
531464 15.9236
531524 12.9557
531584 8.35399
531636 5.68120
531688 4.07652
531740 3.09673
531791 2.47471
531895 1.77239
531999 1.41239
532103 1.20465
532207 1.07409
532415 0.924325
532622 0.843147
532830 0.792672
533246 0.732035
533661 0.694728
534076 0.667711
534907 0.629422
535738 0.609153
536154 0.610845
536569 0.630548
536985 0.692988
537192 0.761063
537400 0.883604
537608 1.12162
537712 1.32766
537816 1.64342
537920 2.15354
538023 3.02806
538127 4.63308
538231 7.67967
538329 12.3338
538427 15.5046
538525 12.6806
538623 8.33477
538685 6.36632
538746 4.97445
538870 3.29399
538993 2.39552
539116 1.87056
539240 1.53858
539363 1.31553
539610 1.04176
539857 0.884389
540103 0.783818
540597 0.663454
541090 0.593133
541583 0.545797
542570 0.482996
543738 0.433702
544905 0.397377
547241 0.347599
548408 0.334232
549576 0.335193
550160 0.346805
550743 0.374651
551035 0.399938
551327 0.439194
551619 0.504307
551765 0.555452
551911 0.631562
552047 0.749811
552115 0.845522
552183 0.992562
552251 1.24694
552285 1.45475
552319 1.76536
552353 2.25987
552387 3.10880
552421 4.69128
552455 7.78461
552485 12.3333
552515 15.4388
552546 12.7458
552576 8.60786
552609 5.69432
552643 4.14348
552676 3.28909
552710 2.79321
552777 2.31298
552844 2.14826
552978 2.20776
553112 2.54347
553412 3.99834
553713 5.27401
554013 4.23532
554313 2.67000
554526 1.94848
554739 1.48508
554953 1.18215
555166 0.977178
555592 0.728336
556018 0.589445
556445 0.503847
556871 0.447024
557723 0.377793
558576 0.338025
559428 0.312537
561134 0.281461
562839 0.260420
564544 0.236959
566249 0.203631
566675 0.206128
566888 0.219877
567102 0.255907
567315 0.344687
567421 0.431385
567528 0.573254
567634 0.814186
567741 1.24119
567848 2.03741
567954 3.56346
568068 6.49489
568182 9.46937
568239 9.66286
568296 8.87689
568410 6.39865
568480 5.12739
568550 4.17280
568691 2.94750
568831 2.25179
568971 1.82616
569111 1.54698
569252 1.35378
569532 1.10920
569813 0.964909
570093 0.872253
570654 0.765068
571215 0.711222
571776 0.690782
572057 0.697614
572337 0.737477
572477 0.795656
572618 0.942443
572688 1.11076
572758 1.46125
572793 1.79348
572828 2.34964
572863 3.35108
572898 5.21381
572931 8.02038
572964 9.95855
572997 8.16980
573030 5.38568
573068 3.38435
573106 2.35032
573144 1.78931
573182 1.46018
573258 1.11519
573334 0.949429
573486 0.801177
573637 0.738752
573941 0.688173
574245 0.669148
574853 0.657445
575461 0.657678
576676 0.671625
577284 0.694275
577436 0.713937
577587 0.767380
577663 0.836784
577739 1.00658
577777 1.19729
577815 1.58364
577834 1.93639
577853 2.50425
577872 3.46208
577891 5.09430
577912 7.92454
577934 9.87115
577955 8.14242
577976 5.46560
577993 4.00577
578010 3.07340
578026 2.46688
578043 2.06427
578077 1.58374
578110 1.32308
578177 1.06604
578244 0.948125
578378 0.845584
578512 0.803670
578780 0.771742
579048 0.762034
579583 0.761254
580119 0.768556
582262 0.812422
583334 0.830758
584406 0.836428
584941 0.829627
585477 0.815388
585745 0.813216
586013 0.847955
586147 0.920596
586281 1.12050
586348 1.33895
586415 1.73477
586482 2.48905
586549 3.96275
586620 6.83544
586692 9.77887
586763 9.27275
586835 6.93987
586896 5.33663
586957 4.26561
587019 3.55616
587080 3.07225
587202 2.47944
587325 2.14427
587448 1.93538
587570 1.79597
587816 1.62625
588061 1.53078
588306 1.47257
588797 1.41124
589778 1.37845
590758 1.38967
594682 1.54803
598606 1.76115
600568 1.87595
602530 1.99346
603097 2.02864
603381 2.05395
603522 2.10176
603593 2.24800
603629 2.63917
603646 3.38494
603655 4.32704
603664 6.30850
603671 8.96293
603678 10.7978
603685 9.14323
603692 6.55408
603701 4.49996
603711 3.52542
603729 2.74866
603766 2.32924
603840 2.16419
603989 2.11521
604285 2.11433
604878 2.14432
606063 2.21509
608434 2.35924
610804 2.49482
611397 2.52339
611990 2.54445
612286 2.54835
612582 2.54139
612879 2.50937
613027 2.50443
613064 2.53998
613101 2.66323
613138 3.13320
613156 3.83283
613166 4.49089
613175 5.50382
613204 10.9416
613219 10.4990
613233 8.23245
613247 6.58420
613260 5.52690
613287 4.39497
613313 3.85342
613340 3.55358
613393 3.24590
613446 3.09575
613553 2.95535
613659 2.89320
613872 2.84453
614085 2.83584
614298 2.85300
614511 2.91701
614617 2.99949
614724 3.19299
614777 3.40116
614830 3.80489
614857 4.15867
614883 4.70648
614910 5.58624
614936 7.01227
614969 9.66430
615002 11.5017
615035 9.86534
615068 7.30972
615091 6.01766
615115 5.16082
615138 4.58951
615162 4.19907
615209 3.72373
615257 3.46191
615351 3.20135
615445 3.08250
615634 2.98275
615823 2.94600
616201 2.92660
616579 2.93028
617334 2.95675
618090 2.99087
619601 3.06149
620357 3.09081
620735 3.09558
620924 3.08491
621018 3.07385
621065 3.11292
621089 3.32079
621101 3.81448
621107 4.50411
621112 6.13806
621121 11.1791
621126 10.6911
621130 8.35210
621136 6.24660
621141 5.14984
621152 4.19318
621175 3.61601
621219 3.34921
621307 3.24006
621484 3.20016
621837 3.19490
622544 3.21774
623251 3.25539
623605 3.28711
623781 3.31348
623870 3.34849
623914 3.44463
623936 3.72262
623947 4.30954
623953 5.12412
623958 7.05833
623966 11.0948
623973 7.39171
623978 5.70415
623982 4.82867
623991 4.08853
624010 3.66027
624046 3.48563
624119 3.44179
624266 3.48079
624412 3.56861
624558 3.71135
624704 3.94460
624851 4.33889
624997 5.03246
625143 6.27739
625323 8.98682
625503 11.8427
625683 11.4950
625863 9.37127
625998 8.05008
626134 7.11829
626269 6.47579
626404 6.02773
626674 5.47900
626945 5.18777
627486 4.97017
628027 5.02076
628567 5.30285
629108 5.94747
629379 6.52418
629649 7.41574
629920 8.84569
630190 11.1739
630720 16.8591
630985 13.8564
631250 8.27383
631398 5.93951
631546 4.43889
631619 4.08662
631693 4.15988
631767 4.93998
631841 6.87325
631966 13.0751
632028 15.8332
632090 16.8226
632214 14.9602
632338 12.2569
632462 10.2543
632587 8.88267
632711 7.92493
632835 7.23327
633084 6.31915
633332 5.75676
633829 5.12416
634326 4.79489
634824 4.60395
635321 4.48580
636315 4.35995
637309 4.30620
638303 4.28670
640292 4.29651
642280 4.34517
643274 4.38825
644268 4.45852
645263 4.59209
645760 4.71141
646257 4.90351
646754 5.23599
647251 5.86404
647748 7.17607
647997 8.35393
648245 10.1157
648636 14.1774
649027 16.9417
649809 11.2311
650258 8.66578
650708 7.24693
650932 6.77268
651157 6.38426
651381 6.03395
651494 5.90255
651550 6.05289
651578 6.53967
651592 7.16586
651606 8.40941
651637 13.6565
651652 13.3547
651667 11.3187
651681 9.78469
651696 8.78186
651724 7.67606
651752 7.12472
651780 6.80447
651837 6.44874
651894 6.25038
652007 6.02011
652120 5.87628
652346 5.68195
652573 5.54241
653478 5.18202
654383 4.94078
655289 4.72501
657099 4.16227
658910 3.00596
660700 1.04020
661148 0.653525
661595 0.440093
661819 0.407947
662043 0.424075
662490 0.580284
664030 1.69912
665028 2.52847
665527 3.08254
666026 3.99334
666953 7.00281
667416 7.02117
667879 6.19656
668515 5.35860
668832 5.11853
668991 5.03463
669150 4.97863
669277 4.96698
669404 5.02953
669468 5.13765
669531 5.39521
669563 5.65570
669595 6.10929
669627 6.95967
669658 8.60918
669687 11.0505
669716 12.7534
669744 11.2492
669773 8.88086
669805 7.17195
669838 6.27176
669871 5.77190
669903 5.47180
669969 5.14594
670034 4.98054
670164 4.81811
670295 4.73764
670556 4.65324
670817 4.60613
671338 4.55211
671860 4.52225
673948 4.48304
678123 4.46925
682298 4.41934
683342 4.39229
684386 4.35104
684907 4.32092
685429 4.28221
685690 4.26393
685951 4.26877
686082 4.30934
686212 4.44333
686277 4.60163
686343 4.90376
686408 5.51331
686473 6.79648
686598 11.7741
686660 11.5516
686723 9.54401
686775 8.15386
686827 7.21174
686879 6.58271
686931 6.15149
687035 5.62021
687139 5.31710
687243 5.12581
687347 4.99598
687555 4.83248
687763 4.73407
687971 4.66804
688387 4.58302
688803 4.52776
689219 4.48734
689428 4.47405
689636 4.47927
689740 4.50902
689844 4.61370
689896 4.75549
689948 5.08809
689974 5.43181
690000 6.05287
690026 7.26985
690052 9.78175
690074 13.4315
690096 15.9688
690141 10.6118
690156 8.99685
690172 7.88493
690202 6.58514
690233 5.90861
690264 5.51818
690325 5.10854
690386 4.90690
690509 4.71685
690632 4.62864
690878 4.54468
691123 4.50232
691615 4.45464
692106 4.42402
693088 4.37870
694071 4.34077
696036 4.26986
698000 4.19689
701930 4.02349
702913 3.96820
703895 3.90193
704878 3.81874
705123 3.80162
705369 3.81166
705492 3.85640
705615 3.99387
705676 4.15129
705737 4.44788
705799 5.04175
705860 6.29359
705974 11.0571
706003 11.3890
706031 10.8627
706088 8.84502
706154 7.03992
706220 6.01564
706285 5.42437
706351 5.05889
706417 4.81739
706483 4.64941
706615 4.43512
706746 4.30758
706878 4.22612
707141 4.14050
707404 4.13313
707536 4.16910
707668 4.25475
707799 4.43951
707931 4.85616
707997 5.25885
708062 5.93178
708128 7.11108
708194 9.21579
708265 12.7995
708335 15.2951
708477 9.95431
708562 7.48315
708647 6.19264
708732 5.47936
708817 5.05077
708902 4.77361
708987 4.58328
709157 4.34315
709327 4.19942
709497 4.10378
709837 3.98221
710177 3.90465
710517 3.84763
711196 3.76201
712556 3.63242
713916 3.51819
716635 3.28890
719355 3.03620
722075 2.74971
724794 2.43768
726154 2.29576
727514 2.22352
728193 2.26468
728873 2.43829
729553 2.92822
729893 3.43519
730233 4.28980
730596 5.81538
730959 7.66735
731176 7.73910
731393 6.09453
731684 3.23371
731766 2.85347
731847 2.77964
732074 3.65480
732300 3.97874
732486 3.72670
732673 3.53039
733045 3.74680
734460 8.71795
735168 8.46321
735521 7.69633
735698 7.31233
735787 7.15924
735875 7.10188
735919 7.17610
735962 7.45071
735984 7.76632
736006 8.34417
736028 9.46202
736050 11.6964
736069 14.9505
736088 17.2293
736107 15.1495
736126 11.8596
736138 10.3698
736150 9.32267
736173 8.04759
736197 7.35030
736220 6.93007
736268 6.44824
736315 6.16941
736409 5.81797
736504 5.56674
736693 5.16510
736882 4.82393
737638 3.75633
738394 2.99280
739150 2.44014
739925 2.06312
740700 1.90040
741475 2.02107
742250 2.51014
743388 3.81768
743957 4.51475
744099 4.70434
744241 4.96703
744312 5.18297
744384 5.55495
744419 5.86444
744455 6.33080
744490 7.06963
744526 8.25198
744570 10.4585
744614 12.0196
744658 10.7040
744702 8.59224
744742 7.28941
744783 6.51886
744823 6.05246
744864 5.75729
744945 5.42085
745026 5.24128
745188 5.04724
745350 4.92342
745741 4.66052
746133 4.37201
746915 3.74738
747698 3.19604
748480 2.90803
748856 2.97558
749232 3.33335
749608 4.30314
749796 5.23260
749984 6.64811
750542 11.9052
750821 9.76818
751100 6.33961
751337 4.34789
751574 3.11895
751811 2.35455
752049 1.86242
752523 1.31346
752997 1.06599
753471 0.993963
753946 1.11065
754183 1.31282
754420 1.75971
754538 2.17313
754657 2.82439
754776 3.86943
754894 5.52501
755081 9.53349
755175 11.4199
755268 12.2376
755620 8.27544
755642 8.01081
755689 7.48796
755736 7.02323
755830 6.25153
756019 5.18805
756207 4.53638
756395 4.12480
756772 3.68340
757148 3.49737
757901 3.43335
758654 3.52456
759407 3.66149
760160 3.80499
760913 3.95488
761101 4.00895
761289 4.10535
761383 4.20420
761477 4.41197
761524 4.61930
761571 4.99250
761619 5.74276
761642 6.39993
761666 7.37222
761701 9.53401
761737 11.0626
761773 9.78607
761809 7.74150
761839 6.57465
761868 5.84434
761898 5.38189
761928 5.07853
761987 4.72509
762047 4.53918
762166 4.36360
762285 4.28960
762522 4.23686
762760 4.22543
763983 4.25412
765206 4.26215
767652 4.15766
770099 3.92363
771322 3.76818
771933 3.68130
772239 3.63461
772392 3.60948
772468 3.59817
772506 3.60824
772526 3.67965
772535 3.90437
772540 4.36098
772545 6.18364
772548 9.09067
772552 6.50138
772557 4.62318
772562 4.09944
772571 3.79669
772590 3.66392
772627 3.60953
772703 3.57995
772853 3.54929
773154 3.49795
773756 3.39568
774960 3.17870
775387 3.10415
775813 3.05557
776026 3.06930
776240 3.16975
776346 3.30080
776453 3.55462
776560 4.06188
776666 5.10792
776876 9.44207
776928 9.82144
776981 9.39733
777085 7.55155
777173 6.23807
777260 5.34759
777348 4.75561
777435 4.35009
777610 3.84619
777785 3.55008
778134 3.21147
778484 3.00908
778833 2.85995
779183 2.73273
779533 2.60505
779707 2.53446
779795 2.55453
779838 2.82189
779860 3.52249
779871 4.54496
779882 6.97050
779890 10.3289
779899 12.6613
779915 8.15640
779926 5.91284
779937 4.75316
779959 3.73207
779980 3.31130
780002 3.09427
780045 2.87739
780088 2.76968
780174 2.65838
780260 2.59592
780605 2.45863
780950 2.36483
781295 2.28327
782674 2.01876
783364 1.94151
784054 1.96746
784399 2.06902
784743 2.29495
785088 2.75567
785433 3.66126
786230 7.95062
786429 8.31637
786629 7.89257
787027 6.03347
787444 4.38876
787861 3.34284
788278 2.67134
788696 2.21019
789530 1.60548
790364 1.20677
791198 0.923136
792033 0.768141
792450 0.780522
792867 0.912779
793284 1.26119
793701 1.98984
794027 2.95625
794353 4.29874
794679 5.78543
795005 6.90811
795657 7.00099
796308 5.70995
796728 4.91535
797148 4.26792
797988 3.34775
798828 2.75429
799668 2.34834
800508 2.05417
801348 1.82952
801768 1.73530
802188 1.65447
802398 1.62697
802608 1.63661
802713 1.69081
802818 1.86445
802871 2.07579
802923 2.50915
802950 2.89899
802976 3.50453
803002 4.47837
803028 6.03318
803064 9.23405
803099 11.4917
803135 9.75435
803170 6.97196
803208 5.03046
803245 3.92027
803283 3.26307
803320 2.84879
803395 2.37679
803470 2.12560
803620 1.87066
803770 1.74223
804070 1.60735
804370 1.53035
804970 1.43213
805569 1.36296
806769 1.25887
807368 1.21690
807668 1.20117
807818 1.20064
807968 1.26977
807988 1.35068
808009 1.83137
808019 3.76432
808024 1.90311
808029 1.18598
808050 1.05780
808172 1.12234
808294 1.12540
808538 1.11437
809026 1.07942
810003 0.985610
810491 0.919250
810979 0.823841
811223 0.755233
811467 0.662828
811711 0.568857
811772 0.583058
811833 0.681652
811894 1.04271
811925 1.47941
811955 2.28392
811997 4.33889
812039 6.76328
812080 6.87811
812122 5.44925
812148 4.59460
812175 3.92551
812228 3.03326
812282 2.50196
812335 2.16267
812442 1.76477
812548 1.54241
812655 1.40122
812761 1.30420
812975 1.18601
813188 1.14519
813295 1.16406
813401 1.23190
813508 1.39563
813614 1.77507
813668 2.13543
813721 2.71617
813774 3.67517
813828 5.25575
813898 8.47628
813968 10.7346
814038 9.02037
814109 6.29926
814159 4.89646
814209 3.92901
814309 2.78384
814409 2.17667
814509 1.81916
814710 1.44039
814910 1.27535
815111 1.24218
815311 1.34720
815512 1.65305
815712 2.28023
815890 3.22707
816067 4.57413
816245 6.08202
816422 7.22562
816777 7.42089
817131 6.32561
817385 5.58180
817638 4.99457
818146 4.19956
818653 3.71852
819160 3.40949
819847 3.14217
820534 2.97356
821908 2.78746
822595 2.73667
823282 2.70323
823969 2.68694
824312 2.70516
824484 2.79364
824570 3.04823
824613 3.55896
824634 4.23729
824656 5.75222
824671 7.67293
824686 9.04646
824702 7.87508
824717 5.97112
824735 4.55648
824753 3.83854
824790 3.22602
824826 2.99096
824862 2.87854
825007 2.73504
825297 2.68479
825877 2.66809
827038 2.66881
828198 2.68153
829359 2.70062
831679 2.75004
834000 2.80816
834000 3.13903
834318 3.11662
834734 3.08732
835378 3.18193
835989 3.27170
836479 3.26963
837340 3.26628
837484 3.58005
838354 5.47761
838494 5.34725
839514 4.39370
839589 4.32526
840534 7.78479
840622 8.10394
841570 6.52573
841694 6.32138
842629 4.54964
842932 3.97614
843690 3.42251
843990 3.20349
844720 3.19014
845639 3.17342
845871 3.22542
846917 3.45991
847250 3.53704
847935 6.13376
848274 7.41357
848969 4.97057
849422 3.38117
850020 3.28155
850615 3.18290
850616 3.18266
851044 3.34470
852098 3.74415
852245 3.80598
853127 4.35511
853278 4.43644
854158 3.69204
854391 3.50475
855248 3.12605
855438 3.04214
856345 3.21697
856478 3.24260
857446 3.25137
858112 3.25742
858766 3.08762
859809 2.81690
860086 2.80235
861242 2.74165
861297 2.73695
862727 2.61469
862968 2.59408
864048 2.64946
864627 2.67915
865148 2.68200
866248 2.68802
866349 2.68857
867404 2.64697
868091 2.61990
868449 2.67749
869219 2.80147
869549 3.02112
870320 3.53440
