Ba-136(n,g) ENDF/B-VII.1
9989.55 0.125683
9993.03 0.0982617
10000.0 0.0646081
10005.7 0.0483781
10011.4 0.0376048
10022.9 0.0246586
10034.3 0.0175065
10045.7 0.0131705
10068.5 0.00848420
10091.4 0.00631327
10114.2 0.00551393
10125.7 0.00562536
10137.1 0.00630738
10148.5 0.00824092
10154.2 0.0103178
10159.9 0.0142020
10165.6 0.0225949
10168.5 0.0309925
10171.3 0.0462363
10174.2 0.0787282
10175.6 0.110838
10177.1 0.168235
10178.5 0.288812
10179.2 0.406825
10179.9 0.612420
10180.3 0.782440
10180.6 1.03472
10181.0 1.43202
10181.3 2.08535
10181.7 3.35797
10181.9 4.47539
10182.1 6.12182
10182.2 9.05306
10182.4 14.5716
10182.5 19.2829
10182.6 26.4133
10182.7 37.5539
10182.8 54.8104
10182.9 86.3281
10183.0 109.627
10183.1 86.3258
10183.2 54.8090
10183.3 40.8014
10183.4 30.7442
10183.5 18.6619
10183.7 12.2942
10183.8 8.84155
10183.9 6.50378
10184.1 5.06356
10184.3 3.26050
10184.6 2.24157
10184.9 1.65098
10185.4 1.00142
10186.0 0.667108
10186.5 0.478998
10187.6 0.281769
10188.7 0.185313
10189.8 0.131946
10191.9 0.0772819
10194.1 0.0513866
10196.3 0.0372744
10200.6 0.0232617
10209.3 0.0139246
10218.0 0.0123006
10226.7 0.0151148
10235.4 0.0271046
10239.7 0.0447166
10241.9 0.0623490
10244.0 0.0944173
10246.2 0.162062
10247.3 0.228614
10248.4 0.346127
10248.9 0.444765
10249.5 0.589491
10250.0 0.818667
10250.6 1.21306
10251.1 1.99876
10251.4 2.69492
10251.6 3.82361
10251.9 5.82288
10252.1 7.52136
10252.2 9.83241
10252.3 13.6650
10252.5 19.4333
10252.6 30.1216
10252.7 48.2872
10252.9 76.7907
10253.0 96.5300
10253.1 76.7880
10253.3 48.2856
10253.4 34.5298
10253.5 25.5694
10253.6 18.8801
10253.7 14.7582
10253.8 9.41532
10254.0 6.59313
10254.2 4.78026
10254.4 3.61670
10254.8 2.29574
10255.2 1.56871
10255.5 1.14758
10255.9 0.869632
10256.3 0.685774
10257.0 0.455615
10257.8 0.324689
10258.5 0.243211
10259.3 0.189692
10260.8 0.124260
10262.3 0.0878998
10265.3 0.0510750
10268.3 0.0336104
10271.2 0.0240179
10277.2 0.0143086
10283.2 0.00972490
10289.2 0.00718737
10301.2 0.00459590
10313.2 0.00334474
10325.1 0.00263755
10349.1 0.00190838
10373.1 0.00160191
10397.0 0.00162867
10421.0 0.00292238
10432.9 0.00864292
10438.9 0.0313514
10440.4 0.0545619
10441.9 0.118752
10442.7 0.206273
10443.4 0.444831
10443.8 0.765318
10444.2 1.57574
10444.4 2.60687
10444.5 4.88321
10444.6 7.67697
10444.7 12.7626
10444.8 17.9445
10444.8 24.4980
10444.9 38.1999
10444.9 57.1998
10445.0 90.8785
10445.0 113.828
10445.1 90.8783
10445.1 56.6278
10445.1 38.2000
10445.2 26.6410
10445.2 19.3298
10445.3 15.5655
10445.3 10.0354
10445.4 6.95695
10445.5 3.87601
10445.7 2.45705
10446.0 1.21064
10446.2 0.729079
10446.8 0.343808
10447.4 0.199461
10448.5 0.0917319
10449.7 0.0527179
10454.2 0.0141094
10463.3 0.00414780
10481.5 0.00157601
10499.7 0.00105911
10518.0 0.000853805
10554.4 0.000670911
10590.8 0.000580504
10663.7 0.000484516
10736.5 0.000437324
10882.2 0.000443577
10918.6 0.000483908
10955.1 0.000579481
10973.3 0.000687736
10991.5 0.000946768
11009.7 0.00214983
11018.8 0.00668396
11023.4 0.0242061
11025.6 0.0910862
11026.2 0.157205
11026.8 0.334803
11027.1 0.570358
11027.3 1.14444
11027.5 1.82086
11027.6 3.31655
11027.7 4.84135
11027.8 7.64244
11027.8 13.4394
11027.9 19.6820
11027.9 28.3125
11028.0 44.4702
11028.0 56.9152
11028.1 44.4703
11028.1 28.3127
11028.1 19.6821
11028.2 14.7238
11028.2 8.86883
11028.3 5.82255
11028.3 4.08350
11028.5 2.21296
11028.6 1.42482
11028.8 0.712326
11029.1 0.433350
11029.6 0.206285
11030.1 0.120321
11032.0 0.0320593
11036.0 0.00882252
11043.8 0.00289967
11059.6 0.00158439
11075.3 0.00163822
11091.0 0.00215485
11098.9 0.00264790
11106.8 0.00342323
11114.6 0.00471195
11122.5 0.00705632
11126.4 0.00902609
11130.4 0.0120064
11134.3 0.0168378
11138.2 0.0254368
11140.2 0.0325247
11142.2 0.0430944
11146.1 0.0885540
11147.1 0.111613
11148.1 0.144557
11149.1 0.194434
11149.5 0.229547
11150.0 0.274962
11150.5 0.336471
11151.0 0.418666
11151.5 0.534038
11152.0 0.702222
11152.5 0.958605
11153.0 1.36991
11153.5 2.06409
11153.7 2.59527
11154.0 3.26031
11154.5 5.20280
11155.0 6.49198
11155.5 5.20218
11156.0 3.25971
11156.6 1.87331
11157.2 1.15947
11157.8 0.773600
11158.4 0.551074
11159.0 0.408831
11159.6 0.315897
11160.8 0.203487
11162.0 0.141651
11163.2 0.104169
11165.6 0.0630628
11168.0 0.0421864
11170.3 0.0302549
11172.7 0.0227769
11175.1 0.0177847
11179.9 0.0117350
11184.6 0.00836343
11189.4 0.00629051
11194.2 0.00492598
11203.7 0.00329722
11213.2 0.00240147
11222.7 0.00185620
11232.3 0.00150089
11251.3 0.00108179
11270.4 0.000855703
11308.5 0.000638889
11346.6 0.000552507
11384.7 0.000524135
11460.9 0.000570543
11537.1 0.000777798
11575.2 0.00100561
11613.3 0.00142989
11632.4 0.00178913
11651.4 0.00233661
11670.5 0.00322896
11689.5 0.00482713
11699.0 0.00614872
11708.6 0.00812560
11718.1 0.0112812
11727.6 0.0167598
11732.4 0.0211660
11737.1 0.0275667
11739.5 0.0319177
11741.9 0.0373855
11744.3 0.0443835
11746.7 0.0535330
11747.9 0.0592485
11749.0 0.0658599
11751.4 0.0828318
11753.8 0.107149
11756.2 0.143566
11758.6 0.201142
11759.8 0.243010
11760.9 0.298308
11762.1 0.372686
11763.3 0.474361
11764.5 0.614652
11765.7 0.806579
11767.9 1.28382
11770.0 1.59903
11772.2 1.28321
11774.3 0.805989
11776.4 0.508393
11778.4 0.336404
11780.5 0.234886
11782.5 0.172038
11786.6 0.102448
11790.7 0.0675048
11794.8 0.0476973
11798.9 0.0354484
11807.0 0.0217650
11815.2 0.0147115
11823.4 0.0106213
11831.6 0.00803923
11839.8 0.00630640
11856.1 0.00419751
11872.5 0.00301370
11888.9 0.00228327
11905.2 0.00180116
11937.9 0.00122437
11970.7 0.000905915
12036.1 0.000585108
12101.6 0.000436331
12167.0 0.000358994
12232.5 0.000331107
12265.2 0.000392751
12281.6 0.000695226
12289.7 0.00191322
12293.8 0.00667235
12295.9 0.0248743
12296.9 0.0904420
12297.4 0.304285
12297.7 0.906773
12297.8 2.15746
12297.9 3.69916
12297.9 7.22793
12298.0 11.9909
12298.0 14.4749
12298.0 11.9909
12298.1 7.22797
12298.2 3.35510
12298.2 1.84436
12298.4 0.773285
12298.7 0.252454
12299.2 0.0726227
12300.4 0.0198224
12302.7 0.00535649
12307.3 0.00156637
12316.5 0.000596866
12335.0 0.000347780
12371.8 0.000278688
12445.5 0.000255277
12593.0 0.000262417
12740.4 0.000350665
12814.1 0.000633431
12851.0 0.00167539
12869.4 0.00574321
12874.0 0.00991653
12878.6 0.0216965
12881.0 0.0379925
12883.3 0.0832647
12884.4 0.144623
12885.6 0.311315
12886.1 0.532849
12886.4 0.744534
12886.7 1.09538
12887.0 1.80030
12887.1 2.46450
12887.3 3.47586
12887.4 5.42257
12887.5 6.92362
12887.6 9.11722
12887.6 12.4746
12887.7 17.8974
12887.8 27.1618
12887.9 45.6718
12887.9 73.5571
12888.0 91.0814
12888.1 73.5562
12888.1 45.6712
12888.2 28.9678
12888.3 18.9283
12888.4 13.0938
12888.4 9.92921
12888.5 6.00117
12888.7 3.99054
12888.8 2.83620
12888.9 2.11593
12889.2 1.30426
12889.5 0.882704
12889.7 0.636518
12890.2 0.375502
12891.3 0.175206
12892.3 0.101083
12894.4 0.0460599
12896.5 0.0263908
12900.7 0.0120541
12904.8 0.00698036
12921.5 0.00203644
12954.8 0.000823668
12988.1 0.000648236
13021.5 0.000659358
13054.8 0.000797834
13088.1 0.00122771
13121.5 0.00345882
13129.8 0.00572773
13138.1 0.0121194
13142.3 0.0209636
13146.5 0.0456911
13148.6 0.0796907
13150.6 0.172983
13151.7 0.297476
13152.2 0.417405
13152.7 0.627671
13153.2 1.04779
13153.5 1.43571
13153.8 2.08453
13154.0 3.28913
13154.2 4.31765
13154.3 5.90080
13154.4 8.50218
13154.5 13.1485
13154.7 22.3303
13154.7 31.0500
13154.8 43.1029
13154.9 68.1828
13155.0 86.0476
13155.1 68.1816
13155.2 43.1022
13155.3 29.5680
13155.4 20.4401
13155.4 14.7224
13155.5 11.0107
13155.7 6.74294
13155.8 4.51737
13156.0 3.22571
13156.2 2.41416
13156.5 1.51417
13156.8 1.02480
13157.1 0.738936
13157.7 0.439044
13158.4 0.288849
13159.0 0.205415
13160.3 0.118737
13162.8 0.0544634
13165.4 0.0313090
13170.4 0.0144702
13175.5 0.00850379
13195.8 0.00276912
13236.5 0.00173479
13277.1 0.00361522
13287.3 0.00575040
13297.4 0.0118240
13302.5 0.0202304
13307.6 0.0437979
13310.1 0.0759939
13311.4 0.107669
13312.7 0.164539
13313.9 0.282559
13314.6 0.397281
13315.2 0.595002
13315.5 0.757316
13315.9 0.996118
13316.2 1.36787
13316.5 1.96653
13316.8 3.10637
13317.0 4.08043
13317.1 5.58047
13317.3 8.04540
13317.4 12.4425
13317.6 21.0860
13317.7 28.5143
13317.8 38.1797
13317.9 61.7494
13318.0 76.3016
13318.1 61.7479
13318.2 38.1788
13318.4 25.3924
13318.5 17.0962
13318.6 12.0784
13318.7 9.14189
13318.9 5.58070
13319.1 3.73284
13319.3 2.66319
13319.5 1.99216
13319.9 1.23226
13320.4 0.835820
13320.8 0.603665
13321.6 0.356930
13322.5 0.234516
13323.3 0.166467
13325.0 0.0964265
13326.7 0.0628263
13328.4 0.0443517
13331.7 0.0256529
13338.4 0.0120241
13345.2 0.00719421
13372.1 0.00254349
13399.0 0.00176280
13426.0 0.00158919
13479.8 0.00178489
13533.7 0.00247000
13560.6 0.00308201
13587.5 0.00401481
13614.5 0.00551261
13641.4 0.00811846
13654.9 0.0102067
13661.6 0.0115723
13668.3 0.0132357
13675.1 0.0152927
13681.8 0.0178683
13685.2 0.0194104
13688.5 0.0211555
13691.9 0.0231529
13695.3 0.0254387
13698.6 0.0280867
13702.0 0.0311670
13705.4 0.0347772
13708.7 0.0390298
13715.5 0.0502183
13722.2 0.0668240
13728.9 0.0927610
13732.3 0.111441
13735.6 0.135802
13739.0 0.168290
13742.4 0.211978
13745.7 0.271542
13749.1 0.351601
13755.6 0.563147
13762.0 0.704185
13765.2 0.662229
13768.5 0.562465
13774.9 0.350948
13780.3 0.232134
13785.8 0.159402
13791.2 0.114345
13796.7 0.0853037
13807.5 0.0521204
13818.4 0.0349291
13829.3 0.0249998
13840.2 0.0188713
13851.0 0.0153477
13856.5 0.0163052
13859.2 0.0254119
13860.6 0.0616651
13861.2 0.188851
13861.6 0.575830
13861.8 1.49780
13861.8 2.88118
13861.9 7.19400
13862.0 14.4047
13862.1 7.19400
13862.2 2.88113
13862.3 1.49771
13862.4 0.575657
13862.8 0.188518
13863.4 0.0617196
13864.8 0.0243463
13867.5 0.0138783
13872.9 0.0103307
13883.6 0.00811091
13905.2 0.00580014
13926.7 0.00440363
13948.3 0.00347099
13991.3 0.00233657
14034.4 0.00170069
14077.5 0.00131164
14120.6 0.00106016
14206.8 0.000782127
14292.9 0.000685563
14336.0 0.000702279
14379.1 0.000791712
14422.2 0.00104265
14443.7 0.00131322
14465.3 0.00182199
14486.8 0.00292921
14497.6 0.00404120
14508.3 0.00607792
14519.1 0.0104342
14524.5 0.0147695
14529.9 0.0226271
14532.6 0.0292433
14535.3 0.0392646
14538.0 0.0555666
14540.6 0.0847402
14542.0 0.108958
14543.3 0.145297
14544.7 0.203408
14546.0 0.303829
14547.4 0.503873
14548.1 0.685162
14548.7 0.983901
14549.4 1.53730
14549.7 2.00295
14550.1 2.68305
14550.4 3.79990
14550.7 5.64733
14551.1 9.15536
14551.4 15.7206
14551.7 25.3521
14552.0 31.4991
14552.3 25.0080
14552.6 15.7195
14552.9 9.44307
14553.2 6.11378
14553.5 4.15872
14553.8 3.01555
14554.1 2.25680
14554.4 1.76139
14555.0 1.14693
14555.6 0.803839
14556.3 0.593789
14557.5 0.361304
14558.7 0.242589
14559.9 0.174015
14561.1 0.130888
14562.3 0.102221
14564.8 0.0671144
14567.2 0.0474562
14569.7 0.0353542
14572.1 0.0274069
14577.0 0.0178718
14581.8 0.0126225
14591.6 0.00732440
14601.3 0.00484161
14611.1 0.00348283
14630.6 0.00212454
14669.6 0.00115382
14708.6 0.000825607
14747.6 0.000691592
14786.6 0.000643153
14864.6 0.000694991
14942.5 0.000970229
14981.5 0.00127686
15020.5 0.00184853
15040.0 0.00233158
15059.5 0.00306613
15079.0 0.00425843
15098.5 0.00637840
15108.3 0.00811905
15118.0 0.0107078
15127.8 0.0147970
15137.5 0.0217983
15142.4 0.0273508
15147.3 0.0353090
15149.7 0.0406651
15152.1 0.0473300
15154.6 0.0557610
15157.0 0.0665792
15158.2 0.0732191
15159.5 0.0808855
15161.9 0.100228
15164.3 0.127183
15166.8 0.165921
15169.2 0.224440
15171.6 0.316286
15174.1 0.468347
15175.3 0.579894
15176.5 0.722192
15179.3 1.15895
15182.0 1.45140
15183.4 1.36441
15184.8 1.15841
15187.5 0.721671
15189.2 0.533955
15190.8 0.402537
15194.2 0.244657
15197.5 0.161182
15200.8 0.113363
15204.1 0.0836576
15207.5 0.0641808
15214.1 0.0410807
15220.7 0.0284744
15227.4 0.0208835
15240.7 0.0126137
15254.0 0.00844613
15267.3 0.00606182
15280.6 0.00457110
15293.9 0.00357763
15320.4 0.00237723
15347.0 0.00170771
15373.6 0.00129688
15400.2 0.00102731
15453.4 0.000709345
15506.6 0.000547487
15533.1 0.000510194
15559.7 0.000527935
15586.3 0.000842251
15599.6 0.00222357
15606.3 0.00771141
15609.6 0.0288454
15611.2 0.107099
15612.1 0.375467
15612.5 1.19234
15612.7 3.12865
15612.8 6.07027
15612.8 9.12170
15612.9 14.9613
15613.0 24.5010
15613.0 29.9696
15613.1 24.5010
15613.1 14.9613
15613.2 9.12175
15613.2 6.07032
15613.3 2.95521
15613.5 1.14952
15614.0 0.367726
15614.8 0.103589
15616.5 0.0277160
15619.9 0.00738320
15626.7 0.00211799
15640.3 0.000765390
15667.5 0.000406142
15694.6 0.000326042
15721.8 0.000290178
15830.5 0.000242673
15884.9 0.000246694
15939.2 0.000276132
15993.6 0.000369126
16020.7 0.000503215
16034.3 0.000736238
16041.1 0.00140074
16044.5 0.00381984
16046.2 0.0128800
16047.1 0.0452640
16047.5 0.146284
16047.7 0.401372
16047.8 0.901095
16047.9 2.74553
16048.0 5.46449
16048.1 2.74555
16048.2 0.985405
16048.3 0.487017
16048.5 0.178594
16048.8 0.0552603
16049.6 0.0160109
16051.1 0.00474819
16054.1 0.00175592
16060.1 0.00105782
16072.1 0.00109017
16096.2 0.00212202
16108.2 0.00361183
16114.3 0.00509769
16120.3 0.00779196
16126.3 0.0134930
16129.3 0.0190882
16132.3 0.0290591
16133.8 0.0373516
16135.3 0.0496892
16136.8 0.0695071
16138.3 0.103745
16139.8 0.171768
16140.6 0.233334
16141.3 0.334575
16142.1 0.517714
16142.5 0.672329
16142.8 0.897657
16143.2 1.26368
16143.6 1.86447
16144.0 2.98274
16144.3 5.03324
16144.7 8.02052
16145.0 9.99829
16145.3 8.01994
16145.7 5.03286
16146.0 3.02281
16146.4 1.95204
16146.7 1.34047
16147.1 0.969021
16147.5 0.724327
16147.8 0.564179
16148.5 0.368618
16149.2 0.257753
16149.9 0.190841
16151.3 0.116125
16152.7 0.0779754
16154.1 0.0559400
16155.6 0.0420826
16157.0 0.0328088
16159.8 0.0215593
16162.6 0.0152577
16168.2 0.00882031
16173.9 0.00576705
16179.5 0.00408407
16190.8 0.00239329
16213.4 0.00123167
16224.6 0.00125138
16230.3 0.00227591
16233.1 0.00656648
16234.5 0.0227550
16235.2 0.0784855
16235.6 0.245444
16235.7 0.659107
16235.8 1.36991
16235.9 3.54810
16236.0 7.06579
16236.1 3.54811
16236.2 1.24813
16236.3 0.615407
16236.5 0.235039
16236.8 0.0747152
16237.5 0.0213152
16239.0 0.00611169
16241.9 0.00203063
16247.8 0.000930486
16259.4 0.000578137
16282.7 0.000399362
16329.4 0.000272989
16422.7 0.000195057
16515.9 0.000177550
16609.2 0.000185982
16702.5 0.000223548
16795.8 0.000331233
16842.4 0.000465634
16889.1 0.000798455
16912.4 0.00121087
16935.7 0.00227258
16947.4 0.00365433
16953.2 0.00499154
16959.0 0.00738119
16964.9 0.0123658
16967.8 0.0172350
16970.7 0.0258902
16973.6 0.0437875
16975.1 0.0609224
16976.5 0.0905032
16978.0 0.149285
16978.7 0.202955
16979.5 0.291627
16980.2 0.453174
16980.6 0.590631
16980.9 0.792271
16981.3 1.12336
16981.6 1.67402
16982.0 2.68195
16982.4 4.61285
16982.7 7.37711
16983.0 9.21852
16983.3 7.37664
16983.6 4.61257
16984.0 2.79916
16984.3 1.82367
16984.6 1.24699
16984.9 0.907000
16985.3 0.680830
16985.6 0.532383
16986.2 0.349978
16986.9 0.245814
16987.5 0.181995
16988.8 0.111699
16990.1 0.0754461
16991.4 0.0546599
16994.0 0.0327549
16996.6 0.0221515
16999.2 0.0162687
17004.4 0.0104232
17009.5 0.00788590
17014.7 0.00677242
17025.1 0.00674608
17035.4 0.00939739
17040.6 0.0125557
17045.8 0.0185501
17051.0 0.0314984
17053.6 0.0443326
17056.2 0.0674622
17058.8 0.115638
17060.1 0.162372
17061.3 0.243830
17062.0 0.310386
17062.6 0.408423
17063.3 0.561288
17063.9 0.813357
17064.6 1.29024
17064.9 1.70814
17065.2 2.33631
17065.6 3.41291
17065.9 5.30303
17066.0 6.84270
17066.2 9.07137
17066.4 12.3671
17066.5 17.4581
17066.8 27.7963
17067.0 34.9260
17067.2 27.7950
17067.5 17.4573
17067.7 10.7629
17067.9 7.07726
17068.2 4.92205
17068.4 3.59044
17068.6 2.69171
17068.9 2.10795
17069.3 1.38783
17069.8 0.973117
17070.3 0.723330
17071.2 0.443823
17072.1 0.298443
17073.0 0.214313
17074.0 0.161337
17074.9 0.126167
17076.8 0.0829263
17078.6 0.0587914
17082.3 0.0340461
17086.0 0.0222380
17089.7 0.0157267
17097.1 0.00913195
17112.0 0.00431917
17126.8 0.00260452
17156.4 0.00138058
17186.1 0.00100565
17245.4 0.00136322
17275.0 0.00402640
17282.4 0.00680963
17289.8 0.0146471
17293.6 0.0254044
17297.3 0.0549931
17299.1 0.0948339
17301.0 0.200456
17301.9 0.336418
17302.4 0.461172
17302.8 0.670059
17303.3 1.07041
17303.5 1.40862
17303.7 1.93152
17304.0 2.79587
17304.2 4.35247
17304.3 5.68901
17304.4 7.46343
17304.6 10.3323
17304.7 14.2103
17304.8 22.7172
17305.0 28.3801
17305.2 22.7166
17305.3 14.1683
17305.5 8.99094
17305.7 6.11057
17305.8 4.35251
17306.0 3.23075
17306.3 1.96048
17306.6 1.30670
17306.9 0.920480
17307.2 0.688403
17307.8 0.425760
17308.4 0.287103
17309.0 0.207557
17310.2 0.122419
17312.6 0.0571730
17315.0 0.0330538
17319.9 0.0152072
17324.7 0.00878546
17334.4 0.00411279
17344.1 0.00245111
17382.8 0.000822005
17421.5 0.000516184
17460.2 0.000415753
17537.6 0.000379901
17615.0 0.000448131
17692.5 0.000650481
17731.2 0.000860599
17769.9 0.00124347
17789.2 0.00156371
17808.6 0.00204832
17827.9 0.00283395
17847.3 0.00423342
17857.0 0.00538740
17866.7 0.00711315
17876.3 0.00986274
17886.0 0.0146346
17895.7 0.0240519
17900.5 0.0326295
17902.9 0.0387520
17905.4 0.0467678
17907.8 0.0575336
17910.2 0.0724411
17911.4 0.0821305
17912.6 0.0938605
17913.8 0.108229
17915.0 0.126061
17916.3 0.148515
17917.5 0.177245
17918.7 0.214657
17919.9 0.264301
17921.1 0.331455
17922.3 0.423897
17923.5 0.552521
17924.7 0.728450
17926.9 1.16586
17929.0 1.45528
17930.1 1.36856
17931.2 1.16334
17933.3 0.728128
17934.9 0.500509
17936.6 0.354997
17938.2 0.260421
17939.8 0.197862
17943.1 0.123759
17946.4 0.0842027
17949.6 0.0607693
17952.9 0.0459164
17959.4 0.0288619
17966.0 0.0198722
17972.5 0.0146085
17985.6 0.00909365
17998.6 0.00664090
18011.7 0.00603832
18018.2 0.00683580
18024.7 0.0101536
18031.3 0.0293171
18032.9 0.0488644
18034.5 0.102038
18035.4 0.172765
18036.2 0.354389
18036.6 0.582487
18037.0 1.12876
18037.2 1.76085
18037.4 3.00061
18037.5 4.14939
18037.6 6.04326
18037.7 9.37127
18037.8 16.1059
18037.9 25.2995
18038.0 32.1263
18038.1 25.2991
18038.2 16.0222
18038.3 9.37121
18038.4 5.80477
18038.5 3.87427
18038.6 2.74572
18038.9 1.56990
18039.1 1.00985
18039.5 0.516457
18039.9 0.315932
18040.8 0.152759
18041.7 0.0903440
18043.4 0.0429558
18045.2 0.0257255
18052.1 0.00838335
18059.1 0.00499334
18066.1 0.00376896
18080.0 0.00295315
18094.0 0.00295032
18107.9 0.00367288
18121.9 0.00627254
18128.8 0.0100375
18135.8 0.0207316
18139.3 0.0355023
18142.8 0.0764503
18144.5 0.132174
18146.3 0.282213
18147.1 0.477759
18147.6 0.664911
18148.0 0.978045
18148.5 1.59612
18148.7 2.14890
18148.9 2.99010
18149.1 4.51828
18149.3 7.52891
18149.4 10.2246
18149.5 14.5057
18149.7 21.6355
18149.8 33.0620
18149.9 61.4352
18150.0 71.8548
18150.1 61.4345
18150.2 33.0616
18150.4 19.3022
18150.5 12.3008
18150.7 8.15272
18150.8 5.88259
18150.9 4.33686
18151.1 3.38106
18151.3 2.18062
18151.6 1.51881
18151.9 1.11709
18152.4 0.681586
18152.9 0.455483
18153.5 0.327614
18154.5 0.192036
18156.7 0.0891232
18158.8 0.0516849
18163.1 0.0240994
18167.4 0.0142627
18184.5 0.00472355
18201.7 0.00322070
18218.8 0.00322629
18236.0 0.00438090
18244.6 0.00576226
18253.1 0.00839449
18261.7 0.0141261
18266.0 0.0198473
18270.3 0.0302023
18274.6 0.0520520
18276.7 0.0733389
18278.9 0.111186
18279.9 0.142604
18281.0 0.189019
18282.1 0.262450
18283.1 0.388641
18284.2 0.632913
18284.8 0.853397
18285.3 1.20208
18285.8 1.82628
18286.4 3.03605
18286.6 4.14202
18286.9 5.91194
18287.2 8.88557
18287.4 13.7277
18287.7 21.8732
18288.0 27.2655
18288.3 21.8720
18288.6 13.7269
18288.8 9.95730
18289.0 7.36543
18289.3 4.40800
18289.7 2.84871
18290.1 1.99303
18290.5 1.45533
18290.8 1.11432
18291.6 0.707377
18292.3 0.487720
18293.1 0.356225
18294.6 0.214306
18296.1 0.142592
18297.6 0.101694
18299.1 0.0761983
18300.6 0.0593372
18303.6 0.0388569
18306.6 0.0274881
18312.5 0.0159026
18318.5 0.0104250
18324.5 0.00740683
18336.5 0.00436220
18360.5 0.00213982
18384.4 0.00134030
18408.4 0.000960955
18432.3 0.000751182
18480.2 0.000543076
18528.2 0.000459648
18576.1 0.000450533
18624.0 0.000601810
18647.9 0.00121011
18659.9 0.00356744
18665.9 0.0127725
18668.9 0.0480025
18670.4 0.178456
18671.2 0.624847
18671.3 1.02663
18671.5 1.90159
18671.6 2.95868
18671.7 4.84896
18671.8 9.10254
18671.9 13.9635
18671.9 22.3533
18672.0 35.8350
18672.0 44.5596
18672.1 35.8350
18672.1 22.3533
18672.2 12.7568
18672.2 8.41620
18672.3 4.06150
18672.4 2.34485
18672.5 1.51619
18672.8 0.778783
18673.0 0.471837
18673.9 0.132322
18675.6 0.0353471
18679.1 0.00943668
18686.2 0.00275144
18700.3 0.00108121
18728.4 0.000748883
18756.6 0.000836544
18784.7 0.00112155
18812.9 0.00178386
18827.0 0.00245236
18841.0 0.00366928
18848.1 0.00469093
18855.1 0.00624295
18862.2 0.00876610
18869.2 0.0132757
18872.7 0.0169973
18876.2 0.0225636
18879.8 0.0314263
18883.3 0.0467982
18886.8 0.0769890
18888.6 0.104350
18890.3 0.149188
18892.1 0.229877
18893.0 0.296562
18893.8 0.395858
18894.7 0.551626
18895.6 0.811643
18896.5 1.27553
18897.3 2.12099
18898.2 3.39791
18899.0 4.25073
18899.8 3.39738
18900.7 2.12064
18901.3 1.47692
18901.9 1.05666
18902.5 0.781608
18903.1 0.596601
18904.3 0.375846
18905.5 0.257177
18906.8 0.185902
18908.0 0.140684
18910.4 0.0882501
18912.8 0.0603266
18915.3 0.0438719
18917.7 0.0333391
18920.1 0.0261979
18925.0 0.0174062
18929.9 0.0124285
18934.7 0.00933503
18939.6 0.00728265
18949.3 0.00481325
18959.0 0.00344422
18978.5 0.00205752
18997.9 0.00140693
19017.4 0.00105328
19056.3 0.000709983
19095.2 0.000573764
19134.1 0.000558161
19173.0 0.000858571
19192.5 0.00219591
19202.2 0.00752411
19207.0 0.0283347
19209.5 0.107666
19210.7 0.398828
19211.0 0.681327
19211.3 1.37589
19211.5 2.20120
19211.6 4.04601
19211.7 6.11922
19211.8 9.48672
19211.8 17.6807
19211.9 25.5679
19211.9 34.3888
19212.0 55.0222
19212.0 68.7779
19212.1 55.0220
19212.1 34.3887
19212.1 23.2357
19212.2 17.6807
19212.2 10.1744
19212.3 6.48262
19212.4 4.45483
19212.5 2.45320
19212.7 1.54386
19212.9 0.770059
19213.2 0.466968
19214.3 0.129046
19216.5 0.0341923
19220.9 0.00903669
19229.7 0.00258103
19247.4 0.000945942
19282.6 0.000547934
19353.1 0.000511478
19423.6 0.000628577
19494.1 0.000889313
19564.6 0.00147282
19599.8 0.00205973
19635.1 0.00313162
19652.7 0.00403576
19670.3 0.00541628
19687.9 0.00768006
19705.6 0.0117822
19714.4 0.0152221
19723.2 0.0204399
19732.0 0.0289232
19740.8 0.0440986
19745.2 0.0566549
19749.6 0.0754194
19754.0 0.105430
19758.4 0.157527
19762.8 0.260626
19765.0 0.354397
19767.2 0.508927
19769.5 0.791150
19770.6 1.02582
19771.7 1.37854
19772.8 1.93904
19773.9 2.89193
19775.0 4.63773
19776.1 7.98545
19777.0 12.7880
19778.0 15.9388
19779.0 12.7336
19780.0 7.98403
19781.1 4.55207
19782.2 2.80264
19783.4 1.86355
19784.5 1.32112
19785.6 0.978811
19786.8 0.754107
19789.0 0.484514
19791.3 0.336197
19793.6 0.246966
19798.1 0.149273
19802.7 0.0998164
19807.2 0.0715203
19811.8 0.0538146
19816.3 0.0420174
19825.4 0.0277884
19834.5 0.0199205
19843.6 0.0151828
19852.7 0.0121974
19870.8 0.00923577
19879.9 0.00891460
19889.0 0.00958043
19898.1 0.0121643
19902.6 0.0150568
19907.2 0.0203913
19911.7 0.0314232
19914.0 0.0417507
19916.3 0.0591848
19918.5 0.0918717
19919.7 0.120166
19920.8 0.163664
19922.0 0.236529
19923.1 0.367339
19923.7 0.475597
19924.2 0.633603
19924.8 0.869412
19925.4 1.21338
19926.2 1.94424
19927.0 2.42344
19927.8 1.93450
19928.7 1.21306
19929.2 0.869140
19929.8 0.636715
19930.9 0.373449
19932.0 0.240412
19933.1 0.167181
19934.2 0.122442
19935.3 0.0937496
19937.6 0.0600805
19939.8 0.0419946
19942.0 0.0311889
19946.5 0.0194676
19951.0 0.0135658
19955.4 0.0101663
19964.3 0.00656654
19973.3 0.00476640
19982.2 0.00371594
