W-183(n,g) ENDF/B-VII.1
387.552 0.990331
388.375 1.19325
388.787 1.39963
389.198 1.77644
389.404 2.09261
389.610 2.57230
389.816 3.35024
390.022 4.73408
390.124 5.87151
390.227 7.56534
390.330 10.2461
390.433 14.8494
390.485 18.5103
390.536 23.7725
390.587 31.7500
390.639 44.5916
390.665 54.2036
390.690 67.2072
390.716 85.4198
390.742 111.895
390.767 152.108
390.793 216.312
390.819 324.003
390.845 508.319
390.872 813.688
390.900 1017.32
390.928 814.300
390.956 509.685
390.982 322.082
391.008 213.598
391.034 149.479
391.060 109.700
391.113 65.5736
391.165 43.4432
391.217 30.8664
391.270 23.1008
391.374 14.4118
391.479 9.93488
391.584 7.33402
391.688 5.69188
391.793 4.59055
392.002 3.24911
392.212 2.49573
392.421 2.03059
392.630 1.72372
393.049 1.35648
393.468 1.15374
394.305 0.949499
395.143 0.854377
395.980 0.803177
397.655 0.754725
401.005 0.731185
404.355 0.742132
407.704 0.777027
411.054 0.853723
412.729 0.932280
413.566 0.997593
414.404 1.10207
415.241 1.29909
415.660 1.48066
416.079 1.79620
416.497 2.44041
416.707 3.06158
416.916 4.16247
417.021 5.06804
417.126 6.42072
417.230 8.57394
417.335 12.3081
417.440 19.6700
417.492 26.3771
417.544 37.3997
417.597 57.4266
417.623 74.1204
417.649 99.0775
417.675 138.819
417.701 205.971
417.727 329.207
417.754 564.476
417.777 905.680
417.800 1142.33
417.823 922.470
417.847 578.797
417.870 351.645
417.894 226.826
417.918 155.729
417.942 112.663
417.966 84.9969
417.989 66.3125
418.037 43.5782
418.085 30.8784
418.132 23.1027
418.227 14.4991
418.323 10.1103
418.418 7.57964
418.608 4.93398
418.799 3.65958
418.989 2.95814
419.370 2.27181
419.751 1.98464
420.132 1.86696
420.513 1.83998
420.893 1.87370
421.274 1.95881
421.655 2.09902
422.036 2.31293
422.417 2.64809
422.798 3.23621
422.988 3.73942
423.178 4.55923
423.369 6.10824
423.464 7.50477
423.559 9.82909
423.654 14.1828
423.702 17.9666
423.750 23.9234
423.797 34.0591
423.845 53.1849
423.869 69.5747
423.892 94.4906
423.916 133.667
423.940 195.701
423.970 311.288
424.000 388.666
424.030 311.895
424.060 196.257
424.088 125.627
424.116 84.7348
424.144 60.3890
424.172 45.2613
424.228 28.5067
424.284 20.1218
424.340 15.3892
424.396 12.5013
424.509 9.36291
424.621 7.86127
424.733 7.10552
424.957 6.62246
425.406 7.43418
425.854 9.84186
426.078 11.8459
426.303 14.7067
426.527 18.9209
426.751 25.4098
426.975 36.0352
427.200 54.8323
427.312 69.9085
427.424 91.3656
427.536 122.449
427.648 167.275
427.824 266.774
428.000 332.560
428.177 265.649
428.353 166.089
428.473 119.082
428.592 87.3527
428.712 65.9429
428.832 51.1839
429.071 33.1126
429.310 23.0848
429.549 17.0203
429.788 13.0982
430.267 8.52513
430.745 6.07188
431.224 4.60936
432.180 3.02896
433.137 2.23948
434.094 1.78988
435.051 1.51002
436.008 1.32428
437.921 1.10140
439.835 0.978630
441.749 0.904646
443.662 0.857357
447.490 0.804878
451.317 0.782393
455.144 0.785682
456.101 0.798587
457.058 0.837158
457.536 0.890773
457.776 0.943973
458.015 1.04037
458.254 1.24345
458.374 1.44221
458.493 1.79704
458.553 2.08962
458.613 2.52691
458.673 3.22257
458.732 4.42776
458.792 6.79076
458.822 8.92850
458.852 12.4252
458.882 18.7008
458.897 23.8939
458.912 31.5545
458.927 43.6130
458.942 63.5104
458.957 99.0276
458.972 163.803
458.986 262.071
459.000 327.359
459.014 262.011
459.029 164.324
459.038 120.120
459.047 89.7967
459.065 54.0383
459.083 35.4691
459.101 25.0060
459.119 18.5520
459.137 14.3604
459.173 9.41021
459.209 6.73179
459.245 5.12584
459.317 3.38224
459.390 2.50769
459.462 2.00824
459.534 1.69664
459.606 1.48933
459.751 1.23943
459.895 1.10039
460.184 0.959454
460.472 0.893303
460.761 0.857337
461.339 0.822271
462.494 0.800605
463.649 0.798578
464.804 0.805847
465.959 0.826099
466.537 0.849675
467.114 0.908120
467.403 0.983219
467.547 1.05547
467.692 1.18346
467.836 1.44633
467.908 1.69743
467.980 2.13441
468.053 2.99858
468.089 3.78817
468.125 5.09406
468.161 7.47753
468.179 9.48324
468.197 12.4976
468.215 17.3516
468.233 25.6471
468.251 41.0611
468.269 71.2036
468.285 113.430
468.300 141.590
468.316 113.445
468.331 71.2143
468.341 51.4011
468.352 38.0551
468.372 22.6882
468.393 14.9321
468.414 10.6005
468.434 7.95974
468.455 6.25687
468.496 4.26555
468.537 3.19292
468.579 2.55448
468.661 1.86426
468.743 1.51955
468.826 1.32400
468.991 1.12260
469.156 1.02753
469.321 0.976287
469.650 0.928293
470.310 0.905594
470.970 0.913731
472.289 0.970241
473.608 1.08835
474.268 1.18963
474.927 1.34457
475.587 1.59802
476.247 2.05450
476.576 2.43418
476.906 3.00617
477.236 3.92632
477.401 4.61244
477.566 5.54655
477.731 6.86399
477.896 8.80630
478.061 11.8389
478.143 14.0383
478.225 16.9533
478.308 20.9389
478.390 26.5683
478.473 34.8918
478.555 47.8591
478.638 69.5932
478.720 109.431
478.761 142.650
478.803 191.556
478.844 265.529
478.885 377.442
478.943 602.894
479.000 750.741
479.058 598.603
479.115 374.056
479.168 239.025
479.221 160.057
479.274 112.759
479.327 83.1300
479.433 50.0966
479.539 33.3698
479.645 23.8371
479.750 17.9202
479.962 11.2872
480.174 7.85976
480.386 5.86505
480.598 4.60414
480.809 3.75715
481.233 2.72594
481.657 2.14631
482.080 1.78868
482.504 1.55275
483.351 1.27093
484.198 1.11579
485.045 1.02173
485.893 0.960768
487.587 0.890494
489.281 0.856833
490.128 0.850710
490.976 0.858917
491.399 0.879382
491.611 0.901720
491.823 0.943628
492.035 1.03346
492.141 1.12173
492.246 1.27902
492.352 1.60039
492.405 1.90432
492.458 2.42426
492.511 3.42829
492.538 4.32030
492.564 5.74421
492.591 8.23252
492.617 13.0650
492.630 17.3804
492.644 24.1127
492.657 35.1476
492.670 53.5033
492.685 85.2344
492.700 106.232
492.715 85.0623
492.730 53.5426
492.747 31.7641
492.763 20.2592
492.780 13.9175
492.796 10.1795
492.813 7.79837
492.830 6.20906
492.863 4.30186
492.896 3.24428
492.929 2.60310
492.995 1.89719
493.062 1.53802
493.128 1.33126
493.260 1.11485
493.393 1.00962
493.525 0.950695
493.790 0.890376
494.056 0.861752
494.321 0.846186
494.851 0.832160
495.381 0.830916
495.911 0.847287
496.176 0.875061
496.309 0.903405
496.441 0.954911
496.574 1.06236
496.640 1.16568
496.706 1.34563
496.773 1.70236
496.806 2.02774
496.839 2.56515
496.872 3.54775
496.889 4.37122
496.905 5.60529
496.922 7.58718
496.938 10.9570
496.955 17.2280
496.971 29.3341
496.986 46.4551
497.000 57.8770
497.014 46.4684
497.029 29.3438
497.041 19.9725
497.052 14.1610
497.064 10.4884
497.075 8.08483
497.099 5.29568
497.122 3.82720
497.145 2.96928
497.168 2.42766
497.215 1.81062
497.261 1.48636
497.307 1.29624
497.400 1.09338
497.493 0.993069
497.586 0.936329
497.772 0.877636
498.143 0.833525
498.514 0.817183
499.257 0.804702
500.000 0.799968
502.741 0.796517
505.483 0.801824
506.853 0.810049
507.539 0.817971
508.224 0.831952
508.909 0.860748
509.252 0.888666
509.594 0.938502
509.937 1.04225
510.108 1.14313
510.280 1.32286
510.365 1.47120
510.451 1.69336
510.537 2.04820
510.622 2.66637
510.708 3.89471
510.751 5.02027
510.794 6.88956
510.837 10.3345
510.858 13.2396
510.879 17.6620
510.901 24.8153
510.922 37.2935
510.944 61.0488
510.954 80.8951
510.965 109.108
510.983 174.121
511.000 217.682
511.018 174.504
511.035 109.407
511.046 79.7929
511.058 59.5290
511.080 35.7814
511.102 23.5391
511.125 16.6615
511.147 12.4360
511.170 9.69459
511.215 6.46678
511.260 4.72538
511.304 3.68443
511.394 2.56093
511.484 2.00573
511.574 1.69825
511.664 1.51842
511.753 1.41481
511.933 1.36399
512.023 1.42096
512.113 1.57273
512.202 1.92880
512.247 2.27838
512.292 2.88314
512.337 4.04619
512.360 5.07293
512.382 6.69273
512.405 9.47575
512.427 14.7232
512.438 19.2241
512.449 26.0671
512.461 36.8233
512.472 53.8413
512.479 68.7149
512.486 85.7085
512.500 106.743
512.514 85.4466
512.528 53.8171
512.538 38.2779
512.548 27.9499
512.558 21.0846
512.568 16.4094
512.588 10.7587
512.608 7.67475
512.628 5.81377
512.648 4.62228
512.688 3.23476
512.728 2.49144
512.768 2.04981
512.848 1.57138
512.928 1.33029
513.007 1.19153
513.167 1.04442
513.327 0.970874
513.486 0.928205
513.806 0.882102
514.125 0.858427
514.444 0.844427
515.083 0.829246
516.360 0.817651
517.637 0.814281
520.192 0.815106
522.746 0.820562
525.301 0.830912
526.578 0.839707
527.855 0.854109
529.132 0.882274
529.771 0.909060
530.410 0.956781
530.729 0.996519
531.048 1.05686
531.368 1.15541
531.687 1.33348
531.847 1.48247
532.006 1.70836
532.166 2.07563
532.325 2.73175
532.405 3.27431
532.485 4.08563
532.565 5.37902
532.645 7.62675
532.725 12.0638
532.765 16.0968
532.785 18.9806
532.804 22.7336
532.824 27.7933
532.844 34.7529
532.864 44.7822
532.884 59.7398
532.894 70.1918
532.904 83.5429
532.914 100.893
532.924 123.593
532.934 154.466
532.944 196.798
532.954 255.428
532.964 335.069
532.982 535.553
533.000 668.988
533.009 629.550
533.018 535.161
533.036 334.754
533.053 214.428
533.069 144.064
533.085 101.612
533.102 75.0775
533.135 45.3637
533.168 30.3271
533.200 21.7167
533.233 16.3700
533.299 10.3802
533.365 7.27797
533.431 5.47455
533.496 4.33240
533.562 3.56618
533.694 2.63223
533.825 2.10714
533.957 1.78311
534.088 1.56944
534.351 1.31395
534.614 1.17330
534.877 1.08792
535.140 1.03247
535.666 0.967749
536.192 0.933593
537.243 0.902706
538.295 0.892693
539.347 0.892139
541.451 0.908727
543.554 0.954532
544.606 1.00024
545.658 1.08181
546.184 1.14921
546.710 1.25052
547.236 1.41359
547.761 1.70220
548.024 1.93874
548.287 2.29048
548.550 2.84727
548.813 3.80512
549.076 5.66657
549.208 7.33511
549.339 10.0357
549.471 14.8176
549.536 18.7070
549.602 24.3953
549.668 33.1388
549.734 47.2813
549.799 71.4891
549.865 114.081
549.933 182.527
550.000 230.649
550.068 186.916
550.135 117.501
550.197 75.3346
550.259 50.5747
550.321 35.7846
550.383 26.5148
550.507 16.2124
550.631 11.0083
550.755 8.04812
550.879 6.21384
551.127 4.16259
551.375 3.10578
551.623 2.49358
551.871 2.10914
552.119 1.85348
552.615 1.54918
553.111 1.38853
554.103 1.26245
555.094 1.29289
555.590 1.37908
556.086 1.55886
556.582 1.95151
556.830 2.33157
557.078 2.99079
557.326 4.27736
557.450 5.43191
557.574 7.30006
557.698 10.6039
557.760 13.2838
557.822 17.2011
557.884 23.1945
557.946 32.8574
558.008 49.2789
558.070 77.7719
558.135 123.817
558.200 154.354
558.265 123.543
558.330 77.5505
558.403 45.5378
558.476 28.8000
558.549 19.6425
558.622 14.2466
558.695 10.8465
558.767 8.58210
558.913 5.86623
559.059 4.36778
559.205 3.45823
559.496 2.45983
559.788 1.95383
560.079 1.66349
560.662 1.36183
561.245 1.21899
561.828 1.14371
562.995 1.08522
564.161 1.10101
564.744 1.14235
565.327 1.22743
565.910 1.41297
566.201 1.59496
566.493 1.91963
566.639 2.18800
566.785 2.59118
566.930 3.23915
567.076 4.38196
567.149 5.31625
567.222 6.70231
567.295 8.88744
567.331 10.4842
567.368 12.6215
567.404 15.5826
567.422 17.5005
567.440 19.8221
567.459 22.6854
567.477 26.2289
567.495 30.7085
567.513 36.4796
567.532 44.1272
567.550 54.4115
567.568 68.7329
567.586 89.3978
567.604 120.479
567.623 169.449
567.641 250.125
567.659 385.161
567.680 615.579
567.700 769.309
567.721 615.785
567.741 385.323
567.758 257.172
567.775 178.313
567.792 128.948
567.809 96.8757
567.843 59.9353
567.876 40.6280
567.910 29.4042
567.944 22.3452
568.012 14.3387
568.079 10.1592
568.147 7.72499
568.282 5.16968
568.417 3.96090
568.553 3.33927
568.823 2.92439
569.094 3.24119
569.229 3.75718
569.364 4.72975
569.499 6.65303
569.567 8.34439
569.635 10.9990
569.702 15.4648
569.770 23.6569
569.804 30.4635
569.837 40.4907
569.871 55.6248
569.905 78.4546
569.953 124.636
570.000 154.640
570.048 123.260
570.095 77.3498
570.130 54.3663
570.164 39.3450
570.199 29.4445
570.234 22.7810
570.303 14.7840
570.372 10.4388
570.442 7.84589
570.511 6.18355
570.649 4.26023
570.788 3.23255
570.926 2.62039
571.204 1.95592
571.481 1.62037
571.758 1.42643
572.312 1.22065
572.866 1.11834
573.420 1.05971
574.529 0.998435
575.637 0.969289
576.746 0.954182
578.962 0.944035
581.179 0.951357
582.288 0.963467
583.396 0.987076
584.504 1.03785
585.059 1.08789
585.613 1.17799
585.890 1.25307
586.167 1.36663
586.444 1.55046
586.721 1.87756
586.860 2.14665
586.998 2.54759
587.137 3.18398
587.275 4.28112
587.414 6.42036
587.483 8.34323
587.552 11.4610
587.622 17.0039
587.656 21.5312
587.691 28.1640
587.726 38.4135
587.760 55.0500
587.795 83.6801
587.830 134.265
587.865 214.324
587.900 267.249
587.935 213.651
587.971 133.922
588.000 89.7177
588.029 62.3323
588.058 45.1996
588.087 34.1051
588.145 21.2963
588.203 14.5991
588.261 10.6988
588.319 8.24940
588.436 5.46723
588.552 4.01098
588.668 3.15780
588.784 2.61561
588.900 2.25004
589.133 1.80332
589.365 1.55165
589.598 1.39634
589.830 1.29410
590.295 1.17266
590.760 1.10693
591.690 1.04448
592.620 1.02066
593.550 1.01409
595.410 1.03137
597.269 1.09515
598.199 1.16239
599.129 1.28490
599.594 1.38711
600.059 1.54126
600.524 1.78955
600.989 2.22742
601.221 2.58428
601.454 3.11163
601.686 3.93785
601.919 5.33765
602.151 7.99195
602.267 10.3073
602.384 13.9518
602.500 20.1407
602.558 24.9562
602.616 31.7248
602.674 41.5623
602.732 56.3754
602.790 79.3710
602.849 115.220
602.924 183.710
603.000 228.826
603.076 182.809
603.152 114.582
603.231 69.1933
603.311 44.5608
603.391 30.6670
603.471 22.3231
603.550 16.9827
603.630 13.3935
603.790 9.03855
603.949 6.61443
604.109 5.13408
604.427 3.50175
604.746 2.67351
605.065 2.20077
605.384 1.91023
605.703 1.72473
606.341 1.54093
606.660 1.52406
606.979 1.57392
607.298 1.75675
607.458 1.96079
607.617 2.34025
607.777 3.13503
607.856 3.89417
607.936 5.20035
608.016 7.73188
608.056 9.98742
608.096 13.6022
608.136 19.9322
608.155 24.9931
608.175 32.3002
608.195 43.3648
608.215 60.7369
608.235 89.3523
608.255 137.132
608.278 218.128
608.300 269.245
608.323 213.123
608.345 133.216
608.363 90.6193
608.381 63.9034
608.399 46.8078
608.416 35.6182
608.452 22.5084
608.488 15.5623
608.524 11.4866
608.559 8.90531
608.631 5.95475
608.702 4.40092
608.773 3.48466
608.916 2.50350
609.059 2.01518
609.202 1.73651
609.487 1.44463
609.773 1.30059
610.058 1.21763
610.629 1.12817
611.200 1.08164
611.771 1.05340
612.914 1.02118
615.198 0.993376
617.482 0.982908
622.050 0.979813
626.619 0.988152
631.187 1.00802
633.472 1.02637
635.756 1.05785
638.040 1.12176
639.182 1.18366
640.324 1.29475
640.895 1.38742
641.466 1.52794
642.037 1.75657
642.608 2.16647
642.894 2.50641
643.179 3.01727
643.465 3.83662
643.608 4.44615
643.750 5.27344
643.893 6.43754
644.036 8.14740
644.179 10.8038
644.322 15.2477
644.393 18.6858
644.464 23.5155
644.536 30.5856
644.607 41.4649
644.678 59.3923
644.750 91.4797
644.786 117.507
644.821 155.022
644.857 210.189
644.893 290.870
644.946 465.441
645.000 583.758
645.054 468.983
645.108 293.890
645.164 177.110
645.220 113.601
645.277 77.7715
645.333 56.2101
645.389 42.4016
645.446 33.1259
645.558 21.8748
645.671 15.6037
645.783 11.7751
646.009 7.54302
646.234 5.38593
646.459 4.14154
646.685 3.35977
646.910 2.83706
647.361 2.20377
647.811 1.84969
648.262 1.63215
648.712 1.48919
649.614 1.31938
650.515 1.22674
651.416 1.17120
652.317 1.13573
654.119 1.09579
655.922 1.07654
659.526 1.06452
663.131 1.07098
666.736 1.09908
668.538 1.13550
669.439 1.17016
670.341 1.23164
671.242 1.35987
671.692 1.48565
672.143 1.71229
672.368 1.90144
672.594 2.18793
672.819 2.65247
673.044 3.48069
673.157 4.16325
673.269 5.18166
673.382 6.80156
673.438 7.99449
673.495 9.60147
673.551 11.8424
673.607 15.0847
673.664 20.0301
673.720 28.0983
673.748 34.1926
673.776 42.5224
673.805 54.3891
673.833 71.8815
673.861 99.1831
673.889 144.049
673.917 223.068
673.945 365.807
673.973 584.888
674.000 733.401
674.028 588.563
674.055 368.667
674.084 220.577
674.113 140.839
674.142 96.1064
674.171 69.2907
674.201 52.1881
674.230 40.6980
674.288 26.7892
674.346 19.0470
674.404 14.3312
674.521 9.12581
674.637 6.47301
674.754 4.94502
674.870 3.98533
674.986 3.34379
675.219 2.56648
675.452 2.13225
675.685 1.86548
675.918 1.69036
676.384 1.48255
676.849 1.36959
677.781 1.25973
678.712 1.21324
679.644 1.19304
681.507 1.18915
683.369 1.21752
685.232 1.29552
686.164 1.38494
686.630 1.46429
687.095 1.59755
687.561 1.86048
687.794 2.10900
688.027 2.54528
688.260 3.43733
688.376 4.29026
688.434 4.92317
688.492 5.78211
688.551 6.99217
688.580 7.78953
688.609 8.76791
688.638 9.98651
688.667 11.5307
688.696 13.5270
688.725 16.1697
688.754 19.7684
688.783 24.8398
688.813 32.2958
688.842 43.8579
688.871 63.0549
688.885 77.7491
688.900 97.8657
688.914 126.593
688.929 168.228
688.944 230.832
688.958 323.635
688.979 517.486
689.000 649.108
689.021 521.654
689.042 326.890
689.060 214.948
689.078 147.040
689.096 105.327
689.114 78.6206
689.151 48.3107
689.187 32.6912
689.223 23.6929
689.259 18.0680
689.332 11.7291
689.404 8.43223
689.476 6.51317
689.621 4.48856
689.766 3.50988
689.910 2.97450
690.200 2.46682
690.489 2.28283
690.779 2.24868
691.358 2.45658
691.647 2.70042
691.936 3.07984
692.226 3.67383
692.515 4.64367
692.805 6.34942
692.950 7.71797
693.094 9.69439
693.239 12.6676
693.384 17.3499
693.528 25.0539
693.673 37.9149
693.837 59.8180
694.000 74.1727
694.164 59.3512
694.328 37.4892
694.473 24.7771
694.618 17.1772
694.763 12.5558
694.907 9.61874
695.197 6.31071
695.487 4.62172
695.776 3.65896
696.066 3.06765
696.645 2.43725
697.224 2.19666
697.514 2.19286
697.804 2.30408
698.093 2.65465
698.238 3.03570
698.383 3.74002
698.528 5.21199
698.600 6.61881
698.672 9.04944
698.745 13.7791
698.781 18.0172
698.817 24.8748
698.853 36.9809
698.890 61.1170
698.908 83.0123
698.926 118.269
698.944 178.114
698.962 282.143
698.981 451.063
699.000 566.122
699.019 455.322
699.038 285.459
699.059 168.319
699.080 106.333
699.101 72.1460
699.122 51.9717
699.142 39.1396
699.163 30.5740
699.205 20.2897
699.247 14.5902
699.289 11.1321
699.372 7.32040
699.456 5.38253
699.539 4.26485
699.706 3.09073
699.873 2.51599
700.040 2.19097
700.374 1.85293
700.708 1.68737
701.042 1.59307
701.710 1.49470
703.045 1.42629
704.381 1.41764
707.053 1.48044
709.724 1.64695
711.060 1.79366
712.396 2.01705
713.731 2.37625
714.399 2.64271
715.067 3.00321
715.735 3.50743
716.403 4.24237
717.071 5.37201
717.739 7.23438
718.073 8.65334
718.406 10.6180
718.740 13.4426
719.074 17.6892
719.408 24.4451
719.742 35.9423
720.076 57.0476
720.243 74.0883
720.410 97.6408
720.705 155.515
721.000 194.039
721.295 155.401
721.590 97.5231
721.827 66.1621
722.064 46.4780
722.300 34.0183
722.537 25.8610
723.011 16.3868
723.484 11.3965
723.958 8.48077
724.431 6.64026
725.378 4.54456
726.325 3.44605
727.272 2.80148
728.219 2.39206
729.166 2.11650
731.060 1.78141
732.954 1.59497
734.847 1.48276
736.741 1.41247
740.529 1.34453
742.423 1.33838
744.317 1.35566
746.211 1.41863
747.158 1.48892
748.105 1.62090
749.052 1.90372
749.525 2.18214
749.999 2.68044
750.235 3.09227
750.472 3.70859
750.709 4.69170
750.827 5.41864
750.946 6.39988
751.064 7.77153
751.182 9.76863
751.242 11.1269
751.301 12.8346
751.360 15.0213
751.419 17.8765
751.478 21.7130
751.538 27.0181
751.597 34.6262
751.656 46.0101
751.715 64.0588
751.774 94.5759
751.804 117.975
751.833 150.001
751.863 194.244
751.893 254.576
751.946 405.621
752.000 501.025
752.054 396.572
752.108 247.727
752.168 144.739
752.228 90.9750
752.289 61.5446
752.349 44.2106
752.409 33.2572
752.470 25.9583
752.591 17.1994
752.711 12.3630
752.832 9.42852
753.073 6.20507
753.315 4.57138
753.556 3.63394
753.798 3.04838
754.039 2.65984
754.522 2.19644
755.005 1.94825
755.971 1.73670
756.937 1.73609
757.420 1.82075
757.903 2.01059
758.386 2.43177
758.627 2.83684
758.869 3.52902
759.110 4.84343
759.231 5.98648
759.352 7.77663
759.472 10.7907
759.593 16.3543
759.654 21.0142
759.714 27.9169
759.774 38.4485
759.835 54.4734
759.917 86.2636
760.000 106.785
760.083 85.1085
760.166 53.5938
760.258 31.7478
760.351 20.3355
760.444 14.0772
760.537 10.3892
760.629 8.06020
760.722 6.50932
760.908 4.64465
761.093 3.61479
761.279 2.98835
761.650 2.29808
762.021 1.94605
762.392 1.74211
763.134 1.52613
763.876 1.41913
764.618 1.35781
766.101 1.29292
767.585 1.26058
769.069 1.24200
772.037 1.22276
777.973 1.21030
783.909 1.20967
789.845 1.21434
795.781 1.22459
798.749 1.23494
800.233 1.24390
801.717 1.25904
803.201 1.28966
803.943 1.31939
804.685 1.37295
805.056 1.41782
805.427 1.48616
805.798 1.59794
806.169 1.80003
806.354 1.96892
806.540 2.22484
806.725 2.63978
806.911 3.37901
807.003 3.98765
807.096 4.89448
807.189 6.33459
807.282 8.81653
807.374 13.6568
807.421 18.0067
807.467 25.0508
807.490 30.3445
807.514 37.5739
807.537 47.7778
807.560 62.6811
807.583 85.6950
807.606 123.093
807.629 187.339
807.653 299.906
807.676 479.278
807.700 597.128
807.724 476.618
807.748 298.448
807.769 191.636
807.791 129.002
807.813 91.2242
807.834 67.5520
807.877 41.0398
807.921 27.5795
807.964 19.8958
808.007 15.1212
808.094 9.76740
808.180 6.99403
808.267 5.38051
808.354 4.35871
808.440 3.67280
808.613 2.83666
808.786 2.36636
808.959 2.07600
809.132 1.88431
809.479 1.65507
809.825 1.52857
810.171 1.45156
810.517 1.40131
811.210 1.34207
811.902 1.31006
813.287 1.27895
814.672 1.26550
816.057 1.25909
818.826 1.25479
824.366 1.25745
829.905 1.26498
835.444 1.27532
840.984 1.29006
843.754 1.30154
846.523 1.32220
847.908 1.34369
848.601 1.36270
849.293 1.39508
849.985 1.46061
850.332 1.52395
850.678 1.63734
850.851 1.73172
851.024 1.87458
851.197 2.10635
851.370 2.52042
851.457 2.86267
851.543 3.37476
851.630 4.19312
851.716 5.61657
851.803 8.43460
851.846 11.0087
851.889 15.2505
851.933 22.9958
851.954 29.5004
851.976 39.2704
851.998 54.9559
852.009 66.4281
852.019 81.7084
852.030 102.474
852.041 131.222
852.052 171.498
852.063 227.551
852.081 363.774
852.100 454.435
852.119 363.856
852.138 228.216
852.158 136.063
852.178 86.8513
852.198 59.3620
852.218 42.9298
852.238 32.4702
852.258 25.4530
852.298 16.9704
852.339 12.2521
852.379 9.38336
852.459 6.21923
852.540 4.60747
852.620 3.68008
852.701 3.09790
852.781 2.70892
852.942 2.23797
853.103 1.97539
853.264 1.81445
853.424 1.70918
853.746 1.58518
854.068 1.51895
854.711 1.45772
855.355 1.43636
855.998 1.43298
857.285 1.45883
858.572 1.53561
859.215 1.61249
859.859 1.74912
860.502 2.03069
860.824 2.30268
861.146 2.78526
861.307 3.18246
861.467 3.77586
861.628 4.72241
861.789 6.36909
861.870 7.69572
861.950 9.63032
862.030 12.6118
862.111 17.5492
862.151 21.3375
862.191 26.5957
862.232 34.1952
862.272 45.7107
862.312 64.2189
862.352 96.2122
862.372 121.289
862.392 156.317
862.412 205.924
862.433 275.806
862.466 441.277
862.500 553.975
862.534 445.701
862.568 279.667
862.604 165.834
862.641 105.286
862.678 71.6023
862.714 51.6272
862.751 38.9257
862.787 30.4528
862.861 20.2256
862.934 14.5664
863.007 11.1238
863.154 7.34098
863.300 5.42346
863.447 4.32587
863.740 3.19162
864.033 2.66160
864.326 2.38807
864.913 2.18640
865.499 2.24933
865.792 2.38757
866.085 2.65346
866.378 3.19536
866.525 3.70140
866.671 4.56937
866.818 6.28411
866.891 7.87087
866.964 10.5516
867.038 15.6639
867.074 20.1756
867.111 27.3464
867.148 39.7867
867.166 49.6477
867.184 63.7803
867.203 84.8558
867.221 117.700
867.239 171.070
867.258 259.067
867.279 414.244
867.300 521.187
867.321 420.746
867.343 264.795
867.358 186.990
867.373 135.516
867.388 101.485
867.403 78.5520
867.434 50.8530
867.464 35.7663
867.494 26.7686
867.524 21.0173
867.585 14.4159
867.646 10.9606
867.706 8.97645
867.828 7.01109
867.949 6.26940
868.070 6.12774
868.191 6.38631
868.313 7.00870
868.434 8.06176
868.555 9.72315
868.676 12.3686
868.737 14.2757
868.798 16.7773
868.858 20.1388
868.919 24.7657
868.979 31.3603
869.040 41.1527
869.101 56.4696
869.161 81.8036
869.222 126.450
869.283 207.604
869.341 330.440
869.400 408.430
869.459 323.790
869.518 202.546
869.565 136.687
869.613 95.5766
869.661 69.6596
869.708 52.7216
869.804 33.0867
869.899 22.7627
869.994 16.7228
870.090 12.9117
870.280 8.56218
870.471 6.27554
870.662 4.92822
870.853 4.06817
871.043 3.48567
871.425 2.76915
871.806 2.36146
872.188 2.10711
872.569 1.93758
873.332 1.73240
874.095 1.61758
874.858 1.54693
875.620 1.50056
877.146 1.44598
878.672 1.41736
881.723 1.39426
884.774 1.39601
886.300 1.40675
887.826 1.43006
889.352 1.48279
890.114 1.53596
890.877 1.63295
891.259 1.71454
891.640 1.83875
892.022 2.04142
892.403 2.40569
892.594 2.70807
892.784 3.16302
892.975 3.89332
893.166 5.17522
893.261 6.21486
893.356 7.74117
893.452 10.1166
893.500 11.8315
893.547 14.0937
893.595 17.1749
893.643 21.5077
893.690 27.8588
893.738 37.6395
893.786 53.8005
893.809 66.0713
893.833 82.8121
893.857 106.466
893.881 140.488
893.905 190.579
893.929 264.100
893.964 421.535
894.000 524.091
894.036 417.560
894.072 261.352
894.094 190.951
894.117 142.473
894.163 85.4630
894.209 56.1321
894.254 39.5725
894.300 29.4019
894.346 22.7657
894.437 14.9678
894.528 10.7460
894.620 8.21828
894.802 5.47386
894.985 4.09664
895.168 3.31060
895.350 2.81990
895.533 2.49360
895.898 2.09997
896.264 1.88094
896.629 1.74672
896.994 1.65862
897.725 1.55397
898.455 1.49673
899.186 1.46221
899.917 1.43994
901.378 1.41426
902.839 1.40101
905.762 1.38966
908.684 1.38655
911.607 1.38688
917.452 1.39225
923.297 1.40171
926.220 1.40850
929.142 1.41819
932.065 1.43492
933.526 1.44977
934.987 1.47535
935.718 1.49630
936.449 1.52786
937.179 1.57915
937.910 1.67161
938.275 1.74900
938.641 1.86654
939.006 2.05806
939.371 2.40200
939.554 2.68755
939.737 3.11695
939.919 3.80678
940.102 5.01753
940.193 6.00054
940.285 7.44460
940.376 9.69110
940.422 11.3156
940.467 13.4600
940.513 16.3837
940.559 20.4998
940.604 26.5425
940.650 35.8669
940.696 51.3210
940.718 63.0310
940.741 79.1053
940.764 101.896
940.787 134.807
940.810 183.513
940.833 255.434
940.866 407.858
940.900 508.056
940.934 405.599
940.968 254.038
941.003 153.656
941.038 98.8969
941.073 67.9582
