Sr-86(n,g) ENDF/B-VII.1
15076.5 0.0535368
15087.9 0.0373567
15099.3 0.0280264
15110.7 0.0220713
15133.5 0.0152477
15156.3 0.0117681
15201.9 0.00904761
15247.5 0.00921806
15293.1 0.0120909
15304.5 0.0134671
15315.9 0.0152620
15321.6 0.0163596
15327.3 0.0176216
15333.0 0.0190783
15338.7 0.0207676
15344.4 0.0227374
15350.1 0.0250483
15355.8 0.0277788
15361.5 0.0310309
15367.2 0.0349392
15372.9 0.0396839
15378.6 0.0455099
15384.3 0.0527556
15390.0 0.0618964
15395.7 0.0736128
15401.4 0.0888958
15407.1 0.109211
15412.8 0.136742
15418.5 0.174723
15424.2 0.227702
15429.9 0.300927
15440.0 0.480942
15450.0 0.600704
15455.0 0.564984
15460.1 0.480052
15470.1 0.299987
15481.3 0.175720
15492.4 0.110454
15503.6 0.0745814
15514.7 0.0533711
15525.9 0.0399603
15537.0 0.0310185
15559.3 0.0202576
15581.6 0.0143006
15603.9 0.0106726
15648.5 0.00666479
15693.2 0.00461517
15737.8 0.00342572
15827.0 0.00216626
15916.2 0.00154611
16005.4 0.00119611
16183.8 0.000840910
16362.3 0.000683400
16540.7 0.000613818
16897.6 0.000613488
17254.4 0.000773169
17432.9 0.000950122
17611.3 0.00125991
17700.5 0.00150418
17745.1 0.00166176
17767.4 0.00175202
17789.7 0.00185128
17812.0 0.00196078
17834.3 0.00208185
17856.6 0.00221627
17878.9 0.00236589
17901.2 0.00253319
17923.5 0.00272085
17945.8 0.00293233
17968.1 0.00317172
17990.5 0.00344419
18012.8 0.00375564
18057.4 0.00452836
18102.0 0.00557687
18146.6 0.00704050
18191.2 0.00915065
18235.8 0.0122950
18280.4 0.0171129
18325.0 0.0245091
18385.0 0.0389566
18445.0 0.0484192
18475.0 0.0454855
18505.0 0.0386389
18565.0 0.0242118
18609.9 0.0168493
18654.7 0.0120799
18699.5 0.00897886
18744.4 0.00690547
18834.1 0.00444850
18923.8 0.00313213
19013.4 0.00235750
19103.1 0.00186901
19282.5 0.00132141
19461.9 0.00104988
19641.3 0.000908872
20000.0 0.000817587
20353.6 0.000869176
20707.1 0.00103932
21060.7 0.00137444
21414.2 0.00202332
21591.0 0.00257965
21767.8 0.00343417
21944.5 0.00483915
22121.3 0.00738604
22209.7 0.00951716
22298.1 0.0127483
22386.5 0.0179906
22474.9 0.0273365
22519.1 0.0350351
22563.2 0.0465270
22607.4 0.0647879
22651.6 0.0963592
22695.8 0.158110
22717.9 0.213826
22740.0 0.304652
22751.1 0.373127
22756.6 0.416247
22762.1 0.467037
22767.7 0.527615
22773.2 0.600307
22778.7 0.688619
22784.2 0.797176
22789.7 0.932618
22795.3 1.10337
22800.8 1.32272
22806.3 1.60791
22811.8 1.98592
22817.4 2.49179
22822.9 3.17438
22828.4 4.08728
22833.8 5.22855
22839.2 6.53095
22850.0 8.15346
22855.4 7.67287
22860.8 6.52330
22871.6 4.07984
22882.3 2.52580
22892.9 1.64943
22903.6 1.14113
22914.3 0.829107
22924.9 0.626695
22935.6 0.488992
22956.9 0.320181
22978.2 0.225176
22999.5 0.166711
23042.2 0.101699
23084.8 0.0683563
23127.5 0.0490547
23170.1 0.0368967
23212.7 0.0287516
23298.0 0.0188617
23383.3 0.0133191
23468.6 0.00990561
23553.9 0.00765685
23724.5 0.00497316
23895.0 0.00349552
24065.6 0.00259761
24236.2 0.00201266
24577.3 0.00132540
24918.4 0.000957542
25259.6 0.000744747
25600.7 0.000619542
26283.0 0.000533687
26624.1 0.000568960
26965.3 0.000689552
27306.4 0.000996402
27477.0 0.00131234
27647.5 0.00188368
27818.1 0.00305801
27903.4 0.00416784
27988.7 0.00606652
28074.0 0.00971205
28116.6 0.0129343
28137.9 0.0151847
28159.2 0.0180751
28169.9 0.0198373
28180.6 0.0218670
28191.2 0.0242198
28201.9 0.0269659
28212.5 0.0301951
28223.2 0.0340231
28233.9 0.0386007
28244.5 0.0441262
28255.2 0.0508631
28265.8 0.0591646
28276.5 0.0695065
28287.2 0.0825306
28297.8 0.0990956
28308.5 0.120317
28319.1 0.147548
28329.8 0.182149
28342.4 0.233062
28354.9 0.291200
28380.0 0.363565
28392.6 0.341964
28405.1 0.290530
28430.2 0.181503
28454.7 0.112871
28479.3 0.0739503
28503.8 0.0512926
28528.3 0.0373464
28552.9 0.0282813
28577.4 0.0221049
28626.4 0.0145226
28675.5 0.0102477
28724.5 0.00761441
28822.7 0.00468219
28920.8 0.00317613
29018.9 0.00230269
29117.0 0.00175147
29215.1 0.00138134
29411.3 0.000930160
29607.6 0.000675474
29803.8 0.000517218
30000.0 0.000411816
30000.0 0.0772819
35000.0 0.0684976
40000.0 0.0617104
50000.0 0.0521032
60000.0 0.0461309
70000.0 0.0418326
80000.0 0.0387417
99999.9 0.0350278
100000 0.0349982
150000 0.0312516
200000 0.0306295
250000 0.0309342
300000 0.0314428
500000 0.0327945
550000 0.0331847
600000 0.0335450
650000 0.0338800
700000 0.0341930
750000 0.0345957
800000 0.0349766
850000 0.0354779
900000 0.0359572
950000 0.0365619
1.00000E+06 0.0371449
1.00358E+06 0.0371957
1.00358E+06 0.0371957
1.09126E+06 0.0384063
1.09127E+06 0.0384056
1.17063E+06 0.0291486
1.25000E+06 0.0225269
1.31250E+06 0.0223673
1.37500E+06 0.0222162
1.43750E+06 0.0220728
1.50000E+06 0.0219363
1.56250E+06 0.0223577
1.62500E+06 0.0227702
1.68750E+06 0.0231743
1.75000E+06 0.0235705
1.81299E+06 0.0241453
1.87597E+06 0.0247137
1.87597E+06 0.0247137
1.93799E+06 0.0235790
2.00000E+06 0.0225298
2.03199E+06 0.0226251
2.06397E+06 0.0227193
2.09596E+06 0.0228124
2.12794E+06 0.0229046
2.15993E+06 0.0229956
2.19191E+06 0.0230857
2.22390E+06 0.0231749
2.25588E+06 0.0232631
2.28778E+06 0.0228301
2.31967E+06 0.0224109
2.35157E+06 0.0220051
2.38346E+06 0.0216119
2.41536E+06 0.0212308
2.44725E+06 0.0208613
2.47915E+06 0.0205029
2.51104E+06 0.0201551
2.51104E+06 0.0201551
2.53133E+06 0.0196835
2.55161E+06 0.0192266
2.57190E+06 0.0187839
2.59218E+06 0.0183546
2.61247E+06 0.0179384
2.63275E+06 0.0175348
2.65304E+06 0.0171432
2.67332E+06 0.0167633
2.67332E+06 0.0167632
2.70418E+06 0.0163133
2.70418E+06 0.0163133
2.73332E+06 0.0156826
2.76246E+06 0.0150827
2.79159E+06 0.0145116
2.82073E+06 0.0139678
2.82074E+06 0.0139678
2.85559E+06 0.0136086
2.89044E+06 0.0132629
2.89044E+06 0.0132629
2.91209E+06 0.0130558
2.91210E+06 0.0130558
2.93162E+06 0.0128662
2.95115E+06 0.0126806
2.97067E+06 0.0124989
2.99020E+06 0.0123210
2.99020E+06 0.0123210
3.00000E+06 0.0122518
3.03249E+06 0.0120788
3.03249E+06 0.0120788
3.09158E+06 0.0116112
3.15709E+06 0.0111850
3.22260E+06 0.0107827
3.32974E+06 0.0104094
3.32974E+06 0.0104094
3.40969E+06 0.00999753
3.48963E+06 0.00961096
3.56958E+06 0.00924759
3.64952E+06 0.00890556
3.73714E+06 0.00855321
3.82476E+06 0.00822249
3.91238E+06 0.00791162
4.00000E+06 0.00761901
4.11475E+06 0.00718136
4.22949E+06 0.00677986
4.35082E+06 0.00639042
4.47214E+06 0.00603316
4.60043E+06 0.00568661
4.72871E+06 0.00536869
4.86246E+06 0.00506444
5.00000E+06 0.00477741
5.23318E+06 0.00428521
5.47723E+06 0.00384373
5.60495E+06 0.00363810
5.73266E+06 0.00344774
5.86633E+06 0.00326329
6.00000E+06 0.00309254
6.20874E+06 0.00280190
6.41747E+06 0.00254688
6.70874E+06 0.00224066
7.00000E+06 0.00198202
7.42296E+06 0.00166633
7.48331E+06 0.00162690
8.00000E+06 0.00137900
8.48528E+06 0.00127283
9.00000E+06 0.00123899
9.04095E+06 0.00124129
9.09669E+06 0.00124440
9.15242E+06 0.00124751
9.20816E+06 0.00125060
9.26389E+06 0.00125369
9.31963E+06 0.00125676
9.37536E+06 0.00125982
9.43110E+06 0.00126287
9.48683E+06 0.00126591
9.53103E+06 0.00127213
9.57523E+06 0.00127835
9.61942E+06 0.00128457
9.66362E+06 0.00129079
9.76021E+06 0.00130440
9.82016E+06 0.00131285
9.88011E+06 0.00132130
9.94005E+06 0.00132975
1.00000E+07 0.00133821
1.01250E+07 0.00133970
1.02500E+07 0.00134117
1.03750E+07 0.00134262
1.05000E+07 0.00134406
1.06250E+07 0.00134548
1.07500E+07 0.00134689
1.08750E+07 0.00134828
1.10000E+07 0.00134966
1.10196E+07 0.00134754
1.10393E+07 0.00134543
1.10589E+07 0.00134332
1.10785E+07 0.00134122
1.10982E+07 0.00133913
1.11178E+07 0.00133704
1.11374E+07 0.00133496
1.11570E+07 0.00133289
1.11767E+07 0.00133083
1.11963E+07 0.00132877
1.12159E+07 0.00132672
1.12355E+07 0.00132467
1.12552E+07 0.00132263
1.12748E+07 0.00132060
1.12944E+07 0.00131858
1.13141E+07 0.00131656
1.13337E+07 0.00131455
1.13533E+07 0.00131254
1.13729E+07 0.00131055
1.13926E+07 0.00130855
1.14122E+07 0.00130657
1.14318E+07 0.00130459
1.14515E+07 0.00130262
1.14711E+07 0.00130065
1.14907E+07 0.00129869
1.15103E+07 0.00129674
1.15300E+07 0.00129479
1.15496E+07 0.00129285
1.15692E+07 0.00129091
1.15889E+07 0.00128899
1.16085E+07 0.00128706
1.16281E+07 0.00128515
1.16282E+07 0.00128514
1.16997E+07 0.00127821
1.17712E+07 0.00127136
1.18856E+07 0.00126056
1.20000E+07 0.00124995
1.22500E+07 0.00121206
1.25000E+07 0.00117606
1.27500E+07 0.00114180
1.30000E+07 0.00110918
1.30313E+07 0.00110637
1.30625E+07 0.00110358
1.30938E+07 0.00110080
1.31250E+07 0.00109803
1.31563E+07 0.00109528
1.31875E+07 0.00109254
1.32188E+07 0.00108982
1.32500E+07 0.00108710
1.32813E+07 0.00108440
1.33125E+07 0.00108172
1.33438E+07 0.00107904
1.33750E+07 0.00107638
1.34063E+07 0.00107374
1.34375E+07 0.00107110
1.34688E+07 0.00106848
1.35000E+07 0.00106587
1.35313E+07 0.00106327
1.35625E+07 0.00106068
1.35938E+07 0.00105811
1.36250E+07 0.00105555
1.36563E+07 0.00105300
1.36875E+07 0.00105046
1.37188E+07 0.00104794
1.37500E+07 0.00104542
1.37813E+07 0.00104292
1.38125E+07 0.00104043
1.38438E+07 0.00103795
1.38750E+07 0.00103549
1.39063E+07 0.00103303
1.39375E+07 0.00103059
1.39688E+07 0.00102815
1.40000E+07 0.00102573
1.40625E+07 0.00102278
1.41250E+07 0.00101986
1.41875E+07 0.00101695
1.42500E+07 0.00101407
1.43125E+07 0.00101120
1.43750E+07 0.00100836
1.44375E+07 0.00100554
1.45000E+07 0.00100274
1.45625E+07 0.000999954
1.46250E+07 0.000997192
1.46875E+07 0.000994448
1.47500E+07 0.000991724
1.48125E+07 0.000989018
1.48750E+07 0.000986331
1.49375E+07 0.000983663
1.50000E+07 0.000981013
1.51250E+07 0.000978623
1.52500E+07 0.000976259
1.53750E+07 0.000973919
1.55000E+07 0.000971604
1.56250E+07 0.000969313
1.57500E+07 0.000967046
1.58750E+07 0.000964802
1.60000E+07 0.000962580
1.62500E+07 0.000962628
1.65000E+07 0.000962675
1.67500E+07 0.000962722
1.70000E+07 0.000962768
1.72500E+07 0.000966375
1.75000E+07 0.000969943
1.77500E+07 0.000973473
1.80000E+07 0.000976967
1.80289E+07 0.000977694
1.85145E+07 0.000989817
1.90000E+07 0.00100177
1.95000E+07 0.00101852
2.00000E+07 0.00103512
