Ag-109(n,tot) ENDF/B-VII.1
3540.08 22.9534
3540.13 15.5581
3540.18 11.5776
3540.22 9.33992
3540.27 7.99479
3540.36 6.54211
3540.45 5.83765
3540.63 5.18702
3540.81 4.89729
3541.17 4.62516
3541.53 4.47603
3542.26 4.25381
3542.98 4.03199
3543.70 3.78116
3544.06 3.65851
3544.43 3.58489
3544.61 3.60471
3544.79 3.71576
3544.97 4.01620
3545.15 4.73058
3545.33 6.47781
3545.42 8.24370
3545.51 11.2332
3545.56 13.5831
3545.60 16.7465
3545.65 21.1839
3545.69 27.5696
3545.74 37.0252
3545.78 51.4492
3545.83 74.0142
3545.87 109.466
3545.94 189.455
3546.00 255.559
3546.03 250.139
3546.07 221.490
3546.13 151.032
3546.18 110.382
3546.23 83.1978
3546.28 65.0700
3546.33 52.6488
3546.43 37.4115
3546.53 28.8238
3546.63 23.4995
3546.73 19.9526
3546.93 15.6231
3547.13 13.1402
3547.33 11.5588
3547.53 10.4750
3547.73 9.69459
3548.13 8.64309
3548.53 7.97712
3548.93 7.51755
3549.33 7.18335
3550.13 6.72776
3550.93 6.43217
3551.72 6.22373
3552.52 6.06806
3554.12 5.84948
3555.72 5.70517
3557.32 5.63216
3557.72 5.64789
3558.12 5.73073
3558.32 5.85379
3558.52 6.17054
3558.62 6.54040
3558.72 7.33188
3558.77 8.10373
3558.82 9.44487
3558.87 11.9782
3558.92 16.9524
3558.96 23.8090
3559.00 28.4475
3559.04 23.8220
3559.08 16.9654
3559.12 13.3315
3559.15 10.9777
3559.22 8.49155
3559.28 7.33893
3559.35 6.73458
3559.48 6.14224
3559.61 5.87853
3559.87 5.64983
3560.14 5.55208
3560.66 5.46238
3561.19 5.41538
3563.29 5.30936
3567.50 5.16724
3571.70 5.05467
3573.80 5.03191
3574.33 5.05117
3574.86 5.12427
3575.12 5.22733
3575.38 5.49138
3575.51 5.80568
3575.64 6.49294
3575.71 7.19424
3575.78 8.44796
3575.84 11.0314
3575.87 13.3387
3575.91 16.7645
3575.95 23.7222
3576.00 28.3782
3576.05 23.5378
3576.09 16.5333
3576.12 13.2877
3576.15 11.1141
3576.22 8.54934
3576.28 7.25006
3576.34 6.52327
3576.46 5.79491
3576.58 5.46139
3576.82 5.17052
3577.07 5.05105
3577.55 4.95128
3578.04 4.90762
3579.01 4.86392
3579.99 4.84272
3580.96 4.84472
3581.93 4.91221
3582.42 5.02994
3582.91 5.36520
3583.15 5.79671
3583.27 6.19120
3583.40 6.83287
3583.52 7.99454
3583.58 8.95227
3583.64 10.3448
3583.70 12.5443
3583.76 16.1790
3583.82 22.5657
3583.88 33.8882
3583.94 51.5983
3584.00 63.1738
3584.06 51.3998
3584.12 34.0303
3584.18 22.2802
3584.24 15.9774
3584.31 12.4020
3584.37 10.2401
3584.43 8.85191
3584.49 7.91398
3584.62 6.77086
3584.74 6.12976
3584.86 5.73498
3585.11 5.29305
3585.61 4.92440
3586.10 4.77001
3587.10 4.62709
3588.09 4.54748
3590.07 4.43024
3592.06 4.32163
3596.03 4.07888
3599.99 3.76498
3603.96 3.32598
3605.95 3.03211
3607.93 2.66660
3609.92 2.21166
3610.91 1.95260
3611.90 1.68976
3612.89 1.47701
3613.89 1.49621
3614.38 1.77167
3614.63 2.06520
3614.88 2.55520
3615.13 3.41889
3615.25 4.12284
3615.37 5.18408
3615.50 6.94454
3615.62 10.3159
3615.68 13.3485
3615.75 18.2728
3615.81 26.8143
3615.87 42.2448
3615.94 69.6007
3616.00 92.5812
3616.07 82.3366
3616.13 59.8691
3616.18 48.1049
3616.22 40.3260
3616.31 31.8919
3616.40 28.6050
3616.49 27.9797
3616.67 31.3854
3616.85 39.8912
3617.03 54.8467
3617.21 80.2160
3617.39 123.966
3617.57 199.982
3617.79 347.698
3618.00 473.121
3618.22 411.767
3618.43 280.045
3618.63 193.423
3618.82 139.707
3619.02 105.905
3619.21 83.7188
3619.60 57.5924
3619.99 43.3820
3620.38 34.7434
3620.77 29.0525
3621.55 22.1586
3622.33 18.2146
3623.11 15.7040
3623.89 13.9786
3624.67 12.7266
3626.23 11.0419
3627.79 9.97937
3628.57 9.60083
3629.35 9.33762
3629.74 9.29376
3630.13 9.44020
3630.33 9.73578
3630.43 10.0359
3630.52 10.5475
3630.62 11.5136
3630.67 12.3324
3630.72 13.5429
3630.77 15.5108
3630.82 18.8737
3630.87 25.0613
3630.91 36.6988
3630.96 53.6935
3631.00 64.7473
3631.04 53.6885
3631.09 36.6725
3631.12 27.6629
3631.16 21.8456
3631.19 18.1694
3631.23 15.8193
3631.30 12.9950
3631.36 11.5198
3631.43 10.6365
3631.50 10.0799
3631.64 9.42366
3631.92 8.83398
3632.20 8.55922
3632.75 8.26564
3633.31 8.08045
3634.42 7.80848
3635.53 7.59121
3637.75 7.23423
3639.97 6.93189
3642.19 6.64725
3643.30 6.49904
3644.41 6.33680
3645.52 6.14874
3646.07 6.04125
3646.63 5.92715
3647.18 5.82881
3647.46 5.81487
3647.74 5.88079
3648.02 6.17571
3648.15 6.54025
3648.29 7.23506
3648.43 8.65917
3648.57 11.8661
3648.64 15.0252
3648.71 20.2743
3648.78 29.5201
3648.85 46.1751
3648.92 77.1476
3649.00 103.229
3649.08 90.8384
3649.15 63.8142
3649.21 49.2292
3649.26 39.0385
3649.32 31.9801
3649.37 27.0748
3649.48 20.7338
3649.58 17.0799
3649.69 14.7438
3649.80 13.1785
3650.01 11.2272
3650.23 10.0895
3650.44 9.35513
3650.87 8.47381
3651.30 7.96352
3651.73 7.63033
3652.59 7.21179
3653.45 6.94839
3654.31 6.75606
3656.03 6.46163
3657.74 6.19502
3658.60 6.04651
3659.46 5.86955
3660.32 5.63985
3660.75 5.49343
3661.18 5.32065
3661.61 5.13260
3661.83 5.05920
3662.04 5.05923
3662.25 5.30575
3662.36 5.68673
3662.47 6.48514
3662.58 8.26641
3662.63 9.93867
3662.68 12.5814
3662.74 17.1324
3662.77 20.6035
3662.79 25.1328
3662.82 31.6182
3662.85 40.7548
3662.87 53.7599
3662.90 72.1097
3662.92 95.2264
3662.95 123.261
3663.00 168.480
3663.03 165.854
3663.05 147.997
3663.10 102.870
3663.13 80.0376
3663.17 63.5516
3663.23 43.3623
3663.30 32.4075
3663.36 25.9796
3663.43 21.7796
3663.50 18.9173
3663.63 15.3671
3663.76 13.2711
3663.89 11.9285
3664.15 10.3209
3664.42 9.40278
3664.68 8.81587
3664.94 8.40972
3665.20 8.11320
3665.73 7.70559
3666.25 7.43874
3666.78 7.24865
3667.30 7.10513
3668.36 6.89952
3669.41 6.75615
3671.51 6.56057
3673.61 6.42553
3675.71 6.32218
3677.81 6.24883
3678.86 6.26972
3679.12 6.31825
3679.39 6.45474
3679.52 6.62488
3679.65 7.00771
3679.72 7.40731
3679.78 8.13731
3679.85 9.68907
3679.88 11.1172
3679.91 13.2753
3679.96 17.5738
3680.00 20.3917
3680.04 17.5600
3680.09 13.2555
3680.12 11.2040
3680.15 9.80801
3680.21 8.24173
3680.27 7.47152
3680.34 7.04802
3680.46 6.62824
3680.58 6.43641
3680.83 6.26687
3681.08 6.19327
3682.07 6.08718
3684.04 5.99200
3686.02 5.90499
3687.99 5.80447
3689.97 5.67088
3690.96 5.57980
3691.95 5.45893
3692.94 5.28638
3693.43 5.16892
3693.92 5.02160
3694.42 4.84391
3694.67 4.75647
3694.91 4.70667
3695.16 4.81231
3695.28 5.04177
3695.41 5.57564
3695.53 6.85876
3695.59 8.12422
3695.65 10.2086
3695.72 13.9584
3695.75 16.9337
3695.78 21.1282
3695.81 27.1808
3695.84 36.1180
3695.87 49.5488
3695.90 69.1641
3695.93 91.2282
3695.95 118.408
3696.00 161.121
3696.03 158.725
3696.05 141.458
3696.10 97.9177
3696.14 71.7673
3696.18 54.2492
3696.22 42.7734
3696.26 35.1742
3696.34 25.7070
3696.43 20.4853
3696.51 17.2202
3696.59 15.0755
3696.75 12.4500
3696.91 10.9300
3697.08 9.96435
3697.40 8.81384
3697.73 8.16267
3698.05 7.74704
3698.70 7.24945
3699.35 6.96191
3700.00 6.77451
3701.30 6.54242
3702.60 6.40179
3703.90 6.30562
3706.50 6.17881
3709.10 6.09694
3711.71 6.04381
3713.01 6.03215
3714.31 6.05055
3714.96 6.09721
3715.61 6.24349
3715.93 6.44314
3716.09 6.63456
3716.26 6.96200
3716.42 7.59840
3716.50 8.16023
3716.58 9.05869
3716.66 10.6431
3716.74 13.6926
3716.79 16.4235
3716.83 20.5904
3716.87 27.5690
3716.91 39.1694
3716.95 58.9223
3717.00 72.4407
3717.05 58.9245
3717.09 39.1713
3717.14 25.5224
3717.19 18.3680
3717.25 14.3110
3717.30 11.9434
3717.35 10.4093
3717.40 9.40237
3717.50 8.18133
3717.60 7.49566
3717.70 7.07781
3717.90 6.61812
3718.30 6.24488
3718.71 6.09842
3719.51 5.98062
3720.32 5.93065
3721.93 5.88104
3723.54 5.85106
3729.99 5.77212
3736.44 5.72159
3738.05 5.72015
3739.66 5.74200
3740.47 5.78315
3741.27 5.90495
3741.68 6.06799
3742.08 6.48796
3742.28 7.00044
3742.38 7.45542
3742.48 8.17539
3742.58 9.43737
3742.68 11.8608
3742.73 14.0434
3742.78 17.3959
3742.83 22.8515
3742.88 31.9185
3742.94 47.5679
3743.00 58.0124
3743.06 47.4193
3743.12 31.7327
3743.15 24.4465
3743.19 19.4040
3743.27 13.6984
3743.35 10.8247
3743.42 9.22248
3743.50 8.24072
3743.58 7.61441
3743.73 6.88247
3744.04 6.25290
3744.35 5.99840
3744.97 5.79710
3745.59 5.71904
3746.82 5.65508
3748.06 5.62611
3750.53 5.59365
3753.00 5.57172
3755.47 5.55581
3757.94 5.55230
3759.17 5.56623
3760.41 5.62360
3761.03 5.70967
3761.64 5.94758
3761.95 6.25569
3762.11 6.54273
3762.26 7.02048
3762.42 7.91324
3762.49 8.66938
3762.57 9.82796
3762.65 11.7177
3762.72 15.0517
3762.80 21.5023
3762.84 27.0576
3762.88 34.8390
3762.94 52.4722
3763.00 64.2711
3763.06 52.6423
3763.12 35.0518
3763.16 27.0921
3763.20 21.5739
3763.28 15.1484
3763.36 11.7818
3763.43 9.89669
3763.51 8.72347
3763.59 7.96611
3763.74 7.06988
3763.90 6.57931
3764.05 6.28568
3764.36 5.96318
3764.98 5.70400
3765.60 5.60231
3766.83 5.51896
3768.07 5.48204
3770.54 5.44251
3773.02 5.41649
3777.97 5.38403
3779.20 5.38756
3780.44 5.41739
3781.06 5.46729
3781.68 5.61146
3781.99 5.80383
3782.29 6.30042
3782.45 6.90890
3782.53 7.44622
3782.60 8.30635
3782.68 9.82711
3782.76 12.7613
3782.80 15.3990
3782.84 19.4301
3782.87 26.2131
3782.91 37.2296
3782.96 56.3488
3783.00 69.1305
3783.04 56.3404
3783.09 37.2186
3783.11 29.1051
3783.14 23.1718
3783.20 16.0897
3783.25 12.3844
3783.30 10.2669
3783.36 8.96079
3783.41 8.10428
3783.52 7.09200
3783.63 6.54190
3783.74 6.21095
3783.95 5.85002
3784.38 5.56261
3784.82 5.45147
3785.68 5.36322
3786.54 5.32633
3788.27 5.29012
3790.00 5.26926
3791.73 5.25696
3793.45 5.26266
3794.32 5.28841
3795.18 5.37672
3795.61 5.50252
3796.04 5.84168
3796.26 6.27219
3796.37 6.66665
3796.48 7.31968
3796.58 8.51162
3796.64 9.51062
3796.69 11.0188
3796.75 13.4293
3796.80 17.5603
3796.85 25.2128
3796.91 39.7544
3796.95 60.4884
3797.00 74.3576
3797.05 60.5041
3797.09 39.7734
3797.12 30.3947
3797.16 23.7535
3797.22 16.1739
3797.28 12.3063
3797.34 10.1309
3797.40 8.80313
3797.46 7.93878
3797.58 6.92424
3797.71 6.37295
3797.83 6.04575
3798.07 5.68952
3798.56 5.40517
3799.05 5.29440
3800.03 5.20467
3801.01 5.16661
3801.98 5.14810
3802.96 5.15159
3803.45 5.17606
3803.94 5.25900
3804.18 5.37383
3804.43 5.66762
3804.55 6.01788
3804.67 6.79703
3804.73 7.59381
3804.79 9.05913
3804.85 12.0861
3804.89 14.8828
3804.92 19.1318
3804.96 27.5950
3805.00 33.2048
3805.04 27.6049
3805.08 19.1430
3805.13 13.2972
3805.18 10.2607
3805.22 8.57668
3805.27 7.57453
3805.36 6.50455
3805.45 5.99338
3805.64 5.53335
3805.82 5.34047
3806.19 5.18065
3806.56 5.11509
3807.30 5.05595
3808.04 5.02431
3811.00 4.93956
3813.95 4.85757
3815.43 4.85331
3815.80 4.89275
3816.17 5.02353
3816.35 5.20005
3816.54 5.62827
3816.63 6.11123
3816.72 7.07963
3816.77 7.96758
3816.81 9.41115
3816.86 11.8917
3816.91 16.3691
3816.95 23.4148
3817.00 28.1054
3817.05 23.4587
3817.09 16.4195
3817.14 12.0026
3817.19 9.51901
3817.23 8.02968
3817.28 7.12795
3817.37 6.12140
3817.46 5.61491
3817.64 5.14379
3817.82 4.93510
3818.18 4.74473
3818.55 4.64807
3819.27 4.51766
3820.00 4.39218
3820.73 4.23931
3821.09 4.14808
3821.45 4.05261
3821.81 3.98816
3822.00 4.01104
3822.18 4.15144
3822.36 4.62244
3822.45 5.16801
3822.54 6.17829
3822.63 8.22777
3822.72 12.8250
3822.77 17.3891
3822.81 24.9634
3822.84 30.8443
3822.86 38.4197
3822.88 49.1504
3822.90 63.0307
3822.93 83.6383
3822.95 107.638
3823.00 144.321
3823.02 141.655
3823.05 126.037
3823.10 86.1520
3823.15 56.4738
3823.20 39.5154
3823.26 29.7375
3823.31 23.7074
3823.37 19.7466
3823.42 17.0046
3823.53 13.5403
3823.64 11.4964
3823.74 10.1751
3823.96 8.60493
3824.18 7.71334
3824.39 7.15016
3824.82 6.48018
3825.25 6.09683
3825.68 5.84855
3826.55 5.53996
3827.41 5.34766
3828.27 5.20823
3830.00 4.99280
3831.72 4.78941
3832.58 4.67113
3833.45 4.52690
3834.31 4.33765
3834.74 4.21904
3835.17 4.08465
3835.60 3.95933
3835.82 3.93646
3836.03 4.01393
3836.25 4.39506
3836.36 4.88420
3836.46 5.83998
3836.57 7.86723
3836.63 9.71415
3836.68 12.6427
3836.73 17.5146
3836.76 21.1743
3836.79 26.1072
3836.82 32.8660
3836.84 42.2639
3836.87 55.4498
3836.90 73.6143
3836.92 97.5623
3836.95 126.230
3837.00 170.474
3837.03 167.455
3837.05 148.877
3837.10 101.970
3837.15 71.7814
3837.20 53.0380
3837.24 40.9020
3837.29 33.0752
3837.38 23.7077
3837.48 18.6039
3837.57 15.5014
3837.66 13.4592
3837.85 10.9896
3838.03 9.58201
3838.22 8.68678
3838.59 7.62778
3838.96 7.02901
3839.34 6.64610
3840.08 6.18491
3840.82 5.91531
3841.57 5.73627
3843.06 5.50771
3844.54 5.36186
3846.03 5.25562
3849.01 5.09976
3851.98 4.97909
3854.96 4.87712
3856.45 4.83671
3857.93 4.82350
3858.68 4.85413
3859.42 4.98801
3859.79 5.18891
3859.98 5.38715
3860.17 5.73582
3860.35 6.42548
3860.44 7.05104
3860.54 8.07398
3860.63 9.90526
3860.68 11.4287
3860.72 13.6338
3860.77 17.1380
3860.82 22.7862
3860.86 32.6143
3860.91 50.6016
3860.95 77.9806
3861.00 96.6189
3861.05 77.9889
3861.09 50.6091
3861.13 33.7756
3861.18 24.1141
3861.22 18.3339
3861.26 14.7028
3861.34 10.6544
3861.43 8.60075
3861.51 7.41716
3861.60 6.69114
3861.77 5.87259
3861.93 5.44319
3862.10 5.19141
3862.44 4.91641
3863.11 4.68444
3863.79 4.57506
3865.14 4.44000
3866.48 4.32343
3867.83 4.19043
3868.51 4.10959
3869.18 4.01363
3869.85 3.89971
3870.53 3.79087
3870.86 3.79978
3871.03 3.87400
3871.20 4.07380
3871.37 4.58973
3871.45 5.11379
3871.54 6.01457
3871.62 7.65364
3871.71 10.8790
3871.75 13.6723
3871.79 17.8919
3871.83 24.4082
3871.87 34.4955
3871.94 58.0958
3872.00 78.4132
3872.06 69.0264
3872.13 48.1412
3872.17 37.2845
3872.21 29.7635
3872.30 20.6523
3872.38 15.7134
3872.46 12.8394
3872.55 10.9824
3872.63 9.73492
3872.80 8.17705
3872.97 7.25900
3873.14 6.66868
3873.48 5.95615
3873.81 5.54442
3874.15 5.27674
3874.82 4.94286
3875.50 4.73464
3876.17 4.58518
3877.52 4.36626
3878.87 4.19421
3880.22 4.04569
3880.89 3.98526
3881.57 3.96116
3881.90 3.99716
3882.24 4.15858
3882.41 4.39129
3882.58 4.96842
3882.66 5.62700
3882.75 6.95606
3882.79 8.18198
3882.83 10.1861
3882.87 13.6545
3882.92 19.8832
3882.96 29.7015
3883.00 36.1136
3883.04 29.7209
3883.08 19.8987
3883.12 14.2203
3883.16 10.7610
3883.20 8.66930
3883.24 7.37308
3883.31 5.86895
3883.39 5.10609
3883.54 4.37877
3883.69 4.05355
3883.99 3.75726
3884.29 3.61318
3884.89 3.44096
3885.50 3.31020
3886.70 3.06396
3887.91 2.81195
3888.51 2.69253
3889.11 2.59927
3889.72 2.57999
3890.32 2.76131
3890.92 3.52890
3891.22 4.48369
3891.52 6.34363
3891.67 7.92159
3891.83 10.2591
3891.98 13.8366
3892.13 19.4965
3892.28 29.0611
3892.43 46.0720
3892.50 59.8592
3892.58 79.0784
3892.65 106.487
3892.73 145.409
3892.86 249.981
3893.00 336.191
3893.14 289.446
3893.27 194.711
3893.41 129.324
3893.54 90.6026
3893.68 67.2434
3893.81 52.3845
3893.95 42.4177
3894.08 35.4173
3894.35 26.4545
3894.62 21.1067
3894.89 17.6272
3895.43 13.4613
3895.97 11.0885
3896.51 9.57367
3897.59 7.74285
3898.67 6.65977
3899.75 5.94687
3900.29 5.71353
3900.83 5.65931
3901.10 5.82930
3901.23 6.04948
3901.37 6.46881
3901.50 7.31726
3901.57 8.08245
3901.64 9.27624
3901.70 11.3266
3901.77 15.0557
3901.81 18.2076
3901.84 22.7074
3901.87 29.6972
3901.91 40.0654
3901.95 61.4026
3902.00 75.3598
3902.05 61.3172
3902.09 39.9239
3902.12 30.5632
3902.15 23.9032
3902.21 16.1488
3902.27 12.0995
3902.33 9.78031
3902.39 8.32231
3902.45 7.37673
3902.57 6.23674
3902.69 5.58785
3902.81 5.17942
3903.04 4.68191
3903.52 4.15191
3903.99 3.80886
3904.94 3.25906
3905.88 2.78774
3906.83 2.53284
3907.30 2.68653
3907.78 3.38662
3908.01 4.17238
3908.25 5.51895
3908.49 7.85505
3908.72 12.0216
3908.84 15.3402
3908.96 19.9445
3909.08 26.5861
3909.20 36.2491
3909.32 50.9762
3909.44 73.7378
3909.55 110.128
3909.67 168.660
3909.84 299.225
3910.00 412.726
3910.17 363.505
3910.33 249.942
3910.45 185.949
3910.57 141.971
3910.70 111.961
3910.82 91.1581
3911.06 64.8791
3911.30 49.8120
3911.55 40.2842
3911.79 33.8871
3912.28 25.9666
3912.76 21.3457
3913.25 18.3683
3914.22 14.8079
3915.20 12.7720
3916.17 11.4641
3917.14 10.5541
3918.12 9.88474
3920.06 8.96740
3922.01 8.38056
3922.98 8.17906
3923.96 8.07002
3924.44 8.10343
3924.93 8.34755
3925.17 8.72698
3925.30 9.09504
3925.42 9.71715
3925.54 10.8933
3925.60 11.9011
3925.66 13.4199
3925.72 15.9366
3925.78 20.3877
3925.84 29.0222
3925.87 36.2151
3925.90 46.7592
3925.95 70.4030
3926.00 86.0225
3926.05 70.4792
3926.10 46.8443
3926.15 30.7499
3926.20 22.2527
3926.25 17.4424
3926.31 14.6335
3926.36 12.8140
3926.41 11.6172
3926.52 10.1516
3926.62 9.33348
3926.73 8.82965
3926.94 8.26400
3927.15 7.96129
3927.35 7.77655
3927.77 7.55846
3928.61 7.33526
3929.45 7.19975
3931.13 7.00691
3932.80 6.85714
3936.15 6.61971
3939.51 6.43167
3942.86 6.27529
3946.21 6.14280
3947.89 6.08662
3949.56 6.04584
3950.40 6.04315
3951.24 6.08715
3951.66 6.16955
3952.08 6.41003
3952.29 6.72549
3952.49 7.50110
3952.60 8.39759
3952.70 10.2821
3952.76 12.1510
3952.81 15.3364
3952.86 21.3245
3952.89 26.2693
3952.91 33.4914
3952.96 49.8810
3953.00 61.0797
3953.04 49.8963
3953.09 33.5083
3953.13 23.7840
3953.16 18.0708
3953.20 14.5001
3953.24 12.2884
3953.32 9.75364
3953.39 8.46678
3953.47 7.71498
3953.55 7.25048
3953.70 6.72008
3954.01 6.27754
3954.31 6.09861
3954.92 5.94973
3955.54 5.88323
3956.76 5.81281
3957.99 5.76976
3959.21 5.74419
3960.43 5.75669
3961.05 5.81003
3961.66 5.98672
3961.97 6.22803
3962.27 6.83936
3962.42 7.55691
3962.58 9.11869
3962.65 10.6893
3962.73 13.4562
3962.81 18.9861
3962.85 23.7055
3962.88 30.6915
3962.94 45.8421
3963.00 55.8344
3963.06 45.8544
3963.12 30.7042
3963.17 22.0233
3963.22 16.8127
3963.27 13.5527
3963.32 11.5094
3963.42 9.16383
3963.52 7.95487
3963.72 6.81995
3963.92 6.32507
3964.33 5.90713
3964.73 5.73479
3965.54 5.58468
3966.34 5.51069
3967.95 5.41775
3969.57 5.34341
3972.79 5.19799
3976.02 5.03439
3979.24 4.83397
3982.47 4.57029
3984.08 4.40165
3985.69 4.20163
3986.50 4.09404
3987.30 4.00527
3987.71 4.00088
3988.11 4.11581
3988.31 4.32511
3988.51 4.89491
3988.61 5.57716
3988.71 7.04699
3988.76 8.49903
3988.81 10.9648
3988.86 15.5641
3988.91 24.6148
3988.96 37.2567
3989.00 45.7219
3989.04 37.2602
3989.09 24.6024
3989.13 16.3151
3989.17 11.7468
3989.22 9.13648
3989.26 7.54831
3989.35 5.81148
3989.44 4.95759
3989.62 4.15468
3989.79 3.78637
3990.15 3.42326
3990.50 3.21282
3991.21 2.90881
3991.91 2.69568
3992.62 2.74371
3992.98 3.07560
3993.33 3.96835
3993.51 4.84885
3993.68 6.27447
3993.86 8.64395
3994.04 12.7169
3994.13 15.8970
3994.21 20.2289
3994.30 26.3973
3994.39 35.1976
3994.48 48.4033
3994.57 68.3321
3994.66 99.4102
3994.74 148.032
3994.87 259.587
3995.00 354.477
3995.13 310.198
3995.26 212.432
3995.35 159.674
3995.44 122.865
3995.53 97.4016
3995.62 79.4413
3995.80 56.7377
3995.99 43.5636
3996.17 35.2375
3996.35 29.6162
3996.71 22.6644
3997.08 18.6283
3997.44 16.0366
3998.17 12.9520
3998.90 11.2043
3999.63 10.0887
4000.35 9.31748
4001.08 8.75319
4002.54 7.98475
4003.99 7.50123
4004.72 7.34757
4005.45 7.30424
4005.81 7.39900
4006.18 7.77651
4006.36 8.29869
4006.45 8.78195
4006.54 9.57633
4006.63 10.9956
4006.72 13.8530
4006.77 16.4978
4006.81 20.6844
4006.86 27.9993
4006.91 40.7351
4006.95 61.2185
4007.00 74.7332
4007.05 61.2490
4007.09 40.7605
4007.14 27.7959
4007.19 20.5459
4007.23 16.3116
4007.28 13.6967
4007.33 11.9912
4007.37 10.8250
4007.46 9.38463
4007.56 8.56438
4007.65 8.05233
4007.83 7.46772
4008.20 6.95587
4008.57 6.72242
4009.31 6.47394
4010.04 6.31272
4011.51 6.05182
4012.99 5.79500
4014.46 5.49000
4015.20 5.29734
4015.93 5.05802
4016.67 4.74848
4017.04 4.56346
4017.41 4.37211
4017.78 4.24861
4017.96 4.30072
4018.14 4.58839
4018.33 5.51035
4018.42 6.54528
4018.51 8.43252
4018.56 9.94255
4018.60 12.0762
4018.65 15.1615
4018.70 19.7474
4018.74 26.7847
4018.79 37.9669
4018.83 56.3120
4018.88 87.1308
4018.91 116.625
4018.94 152.055
4019.00 208.188
4019.03 205.795
4019.06 184.045
4019.12 127.215
4019.19 82.2360
4019.26 57.4311
4019.33 42.9878
4019.40 34.2243
4019.47 28.3794
4019.54 24.3845
4019.68 19.3034
4019.81 16.2612
4019.95 14.2835
4020.23 11.9130
4020.51 10.5547
4020.79 9.68808
4021.06 9.08598
4021.34 8.64674
4021.90 8.04510
4022.45 7.65157
4023.56 7.16173
4024.67 6.86152
4025.78 6.65245
4028.00 6.36689
4030.22 6.16776
4032.44 6.01744
4033.55 5.96600
4034.66 5.96628
4035.21 6.03324
4035.77 6.27627
4036.05 6.61447
4036.32 7.45996
4036.46 8.43418
4036.60 10.4639
4036.67 12.4349
4036.74 15.7439
4036.81 21.7898
4036.88 33.4819
4036.94 50.1306
4037.00 61.4003
4037.06 50.1832
4037.12 33.5397
4037.17 25.0427
4037.21 19.5579
4037.26 15.9516
4037.30 13.5160
4037.40 10.5723
4037.49 8.99201
4037.58 8.03706
4037.67 7.42989
4037.85 6.71680
4038.21 6.09074
4038.57 5.81471
4039.29 5.53570
4040.02 5.34689
4040.74 5.15454
4041.10 5.04302
4041.46 4.91862
4041.82 4.79526
4042.01 4.75866
4042.19 4.79012
4042.37 5.03256
4042.46 5.36575
4042.55 6.03050
4042.64 7.46089
4042.68 8.75242
4042.73 10.7903
4042.77 14.1510
4042.82 19.9953
4042.84 24.6461
4042.86 30.7533
4042.89 39.5893
4042.91 51.3330
4042.93 67.3742
4042.95 87.0792
4043.00 118.111
4043.02 116.468
4043.05 104.046
4043.09 72.5145
4043.12 56.5297
4043.15 44.8117
4043.21 30.8469
4043.28 23.3273
4043.34 18.8825
4043.40 16.0390
4043.46 14.1032
4043.58 11.6901
4043.70 10.2696
4043.83 9.36164
4044.07 8.27477
4044.31 7.65273
4044.56 7.25492
4045.05 6.77251
4045.54 6.48855
4046.03 6.29820
4047.00 6.05089
4047.98 5.88821
4048.96 5.76956
4049.94 5.70765
4050.43 5.81448
4050.67 6.21883
4050.79 7.05720
4050.85 8.17359
4050.91 10.6790
4050.96 13.8259
4051.00 15.8864
4051.04 13.8074
4051.09 10.7446
4051.13 8.90469
4051.16 7.82821
4051.24 6.73314
4051.39 5.99696
4051.70 5.63564
4052.31 5.45766
4053.54 5.29314
4054.76 5.13900
4055.99 4.95613
4057.21 4.71271
4057.82 4.55258
4058.43 4.35417
4059.05 4.11283
4059.35 3.98798
4059.66 3.89934
4059.96 3.97767
4060.12 4.21212
4060.27 4.79628
4060.42 6.23762
4060.50 7.69490
4060.58 10.1416
4060.65 14.6084
4060.69 18.1489
4060.73 23.1761
4060.77 30.7266
4060.81 41.7641
4060.84 58.5777
4060.88 84.3800
4060.94 145.885
4061.00 198.999
4061.03 195.774
4061.06 174.532
4061.12 120.156
4061.16 92.9872
4061.19 73.5050
4061.27 49.3264
4061.35 36.2438
4061.42 28.5716
4061.50 23.5811
4061.58 20.2217
4061.73 15.9961
4061.88 13.5237
4062.04 11.9292
4062.34 10.0253
4062.65 8.94097
4062.96 8.25022
4063.26 7.77164
4063.57 7.42040
4064.18 6.93691
4064.79 6.61758
4066.02 6.21035
4067.24 5.94936
4068.47 5.76212
4069.69 5.65795
4070.00 5.67967
4070.30 5.79748
4070.46 5.96905
4070.61 6.39192
4070.69 6.86207
4070.76 7.78040
4070.84 9.93444
4070.88 12.0970
4070.91 15.8422
4070.96 22.0226
4071.00 26.2617
4071.04 22.0228
4071.09 15.8346
4071.12 12.0790
4071.16 9.90569
4071.24 7.74784
4071.32 6.79145
4071.39 6.30587
4071.54 5.84099
4071.70 5.63076
4072.00 5.43451
4072.31 5.33482
4073.53 5.11050
4074.75 4.91764
4075.97 4.69632
4077.19 4.41310
4077.80 4.23541
4078.41 4.02918
4079.03 3.81309
4079.33 3.73706
4079.64 3.76076
4079.94 4.10771
4080.10 4.61086
4080.25 5.64630
4080.40 7.91783
4080.48 10.0158
4080.55 13.3829
4080.63 19.1522
4080.67 23.4877
4080.71 29.3782
4080.74 37.5209
4080.78 48.9565
4080.82 65.1823
4080.86 88.1034
4080.93 153.076
4081.00 207.821
4081.04 204.413
4081.07 181.522
4081.14 124.765
4081.22 82.0809
4081.30 57.8766
4081.37 43.4128
