Ba-130(n,tot) ENDF/B-VII.1
1277.78 3.78538
1280.12 3.68294
1284.80 3.54341
1289.48 3.44646
1294.16 3.37050
1303.52 3.24957
1322.25 3.05608
1340.97 2.87654
1359.69 2.68051
1369.05 2.56533
1378.41 2.42749
1387.77 2.24743
1392.45 2.12834
1397.13 1.97416
1399.47 1.87640
1401.81 1.75796
1404.15 1.61012
1406.49 1.41976
1407.66 1.30339
1408.83 1.17089
1410.00 1.02553
1411.17 0.888914
1411.76 0.847725
1412.34 0.862277
1412.64 0.911483
1412.93 1.00976
1413.22 1.18708
1413.29 1.24873
1413.37 1.31927
1413.51 1.49221
1413.81 2.01758
1413.95 2.40989
1414.10 2.93177
1414.25 3.63942
1414.39 4.59981
1414.54 5.93519
1414.68 7.83550
1414.83 10.6431
1414.98 14.8906
1415.12 21.6725
1415.27 33.2193
1415.34 42.3184
1415.42 54.8924
1415.49 73.0622
1415.56 100.387
1415.63 143.499
1415.71 215.456
1415.78 342.800
1415.85 575.124
1415.93 955.106
1416.00 1232.33
1416.07 1020.53
1416.15 659.601
1416.20 480.918
1416.25 358.784
1416.30 275.587
1416.35 218.659
1416.45 146.913
1416.55 106.161
1416.65 80.9536
1416.76 64.2917
1416.96 44.2742
1417.16 33.0902
1417.36 26.1563
1417.56 21.5277
1417.77 18.2632
1418.17 14.0250
1418.57 11.4540
1418.98 9.74976
1419.38 8.54849
1420.19 6.98162
1421.00 6.01660
1421.81 5.36530
1422.62 4.89831
1424.23 4.27222
1425.85 3.87014
1427.47 3.58738
1429.08 3.37511
1432.32 3.07000
1435.55 2.85114
1442.02 2.52400
1448.49 2.23905
1451.72 2.08670
1454.96 1.91137
1458.19 1.69104
1459.81 1.55205
1461.42 1.38406
1462.23 1.28708
1463.04 1.18280
1463.85 1.07850
1464.66 1.00320
1465.06 1.00376
1465.47 1.07005
1465.87 1.28076
1466.07 1.49331
1466.27 1.83563
1466.48 2.39418
1466.58 2.80068
1466.68 3.33231
1466.78 4.03655
1466.88 4.98420
1466.98 6.28418
1467.08 8.11031
1467.18 10.7522
1467.28 14.7183
1467.39 20.9623
1467.49 31.4249
1467.59 50.4994
1467.64 66.4656
1467.69 89.6181
1467.74 126.132
1467.79 184.257
1467.84 285.511
1467.89 458.609
1467.95 758.863
1468.00 980.919
1468.06 811.399
1468.11 524.287
1468.16 336.116
1468.22 227.057
1468.27 162.403
1468.33 121.932
1468.38 95.1994
1468.43 76.6993
1468.54 53.4899
1468.65 40.0160
1468.76 31.4754
1468.97 21.6249
1469.19 16.2618
1469.41 12.9939
1469.62 10.8326
1469.84 9.32075
1470.27 7.35244
1470.70 6.15068
1471.13 5.34493
1471.56 4.76815
1472.42 3.99345
1473.29 3.48890
1474.15 3.12261
1475.01 2.83288
1476.74 2.35909
1477.60 2.14006
1478.46 1.92081
1478.90 1.81325
1479.33 1.71640
1479.76 1.65291
1480.19 1.69016
1480.40 1.80320
1480.62 2.05591
1480.84 2.58981
1480.94 3.05358
1481.05 3.73763
1481.16 4.79210
1481.21 5.52797
1481.27 6.46398
1481.32 7.67018
1481.38 9.24855
1481.43 11.3517
1481.48 14.1536
1481.54 18.1298
1481.59 23.8617
1481.64 32.4521
1481.70 45.9680
1481.75 68.5809
1481.81 109.450
1481.83 142.638
1481.86 190.299
1481.89 259.846
1481.91 356.456
1481.96 593.125
1482.00 764.529
1482.04 634.265
1482.09 410.691
1482.14 245.255
1482.19 159.420
1482.24 110.844
1482.29 82.3708
1482.34 63.7615
1482.39 51.4080
1482.49 36.0378
1482.59 27.2668
1482.69 21.7573
1482.90 15.4157
1483.10 11.9854
1483.30 9.88724
1483.50 8.49180
1483.70 7.50982
1484.11 6.21882
1484.51 5.42056
1484.91 4.87807
1485.32 4.48716
1486.12 3.95752
1486.93 3.61236
1488.55 3.17885
1490.16 2.90607
1491.77 2.70936
1495.00 2.42476
1498.23 2.20812
1501.46 2.02061
1507.91 1.66803
1514.37 1.28338
1517.60 1.05929
1520.83 0.805999
1522.44 0.670971
1524.05 0.539753
1525.67 0.437695
1526.48 0.417466
1527.28 0.441991
1528.09 0.550116
1528.49 0.657555
1528.90 0.820137
1529.30 1.06319
1529.70 1.42323
1530.11 1.96249
1530.51 2.77839
1530.91 4.05015
1531.32 6.09507
1531.72 9.57342
1532.12 15.9044
1532.33 21.1233
1532.53 28.7954
1532.73 40.5840
1532.93 59.6349
1533.13 93.1342
1533.34 157.957
1533.44 214.329
1533.54 300.733
1533.64 437.456
1533.74 652.563
1533.87 1078.35
1534.00 1391.96
1534.13 1147.92
1534.26 741.065
1534.34 557.270
1534.43 426.351
1534.59 267.340
1534.75 182.207
1534.91 132.497
1535.07 101.204
1535.24 80.2791
1535.56 54.9430
1535.88 40.6204
1536.21 31.7106
1536.85 21.5657
1537.50 16.1216
1538.15 12.8190
1538.80 10.6292
1539.44 9.08896
1540.74 7.07768
1542.03 5.82993
1543.33 4.97917
1544.62 4.35773
1547.21 3.49411
1549.80 2.89783
1554.98 2.04276
1560.16 1.34209
1562.75 1.00349
1565.34 0.680635
1566.64 0.545277
1567.93 0.462228
1568.58 0.460177
1569.23 0.504961
1569.87 0.624952
1570.20 0.727144
1570.52 0.868298
1570.85 1.06159
1571.17 1.32366
1571.49 1.67841
1571.82 2.15841
1572.14 2.81679
1572.46 3.72814
1572.79 5.01058
1573.11 6.84834
1573.44 9.57516
1573.76 13.7644
1574.08 20.5253
1574.41 32.1392
1574.73 54.1575
1574.89 73.0043
1575.05 101.567
1575.22 147.784
1575.38 227.121
1575.54 373.188
1575.70 651.400
1575.85 1078.88
1576.00 1395.03
1576.15 1153.70
1576.30 744.974
1576.48 441.005
1576.65 281.687
1576.83 194.140
1577.00 142.130
1577.18 109.000
1577.35 86.6603
1577.70 59.3821
1578.05 43.8424
1578.40 34.1219
1579.10 22.9884
1579.80 16.9711
1580.50 13.2919
1581.20 10.8326
1581.90 9.07915
1583.29 6.73683
1584.69 5.21745
1587.49 3.24415
1590.29 1.86387
1591.69 1.31252
1593.09 0.951132
1593.44 0.924051
1593.79 0.942245
1594.14 1.02376
1594.48 1.19456
1594.83 1.49567
1595.18 1.98867
1595.36 2.33589
1595.53 2.77219
1595.88 4.00475
1596.23 5.97375
1596.58 9.18859
1596.93 14.6506
1597.28 24.4621
1597.46 32.3983
1597.63 43.8136
1597.81 60.8158
1597.98 87.0653
1598.16 130.304
1598.33 205.963
1598.51 348.236
1598.59 464.101
1598.68 626.099
1598.84 1057.95
1599.00 1394.67
1599.16 1175.14
1599.32 772.631
1599.49 490.666
1599.65 330.523
1599.82 237.022
1599.99 179.006
1600.16 140.844
1600.32 114.463
1600.66 81.3820
1600.99 61.9901
1601.32 49.5997
1601.99 35.0898
1602.66 27.0669
1603.33 22.0887
1603.99 18.7330
1604.66 16.3341
1605.99 13.1521
1607.33 11.1483
1608.66 9.77229
1610.00 8.76825
1612.67 7.39184
1615.34 6.48353
1620.68 5.32876
1626.01 4.59308
1631.35 4.05539
1642.03 3.24781
1652.71 2.56184
1658.05 2.20993
1663.39 1.82274
1668.72 1.36891
1671.39 1.10529
1674.06 0.817354
1675.40 0.672135
1676.73 0.542847
1678.07 0.468558
1678.74 0.480860
1679.40 0.559911
1679.74 0.639590
1680.07 0.758915
1680.40 0.932699
1680.74 1.18156
1681.07 1.53888
1681.40 2.05102
1681.74 2.79794
1682.07 3.90076
1682.41 5.58308
1682.74 8.23878
1683.07 12.6471
1683.41 20.4621
1683.57 26.7677
1683.74 35.8649
1683.91 49.5233
1684.07 70.9199
1684.24 107.070
1684.41 172.981
1684.49 227.403
1684.57 305.356
1684.66 420.235
1684.74 589.217
1684.87 976.888
1685.00 1264.54
1685.13 1047.01
1685.26 676.900
1685.40 419.495
1685.54 277.344
1685.67 195.062
1685.81 145.046
1685.95 112.266
1686.09 89.9913
1686.36 62.2181
1686.64 46.2432
1686.91 36.1696
1687.46 24.5512
1688.01 18.2663
1688.56 14.4263
1689.11 11.8750
1689.66 10.0754
1690.76 7.71436
1691.86 6.24190
1694.06 4.48817
1696.26 3.43986
1698.46 2.70099
1702.86 1.61979
1705.06 1.17759
1707.25 0.790436
1709.45 0.502795
1710.55 0.437841
1711.10 0.440593
1711.65 0.477206
1712.20 0.559454
1712.75 0.703660
1713.30 0.933138
1713.85 1.28175
1714.40 1.79978
1714.95 2.56382
1715.50 3.69422
1716.05 5.38322
1716.60 7.96997
1717.15 12.0507
1717.70 18.7758
1718.25 30.5248
1718.53 39.8192
1718.80 52.9695
1719.08 72.1962
1719.35 101.450
1719.63 148.163
1719.90 227.125
1720.18 368.864
1720.45 630.515
1720.73 1061.66
1721.00 1394.61
1721.28 1170.98
1721.55 767.260
1721.79 519.165
1722.04 366.259
1722.28 270.589
1722.52 208.222
1723.00 135.614
1723.49 96.8208
1723.97 73.6632
1724.46 58.6741
1725.42 40.9348
1726.39 31.0918
1727.36 24.9734
1728.33 20.8580
1729.30 17.9248
1731.23 14.0517
1733.17 11.6259
1735.10 9.96381
1737.04 8.74878
1740.91 7.06806
1744.79 5.92496
1752.53 4.33360
1760.28 3.05786
1764.15 2.41417
1768.02 1.72115
1769.96 1.35350
1771.89 0.985672
1773.83 0.662640
1774.80 0.555169
1775.28 0.528786
1775.77 0.530046
1776.25 0.569620
1776.73 0.662245
1777.22 0.829286
1777.70 1.10188
1778.19 1.52650
1778.67 2.17426
1779.15 3.15735
1779.64 4.65926
1780.12 6.99334
1780.61 10.7242
1781.09 16.9390
1781.57 27.9176
1781.82 36.6353
1782.06 49.0055
1782.30 67.1335
1782.54 94.7602
1782.78 138.906
1783.03 213.493
1783.27 347.117
1783.51 594.258
1783.76 1006.47
1784.00 1329.60
1784.25 1122.49
1784.49 739.356
1784.64 559.985
1784.80 431.686
1785.11 275.622
1785.41 191.427
1785.72 141.854
1786.03 110.376
1786.33 89.1399
1786.95 63.0470
1787.56 48.0994
1788.18 38.6453
1789.40 27.6303
1790.63 21.5578
1791.86 17.7692
1793.09 15.1978
1794.32 13.3421
1796.77 10.8354
1799.23 9.20048
1801.68 8.01999
1804.14 7.09521
1809.05 5.60856
1811.51 4.91566
1813.97 4.17414
1816.42 3.30014
1817.65 2.78064
1818.88 2.19976
1819.49 1.90209
1820.11 1.63581
1820.72 1.48714
1821.03 1.52051
1821.33 1.69972
1821.64 2.13867
1821.80 2.51901
1821.95 3.05760
1822.10 3.82695
1822.26 4.91427
1822.41 6.48483
1822.56 8.75671
1822.72 12.1581
1822.87 17.3305
1823.02 25.6141
1823.18 39.3914
1823.33 64.2617
1823.41 84.3539
1823.48 112.816
1823.56 155.520
1823.64 221.031
1823.71 324.438
1823.79 485.927
1823.90 829.887
1824.00 1105.65
1824.11 941.399
1824.21 625.334
1824.32 405.310
1824.42 278.642
1824.53 203.158
1824.64 155.593
1824.74 123.683
1824.85 101.658
1825.06 73.6678
1825.27 57.0604
1825.49 46.4073
1825.91 33.7622
1826.34 26.7097
1826.76 22.2926
1827.19 19.2974
1827.61 17.1503
1828.46 14.2803
1829.31 12.4635
1830.16 11.2083
1831.01 10.2892
1832.71 9.02332
1834.41 8.18292
1837.80 7.10788
1841.20 6.42049
1844.60 5.92101
1851.40 5.19789
1858.19 4.65261
1864.99 4.18748
1878.58 3.32722
1892.17 2.38889
1898.97 1.83342
1905.77 1.19761
1909.16 0.857778
1912.56 0.532061
1914.26 0.394244
1915.96 0.295551
1916.81 0.270242
1917.66 0.268546
1918.51 0.298612
1919.36 0.371433
1920.21 0.502428
1921.06 0.712521
1921.91 1.03235
1922.76 1.50459
1923.61 2.19449
1924.46 3.19717
1925.31 4.66566
1926.15 6.83860
1927.00 10.1275
1927.85 15.2392
1928.70 23.5251
1929.55 37.6660
1930.40 63.7101
1930.83 85.2172
1931.25 116.695
1931.68 164.697
1932.10 240.727
1932.53 365.706
1932.95 573.077
1933.48 977.862
1934.00 1300.79
1934.53 1105.36
1935.05 732.642
1935.56 483.684
1936.07 335.694
1936.57 245.834
1937.08 188.669
1937.59 150.239
1938.10 123.327
1939.11 88.9308
1940.13 68.5245
1941.14 55.3392
1943.17 39.7183
1945.20 31.0027
1947.23 25.5525
1949.26 21.8653
1951.29 19.2248
1955.35 15.7182
1959.41 13.5113
1963.47 11.9992
1967.53 10.8990
1975.64 9.40102
1983.76 8.42089
1991.88 7.72055
2000.00 7.18687
2011.86 6.58668
2023.72 6.11138
2035.57 5.70208
2047.43 5.31674
2059.29 4.91117
2065.22 4.67991
2071.15 4.40845
2077.07 4.06172
2080.04 3.83744
2083.00 3.55322
2085.97 3.16511
2087.45 2.90540
2088.93 2.57541
2089.67 2.37482
2090.41 2.14584
2091.16 1.89034
2091.90 1.63298
2092.27 1.53290
2092.64 1.49964
2093.01 1.63088
2093.19 1.82496
2093.38 2.17891
2093.56 2.80724
2093.75 3.91127
2093.84 4.76472
2093.93 5.91249
2094.03 7.51380
2094.12 9.74154
2094.21 12.9864
2094.31 17.8162
2094.40 25.2907
2094.49 37.2835
2094.58 58.2584
2094.63 74.5060
2094.68 97.2270
2094.72 130.697
2094.77 179.181
2094.81 252.171
2094.86 362.085
2094.93 613.375
2095.00 811.213
2095.07 686.126
2095.14 453.028
2095.19 331.411
2095.24 248.443
2095.29 192.086
2095.34 152.944
2095.44 104.376
2095.54 76.8131
2095.64 59.7188
2095.74 48.3671
2095.94 34.6642
2096.14 26.8569
2096.34 21.9509
2096.54 18.6314
2096.74 16.2690
2097.14 13.1329
2097.54 11.1805
2097.94 9.85360
2098.34 8.89513
2099.13 7.59970
2099.93 6.75832
2101.53 5.69972
2103.13 5.01634
2104.73 4.49455
2107.92 3.61686
2109.52 3.18206
2111.12 2.71535
2112.71 2.19680
2114.31 1.62593
2115.11 1.34015
2115.91 1.09696
2116.71 0.995507
2117.11 1.06983
2117.51 1.31006
2117.71 1.52891
2117.91 1.84386
2118.11 2.28920
2118.30 2.91010
2118.50 3.78353
2118.70 5.01253
2118.90 6.75883
2119.10 9.26292
2119.30 12.9671
2119.50 18.5794
2119.70 27.4018
2119.90 41.8623
2120.10 67.3689
2120.20 87.5535
2120.30 115.721
2120.40 156.914
2120.50 218.292
2120.60 311.758
2120.70 452.508
2120.85 776.489
2121.00 1038.92
2121.15 887.977
2121.30 591.896
2121.43 407.023
2121.56 291.878
2121.69 218.958
2121.83 170.938
2122.09 114.204
2122.35 83.6025
2122.61 65.0518
2122.88 52.9703
2123.40 38.4817
2123.92 30.3034
2124.45 25.1587
2124.97 21.6641
2125.50 19.1576
2126.55 15.8141
2127.60 13.7052
2128.65 12.2568
2129.70 11.2004
2131.79 9.75537
2133.89 8.80087
2135.99 8.10712
2138.09 7.56289
2142.29 6.68975
2144.39 6.28223
2146.49 5.83949
2148.58 5.29144
2149.63 4.93712
2150.68 4.48868
2151.21 4.21326
2151.73 3.89393
2152.26 3.52710
2152.78 3.13266
2153.05 2.95346
2153.31 2.83841
2153.57 2.89466
2153.83 3.40526
2153.96 4.05461
2154.09 5.23256
2154.16 6.15844
2154.23 7.40494
2154.29 9.15613
2154.36 11.5796
2154.42 15.1102
2154.49 20.2282
2154.55 28.1360
2154.62 40.4800
2154.68 61.4205
2154.75 98.1143
2154.78 127.710
2154.82 169.398
2154.85 228.779
2154.88 309.953
2154.94 534.053
2155.00 718.529
2155.06 618.237
2155.12 415.186
2155.18 279.670
2155.23 197.575
2155.29 147.159
2155.35 115.150
2155.46 77.6578
2155.57 57.6114
2155.69 45.5802
2155.80 37.7351
2156.03 28.3424
2156.25 23.0450
2156.48 19.7029
2156.70 17.4256
2156.93 15.7846
2157.38 13.5881
2157.83 12.1994
2158.29 11.2433
2158.74 10.5454
2159.64 9.59285
2160.55 8.97171
2161.45 8.53089
2162.36 8.20011
2164.17 7.73031
2165.97 7.40689
2169.59 6.97673
2173.21 6.69176
2176.83 6.48138
2184.06 6.17853
2191.30 5.96064
2198.54 5.78981
2213.01 5.52723
2241.95 5.15218
2270.89 4.85319
2299.84 4.55591
2314.31 4.38411
2328.78 4.17376
2343.25 3.88467
2350.49 3.68311
2357.72 3.41021
2361.34 3.23075
2364.96 3.00702
2368.58 2.71858
2372.19 2.33153
2374.00 2.08473
2375.81 1.79086
2377.62 1.44266
2379.43 1.04941
2380.34 0.857600
2381.24 0.711058
2381.69 0.679605
2382.14 0.702666
2382.60 0.816900
2383.05 1.08591
2383.28 1.31239
2383.50 1.62616
2383.73 2.05900
2383.95 2.65492
2384.18 3.47781
2384.41 4.62266
2384.63 6.23459
2384.86 8.54264
2385.08 11.9222
2385.31 17.0171
2385.54 24.9936
2385.76 38.1107
2385.99 61.1152
2386.10 79.3084
2386.21 105.006
2386.33 142.306
2386.44 197.977
2386.55 282.966
2386.67 412.942
2386.83 706.874
2387.00 941.038
2387.17 800.729
2387.34 532.529
2387.47 377.424
2387.60 276.111
2387.74 209.874
2387.87 165.486
2388.14 111.530
2388.41 81.8015
2388.67 63.5646
2388.94 51.6040
2389.48 37.1712
2390.01 29.0255
2390.55 23.9043
2391.08 20.4330
2391.61 17.9506
2392.68 14.6568
2393.75 12.5954
2394.82 11.1935
2395.89 10.1830
2398.03 8.82444
2400.17 7.95466
2402.31 7.34757
2404.45 6.89747
2408.73 6.26508
2413.01 5.82854
2417.29 5.49358
2421.57 5.21263
2430.13 4.70316
2434.40 4.42898
2438.68 4.10136
2440.82 3.90067
2442.96 3.66005
2445.10 3.35922
2447.24 2.96519
2448.31 2.71680
2449.38 2.42219
2450.45 2.07247
2451.52 1.67179
2452.06 1.46878
2452.59 1.29871
2453.13 1.24083
2453.39 1.31116
2453.66 1.51314
2453.93 1.94867
2454.19 2.80583
2454.33 3.50491
2454.46 4.48612
2454.60 5.87767
2454.73 7.86418
2454.86 10.8051
2455.00 15.2560
2455.13 22.2458
2455.26 33.6546
2455.40 53.7893
2455.47 69.7034
2455.53 91.7563
2455.60 124.092
2455.67 172.176
2455.73 245.208
2455.80 354.167
2455.90 606.494
2456.00 810.545
2456.10 691.290
2456.20 461.207
2456.32 285.583
2456.44 190.048
2456.55 136.001
2456.67 103.124
2456.78 81.7568
2456.90 67.0908
2457.13 48.8040
2457.36 38.0814
2457.59 31.2407
2458.06 23.1505
2458.52 18.6340
2458.98 15.8084
2459.45 13.8878
2459.91 12.5046
2460.84 10.6521
2461.76 9.47335
2462.69 8.65441
2463.62 8.05049
2465.47 7.20668
2467.32 6.62801
2469.17 6.18602
2471.03 5.81634
2474.73 5.14460
2476.59 4.78139
2478.44 4.34765
2479.36 4.08370
2480.29 3.77197
2481.22 3.39341
2482.14 2.92779
2482.61 2.65884
2483.07 2.37593
2483.53 2.11233
2484.00 1.98089
2484.23 2.06443
2484.46 2.38348
2484.69 3.19375
2484.81 3.94437
2484.92 5.08090
2485.04 6.85464
2485.15 9.66796
2485.21 11.6816
2485.27 14.2879
2485.33 17.7058
2485.39 22.1668
2485.44 28.3054
2485.50 36.8047
2485.56 48.8691
2485.62 66.4964
2485.68 93.1144
2485.73 134.755
2485.79 201.979
2485.85 308.984
2485.92 532.408
2486.00 716.247
2486.08 614.778
2486.15 413.143
2486.22 280.391
2486.29 200.009
2486.37 149.328
2486.44 116.868
2486.58 78.7447
2486.72 58.2739
2486.86 45.9568
2487.00 37.9124
2487.28 28.2677
2487.56 22.8224
2487.85 19.3853
2488.13 17.0431
2488.41 15.3555
2488.97 13.1017
2489.54 11.6746
2490.10 10.6937
2490.67 9.97926
2491.79 9.00840
2492.92 8.37822
2494.05 7.93448
2495.18 7.60394
2497.43 7.14002
2499.69 6.82664
2501.94 6.59769
2504.20 6.42136
2508.71 6.16333
2513.22 5.97999
2522.24 5.72887
2531.27 5.55874
2540.29 5.43202
2558.33 5.24932
2576.38 5.11842
2594.42 5.01616
2630.51 4.85795
2666.60 4.72865
2684.65 4.66589
2702.69 4.59812
2720.74 4.51528
2729.76 4.46118
2738.78 4.38960
2743.29 4.34253
2747.80 4.28304
2752.32 4.20395
2756.83 4.09139
2759.08 4.01421
2761.34 3.91466
2763.59 3.78068
2765.85 3.59021
2766.98 3.46112
2768.10 3.29759
2769.23 3.08444
2770.36 2.79823
2770.92 2.61718
2771.49 2.40527
2772.05 2.16324
2772.62 1.91404
2772.90 1.81534
2773.18 1.78051
2773.46 1.90534
2773.60 2.09313
2773.74 2.43662
2773.88 3.04186
2774.03 4.10578
2774.17 6.01964
2774.24 7.54093
2774.31 9.63238
2774.38 12.6554
2774.45 17.0161
2774.52 23.7099
2774.59 34.1178
2774.66 51.6687
2774.73 82.3034
2774.77 106.485
2774.80 140.261
2774.84 187.940
2774.87 254.915
2774.94 437.703
2775.00 586.732
2775.07 502.914
2775.13 336.433
2775.18 244.389
2775.23 182.511
2775.28 141.042
2775.33 113.020
2775.42 78.0078
2775.52 58.1974
2775.62 45.8065
2775.71 37.6613
2775.91 27.7459
2776.10 22.0677
2776.30 18.4951
2776.49 16.0611
2776.69 14.3114
2777.07 11.9820
2777.46 10.5245
2777.85 9.53014
2778.24 8.81511
2779.02 7.85555
2779.79 7.24664
2780.57 6.82682
2781.35 6.52039
2782.90 6.10342
2784.46 5.83348
2786.01 5.64433
2787.57 5.50430
2790.67 5.31041
2793.78 5.18206
2796.89 5.09030
2800.00 5.02111
2800.00 12.8587
3000.00 12.5556
3500.00 11.8305
4000.00 11.2466
5000.00 10.3553
6000.00 9.69891
7000.00 9.18969
8000.00 8.78041
10000.0 8.15622
12500.0 7.60019
15000.0 7.19152
17000.0 6.93276
20000.0 6.62117
25000.0 6.23449
30000.0 5.95056
35000.0 5.73069
40000.0 5.55395
50000.0 5.28429
60000.0 5.08515
70000.0 4.92982
80000.0 4.80363
99999.9 4.60815
100000 4.59212
150000 4.68043
200000 4.82511
250000 4.99263
300000 5.16801
360074 5.37782
360074 5.37783
424308 5.60112
500000 5.83367
533634 5.93550
567267 6.03196
633634 6.21238
700000 6.37734
750000 6.49340
800000 6.60297
850000 6.70399
900000 6.79997
908701 6.81576
914949 6.82697
957475 6.89922
1.00000E+06 6.96837
1.06250E+06 7.04764
1.12500E+06 7.12260
1.18750E+06 7.19374
1.25000E+06 7.26142
1.31074E+06 7.30053
1.37147E+06 7.33836
1.43017E+06 7.35688
1.48887E+06 7.37524
1.48887E+06 7.37524
1.50000E+06 7.37696
1.56939E+06 7.38119
1.56939E+06 7.38119
1.60517E+06 7.37915
1.64138E+06 7.36936
1.67759E+06 7.36021
1.71379E+06 7.35167
1.75000E+06 7.34370
1.80441E+06 7.31624
1.85882E+06 7.29067
1.85882E+06 7.29067
1.92941E+06 7.23871
2.00000E+06 7.19078
2.06250E+06 7.08107
2.12500E+06 6.97805
2.18750E+06 6.88115
2.25000E+06 6.78986
2.31250E+06 6.70373
2.37500E+06 6.62236
2.43750E+06 6.54539
2.50000E+06 6.47248
2.56250E+06 6.40334
2.62500E+06 6.33770
2.68750E+06 6.27532
2.75000E+06 6.21598
2.81250E+06 6.15947
2.87500E+06 6.10561
2.93750E+06 6.05423
3.00000E+06 6.00517
3.06250E+06 5.92654
3.12500E+06 5.85151
3.18750E+06 5.77983
3.25000E+06 5.71131
3.31250E+06 5.64575
3.37500E+06 5.58298
3.43750E+06 5.52283
3.50000E+06 5.46516
3.56250E+06 5.40982
3.62500E+06 5.35668
3.68750E+06 5.30563
3.75000E+06 5.25654
3.81250E+06 5.20933
3.87500E+06 5.16389
3.93750E+06 5.12012
4.00000E+06 5.07796
4.04138E+06 5.05037
4.08275E+06 5.02330
4.12413E+06 4.99673
4.16551E+06 4.97066
4.20688E+06 4.94506
4.24826E+06 4.91993
4.28963E+06 4.89524
4.33101E+06 4.87100
4.38466E+06 4.83922
4.43831E+06 4.80816
4.49196E+06 4.77781
4.54561E+06 4.74815
4.59925E+06 4.71914
4.65290E+06 4.69079
4.70655E+06 4.66307
4.76020E+06 4.63598
4.88010E+06 4.57568
5.00000E+06 4.51826
5.15641E+06 4.48372
5.26186E+06 4.46081
5.36731E+06 4.43856
5.47276E+06 4.41695
5.57821E+06 4.39595
5.68365E+06 4.37553
5.78910E+06 4.35568
5.89455E+06 4.33638
6.00000E+06 4.31762
6.12500E+06 4.32367
6.25000E+06 4.32987
6.37500E+06 4.33622
6.50000E+06 4.34269
6.62500E+06 4.34929
6.75000E+06 4.35599
6.87500E+06 4.36280
7.00000E+06 4.36970
7.04413E+06 4.37405
7.08826E+06 4.37847
7.14524E+06 4.38311
7.20223E+06 4.38787
7.25921E+06 4.39273
7.31620E+06 4.39770
7.37318E+06 4.40278
7.43016E+06 4.40795
7.48715E+06 4.41321
7.54413E+06 4.41856
7.60111E+06 4.42400
7.65810E+06 4.42952
7.71508E+06 4.43512
7.77207E+06 4.44079
7.82905E+06 4.44654
7.88603E+06 4.45235
7.94302E+06 4.45822
8.00000E+06 4.46417
8.03831E+06 4.46752
8.07662E+06 4.47094
8.11492E+06 4.47444
8.15323E+06 4.47801
8.19154E+06 4.48165
8.22985E+06 4.48536
8.26815E+06 4.48913
8.30646E+06 4.49297
8.34981E+06 4.49636
8.39315E+06 4.49982
8.43650E+06 4.50336
8.47985E+06 4.50697
8.52319E+06 4.51065
8.56654E+06 4.51440
8.60988E+06 4.51821
8.65323E+06 4.52208
8.69658E+06 4.52601
8.73992E+06 4.53000
8.78327E+06 4.53404
8.82662E+06 4.53814
8.86996E+06 4.54229
8.91331E+06 4.54650
8.95665E+06 4.55075
9.00000E+06 4.55505
9.06250E+06 4.56098
9.12500E+06 4.56705
9.18750E+06 4.57325
9.25000E+06 4.57957
9.31250E+06 4.58601
9.37500E+06 4.59256
9.43750E+06 4.59922
9.50000E+06 4.60597
9.56250E+06 4.61283
9.62500E+06 4.61977
9.68750E+06 4.62680
9.75000E+06 4.63392
9.81250E+06 4.64112
9.87500E+06 4.64839
9.93750E+06 4.65574
1.00000E+07 4.66315
1.00429E+07 4.66827
1.00857E+07 4.67358
1.01286E+07 4.67906
1.01714E+07 4.68472
1.02143E+07 4.69056
1.02571E+07 4.69656
1.03000E+07 4.70274
1.03428E+07 4.70909
1.03839E+07 4.71368
1.04250E+07 4.71838
1.04660E+07 4.72317
1.05071E+07 4.72808
1.05482E+07 4.73308
1.05893E+07 4.73818
1.06303E+07 4.74337
1.06714E+07 4.74866
1.07125E+07 4.75405
1.07536E+07 4.75952
1.07946E+07 4.76509
1.08357E+07 4.77074
1.08768E+07 4.77648
1.09179E+07 4.78231
1.09589E+07 4.78822
1.10000E+07 4.79422
1.10611E+07 4.80049
1.11223E+07 4.80698
1.11834E+07 4.81369
1.12446E+07 4.82059
1.13057E+07 4.82770
1.13668E+07 4.83502
1.14280E+07 4.84252
1.14891E+07 4.85022
1.15530E+07 4.85787
1.16168E+07 4.86574
1.16807E+07 4.87381
1.17446E+07 4.88207
1.18084E+07 4.89054
1.18723E+07 4.89920
1.19361E+07 4.90805
1.20000E+07 4.91709
1.20613E+07 4.92080
1.21225E+07 4.92473
1.21838E+07 4.92888
1.22450E+07 4.93325
1.23063E+07 4.93783
1.23675E+07 4.94261
1.24288E+07 4.94760
1.24900E+07 4.95279
1.25538E+07 4.95792
1.26175E+07 4.96328
1.26813E+07 4.96886
1.27450E+07 4.97466
1.28088E+07 4.98071
1.28725E+07 4.98699
1.29363E+07 4.99354
1.30000E+07 5.00038
1.30613E+07 5.00425
1.31227E+07 5.00827
1.31840E+07 5.01245
1.32454E+07 5.01679
1.33067E+07 5.02128
1.33680E+07 5.02592
1.34294E+07 5.03072
1.34907E+07 5.03567
1.35544E+07 5.04048
1.36180E+07 5.04544
1.36817E+07 5.05058
1.37454E+07 5.05587
1.38090E+07 5.06134
1.38727E+07 5.06697
1.39363E+07 5.07277
1.40000E+07 5.07875
1.40625E+07 5.08015
1.41250E+07 5.08163
1.41875E+07 5.08319
1.42500E+07 5.08483
1.43125E+07 5.08655
1.43750E+07 5.08836
