Zr-91(n,g) ENDF/B-VII.1
5317.53 0.0715925
5318.32 0.0427876
5321.49 0.0133604
5327.82 0.00570695
5340.48 0.00405726
5365.81 0.00454307
5391.13 0.00605883
5416.46 0.00887945
5429.12 0.0112056
5441.78 0.0146644
5454.45 0.0201222
5467.11 0.0294681
5479.77 0.0474762
5486.10 0.0634805
5492.44 0.0891721
5498.77 0.134053
5501.93 0.170045
5505.10 0.222072
5508.26 0.300569
5511.43 0.424685
5514.60 0.630306
5517.76 0.976541
5521.28 1.56103
5524.80 1.94934
5528.32 1.55857
5531.84 0.974290
5535.01 0.628642
5538.17 0.423648
5541.34 0.299938
5544.50 0.221780
5550.83 0.134268
5557.16 0.0898368
5563.49 0.0646009
5569.82 0.0491228
5582.48 0.0326258
5595.14 0.0263048
5601.47 0.0261949
5607.80 0.0291316
5614.13 0.0384894
5617.30 0.0487654
5620.46 0.0679662
5623.63 0.108778
5625.21 0.148518
5626.79 0.218550
5628.37 0.359367
5629.17 0.489923
5629.96 0.709217
5630.75 1.11953
5631.14 1.47223
5631.54 2.01704
5631.94 2.92203
5632.33 4.55311
5632.53 5.89184
5632.73 7.83920
5632.92 10.7342
5633.12 15.0052
5633.41 24.0214
5633.70 30.0029
5633.99 23.9842
5634.28 15.0025
5634.46 10.9483
5634.65 8.14298
5635.02 4.85327
5635.39 3.16186
5635.76 2.20589
5636.13 1.62060
5636.50 1.23879
5637.24 0.789868
5637.98 0.547180
5638.72 0.401726
5640.20 0.243809
5641.68 0.164548
5643.16 0.119220
5644.64 0.0908813
5646.12 0.0719860
5649.08 0.0490709
5652.04 0.0361956
5657.96 0.0228893
5663.88 0.0164012
5669.80 0.0126887
5681.63 0.00870434
5693.47 0.00664005
5705.31 0.00539326
5728.99 0.00400887
5752.67 0.00339862
5776.34 0.00352818
5788.18 0.00426238
5800.02 0.00675219
5805.94 0.0103717
5811.86 0.0207206
5814.82 0.0350318
5817.78 0.0748938
5819.26 0.128863
5820.00 0.181506
5820.74 0.275095
5821.48 0.466253
5821.85 0.647025
5822.22 0.957432
5822.59 1.55756
5822.77 2.09232
5822.96 2.95289
5823.14 4.46027
5823.33 7.42839
5823.42 10.1026
5823.51 14.3014
5823.60 21.2671
5823.70 33.0265
5823.80 52.8583
5823.90 66.0856
5824.00 52.8568
5824.10 33.0257
5824.17 24.0007
5824.24 17.8644
5824.37 10.6584
5824.50 6.94641
5824.63 4.84541
5824.76 3.54986
5824.89 2.71178
5825.15 1.72521
5825.41 1.18973
5825.67 0.870096
5826.19 0.522402
5826.71 0.348073
5827.23 0.248531
5828.27 0.145164
5829.31 0.0952929
5830.36 0.0675165
5832.44 0.0392870
5836.61 0.0185930
5840.77 0.0111891
5849.11 0.00579629
5857.44 0.00385552
5874.11 0.00240261
5890.78 0.00184491
5924.11 0.00138344
5957.45 0.00119295
5990.78 0.00112305
6024.12 0.00119617
6057.45 0.00193501
6074.12 0.00499111
6082.46 0.0168947
6084.54 0.0288788
6086.62 0.0617914
6087.67 0.105627
6088.71 0.221293
6089.23 0.367798
6089.75 0.726546
6090.01 1.14038
6090.27 2.02176
6090.40 2.88431
6090.53 4.39303
6090.66 7.27660
6090.72 9.69446
6090.79 13.1411
6090.90 21.0668
6091.00 26.2846
6091.11 20.9867
6091.21 13.1410
6091.30 8.85520
6091.38 6.16891
6091.47 4.47187
6091.55 3.37230
6091.72 2.08458
6091.89 1.40530
6092.23 0.755700
6092.57 0.470074
6093.24 0.231628
6093.92 0.137511
6095.27 0.0648315
6096.63 0.0378057
6099.34 0.0177349
6102.04 0.0104951
6112.87 0.00335736
6134.54 0.00158330
6156.20 0.00149846
6167.03 0.00236780
6172.45 0.00594963
6175.16 0.0195166
6176.51 0.0677789
6177.19 0.220727
6177.53 0.611968
6177.69 1.32929
6177.78 2.20930
6177.86 3.97836
6177.93 6.38338
6178.00 7.95582
6178.07 6.34626
6178.14 3.97843
6178.21 2.39183
6178.28 1.53761
6178.42 0.756304
6178.71 0.287427
6179.28 0.0911989
6180.42 0.0264712
6182.71 0.00783237
6187.28 0.00282785
6196.41 0.00153412
6214.69 0.00123136
6251.24 0.00128525
6287.79 0.00154579
6324.34 0.00207389
6360.89 0.00322575
6379.17 0.00436999
6397.44 0.00643889
6406.58 0.00816631
6415.72 0.0107803
6424.85 0.0150119
6433.99 0.0225324
6438.56 0.0287077
6443.13 0.0379000
6447.70 0.0524436
6452.27 0.0774365
6456.83 0.125854
6459.12 0.169102
6461.40 0.238832
6463.69 0.361464
6464.83 0.460378
6465.97 0.604233
6467.11 0.822863
6468.26 1.17219
6469.40 1.75863
6470.54 2.76306
6471.77 4.41748
6473.00 5.51831
6474.23 4.41534
6475.46 2.76099
6476.56 1.78390
6477.66 1.20306
6478.77 0.851380
6479.87 0.628962
6482.07 0.379127
6484.27 0.251674
6486.48 0.178704
6488.68 0.133274
6493.08 0.0822085
6497.49 0.0557471
6501.90 0.0403240
6506.30 0.0305657
6510.71 0.0240086
6519.52 0.0160213
6528.33 0.0115344
6537.14 0.00876981
6545.95 0.00695065
6563.57 0.00479169
6581.20 0.00362311
6616.44 0.00251962
6651.69 0.00213570
6686.93 0.00217682
6722.18 0.00311893
6739.80 0.00643487
6744.21 0.00967929
6748.61 0.0186152
6750.82 0.0306821
6753.02 0.0634554
6754.12 0.106546
6754.67 0.147516
6755.22 0.218134
6755.77 0.356159
6756.05 0.480142
6756.32 0.681669
6756.60 1.04174
6756.74 1.33628
6756.87 1.76654
6757.01 2.43585
6757.15 3.52061
6757.29 5.41113
6757.42 8.74867
6757.56 14.0189
6757.70 17.4991
6757.84 13.9777
6757.98 8.74821
6758.07 6.19815
6758.17 4.49713
6758.27 3.36278
6758.36 2.59498
6758.56 1.65334
6758.75 1.13851
6758.95 0.827497
6759.14 0.628336
6759.52 0.396884
6759.91 0.272910
6760.30 0.199240
6761.07 0.119979
6761.85 0.0804603
6762.62 0.0580294
6764.16 0.0348224
6767.26 0.0175330
6770.35 0.0113386
6776.54 0.00697839
6782.73 0.00563902
6795.10 0.00532121
6807.47 0.00643255
6819.85 0.00939344
6826.03 0.0123956
6832.22 0.0178164
6835.31 0.0223238
6838.41 0.0291118
6841.50 0.0400356
6844.59 0.0592782
6847.69 0.0980838
6849.24 0.134286
6850.78 0.195488
6852.33 0.311205
6853.10 0.411784
6853.87 0.569539
6854.65 0.836191
6855.04 1.04286
6855.42 1.33121
6855.81 1.74888
6856.19 2.37128
6856.58 3.33062
6856.97 4.80596
6857.48 7.68915
6858.00 9.60504
6858.52 7.68178
6859.03 4.80460
6859.38 3.45494
6859.73 2.53793
6860.42 1.48728
6861.11 0.958813
6861.80 0.664362
6862.49 0.485819
6863.18 0.370150
6864.56 0.235079
6865.95 0.162512
6867.33 0.119265
6870.09 0.0725461
6872.86 0.0492372
6875.62 0.0359992
6878.39 0.0277834
6881.15 0.0223571
6886.68 0.0159031
6892.21 0.0124185
6903.27 0.00916927
6914.32 0.00804414
6925.38 0.00791559
6947.50 0.00964015
6958.56 0.0116332
6969.61 0.0148657
6980.67 0.0202803
6991.73 0.0301017
6997.26 0.0382628
7002.79 0.0505257
7008.32 0.0701587
7013.85 0.104476
7019.37 0.172716
7022.14 0.235425
7024.90 0.339703
7027.67 0.531783
7029.05 0.694306
7030.43 0.942204
7031.81 1.34428
7033.20 2.04850
7034.58 3.39749
7035.27 4.53147
7035.96 6.15205
7037.08 9.86941
7038.20 12.3559
7039.32 9.86390
7040.44 6.14858
7041.70 3.56936
7042.96 2.22679
7044.22 1.49429
7045.48 1.06370
7046.73 0.792447
7047.99 0.611969
7050.51 0.395690
7053.03 0.276567
7055.55 0.204392
7060.58 0.125372
7065.61 0.0856314
7070.65 0.0631748
7075.68 0.0495899
7080.72 0.0411925
7090.79 0.0342013
7095.82 0.0351998
7100.86 0.0408901
7105.89 0.0567177
7108.41 0.0735307
7110.92 0.104539
7112.18 0.130553
7113.44 0.169845
7114.70 0.233016
7115.96 0.343688
7117.22 0.564472
7117.85 0.767433
7118.48 1.10528
7119.11 1.72909
7119.42 2.25781
7119.74 3.06211
7120.05 4.37181
7120.36 6.66005
7120.68 11.0618
7120.84 14.7525
7120.99 20.0221
7121.25 32.0451
7121.50 40.0124
7121.75 31.9912
7122.01 19.9804
7122.23 13.0348
7122.45 8.86972
7122.67 6.32097
7122.89 4.69320
7123.34 2.84676
7123.78 1.89958
7124.22 1.35323
7124.66 1.01264
7125.55 0.627866
7126.43 0.427814
7127.32 0.310886
7128.20 0.236722
7129.09 0.186759
7130.86 0.125696
7132.63 0.0911857
7134.40 0.0697669
7136.17 0.0555483
7139.71 0.0383609
7143.25 0.0287116
7150.33 0.0187104
7157.41 0.0138051
7164.49 0.0109911
7178.64 0.00800810
7206.96 0.00584030
7235.28 0.00563919
7263.60 0.00708053
7277.76 0.00891119
7291.92 0.0124016
7306.07 0.0198068
7313.15 0.0269435
7320.23 0.0393615
7327.31 0.0637870
7330.85 0.0859232
7334.39 0.122165
7337.93 0.187322
7339.70 0.241100
7341.47 0.321016
7343.24 0.446209
7345.01 0.654658
7345.90 0.812210
7346.78 1.02525
7347.67 1.31561
7348.55 1.70751
7350.23 2.72836
7351.90 3.40708
7353.58 2.72349
7355.26 1.70086
7356.81 1.08380
7358.37 0.723231
7359.92 0.508241
7361.47 0.373574
7364.58 0.223909
7367.68 0.148286
7370.79 0.105221
7373.90 0.0785126
7380.11 0.0485936
7386.32 0.0331365
7392.53 0.0241419
7398.74 0.0184543
7404.95 0.0146321
7417.37 0.00997562
7429.80 0.00735795
7454.64 0.00468696
7479.49 0.00344681
7504.33 0.00281083
7554.02 0.00239120
7603.71 0.00277682
7628.56 0.00341809
7653.40 0.00471062
7665.83 0.00583494
7678.25 0.00756904
7690.67 0.0104194
7703.09 0.0155621
7709.31 0.0198398
7715.52 0.0262855
7721.73 0.0366641
7727.94 0.0550023
7731.05 0.0700025
7734.15 0.0922919
7737.26 0.127562
7740.36 0.188420
7743.47 0.307909
7745.02 0.416740
7746.57 0.596695
7748.13 0.927078
7748.90 1.20681
7749.68 1.63361
7750.46 2.32956
7751.23 3.55620
7752.01 5.93640
7752.40 7.96349
7752.78 10.8911
7753.39 17.3985
7754.00 21.7436
7754.61 17.4186
7755.22 10.9378
7755.73 7.27481
7756.25 5.04903
7756.77 3.68582
7757.28 2.82466
7758.32 1.89252
7759.35 1.51307
7760.38 1.49672
7760.90 1.65085
7761.42 1.98782
7761.93 2.67098
7762.45 4.13174
7762.71 5.51003
7762.97 7.77388
7763.22 11.7140
7763.48 18.7532
7763.74 29.7793
7764.00 37.1248
7764.26 29.7445
7764.52 18.6870
7764.70 13.3705
7764.88 9.80173
7765.06 7.40752
7765.23 5.76415
7765.59 3.75904
7765.95 2.65025
7766.31 1.97594
7766.66 1.53884
7767.38 1.02275
7768.09 0.740227
7768.81 0.567491
7770.24 0.373100
7771.67 0.269646
7773.10 0.206760
7775.96 0.135589
7778.82 0.0972441
7781.68 0.0737683
7787.40 0.0471898
7793.12 0.0330412
7798.84 0.0245410
7810.28 0.0151970
7821.72 0.0104141
7833.16 0.00763156
7856.05 0.00467694
7878.93 0.00321697
7901.81 0.00238721
7947.57 0.00152458
7993.34 0.00110782
8039.10 0.000877653
8130.63 0.000663674
8222.16 0.000626681
8267.92 0.000674237
8313.68 0.000800317
8359.45 0.00109977
8382.33 0.00139933
8405.21 0.00193104
8428.09 0.00300415
8439.53 0.00400764
8450.97 0.00572193
8462.41 0.00906198
8468.14 0.0121174
8473.86 0.0172742
8479.58 0.0272808
8482.44 0.0364773
8485.30 0.0521539
8488.16 0.0829903
8489.59 0.111567
8491.02 0.160241
8492.45 0.254425
8493.16 0.339101
8493.88 0.477308
8494.59 0.725443
8494.95 0.930772
8495.31 1.23585
8495.66 1.71659
8496.02 2.51921
8496.20 3.13093
8496.38 3.96270
8496.56 5.10378
8496.74 6.64659
8497.07 10.6168
8497.40 13.2634
8497.73 10.6181
8498.06 6.65029
8498.33 4.50346
8498.60 3.15467
8498.86 2.30111
8499.13 1.74218
8499.66 1.09397
8500.19 0.753821
8500.72 0.556468
8501.26 0.433349
8502.32 0.297343
8503.38 0.232087
8504.45 0.201023
8506.58 0.195016
8508.70 0.252907
8509.77 0.319026
8510.83 0.433661
8511.90 0.645293
8512.43 0.821617
8512.96 1.08470
8513.49 1.49728
8514.02 2.18426
8514.56 3.40402
8515.09 5.64078
8515.59 9.01674
8516.10 11.2676
8516.61 9.01308
8517.11 5.63594
8517.53 3.77151
8517.95 2.61671
8518.36 1.89106
8518.78 1.42020
8519.61 0.876284
8520.45 0.591391
8521.28 0.425377
8522.11 0.320669
8523.78 0.201319
8525.44 0.138517
8527.11 0.101429
8530.44 0.0615493
8533.77 0.0415847
8537.11 0.0301291
8540.44 0.0229241
8543.77 0.0180859
8550.43 0.0121661
8557.10 0.00880457
8563.76 0.00670558
8570.42 0.00530409
8583.75 0.00360273
8597.08 0.00264637
8623.73 0.00166527
8650.38 0.00120071
8677.04 0.000949772
8730.34 0.000722607
8783.65 0.000674789
8836.95 0.000782444
8863.61 0.000954912
8876.94 0.00111553
8890.26 0.00138771
8903.59 0.00192367
8910.25 0.00242925
8916.91 0.00332109
8923.58 0.00517469
8926.91 0.00699295
8930.24 0.0102789
8931.91 0.0130348
8933.57 0.0172319
8935.24 0.0240939
8936.90 0.0364741
8938.57 0.0624500
8939.40 0.0877562
8940.24 0.132705
8941.07 0.224413
8941.90 0.459643
8942.32 0.746946
8942.74 1.41141
8942.94 2.12620
8943.05 2.69895
8943.15 3.52637
8943.26 4.77277
8943.36 6.74057
8943.46 9.99156
8943.52 12.3783
8943.57 15.4724
8943.68 24.7837
8943.80 30.9408
8943.92 24.7830
8944.03 15.4717
8944.12 10.7476
8944.21 7.68082
8944.29 5.65766
8944.38 4.31701
8944.55 2.71185
8944.72 1.84678
8944.90 1.33372
8945.07 1.00645
8945.42 0.630722
8945.76 0.431061
8946.11 0.313061
8946.45 0.237666
8946.80 0.186742
8947.49 0.124029
8948.18 0.0885344
8948.87 0.0664713
8949.56 0.0518714
8950.95 0.0343291
8952.33 0.0246131
8953.71 0.0186859
8955.10 0.0148141
8957.86 0.0102537
8960.63 0.00780207
8966.16 0.00548193
8971.69 0.00459346
8977.22 0.00433972
8988.29 0.00495285
8999.35 0.00730116
9010.41 0.0144594
9015.94 0.0243809
9021.47 0.0519651
9024.24 0.0892933
9025.62 0.125728
9027.01 0.190583
9028.39 0.323355
9029.08 0.449369
9029.77 0.666108
9030.46 1.08787
9030.81 1.46590
9031.16 2.07578
9031.50 3.15601
9031.85 5.30469
9032.02 7.26059
9032.19 10.4143
9032.37 15.7751
9032.54 25.0301
9032.72 40.1182
9032.90 50.1133
9033.08 40.0281
9033.26 25.0292
9033.38 18.0638
9033.50 13.3096
9033.74 7.84130
9033.98 5.06156
9034.22 3.51310
9034.46 2.56750
9034.70 1.95628
9035.18 1.23930
9035.66 0.853545
9036.14 0.623103
9037.09 0.373925
9038.05 0.249165
9039.01 0.178073
9040.93 0.104399
9042.84 0.0689942
9044.76 0.0493692
9048.59 0.0296172
9056.25 0.0158885
9063.91 0.0124097
9071.57 0.0137230
9079.23 0.0229258
9083.06 0.0368903
9084.98 0.0509002
9086.89 0.0762684
9088.81 0.129310
9089.77 0.180620
9090.72 0.270777
9091.20 0.344052
9091.68 0.451933
9092.16 0.620038
9092.64 0.901908
9093.12 1.43001
9093.36 1.88556
9093.60 2.58923
9093.84 3.76293
9094.08 5.88225
9094.20 7.63053
9094.31 10.1570
9094.43 13.9539
9094.55 19.5574
9094.73 31.3216
9094.90 39.1012
9095.07 31.2478
9095.25 19.5564
9095.37 13.6870
9095.50 9.83039
9095.63 7.29286
9095.75 5.57899
9096.00 3.52536
9096.25 2.41339
9096.51 1.74726
9096.76 1.32094
9097.26 0.829586
9097.77 0.567978
9098.27 0.413278
9098.77 0.314043
9099.28 0.246892
9100.28 0.164236
9101.29 0.117306
9103.30 0.0687885
9105.32 0.0454822
9107.33 0.0325225
9111.36 0.0193555
9115.39 0.0131276
9119.41 0.00969894
9127.47 0.00626413
9143.58 0.00393771
9159.69 0.00354870
9175.80 0.00435822
9183.85 0.00549382
9191.91 0.00772410
9199.96 0.0126186
9203.99 0.0175021
9208.02 0.0263347
9210.03 0.0337000
9212.04 0.0448188
9214.06 0.0627398
9216.07 0.0943468
9217.08 0.120108
9218.09 0.158158
9219.09 0.217712
9220.10 0.318352
9221.11 0.508646
9221.61 0.674323
9222.11 0.933642
9222.62 1.37205
9223.12 2.18468
9223.37 2.87017
9223.62 3.88922
9223.87 5.46026
9224.13 7.86985
9224.46 12.6048
9224.80 15.7505
9225.14 12.5883
9225.48 7.86888
9225.76 5.22003
9226.04 3.59204
9226.32 2.58037
9226.61 1.92678
9227.17 1.17816
9227.74 0.789417
9228.30 0.563635
9228.87 0.422107
9230.00 0.261520
9231.13 0.177678
9232.26 0.128556
9233.39 0.0973586
9234.52 0.0763288
9236.79 0.0506316
9239.05 0.0361339
9241.31 0.0271660
9243.57 0.0212394
9248.10 0.0141523
9252.62 0.0102610
9261.67 0.00646016
9270.72 0.00502143
9279.77 0.00527718
9288.81 0.0115633
9293.34 0.0380722
9294.47 0.0647561
9295.60 0.137562
9296.17 0.233625
9296.73 0.482945
9297.01 0.792698
9297.30 1.52944
9297.44 2.35136
9297.58 4.01570
9297.65 5.57368
9297.72 8.10651
9297.79 12.6171
9297.86 20.7675
9297.93 33.1761
9298.00 41.5481
9298.07 33.1758
9298.14 20.7674
9298.20 13.1372
9298.27 8.74731
9298.33 6.13639
9298.39 4.50373
9298.52 2.68243
9298.65 1.77246
9298.91 0.931242
9299.16 0.572376
9299.68 0.278324
9300.19 0.164424
9301.22 0.0773016
9302.25 0.0451651
9304.30 0.0213935
9306.35 0.0128188
9314.57 0.00424333
9331.00 0.00183904
9363.86 0.00102145
9429.59 0.000707131
9495.32 0.000692193
9561.04 0.000826026
9626.77 0.00117981
9659.63 0.00152810
9692.49 0.00213038
9725.36 0.00330853
9741.79 0.00438667
9758.22 0.00620633
9774.65 0.00973848
9791.08 0.0185565
9799.30 0.0296122
9803.41 0.0400018
9807.51 0.0580299
9811.62 0.0940730
9813.68 0.127721
9815.73 0.185032
9817.78 0.295003
9818.81 0.392476
9819.84 0.548679
9820.87 0.820887
9821.89 1.35310
9822.41 1.82668
9822.92 2.57177
9823.43 3.79965
9823.95 5.85574
9824.52 9.36607
9825.10 11.7007
9825.68 9.35854
9826.26 5.85100
9826.88 3.47938
9827.50 2.20982
9828.13 1.50298
9828.75 1.08206
9829.37 0.814209
9829.99 0.635140
9831.24 0.419144
9832.48 0.299941
9833.73 0.227897
9836.22 0.150178
9838.71 0.112992
9841.20 0.0943174
9846.18 0.0845107
9851.16 0.100148
9853.65 0.119783
9856.14 0.152635
9858.63 0.208459
9861.12 0.308559
9862.37 0.388830
9863.61 0.502807
9864.86 0.667035
9866.10 0.902322
9868.10 1.43629
9870.10 1.79168
9872.10 1.43425
9874.10 0.898994
9875.85 0.588960
9877.60 0.402131
9879.34 0.287885
9881.09 0.214975
9884.59 0.132331
9888.08 0.0897488
9891.58 0.0651866
9895.07 0.0498232
9902.06 0.0325147
9909.05 0.0236470
9916.04 0.0187033
9930.02 0.0145681
9944.00 0.0154511
9950.99 0.0183206
9957.98 0.0244933
9964.98 0.0383771
9968.47 0.0521628
9971.97 0.0767200
9975.46 0.126573
9977.21 0.173254
9978.96 0.252345
9980.70 0.402208
9981.58 0.532811
9982.45 0.737781
9983.32 1.08490
9984.20 1.73239
9984.64 2.27996
9985.07 3.10114
9985.51 4.36951
9985.95 6.33039
9986.52 10.1342
9987.10 12.6645
9987.68 10.1251
9988.26 6.32897
9988.62 4.62571
9988.99 3.44488
9989.72 2.05817
9990.46 1.34212
9991.19 0.937206
9991.92 0.688622
9992.66 0.526531
9994.12 0.335615
9995.59 0.232311
9997.06 0.170357
9999.99 0.103067
10000.0 0.174776
12500.0 0.146921
15000.0 0.127040
17000.0 0.114818
20000.0 0.100584
25000.0 0.0838335
30000.0 0.0723339
35000.0 0.0639892
40000.0 0.0576866
50000.0 0.0488450
60000.0 0.0429680
70000.0 0.0387798
80000.0 0.0356311
90000.0 0.0331621
93000.0 0.0325616
97000.0 0.0317610
99999.9 0.0311605
100000 0.0249904
105000 0.0242094
110000 0.0235051
115000 0.0228675
120000 0.0222882
125000 0.0217601
130000 0.0212966
135000 0.0208330
140000 0.0204395
145000 0.0200460
150000 0.0197256
155000 0.0194052
160000 0.0190848
165000 0.0188206
170000 0.0185564
175000 0.0182922
180000 0.0180722
185000 0.0178523
190000 0.0176323
195000 0.0174413
200000 0.0172503
210000 0.0169071
220000 0.0166128
230000 0.0163184
240000 0.0160737
250000 0.0158290
260000 0.0156220
270000 0.0154149
280000 0.0152425
290000 0.0150702
300000 0.0148978
310000 0.0147568
320000 0.0146158
330000 0.0144748
340000 0.0143584
350000 0.0142419
360000 0.0141255
370000 0.0140329
380000 0.0139404
390000 0.0138478
400000 0.0137552
410000 0.0136858
420000 0.0136164
430000 0.0135469
440000 0.0134775
450000 0.0134081
460000 0.0133576
470000 0.0133072
480000 0.0132567
490000 0.0132063
500000 0.0131558
520000 0.0130880
530000 0.0130541
540000 0.0130202
550000 0.0129863
560000 0.0129524
570000 0.0129320
580000 0.0129116
600000 0.0128707
620000 0.0128299
640000 0.0128151
660000 0.0128002
680000 0.0127854
700000 0.0127942
720000 0.0128029
740000 0.0128117
760000 0.0128204
770000 0.0128374
771466 0.0128398
780000 0.0128543
800000 0.0128882
820000 0.0129221
840000 0.0129712
860000 0.0130202
880000 0.0130693
930600 0.0132518
930601 0.0132518
940000 0.0132858
960000 0.0133579
980000 0.0134393
1.00000E+06 0.0135206
1.05000E+06 0.0137654
1.10000E+06 0.0140515
1.15000E+06 0.0143375
1.20000E+06 0.0146797
1.21815E+06 0.0148039
1.21815E+06 0.0148039
1.21830E+06 0.0148049
1.25000E+06 0.0149027
1.30000E+06 0.0151334
1.31400E+06 0.0152283
1.33321E+06 0.0153585
1.35000E+06 0.0154723
1.39500E+06 0.0157773
1.39800E+06 0.0157976
1.40000E+06 0.0158112
1.43173E+06 0.0160336
1.45000E+06 0.0161617
1.47610E+06 0.0163754
1.48277E+06 0.0163768
1.48277E+06 0.0163768
1.50000E+06 0.0163802
1.53000E+06 0.0163863
1.60000E+06 0.0165312
1.70748E+06 0.0170321
1.80000E+06 0.0174633
1.90000E+06 0.0182663
1.90308E+06 0.0182522
1.90309E+06 0.0182521
1.97152E+06 0.0179381
2.00000E+06 0.0178074
2.06501E+06 0.0177561
2.06501E+06 0.0177561
2.07300E+06 0.0177498
2.09134E+06 0.0172678
2.15514E+06 0.0155911
2.15514E+06 0.0155910
2.19423E+06 0.0145637
2.21379E+06 0.0140497
2.21380E+06 0.0140495
2.22492E+06 0.0137572
2.22492E+06 0.0137572
2.28500E+06 0.0121783
2.28500E+06 0.0121782
2.28600E+06 0.0121519
2.30000E+06 0.0115709
2.40000E+06 0.00967382
2.50000E+06 0.00820310
2.60000E+06 0.00701620
2.90000E+06 0.00533182
3.00000E+06 0.00526476
3.20000E+06 0.00453823
3.40000E+06 0.00361111
3.60000E+06 0.00328840
3.80000E+06 0.00298805
4.00000E+06 0.00274771
4.20000E+06 0.00246225
4.40000E+06 0.00221712
4.50000E+06 0.00211199
4.60000E+06 0.00201783
4.80000E+06 0.00185616
4.99380E+06 0.00168219
5.00000E+06 0.00167662
5.20000E+06 0.00143820
5.40000E+06 0.00134242
5.49834E+06 0.00126559
5.50000E+06 0.00126429
5.60000E+06 0.00120739
5.80000E+06 0.00112294
5.89115E+06 0.00108445
5.89118E+06 0.00108444
6.00000E+06 0.00103849
6.53977E+06 0.000873913
6.80000E+06 0.000794568
7.00000E+06 0.000757053
7.14642E+06 0.000715524
7.14643E+06 0.000715522
7.22903E+06 0.000692093
7.27000E+06 0.000680473
7.27382E+06 0.000679890
7.27382E+06 0.000679889
8.00000E+06 0.000569010
8.06551E+06 0.000562779
8.60000E+06 0.000511936
9.00000E+06 0.000497623
9.50000E+06 0.000486988
1.00000E+07 0.000493601
1.02000E+07 0.000503172
1.10000E+07 0.000549109
1.16000E+07 0.000603400
1.20000E+07 0.000628472
1.24000E+07 0.000658401
1.30000E+07 0.000685550
1.35000E+07 0.000698521
1.40000E+07 0.000696272
1.40188E+07 0.000696050
1.45000E+07 0.000690373
1.50000E+07 0.000681297
1.60000E+07 0.000598970
1.70000E+07 0.000482300
1.80000E+07 0.000369010
1.90000E+07 0.000268673
2.00000E+07 0.000201098
