In-115(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
862.012 9.19701
862.175 8.38793
862.500 7.51670
862.825 7.22795
862.988 7.31460
863.150 7.68246
863.313 8.65996
863.394 9.64595
863.475 11.3269
863.557 14.3993
863.638 20.5925
863.679 26.1613
863.719 34.9090
863.760 49.1981
863.800 72.8166
863.825 93.4903
863.850 117.876
863.900 152.300
863.950 128.342
864.000 85.8661
864.041 61.0534
864.083 45.3164
864.124 35.2747
864.166 28.6321
864.249 20.7884
864.332 16.5418
864.415 13.9848
864.498 12.3188
864.664 10.3325
864.830 9.21761
864.995 8.51718
865.327 7.69588
865.659 7.23298
865.991 6.93564
866.655 6.57371
867.319 6.36246
867.983 6.23879
868.314 6.21605
868.480 6.22451
868.646 6.26044
868.812 6.35576
868.895 6.45096
868.978 6.61169
869.061 6.90322
869.144 7.49103
869.186 8.02414
869.227 8.87800
869.269 10.3124
869.310 12.7596
869.355 16.8283
869.400 19.5319
869.445 16.8091
869.490 12.7396
869.533 10.2022
869.576 8.74974
869.619 7.89482
869.662 7.36344
869.749 6.77492
869.835 6.47584
869.921 6.30261
870.007 6.19244
870.180 6.06204
870.525 5.93703
870.869 5.87040
871.559 5.78615
872.249 5.72486
872.939 5.67749
873.284 5.66305
873.628 5.66513
873.973 5.71341
874.146 5.78323
874.318 5.92940
874.491 6.26006
874.577 6.58351
874.663 7.13703
874.749 8.16605
874.836 10.3182
874.879 12.3321
874.922 15.6432
874.965 21.3765
875.008 31.5511
875.054 48.9923
875.100 62.1719
875.146 52.7710
875.192 36.3220
875.221 28.7778
875.249 23.3895
875.307 16.8282
875.364 13.3029
875.421 11.2365
875.478 9.93018
875.535 9.05278
875.650 7.98161
875.764 7.37175
875.878 6.98859
876.107 6.54456
876.336 6.30084
876.564 6.14878
877.022 5.96997
877.479 5.86714
877.937 5.79887
878.851 5.71035
879.766 5.65274
880.681 5.61369
881.139 5.60346
881.596 5.61120
881.825 5.63602
882.053 5.71059
882.168 5.80285
882.282 6.00666
882.339 6.21055
882.396 6.57334
882.454 7.28196
882.482 7.88774
882.511 8.76077
882.555 10.7033
882.600 11.9943
882.645 10.6963
882.689 8.75541
882.724 7.73308
882.758 7.08070
882.793 6.65969
882.827 6.38094
882.896 6.05161
882.965 5.87507
883.103 5.70232
883.240 5.62277
883.516 5.55045
883.791 5.51596
884.342 5.47745
884.893 5.45087
885.995 5.40534
887.097 5.35968
888.198 5.31045
888.749 5.28608
889.300 5.26812
889.576 5.26699
889.851 5.27900
890.127 5.31949
890.402 5.42677
890.540 5.53430
890.677 5.71337
890.815 6.02487
890.953 6.60368
891.091 7.79350
891.160 8.88431
891.228 10.6510
891.297 13.7274
891.366 19.5797
891.401 24.5928
891.435 32.1133
891.469 43.7241
891.504 61.7130
891.528 79.1693
891.552 99.7233
891.600 128.499
891.648 108.042
891.696 72.2106
891.753 45.1912
891.809 30.9844
891.865 23.1299
891.922 18.4532
891.978 15.4571
892.034 13.4328
892.147 10.9407
892.260 9.51671
892.373 8.62056
892.598 7.58587
892.823 7.02360
893.049 6.67812
893.274 6.44737
893.499 6.28372
893.950 6.06865
894.401 5.93484
894.852 5.84426
895.302 5.77964
896.204 5.69831
896.655 5.67655
897.106 5.67022
897.556 5.69228
897.782 5.72624
898.007 5.79473
898.232 5.94217
898.345 6.08205
898.458 6.31806
898.571 6.75654
898.627 7.12954
898.683 7.69838
898.740 8.62341
898.796 10.2402
898.852 13.3304
898.880 15.9261
898.909 19.6117
898.954 28.0764
899.000 33.7036
899.046 28.0551
899.092 19.6072
899.121 15.7349
899.151 13.0746
899.211 9.98550
899.270 8.40930
899.330 7.52231
899.389 6.97971
899.449 6.62668
899.568 6.21099
899.687 5.98490
899.806 5.84826
900.044 5.69680
900.282 5.61747
900.520 5.56932
900.996 5.51318
901.949 5.45625
902.901 5.42172
903.854 5.39524
904.806 5.37488
905.282 5.36954
905.758 5.37602
905.996 5.39385
906.235 5.44711
906.354 5.51338
906.473 5.66117
906.532 5.81083
906.592 6.08006
906.651 6.61607
906.681 7.08387
906.711 7.76913
906.755 9.24299
906.800 10.2227
906.845 9.23737
906.889 7.76469
906.916 7.12817
906.943 6.68038
906.997 6.14116
907.051 5.85578
907.105 5.69099
907.214 5.52012
907.322 5.43821
907.538 5.36319
907.754 5.32874
908.186 5.29356
908.618 5.27166
909.482 5.23629
910.346 5.20192
910.779 5.18468
911.211 5.16874
911.643 5.15777
912.075 5.16266
912.291 5.18013
912.507 5.21988
912.723 5.30442
912.939 5.48733
913.155 5.91825
913.263 6.35447
913.371 7.12433
913.479 8.61604
913.533 9.91352
913.587 11.9207
913.641 15.2008
913.695 20.9325
913.749 31.7266
913.776 40.6028
913.803 53.0678
913.827 67.8739
913.852 85.3093
913.900 109.794
913.948 92.4723
913.997 62.0196
914.033 45.6707
914.070 34.8325
914.106 27.6506
914.142 22.7728
914.215 16.8322
914.288 13.5410
914.361 11.5304
914.433 10.2141
914.579 8.64058
914.724 7.76343
914.870 7.21867
915.015 6.85358
915.161 6.59487
915.452 6.25622
915.743 6.04709
916.034 5.90599
916.325 5.80462
916.907 5.66816
917.488 5.57937
918.652 5.46589
919.816 5.38966
920.398 5.35819
920.980 5.33078
921.562 5.31276
921.853 5.31420
922.144 5.33574
922.435 5.41264
922.580 5.50427
922.726 5.68211
922.871 6.06154
922.944 6.41881
923.017 7.00996
923.090 8.06662
923.162 10.1497
923.199 11.9925
923.235 14.8457
923.271 19.4428
923.308 26.8775
923.354 41.4495
923.400 52.5463
923.446 44.7622
923.492 31.0166
923.525 24.0215
923.557 19.2517
923.590 16.0115
923.622 13.7619
923.687 10.9743
923.752 9.39701
923.817 8.42246
923.882 7.77785
924.012 7.00159
924.142 6.56472
924.272 6.29171
924.532 5.97680
924.792 5.80412
925.052 5.69634
925.572 5.56930
926.092 5.49598
926.612 5.44721
927.651 5.38418
928.691 5.34482
929.731 5.32544
930.251 5.33186
930.770 5.37695
931.030 5.44721
931.160 5.51592
931.290 5.63434
931.420 5.86061
931.485 6.05791
931.550 6.36643
931.615 6.88551
931.680 7.84182
931.713 8.63966
931.745 9.82006
931.778 11.6120
931.810 14.3249
931.855 19.7881
931.900 23.4209
931.945 19.7755
931.990 14.3234
932.035 10.7985
932.081 8.83529
932.126 7.70830
932.172 7.02127
932.217 6.57757
932.262 6.27651
932.353 5.90794
932.444 5.70021
932.535 5.57173
932.716 5.42702
932.898 5.35048
933.079 5.30412
933.443 5.25068
934.169 5.19757
934.895 5.16493
936.348 5.11266
937.800 5.06136
939.253 5.00476
940.705 4.93994
941.432 4.90530
942.158 4.87547
942.521 4.87108
942.884 4.89780
943.066 4.94983
943.247 5.09170
943.338 5.25723
943.429 5.60075
943.474 5.92173
943.520 6.45186
943.565 7.38053
943.611 9.05087
943.655 11.6386
943.700 13.3577
943.745 11.6256
943.790 9.03659
943.822 7.72894
943.855 6.87229
943.888 6.30967
943.921 5.92981
943.986 5.47367
944.052 5.22400
944.183 4.97454
944.314 4.85597
944.577 4.74260
944.839 4.68447
945.364 4.62159
945.889 4.61546
946.151 4.65406
946.413 4.75345
946.676 4.97601
946.938 5.47229
947.200 6.66737
947.332 7.89440
947.463 10.0805
947.594 14.3645
947.660 18.1316
947.725 24.0132
947.791 33.7390
947.856 51.0057
947.889 64.7818
947.922 84.2535
947.955 112.152
947.987 151.810
948.044 251.008
948.100 326.490
948.128 314.162
948.156 273.504
948.213 179.935
948.277 110.278
948.342 73.1255
948.407 52.4371
948.471 40.0210
948.536 32.0472
948.601 26.6331
948.730 19.9538
948.860 16.1255
948.989 13.7110
949.248 10.9179
949.507 9.39559
949.765 8.45806
950.024 7.83011
950.283 7.38313
950.800 6.79114
951.318 6.41623
951.835 6.15467
952.353 5.95864
953.388 5.67739
953.906 5.57650
954.423 5.51216
954.941 5.53886
955.200 5.64502
955.458 5.91497
955.717 6.60405
955.846 7.32817
955.976 8.63460
956.105 11.2255
956.170 13.5249
956.235 17.1439
956.299 23.1892
956.364 34.0712
956.396 42.8832
956.429 55.4446
956.461 73.6793
956.493 100.066
956.547 163.891
956.600 212.445
956.653 178.275
956.707 118.039
956.740 90.3317
956.773 70.6149
956.840 46.6070
956.906 33.7065
956.973 26.1429
957.039 21.3548
957.105 18.1441
957.238 14.2217
957.371 11.9905
957.504 10.5904
957.770 8.97261
958.035 8.09026
958.301 7.54474
958.567 7.17747
958.832 6.91457
959.364 6.56373
959.895 6.33984
960.958 6.06687
962.021 5.90200
963.083 5.78760
965.209 5.62963
967.334 5.51388
969.460 5.41287
970.522 5.36365
971.585 5.31660
972.116 5.29839
972.648 5.29805
972.913 5.32186
973.179 5.40623
973.312 5.51797
973.445 5.77763
973.511 6.04922
973.578 6.55611
973.611 6.98325
973.644 7.62047
973.677 8.59728
973.710 10.0976
973.755 13.0547
973.800 15.0191
973.845 13.0422
973.890 10.0861
973.921 8.65111
973.952 7.69148
974.015 6.61171
974.077 6.07698
974.140 5.78074
974.265 5.48314
974.390 5.34296
974.640 5.21325
974.890 5.15110
975.390 5.08826
975.890 5.07515
976.141 5.09932
976.391 5.16687
976.641 5.32171
976.891 5.67010
977.141 6.51212
977.266 7.37775
977.391 8.91976
977.516 11.9387
977.579 14.5869
977.641 18.7128
977.704 25.5141
977.766 37.5328
977.797 47.0963
977.829 60.5148
977.860 79.7105
977.891 106.870
977.946 175.727
978.000 228.313
978.055 191.764
978.109 126.917
978.165 82.2170
978.222 56.8572
978.278 42.0179
978.334 32.8322
978.390 26.7863
978.447 22.6216
978.559 17.3968
978.672 14.3592
978.784 12.4272
979.009 10.1776
979.234 8.94890
979.459 8.19441
979.684 7.69346
979.909 7.34281
980.359 6.90498
980.809 6.70454
981.034 6.71501
981.147 6.77713
981.259 6.91593
981.372 7.21180
981.428 7.47768
981.484 7.89321
981.540 8.58042
981.597 9.79532
981.653 12.1352
981.681 14.1044
981.709 16.9167
981.755 23.3591
981.800 27.6401
981.846 23.3221
981.891 16.8713
981.922 13.7802
981.954 11.6996
981.985 10.2999
982.016 9.33931
982.079 8.15987
982.141 7.50193
982.204 7.10000
982.266 6.83623
982.391 6.51960
982.516 6.34004
982.641 6.22501
982.891 6.08414
983.141 5.99759
983.391 5.93604
983.891 5.84861
984.891 5.73412
985.891 5.65358
987.892 5.53333
989.892 5.43271
991.892 5.32932
992.892 5.27039
993.892 5.20336
994.392 5.16683
994.892 5.13006
995.392 5.09846
995.892 5.08946
996.142 5.10866
996.392 5.16482
996.642 5.29755
996.892 5.60300
997.142 6.35335
997.267 7.13164
997.392 8.52773
997.517 11.2751
997.580 13.6975
997.642 17.4852
997.705 23.7548
997.767 34.8904
997.798 43.7903
997.830 56.3248
997.861 74.3326
997.892 99.9296
997.946 164.452
998.000 213.859
998.054 179.922
998.108 119.420
998.167 75.6926
998.226 51.6971
998.285 38.0073
998.345 29.6768
998.404 24.2583
998.463 20.5558
998.581 15.9491
998.699 13.2851
998.818 11.5974
999.054 9.63435
999.291 8.56097
999.527 7.89907
999.764 7.45604
1000.00 7.14135
1000.44 6.75091
1000.88 6.50124
1001.32 6.32824
1001.75 6.20149
1002.63 6.02817
1003.51 5.91513
1004.38 5.83617
1005.26 5.78200
1005.70 5.76645
1006.13 5.77042
1006.35 5.79403
1006.57 5.86780
1006.68 5.95985
1006.79 6.15982
1006.85 6.35905
1006.90 6.70930
1006.96 7.38043
1007.01 8.71055
1007.06 10.5419
1007.10 11.7683
1007.15 10.5395
1007.19 8.70467
1007.24 7.47646
1007.29 6.81515
1007.33 6.44465
1007.38 6.22594
1007.48 5.98555
1007.57 5.86802
1007.76 5.75816
1007.95 5.70827
1008.34 5.66054
1008.72 5.63485
1009.48 5.60187
1010.25 5.57742
1011.77 5.53800
1013.30 5.50516
1016.36 5.45178
1017.12 5.44246
1017.88 5.44009
1018.27 5.44768
1018.65 5.47788
1018.84 5.52031
1019.03 5.62635
1019.13 5.74784
1019.22 5.99713
1019.27 6.23448
1019.32 6.62219
1019.36 7.32855
1019.41 8.60650
1019.46 10.5463
1019.50 11.8453
1019.55 10.5468
1019.59 8.60607
1019.62 7.65448
1019.65 7.04064
1019.72 6.33865
1019.78 5.99325
1019.84 5.80546
1019.97 5.61645
1020.09 5.52916
1020.34 5.45211
1020.59 5.41877
1021.09 5.38752
1021.59 5.37053
1023.60 5.32710
1025.60 5.28798
1027.60 5.24516
1029.60 5.19468
1030.60 5.16497
1031.60 5.13111
1032.61 5.09265
1033.11 5.07256
1033.61 5.05496
1034.11 5.05020
1034.36 5.06369
1034.61 5.10723
1034.86 5.23129
1034.98 5.36755
1035.11 5.62074
1035.23 6.13755
1035.30 6.61203
1035.36 7.36271
1035.42 8.67382
1035.48 11.0873
1035.52 13.1824
1035.55 16.1936
1035.58 20.7340
1035.61 27.5821
1035.65 42.6871
1035.70 54.1060
1035.75 45.9845
1035.79 31.7069
1035.82 25.2656
1035.85 20.6285
1035.90 15.0004
1035.96 11.8754
1036.01 10.0602
1036.07 8.88395
1036.13 8.10466
1036.24 7.13801
1036.35 6.58564
1036.46 6.23691
1036.68 5.83175
1036.90 5.60538
1037.12 5.46167
1037.57 5.28634
1038.01 5.17673
1038.45 5.09572
1039.34 4.96936
1039.78 4.91667
1040.23 4.87414
1040.67 4.85479
1041.11 4.89842
1041.34 4.97680
1041.56 5.13677
1041.78 5.45772
1042.00 6.12219
1042.22 7.64394
1042.33 9.15245
1042.44 11.7360
1042.56 16.6483
1042.61 20.8720
1042.67 27.1486
1042.72 37.2977
1042.78 54.0221
1042.81 66.9005
1042.83 83.6154
1042.86 107.111
1042.89 137.592
1042.94 228.896
1043.00 297.413
1043.03 285.707
1043.06 248.637
1043.11 164.292
1043.16 114.739
1043.21 83.8571
1043.25 63.9808
1043.30 50.7427
1043.39 35.0077
1043.48 26.4439
1043.57 21.2782
1043.67 17.9145
1043.85 13.9182
1044.04 11.6894
1044.22 10.3159
1044.40 9.39560
1044.59 8.74312
1044.96 7.88869
1045.32 7.36462
1045.69 7.01349
1046.06 6.76621
1046.80 6.45198
1047.17 6.35746
1047.54 6.30341
1047.90 6.31042
1048.09 6.35836
1048.27 6.46983
1048.46 6.72329
1048.55 6.96405
1048.64 7.36588
1048.73 8.09406
1048.78 8.69488
1048.83 9.58468
1048.87 10.9671
1048.92 13.2395
1048.96 17.2003
1049.01 24.3039
1049.06 35.3806
1049.10 42.5190
1049.15 35.1158
1049.19 24.2845
1049.24 17.1688
1049.28 13.2602
1049.33 10.9494
1049.37 9.56501
1049.42 8.64683
1049.46 8.03540
1049.56 7.27353
1049.65 6.84134
1049.74 6.57211
1049.92 6.26514
1050.10 6.09968
1050.28 5.99726
1050.65 5.87600
1051.01 5.80315
1051.37 5.75185
1052.10 5.67928
1052.83 5.62736
1053.56 5.59254
1053.92 5.58774
1054.28 5.61142
1054.47 5.65677
1054.65 5.77902
1054.74 5.92096
1054.83 6.21540
1054.88 6.49470
1054.92 6.94675
1054.97 7.73569
1055.01 9.15182
1055.06 11.3608
1055.10 12.7831
1055.15 11.3045
1055.19 9.14308
1055.23 7.84227
1055.27 7.08213
1055.31 6.61626
1055.35 6.31797
1055.43 5.97524
1055.50 5.79967
1055.66 5.62988
1055.82 5.55182
1056.13 5.47679
1056.44 5.43676
1057.07 5.38365
1057.70 5.34184
1058.32 5.31203
1058.64 5.31139
1058.95 5.34040
1059.27 5.45528
1059.42 5.59756
1059.58 5.87803
1059.74 6.49238
1059.81 7.08477
1059.89 8.06695
1059.97 9.87313
1060.05 13.4697
1060.09 16.7005
1060.13 21.7973
1060.17 30.1517
1060.21 44.0242
1060.23 56.2574
1060.25 70.7059
1060.30 90.6587
1060.35 76.5119
1060.40 51.9941
1060.42 40.7677
1060.45 32.6892
1060.51 22.8825
1060.57 17.5107
1060.62 14.3185
1060.68 12.2806
1060.74 10.9019
1060.85 9.20512
1060.97 8.23338
1061.08 7.61983
1061.31 6.90738
1061.54 6.51649
1061.76 6.27360
1061.99 6.10927
1062.22 5.99094
1062.68 5.83125
1063.13 5.72772
1064.05 5.59657
1064.96 5.51093
1065.87 5.44513
1067.70 5.33500
1069.52 5.22460
1070.43 5.16160
1071.35 5.09031
1071.80 5.05182
1072.26 5.01386
1072.71 4.98292
1073.17 4.97922
1073.40 5.00511
1073.63 5.07320
1073.86 5.22773
1074.08 5.57483
1074.31 6.41144
1074.43 7.26804
1074.54 8.78810
1074.65 11.7388
1074.71 14.3077
1074.77 18.2769
1074.82 24.7439
1074.88 35.9821
1074.91 44.9455
1074.94 56.9511
1074.97 74.3942
1075.00 97.8718
1075.02 127.849
1075.05 161.928
1075.10 210.076
1075.13 202.079
1075.15 176.325
1075.21 117.419
1075.25 84.3507
1075.29 62.7300
1075.33 48.5747
1075.37 39.0263
1075.45 27.5339
1075.53 21.2053
1075.62 17.3592
1075.70 14.8419
1075.86 11.8360
1076.03 10.1581
1076.19 9.11350
1076.35 8.41140
1076.52 7.91467
1076.84 7.25763
1077.17 6.84940
1077.50 6.57248
1077.83 6.37281
1078.48 6.10059
1079.14 5.92076
1080.45 5.68236
1081.76 5.50920
1082.42 5.43234
1083.07 5.36393
1083.40 5.33817
1083.73 5.32720
1084.06 5.34996
1084.38 5.45523
1084.55 5.57695
1084.71 5.79279
1084.87 6.18630
1085.04 6.93952
1085.20 8.54620
1085.28 10.0536
1085.37 12.5440
1085.45 16.9692
1085.53 25.6373
1085.57 33.2297
1085.61 44.9148
1085.65 63.4669
1085.69 92.2188
1085.75 151.493
1085.80 197.109
1085.85 166.028
1085.91 110.376
1085.94 83.8494
1085.98 65.1600
1086.05 43.0091
1086.12 31.2125
1086.19 24.3294
1086.26 19.9378
1086.32 17.0411
1086.46 13.5012
1086.60 11.4751
1086.74 10.2118
1087.02 8.74900
1087.29 7.94709
1087.57 7.45304
1087.85 7.11951
1088.12 6.88204
1088.68 6.56565
1089.23 6.36595
1089.78 6.22800
1090.33 6.12660
1091.44 5.98616
1092.55 5.89216
1094.76 5.77015
1096.97 5.69034
1099.19 5.63117
1100.29 5.60713
1101.40 5.58912
1101.95 5.58645
1102.50 5.60002
1102.78 5.62727
1103.06 5.70497
1103.20 5.80274
1103.33 6.02515
1103.40 6.25758
1103.47 6.69442
1103.51 7.07268
1103.54 7.62662
1103.58 8.51406
1103.61 9.86098
1103.66 12.4801
1103.70 14.2343
1103.75 12.4794
1103.79 9.85857
1103.82 8.60697
1103.85 7.76781
1103.91 6.82994
1103.97 6.36045
1104.04 6.09912
1104.16 5.83723
1104.28 5.71568
1104.52 5.60827
1104.77 5.56144
1105.26 5.51731
1105.74 5.49282
1106.72 5.45676
1107.70 5.42244
1108.68 5.38500
1109.16 5.36609
1109.65 5.35192
1109.90 5.35084
1110.14 5.35999
1110.39 5.39134
1110.63 5.47477
1110.87 5.69721
1111.00 5.93785
1111.12 6.38183
1111.24 7.28235
1111.30 8.09634
1111.36 9.39730
1111.42 11.6117
1111.48 15.6966
1111.54 23.9978
1111.58 31.4662
1111.61 42.1974
1111.63 53.8668
1111.65 67.6619
1111.70 86.7750
1111.75 73.3749
1111.80 50.0189
1111.85 32.0529
1111.91 22.7183
1111.96 17.4478
1112.02 14.3503
1112.07 12.3261
1112.13 10.9770
1112.24 9.30498
1112.35 8.33451
1112.46 7.72621
1112.68 7.01564
1112.90 6.62531
1113.12 6.38528
1113.34 6.22401
1113.57 6.10896
1114.01 5.95637
1114.45 5.86050
1115.33 5.74605
1116.22 5.67899
1117.10 5.63391
1118.87 5.57438
1120.64 5.53398
1122.41 5.50234
1125.95 5.44980
1129.49 5.39893
1131.26 5.37010
1133.02 5.33579
1134.79 5.29140
1135.68 5.26305
1136.56 5.22915
1137.45 5.19090
1137.89 5.17449
1138.33 5.17089
1138.55 5.18266
1138.77 5.21549
1139.00 5.29189
1139.22 5.46629
1139.44 5.89188
1139.55 6.33360
1139.66 7.11471
1139.77 8.65555
1139.82 9.99315
1139.88 12.0656
1139.94 15.5341
1139.99 21.5152
1140.05 32.7697
1140.07 42.2129
1140.10 54.9886
1140.13 70.6681
1140.15 89.2508
1140.20 115.790
1140.25 97.8650
1140.30 65.7274
1140.36 41.3321
1140.42 28.6787
1140.48 21.5513
1140.53 17.3617
1140.59 14.6276
1140.65 12.8038
1140.77 10.5301
1140.89 9.22514
1141.00 8.40055
1141.24 7.44661
1141.47 6.92229
1141.70 6.59980
1141.94 6.38251
1142.17 6.22846
1142.64 6.02436
1143.10 5.89688
1143.57 5.80973
1144.04 5.74633
1144.97 5.65973
1145.91 5.60273
1147.78 5.52982
1149.65 5.48239
1151.51 5.44653
1155.25 5.38914
1158.99 5.33539
1160.86 5.30559
1162.73 5.27079
1164.60 5.22679
1165.53 5.19913
1166.47 5.16608
1167.40 5.12749
1167.87 5.10856
1168.34 5.09700
1168.57 5.09988
1168.80 5.11695
1169.04 5.16423
1169.27 5.28037
1169.50 5.57899
1169.62 5.89587
1169.74 6.46655
1169.85 7.61499
1169.91 8.65199
1169.97 10.2645
1170.03 13.0219
1170.09 17.9302
1170.15 27.5796
1170.18 35.8277
1170.20 47.7669
1170.23 61.0471
1170.25 76.7084
1170.30 98.9178
1170.35 83.8429
1170.40 56.6992
1170.43 42.0477
1170.47 32.2821
1170.50 25.7837
1170.54 21.3450
1170.61 15.9357
1170.68 12.9220
1170.76 11.0772
1170.83 9.86416
1170.97 8.40970
1171.12 7.59502
1171.26 7.08686
1171.55 6.50299
1171.84 6.18236
1172.12 5.98284
1172.41 5.84722
1172.70 5.74917
1173.27 5.61458
1173.85 5.52457
1175.00 5.40209
1176.15 5.30876
1176.73 5.26582
1177.30 5.22686
1177.59 5.21204
1177.88 5.20576
1178.17 5.21929
1178.45 5.28156
1178.60 5.35362
1178.74 5.48145
1178.88 5.71446
1179.03 6.15950
1179.17 7.10700
1179.24 7.99311
1179.32 9.45175
1179.39 12.0291
1179.46 17.0334
1179.50 21.3765
1179.53 28.0011
1179.57 38.3996
1179.60 54.2437
1179.63 70.0468
1179.65 88.0074
1179.70 114.191
1179.75 96.6110
1179.80 64.9732
1179.83 49.8058
1179.86 39.1522
1179.93 26.5805
1179.99 19.8219
1180.05 15.9587
1180.12 13.4891
1180.18 11.8612
1180.31 9.86902
1180.43 8.72588
1180.56 8.00777
1180.81 7.17963
1181.07 6.72480
1181.32 6.44425
1181.57 6.25452
1181.83 6.11932
1182.33 5.93920
1182.84 5.82527
1183.85 5.68982
1184.87 5.61457
1185.88 5.57803
1186.39 5.58148
1186.90 5.62913
1187.15 5.70540
1187.28 5.77997
1187.40 5.90697
1187.53 6.14987
1187.59 6.35877
1187.66 6.68349
1187.72 7.23466
1187.78 8.22462
1187.82 9.05508
1187.85 10.2303
1187.88 12.0452
1187.91 14.6715
1187.96 20.2833
1188.00 23.9295
1188.05 20.1516
1188.09 14.6687
1188.13 11.3912
1188.17 9.45206
1188.21 8.28380
1188.26 7.54627
1188.34 6.72028
1188.42 6.29978
1188.50 6.05941
1188.58 5.91007
1188.75 5.74402
1188.91 5.65950
1189.07 5.61359
1189.40 5.58052
1189.73 5.60533
1189.89 5.64914
1190.06 5.73462
1190.22 5.91200
1190.30 6.07426
1190.38 6.33438
1190.47 6.79791
1190.55 7.71569
1190.59 8.53956
1190.63 9.84952
1190.67 12.0309
1190.71 15.6064
1190.76 21.6704
1190.80 25.6913
1190.85 21.5258
1190.89 15.4907
1190.92 12.4528
1190.96 10.5095
1190.99 9.18398
1191.02 8.31244
1191.09 7.24333
1191.15 6.65936
1191.22 6.30946
1191.28 6.08433
1191.41 5.82237
1191.54 5.68130
1191.67 5.59624
1191.93 5.50179
1192.45 5.42080
1192.97 5.38343
1194.01 5.34242
1195.05 5.31496
1197.13 5.27392
1198.17 5.27405
1198.43 5.28992
1198.69 5.33842
1198.82 5.39982
1198.95 5.53986
1199.02 5.68481
1199.08 5.95332
1199.15 6.51177
1199.18 7.02937
1199.21 7.79382
1199.26 9.34771
1199.30 10.3492
1199.35 9.30910
1199.39 7.78994
1199.44 6.65354
1199.50 6.09438
1199.55 5.79562
1199.60 5.62204
1199.71 5.44135
1199.81 5.35449
1200.03 5.27514
1200.24 5.23958
1200.66 5.20469
1201.09 5.18440
1202.79 5.12586
1204.49 5.06443
1206.19 4.98768
1207.89 4.88462
1208.74 4.81867
1209.59 4.74191
1210.01 4.70138
1210.44 4.66406
1210.86 4.64129
1211.29 4.66577
1211.50 4.72285
1211.71 4.84521
1211.93 5.09938
1212.14 5.63573
1212.35 6.87896
1212.46 8.10998
1212.56 10.2409
1212.67 14.3045
1212.72 17.7248
1212.78 22.8784
1212.83 31.0062
1212.88 44.5243
1212.91 54.8911
1212.94 68.2697
1212.96 87.0082
1212.99 111.157
1213.02 144.919
1213.05 184.865
1213.10 240.533
1213.13 231.858
1213.16 201.887
1213.21 134.111
1213.26 90.2069
1213.31 64.2686
1213.37 48.0781
1213.42 37.8976
1213.52 26.0896
1213.62 19.8695
1213.73 16.1873
1213.83 13.8162
1214.04 11.0216
1214.24 9.47486
1214.45 8.51387
1214.65 7.86759
1214.86 7.40818
1215.27 6.81867
1215.48 6.64160
1215.68 6.55021
1215.89 6.61072
1215.99 6.76231
1216.10 7.09239
1216.20 7.80671
1216.25 8.46710
1216.30 9.49290
1216.35 11.2342
1216.40 14.2565
1216.46 20.1179
1216.51 31.5379
1216.55 49.3859
1216.60 62.9920
1216.65 54.0633
1216.69 37.8639
1216.72 30.2013
1216.75 24.6869
1216.81 17.9153
1216.87 14.2387
1216.93 12.0615
1216.98 10.6708
1217.04 9.72635
1217.16 8.56070
1217.27 7.87327
1217.39 7.43224
1217.62 6.89566
1217.85 6.58102
1218.08 6.37090
1218.54 6.09896
1219.01 5.92089
1219.47 5.78830
1220.39 5.58762
1221.32 5.43087
1221.78 5.37066
1222.24 5.34332
1222.47 5.35952
1222.70 5.41975
1222.93 5.56890
1223.17 5.91457
1223.40 6.75644
1223.51 7.62387
1223.63 9.14565
1223.74 12.1102
1223.80 14.6814
1223.86 18.5516
1223.92 24.8976
1223.97 35.8037
1224.03 55.8138
1224.06 71.8573
1224.09 93.0502
1224.15 153.619
1224.20 199.365
1224.26 167.979
1224.31 112.414
1224.36 75.7130
1224.42 54.1733
1224.47 40.8147
1224.52 32.4493
1224.63 22.7886
1224.73 17.7536
1224.84 14.7435
1224.94 12.8085
1225.15 10.5389
1225.36 9.27688
1225.57 8.49677
1225.78 7.97138
1225.99 7.59638
1226.41 7.09956
1226.82 6.78796
1227.24 6.57470
1227.66 6.41968
1228.50 6.20724
1229.34 6.06726
1231.01 5.88863
1232.69 5.77360
1234.36 5.68859
1235.20 5.65402
1236.04 5.62881
1236.46 5.62661
1236.87 5.65110
1237.08 5.69634
1237.29 5.81921
1237.40 5.96598
1237.50 6.27725
1237.55 6.58579
1237.61 7.10903
1237.66 8.08271
1237.71 9.98894
1237.76 12.6830
1237.80 14.4870
1237.85 12.6791
1237.89 9.98082
1237.93 8.40420
1237.97 7.46456
1238.01 6.89465
1238.05 6.53271
1238.13 6.12407
1238.21 5.91332
1238.37 5.71288
1238.53 5.62194
1238.85 5.53644
1239.17 5.49204
1239.81 5.43355
1240.45 5.38586
1240.77 5.36503
1241.09 5.34965
1241.41 5.34804
1241.72 5.38341
1241.88 5.43357
1242.04 5.52948
1242.20 5.71384
1242.36 6.08142
1242.52 6.89420
1242.60 7.67581
1242.68 8.97087
1242.76 11.3445
1242.84 16.1250
1242.88 20.4212
1242.92 27.1934
1242.96 38.2727
1243.00 56.0338
1243.03 72.2794
1243.05 91.5707
1243.10 118.608
1243.15 100.170
1243.20 67.6691
1243.25 44.3638
1243.30 31.5487
1243.36 23.9855
1243.41 19.4107
1243.46 16.3550
1243.51 14.2894
1243.62 11.6908
1243.72 10.1601
1243.83 9.18482
1244.04 8.04857
