Ti-46(n,g) ENDF/B-VII.1
86584.5 0.00194979
86663.7 0.00229518
86742.9 0.00288638
86822.1 0.00406666
86861.7 0.00518296
86901.3 0.00713198
86940.9 0.0110624
86960.7 0.0147608
86980.5 0.0211027
87000.4 0.0334022
87010.3 0.0444102
87020.2 0.0622338
87030.1 0.0937627
87040.0 0.156882
87044.9 0.214413
87049.9 0.307515
87054.8 0.466593
87059.8 0.745197
87064.9 1.19173
87070.0 1.48860
87075.1 1.19060
87080.3 0.745121
87085.2 0.464982
87090.2 0.305997
87095.2 0.213202
87100.2 0.155977
87105.2 0.118734
87110.1 0.0933379
87120.1 0.0621421
87130.1 0.0445654
87140.0 0.0337557
87159.9 0.0217868
87179.9 0.0157348
87199.8 0.0123295
87239.6 0.00906996
87279.5 0.00807279
87319.3 0.00870296
87339.2 0.0101183
87359.1 0.0140240
87369.1 0.0191553
87379.1 0.0328977
87384.0 0.0509634
87389.0 0.0983852
87391.5 0.158195
87394.0 0.304191
87395.3 0.472577
87396.5 0.828351
87397.1 1.18190
87397.7 1.79009
87398.4 2.94496
87399.0 5.27228
87399.5 8.43056
87400.0 10.5361
87400.5 8.43048
87401.0 5.27229
87401.4 3.62521
87401.8 2.56753
87402.6 1.43185
87403.4 0.897189
87404.1 0.614156
87405.7 0.336799
87407.2 0.214005
87413.5 0.0696596
87425.9 0.0265834
87450.7 0.0166426
87475.6 0.0176165
87500.4 0.0221418
87525.3 0.0310599
87550.1 0.0487445
87562.5 0.0642498
87575.0 0.0881696
87587.4 0.126436
87599.8 0.188198
87614.9 0.300171
87630.0 0.374806
87645.1 0.299879
87660.2 0.187858
87671.4 0.131011
87682.6 0.0940235
87693.7 0.0698626
87704.9 0.0536338
87727.2 0.0342914
87749.6 0.0238351
87771.9 0.0176164
87794.3 0.0136392
87838.9 0.00904705
87883.6 0.00660340
87928.3 0.00515189
88017.7 0.00358734
88107.0 0.00280812
88196.4 0.00236725
88375.1 0.00192142
88732.6 0.00163774
89090.0 0.00162067
89447.5 0.00175190
89804.9 0.00214238
89983.6 0.00263005
90073.0 0.00308309
90162.4 0.00386104
90251.7 0.00539470
90296.4 0.00680630
90341.1 0.00917521
90385.8 0.0136197
90408.1 0.0174674
90430.4 0.0234840
90452.8 0.0336028
90475.1 0.0523286
90486.3 0.0680455
90497.5 0.0914499
90508.6 0.127286
90519.8 0.182306
90534.9 0.290751
90550.0 0.363056
90565.1 0.290626
90580.2 0.182289
90589.7 0.134009
90599.3 0.100483
90618.4 0.0609977
90637.4 0.0406159
90656.5 0.0290856
90675.6 0.0220292
90694.7 0.0174451
90732.8 0.0121154
90771.0 0.00933123
90809.1 0.00778510
90847.3 0.00694402
90885.4 0.00658147
90961.7 0.00712111
90999.9 0.00827505
91038.0 0.0106395
91076.2 0.0157908
91095.3 0.0207914
91114.3 0.0294987
91123.9 0.0364786
91133.4 0.0466064
91143.0 0.0620678
91152.5 0.0872677
91157.3 0.106277
91162.0 0.132344
91166.8 0.169327
91171.6 0.223996
91176.3 0.308909
91181.1 0.448694
91185.9 0.693253
91190.6 1.13337
91195.3 1.81289
91200.0 2.26452
91204.7 1.81100
91209.4 1.13312
91212.7 0.802747
91216.0 0.582616
91219.2 0.435961
91222.5 0.335914
91229.1 0.214769
91235.7 0.148290
91242.3 0.108384
91248.9 0.0827122
91262.0 0.0529309
91275.2 0.0370336
91288.3 0.0275820
91314.7 0.0173922
91341.0 0.0123080
91367.3 0.00940997
91419.9 0.00639788
91472.6 0.00494236
91525.2 0.00412988
91630.5 0.00330699
91735.8 0.00293006
91841.0 0.00274055
92051.6 0.00261396
92262.1 0.00267668
92472.7 0.00297723
92577.9 0.00337717
92683.2 0.00444110
92735.9 0.00585299
92762.2 0.00722451
92788.5 0.00966313
92814.8 0.0146692
92828.0 0.0194366
92841.1 0.0276943
92854.3 0.0438885
92860.9 0.0585455
92867.4 0.0825337
92874.0 0.125624
92877.3 0.161172
92880.6 0.214010
92883.9 0.296706
92887.2 0.434303
92890.5 0.678699
92893.8 1.12666
92896.9 1.80237
92900.0 2.25088
92903.1 1.79986
92906.3 1.12653
92908.9 0.742786
92911.6 0.509718
92914.3 0.365303
92916.9 0.272835
92922.2 0.167221
92927.6 0.112652
92932.9 0.0810536
92938.2 0.0612627
92948.9 0.0389025
92959.5 0.0272443
92970.2 0.0204327
92991.5 0.0132044
93012.8 0.00965757
93034.1 0.00766567
93076.7 0.00563537
93161.9 0.00418062
93247.1 0.00371556
93417.6 0.00353243
93588.0 0.00371389
93758.5 0.00421568
93843.7 0.00469327
93928.9 0.00550931
94014.1 0.00710547
94056.8 0.00856670
94099.4 0.0110082
94142.0 0.0155619
94163.3 0.0194814
94184.6 0.0255681
94205.9 0.0357150
94227.2 0.0542166
94237.9 0.0695338
94248.5 0.0920021
94259.2 0.125793
94269.8 0.176622
94284.9 0.280740
94300.0 0.350157
94315.1 0.280605
94330.2 0.176565
94343.0 0.117923
94355.7 0.0820705
94368.5 0.0598552
94381.3 0.0455559
94406.8 0.0292216
94432.3 0.0207604
94457.9 0.0158747
94483.4 0.0128198
94534.4 0.00938384
94636.6 0.00660581
94738.7 0.00558511
94942.9 0.00495400
95147.2 0.00489605
95555.6 0.00527265
95964.1 0.00593828
96781.1 0.00791917
97598.0 0.0109232
98522.4 0.0156820
98984.6 0.0183108
99215.8 0.0197705
99331.3 0.0215573
99389.1 0.0266464
99403.5 0.0314292
99418.0 0.0438930
99425.2 0.0595047
99428.8 0.0737424
99432.4 0.0972451
99436.0 0.140022
99437.8 0.175916
99439.6 0.229708
99441.4 0.315996
99443.2 0.462653
99445.1 0.735077
99446.9 1.26033
99448.4 2.00699
99450.0 2.50054
99451.6 2.00185
99453.2 1.26028
99454.2 0.907639
99455.3 0.669431
99457.4 0.398112
99459.6 0.262705
99461.7 0.187904
99463.8 0.142441
99466.0 0.113179
99470.2 0.0789697
99474.5 0.0605996
99478.8 0.0496863
99487.3 0.0379098
99504.4 0.0287106
99521.5 0.0252836
99589.9 0.0219276
99726.6 0.0212834
100000 0.0212424
100745 0.0193008
101117 0.0179693
101304 0.0192096
101350 0.0211733
101397 0.0267458
101420 0.0339557
101432 0.0406289
101443 0.0515999
101455 0.0718190
101467 0.113937
101472 0.154248
101478 0.222976
101484 0.349375
101490 0.592966
101495 0.938465
101500 1.16818
101505 0.938242
101510 0.592738
101514 0.427305
101517 0.315884
101524 0.189459
101531 0.126605
101538 0.0922147
101545 0.0710852
101552 0.0576033
101566 0.0417133
101580 0.0331565
101594 0.0280244
101622 0.0224106
101677 0.0178268
101733 0.0159153
101955 0.0131071
102400 0.0105913
103196 0.00765870
103991 0.00581047
104787 0.00502776
104986 0.00526157
105184 0.00631134
105284 0.00786775
105334 0.00940106
105383 0.0121163
105433 0.0175844
105458 0.0226758
105483 0.0312036
105508 0.0472318
105520 0.0609786
105532 0.0822960
105545 0.118060
105557 0.182558
105564 0.235586
105570 0.312987
105576 0.428540
105582 0.600878
105591 0.960513
105600 1.19632
105609 0.955983
105618 0.600711
105624 0.435337
105630 0.323795
105641 0.192979
105653 0.126432
105665 0.0893317
105676 0.0664920
105688 0.0516573
105711 0.0343534
105735 0.0250079
105758 0.0194674
105805 0.0135217
105851 0.0106522
105898 0.00914722
105992 0.00809005
106085 0.00874619
106132 0.00988759
106178 0.0120438
106225 0.0162667
106248 0.0199505
106272 0.0256413
106295 0.0350884
106318 0.0519693
106342 0.0854098
106353 0.114570
106365 0.156905
106383 0.247611
106400 0.307711
106418 0.247606
106435 0.157091
106456 0.0898465
106478 0.0566046
106499 0.0392516
106521 0.0294588
106563 0.0199951
106606 0.0166852
106649 0.0170754
106692 0.0226156
106713 0.0298259
106735 0.0448482
106745 0.0586742
106756 0.0810369
106767 0.119028
106777 0.184097
106789 0.291740
106800 0.362725
106811 0.290383
106823 0.183544
106831 0.127561
106840 0.0919990
106849 0.0687581
106857 0.0534620
106875 0.0352605
106892 0.0255415
106909 0.0197506
106926 0.0160838
106961 0.0118763
106995 0.00970926
107030 0.00852639
107099 0.00770785
107168 0.00844057
107202 0.00962391
107237 0.0118652
107271 0.0162952
107289 0.0201957
107306 0.0262545
107323 0.0364141
107340 0.0547415
107358 0.0919220
107366 0.124558
107375 0.173015
107387 0.275024
107400 0.343070
107413 0.274845
107425 0.172809
107439 0.104513
107452 0.0676502
107465 0.0469873
107479 0.0346737
107505 0.0214500
107532 0.0149945
107559 0.0113931
107586 0.00918791
107639 0.00674890
107746 0.00482977
107853 0.00425299
107960 0.00436439
108066 0.00555501
108120 0.00730648
108146 0.00896972
108173 0.0117838
108200 0.0170492
108213 0.0215850
108227 0.0285336
108240 0.0400733
108253 0.0605878
108267 0.101554
108273 0.137183
108280 0.188532
108290 0.300316
108300 0.373644
108310 0.299028
108320 0.187524
108328 0.126720
108337 0.0891662
108345 0.0654103
108353 0.0498472
108369 0.0317666
108385 0.0222355
108401 0.0166361
108418 0.0131262
108450 0.00912786
108483 0.00703091
108515 0.00581218
108580 0.00454550
108709 0.00373179
108839 0.00379527
108969 0.00459687
109034 0.00549186
109099 0.00708377
109164 0.0101860
109196 0.0129190
109228 0.0172431
109261 0.0246383
109293 0.0385176
109309 0.0503483
109326 0.0682260
109342 0.0961141
109358 0.139885
109379 0.223766
109400 0.279996
109421 0.223588
109442 0.139733
109458 0.0959917
109474 0.0682514
109491 0.0503243
109507 0.0385150
109539 0.0245761
109571 0.0171555
109603 0.0127623
109636 0.00996893
109700 0.00676295
109765 0.00505851
109829 0.00404622
109958 0.00294451
110217 0.00205049
110475 0.00168402
110991 0.00136676
111508 0.00123675
112024 0.00121464
112540 0.00138083
112799 0.00167892
112928 0.00198541
113057 0.00254273
113186 0.00370317
113251 0.00481915
113315 0.00676414
113380 0.0106292
113412 0.0141732
113444 0.0200327
113476 0.0308092
113493 0.0399317
113509 0.0537102
113525 0.0760890
113541 0.114749
113549 0.145391
113557 0.187804
113565 0.248858
113573 0.334089
113573 0.335337
113574 0.339109
113574 0.341647
113574 0.346779
113575 0.357266
113577 0.380521
113580 0.429155
113587 0.536235
113600 0.668512
113613 0.534439
113627 0.333948
113636 0.240009
113645 0.176324
113663 0.103727
113681 0.0671985
113699 0.0468382
113717 0.0344351
113734 0.0264529
113770 0.0171315
113806 0.0121206
113842 0.00914922
113914 0.00596333
113985 0.00441061
114057 0.00357844
114200 0.00291388
114343 0.00307353
114415 0.00353169
114487 0.00448130
114558 0.00652527
114594 0.00846002
114630 0.0117323
114666 0.0178825
114684 0.0231526
114702 0.0312988
114720 0.0447495
114738 0.0689177
114755 0.117026
114764 0.159260
114773 0.220708
114787 0.352735
114800 0.439669
114813 0.351522
114827 0.219756
114835 0.161451
114844 0.120852
114860 0.0728553
114877 0.0479629
114894 0.0338107
114911 0.0251094
114928 0.0194151
114961 0.0126968
114995 0.00905047
115028 0.00685767
115096 0.00446635
115163 0.00325850
115230 0.00256353
115364 0.00183476
115499 0.00148126
115633 0.00128858
115902 0.00112598
116170 0.00115290
116439 0.00148828
116574 0.00200979
116641 0.00252847
116708 0.00344996
116775 0.00531756
116809 0.00705946
116842 0.0100001
116876 0.0155317
116893 0.0203172
116909 0.0277813
116926 0.0402727
116943 0.0631871
116951 0.0822354
116960 0.110329
116968 0.152811
116977 0.216158
116988 0.346400
117000 0.432320
117012 0.345095
117024 0.216068
117034 0.138202
117045 0.0925657
117056 0.0652875
117067 0.0481691
117088 0.0291095
117110 0.0194598
117132 0.0139604
117153 0.0105466
117196 0.00671857
117240 0.00473918
117283 0.00358614
117369 0.00236562
117456 0.00176686
117542 0.00142947
117715 0.00108402
118060 0.000839352
118406 0.000784693
118751 0.000833102
119097 0.00104614
119270 0.00131284
119442 0.00192484
119529 0.00261738
119572 0.00322598
119615 0.00422934
119658 0.00613698
119680 0.00786179
119702 0.0107427
119723 0.0161822
119734 0.0209606
119745 0.0285809
119756 0.0418112
119766 0.0676134
119772 0.0905186
119777 0.126607
119783 0.186080
119788 0.283315
119794 0.452596
119800 0.565899
119806 0.452688
119812 0.283606
119818 0.185149
119823 0.126414
119828 0.0908085
119834 0.0685846
119844 0.0432711
119855 0.0303901
119866 0.0230994
119877 0.0186626
119898 0.0139817
119919 0.0119894
119941 0.0113463
119984 0.0124514
120027 0.0165888
120069 0.0260191
120091 0.0348866
120112 0.0492346
120134 0.0736663
120155 0.116080
120178 0.184524
120200 0.229871
120223 0.184280
120245 0.115750
120262 0.0808894
120278 0.0580869
120295 0.0431461
120311 0.0330878
120345 0.0210725
120378 0.0145622
120411 0.0106836
120444 0.00819942
120511 0.00532902
120577 0.00379485
120643 0.00288232
120776 0.00189280
120909 0.00139448
121041 0.00110791
121307 0.000805588
121838 0.000571119
122369 0.000484113
122900 0.000451454
123430 0.000469411
123961 0.000704629
124227 0.00168232
124293 0.00266768
124360 0.00535613
124393 0.00891185
124409 0.0123065
124426 0.0181973
124443 0.0297761
124451 0.0402779
124459 0.0575015
124467 0.0885324
124472 0.114579
124476 0.152474
124480 0.213500
124484 0.313071
124488 0.489757
124492 0.814573
124496 1.30295
124500 1.62839
124504 1.30281
124508 0.814476
124512 0.489717
124516 0.313059
124520 0.213501
124524 0.154775
124528 0.116098
124532 0.0900965
124540 0.0588827
124549 0.0412528
124557 0.0306035
124573 0.0187378
124589 0.0126844
124606 0.00918971
124638 0.00552275
124671 0.00373987
124703 0.00274119
124769 0.00172178
124899 0.000969209
125029 0.000699233
125290 0.000503076
125551 0.000434567
126072 0.000392319
126593 0.000396225
127115 0.000441174
127636 0.000592125
127897 0.000804390
128027 0.00101458
128157 0.00139325
128288 0.00218469
128353 0.00295191
128418 0.00430402
128483 0.00703964
128516 0.00959717
128548 0.0139160
128581 0.0221188
128597 0.0292738
128614 0.0405318
128630 0.0596137
128646 0.0953067
128654 0.125802
128662 0.171093
128671 0.241092
128679 0.349726
128689 0.560108
128700 0.700575
128711 0.559943
128721 0.349613
128729 0.247564
128736 0.179578
128744 0.134283
128751 0.103379
128766 0.0659517
128781 0.0454091
128796 0.0330767
128811 0.0251429
128841 0.0159402
128871 0.0110296
128901 0.00811193
128961 0.00497408
129021 0.00340928
129081 0.00252070
129201 0.00160373
129321 0.00116567
129441 0.000925051
129681 0.000688101
130161 0.000543247
130641 0.000544081
131120 0.000641700
131360 0.000747517
131600 0.000931080
131840 0.00128554
131960 0.00160622
132080 0.00214213
132200 0.00316869
132260 0.00409472
132320 0.00562543
132380 0.00846969
132410 0.0109177
132440 0.0147347
132470 0.0211448
132500 0.0330101
132515 0.0429830
132530 0.0578616
132545 0.0807005
132560 0.115573
132580 0.184088
132600 0.229726
132620 0.184105
132640 0.115740
132652 0.0862490
132665 0.0656021
132689 0.0407516
132713 0.0276106
132737 0.0201302
132762 0.0155259
132786 0.0125618
132834 0.00919087
132883 0.00757065
132931 0.00684925
133028 0.00697805
133125 0.00895539
133174 0.0109553
133222 0.0141319
133271 0.0193450
133319 0.0284059
133368 0.0453342
133392 0.0591403
133416 0.0784006
133458 0.125165
133500 0.156353
133542 0.124938
133584 0.0781302
133623 0.0500598
133661 0.0336140
133700 0.0237806
133738 0.0176177
133815 0.0107296
133893 0.00722926
133970 0.00522404
134047 0.00397555
134201 0.00256565
134355 0.00182865
134510 0.00139521
134818 0.000930032
135126 0.000697702
135435 0.000564903
136052 0.000426689
137286 0.000326388
138519 0.000300994
139753 0.000313520
140987 0.000388455
141604 0.000498232
141913 0.000607045
142221 0.000802988
142529 0.00121229
142684 0.00160945
142838 0.00231260
142992 0.00374266
143069 0.00508785
143146 0.00738616
143223 0.0117962
143262 0.0157011
143301 0.0219171
143339 0.0327030
143378 0.0534852
143397 0.0717602
143416 0.100200
143436 0.146283
143455 0.221372
143477 0.354539
143500 0.442760
143523 0.353715
143545 0.221237
143569 0.133613
143593 0.0857288
143616 0.0586422
143640 0.0423616
143663 0.0318796
143687 0.0248161
143734 0.0162530
143781 0.0114661
143828 0.00854417
143922 0.00531177
144017 0.00366181
144111 0.00271190
144299 0.00171952
144488 0.00124440
144676 0.000987087
145053 0.000756990
145431 0.000724392
145619 0.000779187
145808 0.000918173
145996 0.00124422
146090 0.00156976
146185 0.00214583
146279 0.00330096
146326 0.00436379
146373 0.00613231
146420 0.00939553
146444 0.0121573
146467 0.0163461
146491 0.0231561
146514 0.0349940
146538 0.0576562
146550 0.0766278
146562 0.103363
146581 0.165463
146600 0.206589
146619 0.165041
146639 0.103307
146654 0.0700650
146669 0.0491097
146684 0.0358041
146700 0.0270644
146730 0.0168861
146761 0.0115086
146792 0.00835986
146822 0.00636885
146883 0.00409707
146945 0.00290331
147006 0.00220088
147128 0.00145106
147251 0.00108096
147373 0.000872147
147618 0.000659348
148107 0.000513312
148597 0.000486328
149086 0.000523703
149576 0.000674686
149821 0.000881057
149943 0.00107898
150065 0.00142430
150188 0.00211305
150249 0.00274909
150310 0.00381470
150371 0.00580043
150402 0.00750326
150433 0.0101364
150463 0.0144910
150494 0.0223400
150509 0.0287510
150524 0.0380504
150540 0.0518279
150555 0.0720413
150577 0.115072
150600 0.143752
150623 0.115014
150645 0.0720052
150671 0.0416259
150697 0.0260127
150723 0.0175188
150749 0.0125671
150775 0.00944956
150800 0.00738913
150852 0.00492450
150904 0.00356926
150955 0.00275194
151059 0.00186038
151162 0.00141593
151265 0.00116736
151472 0.000926041
151885 0.000814168
152298 0.000905484
152711 0.00121031
152918 0.00152597
153125 0.00209426
153331 0.00326369
153435 0.00437695
153538 0.00630398
153641 0.0100808
153693 0.0135024
153744 0.0190913
153796 0.0291536
153822 0.0374432
153848 0.0497668
153874 0.0691554
153899 0.101351
153925 0.158643
153951 0.264466
153976 0.424313
154000 0.531359
154025 0.424080
154049 0.264313
154073 0.165607
154096 0.109396
154119 0.0763915
154143 0.0559434
154190 0.0334196
154236 0.0221765
154283 0.0158045
154330 0.0118801
154424 0.00750522
154517 0.00525979
154611 0.00396638
154798 0.00262557
154986 0.00200445
155173 0.00169545
155548 0.00152642
155922 0.00178613
156110 0.00215053
156297 0.00284326
156484 0.00428768
156578 0.00565608
156671 0.00799450
156765 0.0124904
156812 0.0164657
156859 0.0228194
156906 0.0338757
156952 0.0553152
156976 0.0742361
156999 0.103854
157023 0.152247
157046 0.232499
157073 0.372680
157100 0.466532
157127 0.372500
157154 0.232436
157179 0.147651
157204 0.0984885
157230 0.0693494
157255 0.0511815
157280 0.0392678
157305 0.0311048
157356 0.0210662
157406 0.0154207
157456 0.0120169
157507 0.00987369
157557 0.00853435
157607 0.00776836
157658 0.00749772
157708 0.00776780
157758 0.00880825
157784 0.00979271
157809 0.0112794
157834 0.0135516
157859 0.0171183
157884 0.0230538
157910 0.0336177
157922 0.0420824
157935 0.0541145
157947 0.0714846
157960 0.0961917
157980 0.152304
158000 0.189650
158020 0.152097
158040 0.0958672
158057 0.0641108
158074 0.0447399
158091 0.0326950
158108 0.0249035
158142 0.0159356
158176 0.0112639
158210 0.00852918
158243 0.00680285
158311 0.00481568
158379 0.00375673
158446 0.00312530
158582 0.00244952
158717 0.00213670
158852 0.00200434
158988 0.00199033
159123 0.00207905
159259 0.00228315
159394 0.00264621
159529 0.00326532
159597 0.00373005
159665 0.00435527
159732 0.00521953
159800 0.00645110
159868 0.00827950
159935 0.0111367
160003 0.0159368
160037 0.0196364
160071 0.0247615
160105 0.0321210
160138 0.0429541
160172 0.0593425
160206 0.0841387
160253 0.133898
160300 0.166858
160347 0.133748
160394 0.0840210
160438 0.0538366
160481 0.0361529
160525 0.0255924
160568 0.0189827
160655 0.0116152
160742 0.00788559
160829 0.00575969
160916 0.00443961
161089 0.00295851
161263 0.00219243
161437 0.00174662
161785 0.00127757
162132 0.00105271
162480 0.000932641
163175 0.000831373
163870 0.000823329
164566 0.000901782
164913 0.00101691
165261 0.00132008
165435 0.00170970
165522 0.00207679
165608 0.00270772
165695 0.00393394
165739 0.00503643
165782 0.00682246
165826 0.0100026
165847 0.0125913
165869 0.0163956
165891 0.0222933
165913 0.0318696
165934 0.0483920
165956 0.0776918
165978 0.123923
166000 0.154753
166022 0.123867
166044 0.0776569
166069 0.0453150
166094 0.0285673
166119 0.0194024
166143 0.0140390
166168 0.0106523
166193 0.00840949
166243 0.00572058
166292 0.00423805
166342 0.00334191
166441 0.00236049
166541 0.00186706
166640 0.00158688
166839 0.00130223
167236 0.00111070
167633 0.00106782
169222 0.00119942
170811 0.00157861
171208 0.00177755
171606 0.00215587
171804 0.00253691
172003 0.00330436
172102 0.00404677
172201 0.00537799
172301 0.00816161
172350 0.0108693
172400 0.0156329
172437 0.0218874
172473 0.0331805
172510 0.0558598
172528 0.0758211
172546 0.105435
172573 0.167665
172600 0.209119
172627 0.167590
172654 0.105403
172682 0.0636325
172711 0.0411265
172739 0.0285352
172768 0.0210232
172825 0.0129993
172882 0.00911648
172939 0.00696394
172997 0.00566095
173111 0.00424276
173339 0.00316707
173568 0.00284591
173796 0.00283007
174025 0.00315311
174139 0.00365363
174253 0.00501706
174310 0.00678422
174339 0.00843925
174368 0.0112381
174396 0.0165732
174410 0.0212437
174425 0.0285552
174439 0.0410780
174453 0.0646817
174460 0.0850292
174468 0.115431
174475 0.162858
174482 0.237254
174491 0.379229
174500 0.472587
174509 0.377516
174518 0.237211
174527 0.150945
174536 0.100977
174544 0.0713929
174553 0.0531296
174570 0.0327350
174587 0.0224513
174604 0.0165800
174621 0.0129685
174655 0.00892686
174690 0.00683895
174724 0.00563164
174792 0.00436261
174929 0.00341082
175066 0.00308131
175614 0.00286143
176709 0.00306762
178900 0.00341613
180199 0.00342723
180849 0.00342887
181174 0.00349242
181336 0.00373450
181417 0.00465632
181458 0.00816768
181478 0.0210370
181488 0.0648792
181494 0.192384
181496 0.464388
181497 0.885903
181499 1.89016
181499 3.08806
181500 3.76431
181501 2.92708
181502 1.87756
181502 1.19149
181503 0.793052
181504 0.409008
181507 0.167495
181512 0.0573212
181523 0.0188585
181545 0.00758772
181589 0.00451983
181675 0.00373343
181849 0.00356622
182197 0.00366460
182545 0.00423474
182631 0.00475019
182718 0.00611948
182762 0.00792590
182805 0.0126931
182827 0.0188071
182849 0.0339374
182860 0.0517728
182870 0.0905039
182876 0.130387
182881 0.201520
182884 0.259822
182887 0.344684
182889 0.470980
182892 0.658806
182896 1.06004
182900 1.31976
182904 1.04925
182908 0.658762
182912 0.390068
182916 0.249800
182921 0.169756
182925 0.123134
182929 0.0927715
182933 0.0728989
182942 0.0487654
182950 0.0351811
182959 0.0269109
182976 0.0178444
182993 0.0132062
183010 0.0105533
183044 0.00777348
183111 0.00569689
183179 0.00496800
183450 0.00441140
184325 0.00519111
185200 0.00576085
185400 0.00565081
186175 0.00452379
186950 0.00327232
188196 0.00204940
189442 0.00143827
190688 0.00109178
191935 0.000870646
194427 0.000605420
196919 0.000454316
199411 0.000361480
201904 0.000309783
203150 0.000304444
204396 0.000337092
205019 0.000398709
205330 0.000462263
205642 0.000576834
205954 0.000810120
206109 0.00102779
206265 0.00139435
206421 0.00208178
206499 0.00267409
206577 0.00359246
206654 0.00512137
206732 0.00789968
206771 0.0101908
206810 0.0135307
206849 0.0185219
206888 0.0259739
206944 0.0413926
207000 0.0516367
207056 0.0413538
207112 0.0259476
207156 0.0177324
207200 0.0125190
207244 0.00919085
207288 0.00699597
207376 0.00442991
207464 0.00306974
207552 0.00227222
207640 0.00176804
207816 0.00119470
207992 0.000897247
208168 0.000727414
208520 0.000567115
208872 0.000538996
209224 0.000662716
209400 0.000868551
209488 0.00106652
209576 0.00140128
209664 0.00202285
209708 0.00255019
209752 0.00335453
209796 0.00465709
209840 0.00693050
209884 0.0112573
209906 0.0148688
209928 0.0199959
209964 0.0317780
210000 0.0396011
210036 0.0317564
210072 0.0199775
210095 0.0147372
210117 0.0110955
210162 0.00677524
210207 0.00452351
210252 0.00324429
210297 0.00245527
210342 0.00193984
210432 0.00133140
210522 0.00100119
210613 0.000803408
210793 0.000590609
210973 0.000487756
211153 0.000434910
211513 0.000405458
211874 0.000456249
212054 0.000528982
212234 0.000669840
212414 0.000969638
212504 0.00125792
212594 0.00175702
212684 0.00273321
212729 0.00361063
212774 0.00503614
212819 0.00757561
212842 0.00964324
212864 0.0126817
212887 0.0173640
212909 0.0249885
212932 0.0381273
212954 0.0613834
212977 0.0981562
213000 0.122504
213023 0.0979480
213046 0.0613574
213068 0.0380385
213091 0.0248970
213114 0.0172850
213136 0.0126330
213159 0.00960097
213181 0.00754710
213226 0.00502212
213271 0.00360089
213316 0.00272630
213407 0.00175427
213497 0.00125689
213587 0.000970199
213767 0.000673008
213948 0.000535216
214128 0.000467042
214489 0.000433817
214850 0.000507369
215030 0.000606767
215211 0.000795240
215391 0.00118603
215481 0.00155199
215572 0.00216816
215662 0.00331836
215707 0.00430408
215752 0.00582573
215797 0.00833449
215842 0.0128336
215887 0.0217653
215910 0.0295554
215932 0.0409465
215966 0.0654532
216000 0.0817077
216034 0.0653383
216068 0.0409177
216095 0.0277707
216121 0.0195010
216148 0.0142391
216175 0.0107772
216229 0.00673860
216282 0.00460115
216336 0.00334618
216390 0.00255363
216497 0.00164804
216604 0.00117091
216711 0.000889875
216926 0.000588721
217140 0.000438919
217355 0.000353536
217784 0.000264604
218641 0.000198145
219499 0.000177594
220357 0.000177879
221215 0.000206451
221644 0.000250053
221859 0.000292529
222073 0.000367066
222288 0.000516561
222395 0.000655513
222502 0.000890377
222609 0.00133529
222663 0.00172311
222716 0.00233385
222770 0.00337102
222824 0.00531801
222850 0.00697587
222877 0.00947918
222904 0.0133800
222931 0.0194901
222965 0.0310855
223000 0.0388074
223035 0.0310709
223069 0.0194826
223092 0.0142258
223114 0.0106139
223158 0.00638008
223203 0.00421071
223247 0.00298788
223292 0.00224101
223336 0.00175505
223425 0.00118672
223514 0.000881910
223603 0.000702107
223781 0.000514081
223959 0.000429976
224137 0.000394196
224493 0.000402943
224849 0.000514133
225026 0.000637761
225204 0.000859958
225382 0.00130320
225471 0.00170676
225560 0.00236805
225649 0.00355966
225694 0.00454443
225738 0.00600650
225783 0.00830341
225827 0.0121360
225872 0.0189719
225916 0.0315919
225958 0.0505634
226000 0.0632407
226042 0.0505310
226084 0.0315699
226114 0.0223191
226143 0.0161842
226173 0.0121124
226203 0.00934263
226262 0.00599880
226322 0.00416938
226381 0.00307372
226440 0.00237028
226559 0.00155671
226678 0.00112486
226797 0.000870325
227034 0.000601917
227272 0.000476236
227509 0.000414503
227985 0.000387016
228460 0.000457620
228697 0.000548304
228935 0.000715022
229172 0.00104903
229291 0.00135242
229410 0.00184783
229529 0.00273530
229588 0.00346469
229648 0.00454492
229707 0.00622739
229766 0.00900835
229826 0.0139022
229885 0.0227799
229943 0.0362973
230000 0.0452802
230058 0.0362711
230115 0.0227687
230158 0.0158988
230200 0.0114312
230243 0.00850569
230285 0.00654618
230370 0.00421109
230455 0.00295376
230541 0.00221091
230626 0.00174066
230796 0.00121088
230966 0.000947097
231136 0.000811524
231477 0.000742736
231817 0.000880560
231987 0.00105896
232157 0.00137575
232328 0.00196654
232498 0.00319848
232583 0.00435711
232668 0.00628833
232753 0.00972189
232838 0.0160365
232919 0.0255688
233000 0.0319225
233081 0.0255365
233162 0.0160121
233248 0.00968129
233333 0.00625582
233418 0.00433068
233504 0.00317585
233675 0.00194702
233845 0.00135603
234016 0.00103721
234187 0.000855438
234529 0.000706744
234870 0.000755838
235041 0.000875020
235212 0.00111400
235383 0.00160425
235468 0.00204635
235553 0.00275485
235639 0.00397785
235724 0.00631684
235767 0.00834216
235810 0.0114483
235852 0.0163839
235895 0.0242891
235948 0.0387030
236000 0.0482792
236053 0.0386662
236105 0.0242543
236143 0.0170698
236181 0.0123436
236219 0.00921493
236256 0.00710152
236332 0.00455719
236408 0.00317049
236484 0.00234136
236559 0.00180909
236711 0.00119213
