Sb-121(n,tot) ENDF/B-VII.1
619.463 5.05737
621.586 4.90090
623.710 4.74382
624.772 4.65368
625.833 4.54803
626.364 4.48742
626.895 4.42151
627.426 4.35350
627.957 4.29776
628.223 4.28887
628.488 4.31439
628.753 4.41769
629.019 4.71012
629.152 5.01317
629.284 5.52955
629.417 6.45048
629.550 8.21375
629.683 11.9894
629.749 15.5916
629.815 21.6661
629.882 32.8704
629.915 42.2280
629.948 56.1412
629.981 77.9331
630.014 113.845
630.048 176.336
630.081 287.571
630.115 473.969
630.150 612.215
630.185 507.393
630.219 329.346
630.246 232.234
630.273 169.194
630.300 127.874
630.327 100.183
630.381 66.9248
630.434 48.7565
630.488 37.7651
630.541 30.6322
630.649 22.1843
630.756 17.5290
630.863 14.6663
630.971 12.7650
631.078 11.4284
631.293 9.70089
631.507 8.65134
631.722 7.95571
631.936 7.46497
632.366 6.82395
632.795 6.42699
633.224 6.15802
633.653 5.96382
634.512 5.70137
635.370 5.53075
636.229 5.40932
637.087 5.31718
638.804 5.18312
640.521 5.08628
642.238 5.01119
643.096 4.98715
643.311 4.98904
643.525 5.00768
643.633 5.03743
643.740 5.11560
643.794 5.20747
643.847 5.40352
643.874 5.59491
643.901 5.92498
643.928 6.54419
643.955 7.76991
643.977 9.46954
644.000 10.6036
644.023 9.46823
644.045 7.76701
644.062 6.91981
644.078 6.36203
644.111 5.74531
644.144 5.44613
644.177 5.28325
644.242 5.12199
644.308 5.04804
644.439 4.98263
644.570 4.95366
645.094 4.90899
646.143 4.86522
648.240 4.79086
650.337 4.71426
652.434 4.62702
654.531 4.51701
655.579 4.44650
656.628 4.35885
657.152 4.30614
657.676 4.24617
658.201 4.17904
658.725 4.11007
658.987 4.08172
659.249 4.06893
659.511 4.09593
659.773 4.22773
659.904 4.38450
660.036 4.66915
660.167 5.20228
660.298 6.26554
660.429 8.63539
660.494 10.9645
660.560 15.0046
660.625 22.7244
660.658 29.3886
660.691 39.6097
660.724 56.2856
660.756 85.2207
660.773 107.985
660.789 139.728
660.806 184.513
660.822 246.896
660.851 406.342
660.880 524.422
660.909 434.786
660.938 282.466
660.958 209.288
660.977 158.688
661.015 98.8914
661.054 67.8619
661.092 50.1016
661.131 39.0666
661.169 31.7527
661.246 22.9482
661.323 18.0235
661.400 14.9701
661.554 11.4967
661.708 9.63746
661.862 8.50743
662.016 7.75884
662.170 7.23142
662.478 6.54240
662.786 6.11518
663.094 5.82428
663.402 5.61251
664.018 5.32011
664.634 5.12071
665.866 4.83982
667.098 4.61168
667.713 4.49923
668.329 4.38731
668.637 4.33674
668.945 4.29981
669.253 4.29891
669.561 4.39535
669.715 4.52937
669.869 4.78548
670.023 5.28078
670.177 6.29045
670.331 8.57698
670.408 10.8475
670.485 14.8132
670.562 22.4318
670.601 29.0432
670.639 39.2671
670.678 56.0023
670.716 85.3772
670.735 108.670
670.755 141.178
670.774 187.327
670.793 252.511
670.827 416.145
670.860 537.797
670.894 446.416
670.927 290.361
670.963 181.372
670.998 121.069
671.034 86.4728
671.070 65.3048
671.105 51.5102
671.141 42.1011
671.212 30.4199
671.283 23.6926
671.355 19.4566
671.497 14.5668
671.640 11.9218
671.782 10.3062
671.925 9.23332
672.067 8.47601
672.352 7.48607
672.637 6.87049
672.922 6.44961
673.207 6.14150
673.777 5.71807
674.062 5.57658
674.347 5.49698
674.632 5.56108
674.774 5.73398
674.917 6.15115
675.059 7.18837
675.131 8.26975
675.202 10.2178
675.273 14.1041
675.309 17.5791
675.344 23.1076
675.380 32.5002
675.416 49.8661
675.433 64.2944
675.451 85.4695
675.469 117.219
675.487 164.824
675.513 270.456
675.540 348.722
675.553 334.086
675.567 289.618
675.593 189.276
675.614 133.870
675.635 97.9567
675.656 74.6136
675.677 59.0266
675.719 40.3359
675.760 30.1284
675.802 23.9588
675.844 19.9593
675.927 15.2234
676.011 12.6051
676.094 10.9921
676.178 9.91537
676.261 9.15596
676.428 8.16629
676.595 7.55763
676.762 7.14856
676.928 6.85570
677.262 6.46384
677.596 6.21255
678.264 5.90439
678.931 5.71777
679.599 5.58930
680.934 5.41807
682.269 5.30441
683.604 5.22032
686.274 5.09822
688.944 5.00768
691.614 4.93254
694.285 4.86595
695.620 4.84126
695.953 4.84190
696.287 4.85818
696.454 4.88640
696.621 4.96576
696.704 5.06608
696.788 5.30243
696.830 5.55957
696.871 6.06836
696.892 6.52689
696.913 7.25391
696.934 8.47534
696.955 10.5460
696.977 13.9927
697.000 16.2890
697.023 13.9923
697.045 10.5446
697.071 8.15161
697.096 6.89469
697.121 6.20466
697.147 5.79826
697.197 5.36880
697.248 5.16162
697.349 4.97626
697.450 4.89769
697.652 4.83162
697.854 4.80303
698.258 4.77450
698.662 4.75687
700.278 4.70283
701.895 4.64742
703.511 4.58192
705.127 4.49772
705.936 4.44402
706.744 4.37867
707.148 4.34060
707.552 4.29903
707.956 4.25598
708.360 4.22020
708.562 4.21363
708.764 4.22748
708.966 4.28728
709.168 4.45823
709.269 4.63560
709.370 4.93748
709.471 5.47494
709.572 6.50152
709.673 8.69019
709.724 10.7711
709.774 14.2757
709.825 20.7050
709.850 26.0661
709.875 34.0053
709.901 46.4032
709.926 66.6278
709.951 101.677
709.964 128.258
709.976 163.430
710.003 268.323
710.030 345.683
710.044 330.917
710.057 286.581
710.084 186.758
710.102 136.757
710.121 102.852
710.140 79.6881
710.158 63.6959
710.196 43.8400
710.233 32.6607
710.270 25.7567
710.307 21.2204
710.382 15.7802
710.456 12.7479
710.531 10.8752
710.680 8.74692
710.829 7.60631
710.978 6.91185
711.127 6.44973
711.276 6.12251
711.574 5.69096
711.872 5.41827
712.469 5.08482
713.065 4.87580
713.363 4.79458
713.661 4.72651
713.959 4.68128
714.108 4.67963
714.257 4.71466
714.406 4.84530
714.481 4.99941
714.555 5.29463
714.630 5.91411
714.667 6.49114
714.704 7.43689
714.742 9.11670
714.779 12.4012
714.797 15.3086
714.816 19.7929
714.835 26.9849
714.853 38.6264
714.877 60.9953
714.900 77.5325
714.923 64.9175
714.947 43.5247
714.973 27.9340
715.000 19.6277
715.026 14.9761
715.053 12.1947
715.079 10.4027
715.106 9.19197
715.158 7.69936
715.211 6.84311
715.264 6.30391
715.370 5.67653
715.475 5.32993
715.581 5.11125
715.793 4.84716
716.004 4.68687
716.215 4.57384
716.638 4.42395
716.850 4.38542
717.061 4.38941
717.272 4.47979
717.484 4.77239
717.590 5.08383
717.695 5.61876
717.801 6.57459
717.907 8.40016
718.012 12.2759
718.065 15.9421
718.118 22.0571
718.171 33.1618
718.197 42.2668
718.224 55.6298
718.250 76.1508
718.277 108.882
718.303 163.596
718.329 256.636
718.360 423.914
718.390 549.074
718.420 456.819
718.451 297.783
718.469 227.245
718.487 176.380
718.523 113.803
718.560 79.6522
718.596 59.5410
718.632 46.7394
718.669 38.1485
718.741 27.6336
718.814 21.6678
718.887 17.9343
719.032 13.6532
719.178 11.3424
719.323 9.93191
719.468 8.99532
719.614 8.33483
719.904 7.47260
720.195 6.94043
720.486 6.58128
720.777 6.32341
721.358 5.97790
721.940 5.75651
722.521 5.60168
723.103 5.48654
724.266 5.32483
725.429 5.21514
726.592 5.14083
726.882 5.13220
727.173 5.14053
727.319 5.16533
727.464 5.24115
727.537 5.33794
727.609 5.56251
727.646 5.80061
727.682 6.25285
727.700 6.64379
727.718 7.23701
727.737 8.17871
727.755 9.66703
727.777 12.4257
727.800 14.2627
727.823 12.4238
727.845 9.66291
727.860 8.41784
727.874 7.55545
727.903 6.54530
727.932 6.02256
727.961 5.72724
728.019 5.42614
728.077 5.28489
728.193 5.15916
728.308 5.10466
728.540 5.05485
728.771 5.02920
729.697 4.97165
730.623 4.92759
731.549 4.88475
732.475 4.83885
732.938 4.81349
733.401 4.78635
733.864 4.76045
734.095 4.75283
734.327 4.75937
734.442 4.77583
734.558 4.81161
734.674 4.88611
734.790 5.04564
734.905 5.42044
734.963 5.80096
735.021 6.47476
735.079 7.79402
735.108 8.95349
735.137 10.7685
735.166 13.7991
735.195 19.2171
735.224 29.8188
735.238 38.8961
735.252 51.9242
735.264 66.3488
735.276 83.2838
735.300 106.786
735.324 89.4730
735.348 59.6566
735.366 43.1632
735.385 32.4682
735.404 25.5143
735.422 20.8715
735.460 15.2985
735.497 12.2519
735.534 10.4083
735.572 9.21247
735.646 7.79506
735.721 7.01051
735.796 6.52700
735.870 6.20455
735.945 5.97688
736.094 5.68054
736.243 5.49877
736.542 5.29020
736.840 5.17462
737.139 5.10095
737.736 5.01079
738.333 4.95566
738.930 4.91673
740.124 4.86176
742.513 4.78783
744.901 4.73070
749.678 4.62885
752.066 4.57800
753.261 4.55527
753.858 4.55795
754.156 4.60707
754.231 4.65403
754.306 4.76331
754.343 4.87966
754.380 5.10300
754.417 5.59624
754.436 6.07558
754.455 6.84409
754.477 8.23968
754.500 9.16396
754.523 8.23237
754.545 6.84230
754.577 5.72233
754.608 5.21362
754.671 4.82188
754.733 4.68292
754.796 4.61881
754.921 4.56222
755.046 4.53758
755.547 4.50163
756.548 4.46846
758.550 4.40802
760.552 4.34118
761.553 4.31320
761.804 4.31461
762.054 4.33607
762.179 4.37208
762.304 4.46991
762.367 4.58853
762.429 4.85162
762.461 5.11883
762.492 5.60413
762.523 6.58471
762.539 7.44859
762.555 8.73331
762.577 11.4329
762.600 13.2239
762.623 11.4187
762.646 8.72979
762.664 7.28029
762.682 6.36646
762.718 5.40466
762.754 4.95986
762.790 4.72458
762.863 4.49715
762.935 4.39476
763.080 4.30492
763.224 4.26483
763.514 4.22413
763.803 4.19861
764.960 4.11698
766.118 4.02779
767.275 3.91984
767.854 3.85775
768.433 3.79196
769.011 3.72959
769.590 3.69569
769.879 3.71237
770.169 3.78448
770.458 3.97595
770.747 4.44666
770.892 4.90761
771.037 5.67023
771.181 6.99538
771.326 9.46858
771.471 14.6231
771.543 19.4367
771.615 27.3954
771.688 41.6905
771.724 53.3351
771.760 70.2559
771.796 95.9695
771.832 136.547
771.869 203.648
771.905 315.604
771.947 521.150
771.990 673.179
772.033 557.587
772.075 361.778
772.110 251.381
772.144 180.926
772.178 135.591
772.213 105.437
772.281 69.7040
772.350 50.3597
772.419 38.7455
772.487 31.2407
772.624 22.3959
772.762 17.5340
772.899 14.5511
773.036 12.5700
773.173 11.1784
773.448 9.37823
773.722 8.28305
773.997 7.55568
774.271 7.04136
774.820 6.36611
775.369 5.94418
775.918 5.65482
776.467 5.44274
777.565 5.14751
778.663 4.94437
780.859 4.65694
783.055 4.42442
784.152 4.30809
785.250 4.18276
786.348 4.04110
786.897 3.96252
787.446 3.88143
787.995 3.81410
788.270 3.80615
788.544 3.85572
788.819 4.07577
788.956 4.35814
789.093 4.93344
789.230 6.23280
789.299 7.51930
789.368 9.76368
789.436 14.0753
789.470 17.8215
789.505 23.6272
789.539 33.1659
789.573 50.0150
789.591 63.4698
789.608 82.3552
789.625 109.556
789.642 148.102
789.671 242.630
789.700 311.877
789.729 257.920
789.758 167.632
789.778 123.877
789.797 93.6794
789.817 72.9345
789.836 58.4067
789.875 40.2618
789.914 29.9364
789.953 23.5468
789.992 19.3242
790.070 14.2599
790.148 11.4293
790.226 9.67761
790.382 7.68038
790.538 6.60423
790.694 5.94325
791.006 5.17714
791.317 4.74002
791.629 4.44753
792.253 4.05505
792.877 3.80107
793.189 3.74132
793.500 3.79688
793.812 4.18019
793.968 4.70054
794.124 5.77930
794.280 8.23143
794.358 10.6594
794.436 14.8700
794.514 22.8901
794.553 29.7799
794.592 40.2920
794.631 57.2894
794.670 86.5250
794.709 140.451
794.728 183.989
794.748 243.890
794.784 403.361
794.820 522.054
794.856 433.611
794.892 282.272
794.930 177.338
794.968 118.753
795.006 84.9124
795.044 64.1037
795.082 50.4942
795.120 41.1821
795.196 29.5828
795.272 22.8773
795.347 18.6404
795.499 13.7292
795.651 11.0513
795.802 9.40178
796.106 7.50506
796.409 6.44900
796.712 5.76795
797.319 4.91206
797.926 4.40309
798.229 4.28316
798.532 4.36276
798.836 4.98314
798.988 5.82645
799.139 7.56483
799.215 9.10633
799.291 11.4855
799.367 15.3355
799.442 21.9719
799.480 27.1798
799.518 34.4884
799.556 45.1195
799.594 61.2281
799.632 86.8762
799.670 130.181
799.708 208.002
799.727 269.556
799.746 352.791
799.783 584.864
799.820 758.145
799.857 630.396
799.894 410.022
799.919 304.462
799.943 231.099
799.992 144.035
800.041 98.5992
800.090 72.5176
800.139 56.2098
800.188 45.3653
800.285 32.2634
800.383 24.8823
800.481 20.2835
800.676 15.0057
800.872 12.1507
801.067 10.4059
801.458 8.49239
801.849 7.80520
802.045 7.98180
802.240 8.85155
802.436 11.3449
802.534 14.0108
802.631 18.8021
802.729 28.1872
802.778 36.3968
802.827 49.0956
802.876 69.9182
802.925 106.251
802.974 174.822
802.998 231.083
803.022 310.031
803.066 514.952
803.110 670.280
803.154 560.500
803.198 367.548
803.232 260.617
803.266 190.947
803.300 145.326
803.334 114.553
803.403 77.4864
803.471 57.1270
803.539 44.7473
803.607 36.6635
803.744 27.0091
803.880 21.6206
804.017 18.2629
804.290 14.3922
804.563 12.2667
804.836 10.9381
805.382 9.37606
805.928 8.48577
806.473 7.90723
807.565 7.19181
808.657 6.75934
809.749 6.46506
811.933 6.08260
814.117 5.83844
816.300 5.66430
820.668 5.42088
825.035 5.24102
827.219 5.15825
829.403 5.07161
831.587 4.97016
832.678 4.90738
833.770 4.82974
834.316 4.78254
834.862 4.72768
835.408 4.66358
835.954 4.59087
836.227 4.55421
836.500 4.52354
836.773 4.51338
837.046 4.56476
837.182 4.64719
837.319 4.81235
837.455 5.14192
837.592 5.82880
837.728 7.40897
837.797 8.99094
837.865 11.7573
837.933 17.0781
837.967 21.6757
838.001 28.7516
838.035 40.2441
838.070 60.1682
838.087 75.7752
838.104 97.2943
838.121 127.641
838.138 169.694
838.169 280.535
838.200 363.999
838.231 303.890
838.262 199.347
838.282 150.705
838.302 116.216
838.341 74.5912
838.381 52.4357
838.420 39.5572
838.459 31.4289
838.499 25.9904
838.577 19.3825
838.656 15.6398
838.735 13.3026
838.892 10.6187
839.050 9.16666
839.207 8.27825
839.365 7.68615
839.522 7.26741
839.837 6.71894
840.152 6.37871
840.467 6.14822
840.782 5.98201
841.412 5.75805
842.041 5.61329
842.671 5.51097
843.301 5.43389
844.561 5.32302
845.820 5.24405
848.340 5.12949
850.859 5.03657
852.119 4.98993
853.378 4.93829
854.638 4.87522
855.268 4.83590
855.897 4.78851
856.527 4.73181
856.842 4.70259
857.157 4.68203
857.315 4.68303
857.472 4.70327
857.630 4.76562
857.787 4.92724
857.866 5.08861
857.944 5.35709
858.023 5.82462
858.102 6.69552
858.181 8.49493
858.220 10.1527
858.259 12.8475
858.299 17.5770
858.338 26.6539
858.358 34.5014
858.377 46.4250
858.397 65.0706
858.417 94.1897
858.443 154.254
858.470 199.475
858.497 167.038
858.523 110.287
858.549 73.0272
858.575 51.2875
858.601 38.2746
858.627 30.0653
858.653 24.6075
858.679 20.8095
858.731 16.0128
858.783 13.2056
858.834 11.4139
858.938 9.32332
859.042 8.18020
859.145 7.47745
859.249 7.00913
859.352 6.67815
859.560 6.24617
859.767 5.98006
859.974 5.80103
860.181 5.67285
860.596 5.50187
861.010 5.39293
861.425 5.31707
861.839 5.26086
862.668 5.18246
863.497 5.13116
864.326 5.10839
864.533 5.11758
864.740 5.15669
864.844 5.21233
864.947 5.35271
864.999 5.51418
865.051 5.85421
865.077 6.18032
865.103 6.73688
865.129 7.76138
865.154 9.73824
865.177 12.5524
865.200 14.4291
865.223 12.5514
865.246 9.73578
865.269 7.90207
865.292 6.89098
865.315 6.31040
865.339 5.95903
865.385 5.57805
865.432 5.38985
865.525 5.21817
865.618 5.14404
865.804 5.08062
865.990 5.05265
866.733 5.00767
868.221 4.96317
871.197 4.89752
877.147 4.78248
880.123 4.71894
881.610 4.68188
883.098 4.63812
884.586 4.58253
885.330 4.54719
886.074 4.50389
886.817 4.44983
887.189 4.41917
887.561 4.39065
887.747 4.38185
887.933 4.38396
888.119 4.41174
888.305 4.50347
888.398 4.60302
888.491 4.77627
888.584 5.08973
888.677 5.69486
888.770 6.99696
888.817 8.23949
888.863 10.3339
888.910 14.1716
888.956 22.0718
888.979 29.3871
889.003 41.2190
889.026 61.3738
889.037 76.5371
889.049 96.4414
889.062 124.645
889.075 157.746
889.100 203.493
889.113 195.378
889.126 169.771
889.151 111.788
889.172 78.2881
889.193 57.1108
889.214 43.5164
889.235 34.5655
889.277 23.9794
889.319 18.2803
889.362 14.8575
889.404 12.6427
889.488 10.0329
889.572 8.59383
889.656 7.70861
889.740 7.11842
889.824 6.70267
889.993 6.16211
890.161 5.83107
890.329 5.60981
890.498 5.45234
890.834 5.24389
891.171 5.11209
891.507 5.02072
891.844 4.95304
892.517 4.85764
893.190 4.79125
894.537 4.69799
895.883 4.62770
897.230 4.56600
899.922 4.44504
902.615 4.30405
903.961 4.21675
905.308 4.11034
906.654 3.97390
907.327 3.88876
908.001 3.78791
908.674 3.66922
909.010 3.60649
909.347 3.55338
909.684 3.55237
909.852 3.61737
910.020 3.80852
910.188 4.33975
910.273 4.92618
910.357 6.02275
910.441 8.29356
910.483 10.3873
910.525 13.7922
910.567 19.7687
910.588 24.5059
910.609 31.2449
910.630 41.1989
910.651 56.2582
910.672 79.7995
910.693 116.790
910.722 192.565
910.750 249.747
910.778 208.625
910.807 136.867
910.827 99.5093
910.848 74.3839
910.869 57.5225
910.889 45.9774
910.930 31.7669
910.971 23.8041
911.013 18.9073
911.054 15.6936
911.136 11.8405
911.218 9.68298
911.300 8.34122
911.465 6.79695
911.629 5.95198
911.794 5.42354
912.123 4.79535
912.452 4.42428
912.781 4.16989
913.439 3.83981
913.768 3.75001
914.097 3.73993
914.426 3.88813
914.755 4.40476
914.919 4.96407
915.084 5.93055
915.248 7.66310
915.412 10.9718
915.495 13.7785
915.577 17.9828
915.659 24.5840
915.741 35.5424
915.824 55.2554
915.865 71.2805
915.906 94.5901
915.947 129.794
915.988 185.203
916.029 275.841
916.070 426.009
916.120 709.063
916.170 922.336
916.220 768.596
916.270 501.163
916.306 360.175
916.343 266.172
916.380 203.236
916.416 160.263
916.490 107.707
916.563 78.4370
916.636 60.5047
916.709 48.7467
916.856 34.6798
917.002 26.8414
917.149 21.9803
917.295 18.7297
917.442 16.4311
917.735 13.4385
918.028 11.6061
918.321 10.3832
918.614 9.51560
919.200 8.37469
919.786 7.66296
920.372 7.17819
920.958 6.82698
922.130 6.35106
923.302 6.04137
924.474 5.82109
925.646 5.65389
927.990 5.40831
930.335 5.22107
931.507 5.13408
932.679 5.04198
933.265 4.99071
933.558 4.96391
933.851 4.93878
934.144 4.92539
934.290 4.93457
934.437 4.97559
934.583 5.10488
934.657 5.25444
934.730 5.54109
934.803 6.14804
934.840 6.71535
934.876 7.65132
934.913 9.31949
934.950 12.5844
934.968 15.4506
934.986 19.8752
935.004 26.9320
935.023 38.2784
935.035 48.6763
935.046 60.8148
935.070 77.8681
935.094 65.8309
935.117 44.6735
935.140 31.0340
935.162 22.8953
935.184 17.9573
935.207 14.8115
935.251 11.2310
935.296 9.36151
935.340 8.25757
935.385 7.55100
935.474 6.72048
935.563 6.26237
935.652 5.97881
935.830 5.65191
936.009 5.47095
936.187 5.35609
936.543 5.21602
937.256 5.06890
937.969 4.97925
939.395 4.84436
940.821 4.71579
941.534 4.64470
942.247 4.56492
942.960 4.47319
943.673 4.36765
944.030 4.31151
944.386 4.25846
944.743 4.22233
945.099 4.24430
945.278 4.31183
945.456 4.46425
945.634 4.78917
945.812 5.49634
945.991 7.17810
946.080 8.89536
946.169 11.9524
946.258 17.9393
946.303 23.2183
946.347 31.4591
946.392 45.1662
946.436 69.5859
946.458 89.2275
946.481 117.157
946.503 157.461
946.525 215.100
946.563 356.472
946.600 463.427
946.637 386.875
946.675 253.098
946.704 180.211
946.732 132.485
946.761 101.076
946.789 79.8096
946.847 54.1022
946.904 39.9521
946.961 31.3406
947.018 25.7223
947.133 19.0303
947.247 15.3092
947.362 13.0051
947.476 11.4653
947.591 10.3774
947.820 8.95921
948.049 8.08948
948.278 7.50748
948.506 7.09352
948.964 6.54612
949.422 6.20111
949.880 5.96297
950.338 5.78746
951.254 5.54180
952.170 5.37190
954.001 5.12978
955.833 4.92811
956.749 4.82145
957.664 4.69895
958.122 4.62802
958.580 4.54847
959.038 4.45986
959.496 4.36781
959.725 4.32835
959.954 4.30681
960.183 4.33208
960.412 4.48160
960.526 4.66420
960.641 4.99803
960.755 5.62382
960.870 6.86522
960.984 9.59428
961.041 12.2295
961.099 16.7072
961.156 24.9947
961.185 31.8993
961.213 42.1698
961.242 58.1238
961.270 84.1634
961.299 128.817
961.328 207.118
961.359 343.813
961.390 447.259
961.421 373.963
961.453 245.381
961.483 160.440
961.514 110.710
961.544 80.9899
961.574 62.3111
961.605 49.8534
961.635 41.1895
961.696 30.2653
961.757 23.8604
961.818 19.7779
961.940 15.0092
962.062 12.3963
962.184 10.7895
962.306 9.71659
962.427 8.95824
962.671 7.96685
962.915 7.35522
963.159 6.94329
963.402 6.64811
963.890 6.25410
964.377 6.00293
964.865 5.82791
965.352 5.69814
966.327 5.51593
967.302 5.39102
969.252 5.22217
971.202 5.10360
973.151 5.00703
977.051 4.83416
980.951 4.64367
982.900 4.52393
984.850 4.37214
985.825 4.27812
986.800 4.16763
987.775 4.03764
988.750 3.89056
989.237 3.81788
989.725 3.76037
990.212 3.75148
990.700 3.88480
990.943 4.08087
991.187 4.46369
991.431 5.21485
991.674 6.76090
991.918 10.2677
992.040 13.7374
992.162 19.7433
992.284 31.1132
992.345 40.7982
992.406 55.4914
992.467 78.9481
992.527 118.491
992.588 189.438
992.649 321.093
992.710 534.883
992.770 697.569
992.831 583.084
992.891 381.516
992.947 254.386
993.002 177.726
993.058 130.656
993.113 100.505
993.224 65.9140
993.335 47.7190
993.446 36.9731
993.558 30.0732
993.780 21.9807
994.002 17.5322
994.224 14.7911
994.446 12.9609
994.668 11.6669
995.113 9.97767
995.557 8.93768
996.001 8.23933
996.446 7.74060
997.334 7.07848
998.223 6.65959
999.111 6.36987
1000.00 6.15618
1001.46 5.90207
1002.91 5.71628
1004.37 5.56665
1005.82 5.43350
1007.28 5.29873
1008.01 5.22342
1008.73 5.13686
1009.10 5.08734
1009.46 5.03294
1009.83 4.97462
1010.19 4.91934
1010.37 4.90057
1010.55 4.89990
1010.74 4.94225
1010.92 5.09231
1011.01 5.25770
1011.10 5.54697
1011.19 6.07105
1011.28 7.08202
1011.37 9.24042
1011.42 11.3093
1011.46 14.6827
1011.51 20.9021
1011.55 33.0760
1011.58 44.2150
1011.60 60.8879
1011.62 89.2410
1011.64 133.796
1011.67 221.652
1011.70 288.964
1011.71 277.952
1011.73 241.614
1011.76 158.646
1011.78 111.078
1011.80 80.8393
1011.83 61.4955
1011.85 48.6761
1011.89 33.5195
1011.94 25.3153
1011.99 20.3851
1012.03 17.1839
1012.12 13.3918
1012.22 11.2920
1012.31 9.99238
1012.40 9.12310
1012.49 8.51325
1012.68 7.70700
1012.86 7.21270
1013.04 6.87867
1013.23 6.64126
1013.59 6.32472
1013.96 6.12406
1014.33 5.98512
1014.69 5.88270
1015.43 5.74020
1016.16 5.64425
1017.63 5.51863
1019.10 5.43578
1020.57 5.37407
1023.50 5.28206
1026.44 5.20981
1029.38 5.14263
1030.85 5.10564
1032.32 5.05978
1033.05 5.02958
1033.78 4.99212
1034.15 4.97497
1034.34 4.97293
1034.52 4.98690
1034.70 5.05061
1034.79 5.13365
1034.89 5.30174
1034.98 5.68405
1035.02 6.06021
1035.07 6.70840
1035.12 7.92486
1035.14 8.95367
1035.16 10.5024
1035.18 12.9437
1035.21 17.0012
1035.23 24.1164
1035.25 36.1709
1035.28 57.0663
1035.30 72.9446
1035.32 61.9894
1035.35 42.3503
1035.37 30.3382
1035.39 22.8637
1035.41 18.1750
1035.43 15.2346
1035.47 11.6719
1035.51 9.75198
1035.55 8.60071
1035.60 7.85390
1035.68 6.96932
1035.76 6.47903
1035.84 6.17504
1036.01 5.82661
1036.17 5.63691
1036.33 5.51924
1036.66 5.38219
1037.32 5.25430
1037.97 5.19101
1039.29 5.12021
1040.60 5.07257
1041.91 5.02892
1043.23 4.97790
1043.88 4.94500
1044.54 4.90727
1044.87 4.89656
1045.03 4.90444
1045.20 4.94064
1045.36 5.05860
1045.44 5.19826
1045.52 5.47161
1045.61 6.06301
1045.65 6.62748
1045.69 7.57600
1045.73 9.30144
1045.77 12.8031
1045.79 16.0801
1045.81 21.0569
1045.83 29.7664
1045.85 43.7715
1045.86 55.8102
1045.88 69.9946
1045.90 89.9745
1045.92 76.0101
1045.95 51.2926
1045.97 37.4326
1045.99 28.8185
1046.00 22.8363
1046.02 19.0048
1046.06 14.2287
1046.10 11.5950
1046.13 9.99411
1046.17 8.94695
1046.24 7.69838
1046.32 7.00329
1046.39 6.57186
1046.54 6.08043
1046.69 5.81189
1046.84 5.64655
1047.13 5.45679
1047.43 5.35134
1047.72 5.28468
1048.31 5.20416
1048.90 5.15613
1049.49 5.12334
1050.67 5.07916
1051.85 5.04859
1053.04 5.02455
1055.40 4.98586
1060.12 4.92227
1064.85 4.86099
1069.57 4.79108
1071.93 4.74828
1074.29 4.69524
1076.66 4.62316
1077.84 4.57409
1079.02 4.50955
1079.61 4.46836
1080.20 4.41867
1080.79 4.35734
1081.38 4.28123
1081.68 4.23711
1081.97 4.19094
1082.27 4.14883
1082.56 4.13177
1082.71 4.15155
1082.86 4.21712
1083.01 4.37958
1083.15 4.76108
1083.30 5.72689
1083.37 6.74772
1083.45 8.57530
1083.52 12.2812
1083.56 15.6111
1083.60 20.9128
1083.63 29.9034
1083.65 37.0509
1083.67 46.4208
1083.69 60.4668
1083.71 79.7990
1083.72 108.099
1083.74 149.409
1083.77 246.984
1083.80 321.207
1083.83 269.666
1083.86 177.832
1083.88 120.786
1083.91 86.8366
1083.94 64.7366
1083.96 50.9040
1084.01 34.4386
1084.06 25.7973
1084.11 20.5284
1084.16 17.1329
1084.26 13.1652
1084.37 10.9530
1084.47 9.59973
1084.57 8.69349
1084.67 8.05105
1084.87 7.20781
1085.07 6.69069
1085.28 6.34156
1085.48 6.09345
1085.88 5.76323
1086.29 5.55448
1086.69 5.41038
1087.10 5.30448
1087.91 5.15752
1088.72 5.05845
1090.34 4.92642
1091.96 4.83401
1093.58 4.75771
1096.82 4.61494
1098.44 4.53671
1100.06 4.44643
1101.68 4.33630
1103.30 4.19476
1104.11 4.10700
1104.92 4.00506
1105.73 3.88834
1106.54 3.76547
1106.95 3.71366
1107.35 3.68869
1107.76 3.73402
1108.16 3.96591
1108.37 4.24420
1108.57 4.74646
1108.77 5.68716
1108.97 7.53524
1109.18 11.5883
1109.28 15.4619
1109.38 21.9929
1109.48 34.0793
1109.53 44.1046
1109.58 58.5775
1109.63 81.2224
1109.68 116.818
1109.73 177.677
1109.78 279.341
1109.84 468.673
1109.90 610.749
1109.96 509.552
1110.02 334.511
1110.07 221.414
1110.13 154.855
1110.18 113.513
1110.24 87.5684
1110.34 57.5962
1110.45 41.8692
1110.56 32.5903
1110.67 26.6339
1110.89 19.6667
1111.11 15.8133
1111.32 13.4363
1111.54 11.8484
1111.76 10.7286
1112.20 9.25799
1112.63 8.35272
1113.07 7.74245
1113.50 7.30709
1114.37 6.72760
1115.24 6.36044
1116.11 6.10621
1116.98 5.91857
1118.73 5.65334
1120.47 5.46045
1121.34 5.37206
1122.21 5.27766
1122.65 5.22649
1122.86 5.20272
1123.08 5.18785
1123.30 5.20681
1123.41 5.25507
1123.52 5.37273
1123.63 5.67326
1123.68 5.99253
1123.73 6.55711
1123.79 7.69148
1123.82 8.67358
1123.84 10.1988
1123.87 12.6977
