Pt-195(n,g) JEFF-3.2
1216.04 0.942033
1216.43 1.33384
1216.81 2.11297
1217.00 2.82455
1217.19 3.99797
1217.38 6.12722
1217.48 7.91255
1217.57 10.5643
1217.67 14.8162
1217.76 21.9499
1217.86 35.1179
1217.91 45.7211
1217.95 60.0035
1218.04 96.3092
1218.13 120.331
1218.21 96.1062
1218.30 60.1925
1218.37 38.7984
1218.45 26.2519
1218.53 18.5651
1218.60 13.7654
1218.76 8.33549
1218.91 5.57969
1219.06 3.98923
1219.21 2.99960
1219.52 1.89036
1219.82 1.31407
1220.13 0.979918
1220.74 0.628591
1221.35 0.460817
1221.96 0.372982
1223.18 0.310671
1224.40 0.351856
1225.02 0.427620
1225.63 0.581533
1225.93 0.715815
1226.24 0.921554
1226.54 1.25865
1226.85 1.85777
1227.00 2.35086
1227.15 3.08363
1227.31 4.23907
1227.46 6.19653
1227.61 9.96505
1227.69 13.2626
1227.76 18.4931
1227.84 27.6207
1227.88 34.7436
1227.92 44.8691
1227.95 59.8014
1227.99 82.7166
1228.03 119.170
1228.07 177.639
1228.12 284.913
1228.16 353.979
1228.19 331.822
1228.21 282.031
1228.25 177.277
1228.29 120.147
1228.33 84.0811
1228.37 61.1617
1228.40 46.0997
1228.48 28.5518
1228.55 19.3722
1228.62 13.9055
1228.70 10.4897
1228.84 6.55275
1228.99 4.47020
1229.14 3.25374
1229.29 2.47776
1229.43 1.95285
1229.73 1.30724
1230.02 0.942709
1230.32 0.715427
1230.61 0.564999
1231.20 0.383163
1231.79 0.281461
1232.97 0.176921
1234.14 0.126287
1235.32 0.0976139
1237.68 0.0675865
1240.03 0.0531209
1242.39 0.0466681
1243.57 0.0470330
1244.74 0.0543989
1245.33 0.0668801
1245.92 0.103159
1246.22 0.152310
1246.51 0.281886
1246.66 0.444998
1246.73 0.595271
1246.80 0.840188
1246.88 1.29291
1246.91 1.67338
1246.95 2.23016
1246.99 3.14173
1247.02 4.70856
1247.06 7.62389
1247.10 13.1158
1247.13 21.0134
1247.16 26.2982
1247.19 21.0126
1247.23 13.1148
1247.25 9.07318
1247.27 6.54766
1247.30 4.82175
1247.32 3.70974
1247.37 2.34820
1247.41 1.62362
1247.46 1.18124
1247.51 0.903806
1247.60 0.578849
1247.69 0.404584
1247.79 0.302562
1247.97 0.192700
1248.34 0.106604
1248.72 0.0741976
1249.46 0.0495071
1250.21 0.0401486
1251.70 0.0326329
1253.19 0.0294282
1259.15 0.0253774
1265.11 0.0271686
1266.60 0.0295327
1268.09 0.0349492
1268.83 0.0409608
1269.58 0.0546061
1269.95 0.0705465
1270.32 0.109299
1270.51 0.157122
1270.70 0.274222
1270.79 0.412578
1270.88 0.723307
1270.93 1.05168
1270.97 1.65810
1271.00 2.20239
1271.02 2.99895
1271.04 4.24634
1271.07 6.21377
1271.10 10.0231
1271.13 12.4704
1271.16 9.89004
1271.19 6.21789
1271.20 4.53325
1271.22 3.37538
1271.26 2.02743
1271.30 1.33949
1271.34 0.960642
1271.41 0.571094
1271.49 0.391597
1271.64 0.240197
1271.79 0.185367
1272.09 0.162002
1272.39 0.191723
1272.69 0.283650
1272.84 0.378100
1272.99 0.544479
1273.14 0.879022
1273.22 1.18399
1273.29 1.68846
1273.37 2.60833
1273.40 3.39118
1273.44 4.54110
1273.48 6.42957
1273.52 9.57814
1273.55 15.5770
1273.59 26.9394
1273.62 43.3401
1273.66 53.8362
1273.69 42.8219
1273.72 26.9473
1273.76 16.0216
1273.79 10.1632
1273.83 6.89767
1273.86 4.94865
1273.90 3.70940
1273.93 2.87867
1274.00 1.88561
1274.07 1.32462
1274.14 0.986883
1274.28 0.610415
1274.42 0.417442
1274.56 0.307024
1274.84 0.191032
1275.11 0.134401
1275.39 0.102785
1275.95 0.0704291
1276.51 0.0551479
1277.06 0.0468206
1278.18 0.0387487
1280.41 0.0340640
1282.63 0.0340726
1287.09 0.0394990
1291.54 0.0519875
1296.00 0.0792748
1298.23 0.106169
1300.45 0.154538
1301.57 0.194884
1302.68 0.256030
1303.80 0.355448
1304.91 0.533627
1305.47 0.681679
1306.02 0.904774
1306.58 1.26401
1307.14 1.89806
1307.42 2.41626
1307.69 3.17990
1307.97 4.38209
1308.11 5.25425
1308.25 6.41568
1308.39 8.02233
1308.53 10.2944
1308.67 13.6767
1308.81 19.0116
1308.88 22.9364
1308.95 28.0879
1309.02 35.2357
1309.09 45.1674
1309.16 59.8744
1309.22 81.8189
1309.29 116.652
1309.36 170.713
1309.45 273.856
1309.54 344.182
1309.63 276.255
1309.72 172.573
1309.82 98.6806
1309.92 61.1420
1310.03 40.6858
1310.13 28.8687
1310.23 21.3994
1310.33 16.4991
1310.54 10.6150
1310.74 7.38811
1310.95 5.43646
1311.36 3.30484
1311.77 2.22558
1312.18 1.60903
1312.59 1.22345
1313.00 0.968384
1313.82 0.664047
1314.63 0.500882
1315.45 0.409206
1316.27 0.360379
1317.91 0.355694
1318.73 0.407822
1319.55 0.529131
1320.37 0.809734
1320.78 1.09220
1321.19 1.59858
1321.39 2.01726
1321.60 2.64203
1321.80 3.63225
1322.01 5.32538
1322.21 8.61696
1322.31 11.5727
1322.42 16.2904
1322.47 19.8777
1322.52 24.6585
1322.57 31.3410
1322.62 41.0294
1322.67 55.6931
1322.72 78.9918
1322.77 117.813
1322.80 147.168
1322.83 183.704
1322.88 294.024
1322.94 367.467
1322.97 345.699
1322.99 293.697
1323.05 183.442
1323.10 120.639
1323.14 83.0843
1323.19 59.3498
1323.24 44.3925
1323.33 27.0982
1323.43 18.1360
1323.52 12.9531
1323.62 9.70389
1323.81 6.02678
1324.00 4.10957
1324.19 2.98715
1324.38 2.27457
1324.57 1.79641
1324.95 1.20855
1325.33 0.876905
1325.71 0.671753
1326.09 0.536529
1326.85 0.374824
1327.61 0.287240
1329.13 0.207609
1330.64 0.194792
1331.40 0.213167
1332.16 0.261740
1332.92 0.379587
1333.30 0.500407
1333.68 0.719648
1333.87 0.902739
1334.06 1.17833
1334.25 1.62005
1334.44 2.39229
1334.63 3.92594
1334.73 5.33179
1334.82 7.66366
1334.92 11.9364
1334.97 15.5795
1335.01 20.9893
1335.06 29.8850
1335.08 36.4906
1335.11 44.9473
1335.13 56.9911
1335.15 73.0339
1335.18 96.6066
1335.20 128.159
1335.22 163.743
1335.24 204.256
1335.28 254.630
1335.30 239.796
1335.32 204.166
1335.36 128.085
1335.40 77.2423
1335.45 49.4652
1335.49 33.7707
1335.53 24.4942
1335.57 18.3830
1335.61 14.2717
1335.70 9.33174
1335.78 6.54084
1335.86 4.85383
1336.03 2.97368
1336.20 2.01397
1336.36 1.45959
1336.53 1.11082
1336.70 0.878418
1337.03 0.594156
1337.36 0.434531
1338.03 0.270769
1338.70 0.192110
1339.37 0.148202
1340.70 0.102954
1342.04 0.0810369
1343.37 0.0687380
1346.04 0.0564543
1351.38 0.0504807
1356.72 0.0564008
1362.06 0.0765171
1364.73 0.0974826
1367.40 0.135072
1370.07 0.211687
1371.40 0.283866
1372.73 0.407516
1374.07 0.647626
1374.74 0.864094
1375.40 1.21864
1376.07 1.86710
1376.41 2.41944
1376.57 2.79860
1376.74 3.27795
1376.91 3.90725
1377.07 4.75647
1377.16 5.30356
1377.24 5.95329
1377.32 6.74574
1377.41 7.73059
1377.49 8.99990
1377.57 10.6428
1377.66 12.9000
1377.74 16.0651
1377.82 20.8778
1377.91 28.5391
1377.99 41.8671
1378.03 52.4073
1378.07 66.3552
1378.22 126.551
1378.30 107.294
1378.37 76.7051
1378.44 59.8844
1378.51 52.9721
1378.58 52.7772
1378.65 57.8630
1378.72 68.6433
1378.79 86.4816
1378.86 115.249
1378.93 158.906
1379.03 250.526
1379.13 312.672
1379.23 251.071
1379.33 157.529
1379.39 112.654
1379.46 82.4344
1379.53 62.1095
1379.60 48.3029
1379.73 31.2260
1379.87 21.7220
1380.00 15.9519
1380.14 12.2041
1380.41 7.80626
1380.68 5.41958
1380.95 3.99101
1381.49 2.43094
1382.03 1.64063
1382.57 1.18691
1383.11 0.901555
1383.65 0.711139
1384.73 0.480214
1385.81 0.351289
1386.89 0.272425
1387.97 0.221085
1390.14 0.161520
1392.30 0.131323
1396.62 0.109910
1400.94 0.117144
1405.27 0.153882
1407.43 0.192166
1409.59 0.259490
1410.67 0.315783
1411.75 0.409839
1412.29 0.494284
1412.83 0.664510
1413.10 0.853935
1413.24 1.02305
1413.37 1.30569
1413.51 1.84460
1413.58 2.32907
1413.64 3.10245
1413.71 4.49965
1413.78 7.28943
1413.81 9.90823
1413.85 14.2365
1413.88 21.8490
1413.91 35.1254
1413.93 45.1037
1413.95 55.8191
1413.98 69.6967
1414.01 56.0208
1414.05 35.2940
1414.07 23.8529
1414.10 16.9343
1414.12 12.5189
1414.15 9.60666
1414.20 6.15623
1414.26 4.37269
1414.31 3.31132
1414.36 2.65661
1414.47 1.90949
1414.57 1.52701
1414.68 1.31118
1414.89 1.10342
1415.31 1.01232
1415.73 1.06853
1416.57 1.38531
1416.99 1.64757
1417.40 2.00901
1417.82 2.52029
1418.03 2.85696
1418.24 3.26856
1418.45 3.77854
1418.66 4.42032
1418.87 5.24272
1419.08 6.31924
1419.29 7.76440
1419.50 9.76386
1419.71 12.6332
1419.92 16.9393
1420.13 23.7668
1420.34 35.3372
1420.45 44.2309
1420.55 56.4352
1420.66 73.3539
1420.76 96.3712
1420.95 154.321
1421.14 192.562
1421.33 153.756
1421.52 96.1761
1421.72 57.7018
1421.92 36.8341
1422.11 25.0980
1422.31 18.0770
1422.51 13.5656
1422.71 10.5323
1423.11 6.86428
1423.51 4.81747
1423.90 3.57056
1424.70 2.19210
1425.49 1.49087
1426.29 1.08769
1427.08 0.835775
1427.88 0.668960
1429.47 0.470894
1431.06 0.366704
1434.23 0.284905
1437.41 0.302247
1439.00 0.353271
1440.59 0.456615
1442.18 0.671699
1442.98 0.869758
1443.77 1.19573
1444.57 1.78675
1444.96 2.27972
1445.36 3.01873
1445.76 4.19834
1446.16 6.20984
1446.55 9.93884
1446.75 12.9976
1446.95 17.2692
1447.63 35.5256
1447.97 29.3281
1448.30 18.8369
1448.55 13.4375
1448.80 10.0162
1449.04 7.97684
1449.29 6.96954
1449.54 7.03841
1449.66 7.70120
1449.79 9.17374
1449.91 12.3151
1449.97 15.1659
1450.04 19.7064
1450.10 27.4185
1450.16 41.7216
1450.19 53.6892
1450.22 71.4136
1450.25 98.3165
1450.28 137.525
1450.33 218.297
1450.37 271.577
1450.41 217.317
1450.46 136.612
1450.48 100.787
1450.51 75.8146
1450.56 46.6331
1450.62 31.0919
1450.67 22.3735
1450.72 16.8788
1450.78 13.3308
1450.88 9.08927
1450.99 6.72719
1451.10 5.28436
1451.31 3.67459
1451.52 2.82159
1451.74 2.31130
1452.16 1.74541
1453.02 1.31518
1453.87 1.27335
1454.73 1.55077
1455.15 1.88263
1455.58 2.46522
1456.01 3.54236
1456.22 4.43747
1456.43 5.75557
1456.65 7.80463
1456.86 11.1280
1457.07 16.8578
1457.18 21.1891
1457.29 26.7959
1457.51 42.2770
1457.73 50.5311
1457.74 50.3877
1457.77 49.7273
1457.80 48.7535
1457.85 45.9790
1457.96 38.4498
1458.18 24.1295
1458.35 16.7645
1458.51 12.0474
1458.68 8.96410
1458.85 6.91891
1459.18 4.58876
1459.35 4.20769
1459.43 4.63849
1459.48 5.44462
1459.52 7.27975
1459.58 11.3287
1459.64 6.93190
1459.70 4.52429
1459.75 3.50578
1459.85 2.67794
1460.06 2.04343
1460.47 1.46081
1461.29 0.902992
1462.12 0.627842
1462.94 0.469043
1464.59 0.299179
1466.24 0.213414
1467.89 0.163170
1469.54 0.130831
1472.84 0.0925213
1476.14 0.0713266
1479.44 0.0584520
1486.03 0.0453482
1492.63 0.0427671
1495.93 0.0458846
1499.23 0.0545380
1502.53 0.0759760
1504.18 0.0982803
1505.83 0.139481
1506.65 0.174380
1507.48 0.227749
1508.30 0.315212
1509.13 0.472988
1509.54 0.604893
1509.95 0.803764
1510.36 1.12477
1510.78 1.69273
1510.98 2.15948
1511.19 2.84824
1511.40 3.93084
1511.60 5.77410
1511.81 9.29102
1511.91 12.3812
1512.01 17.2807
1512.07 20.9134
1512.12 25.6782
1512.17 32.3593
1512.22 41.6579
1512.27 55.6172
1512.32 76.5660
1512.37 110.442
1512.43 163.495
1512.49 261.887
1512.55 326.058
1512.58 306.820
1512.62 260.534
1512.68 163.712
1512.75 92.8983
1512.83 57.0022
1512.90 37.8177
1512.98 26.6947
1513.05 19.7652
1513.13 15.1885
1513.28 9.76801
1513.43 6.77884
1513.58 4.97512
1513.88 3.00987
1514.18 2.01459
1514.48 1.44597
1514.78 1.08999
1515.07 0.852579
1515.67 0.565320
1516.27 0.405452
1516.87 0.307288
1517.47 0.243038
1518.67 0.167026
1519.86 0.126180
1522.26 0.0889496
1524.65 0.0808100
1525.85 0.0862903
1527.05 0.102617
1528.24 0.143251
1528.84 0.185337
1529.44 0.262451
1529.74 0.327501
1530.04 0.425973
1530.34 0.585700
1530.64 0.870006
1530.79 1.10452
1530.94 1.45426
1531.09 2.00883
1531.24 2.95643
1531.39 4.80716
1531.46 6.46541
1531.53 9.10352
1531.61 13.8058
1531.68 23.1704
1531.72 31.7950
1531.76 45.2894
1531.78 55.4112
1531.80 67.9621
1531.82 85.3831
1531.83 106.875
1531.85 137.020
1531.87 171.596
1531.91 214.993
1531.93 202.195
1531.95 171.570
1531.99 106.853
1532.02 78.3755
1532.04 58.5575
1532.09 35.4621
1532.14 23.1648
1532.19 16.2932
1532.24 11.9695
1532.29 9.19323
1532.39 5.89796
1532.49 4.08608
1532.59 3.00698
1532.78 1.82403
1532.98 1.22890
1533.18 0.888417
1533.37 0.675762
1533.57 0.534216
1533.96 0.363629
1534.36 0.268933
1535.15 0.173827
1535.94 0.130695
1536.72 0.109317
1538.30 0.0967416
1539.88 0.111915
1540.66 0.134310
1541.45 0.177488
1542.24 0.269307
1542.63 0.358418
1543.03 0.515770
1543.42 0.834786
1543.62 1.13495
1543.82 1.64861
1544.01 2.63823
1544.11 3.52323
1544.21 4.92972
1544.31 7.41249
1544.41 12.2300
1544.46 16.6186
1544.51 23.4305
1544.56 34.6688
1544.60 53.4976
1544.66 85.4214
1544.71 106.385
1544.77 84.9097
1544.82 53.0988
1544.86 37.1851
1544.90 26.7338
1544.94 19.8581
1544.98 15.2142
1545.06 9.64979
1545.14 6.65680
1545.22 4.84549
1545.30 3.69944
1545.46 2.36626
1545.62 1.65998
1545.78 1.24424
1546.10 0.806180
1546.42 0.601199
1546.73 0.500308
1547.37 0.455608
1548.01 0.577929
1548.32 0.739617
1548.64 1.04774
1548.80 1.30722
1548.96 1.69758
1549.12 2.31952
1549.28 3.39368
1549.44 5.48131
1549.52 7.36397
1549.60 10.3673
1549.68 15.7281
1549.76 26.2418
1549.80 35.8574
1549.84 51.3284
1549.86 62.6504
1549.88 77.5403
1549.90 97.2024
1549.91 121.467
1549.94 157.018
1549.96 195.848
1550.00 244.188
1550.02 228.730
1550.04 194.055
1550.08 121.506
1550.12 77.5588
1550.16 52.3351
1550.20 36.7703
1550.24 27.2190
1550.32 16.3708
1550.39 10.8588
1550.47 7.71029
1550.55 5.75285
1550.70 3.55459
1550.85 2.41633
1551.01 1.75262
1551.16 1.33226
1551.32 1.05083
1551.62 0.704495
1551.93 0.509336
1552.24 0.387720
1552.55 0.307158
1553.16 0.209467
1553.78 0.154734
1555.01 0.0981497
1556.24 0.0706264
1557.47 0.0550489
1559.93 0.0388373
1562.39 0.0311941
1564.85 0.0278938
1566.08 0.0281080
1567.31 0.0318540
1567.93 0.0381551
1568.54 0.0564365
1568.85 0.0812771
1569.16 0.147220
1569.31 0.231415
1569.47 0.439211
1569.54 0.680464
1569.62 1.20254
1569.66 1.72983
1569.70 2.64328
1569.73 4.41713
1569.75 5.92847
1569.77 8.11309
1569.80 13.0313
1569.83 16.3335
1569.86 13.0250
1569.89 8.10812
1569.91 6.02115
1569.93 4.54815
1569.96 2.81081
1570.00 1.87825
1570.03 1.33531
1570.10 0.765881
1570.17 0.500107
1570.32 0.264598
1570.46 0.167638
1570.74 0.0905617
1571.02 0.0612612
1571.58 0.0389548
1572.15 0.0307136
1573.27 0.0244770
1574.40 0.0221259
1578.91 0.0198946
1587.92 0.0233952
1592.43 0.0299106
1594.68 0.0363196
1596.94 0.0477072
1599.19 0.0713207
1600.32 0.0943575
1601.44 0.135737
1602.01 0.170347
1602.57 0.222787
1603.13 0.308358
1603.70 0.461878
1603.98 0.589694
1604.26 0.782443
1604.54 1.09297
1604.82 1.63850
1604.96 2.08426
1605.11 2.74298
1605.25 3.77476
1605.39 5.50637
1605.53 8.79909
1605.60 11.6906
1605.67 16.1665
1605.74 23.8436
1605.77 29.7201
1605.81 37.9313
1605.84 49.7763
1605.88 67.4422
1605.91 94.5426
1605.95 136.244
1606.00 218.029
1606.04 273.109
1606.07 256.773
1606.09 219.051
1606.14 137.039
1606.18 91.3098
1606.21 63.6038
1606.25 46.1125
1606.29 34.6718
1606.37 21.2809
1606.44 14.3509
1606.52 10.2569
1606.60 7.71097
1606.75 4.79270
1606.90 3.26469
1607.06 2.36790
1607.21 1.79772
1607.36 1.41311
1607.67 0.942937
1607.97 0.677693
1608.28 0.513737
1608.59 0.405522
1609.20 0.276477
1609.81 0.205926
1611.03 0.137068
1612.26 0.108205
1613.48 0.0965732
1615.93 0.100789
1617.15 0.115021
1618.38 0.140769
1619.60 0.186002
1620.83 0.270173
1621.44 0.341062
1622.05 0.448604
1622.66 0.622811
1623.27 0.932487
1623.58 1.18686
1623.89 1.56598
1624.19 2.16744
1624.50 3.20724
1624.80 5.24483
1624.96 7.09096
1625.03 8.41431
1625.11 10.1202
1625.19 12.4357
1625.26 15.5904
1625.34 20.1675
1625.42 26.9283
1625.49 37.7595
1625.57 55.8005
1625.61 69.5810
1625.64 88.3938
1625.68 114.330
1625.72 149.832
1625.79 240.715
1625.86 301.009
1625.89 283.468
1625.93 240.652
1626.00 150.962
1626.07 90.9361
1626.14 58.6844
1626.22 40.4437
1626.29 29.4790
1626.36 22.4363
1626.43 17.8463
1626.58 12.5897
1626.72 10.3818
1626.87 10.7715
1626.94 12.5367
1627.01 16.6359
1627.05 20.3989
1627.08 26.2738
1627.12 35.6609
1627.15 50.6555
1627.20 79.1127
1627.24 97.4408
1627.29 77.9640
1627.34 49.7967
1627.37 35.5376
1627.40 26.3674
1627.46 16.0183
1627.53 10.7988
1627.59 7.93019
1627.72 4.97217
1627.85 3.54869
1627.98 2.72246
1628.11 2.19465
1628.36 1.55499
1628.62 1.18406
1628.88 0.942643
1629.39 0.649570
1629.91 0.480908
1630.42 0.373397
1631.45 0.247874
1632.48 0.179788
1633.50 0.138966
1634.53 0.113654
1635.05 0.107544
1635.30 0.113988
1635.43 0.137262
1635.56 0.302679
1635.62 0.511657
1635.69 0.300978
1635.81 0.135913
1635.92 0.107518
1636.16 0.0930314
1636.64 0.0844346
1637.59 0.0769242
1639.49 0.0770469
1640.44 0.0905696
1640.92 0.106514
1641.39 0.136999
1641.87 0.203168
1642.11 0.268480
1642.34 0.384494
1642.58 0.622700
1642.70 0.848045
1642.82 1.23481
1642.94 1.98155
1643.00 2.65276
1643.06 3.71264
1643.12 5.59643
1643.18 9.22304
1643.21 12.5010
1643.24 17.4728
1643.27 25.9089
1643.30 39.4442
1643.31 50.5705
1643.33 63.2301
1643.36 78.3932
1643.40 62.5205
1643.43 39.4696
1643.46 24.1945
1643.50 15.6814
1643.53 10.7972
1643.56 7.89246
1643.60 5.95082
1643.63 4.63739
1643.70 3.05386
1643.77 2.15126
1643.83 1.60509
1643.97 0.993099
1644.10 0.679654
1644.24 0.498201
1644.51 0.307696
1644.78 0.214257
1645.05 0.161873
1645.59 0.107831
1646.13 0.0818544
1646.66 0.0672968
1647.74 0.0522536
1649.90 0.0408707
1652.06 0.0369352
1656.37 0.0359162
1660.68 0.0398838
1664.99 0.0497471
1669.31 0.0730743
1671.46 0.0993300
1672.54 0.122413
1673.62 0.160816
1674.70 0.235698
1675.24 0.305871
1675.77 0.428535
1676.31 0.678681
1676.58 0.918793
1676.85 1.33871
1677.12 2.18791
1677.26 2.98240
1677.39 4.31933
1677.53 6.87691
1677.59 9.13876
1677.66 12.6630
1677.73 18.7761
1677.76 23.5858
1677.80 30.1720
1677.83 40.0924
1677.86 54.6864
1677.90 78.2586
1677.93 114.309
1677.97 183.522
1678.02 229.158
1678.04 215.556
1678.06 183.719
1678.10 115.811
1678.13 78.3592
1678.17 55.3009
1678.20 40.1379
1678.23 30.4454
1678.30 18.9210
1678.37 12.8204
1678.44 9.24510
1678.50 6.98378
1678.64 4.40445
1678.77 3.05110
1678.90 2.25690
1679.17 1.41642
1679.44 1.00549
1679.71 0.779821
1680.24 0.562885
1680.78 0.481825
1681.31 0.463932
1682.38 0.547354
1682.92 0.653204
1683.45 0.826307
1683.99 1.11568
1684.52 1.63488
1685.06 2.69029
1685.33 3.67999
1685.59 5.35010
1685.73 6.66051
1685.86 8.52161
1685.99 11.2853
1686.13 15.5877
1686.26 22.9061
1686.33 28.5866
1686.40 36.5480
1686.46 48.0776
1686.53 65.3601
1686.60 92.0431
1686.66 132.658
1686.75 213.021
1686.84 267.500
1686.93 215.089
1687.02 135.024
1687.10 85.0526
1687.18 56.4847
1687.27 39.5519
1687.35 28.9938
1687.52 17.3132
1687.68 11.4357
1687.85 8.09953
1688.01 6.03462
1688.35 3.72608
1688.68 2.53651
1689.01 1.84573
1689.34 1.41000
1689.67 1.11802
1690.34 0.764204
1691.00 0.567370
1692.33 0.371512
1693.66 0.286833
1694.99 0.250604
1697.64 0.254509
1698.97 0.289116
1700.30 0.353693
1701.63 0.468054
1702.96 0.680032
1703.62 0.857224
1704.28 1.12260
1704.95 1.54481
1705.61 2.27411
1705.94 2.85504
1706.28 3.69409
1706.61 4.96799
1706.77 5.86703
1706.94 7.03228
1707.11 8.57793
1707.27 10.6849
1707.44 13.6517
1707.60 17.9945
1707.77 24.6519
1707.94 35.4154
1708.10 53.7816
1708.27 85.8925
1708.44 137.624
1708.61 171.824
1708.79 137.212
1708.96 85.8130
1709.10 58.1326
1709.23 40.6728
1709.37 29.5818
1709.51 22.2946
1709.78 13.8056
1710.05 9.31970
1710.33 6.69283
1710.60 5.03182
1711.15 3.13671
1711.70 2.14102
1712.25 1.55521
1712.79 1.18201
1713.34 0.929825
1714.44 0.620797
1715.53 0.445850
1716.63 0.337289
1717.73 0.265317
1719.92 0.178836
1722.11 0.130907
1724.30 0.101735
1726.49 0.0828526
1730.88 0.0614454
1735.26 0.0519788
1739.65 0.0515898
1741.84 0.0609284
1742.39 0.0693916
1742.93 0.0913075
1743.21 0.119551
1743.48 0.192564
1743.62 0.283379
1743.76 0.501151
1743.82 0.748160
1743.89 1.25217
1743.93 1.72652
1743.96 2.52082
1743.99 3.94414
1744.03 6.59181
1744.06 10.5379
1744.09 13.0430
1744.12 10.4074
1744.15 6.59221
1744.18 4.49497
1744.20 3.16642
1744.25 1.78154
1744.30 1.12261
1744.35 0.780066
1744.45 0.447271
1744.55 0.299985
1744.75 0.177292
1744.95 0.129360
1745.34 0.0931334
1745.74 0.0808391
1747.32 0.0764465
1748.90 0.0903407
1750.48 0.119733
1752.06 0.183245
1752.85 0.245703
1753.64 0.357882
1754.03 0.451130
1754.43 0.591843
1754.82 0.818978
1755.22 1.22158
1755.42 1.55243
1755.61 2.04161
1755.81 2.81804
1756.01 4.14231
1756.21 6.71121
1756.30 8.99966
1756.40 12.6337
1756.45 15.3870
1756.50 19.0395
1756.55 24.2434
1756.60 31.6218
1756.65 42.9920
1756.70 60.6208
1756.75 89.6638
1756.77 111.422
1756.80 138.254
1756.85 220.683
1756.91 275.690
1756.94 259.219
1756.96 221.173
1757.02 138.636
1757.08 78.6801
1757.15 48.2864
1757.21 32.0451
1757.28 22.6303
1757.34 16.7659
1757.41 12.8933
1757.54 8.31111
1757.67 5.78177
1757.80 4.26557
1758.05 2.60065
1758.31 1.76147
1758.57 1.28169
1758.83 0.983000
1759.09 0.785420
1759.61 0.550986
1760.13 0.427356
1761.16 0.326886
1762.20 0.338122
1762.72 0.390707
1763.24 0.502927
1763.75 0.748608
1764.01 0.985740
1764.27 1.39571
1764.53 2.19131
1764.66 2.90494
1764.79 4.04589
1764.92 6.06405
1765.05 10.0172
1765.11 13.5921
1765.18 19.2970
1765.24 28.8569
1765.31 44.8686
1765.38 72.0043
1765.45 89.9363
1765.52 71.8741
1765.59 45.0853
1765.65 30.5708
1765.70 21.5458
1765.76 15.7713
1765.81 11.9553
1765.92 7.48367
1766.03 5.10738
1766.14 3.70128
1766.25 2.82023
1766.47 1.81390
1766.69 1.28456
1766.91 0.977188
1767.35 0.656423
1767.80 0.510514
1768.24 0.443662
1769.12 0.436277
1770.00 0.582589
1770.44 0.757885
1770.88 1.08611
1771.10 1.36193
1771.32 1.77458
1771.54 2.43554
1771.76 3.57434
1771.98 5.80814
1772.09 7.80876
1772.20 11.0553
1772.31 16.8114
1772.37 21.4963
1772.42 28.3679
1772.48 38.9303
1772.53 56.0709
1772.56 68.9822
1772.59 85.4712
1772.62 108.248
1772.64 137.224
1772.70 220.501
1772.76 274.873
1772.79 257.891
1772.81 219.068
1772.87 137.318
1772.92 92.9117
1772.96 64.9455
1773.01 47.2047
1773.05 35.7726
1773.14 22.2230
1773.23 15.0366
1773.32 10.7809
1773.41 8.12104
1773.58 5.07846
1773.76 3.46898
1773.94 2.52680
1774.12 1.92547
1774.30 1.51851
1774.65 1.01785
1775.01 0.734710
1775.37 0.558123
1775.72 0.441086
1776.44 0.299547
1777.15 0.220345
1778.58 0.138994
1780.00 0.0998817
1781.43 0.0780042
1784.28 0.0557420
1788.95 0.0422325
1793.63 0.0402862
1795.97 0.0436444
1798.30 0.0551942
1799.47 0.0712478
1800.06 0.0870354
1800.64 0.115470
1801.22 0.175225
1801.52 0.233502
1801.81 0.337428
1802.10 0.551074
1802.25 0.754698
1802.39 1.10755
1802.54 1.79977
1802.61 2.42642
1802.68 3.45219
1802.76 5.29514
1802.79 6.84081
1802.83 9.07617
1802.87 12.6757
1802.90 18.5016
1802.94 29.1489
1802.96 37.2692
1802.98 48.1823
1802.99 62.2019
1803.01 77.2494
1803.05 95.8408
1803.08 76.4721
1803.11 48.2643
1803.14 31.6358
1803.17 21.8229
1803.20 15.7111
1803.23 11.7547
1803.29 7.21318
1803.35 4.84650
1803.41 3.47287
1803.46 2.60960
1803.58 1.63042
1803.70 1.11559
1803.81 0.817053
1804.04 0.499408
1804.28 0.342618
1804.51 0.254717
1804.97 0.164510
1805.44 0.121952
1805.90 0.0988591
1806.83 0.0767564
1808.69 0.0651102
1810.55 0.0688508
1812.41 0.0853091
1813.34 0.102477
1814.27 0.133294
1815.20 0.197196
1815.67 0.258988
1816.13 0.368116
1816.59 0.591223
1816.83 0.803312
1817.06 1.16755
1817.29 1.88098
1817.41 2.52040
1817.52 3.55945
1817.64 5.40651
1817.70 6.91422
1817.76 9.13224
1817.81 12.5557
1817.87 18.1439
1817.93 27.8098
1817.96 35.2018
1817.99 45.0178
1818.05 72.4033
1818.11 90.4611
1818.16 72.1857
1818.22 45.2344
1818.26 32.2898
1818.30 23.7571
1818.38 13.9576
1818.46 9.02189
1818.54 6.26862
1818.61 4.59770
1818.69 3.51455
1818.85 2.24911
1819.00 1.56959
1819.16 1.16454
1819.47 0.728201
1819.78 0.511951
1820.10 0.391911
1820.72 0.277104
1821.35 0.244011
1821.97 0.285946
1822.28 0.374230
1822.44 0.464488
1822.59 0.625628
1822.75 0.949101
1822.83 1.24664
1822.91 1.74047
1822.98 2.64473
1823.02 3.40499
1823.06 4.55639
1823.10 6.40489
1823.14 9.59368
1823.18 15.5619
1823.22 27.3447
