Ca-40(n,g) ENDF/B-VII.1
270532 0.000410059
270704 0.000307232
271047 0.000230437
271390 0.000201698
272763 0.000168483
275507 0.000154432
278252 0.000160511
279624 0.000190561
280311 0.000292863
280654 0.000682232
280825 0.00219480
280911 0.00797572
280954 0.0291030
280975 0.0993134
280986 0.295813
280991 0.714664
280994 1.31527
280997 2.76735
280998 4.40169
281000 5.53554
281002 4.40161
281003 2.76732
281006 1.49765
281008 0.880898
281012 0.394136
281021 0.138784
281038 0.0419718
281074 0.0116449
281144 0.00318257
281284 0.000943773
281564 0.000371423
282125 0.000233779
283248 0.000221105
284370 0.000253285
285492 0.000317163
286614 0.000438665
287736 0.000698372
288297 0.000951381
288577 0.00113983
288718 0.00125758
288858 0.00139576
288998 0.00155978
289138 0.00175676
289279 0.00199820
289419 0.00230341
289559 0.00271639
289699 0.00337821
289770 0.00397734
289840 0.00520458
289875 0.00654342
289910 0.00946852
289927 0.0125474
289945 0.0184469
289954 0.0236671
289962 0.0317267
289971 0.0450241
289980 0.0667620
289990 0.104696
290000 0.129618
290010 0.104368
290020 0.0669200
290030 0.0430319
290040 0.0295455
290050 0.0217343
290060 0.0169917
290079 0.0118148
290099 0.00928454
290127 0.00749666
290155 0.00663628
290212 0.00597333
290324 0.00594512
290550 0.00696847
291000 0.00851446
291225 0.00800166
291451 0.00681399
291901 0.00431563
292410 0.00259623
292918 0.00176961
293172 0.00159188
293426 0.00164195
293553 0.00187325
293681 0.00253855
293744 0.00331411
293808 0.00490170
293839 0.00636727
293871 0.00875506
293903 0.0128612
293935 0.0200684
293967 0.0315931
294000 0.0392404
294033 0.0315229
294065 0.0200185
294095 0.0131768
294124 0.00912534
294154 0.00668250
294183 0.00513869
294242 0.00340608
294301 0.00252054
294419 0.00169478
294537 0.00134009
294773 0.00107836
295009 0.00106688
295245 0.00128014
295363 0.00154214
295481 0.00203306
295599 0.00304597
295658 0.00399110
295717 0.00557572
295776 0.00851344
295806 0.0110123
295835 0.0148396
295865 0.0210799
295894 0.0320870
295924 0.0533865
295939 0.0713842
295953 0.0972551
295977 0.155607
296000 0.194564
296023 0.155541
296047 0.0972119
296062 0.0701967
296078 0.0518786
296109 0.0306608
296140 0.0199282
296170 0.0139247
296201 0.0102737
296232 0.00790274
296294 0.00512913
296356 0.00363077
296418 0.00273326
296541 0.00175740
296665 0.00126368
296788 0.000978397
297035 0.000674434
297282 0.000520852
297529 0.000430234
298023 0.000329109
299012 0.000238895
300000 0.000196719
302425 0.000152300
304850 0.000138258
307275 0.000138053
309700 0.000148071
310913 0.000156976
312125 0.000168870
313338 0.000184259
314550 0.000203843
315763 0.000228527
316975 0.000259418
318188 0.000297741
319400 0.000344594
321150 0.000427673
322900 0.000522101
326400 0.000634173
328150 0.000594828
329900 0.000508971
333400 0.000337767
335662 0.000290141
336228 0.000306093
336794 0.000377024
337076 0.000481544
337218 0.000583509
337359 0.000761224
337501 0.00110881
337571 0.00142083
337642 0.00192582
337713 0.00281666
337783 0.00458897
337819 0.00619502
337854 0.00876532
337890 0.0131193
337925 0.0206122
337962 0.0328677
338000 0.0410336
338038 0.0328538
338075 0.0206005
338102 0.0145641
338129 0.0105673
338156 0.00791915
338182 0.00612058
338236 0.00395262
338290 0.00276976
338343 0.00205999
338397 0.00160417
338504 0.00107633
338611 0.000794219
338718 0.000626351
338932 0.000444421
339147 0.000352556
339361 0.000299336
339789 0.000242329
340647 0.000196476
341504 0.000180144
342361 0.000179824
343218 0.000206729
343646 0.000251112
344075 0.000375705
344289 0.000538705
344396 0.000691677
344503 0.000951755
344611 0.00144706
344664 0.00188091
344718 0.00256482
344771 0.00373253
344825 0.00593068
344852 0.00781430
344878 0.0106721
344905 0.0151521
344932 0.0221849
344966 0.0354212
345000 0.0442416
345034 0.0354092
345068 0.0221762
345100 0.0141286
345132 0.00945591
345164 0.00666816
345195 0.00493097
345259 0.00300031
345322 0.00202639
345386 0.00147271
345449 0.00112965
345576 0.000745793
345703 0.000547930
345830 0.000433108
346084 0.000312566
346338 0.000254556
346592 0.000223043
347100 0.000194051
348116 0.000186888
349132 0.000212592
350148 0.000277363
351163 0.000428708
351671 0.000581301
352179 0.000852271
352433 0.00106942
352687 0.00137816
352814 0.00158068
352941 0.00182460
353068 0.00211768
353195 0.00246642
353396 0.00313807
353598 0.00390422
354000 0.00485597
354202 0.00456907
354403 0.00388846
354806 0.00244748
355074 0.00177845
355341 0.00132252
355876 0.000797026
356411 0.000531288
356945 0.000382464
357480 0.000291739
358015 0.000232615
359085 0.000162917
360154 0.000124926
361224 0.000101924
363363 7.68378E-05
365502 6.53299E-05
367641 6.35676E-05
368711 6.95672E-05
369781 9.19350E-05
370315 0.000124244
370850 0.000213092
371118 0.000329222
371251 0.000438605
371385 0.000625398
371519 0.000983204
371586 0.00129911
371652 0.00180124
371719 0.00266816
371786 0.00433013
371820 0.00578320
371853 0.00802216
371886 0.0116149
371920 0.0174399
371960 0.0278829
372000 0.0348412
372040 0.0278725
372080 0.0174323
372107 0.0125524
372134 0.00924480
372187 0.00543588
372241 0.00351799
372294 0.00244859
372348 0.00179980
372401 0.00137930
372508 0.000888007
372615 0.000624015
372722 0.000466420
372936 0.000295953
373150 0.000210700
373364 0.000162074
373792 0.000111570
374220 8.72240E-05
374648 7.36883E-05
375504 6.01094E-05
378928 5.22544E-05
380640 6.12881E-05
381495 7.18274E-05
382351 9.15318E-05
383207 0.000132859
383635 0.000172385
384063 0.000240663
384491 0.000373557
384705 0.000492653
384919 0.000685268
385133 0.00102546
385347 0.00170379
385454 0.00231911
385561 0.00330963
385615 0.00403493
385668 0.00498935
385722 0.00625071
385775 0.00789829
385831 0.0100966
385888 0.0126003
386000 0.0157232
386057 0.0147930
386113 0.0125684
386226 0.00785412
386334 0.00494551
386441 0.00327576
386549 0.00229311
386657 0.00168340
386872 0.00101191
387087 0.000675373
387302 0.000484727
387517 0.000366960
387948 0.000235431
388378 0.000167664
388809 0.000128294
389670 8.67047E-05
390530 6.63363E-05
391391 5.48703E-05
393113 4.31330E-05
396557 3.47693E-05
400000 3.25392E-05
407720 3.53105E-05
415440 4.91804E-05
419300 6.56136E-05
423160 9.88794E-05
425090 0.000129098
426055 0.000150352
426538 0.000163113
427020 0.000177610
427503 0.000194129
427985 0.000213005
428468 0.000234623
428950 0.000259423
429433 0.000287887
429915 0.000320521
430880 0.000400137
431910 0.000507375
432940 0.000629342
435000 0.000778276
436030 0.000730926
437060 0.000621847
439120 0.000392960
441544 0.000229077
443967 0.000146245
446390 0.000102116
448814 7.66874E-05
453661 5.08873E-05
458507 3.94976E-05
463354 3.44646E-05
468201 3.35866E-05
470625 3.52097E-05
473048 4.06697E-05
475471 6.79316E-05
476077 9.41953E-05
476683 0.000163837
476986 0.000253005
477138 0.000335914
477289 0.000475602
477441 0.000738388
477516 0.000965592
477592 0.00132002
477668 0.00191445
477743 0.00300493
477781 0.00391393
477819 0.00525271
477857 0.00728621
477895 0.0103614
477947 0.0165603
478000 0.0206905
478053 0.0165543
478105 0.0103571
478144 0.00720516
478183 0.00515760
478222 0.00381702
478261 0.00291932
478339 0.00184867
478417 0.00127073
478495 0.000927594
478573 0.000708561
478728 0.000456431
478884 0.000322900
479040 0.000243977
479352 0.000159481
479663 0.000117739
479975 9.42174E-05
480598 7.02895E-05
481811 5.37746E-05
483023 4.89566E-05
485449 4.88274E-05
490299 6.28410E-05
492724 7.70298E-05
493937 8.69522E-05
495150 9.95464E-05
495756 0.000107114
496362 0.000115713
496968 0.000125516
497575 0.000136725
498181 0.000149581
498787 0.000164365
500000 0.000201046
500000 0.00152093
501300 0.00152058
503200 0.00152006
504900 0.00151960
505700 0.00151938
506500 0.00151917
508200 0.00151871
510000 0.00151823
510700 0.00151804
512100 0.00151767
514100 0.00151714
516600 0.00151648
518500 0.00151598
520000 0.00151559
520300 0.00151551
521100 0.00151530
521500 0.00151520
522000 0.00151507
523800 0.00151460
524600 0.00151439
525300 0.00151421
525700 0.00151411
528000 0.00151352
528900 0.00151328
531300 0.00151267
534600 0.00151183
536600 0.00151132
537200 0.00151117
538000 0.00151097
538500 0.00151084
541300 0.00151014
547500 0.00150860
554000 0.00150700
556600 0.00150637
557900 0.00150606
559100 0.00150577
559500 0.00150567
560400 0.00150545
563500 0.00150471
566400 0.00150401
568500 0.00150352
569000 0.00150340
569900 0.00150318
570600 0.00150302
572400 0.00150259
574900 0.00150201
577200 0.00150147
579900 0.00150084
580200 0.00150077
584300 0.00149982
588000 0.00149897
592000 0.00149806
593700 0.00149768
594300 0.00149754
595600 0.00149725
597200 0.00149689
600000 0.00149626
601200 0.00149621
602900 0.00149614
608000 0.00149594
609600 0.00149587
609800 0.00149586
610700 0.00149583
614700 0.00149567
619100 0.00149550
621200 0.00149541
624100 0.00149530
626600 0.00149520
627900 0.00149515
630600 0.00149505
632300 0.00149498
634300 0.00149490
634600 0.00149489
635800 0.00149485
636900 0.00149480
639200 0.00149472
640200 0.00149468
641200 0.00149464
642600 0.00149459
643600 0.00149455
645100 0.00149449
650300 0.00149430
652100 0.00149423
653200 0.00149419
653800 0.00149416
656400 0.00149407
660000 0.00149393
660100 0.00149393
667400 0.00149366
667900 0.00149364
668500 0.00149362
671800 0.00149350
672700 0.00149347
673900 0.00149343
674500 0.00149340
674900 0.00149339
675300 0.00149338
676200 0.00149334
677200 0.00149331
679000 0.00149324
681300 0.00149316
686000 0.00149299
687100 0.00149295
691900 0.00149278
693400 0.00149273
694000 0.00149271
694700 0.00149269
695300 0.00149266
697000 0.00149261
700000 0.00149250
700300 0.00149254
704900 0.00149308
711800 0.00149388
712900 0.00149401
713600 0.00149409
716300 0.00149440
726100 0.00149552
727900 0.00149572
728100 0.00149575
729700 0.00149593
732800 0.00149628
735600 0.00149659
737200 0.00149677
738200 0.00149688
740500 0.00149714
741500 0.00149725
742300 0.00149734
743200 0.00149744
743900 0.00149752
744700 0.00149761
745400 0.00149769
747400 0.00149791
748600 0.00149804
750500 0.00149825
752800 0.00149850
754300 0.00149867
755400 0.00149879
757700 0.00149904
758300 0.00149910
759300 0.00149921
760100 0.00149930
761001 0.00149940
761500 0.00149945
763800 0.00149970
764700 0.00149980
765400 0.00149988
766500 0.00149999
768500 0.00150021
769700 0.00150034
771200 0.00150050
772900 0.00150068
773300 0.00150073
774100 0.00150081
777200 0.00150114
778400 0.00150127
779600 0.00150140
780600 0.00150150
782800 0.00150174
785200 0.00150199
787800 0.00150227
790200 0.00150252
791600 0.00150266
792800 0.00150279
793400 0.00150285
794000 0.00150292
795100 0.00150303
796700 0.00150320
798400 0.00150337
799700 0.00150351
800000 0.00150354
801100 0.00150379
803300 0.00150430
806900 0.00150512
808900 0.00150558
809400 0.00150569
810300 0.00150590
818800 0.00150782
820800 0.00150828
821700 0.00150848
822700 0.00150870
823500 0.00150888
824100 0.00150902
825000 0.00150922
825700 0.00150938
828000 0.00150989
829000 0.00151011
829400 0.00151020
830800 0.00151051
834100 0.00151125
837300 0.00151196
839300 0.00151240
840400 0.00151264
841300 0.00151284
841800 0.00151295
842900 0.00151319
844100 0.00151346
844900 0.00151363
846100 0.00151389
847600 0.00151422
848300 0.00151438
849500 0.00151464
850700 0.00151490
854200 0.00151566
856900 0.00151625
857700 0.00151642
858100 0.00151651
858800 0.00151666
859800 0.00151688
861400 0.00151722
863500 0.00151767
865800 0.00151817
866900 0.00151840
867500 0.00151853
868900 0.00151883
870400 0.00151915
872100 0.00151952
873500 0.00151982
874300 0.00151999
875200 0.00152018
878300 0.00152084
881100 0.00152143
883300 0.00152189
884100 0.00152206
884800 0.00152221
885700 0.00152240
888900 0.00152307
889600 0.00152322
890200 0.00152335
890900 0.00152349
891700 0.00152366
898600 0.00152510
899000 0.00152518
899700 0.00152533
900000 0.00152539
900100 0.00152542
905000 0.00152694
907100 0.00152759
907600 0.00152774
908100 0.00152790
909200 0.00152824
910700 0.00152870
916700 0.00153054
919800 0.00153149
921200 0.00153192
921600 0.00153204
921900 0.00153213
922300 0.00153225
923100 0.00153249
923600 0.00153265
924100 0.00153280
924700 0.00153298
928000 0.00153398
931900 0.00153516
935800 0.00153634
937200 0.00153676
939800 0.00153754
940800 0.00153784
941500 0.00153805
943300 0.00153859
944200 0.00153886
945400 0.00153922
946100 0.00153942
946800 0.00153963
948100 0.00154002
950400 0.00154070
955500 0.00154222
957200 0.00154272
958200 0.00154301
958800 0.00154319
959300 0.00154334
960000 0.00154355
960800 0.00154378
962000 0.00154413
963700 0.00154463
966600 0.00154549
968300 0.00154598
969100 0.00154622
969900 0.00154645
970700 0.00154669
971700 0.00154698
972600 0.00154724
973600 0.00154753
975300 0.00154803
976100 0.00154826
977300 0.00154861
977800 0.00154875
979600 0.00154928
980100 0.00154942
982200 0.00155003
985400 0.00155095
986200 0.00155118
987200 0.00155147
990400 0.00155239
991700 0.00155277
992600 0.00155302
993300 0.00155323
995000 0.00155371
996000 0.00155400
998100 0.00155460
1.00000E+06 0.00155514
1.00040E+06 0.00155529
1.00240E+06 0.00155606
1.00390E+06 0.00155663
1.00510E+06 0.00155709
1.00750E+06 0.00155800
1.00790E+06 0.00155816
1.00970E+06 0.00155884
1.01080E+06 0.00155926
1.01220E+06 0.00155979
1.01620E+06 0.00156131
1.01780E+06 0.00156191
1.01840E+06 0.00156214
1.01910E+06 0.00156240
1.01980E+06 0.00156267
1.02060E+06 0.00156297
1.02270E+06 0.00156376
1.02400E+06 0.00156425
1.02510E+06 0.00156466
1.02600E+06 0.00156500
1.02800E+06 0.00156575
1.03300E+06 0.00156762
1.03490E+06 0.00156833
1.03550E+06 0.00156856
1.03710E+06 0.00156915
1.03750E+06 0.00156930
1.03800E+06 0.00156949
1.03870E+06 0.00156975
1.03990E+06 0.00157020
1.04060E+06 0.00157046
1.04130E+06 0.00157072
1.04190E+06 0.00157094
1.04240E+06 0.00157112
1.04400E+06 0.00157172
1.04530E+06 0.00157220
1.04610E+06 0.00157250
1.04720E+06 0.00157290
1.04970E+06 0.00157383
1.05470E+06 0.00157567
1.05530E+06 0.00157589
1.05730E+06 0.00157662
1.05830E+06 0.00157699
1.06010E+06 0.00157765
1.06130E+06 0.00157809
1.06240E+06 0.00157849
1.06810E+06 0.00158058
1.07010E+06 0.00158130
1.07110E+06 0.00158167
1.07200E+06 0.00158199
1.07421E+06 0.00158280
1.07590E+06 0.00158341
1.08050E+06 0.00158507
1.08180E+06 0.00158554
1.08290E+06 0.00158594
1.08380E+06 0.00158626
1.08490E+06 0.00158666
1.08550E+06 0.00158688
1.08800E+06 0.00158778
1.08920E+06 0.00158821
1.08970E+06 0.00158839
1.09050E+06 0.00158867
1.09120E+06 0.00158892
1.09270E+06 0.00158946
1.09340E+06 0.00158971
1.09380E+06 0.00158986
1.09470E+06 0.00159018
1.09540E+06 0.00159043
1.09620E+06 0.00159071
1.09840E+06 0.00159150
1.09990E+06 0.00159204
1.10150E+06 0.00159260
1.10320E+06 0.00159321
1.10930E+06 0.00159537
1.11070E+06 0.00159587
1.11130E+06 0.00159608
1.12070E+06 0.00159940
1.12400E+06 0.00160055
1.12540E+06 0.00160105
1.12620E+06 0.00160133
1.12820E+06 0.00160203
1.12900E+06 0.00160231
1.13030E+06 0.00160276
1.13140E+06 0.00160314
1.13260E+06 0.00160356
1.13320E+06 0.00160377
1.13530E+06 0.00160450
1.13560E+06 0.00160461
1.13600E+06 0.00160475
1.13680E+06 0.00160502
1.13760E+06 0.00160530
1.13850E+06 0.00160561
1.13950E+06 0.00160596
1.14090E+06 0.00160645
1.14270E+06 0.00160707
1.14360E+06 0.00160738
1.14440E+06 0.00160766
1.14520E+06 0.00160794
1.14680E+06 0.00160849
1.15570E+06 0.00161155
1.15830E+06 0.00161245
1.15950E+06 0.00161286
1.16040E+06 0.00161317
1.16130E+06 0.00161347
1.16320E+06 0.00161412
1.16550E+06 0.00161491
1.16680E+06 0.00161535
1.16980E+06 0.00161637
1.17030E+06 0.00161654
1.17090E+06 0.00161675
1.17390E+06 0.00161777
1.17830E+06 0.00161926
1.17920E+06 0.00161956
1.18120E+06 0.00162024
1.18310E+06 0.00162088
1.18700E+06 0.00162219
1.19080E+06 0.00162347
1.19120E+06 0.00162361
1.19240E+06 0.00162401
1.19360E+06 0.00162441
1.19440E+06 0.00162468
1.19620E+06 0.00162528
1.19870E+06 0.00162612
1.19990E+06 0.00162652
1.20000E+06 0.00162655
1.20110E+06 0.00162679
1.20250E+06 0.00162710
1.20320E+06 0.00162725
1.20380E+06 0.00162738
1.20460E+06 0.00162755
1.20540E+06 0.00162773
1.20630E+06 0.00162792
1.20780E+06 0.00162825
1.20920E+06 0.00162855
1.21130E+06 0.00162901
1.21200E+06 0.00162916
1.21370E+06 0.00162953
1.21420E+06 0.00162964
1.21460E+06 0.00162972
1.21530E+06 0.00162988
1.21640E+06 0.00163011
1.21790E+06 0.00163044
1.21880E+06 0.00163063
1.22240E+06 0.00163141
1.22780E+06 0.00163257
1.22960E+06 0.00163295
1.23090E+06 0.00163323
1.23170E+06 0.00163340
1.23390E+06 0.00163387
1.23520E+06 0.00163415
1.23790E+06 0.00163472
1.23900E+06 0.00163496
1.23980E+06 0.00163513
1.24110E+06 0.00163540
1.24230E+06 0.00163566
1.24290E+06 0.00163579
1.24390E+06 0.00163600
1.24470E+06 0.00163617
1.24600E+06 0.00163644
1.24830E+06 0.00163693
1.24890E+06 0.00163706
1.24980E+06 0.00163725
1.25000E+06 0.00163729
1.25060E+06 0.00163741
1.25180E+06 0.00163767
1.25240E+06 0.00163779
1.25390E+06 0.00163811
1.25680E+06 0.00163872
1.25860E+06 0.00163910
1.26010E+06 0.00163941
1.26120E+06 0.00163964
1.26240E+06 0.00163990
1.26360E+06 0.00164015
1.26540E+06 0.00164052
1.26640E+06 0.00164073
1.26750E+06 0.00164096
1.26930E+06 0.00164134
1.27110E+06 0.00164171
1.27230E+06 0.00164196
1.27480E+06 0.00164248
1.27820E+06 0.00164319
1.27940E+06 0.00164343
1.28040E+06 0.00164364
1.28160E+06 0.00164389
1.28240E+06 0.00164406
1.28330E+06 0.00164424
1.28390E+06 0.00164437
1.28520E+06 0.00164463
1.28710E+06 0.00164502
1.28790E+06 0.00164519
1.28880E+06 0.00164537
1.28970E+06 0.00164556
1.29060E+06 0.00164575
1.29150E+06 0.00164593
1.29210E+06 0.00164605
1.29400E+06 0.00164644
1.29550E+06 0.00164675
1.29640E+06 0.00164693
1.29690E+06 0.00164704
1.29880E+06 0.00164743
1.30030E+06 0.00164773
1.30190E+06 0.00164806
1.30420E+06 0.00164853
1.30510E+06 0.00164871
1.30690E+06 0.00164908
1.30880E+06 0.00164946
1.31010E+06 0.00164973
1.31180E+06 0.00165007
1.31330E+06 0.00165038
1.31440E+06 0.00165060
1.31620E+06 0.00165096
1.31810E+06 0.00165135
1.31960E+06 0.00165165
1.32130E+06 0.00165199
1.32290E+06 0.00165232
1.32600E+06 0.00165294
1.32900E+06 0.00165354
1.33120E+06 0.00165398
1.33300E+06 0.00165434
1.33420E+06 0.00165458
1.33520E+06 0.00165478
1.33620E+06 0.00165498
1.33720E+06 0.00165518
1.33870E+06 0.00165548
1.34070E+06 0.00165588
1.34250E+06 0.00165624
1.34510E+06 0.00165675
1.34570E+06 0.00165687
1.34650E+06 0.00165703
1.34800E+06 0.00165733
1.34860E+06 0.00165745
1.35020E+06 0.00165776
1.35240E+06 0.00165820
1.35470E+06 0.00165865
1.35600E+06 0.00165891
1.35860E+06 0.00165942
1.35990E+06 0.00165968
1.36060E+06 0.00165982
1.36243E+06 0.00166018
1.36820E+06 0.00166131
1.37060E+06 0.00166178
1.37280E+06 0.00166221
1.37550E+06 0.00166273
1.37660E+06 0.00166295
1.38080E+06 0.00166376
1.38240E+06 0.00166407
1.38340E+06 0.00166427
1.38640E+06 0.00166485
1.38710E+06 0.00166498
1.38880E+06 0.00166531
1.39060E+06 0.00166566
1.39270E+06 0.00166607
1.39470E+06 0.00166645
1.39840E+06 0.00166716
1.40000E+06 0.00166747
1.40200E+06 0.00166727
1.40560E+06 0.00166690
1.40710E+06 0.00166675
1.40810E+06 0.00166664
1.41030E+06 0.00166642
1.41430E+06 0.00166601
1.41910E+06 0.00166553
1.42150E+06 0.00166529
1.42330E+06 0.00166511
1.42390E+06 0.00166504
1.42540E+06 0.00166489
1.42710E+06 0.00166472
1.42840E+06 0.00166459
1.42960E+06 0.00166447
1.43150E+06 0.00166428
1.43280E+06 0.00166415
1.43630E+06 0.00166380
1.43830E+06 0.00166360
1.43940E+06 0.00166350
1.44110E+06 0.00166333
1.44280E+06 0.00166316
1.44390E+06 0.00166305
1.44490E+06 0.00166295
1.44550E+06 0.00166289
1.44670E+06 0.00166277
1.44880E+06 0.00166256
1.45080E+06 0.00166237
1.45150E+06 0.00166230
1.45210E+06 0.00166224
1.45400E+06 0.00166205
1.45520E+06 0.00166193
1.45599E+06 0.00166186
1.45650E+06 0.00166181
1.45770E+06 0.00166169
1.45790E+06 0.00166167
1.45888E+06 0.00166157
1.45900E+06 0.00166156
1.45990E+06 0.00166147
1.46280E+06 0.00166119
1.46660E+06 0.00166082
1.46840E+06 0.00166064
1.47150E+06 0.00166034
1.47303E+06 0.00166019
1.47420E+06 0.00166008
1.47630E+06 0.00165988
1.47750E+06 0.00165976
1.47800E+06 0.00165971
1.47980E+06 0.00165954
1.48240E+06 0.00165929
1.48410E+06 0.00165913
1.48500E+06 0.00165904
1.48820E+06 0.00165873
1.49100E+06 0.00165846
1.49390E+06 0.00165819
1.49730E+06 0.00165786
1.50000E+06 0.00165761
1.50060E+06 0.00165755
1.50410E+06 0.00165722
1.50650E+06 0.00165699
1.51000E+06 0.00165666
1.51180E+06 0.00165649
1.51420E+06 0.00165626
1.51640E+06 0.00165606
1.51930E+06 0.00165578
1.52040E+06 0.00165568
1.52280E+06 0.00165546
1.52610E+06 0.00165515
1.52890E+06 0.00165489
1.53020E+06 0.00165477
1.53120E+06 0.00165467
1.53230E+06 0.00165457
1.53400E+06 0.00165441
1.53540E+06 0.00165428
1.53860E+06 0.00165399
1.53960E+06 0.00165390
1.54120E+06 0.00165375
1.54210E+06 0.00165366
1.54490E+06 0.00165341
1.54540E+06 0.00165336
1.54780E+06 0.00165314
1.54990E+06 0.00165295
1.55270E+06 0.00165269
1.55450E+06 0.00165253
1.55590E+06 0.00165240
1.55920E+06 0.00165210
1.56150E+06 0.00165189
1.56320E+06 0.00165173
1.56407E+06 0.00165165
1.56480E+06 0.00165159
1.56690E+06 0.00165140
1.56870E+06 0.00165123
1.57090E+06 0.00165103
1.57270E+06 0.00165087
1.57460E+06 0.00165070
1.57720E+06 0.00165047
1.57970E+06 0.00165024
1.58110E+06 0.00165012
1.58580E+06 0.00164969
1.58810E+06 0.00164949
1.59040E+06 0.00164928
1.59280E+06 0.00164907
1.59680E+06 0.00164871
1.59790E+06 0.00164862
1.59950E+06 0.00164847
1.60000E+06 0.00164843
1.60100E+06 0.00164822
1.60330E+06 0.00164774
1.60480E+06 0.00164743
1.60710E+06 0.00164695
1.60930E+06 0.00164650
1.61170E+06 0.00164600
1.61340E+06 0.00164565
1.61540E+06 0.00164524
1.61760E+06 0.00164478
1.61800E+06 0.00164470
1.62030E+06 0.00164423
1.62290E+06 0.00164370
1.62610E+06 0.00164304
1.62860E+06 0.00164253
1.63040E+06 0.00164216
1.63100E+06 0.00164204
1.63280E+06 0.00164167
1.63610E+06 0.00164100
1.63840E+06 0.00164054
1.64240E+06 0.00163973
1.64320E+06 0.00163956
1.64540E+06 0.00163912
1.64770E+06 0.00163866
1.64920E+06 0.00163835
1.65110E+06 0.00163797
1.65160E+06 0.00163787
1.65630E+06 0.00163693
1.65900E+06 0.00163639
1.66120E+06 0.00163595
1.66270E+06 0.00163565
1.66450E+06 0.00163529
1.66690E+06 0.00163482
1.66940E+06 0.00163432
1.67050E+06 0.00163410
1.67220E+06 0.00163377
1.67480E+06 0.00163325
1.67600E+06 0.00163302
1.67760E+06 0.00163270
1.67950E+06 0.00163233
1.68140E+06 0.00163195
1.68230E+06 0.00163178
1.68470E+06 0.00163131
1.68640E+06 0.00163097
1.69040E+06 0.00163019
1.69510E+06 0.00162928
1.70440E+06 0.00162747
1.70580E+06 0.00162720
1.70860E+06 0.00162666
1.71110E+06 0.00162618
1.71430E+06 0.00162556
1.71630E+06 0.00162518
1.71840E+06 0.00162478
1.71910E+06 0.00162464
1.72100E+06 0.00162428
1.72550E+06 0.00162342
1.72690E+06 0.00162316
1.72850E+06 0.00162285
1.73160E+06 0.00162226
1.73400E+06 0.00162181
1.73560E+06 0.00162151
1.73960E+06 0.00162075
1.74110E+06 0.00162047
1.74450E+06 0.00161983
1.74590E+06 0.00161956
1.74830E+06 0.00161911
1.75000E+06 0.00161880
1.75390E+06 0.00161807
1.75710E+06 0.00161747
1.75900E+06 0.00161712
1.76140E+06 0.00161667
1.76380E+06 0.00161622
1.76580E+06 0.00161585
1.76890E+06 0.00161528
1.77090E+06 0.00161491
1.77340E+06 0.00161445
1.77620E+06 0.00161393
1.77880E+06 0.00161346
1.78350E+06 0.00161259
1.78700E+06 0.00161195
1.78990E+06 0.00161143
1.79260E+06 0.00161093
1.79570E+06 0.00161037
1.79740E+06 0.00161006
1.80000E+06 0.00160959
1.80270E+06 0.00160907
1.80490E+06 0.00160865
1.80790E+06 0.00160807
1.80970E+06 0.00160772
1.81150E+06 0.00160738
1.81370E+06 0.00160696
1.81464E+06 0.00160678
1.81610E+06 0.00160650
1.81840E+06 0.00160606
1.82140E+06 0.00160549
1.82377E+06 0.00160504
1.82460E+06 0.00160488
1.82640E+06 0.00160454
1.82920E+06 0.00160401
1.83370E+06 0.00160316
1.83600E+06 0.00160272
1.83690E+06 0.00160255
1.83910E+06 0.00160214
1.83970E+06 0.00160203
1.84090E+06 0.00160180
1.84260E+06 0.00160148
1.84530E+06 0.00160097
1.84830E+06 0.00160041
1.84990E+06 0.00160011
1.85160E+06 0.00159980
1.85280E+06 0.00159957
1.85550E+06 0.00159907
1.85790E+06 0.00159862
1.85860E+06 0.00159849
1.86000E+06 0.00159823
1.86120E+06 0.00159801
1.86390E+06 0.00159751
1.86550E+06 0.00159721
1.86730E+06 0.00159688
1.86990E+06 0.00159640
1.87120E+06 0.00159616
1.87420E+06 0.00159561
1.87590E+06 0.00159530
1.87900E+06 0.00159473
1.88100E+06 0.00159436
1.88250E+06 0.00159409
1.88550E+06 0.00159354
1.88790E+06 0.00159310
1.89040E+06 0.00159265
1.89450E+06 0.00159190
1.89660E+06 0.00159152
1.89810E+06 0.00159125
1.90000E+06 0.00159091
1.90120E+06 0.00159069
1.90360E+06 0.00159026
1.90590E+06 0.00158984
1.91140E+06 0.00158885
1.91320E+06 0.00158853
1.91470E+06 0.00158826
1.91790E+06 0.00158769
1.92180E+06 0.00158699
1.92310E+06 0.00158676
1.92580E+06 0.00158628
1.92750E+06 0.00158598
1.93030E+06 0.00158548
1.93200E+06 0.00158518
1.93480E+06 0.00158468
1.93690E+06 0.00158431
1.94010E+06 0.00158375
1.94230E+06 0.00158336
1.94440E+06 0.00158299
1.94620E+06 0.00158267
1.94860E+06 0.00158225
1.95100E+06 0.00158183
1.95370E+06 0.00158136
1.95520E+06 0.00158110
1.95700E+06 0.00158078
1.95990E+06 0.00158028
1.96420E+06 0.00157953
1.96590E+06 0.00157923
1.96730E+06 0.00157899
1.97050E+06 0.00157844
1.97470E+06 0.00157771
1.97700E+06 0.00157732
1.97890E+06 0.00157699
1.98150E+06 0.00157654
1.98360E+06 0.00157618
1.98640E+06 0.00157570
1.98990E+06 0.00157510
1.99170E+06 0.00157479
1.99310E+06 0.00157456
1.99460E+06 0.00157430
1.99740E+06 0.00157382
2.00000E+06 0.00157338
2.00060E+06 0.00157329
2.00250E+06 0.00157301
