Br-79(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
2230.85 9.29970
2231.08 9.07275
2231.55 8.80462
2232.01 8.63112
2232.94 8.37930
2233.87 8.17998
2237.57 7.57423
2244.99 6.73656
2248.70 6.39857
2250.55 6.23447
2252.41 6.06605
2254.26 5.88448
2255.19 5.78544
2256.11 5.68100
2257.04 5.58246
2257.50 5.55203
2257.97 5.56862
2258.43 5.72877
2258.66 5.95299
2258.89 6.41231
2259.13 7.42469
2259.24 8.38167
2259.36 9.93670
2259.47 12.6682
2259.59 17.8255
2259.71 28.5441
2259.76 38.1471
2259.82 52.2732
2259.87 67.5719
2259.91 85.8758
2260.00 113.144
2260.09 97.6882
2260.18 67.0533
2260.28 44.6199
2260.37 32.0397
2260.47 24.6260
2260.57 20.0710
2260.66 17.0360
2260.76 14.9531
2260.95 12.3142
2261.14 10.7487
2261.34 9.74268
2261.72 8.54043
2262.11 7.85955
2262.49 7.42706
2263.26 6.90755
2264.03 6.60218
2264.80 6.39672
2266.34 6.12516
2267.88 5.94069
2269.42 5.79726
2272.51 5.56681
2275.59 5.36580
2277.13 5.26615
2278.67 5.16199
2280.21 5.04841
2280.98 4.98719
2281.75 4.92534
2282.52 4.87624
2282.90 4.87303
2283.29 4.91526
2283.67 5.08549
2283.87 5.29341
2284.06 5.69321
2284.25 6.52906
2284.35 7.28471
2284.44 8.48492
2284.54 10.5230
2284.64 14.1457
2284.73 21.1459
2284.78 27.0163
2284.83 35.3890
2284.87 45.4928
2284.92 57.6100
2285.00 75.4170
2285.09 65.0095
2285.17 44.9489
2285.22 35.5123
2285.28 28.6942
2285.38 20.2791
2285.49 15.6831
2285.59 12.9703
2285.70 11.2130
2285.81 10.0282
2286.02 8.54765
2286.23 7.68391
2286.44 7.13316
2286.86 6.47878
2287.28 6.10688
2287.71 5.86839
2288.55 5.57607
2289.40 5.39851
2290.24 5.27413
2291.93 5.09990
2295.31 4.86568
2298.69 4.68246
2305.45 4.35105
2312.21 4.00922
2318.97 3.62253
2322.34 3.40886
2325.72 3.19684
2329.10 3.06100
2330.79 3.10922
2332.48 3.39664
2334.17 4.34478
2335.02 5.44090
2335.86 7.50931
2336.71 11.7409
2337.13 15.5511
2337.55 21.5531
2337.97 31.5736
2338.40 49.3524
2338.82 83.3766
2339.03 111.674
2339.24 151.761
2339.62 257.876
2340.00 343.206
2340.38 292.885
2340.76 195.526
2341.20 121.307
2341.63 81.1706
2342.07 58.4743
2342.51 44.7281
2342.94 35.7853
2343.38 29.6663
2344.25 22.0038
2345.13 17.5293
2346.00 14.6547
2347.74 11.2385
2349.49 9.29566
2351.23 8.03897
2354.73 6.46027
2358.22 5.42352
2359.96 4.99694
2361.71 4.61682
2363.45 4.33007
2364.33 4.28869
2365.20 4.44356
2366.07 5.13685
2366.51 5.99794
2366.95 7.68009
2367.38 11.2612
2367.60 14.5884
2367.82 20.0250
2368.04 29.5230
2368.25 47.6512
2368.36 63.1193
2368.47 86.3386
2368.58 122.081
2368.69 177.259
2368.85 295.831
2369.00 387.233
2369.16 325.453
2369.31 214.254
2369.47 136.632
2369.63 92.9054
2369.80 67.2424
2369.96 51.4334
2370.12 40.9746
2370.28 33.7921
2370.60 24.7505
2370.92 19.4404
2371.25 16.0348
2371.89 12.0089
2372.54 9.73422
2373.18 8.27850
2374.47 6.50830
2375.76 5.55720
2376.41 5.39924
2377.05 5.67076
2377.70 6.99017
2378.02 8.58211
2378.35 11.5608
2378.51 14.0067
2378.67 17.4969
2378.83 22.6360
2378.99 30.4527
2379.15 42.9148
2379.31 63.4461
2379.47 99.0048
2379.64 161.855
2379.82 279.210
2380.00 376.745
2380.18 326.295
2380.37 221.478
2380.50 162.933
2380.64 123.272
2380.78 96.5234
2380.91 78.1454
2381.19 55.2677
2381.46 42.2448
2381.73 34.1163
2382.00 28.6738
2382.55 21.9909
2383.10 18.1232
2383.64 15.6455
2384.74 12.6822
2385.83 10.9805
2386.92 9.87648
2389.11 8.51440
2391.29 7.68897
2393.48 7.11814
2395.66 6.68529
2396.21 6.59529
2396.75 6.52730
2397.03 6.52203
2397.30 6.59047
2397.44 6.70722
2397.57 6.98039
2397.64 7.25260
2397.71 7.70185
2397.78 8.48197
2397.84 9.85866
2397.92 12.4520
2398.00 14.6216
2398.08 13.4930
2398.16 11.1436
2398.22 9.73607
2398.28 8.82733
2398.41 7.81974
2398.54 7.31849
2398.66 7.03217
2398.91 6.72313
2399.17 6.55863
2399.67 6.37375
2400.18 6.25909
2401.19 6.09802
2402.20 5.97251
2406.24 5.58847
2414.31 5.02852
2422.39 4.57609
2430.47 4.15549
2438.55 3.71901
2446.63 3.21086
2450.67 2.89935
2454.71 2.51957
2456.73 2.29795
2457.74 2.18406
2458.75 2.08148
2459.76 2.03056
2460.26 2.06440
2460.77 2.20412
2461.27 2.61041
2461.52 3.05192
2461.78 3.84980
2462.03 5.43021
2462.15 6.81629
2462.28 8.97695
2462.41 12.5408
2462.53 18.8478
2462.60 23.8668
2462.66 30.9469
2462.72 41.0696
2462.78 55.4764
2462.89 91.1853
2463.00 117.904
2463.11 98.2067
2463.22 64.2541
2463.29 48.1987
2463.36 36.9333
2463.50 23.5821
2463.64 16.5135
2463.77 12.4701
2463.91 9.93549
2464.05 8.27517
2464.33 6.31241
2464.61 5.30394
2464.89 4.81151
2465.45 4.86396
2465.73 5.43184
2466.01 6.54151
2466.29 8.53853
2466.56 12.1581
2466.70 15.0473
2466.84 19.0906
2466.98 24.9867
2467.12 33.7423
2467.26 47.4633
2467.40 69.6220
2467.54 107.566
2467.68 172.777
2467.84 293.210
2468.00 389.292
2468.16 331.076
2468.32 220.066
2468.50 138.426
2468.67 93.1315
2468.85 67.1392
2469.02 51.1832
2469.20 40.7520
2469.38 33.5645
2469.73 24.5417
2470.08 19.2617
2470.43 15.8716
2471.14 11.8596
2471.84 9.60921
2472.54 8.18500
2473.95 6.49131
2475.36 5.50935
2476.77 4.85683
2479.58 4.00801
2482.40 3.44069
2485.21 3.00296
2488.03 2.64135
2488.73 2.56939
2489.43 2.53560
2489.79 2.57198
2490.14 2.75006
2490.31 3.00378
2490.49 3.59852
2490.58 4.20432
2490.67 5.27733
2490.75 7.31925
2490.84 11.3254
2490.88 14.1909
2490.92 17.5953
2491.00 22.4379
2491.08 19.2568
2491.16 13.4913
2491.22 10.4617
2491.27 8.42918
2491.38 6.07301
2491.50 4.85545
2491.61 4.16589
2491.83 3.44146
2492.06 3.08287
2492.51 2.73643
2492.96 2.56722
2494.76 2.30626
2496.55 2.25997
2498.35 2.40171
2500.15 2.92179
2501.05 3.50503
2501.95 4.59471
2502.40 5.51066
2502.85 6.88394
2503.30 9.06833
2503.75 12.7846
2504.20 19.7807
2504.42 25.7466
2504.65 34.7727
2504.87 49.2612
2505.10 73.8338
2505.32 118.148
2505.55 200.413
2505.77 340.305
2506.00 453.967
2506.23 390.615
2506.46 264.877
2506.68 177.809
2506.91 126.939
2507.14 96.7642
2507.37 78.0596
2507.82 57.6136
2508.28 48.1114
2508.73 43.7733
2509.19 42.4280
2510.10 45.5986
2511.01 55.6797
2511.92 74.6520
2512.83 107.941
2513.74 164.921
2514.87 278.946
2516.00 373.227
2517.13 321.868
2518.26 217.695
2519.20 154.818
2520.14 114.159
2521.09 87.7905
2522.03 70.1083
2523.91 48.8057
2525.79 36.9906
2527.68 29.7086
2529.56 24.8647
2533.33 18.9198
2537.09 15.4536
2540.86 13.1888
2548.39 10.3570
2555.93 8.53900
2559.69 7.79122
2563.46 7.08520
2567.23 6.39306
2569.11 6.06199
2570.99 5.78576
2572.88 5.72205
2573.82 5.93481
2574.76 6.59360
2575.70 8.39740
2576.17 10.3238
2576.64 13.7816
2577.11 20.5232
2577.35 26.3761
2577.58 35.2970
2577.82 49.6733
2578.06 73.9563
2578.29 117.586
2578.53 198.524
2578.76 333.981
2579.00 440.171
2579.24 372.755
2579.48 247.681
2579.71 162.671
2579.95 112.915
2580.18 83.1698
2580.42 64.4558
2580.65 51.9212
2580.89 43.1681
2581.36 32.0547
2581.83 25.4537
2582.30 21.1850
2583.25 16.0626
2584.19 13.1233
2585.13 11.1992
2587.02 8.73528
2588.90 7.11341
2589.85 6.52452
2590.79 6.20394
2591.73 6.60137
2592.20 7.50754
2592.68 9.56456
2592.91 11.4240
2593.15 14.2678
2593.38 18.7272
2593.62 25.9326
2593.85 38.2392
2594.09 60.3470
2594.21 78.1187
2594.33 103.194
2594.44 138.946
2594.56 189.183
2594.78 330.740
2595.00 453.061
2595.22 397.782
2595.44 272.942
2595.63 194.919
2595.81 144.643
2596.00 111.992
2596.19 90.0511
2596.56 63.6090
2596.93 48.9099
2597.30 39.8465
2597.67 33.8141
2598.42 26.4252
2599.16 22.1474
2599.91 19.3879
2601.39 16.0602
2602.88 14.1273
2604.37 12.8583
2607.35 11.2734
2610.32 10.3022
2613.30 9.63013
2619.25 8.73084
2625.20 8.12947
2631.15 7.67952
2643.06 7.00840
2654.96 6.47897
2666.87 5.98263
2672.82 5.71332
2675.80 5.56377
2678.77 5.39772
2681.75 5.20805
2683.24 5.10273
2684.72 4.99344
2686.21 4.89815
2686.96 4.87780
2687.70 4.91726
2688.44 5.12624
2688.82 5.39264
2689.19 5.91563
2689.56 7.01288
2689.75 8.01407
2689.93 9.61079
2690.12 12.2985
2690.30 17.1394
2690.49 26.5648
2690.58 34.5241
2690.68 45.9358
2690.76 59.5098
2690.84 75.5421
2691.00 99.2323
2691.16 85.1765
2691.33 58.1859
2691.47 41.3358
2691.61 30.7958
2691.75 24.1485
2691.90 19.8087
2692.18 14.6650
2692.47 11.8872
2692.75 10.1983
2693.04 9.09201
2693.61 7.74741
2694.18 6.97042
2694.75 6.46314
2695.89 5.82506
2697.04 5.41478
2698.18 5.10283
2700.46 4.59187
2701.60 4.35584
2702.74 4.12758
2703.89 3.92377
2705.03 3.81011
2706.17 4.02439
2706.74 4.49301
2707.31 5.59587
2707.60 6.62717
2707.88 8.24678
2708.17 10.8922
2708.45 15.3829
2708.74 23.5629
2708.88 30.2016
2709.03 39.6834
2709.17 53.8235
2709.31 75.2493
2709.45 109.037
2709.60 161.789
2709.80 279.047
2710.00 376.168
2710.20 325.245
2710.41 220.266
2710.55 163.991
2710.69 125.401
2710.84 98.7410
2710.98 80.1950
2711.27 56.8400
2711.56 43.4077
2711.85 34.9781
2712.14 29.3196
2712.72 22.3680
2713.30 18.3610
2713.87 15.8011
2715.03 12.7675
2716.19 11.0511
2717.34 9.95119
2718.50 9.18318
2719.65 8.61177
2721.96 7.79374
2724.28 7.18443
2725.43 6.89897
2726.01 6.74963
2726.59 6.59100
2727.17 6.42551
2727.46 6.35057
2727.74 6.30730
2728.03 6.37787
2728.18 6.53786
2728.32 6.91191
2728.47 7.81610
2728.54 8.70976
2728.61 10.2294
2728.68 12.9841
2728.76 18.4324
2728.79 23.2008
2728.83 30.4961
2728.86 41.9593
2728.90 60.0629
2728.95 100.019
2729.00 132.231
2729.05 114.262
2729.10 78.8371
2729.16 50.6250
2729.22 35.5390
2729.28 27.1074
2729.34 22.0815
2729.40 18.7610
2729.46 16.4871
2729.58 13.6617
2729.70 11.9929
2729.82 10.9270
2730.06 9.65060
2730.30 8.92645
2730.54 8.46249
2731.01 7.90050
2731.49 7.56692
2731.97 7.34034
2732.93 7.03927
2734.84 6.67943
2736.75 6.43837
2740.57 6.07557
2744.39 5.76482
2748.22 5.44922
2750.13 5.27479
2752.04 5.07989
2753.95 4.85881
2754.91 4.74269
2755.86 4.64030
2756.82 4.61304
2757.30 4.69200
2757.78 4.94221
2758.25 5.62554
2758.49 6.34506
2758.73 7.61227
2758.97 9.98870
2759.21 14.8684
2759.33 19.2980
2759.45 26.2040
2759.57 37.3913
2759.63 45.5154
2759.69 55.6766
2759.77 73.1343
2759.84 93.9495
2760.00 125.721
2760.08 123.063
2760.16 109.155
2760.31 74.9559
2760.47 50.4871
2760.64 36.2181
2760.80 27.7093
2760.96 22.3359
2761.12 18.7462
2761.28 16.2296
2761.60 13.0148
2761.92 11.0824
2762.24 9.82013
2762.89 8.28250
2763.53 7.38505
2764.17 6.79581
2765.46 6.07116
2766.75 5.73905
2767.39 5.77724
2768.03 6.12228
2768.68 7.21665
2769.00 8.41731
2769.32 10.5667
2769.64 14.6880
2769.80 18.1711
2769.96 23.3205
2770.12 31.3094
2770.28 44.1406
2770.45 65.5361
2770.61 101.402
2770.80 172.612
2771.00 231.468
2771.20 200.363
2771.40 136.527
2771.55 99.8480
2771.70 75.5521
2771.86 59.3681
2772.01 48.2879
2772.32 34.6758
2772.62 27.0424
2772.93 22.2982
2773.23 19.1492
2773.85 15.2957
2774.46 13.0806
2775.07 11.6639
2776.30 9.97788
2777.52 9.01408
2778.75 8.39075
2781.20 7.62624
2783.65 7.16614
2786.10 6.85159
2791.01 6.43319
2795.91 6.15201
2800.81 5.93813
2810.62 5.60854
2820.43 5.33865
2830.23 5.08825
2840.04 4.83077
2844.94 4.68640
2846.17 4.64639
2847.39 4.60565
2848.00 4.58887
2848.62 4.59019
2848.92 4.61905
2849.23 4.72372
2849.38 4.86260
2849.54 5.17377
2849.61 5.48070
2849.69 5.99518
2849.77 6.93105
2849.84 8.63654
2849.92 11.5731
2850.00 13.9513
2850.08 12.5882
2850.16 9.90322
2850.25 7.89145
2850.33 6.77611
2850.42 6.13600
2850.51 5.74235
2850.69 5.30547
2850.86 5.08013
2851.21 4.85673
2851.56 4.74823
2852.27 4.63786
2852.97 4.57617
2855.78 4.43294
2861.40 4.21012
2867.03 3.96876
2872.65 3.68240
2878.27 3.33458
2881.08 3.14264
2883.90 2.96983
2886.71 2.93544
2888.11 3.09937
2889.52 3.60888
2890.92 5.01576
2891.63 6.51798
2892.33 9.19555
2893.03 14.3138
2893.38 18.6482
2893.74 25.0921
2894.09 35.0821
2894.44 51.1104
2894.79 77.8785
2895.14 123.205
2895.57 212.606
2896.00 287.347
2896.43 248.943
2896.86 168.630
2897.33 108.877
2897.79 75.0852
2898.26 55.3650
2898.73 43.0984
2899.19 34.9779
2899.66 29.3451
2900.59 22.1946
2901.52 17.9502
2902.46 15.1968
2904.32 11.8889
2906.18 9.99275
2908.05 8.76349
2911.78 7.22905
2915.51 6.23387
2917.37 5.82091
2919.24 5.43409
2921.10 5.07773
2922.03 4.93859
2922.97 4.89116
2923.90 5.13138
2924.37 5.54863
2924.83 6.47126
2925.30 8.61007
2925.53 10.7083
2925.76 14.2661
2926.00 20.7327
2926.11 26.0347
2926.23 33.6617
2926.35 45.2029
2926.46 62.9875
2926.58 91.7804
2926.70 137.969
2926.85 232.879
2927.00 308.230
2927.15 262.607
2927.31 175.908
2927.42 128.149
2927.53 96.3936
2927.65 74.9554
2927.76 60.3659
2927.99 42.3687
2928.22 32.2821
2928.45 26.0194
2928.68 21.8667
2929.14 16.8370
2929.59 13.9654
2930.05 12.1481
2930.97 10.0011
2931.88 8.78442
2932.80 7.99791
2934.62 7.02094
2936.45 6.40803
2938.28 5.95947
2941.94 5.26859
2945.60 4.65611
2947.43 4.34222
2949.26 4.02304
2951.09 3.75542
2952.01 3.71968
2952.92 3.90358
2953.84 4.72204
2954.29 5.74500
2954.75 7.73918
2954.98 9.42646
2955.21 11.9206
2955.44 15.7268
2955.67 21.7428
2955.89 31.8397
2956.12 49.7248
2956.24 64.0640
2956.35 84.0289
2956.47 112.337
2956.58 152.289
2956.79 261.628
2957.00 351.405
2957.21 302.714
2957.42 204.279
2957.61 140.410
2957.80 101.056
2958.00 76.3132
2958.19 60.2465
2958.57 41.3922
2958.95 31.2386
2959.34 25.0851
2959.72 21.0509
2960.48 16.1878
2961.25 13.4044
2962.01 11.6198
2963.55 9.45017
2965.08 8.15479
2965.84 7.69272
2966.61 7.36126
2967.37 7.28003
2967.76 7.46121
2968.14 7.99412
2968.52 9.33725
2968.71 10.6567
2968.90 12.8452
2969.10 16.6758
2969.29 23.7439
2969.48 37.8639
2969.57 50.0787
2969.67 67.6369
2969.83 113.922
2970.00 153.330
2970.17 134.427
2970.33 93.2207
2970.49 64.8246
2970.65 47.7142
2970.81 37.1792
2970.97 30.3691
2971.29 22.4529
2971.61 18.1847
2971.93 15.5934
2972.25 13.8802
2972.89 11.7818
2973.53 10.5527
2974.17 9.74669
2975.45 8.74076
2976.74 8.12234
2978.02 7.69128
2980.58 7.10066
2983.14 6.68084
2985.70 6.32452
2986.98 6.14584
2987.62 6.05253
2988.26 5.95774
2988.90 5.87415
2989.22 5.85305
2989.54 5.87733
2989.86 6.02918
2990.02 6.22477
2990.18 6.60448
2990.34 7.37873
2990.50 9.10932
2990.58 10.7819
2990.66 13.5719
2990.74 18.4365
2990.82 27.0901
2990.86 34.5493
2990.91 43.4157
2991.00 57.4514
2991.09 51.0117
2991.18 36.5830
2991.25 28.4671
2991.32 22.9195
2991.39 19.1510
2991.45 16.5626
2991.59 13.2808
2991.72 11.4113
2991.86 10.2268
2992.00 9.43419
2992.27 8.44990
2992.54 7.87042
2992.81 7.49390
2993.35 7.03092
2993.89 6.75305
2994.43 6.56328
2995.51 6.30684
2996.60 6.12618
2997.68 5.98320
2998.22 5.93016
2998.76 5.92712
2999.03 5.99618
2999.30 6.24529
2999.44 6.57019
2999.57 7.26750
2999.64 7.92875
2999.71 8.98976
2999.77 10.8166
2999.84 13.9148
2999.92 19.8778
3000.00 24.7092
3000.08 22.0466
3000.16 16.7148
3000.22 13.7211
3000.28 11.6993
3000.34 10.3391
3000.40 9.40034
3000.52 8.23941
3000.64 7.58288
3000.88 6.88968
3001.12 6.54115
3001.60 6.19277
3002.07 6.01119
3003.03 5.79651
3003.99 5.64353
3004.94 5.50674
3005.42 5.44347
3005.90 5.39447
3006.38 5.39825
3006.62 5.45932
3006.86 5.62469
3007.10 6.04377
3007.22 6.46895
3007.34 7.18695
3007.46 8.48999
3007.58 10.9943
3007.70 16.3733
3007.76 21.2866
3007.81 28.6295
3007.86 36.7888
3007.91 46.5024
3008.00 61.8704
3008.09 54.7270
3008.19 38.8930
3008.28 27.9844
3008.37 21.4258
3008.46 17.3382
3008.54 14.7249
3008.72 11.6678
3008.90 10.0226
3009.08 9.02679
3009.26 8.37128
3009.62 7.57469
3009.98 7.11496
3010.33 6.81755
3011.05 6.45495
3011.77 6.23921
3012.48 6.09299
3013.91 5.90021
3015.35 5.77130
3016.78 5.67379
3019.64 5.52577
3025.37 5.31167
3031.09 5.14310
3042.54 4.85932
3054.00 4.60278
3065.45 4.34852
3076.90 4.07563
3082.63 3.92102
3088.35 3.73757
3091.22 3.62266
3092.65 3.55387
3094.08 3.47297
3095.51 3.37453
3096.23 3.31777
3096.94 3.25948
3097.66 3.21787
3098.02 3.22536
3098.37 3.29257
3098.73 3.52448
3098.91 3.79367
3099.09 4.29812
3099.27 5.30813
3099.45 7.55454
3099.54 9.75061
3099.63 13.4039
3099.72 19.8432
3099.76 24.8795
3099.81 31.4717
3099.85 41.1071
3099.90 52.7635
3100.00 70.4603
3100.05 69.1022
3100.10 61.4054
3100.20 42.5389
3100.26 33.0825
3100.32 26.3348
3100.45 18.1908
3100.58 13.7694
3100.71 11.1800
3100.83 9.51326
3100.96 8.38982
3101.22 6.98700
3101.47 6.16941
3101.73 5.64310
3102.24 5.01437
3102.75 4.65527
3103.26 4.42319
3104.27 4.13809
3105.29 3.96439
3106.31 3.84298
3108.35 3.67325
3112.43 3.44552
3116.51 3.26589
3124.67 2.93823
3132.82 2.61885
3140.98 2.35936
3145.06 2.33502
3149.14 2.54364
3153.22 3.42388
3155.26 4.51650
3157.29 6.66381
3158.31 8.49573
3159.33 11.2309
3160.35 15.4769
3161.37 22.3793
3162.39 34.3512
3163.41 56.8348
3163.92 75.7178
3164.43 103.599
3164.94 145.628
3165.45 208.853
3166.23 353.615
3167.00 467.851
3167.78 396.168
3168.55 262.058
3169.35 168.488
3170.15 114.839
3170.95 83.2030
3171.74 63.4654
3172.54 50.3917
3173.34 41.3204
3174.94 29.8394
3176.53 23.0638
3178.13 18.6889
3181.32 13.4566
3184.52 10.4574
3187.71 8.49007
3194.10 5.93698
3200.48 4.15860
3203.68 3.42300
3206.87 2.85161
3210.06 2.77395
3211.66 3.26681
3212.46 3.80826
3213.25 4.68424
3214.05 6.08427
3214.85 8.32615
3215.65 11.9885
3216.45 18.1720
3217.25 29.1450
3217.65 37.7847
3218.04 49.8684
3218.44 67.1161
3218.84 92.2236
3219.24 129.297
3219.64 183.900
3220.32 326.364
3221.00 451.519
3221.69 398.838
3222.37 274.160
3222.99 192.074
3223.60 140.191
3224.22 107.216
3224.84 85.4273
3226.07 59.4814
3227.30 45.2253
3228.54 36.4705
3229.77 30.6590
3232.24 23.5378
3234.70 19.4016
3237.17 16.7232
3242.10 13.4676
3247.04 11.5498
3251.97 10.2635
3256.90 9.30951
3258.14 9.10158
3259.37 8.90543
3259.99 8.82025
3260.60 8.77854
3260.91 8.82075
3261.22 9.02824
3261.37 9.31771
3261.53 9.97098
3261.60 10.6072
3261.68 11.6784
3261.76 13.5745
3261.84 17.0151
3261.92 23.1441
3262.00 28.0526
3262.08 25.1663
3262.17 19.6168
3262.26 15.2833
3262.36 12.9774
3262.46 11.6664
3262.55 10.8775
3262.74 10.0012
3262.94 9.54702
3263.32 9.08630
3263.71 8.85006
3264.48 8.58618
3265.25 8.41920
3266.79 8.17578
3268.33 7.97808
3274.50 7.32457
3277.58 7.02578
3280.67 6.71655
3282.21 6.54405
3282.98 6.44817
3283.75 6.34275
3284.52 6.22663
3284.91 6.16803
3285.29 6.12004
3285.68 6.11763
3285.87 6.16868
3286.06 6.31037
3286.26 6.67151
3286.35 7.03049
3286.45 7.63231
3286.54 8.70416
3286.64 10.6944
3286.74 14.7063
3286.83 23.2368
3286.87 29.3178
3286.92 36.7598
3287.00 48.6544
3287.08 43.6842
3287.17 31.8876
3287.25 23.9818
3287.32 19.0150
3287.40 15.8752
3287.48 13.8060
3287.63 11.3548
3287.78 10.0096
3287.94 9.18382
3288.09 8.63383
3288.40 7.95721
3288.71 7.55724
3289.02 7.29310
3289.63 6.96063
3290.25 6.75162
3290.86 6.60156
3292.09 6.38467
3294.55 6.07996
3297.01 5.83246
3301.94 5.37046
3306.86 4.87720
3311.78 4.28364
3314.24 3.91830
3316.71 3.48101
3319.17 2.94909
3320.40 2.65332
3321.63 2.37913
3322.86 2.28717
3323.47 2.48308
3323.78 2.72620
3324.09 3.13854
3324.40 3.82608
3324.71 4.97004
3324.86 5.80920
3325.01 6.90913
3325.17 8.36520
3325.32 10.3019
3325.47 12.9507
3325.63 16.6178
3325.78 21.8018
3325.94 29.2507
3326.09 40.3916
3326.24 57.4383
3326.40 84.1442
3326.55 125.787
3326.78 222.194
3327.00 306.450
3327.11 302.735
3327.23 270.156
3327.45 185.741
3327.70 120.283
3327.95 83.2811
3328.20 61.7446
3328.45 48.3980
3328.70 39.5290
3328.95 33.3748
3329.46 25.5251
3329.96 20.8543
3330.46 17.8335
3331.46 14.2541
3332.46 12.3069
3333.47 11.1984
3335.47 10.4753
3337.48 11.6208
3338.48 13.3179
3339.48 16.4464
3340.48 22.2896
3341.49 33.8195
3341.99 43.7861
3342.49 58.7342
3342.99 81.6528
3343.49 116.818
3344.25 198.385
3345.00 266.412
3345.76 231.028
3346.51 157.492
3347.16 112.053
3347.80 82.9486
3348.45 64.2300
3349.09 51.7424
3350.38 36.7916
3351.67 28.5103
3352.96 23.3607
3354.25 19.8335
3354.89 18.4128
3355.54 17.1280
3355.86 16.5427
3356.18 16.1078
3356.34 16.0977
3356.51 16.5713
3356.59 17.2703
3356.67 18.6518
3356.75 21.4730
3356.83 27.1087
3356.91 38.4939
3357.00 50.0546
3357.09 48.1419
3357.17 39.1931
3357.26 31.9396
3357.35 27.3830
3357.44 24.4988
3357.53 22.5941
3357.71 20.2449
3357.88 18.8679
3358.06 17.9521
3358.24 17.2860
3358.59 16.3479
3359.30 15.1625
3360.01 14.3539
3360.72 13.7164
3361.42 13.1893
3361.78 12.9732
3362.13 12.8458
3362.31 12.8836
3362.49 13.1417
3362.58 13.4804
3362.66 14.1389
3362.75 15.5080
3362.84 18.3811
3362.92 23.1055
3363.00 27.1910
3363.08 25.3680
3363.16 21.2212
3363.24 18.0719
3363.33 16.2310
3363.41 15.1235
3363.50 14.4184
3363.67 13.5739
3363.84 13.0956
3364.18 12.5482
3364.51 12.2176
3365.19 11.7758
3365.87 11.4505
3368.58 10.5249
3374.00 9.31246
3376.70 8.84281
3379.41 8.40137
3380.77 8.17300
3381.45 8.05216
3382.12 7.92525
3382.80 7.79646
3383.14 7.73996
3383.48 7.70764
3383.82 7.75263
3383.99 7.85304
3384.15 8.07996
3384.32 8.59589
3384.41 9.08023
3384.49 9.84715
3384.58 11.1451
3384.66 13.4048
3384.75 17.6754
3384.83 25.8171
3384.92 40.0164
3385.00 52.1553
3385.09 46.6940
3385.17 34.3699
3385.22 28.3204
3385.28 23.8975
3385.38 18.4092
3385.49 15.3304
3385.59 13.4895
3385.70 12.2814
3385.80 11.4562
3386.01 10.4050
3386.22 9.77607
3386.44 9.36019
3386.86 8.84177
3387.28 8.52448
3387.70 8.30250
3388.55 7.99235
3390.23 7.56923
3391.92 7.21238
3393.61 6.84470
3394.45 6.65072
3395.30 6.46657
3396.14 6.36817
3396.56 6.43495
3396.99 6.72394
3397.41 7.57948
3397.62 8.49761
3397.83 10.1127
3398.04 13.0966
3398.25 19.0149
3398.36 24.1749
3398.46 31.8775
3398.57 43.8318
3398.67 62.0493
3398.84 106.688
3399.00 146.139
3399.16 130.347
3399.33 91.9615
3399.47 67.5317
3399.60 51.6869
3399.74 41.2660
3399.88 34.2843
3400.16 25.7898
3400.44 21.0379
3400.71 18.0921
3400.99 16.1220
3401.54 13.6947
3402.10 12.2791
3402.65 11.3599
3403.76 10.2415
3404.87 9.58320
3405.98 9.14437
3408.19 8.58213
3410.41 8.22176
3412.62 7.95915
3417.05 7.57477
3421.48 7.27432
3423.70 7.13399
3425.92 6.98987
3428.13 6.83016
3429.24 6.73875
3430.35 6.63568
3431.45 6.52088
3432.01 6.46525
3432.56 6.42791
3433.12 6.46327
3433.39 6.56203
3433.67 6.80229
3433.95 7.38273
3434.09 7.95874
3434.22 8.91997
3434.36 10.6395
3434.50 13.8978
3434.64 20.6758
3434.71 26.7237
3434.78 35.7780
3434.83 45.9564
3434.89 58.3256
3435.00 77.4432
3435.11 68.4081
3435.22 48.6332
3435.35 32.8591
3435.48 24.2131
3435.61 19.2931
3435.74 16.2811
3435.87 14.3099
3436.00 12.9471
3436.26 11.2293
3436.52 10.2074
3436.78 9.54529
3437.30 8.74548
3437.82 8.28483
3438.34 7.98692
3439.38 7.62060
3440.42 7.39836
3441.45 7.24399
3443.53 7.02954
3445.61 6.86988
3447.68 6.72489
3448.72 6.64865
3449.76 6.56940
3450.28 6.54047
3450.80 6.57194
3451.06 6.68368
3451.19 6.81271
3451.32 7.04843
3451.45 7.51097
3451.58 8.49771
3451.64 9.41466
3451.71 10.8903
3451.77 13.3500
3451.84 17.4175
3451.92 25.8352
3452.00 32.9586
3452.08 29.5888
3452.16 22.2337
3452.22 18.3034
3452.28 15.5901
3452.33 13.6941
3452.39 12.3452
3452.50 10.6237
3452.61 9.61464
3452.72 8.97212
3452.84 8.53559
3453.06 7.99134
3453.51 7.46357
3453.96 7.21033
3454.85 6.96118
3455.75 6.83152
3457.54 6.68226
3459.33 6.58495
3462.92 6.43984
3466.50 6.31720
3470.09 6.19811
3473.67 6.06890
3475.46 5.99336
3477.25 5.90219
3478.15 5.84808
3479.05 5.79489
3479.49 5.78690
3479.94 5.85743
3480.17 6.00451
3480.39 6.42443
3480.50 6.91482
3480.61 7.89204
3480.67 8.74796
3480.73 10.0543
3480.78 12.0972
3480.84 15.3036
