Zr-94(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
76350.0 76.5429
76380.1 64.2942
76410.1 43.6836
76434.2 32.1712
76458.3 24.7928
76482.3 20.0400
76506.4 16.8748
76554.6 13.1160
76602.7 11.0733
76650.9 9.84172
76699.1 9.03892
76795.4 8.08006
76891.7 7.53921
76988.0 7.19520
77180.6 6.77948
77373.3 6.52876
77565.9 6.35341
77662.2 6.28617
77710.4 6.26067
77758.5 6.24751
77806.7 6.26656
77830.8 6.30739
77854.9 6.40105
77878.9 6.62563
77891.0 6.85454
77903.0 7.26167
77915.1 8.06226
77921.1 8.77339
77927.1 9.89976
77933.1 11.8074
77939.1 15.3300
77942.1 18.2590
77945.2 22.5652
77948.2 29.0393
77951.2 38.7345
77955.6 59.7327
77960.0 74.9447
77964.4 62.6422
77968.8 42.3745
77972.6 30.6642
77976.3 23.3552
77980.0 18.7537
77983.7 15.7514
77991.1 12.2488
77998.6 10.3853
78006.0 9.27992
78013.4 8.57170
78028.3 7.74400
78043.2 7.29226
78058.0 7.01584
78087.8 6.70260
78117.5 6.53320
78147.2 6.42793
78206.7 6.30357
78325.6 6.18422
78444.5 6.12839
78682.3 6.11272
78920.1 6.24472
79157.9 6.68631
79276.8 7.16098
79395.7 7.98788
79514.6 9.49834
79633.5 12.4636
79752.4 18.8705
79811.9 24.7867
79871.3 33.8932
79960.7 55.0190
80050.0 72.5485
80139.4 63.1417
80228.7 44.0665
80311.9 31.5245
80395.2 23.8236
80478.4 19.0227
80561.6 15.8784
80728.1 12.1320
80894.6 9.98101
81061.0 8.48128
81227.5 7.12974
81310.7 6.33124
81393.9 5.24329
81435.6 4.47706
81456.4 4.00606
81477.2 3.46778
81498.0 2.88200
81518.8 2.37651
81529.2 2.29282
81539.6 2.53155
81550.0 3.47450
81555.2 4.43041
81560.4 5.89636
81567.8 9.22827
81575.2 14.4434
81590.0 28.3231
81597.4 32.8898
81604.8 34.0424
81619.6 30.3508
81633.5 25.7249
81647.4 22.1081
81661.3 19.4860
81675.2 17.5736
81702.9 15.0376
81730.7 13.4629
81758.5 12.3967
81786.3 11.6274
81841.8 10.5855
81897.4 9.90421
81952.9 9.41645
82064.0 8.74807
82286.2 7.95782
82508.4 7.46430
82952.8 6.80430
83397.2 6.31542
83841.6 5.89307
84063.8 5.70516
84286.0 5.55871
84508.2 5.53849
84619.3 5.65460
84730.4 5.97335
84841.5 6.73916
84952.6 8.61738
85008.2 10.5141
85063.7 13.7586
85119.3 19.5473
85174.8 30.0782
85237.4 50.1900
85300.0 67.9979
85362.6 60.5929
85425.2 43.0262
85480.5 31.5956
85535.8 24.2663
85591.1 19.5391
85646.4 16.3635
85757.0 12.4942
85867.6 10.2658
85978.2 8.80527
86088.8 7.74157
86310.0 6.16217
86531.2 4.81446
86641.8 4.11658
86752.4 3.35897
86863.0 2.52623
86973.6 1.68316
87028.9 1.36587
87084.2 1.31561
87111.9 1.50483
87139.5 1.95105
87167.2 2.79641
87194.8 4.24646
87228.6 7.23184
87262.4 11.9650
87330.0 24.6520
87363.8 28.7967
87397.6 29.7605
87465.2 26.0617
87504.8 23.1266
87544.4 20.6372
87564.2 19.8173
87584.1 19.8125
87594.0 20.5878
87603.9 22.6470
87613.8 27.6654
87623.7 39.8293
87631.8 59.4524
87640.0 78.0023
87648.2 72.1769
87656.3 55.2683
87665.7 41.1848
87675.1 33.0369
87684.5 28.1450
87693.9 24.9788
87712.7 21.1609
87731.5 18.9093
87750.3 17.3729
87769.1 16.2193
87806.6 14.5139
87881.7 12.1530
87956.9 10.2915
88032.0 8.47437
88069.6 7.47272
88107.1 6.33886
88144.7 5.00952
88182.3 3.46495
88201.1 2.68479
88219.8 2.09936
88229.2 2.01611
88238.6 2.22468
88248.0 2.93312
88257.4 4.46828
88268.1 7.80163
88278.7 13.5238
88300.0 30.6228
88310.7 37.2618
88321.3 39.9545
88342.6 37.3579
88357.6 33.7096
88372.6 30.3561
88387.6 27.5829
88402.6 25.3490
88432.6 22.0731
88462.6 19.8370
88492.6 18.2255
88522.6 17.0096
88582.6 15.2841
88642.5 14.0996
88702.5 13.2181
88822.5 11.9511
88942.5 11.0531
89002.5 10.7106
89062.5 10.4731
89122.4 10.4624
89152.4 10.6494
89182.4 11.1134
89212.4 12.1313
89242.4 14.3565
89272.4 19.4835
89287.4 24.3531
89302.4 31.9595
89326.2 51.5472
89350.0 70.4112
89373.8 65.3897
89397.6 49.1909
89416.4 39.1087
89435.3 32.1835
89454.1 27.4636
89472.9 24.1678
89510.6 20.0141
89548.2 17.5835
89585.9 16.0186
89623.5 14.9356
89698.8 13.5385
89774.1 12.6718
89849.4 12.0749
90000.0 11.2889
90000.0 9.07398
99999.9 9.15135
100000 10.1154
105000 10.0923
110000 10.0140
115000 9.87915
120000 9.74429
125000 9.71433
130000 9.73713
135000 9.81295
140000 9.99658
141585 10.0892
150000 10.5807
160000 10.9456
170000 11.0887
175000 10.7741
180000 10.5125
185000 10.1393
190000 9.87483
195000 9.44321
200000 9.17591
210000 9.46829
220291 10.1093
230000 10.7141
240000 10.5584
250000 10.1216
260000 9.23677
270000 9.18463
280000 9.57717
290000 9.68718
300000 8.96354
310000 8.34957
320000 8.45894
330000 8.89959
340000 9.39650
350000 9.78187
360000 9.83328
370000 9.66406
380000 9.32517
390000 9.65267
400000 10.2567
410000 10.4667
420000 10.4597
430000 10.1207
440000 10.0584
450000 10.0514
460000 9.93330
470000 9.70549
480000 9.14733
490000 8.64497
500000 8.47351
520000 9.30422
530000 9.55308
540000 9.54615
550000 9.10057
560000 8.94470
570000 8.71984
580000 8.55021
600000 8.45257
620000 8.51933
640000 8.63018
645752 8.65265
660000 8.70830
680000 8.76457
700000 8.74678
720000 8.56313
740000 8.20533
760000 7.80167
770000 7.59984
780000 7.40591
800000 7.10524
820000 7.35275
840000 7.82597
851400 7.80719
860000 7.79303
880000 7.60988
928619 7.21679
928619 7.21679
940000 7.12477
960000 6.97554
980000 6.88583
1.00000E+06 6.79612
1.05000E+06 6.67908
1.10000E+06 6.61604
1.10909E+06 6.59542
1.15000E+06 6.50259
1.20000E+06 6.37027
1.21830E+06 6.30541
1.25000E+06 6.19305
1.29921E+06 6.01863
1.30000E+06 6.01583
1.31400E+06 5.96621
1.31416E+06 5.96569
1.31416E+06 5.96568
1.35000E+06 5.84648
1.36013E+06 5.81620
1.39129E+06 5.72307
1.39500E+06 5.71198
1.39800E+06 5.70301
1.40000E+06 5.69703
1.44291E+06 5.62890
1.45000E+06 5.61765
1.47610E+06 5.57621
1.48541E+06 5.56143
1.48541E+06 5.56143
1.50000E+06 5.53826
1.53000E+06 5.50667
1.57372E+06 5.46063
1.60000E+06 5.43296
1.64226E+06 5.37522
1.68935E+06 5.31089
1.68935E+06 5.31087
1.69221E+06 5.30697
1.73625E+06 5.24680
1.77650E+06 5.19182
1.80000E+06 5.15971
1.83154E+06 5.10579
1.83995E+06 5.09141
1.90000E+06 4.98874
1.94004E+06 4.93894
1.94800E+06 4.92904
2.00000E+06 4.86437
2.04607E+06 4.80707
2.07300E+06 4.77358
2.07974E+06 4.76706
2.07974E+06 4.76706
2.08142E+06 4.76543
2.16152E+06 4.68793
2.17442E+06 4.67545
2.17442E+06 4.67545
2.19370E+06 4.65679
2.24496E+06 4.60719
2.25405E+06 4.59840
2.25880E+06 4.59380
2.27063E+06 4.58235
2.28337E+06 4.57003
2.28600E+06 4.56748
2.30000E+06 4.55482
2.33353E+06 4.52451
2.35523E+06 4.50489
2.39153E+06 4.47207
2.39154E+06 4.47206
2.40000E+06 4.46441
2.42679E+06 4.44330
2.42679E+06 4.44330
2.50000E+06 4.38562
2.53464E+06 4.35833
2.53464E+06 4.35833
2.60000E+06 4.30683
2.63248E+06 4.28536
2.63248E+06 4.28536
2.72749E+06 4.22254
2.72749E+06 4.22254
2.90000E+06 4.10847
3.00000E+06 4.04235
3.20000E+06 3.93547
3.40000E+06 3.85137
3.60000E+06 3.75099
3.78927E+06 3.67778
3.80000E+06 3.67363
4.00000E+06 3.62578
4.17840E+06 3.60376
4.20000E+06 3.60109
4.40000E+06 3.59608
4.50000E+06 3.60160
4.60000E+06 3.60712
4.62313E+06 3.60983
4.80000E+06 3.63054
4.80678E+06 3.63175
4.90998E+06 3.65013
5.00000E+06 3.66616
5.09506E+06 3.67689
5.20000E+06 3.68873
5.36097E+06 3.73569
5.40000E+06 3.74707
5.50000E+06 3.77624
5.58333E+06 3.80055
5.60000E+06 3.80541
5.62145E+06 3.80955
5.63085E+06 3.81136
5.72484E+06 3.82950
5.80000E+06 3.84400
6.00000E+06 3.89349
6.80000E+06 4.09144
7.00000E+06 4.12909
7.27000E+06 4.17991
8.00000E+06 4.28211
8.19408E+06 4.29867
8.30829E+06 4.30841
8.30829E+06 4.30841
8.60000E+06 4.33329
9.00000E+06 4.34454
9.43021E+06 4.34206
9.50000E+06 4.34166
9.65662E+06 4.33562
9.65662E+06 4.33562
9.76467E+06 4.33145
9.76477E+06 4.33145
1.00000E+07 4.32238
1.02000E+07 4.31466
1.10000E+07 4.26921
1.16000E+07 4.22179
1.16791E+07 4.21554
1.20000E+07 4.19018
1.24000E+07 4.15857
1.30000E+07 4.11115
1.35000E+07 4.06413
1.40000E+07 4.01712
1.45000E+07 3.97010
1.50000E+07 3.92308
1.51136E+07 3.91069
1.51136E+07 3.91068
1.60000E+07 3.81398
1.70000E+07 3.70487
1.80000E+07 3.59577
1.90000E+07 3.50150
2.00000E+07 3.40724
