U-235(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
936.778 12.9554
936.807 12.6568
936.865 12.6044
936.923 13.0673
936.952 13.6715
936.981 14.8044
937.010 16.5827
937.025 17.3455
937.039 17.5640
937.098 14.6837
937.127 13.6456
937.156 13.0442
937.215 12.4455
937.332 12.0017
937.566 11.7000
937.683 11.6442
937.800 11.7064
937.859 11.8738
937.917 12.3482
937.947 12.8952
937.976 13.9803
938.005 16.4030
938.020 18.7224
938.034 22.4158
938.054 29.9079
938.073 35.5208
938.092 31.4339
938.112 24.3916
938.132 19.4879
938.152 16.7359
938.173 15.1257
938.193 14.1317
938.233 13.0177
938.274 12.4374
938.355 11.8649
938.436 11.5979
938.517 11.4904
938.598 11.6152
938.638 11.9054
938.679 12.6393
938.699 13.3876
938.719 14.6637
938.739 16.9390
938.759 21.0655
938.782 28.8711
938.805 35.4877
938.828 32.4286
938.850 25.7406
938.866 22.2640
938.881 19.7833
938.912 16.7672
938.943 15.1346
938.974 14.1608
939.035 13.0957
939.097 12.5414
939.220 11.9832
939.343 11.7128
939.466 11.5886
939.589 11.6557
939.651 11.8821
939.713 12.5603
939.743 13.3919
939.774 15.1883
939.790 16.9214
939.805 19.8610
939.820 25.1719
939.836 35.0073
939.851 50.4578
939.866 61.3658
939.880 52.2539
939.895 37.6572
939.905 30.7001
939.915 25.8783
939.925 22.5489
939.935 20.2262
939.955 17.2864
939.974 15.6014
940.014 13.8595
940.053 13.0359
940.132 12.3364
940.211 12.1447
940.290 12.2849
940.369 13.0045
940.408 13.9218
940.448 15.8538
940.467 17.6494
940.487 20.5641
940.507 25.5057
940.526 34.0082
940.549 49.2799
940.572 60.1177
940.594 51.5403
940.617 37.7765
940.634 30.5876
940.650 25.8063
940.667 22.5855
940.683 20.3893
940.717 17.7019
940.750 16.2269
940.816 14.8132
940.883 14.2809
941.016 14.2772
941.149 15.1548
941.282 17.0825
941.415 20.9005
941.548 28.7327
941.614 35.5351
941.681 45.4480
941.795 70.7258
941.909 90.6222
942.023 78.6918
942.136 56.3131
942.214 44.9719
942.291 36.9934
942.446 27.4337
942.601 22.3262
942.756 19.3072
942.911 17.3585
943.066 16.0113
943.376 14.2653
943.686 13.1578
943.841 12.7402
943.996 12.4105
944.151 12.2410
944.228 12.2997
944.306 12.5937
944.383 13.4478
944.422 14.3449
944.461 15.8936
944.499 18.7261
944.538 24.2927
944.558 29.1356
944.577 36.4324
944.596 47.8158
944.616 65.4777
944.630 83.6941
944.644 105.766
944.672 141.271
944.700 125.311
944.728 88.1566
944.750 66.5562
944.772 52.1515
944.794 42.5906
944.815 36.0947
944.859 28.1519
944.903 23.7532
944.947 21.2056
944.990 20.0493
945.012 20.1537
945.034 21.1167
945.056 23.8483
945.067 26.4610
945.078 30.4470
945.097 42.1257
945.117 53.8538
945.137 50.9427
945.156 40.6302
945.170 34.7250
945.184 30.4789
945.211 25.2281
945.239 22.2953
945.266 20.4915
945.321 18.4048
945.376 17.2358
945.486 15.9661
945.595 15.3219
945.705 15.0286
945.815 15.1282
945.870 15.4778
945.925 16.3576
945.952 17.2487
945.979 18.7830
946.007 21.5935
946.034 26.9378
946.061 35.5766
946.087 42.5546
946.113 38.3934
946.140 30.2815
946.165 24.9087
946.190 21.7565
946.215 19.8775
946.241 18.7235
946.291 17.5080
946.342 17.0097
946.443 16.9506
946.543 17.6198
946.644 18.9754
946.745 21.2690
946.846 25.0280
946.947 31.0569
947.085 43.5120
947.222 52.4085
947.360 45.4925
947.497 34.7542
947.563 31.4822
947.629 30.1882
947.695 32.5673
947.729 36.8259
947.762 45.3035
947.796 60.0948
947.831 70.5250
947.866 60.6920
947.900 45.2374
947.932 35.5375
947.964 29.6032
947.996 25.8575
948.028 23.3588
948.092 20.2937
948.156 18.5037
948.283 16.4925
948.411 15.4313
948.539 14.9457
948.667 15.2153
948.730 15.9717
948.794 17.7745
948.826 19.4911
948.858 22.2342
948.890 26.7336
948.922 34.1237
948.963 49.1302
949.005 60.6355
949.046 53.0390
949.088 39.4383
949.130 29.9798
949.173 24.4662
949.215 21.1651
949.257 19.0723
949.342 16.7024
949.427 15.5303
949.512 15.0619
949.597 15.4100
949.639 16.1835
949.681 17.8619
949.724 21.5251
949.745 24.8160
949.766 29.7024
949.801 41.7280
949.836 50.5898
949.871 44.3569
949.907 33.8170
949.937 27.3237
949.968 23.2118
949.999 20.5706
950.030 18.8009
950.092 16.6571
950.154 15.4464
950.277 14.1639
950.401 13.5316
950.524 13.2351
950.648 13.2925
950.710 13.5953
950.771 14.4229
950.802 15.3360
950.833 17.0865
950.864 20.8596
950.879 24.3747
950.895 29.8434
950.916 41.0518
950.937 48.9311
950.958 42.5537
950.980 32.4197
951.006 24.5609
951.033 20.7537
951.060 18.8487
951.087 17.8805
951.141 17.3114
951.194 17.7541
951.248 18.9793
951.301 21.0973
951.355 24.4495
951.409 29.5387
951.502 43.6424
951.595 57.1655
951.689 53.0271
951.782 40.5387
951.841 34.1724
951.900 29.4688
952.018 23.5437
952.136 20.2509
952.254 18.3195
952.372 17.2398
952.490 17.0121
952.549 17.4381
952.608 18.6279
952.667 21.4387
952.726 27.8212
952.778 38.0796
952.829 46.2424
952.881 41.6814
952.933 33.0007
952.997 25.8932
953.060 22.0176
953.123 19.7861
953.187 18.4037
953.314 16.8671
953.441 16.1525
953.568 15.9640
953.694 16.4453
953.758 17.1927
953.821 18.7236
953.885 22.0885
953.916 25.2370
953.948 30.0917
953.988 38.5506
954.008 41.9675
954.028 42.5918
954.108 25.8664
954.132 22.2214
954.156 19.7086
954.180 17.9662
954.203 16.7360
954.251 15.1881
954.299 14.3013
954.394 13.3778
954.489 12.9166
954.680 12.4397
954.870 12.1593
955.060 11.9430
955.251 11.7611
955.346 11.7038
955.441 11.7650
955.489 11.9600
955.536 12.5390
955.560 13.2004
955.584 14.4549
955.608 16.9944
955.620 19.1865
955.632 22.3805
955.653 31.4640
955.675 40.1252
955.697 37.6578
955.718 29.9863
955.735 25.4017
955.751 22.2275
955.768 20.0555
955.784 18.5374
955.817 16.6362
955.850 15.5443
955.916 14.4114
955.982 13.8834
956.114 13.5198
956.246 13.6352
956.378 14.2190
956.510 15.7013
956.576 17.2176
956.642 19.9582
956.708 25.5645
956.741 30.6484
956.774 38.4095
956.819 54.0934
956.864 65.3336
956.909 57.7525
956.954 45.6427
956.992 39.5333
957.029 36.7069
957.104 37.3132
957.214 46.8943
957.324 54.3517
957.434 46.2232
957.544 34.2434
957.611 28.9007
957.678 25.0340
957.812 20.1797
957.946 17.4384
958.081 15.7438
958.215 14.6126
958.349 13.8557
958.416 13.6499
958.483 13.7525
958.517 14.1294
958.550 15.1266
958.567 16.1472
958.584 17.8823
958.601 20.9295
958.617 26.2971
958.637 36.9560
958.657 46.1937
958.677 42.2500
958.697 33.1445
958.714 27.2378
958.732 23.4364
958.749 20.9879
958.766 19.3590
958.801 17.4510
958.836 16.5101
958.871 16.1567
958.906 16.4059
958.940 17.7702
958.958 19.3645
958.975 22.1224
958.995 27.0722
959.015 30.4465
959.035 27.1038
959.055 22.0158
959.074 18.7948
959.094 16.9219
959.132 15.0953
959.171 14.2996
959.209 13.9021
959.287 13.6293
959.364 13.7980
959.441 14.5153
959.518 16.3797
959.557 18.2555
959.595 21.4413
959.634 27.0855
959.673 37.1999
959.714 54.7446
959.756 67.1636
959.798 57.3415
959.840 41.6132
959.878 31.8263
959.916 25.8411
959.954 22.0914
959.992 19.6425
960.069 16.7486
960.145 15.1616
960.221 14.1819
960.297 13.5305
960.450 12.7690
960.602 12.5463
960.679 12.7266
960.755 13.3188
960.831 14.8502
960.869 16.3894
960.907 19.0114
960.946 23.7846
960.984 33.2403
961.003 41.5933
961.022 54.4026
961.041 74.8559
961.060 107.369
961.073 137.992
961.085 174.342
961.111 226.833
961.136 193.309
961.161 131.193
961.187 88.3705
961.213 63.6598
961.239 48.9535
961.264 39.7964
961.290 33.8075
961.316 29.9551
961.342 27.9974
961.355 27.9794
961.367 28.9772
961.405 37.3494
961.424 35.7344
961.443 31.1097
961.466 26.6203
961.490 23.8017
961.537 20.6281
961.584 18.8454
961.631 17.6739
961.724 16.1942
961.818 15.3231
961.912 14.8684
961.959 14.8338
962.006 15.0325
962.053 15.7242
962.076 16.4635
962.100 17.7393
962.123 20.0876
962.147 24.7791
962.159 29.0023
962.170 35.5611
962.182 46.1937
962.194 63.7752
962.201 78.8494
962.208 96.7408
962.215 113.354
962.222 121.695
962.237 103.233
962.244 86.4432
962.251 71.5207
962.257 62.0786
962.262 54.4866
962.268 48.2559
962.273 43.3428
962.284 36.1296
962.295 31.4509
962.306 28.3809
962.316 26.5300
962.327 25.6642
962.338 25.7666
962.357 28.1539
962.376 30.4837
962.395 28.0953
962.414 24.1197
962.434 21.0377
962.454 19.1118
962.495 16.9749
962.536 15.8414
962.576 15.1340
962.658 14.2799
962.739 13.7643
962.902 13.1352
963.065 12.7386
963.228 12.4615
963.390 12.3200
963.472 12.3840
963.553 12.7855
963.594 13.3758
963.635 14.7720
963.655 16.2037
963.675 18.7306
963.696 23.5348
963.716 33.0913
963.734 47.8251
963.753 59.2898
963.771 51.8344
963.789 38.1798
963.801 31.7241
963.813 27.1191
963.825 23.8597
963.836 21.5347
963.860 18.5113
963.883 16.7348
963.930 14.8244
963.976 13.8608
964.070 12.9156
964.163 12.4478
964.350 11.9522
964.536 11.6721
964.723 11.5282
964.816 11.5420
964.910 11.6898
965.003 12.1611
965.050 12.6737
965.096 13.5817
965.143 15.2917
965.190 18.7893
965.213 21.9529
965.236 26.8905
965.260 34.8582
965.283 47.7848
965.314 74.4524
965.345 95.0840
965.376 82.0739
965.407 58.4487
965.437 42.5450
965.467 33.0894
965.497 27.3107
965.528 23.6150
965.588 19.3411
965.649 17.0525
965.709 15.6691
965.770 14.7571
965.891 13.6458
966.012 13.0167
966.133 12.6912
966.193 12.6831
966.254 12.9363
966.284 13.3048
966.314 14.0683
966.344 15.7608
966.359 17.3421
966.374 19.7938
966.396 25.1966
966.418 29.5847
966.439 26.9145
966.461 21.7030
966.487 17.6596
966.512 15.5213
966.537 14.3311
966.563 13.6157
966.614 12.8537
966.664 12.5321
966.715 12.5291
966.766 13.0836
966.791 13.8942
966.817 15.6749
966.829 17.3491
966.842 20.0668
966.855 24.6480
966.868 32.4977
966.883 47.4740
966.898 59.3895
966.913 52.3335
966.928 38.7025
966.939 31.6985
966.949 26.8500
966.960 23.4750
966.970 21.1234
966.991 18.1444
967.012 16.4244
967.055 14.6189
967.097 13.7379
967.181 12.9753
967.266 12.8125
967.350 13.1508
967.392 13.6192
967.434 14.4571
967.476 15.9786
967.519 18.8786
967.561 24.8425
967.582 30.0952
967.603 37.8167
967.637 56.6884
967.671 71.6666
967.706 62.6377
967.740 45.5032
967.774 33.7711
967.808 26.8567
967.842 22.6836
967.876 20.0291
967.943 17.0119
968.011 15.4686
968.079 14.6763
968.147 14.5101
968.181 14.7999
968.215 15.6487
968.249 17.8658
968.266 20.1535
968.282 23.9130
968.303 30.9183
968.324 35.5679
968.345 31.0039
968.365 24.1938
968.389 19.3341
968.412 16.7347
968.435 15.2627
968.459 14.3610
968.505 13.3540
968.552 12.8285
968.645 12.3355
968.739 12.2365
968.832 12.5901
968.879 13.1008
968.925 14.0846
968.972 16.0569
969.019 20.3631
969.042 24.4697
969.065 31.2677
969.088 43.0495
969.112 63.8661
969.125 81.1658
969.138 101.565
969.164 130.774
969.190 112.154
969.216 78.2817
969.242 55.1720
969.268 41.6287
969.294 33.4470
969.320 28.2683
969.346 24.7820
969.372 22.3426
969.424 19.2111
969.475 17.3427
969.527 16.1304
969.631 14.7089
969.735 14.0156
969.839 13.9420
969.891 14.3428
969.943 15.5431
969.969 16.8538
969.994 19.2288
970.020 23.8645
970.046 33.2814
970.069 47.4816
970.091 58.7997
970.114 51.5984
970.137 37.9742
970.151 31.5579
970.165 27.0072
970.193 21.4469
970.221 18.4535
970.250 16.6863
970.306 14.7845
970.363 13.8157
970.476 12.8534
970.589 12.3920
970.702 12.1901
970.759 12.2014
970.815 12.3490
970.872 12.7783
970.900 13.2082
970.929 13.9172
970.957 15.1322
970.985 17.3338
971.014 21.5988
971.042 30.1566
971.067 43.3085
971.093 52.9451
971.119 45.9260
971.144 34.1525
971.161 28.5264
971.177 24.5619
971.211 19.7352
971.244 17.1298
971.277 15.5862
971.311 14.5882
971.344 13.9023
971.410 13.0316
971.477 12.5026
971.543 12.1469
971.677 11.7021
971.810 11.4932
971.876 11.5023
971.943 11.6656
972.009 12.1786
972.043 12.7239
972.076 13.6705
972.109 15.4172
972.142 18.9029
972.159 22.0047
972.176 26.7721
972.192 34.3614
972.209 46.5512
972.231 72.0336
972.253 93.6522
972.275 82.4122
972.297 58.3772
972.324 39.2773
972.350 29.1714
972.376 23.5796
972.403 20.2247
972.429 18.0593
972.456 16.5751
972.508 14.7086
972.561 13.5918
972.614 12.8486
972.719 11.9039
972.825 11.3302
972.878 11.1618
972.931 11.1306
972.983 11.4060
973.010 11.7989
973.036 12.5428
973.062 13.9705
973.089 16.8173
973.102 19.2575
973.115 22.8737
973.128 28.3014
973.142 36.3456
973.164 58.0423
973.187 77.7400
973.209 71.1176
973.232 53.5433
973.249 43.3407
973.266 36.8652
973.284 33.3413
973.301 32.5366
973.342 38.3037
973.363 35.2930
973.383 29.4809
973.403 25.2645
973.422 22.4804
973.442 20.5847
973.461 19.2438
973.500 17.4675
973.539 16.3458
973.618 14.9888
973.696 14.1922
973.852 13.2982
974.008 12.8562
974.165 12.7461
974.243 12.8716
974.321 13.2326
974.399 14.0834
974.477 16.1468
974.516 18.2646
974.555 22.0076
974.595 29.0732
974.634 42.8936
974.670 64.4678
974.706 80.6186
974.742 69.2158
974.779 49.5075
974.809 37.8705
974.840 30.4948
974.870 25.7516
974.901 22.6080
974.962 18.8608
975.023 16.8158
975.084 15.5765
975.145 14.7739
975.267 13.8709
975.390 13.5425
975.451 13.5914
975.512 13.8675
975.573 14.5836
975.603 15.2681
975.634 16.3756
975.664 18.2704
975.695 21.7433
975.725 28.7775
975.741 35.0089
975.756 44.2073
975.778 64.0392
975.801 77.8625
975.824 65.2313
975.846 45.4021
975.861 36.1424
975.876 29.7727
975.890 25.4077
975.905 22.3758
975.935 18.5729
975.964 16.4236
975.994 15.0905
976.023 14.2108
976.082 13.1432
976.201 12.1299
976.319 11.6282
976.437 11.3059
976.555 11.1003
976.614 11.0916
976.673 11.3135
976.703 11.6735
976.732 12.4724
976.762 14.3433
976.776 16.1500
976.791 18.9914
976.838 34.6307
976.850 35.4309
976.861 33.6279
976.885 27.4376
976.901 23.7392
976.918 21.0630
976.951 17.8137
976.984 16.0595
977.017 15.0284
977.083 13.9380
977.150 13.4356
977.282 13.1692
977.415 13.5265
977.547 14.6806
977.614 15.7920
977.680 17.5556
977.746 20.4630
977.812 25.4917
977.879 34.7473
977.945 52.3218
978.009 80.4251
978.072 102.038
978.136 87.2679
978.200 60.7439
978.257 44.2357
978.314 34.1244
978.372 27.8514
978.429 23.8427
978.486 21.2589
978.543 19.8659
978.572 19.7837
978.601 20.5511
978.629 23.3539
978.644 26.4920
978.658 31.8706
978.676 43.0519
978.695 52.0825
978.713 46.7275
978.731 36.3532
978.746 30.0662
978.762 25.9493
978.777 23.2111
978.792 21.3200
978.822 18.9370
978.852 17.5145
978.913 15.8795
978.973 14.9411
979.094 13.8652
979.215 13.3052
979.336 13.1449
979.396 13.2826
979.457 13.6941
979.517 14.6524
979.578 16.8967
979.608 19.1151
979.638 22.8985
979.668 29.7271
979.698 42.4552
979.728 62.9431
979.758 78.7139
979.787 67.5392
979.817 47.5703
979.838 37.1049
979.860 30.0970
979.882 25.4140
979.903 22.2171
979.946 18.2933
979.989 16.1009
980.032 14.7659
980.075 13.9102
980.119 13.3583
980.162 13.0303
980.205 12.9021
980.248 12.9954
980.291 13.3863
980.334 14.2426
980.377 15.9135
980.420 19.1429
980.463 25.5676
980.507 38.5728
980.549 61.4922
980.592 81.1088
980.635 72.7458
980.678 53.9997
980.714 42.1879
980.751 34.3942
980.787 29.2108
980.823 25.6663
980.896 21.2701
980.968 18.7396
981.113 16.0158
981.258 14.6210
981.403 13.8571
981.475 13.6759
981.548 13.6902
981.620 14.0814
981.657 14.5668
981.693 15.4371
981.729 17.0459
981.765 20.1878
981.802 26.9108
981.820 33.0602
981.838 42.4358
981.865 63.5272
981.892 79.8588
981.919 69.1261
981.946 49.6624
981.967 38.6691
981.988 31.4534
982.010 26.7049
982.031 23.4808
982.074 19.5550
982.116 17.3535
982.159 15.9807
982.201 15.0632
982.286 13.9469
982.371 13.3881
982.457 13.3649
982.499 13.7402
982.542 14.7571
982.563 15.7730
982.584 17.4559
982.606 20.3309
982.627 25.2872
982.651 34.6706
982.675 43.1939
982.688 42.8470
982.700 39.1540
982.724 29.3727
982.738 25.1431
982.751 21.9868
982.778 17.9930
982.804 15.8324
982.831 14.7382
982.858 14.4950
982.885 15.3493
982.898 16.4544
982.911 18.2929
982.925 21.2841
982.938 25.9395
982.950 32.2594
982.963 40.5776
982.987 56.3498
982.999 58.0866
983.012 55.1495
983.036 44.4920
983.058 36.7261
983.079 31.3475
983.100 27.6839
983.122 25.1287
983.164 21.9316
983.207 20.1123
983.292 18.3707
983.377 17.9611
983.462 18.6273
983.548 20.9673
983.590 23.3615
983.633 27.3541
983.675 34.2100
983.718 46.0383
983.765 65.7010
983.811 77.7504
983.858 63.9362
983.905 44.7283
983.935 35.8614
983.966 29.7765
983.997 25.5971
984.028 22.6722
984.090 18.9915
984.151 16.8784
984.213 15.5672
984.275 14.7506
984.337 14.4764
984.368 14.8911
984.398 16.6788
984.439 22.5314
984.459 22.1754
984.479 20.0014
984.506 17.8206
984.533 16.6831
984.588 15.8504
984.642 15.9333
984.697 16.7178
984.751 18.4859
984.806 22.0799
984.860 29.6519
984.887 36.3381
984.915 46.2146
984.960 70.7294
985.005 90.2419
985.050 78.6722
985.095 56.6647
985.133 43.2762
985.171 34.6979
985.210 29.1649
985.248 25.4690
985.324 21.0136
985.401 18.5312
985.477 16.9920
985.554 15.9608
985.707 14.6956
985.860 14.0121
986.013 13.8029
986.089 14.0270
986.166 14.8796
986.204 15.8969
986.242 17.8648
986.281 22.0046
986.300 25.7009
986.319 31.2258
986.349 44.3573
986.379 54.5113
986.410 48.0716
986.440 36.3994
986.467 29.1379
986.494 24.6408
986.521 21.8462
986.548 20.0611
986.602 18.1495
986.656 17.4870
986.710 17.7471
986.764 19.2345
986.791 20.7870
986.818 23.3151
986.845 27.4685
986.872 34.2056
986.906 46.9500
986.940 55.3840
986.973 46.9521
987.007 34.4431
987.042 26.2083
987.076 21.5821
987.111 18.8958
987.146 17.2436
987.180 16.1661
987.215 15.4414
987.284 14.6132
987.353 14.3488
987.422 14.7315
987.457 15.3927
987.491 16.7530
987.526 19.6667
987.543 22.2782
987.560 26.1383
987.587 34.8122
987.613 40.7579
987.640 35.3632
987.667 27.0452
987.689 22.2158
987.712 19.2116
987.734 17.3051
987.757 16.0434
987.802 14.5375
987.848 13.7035
987.938 12.8256
988.029 12.3719
988.119 12.1145
988.210 12.0551
988.255 12.1885
988.300 12.6308
988.323 13.1232
988.345 14.0025
988.368 15.6390
988.391 18.7366
988.414 24.2601
988.438 28.7845
988.462 26.3968
988.486 21.5923
988.510 18.1199
988.535 16.0740
988.560 14.8251
988.584 14.0217
988.634 13.0711
988.683 12.5360
988.782 11.9446
988.880 11.6126
988.979 11.4228
989.077 11.4708
989.126 11.7661
989.176 12.6765
989.200 13.7373
989.225 15.7830
989.237 17.5141
989.250 20.0688
989.262 23.9018
989.274 29.6529
989.294 44.2620
989.314 57.3824
989.334 52.1802
989.354 39.2008
989.377 29.0393
989.399 23.3016
989.421 19.9503
989.443 17.8585
989.488 15.4922
989.532 14.2346
989.621 12.9520
989.710 12.2941
989.887 11.5723
990.065 11.1201
990.243 10.7749
990.332 10.6524
990.420 10.6208
990.509 10.8544
990.554 11.2347
990.598 12.0457
990.642 13.8428
990.665 15.5308
990.687 18.2689
990.709 22.9454
990.731 31.4703
990.753 48.2188
990.764 62.4214
990.776 82.8201
990.785 107.439
990.795 136.715
990.815 180.750
990.835 156.978
990.854 109.238
990.875 74.8416
990.895 54.9743
990.916 43.1416
990.936 35.6713
990.957 30.6607
990.978 27.1677
991.019 22.6954
991.060 20.0153
991.101 18.2696
991.183 16.1622
991.265 14.9517
991.347 14.1720
991.511 13.2300
991.675 12.6955
991.839 12.4325
991.921 12.4613
992.003 12.8063
992.045 13.3117
992.086 14.4519
992.106 15.5617
992.127 17.4341
992.147 20.7659
992.168 26.8576
992.189 37.0828
992.210 44.9535
992.231 39.6652
992.252 30.1347
992.271 24.1362
992.290 20.4789
992.310 18.2246
992.329 16.7761
992.367 15.1315
992.405 14.3070
992.482 13.6791
992.559 13.7727
992.636 14.5673
992.712 16.6757
992.751 18.7779
992.789 22.2928
992.828 28.4348
992.866 39.2496
992.909 58.4866
992.951 72.4333
992.994 61.9503
993.037 44.6003
993.063 36.6979
993.090 31.0236
993.142 24.0027
993.195 20.1615
993.247 17.9398
993.300 16.7042
993.353 16.4732
993.379 17.0683
993.405 18.8721
993.419 20.7678
993.432 23.9914
993.445 29.7455
993.458 40.0402
993.473 58.8982
993.487 74.2472
993.502 65.5434
993.516 48.1824
993.525 40.1111
993.534 34.2512
993.552 26.9010
993.570 22.7795
993.588 20.2902
993.606 18.6491
993.624 17.5113
993.659 16.0366
993.695 15.1257
993.731 14.5027
993.802 13.6950
993.873 13.2068
993.945 12.9969
993.981 13.0954
994.016 13.5610
994.052 15.0611
994.070 16.7925
994.088 19.9193
994.109 26.4993
994.131 32.5894
994.153 30.6375
994.175 25.2332
994.189 22.4155
994.203 20.3359
994.232 17.7012
994.260 16.2044
994.288 15.2746
994.345 14.2045
994.402 13.6096
994.515 12.9512
994.629 12.5761
994.856 12.1255
995.083 11.8376
995.537 11.4651
995.764 11.3894
995.878 11.4821
995.935 11.6971
995.991 12.4189
996.012 12.8938
996.033 12.9681
996.055 12.2499
996.076 11.5551
996.116 11.0372
996.156 10.9087
996.237 10.8569
996.399 10.9258
996.479 11.1002
996.560 11.6056
996.601 12.2036
996.641 13.4170
996.661 14.5115
996.681 16.2346
996.701 19.0447
996.722 23.6450
996.747 32.5657
996.772 39.3524
996.797 34.5959
996.822 26.2105
996.840 21.7320
996.859 18.7511
996.877 16.7463
996.896 15.3766
996.933 13.6865
996.970 12.7294
997.044 11.7258
997.119 11.2130
997.267 10.6687
997.415 10.3507
997.564 10.1644
997.638 10.1666
997.712 10.3424
997.786 10.9847
997.823 11.7389
997.861 13.1616
997.898 16.0333
997.916 18.5798
997.935 22.5021
997.953 28.8886
997.972 39.7275
997.990 59.2312
998.000 74.6512
998.009 95.3239
998.019 124.015
998.028 158.457
998.048 209.495
998.067 181.046
998.086 125.052
998.105 87.4423
998.123 64.7626
998.142 50.7883
998.160 41.7576
998.197 31.2670
998.234 25.6680
998.271 22.2939
998.307 20.0977
998.381 17.4666
998.455 15.9868
998.528 15.0666
998.676 14.0410
998.823 13.5852
998.970 13.5410
999.118 14.1739
999.191 15.1639
999.265 17.3640
999.317 19.9794
999.370 21.5175
999.475 16.6078
999.515 15.2120
999.555 14.3611
999.636 13.5457
999.796 13.2729
999.957 13.7060
1000.12 14.7163
1000.28 16.6306
1000.44 20.3294
1000.60 28.0615
1000.68 34.9608
1000.76 45.3637
1000.88 68.1203
1000.99 87.2154
1001.09 78.8062
1001.18 60.1767
1001.20 59.9403
1001.22 64.2406
1001.25 73.3354
1001.29 74.5036
1001.33 65.7974
1001.38 54.9918
1001.42 47.7675
1001.49 42.9536
1001.56 36.2464
1001.62 30.6830
1001.69 27.1439
1001.82 23.0339
1001.89 21.9845
1001.96 21.7197
1002.03 22.9677
1002.06 24.7800
1002.09 28.0926
1002.13 34.4241
1002.17 38.3513
1002.25 27.2166
1002.28 23.9977
1002.31 21.7578
1002.36 19.0717
1002.42 17.5458
1002.47 16.5630
1002.58 15.3344
1002.69 14.5547
1002.91 13.5434
1003.13 12.8686
1003.35 12.3675
1003.57 11.9916
1003.68 11.8657
1003.79 11.8501
1003.85 11.9638
1003.90 12.3397
1003.93 12.7927
1003.96 13.6448
1003.99 15.5334
1004.01 19.7021
1004.03 25.6034
1004.05 30.3995
1004.08 27.8103
1004.10 22.5863
1004.12 18.8214
1004.14 16.7379
1004.16 15.4568
1004.18 14.7150
1004.23 13.9547
1004.27 13.7399
1004.35 14.3819
1004.40 15.3694
1004.44 17.0436
1004.55 23.4027
1004.66 19.2966
1004.69 18.5655
1004.73 19.2486
1004.77 22.1103
1004.80 29.1886
1004.84 39.7604
1004.87 46.8718
1004.90 39.9574
1004.93 29.6991
1004.95 24.8081
1004.97 21.4032
1005.01 17.4332
1005.04 15.3215
1005.08 14.1010
1005.16 12.9031
1005.24 12.6231
1005.32 13.2055
1005.36 14.0436
1005.40 15.6137
1005.44 18.7568
1005.48 25.2981
1005.50 31.6084
1005.52 41.4064
1005.54 59.1791
1005.55 89.0231
1005.57 114.730
1005.58 142.971
1005.60 190.288
1005.62 166.866
1005.64 113.439
1005.65 84.9223
1005.67 66.6423
1005.68 54.0830
1005.70 45.3534
1005.72 34.5760
1005.75 29.6553
1005.82 28.2279
1005.85 25.8085
1005.88 22.4021
1005.93 18.6514
1005.98 16.7634
1006.03 15.9002
1006.08 15.8197
1006.13 16.7259
1006.18 19.5519
1006.21 22.5579
1006.24 27.4741
1006.26 36.0239
1006.29 51.0212
1006.31 78.7739
1006.34 98.0530
1006.37 82.3561
1006.40 57.9097
1006.43 40.2513
1006.46 30.6482
1006.49 24.9792
1006.52 21.4023
1006.55 18.9335
1006.58 17.2492
1006.64 15.0369
1006.70 13.6280
1006.76 12.6664
1006.82 11.9478
1006.88 11.3887
1006.94 10.9497
1007.00 10.6537
1007.06 10.5623
1007.12 10.8851
1007.16 11.3761
1007.19 12.2519
1007.22 13.8231
1007.25 16.6972
1007.28 22.2224
1007.29 26.8728
1007.31 33.7439
1007.32 44.2069
1007.34 60.6611
1007.35 87.2591
1007.37 130.362
1007.38 175.755
1007.39 224.651
1007.41 291.727
1007.43 245.257
1007.45 169.533
1007.47 113.722
1007.49 81.7726
1007.51 62.8478
1007.54 50.9073
1007.56 42.9149
1007.58 37.2926
1007.62 30.0488
1007.67 25.6690
1007.71 22.7712
1007.80 19.2008
1007.89 17.1061
1007.93 16.3854
1007.98 15.8668
1008.02 15.6349
1008.06 16.0002
1008.09 16.6874
1008.11 18.1157
1008.13 21.0792
1008.15 27.1570
1008.16 31.7111
1008.17 38.3110
1008.18 47.9796
1008.19 62.0742
1008.19 79.2837
1008.20 100.370
1008.22 134.141
1008.23 120.763
1008.25 88.0912
1008.27 62.1556
1008.29 47.9699
1008.30 39.0226
1008.32 33.6815
1008.34 29.8792
1008.36 27.3453
1008.39 23.9496
1008.43 21.8794
1008.46 20.4981
1008.53 18.7767
1008.61 17.6612
1008.69 17.0712
1008.77 17.1043
1008.80 17.6296
1008.84 18.9057
1008.87 19.9063
1008.89 19.3853
1008.90 18.7995
1008.92 16.6412
1008.94 15.1823
1008.97 14.1969
1009.00 13.7677
1009.06 13.4119
1009.17 13.0849
1009.40 12.6379
1009.63 12.3396
1009.74 12.3757
1009.80 12.7490
1009.83 13.4662
1009.84 14.2407
1009.86 15.6646
1009.87 17.9406
1009.89 19.3128
1009.92 15.5902
1009.94 14.0607
1009.96 13.2772
1009.99 12.6333
1010.07 12.3147
1010.14 12.3321
1010.22 12.5575
1010.29 13.0939
1010.37 14.2781
1010.44 17.0925
1010.48 19.9577
1010.52 24.5705
1010.57 33.9325
1010.61 42.0060
1010.66 37.9497
1010.70 28.8649
1010.74 24.2405
