Sr-88(n,tot) ENDF/B-VII.1
153180 10.5482
153323 10.8958
153465 11.8765
153536 12.9129
153608 14.7386
153679 18.1352
153750 24.6290
153820 35.3878
153890 43.9734
153960 38.6557
154030 28.6621
154092 22.4846
154153 18.6274
154215 16.1928
154276 14.5920
154399 12.6951
154523 11.6530
154769 10.5797
155015 10.0402
155507 9.49322
155754 9.33084
155877 9.26313
155938 9.22971
155969 9.20900
155985 9.19001
155992 9.16482
155996 9.12869
155998 9.08865
155999 9.10164
155999 9.37883
156000 12.5004
156000 17.9357
156000 14.6312
156001 10.3261
156001 9.68671
156003 9.41446
156005 9.29961
156010 9.24818
156019 9.22073
156038 9.20137
156076 9.17967
156152 9.14594
156303 9.08782
156606 8.99065
157213 8.84347
158425 8.64918
159637 8.52014
160244 8.46884
160547 8.44521
160698 8.43330
160774 8.42628
160812 8.42055
160831 8.41358
160840 8.40318
160845 8.38971
160848 8.38523
160849 8.45266
160849 8.79594
160850 12.5533
160850 17.9426
160850 13.8013
160851 9.44605
160851 8.87244
160852 8.59905
160855 8.49638
160859 8.45568
160868 8.43788
160885 8.42885
160921 8.42270
160991 8.41605
161131 8.40561
161413 8.38671
161975 8.35177
163100 8.28903
165350 8.17941
166475 8.12833
167600 8.08089
168162 8.06312
168725 8.06087
169006 8.07512
169287 8.11396
169569 8.20739
169709 8.29668
169780 8.36063
169815 8.40094
169832 8.42714
169841 8.44962
169846 8.48066
169848 8.54229
169849 8.68583
169849 8.96537
169850 11.6056
169850 13.6567
169850 10.4974
169851 8.41373
169852 8.38266
169853 8.39918
169856 8.42056
169862 8.44040
169874 8.46392
169899 8.50334
169947 8.58758
170044 8.80967
170140 9.14611
170237 9.67899
170334 10.5739
170431 12.1826
170527 15.3214
170624 21.8059
170707 31.4819
170790 39.1003
170873 34.2527
170956 25.2825
171032 19.5998
171108 16.1344
171183 13.9877
171259 12.6005
171411 10.9927
171562 10.1355
171713 9.62183
171865 9.28743
172168 8.88603
172471 8.65697
172774 8.50840
172925 8.45094
173076 8.39968
173228 8.34701
173304 8.30605
173342 8.25563
173360 8.18098
173370 8.08282
173375 8.03678
173377 8.32535
173378 9.49119
173379 11.7293
173379 17.3330
173380 31.5110
173380 29.7368
173381 22.6651
173381 16.3189
173382 13.4149
173383 10.8708
173385 9.47620
173389 8.84076
173398 8.56479
173416 8.43753
173451 8.37292
173520 8.33107
173660 8.29077
173939 8.23679
174498 8.15607
175615 8.03142
176731 7.91183
177011 7.87787
177290 7.83981
177569 7.79190
177709 7.75290
177779 7.71141
177813 7.66777
177831 7.66901
177840 7.90620
177844 8.84938
177846 10.9787
177847 13.9194
177848 20.0006
177849 29.1918
177850 35.8398
177851 32.0398
177852 23.6595
177852 18.6658
177853 15.2977
177855 12.0823
177856 10.5949
177858 9.79376
177861 8.98003
177864 8.61196
177870 8.26968
177876 8.11645
177900 7.91446
177949 7.82383
178047 7.77057
178242 7.71747
178632 7.62344
179022 7.50767
179412 7.34671
180192 6.64511
180582 5.55377
180777 4.17636
180875 2.98187
180923 2.37936
180948 2.25743
180960 2.31342
180972 2.49603
180983 2.81553
180994 3.32969
181005 4.08901
181016 5.13750
181038 8.13970
181060 11.8832
181082 15.1812
181104 17.1136
181148 17.4804
181327 12.9214
181506 11.0761
181863 9.74150
182578 8.93372
184008 8.47136
185438 8.28998
186153 8.22804
186510 8.19545
186689 8.16885
186778 8.13713
186823 8.09800
186845 8.07807
186856 8.19153
186862 8.69517
186865 9.78630
186866 11.1860
186868 13.8080
186870 21.9688
186871 20.0651
186873 16.3342
186874 13.1885
186876 11.4955
186878 9.99844
186884 9.03360
186890 8.70754
186896 8.55692
186919 8.35064
186966 8.25984
187059 8.21523
187246 8.18688
187432 8.17219
187525 8.16976
187572 8.18301
187595 8.24415
187607 8.46568
187613 9.13298
187616 10.6921
187617 13.3563
187618 16.0528
187619 21.3398
187619 29.5127
187620 34.5983
187621 29.5881
187621 21.4358
187622 16.6677
187623 14.0604
187624 11.2268
187627 9.38196
187632 8.56536
187642 8.27831
187662 8.19077
187703 8.16417
187785 8.15299
187948 8.14282
188275 8.12763
188929 8.10447
190236 8.08826
190889 8.10645
191543 8.16183
192196 8.29364
192523 8.41529
192687 8.49993
192768 8.55176
192809 8.58379
192829 8.60848
192840 8.63771
192845 8.68783
192847 8.79446
192849 9.03933
192849 9.52038
192850 13.6636
192850 16.4706
192850 11.4089
192851 8.46657
192852 8.46001
192854 8.51089
192857 8.55437
192864 8.58415
192879 8.60833
192907 8.63709
192964 8.68694
193078 8.79358
193307 9.06756
193763 10.0485
193991 10.9475
194220 12.3692
194448 14.6420
194562 16.1645
194619 16.9610
194676 17.6291
194704 17.8017
194731 17.7466
194745 17.5825
194759 17.3125
194773 17.0375
194786 17.3854
194798 20.0031
194810 26.5458
194822 31.9460
194834 32.8610
194859 31.3145
194871 30.7596
194883 30.4352
194908 30.2583
194933 30.4560
194982 31.3788
195032 32.5690
195230 35.9288
195507 31.3942
195784 23.4337
196076 17.8173
196368 14.6269
196660 12.7561
196952 11.5867
197244 10.8093
197536 10.2653
198121 9.56699
198705 9.15010
199289 8.91078
199581 8.88111
199873 9.01417
200019 9.24049
200165 9.74200
200311 10.9157
200384 12.0505
200457 13.8528
200564 18.0366
200670 21.7198
200777 20.1392
200883 16.4519
200986 13.8895
201088 12.3143
201190 11.3301
201293 10.6845
201498 9.91294
201703 9.47456
201907 9.18514
202112 8.96160
202215 8.85342
202317 8.72640
202368 8.64107
202420 8.51798
202471 8.31090
202496 8.24326
202503 8.32683
202509 8.61194
202516 9.51793
202519 10.5867
202522 12.5597
202526 17.1792
202530 22.0622
202534 21.6666
202538 18.2935
202541 16.0112
202545 14.3899
202548 13.2601
202551 12.4573
202557 11.4281
202564 10.8163
202577 10.1436
202589 9.79168
202615 9.42862
202640 9.24415
202691 9.05141
202742 8.94624
202845 8.82187
202947 8.74063
203151 8.62144
203355 8.52184
203764 8.32449
203866 8.28710
203917 8.28667
203968 8.32285
204019 8.45555
204045 8.60699
204070 8.88166
204096 9.40541
204121 10.4689
204134 11.4144
204147 12.8523
204159 15.1234
204172 18.6633
204191 27.0678
204210 34.5558
204229 31.6635
204248 24.4652
204263 20.0324
204279 17.0765
204294 15.1132
204310 13.7707
204340 12.1227
204371 11.1889
204402 10.6050
204433 10.2121
204494 9.72462
204556 9.43805
204618 9.25065
204741 9.02050
204864 8.88299
204987 8.79012
205233 8.66883
205480 8.58951
205726 8.53097
206218 8.44554
207204 8.33061
208189 8.24709
210159 8.11644
211145 8.05896
211637 8.03080
211883 8.01635
212007 8.00820
212068 8.00231
212099 7.99593
212114 7.98664
212122 7.97284
212126 7.95879
212128 7.97055
212129 8.10584
212130 12.2622
212130 17.8935
212130 13.6245
212131 9.13356
212131 8.54375
212132 8.22539
212135 8.09971
212139 8.04662
212147 8.02315
212164 8.01167
212198 8.00482
212265 7.99863
212400 7.98989
212670 7.97419
213210 7.94345
213750 7.91213
214020 7.89535
214155 7.88505
214222 7.87634
214256 7.86557
214273 7.84986
214281 7.83106
214285 7.83195
214288 7.94372
214289 8.43960
214289 9.50479
214290 15.8330
214290 25.7787
214290 17.8279
214291 10.4144
214292 9.09638
214293 8.36990
214296 8.07869
214301 7.96639
214311 7.91950
214331 7.89802
214372 7.88624
214454 7.87696
214618 7.86512
214945 7.84449
215599 7.80373
216908 7.71711
219525 7.50719
220833 7.37344
222142 7.21105
223450 7.01273
224105 6.90158
224432 6.84761
224595 6.82851
224677 6.83642
224718 6.87922
224739 6.99076
224749 7.26512
224754 7.92234
224756 9.36753
224758 11.7939
224758 14.3196
224759 19.7326
224760 26.3464
224760 29.3346
224761 16.4107
224762 10.5181
224763 8.54120
224764 7.21214
224768 6.73499
224774 6.65155
224788 6.67805
224814 6.71027
224867 6.72492
224973 6.71625
225080 6.69255
225133 6.68518
225159 6.75402
225173 7.06230
225179 7.81488
225182 8.94871
225184 10.0982
225186 11.8608
225188 15.5747
225190 18.3622
225192 16.6537
225194 13.2276
225197 10.8823
225199 9.49341
225203 8.21342
225208 7.66591
225212 7.38345
225221 7.10950
225230 6.98493
225267 6.82005
225339 6.74877
225484 6.70974
225773 6.68919
226062 6.71474
226351 6.81492
226640 7.06177
226930 7.63392
227074 8.18415
227219 9.11726
227291 9.84899
227363 10.8959
227436 12.4653
227508 14.9039
227599 19.7083
227690 24.5841
227755 25.4670
227819 24.8150
227872 24.3435
227977 24.8321
228081 26.7324
228290 29.5648
228526 24.5816
228761 17.0342
228939 12.9014
229118 10.0778
229296 8.17894
229474 7.00853
229656 6.58402
229837 7.13795
230019 8.85255
230200 11.4367
230563 15.5902
230926 16.1536
231177 15.5755
231427 14.8467
231928 13.5452
232429 12.5837
232679 12.2048
232804 12.0312
232867 11.9392
232898 11.8760
232914 11.8124
232922 11.7331
232926 11.6501
232928 11.6537
232929 11.9585
232929 15.0915
232930 21.5212
232931 18.3188
232931 14.6920
232932 13.4406
232933 12.6437
232936 12.2372
232942 12.0448
232953 11.9443
232975 11.8769
233019 11.8060
233107 11.6986
233283 11.5128
233636 11.1956
234341 10.7041
235047 10.3301
235399 10.1520
235488 10.0980
235576 10.0284
235664 9.91510
235708 9.84073
235730 9.95811
235741 10.4906
235747 11.4029
235749 12.3468
235752 13.8460
235760 21.1186
235764 20.2676
235768 17.3346
235773 14.5601
235778 13.0797
235784 12.2521
235789 11.7480
235799 11.1867
235809 10.8935
235830 10.5941
235851 10.4457
235892 10.2955
235934 10.2168
236017 10.1276
236100 10.0717
236431 9.93220
237095 9.74745
238421 9.49174
239748 9.32341
240412 9.26098
240743 9.22159
240909 9.17474
240992 9.10755
241033 9.03381
241054 9.04539
241065 9.35424
241070 10.1075
241072 11.0764
241075 12.9771
241080 19.9349
241083 19.0847
241085 16.2237
241089 13.2615
241093 11.8338
241097 11.0680
241101 10.6323
241109 10.1573
241117 9.91750
241132 9.67969
241148 9.56499
241179 9.45495
241211 9.40216
241274 9.35119
241336 9.32662
241588 9.29399
242090 9.30173
243095 9.46276
243598 9.65260
244100 9.97931
244603 10.5476
244854 10.9724
244980 11.2121
245042 11.3073
245074 11.3377
245090 11.4603
245097 11.9149
245101 12.7475
245103 13.6876
245105 15.2775
245110 21.9546
245112 21.1087
245115 18.3351
245118 15.5126
245122 14.1248
245129 13.0111
245137 12.5799
245144 12.3750
245159 12.1963
245174 12.1349
245203 12.1271
245232 12.1765
245291 12.3386
245350 12.5421
245585 13.6232
245820 15.1556
245937 16.1084
245996 16.6018
246025 16.8568
246040 17.1547
246047 17.7696
246051 18.6948
246054 21.0063
246060 27.9299
246063 27.1465
246066 24.4156
246069 21.9000
246072 20.5684
246079 19.3687
246086 18.8951
246093 18.6811
246106 18.5458
246120 18.5634
246149 18.7679
246177 19.0598
246234 19.7522
246348 21.3609
246575 25.0835
247030 30.6422
247485 27.3395
247940 21.0269
248450 16.3216
248960 13.7225
249470 12.2239
249980 11.2917
250490 10.6684
251000 10.2248
251510 9.89124
251765 9.75189
251892 9.68627
251956 9.65198
251988 9.62978
252004 9.60856
252012 9.57868
252016 9.53028
252018 9.45785
252019 9.38890
252020 11.3711
252020 15.5677
252020 13.8337
252021 10.1517
252022 9.88208
252024 9.74685
252028 9.68375
252037 9.65034
252053 9.62826
252086 9.60606
252152 9.57305
252283 9.51434
252546 9.40648
253072 9.21310
254123 8.86985
255174 8.50944
255437 8.40036
255700 8.27153
255831 8.19308
255963 8.09526
256094 7.95776
256160 7.90639
256176 7.94720
256193 8.11040
256201 8.31696
256209 8.73085
256217 9.61041
256225 11.5650
256240 18.1374
256247 17.3646
256255 14.6553
256263 12.3241
256272 11.0077
256280 10.2321
256289 9.74300
256306 9.18112
256323 8.87627
256357 8.55831
256391 8.39194
256459 8.20873
256527 8.09692
256663 7.93589
256799 7.79712
257071 7.50712
257343 7.14562
257616 6.64515
257888 5.88974
258024 5.35405
258160 4.67208
258296 3.86881
258364 3.50569
258398 3.38022
258432 3.32945
258462 3.37973
258492 3.55635
258521 3.90378
258551 4.46315
258581 5.27056
258611 6.32469
258670 8.97445
258789 13.4429
258849 14.3220
258878 14.5048
258908 14.6223
258926 14.7445
258943 15.0871
258952 15.5113
258960 16.3773
258965 17.1631
258969 18.3526
258974 20.2867
258978 23.2988
258984 30.0056
258990 35.6719
258996 32.8233
259002 26.7730
259008 22.6263
259014 20.1417
259020 18.5738
259026 17.5675
259037 16.3608
259049 15.6818
259061 15.2448
259072 14.9341
259096 14.5052
259119 14.2003
259143 13.9579
259189 13.5702
259283 12.9800
259376 12.5241
259563 11.8481
259750 11.3705
259937 11.0158
260124 10.7417
260498 10.3436
260871 10.0644
261245 9.85272
261993 9.53472
262740 9.26914
263488 8.96280
263862 8.73536
264236 8.35358
264423 8.01946
264516 7.77522
264609 7.44081
264703 6.95388
264796 6.19062
264843 5.63150
264890 4.90123
264937 4.00662
264960 3.58240
264983 3.36265
265002 3.58494
265012 3.94086
265022 4.52219
265031 5.36444
265041 6.47380
265060 9.27774
265098 14.0759
265137 15.3005
265181 14.7524
265225 13.9248
265269 13.2245
265313 12.6776
265402 11.9158
265490 11.4239
265578 11.0835
265666 10.8354
265843 10.4977
266196 10.1237
266548 9.91931
267254 9.69938
267607 9.63357
267784 9.60706
267872 9.59505
267916 9.58925
267938 9.58624
267949 9.58440
267954 9.58280
267957 9.58067
267959 9.57715
267959 9.57136
267960 9.56522
267960 9.56240
267960 9.89512
267960 10.4957
267960 10.1846
267960 9.66592
267960 9.61823
267961 9.60170
267961 9.59280
267963 9.58798
267965 9.58546
267970 9.58376
267981 9.58199
268001 9.57927
268043 9.57432
268125 9.56503
268290 9.54818
268620 9.52013
269280 9.48197
269940 9.46235
270270 9.45843
270435 9.45802
270517 9.45859
270559 9.45990
270579 9.46259
270590 9.46848
270595 9.48267
270597 9.51979
270599 9.62324
270600 12.5154
270600 15.0644
270600 11.9992
270601 9.55338
270602 9.46097
270604 9.44592
270607 9.44782
270614 9.45170
270628 9.45444
270655 9.45612
270710 9.45727
270820 9.45862
271040 9.46179
271480 9.47212
272359 9.51001
274118 9.66252
275877 9.94871
276757 10.1635
277196 10.2918
277416 10.3508
277526 10.3559
277581 10.3186
277609 10.2661
277622 10.2924
277629 10.5812
277633 11.2034
277636 13.3658
277640 19.0241
277642 18.4573
277644 16.1413
277646 14.1818
277648 13.0680
277653 11.9862
277662 11.2463
277679 10.8594
277714 10.6888
277785 10.6363
277926 10.6701
278067 10.7443
278208 10.8464
278349 10.9932
278490 11.2479
278561 11.4861
278596 11.6743
278631 11.9558
278666 12.4292
278684 12.8078
278702 13.3714
278719 14.2887
278737 15.9454
278746 17.3451
278755 19.4791
278763 22.8859
278772 28.3580
278781 35.7783
278790 38.0546
278799 29.4497
278808 20.5658
278814 17.0858
278819 14.8703
278830 12.4756
278841 11.3894
278852 10.8587
278863 10.5839
278874 10.4412
278896 10.3322
278940 10.3423
278984 10.4143
279073 10.5559
279161 10.6696
279337 10.8449
279513 10.9876
280219 11.4913
280924 12.0316
281277 12.3359
281453 12.5020
281542 12.5957
281586 12.6596
281608 12.7253
281619 12.8279
281624 13.0277
281627 13.4606
281628 14.3893
281629 16.1585
281630 24.7155
281630 31.0942
281630 19.0380
281631 12.6198
281632 12.2437
281634 12.2945
281637 12.4315
281643 12.5408
281656 12.6149
281681 12.6738
281732 12.7418
281834 12.8537
282038 13.0719
282445 13.5355
283260 14.6110
285363 18.4897
286415 21.0112
286940 22.3618
287203 23.0621
287269 23.2509
287335 23.4672
287368 23.6076
287400 23.8249
287417 24.0261
287433 24.4438
287441 24.9003
287450 25.9019
287454 26.9580
287458 29.0341
287460 30.9717
287462 33.9600
287464 39.3725
287466 48.5551
287468 62.2992
287470 70.5603
287472 59.9945
287474 45.6865
287476 37.0674
287478 32.0669
287480 29.2557
287482 27.6448
287486 25.8459
287490 25.0163
287498 24.3014
287506 24.0346
287521 23.8683
287537 23.8430
287600 23.9603
287726 24.2797
287978 24.8943
288482 26.0134
289490 27.6896
292605 27.0247
295720 22.4351
296767 21.0306
297291 20.3756
297552 20.0381
297683 19.8376
297749 19.6999
297781 19.6285
297798 19.7338
297806 20.1830
297814 22.8300
297820 28.3627
297826 25.2779
297832 22.2742
297839 21.1837
297852 20.4230
297878 19.9914
297930 19.7084
297982 19.4973
298008 19.3909
298021 19.5157
298027 20.0114
298031 20.7134
298034 22.2501
298040 28.2464
298043 27.9248
298046 25.6669
298050 23.5887
298054 22.3957
298062 21.2426
298069 20.7195
298077 20.4369
298092 20.1362
298107 19.9782
298138 19.8039
298168 19.7015
298291 19.4687
298535 19.1688
299023 18.6787
300000 17.8386
300000 9.16759
350000 9.00337
400000 8.81377
450000 8.61010
500000 8.40005
600000 7.98069
700000 7.58018
801840 7.20200
886000 6.91471
1.00000E+06 6.56162
1.10670E+06 6.26703
1.20000E+06 6.03552
1.30000E+06 5.81176
1.40000E+06 5.61072
1.50000E+06 5.42990
1.60000E+06 5.26691
1.70000E+06 5.11966
1.80000E+06 4.98663
1.85720E+06 4.91611
1.90910E+06 4.85549
1.94250E+06 4.81805
2.00000E+06 4.75640
2.25000E+06 4.52354
2.50000E+06 4.33649
2.76550E+06 4.17415
3.00000E+06 4.05411
3.18820E+06 3.97113
3.25540E+06 3.94413
3.25543E+06 3.94409
3.52660E+06 3.84921
3.52661E+06 3.84920
3.56330E+06 3.83807
3.56332E+06 3.83804
3.62590E+06 3.81999
3.62594E+06 3.81997
3.67680E+06 3.80618
3.67681E+06 3.80617
3.99800E+06 3.73711
4.06570E+06 3.72638
4.06572E+06 3.72637
4.08190E+06 3.72409
4.08191E+06 3.72409
4.08540E+06 3.72360
4.08545E+06 3.72358
4.21830E+06 3.70718
4.21890E+06 3.70714
4.27570E+06 3.70161
4.27571E+06 3.70161
4.31770E+06 3.69806
4.34900E+06 3.69575
4.34904E+06 3.69574
4.41830E+06 3.69160
4.41832E+06 3.69160
4.46450E+06 3.68952
4.46455E+06 3.68951
4.50310E+06 3.68822
4.53650E+06 3.68736
4.56580E+06 3.68678
4.58470E+06 3.68662
4.61220E+06 3.68636
4.75000E+06 3.68823
5.00000E+06 3.70183
5.25000E+06 3.72699
5.50000E+06 3.76154
5.75000E+06 3.80309
6.00130E+06 3.84981
6.25000E+06 3.89887
6.50000E+06 3.94910
6.75000E+06 3.99867
7.00130E+06 4.04671
7.25000E+06 4.09108
7.50000E+06 4.13186
7.75000E+06 4.16842
8.00130E+06 4.20029
8.25000E+06 4.22696
8.48340E+06 4.24753
8.70000E+06 4.26265
8.88600E+06 4.27260
9.00000E+06 4.27725
9.32880E+06 4.28540
9.65000E+06 4.28527
1.00000E+07 4.27673
1.02500E+07 4.26517
1.05000E+07 4.24939
1.07340E+07 4.23085
1.10000E+07 4.20583
1.12400E+07 4.17943
1.12405E+07 4.17933
1.16460E+07 4.12727
1.18500E+07 4.09792
1.21890E+07 4.04474
1.24000E+07 4.00904
1.27000E+07 3.95519
1.30000E+07 3.89843
1.32500E+07 3.84900
1.35000E+07 3.79797
1.37500E+07 3.74581
1.40000E+07 3.69249
1.43710E+07 3.61218
1.47600E+07 3.52721
1.50000E+07 3.47481
1.55000E+07 3.36682
1.60000E+07 3.26213
1.65000E+07 3.16265
1.70000E+07 3.07026
1.75000E+07 2.98629
1.80000E+07 2.91218
1.85000E+07 2.84893
1.90000E+07 2.79736
1.94000E+07 2.76499
1.97660E+07 2.74229
2.00000E+07 2.73130
