Ca-42(n,tot) ENDF/B-VII.1
259876 9.53600
260099 7.47198
260321 6.05000
260544 5.11526
260767 4.47692
260989 4.01968
261212 3.67823
261657 3.20283
262102 2.88581
262548 2.65664
263438 2.33845
264329 2.11621
265219 1.94037
267000 1.64429
268781 1.35046
269672 1.18279
270562 0.986595
271453 0.744357
271898 0.598075
272343 0.430377
272788 0.241972
273011 0.145741
273234 0.0602827
273345 0.0290651
273456 0.0135802
273568 0.0248233
273679 0.0814120
273735 0.136004
273790 0.215331
273846 0.327447
273901 0.482167
273957 0.693459
274013 0.977825
274124 1.85828
274218 3.05387
274312 4.74746
274500 8.53456
274594 9.36103
274688 9.13260
274876 7.24079
275056 5.49143
275235 4.23709
275415 3.35571
275594 2.71278
275953 1.82584
276313 1.21778
276672 0.767337
277031 0.478174
277210 0.435006
277390 0.514732
277480 0.624146
277570 0.798106
277749 1.41563
277937 2.62381
278125 4.61993
278500 10.2887
278688 12.3482
278876 13.0844
279251 12.1474
279470 11.3355
279688 10.8415
279907 10.9848
280125 12.3187
280500 16.6069
280688 14.5739
280875 11.4029
281025 9.58123
281174 8.34913
281473 6.88581
281772 6.06170
282070 5.52524
282668 4.84392
283266 4.41067
283863 4.10135
284461 3.86561
285656 3.52431
286852 3.28520
288047 3.10597
290438 2.85092
292828 2.67422
295219 2.54163
300000 2.34966
300000 3.20960
350000 3.10170
400000 3.02540
406250 3.01870
412500 3.01200
418750 3.00530
425000 2.99860
431250 2.99190
437500 2.98520
443750 2.97850
450000 2.97180
456250 2.96723
462500 2.96265
468750 2.95807
475000 2.95350
481250 2.94892
487500 2.94435
493750 2.93977
500000 2.93520
512500 2.92933
525000 2.92345
537500 2.91758
550000 2.91170
562500 2.90843
575000 2.90515
587500 2.90188
600000 2.89860
612500 2.89738
625000 2.89615
637500 2.89493
650000 2.89370
662500 2.89413
675000 2.89455
687500 2.89498
700000 2.89540
712500 2.89723
725000 2.89905
737500 2.90088
750000 2.90270
762500 2.90565
775000 2.90860
800000 2.91450
825000 2.92230
850000 2.93010
875000 2.93940
900000 2.94870
923991 2.95885
947982 2.96900
950000 2.96990
975000 2.98150
1.00000E+06 2.99310
1.02500E+06 3.00585
1.05000E+06 3.01860
1.07500E+06 3.03135
1.10000E+06 3.04410
1.12500E+06 3.05785
1.15000E+06 3.07160
1.17500E+06 3.08535
1.20000E+06 3.09910
1.20433E+06 3.10150
1.22825E+06 3.11505
1.25217E+06 3.12860
1.27608E+06 3.14215
1.30000E+06 3.15570
1.32500E+06 3.16988
1.35000E+06 3.18405
1.37500E+06 3.19823
1.40000E+06 3.21240
1.45000E+06 3.23999
1.50000E+06 3.26760
1.53069E+06 3.28400
1.56138E+06 3.30040
1.56139E+06 3.30037
1.60000E+06 3.32050
1.65000E+06 3.34518
1.70000E+06 3.36990
1.74669E+06 3.39124
1.79337E+06 3.41260
1.80000E+06 3.41550
1.81018E+06 3.41972
1.82037E+06 3.42395
1.83055E+06 3.42817
1.84074E+06 3.43240
1.85092E+06 3.43662
1.86110E+06 3.44085
1.87129E+06 3.44508
1.88147E+06 3.44930
1.90000E+06 3.45660
1.91250E+06 3.46116
1.92500E+06 3.46572
1.93750E+06 3.47029
1.95000E+06 3.47485
1.96250E+06 3.47941
1.97500E+06 3.48397
1.98750E+06 3.48854
2.00000E+06 3.49310
2.02441E+06 3.50110
2.04881E+06 3.50910
2.06528E+06 3.51430
2.08264E+06 3.51955
2.10000E+06 3.52480
2.12115E+06 3.53080
2.14229E+06 3.53680
2.16687E+06 3.54325
2.19145E+06 3.54970
2.20000E+06 3.55180
2.21391E+06 3.55520
2.23472E+06 3.56010
2.25104E+06 3.56363
2.26736E+06 3.56715
2.28368E+06 3.57068
2.30000E+06 3.57420
2.32257E+06 3.57850
2.34513E+06 3.58280
2.35885E+06 3.58515
2.37257E+06 3.58750
2.38628E+06 3.58985
2.40000E+06 3.59220
2.42061E+06 3.59510
2.44123E+06 3.59800
2.46184E+06 3.60090
2.48245E+06 3.60380
2.50000E+06 3.60600
2.52500E+06 3.60847
2.55000E+06 3.61095
2.57500E+06 3.61342
2.60000E+06 3.61590
2.62500E+06 3.61745
2.65000E+06 3.61900
2.67500E+06 3.62055
2.70000E+06 3.62210
2.72500E+06 3.62285
2.75000E+06 3.62360
2.77500E+06 3.62435
2.80000E+06 3.62510
2.80904E+06 3.62520
2.81858E+06 3.62530
2.83894E+06 3.62522
2.85929E+06 3.62515
2.87965E+06 3.62507
2.90000E+06 3.62500
2.91843E+06 3.62470
2.93882E+06 3.62407
2.95922E+06 3.62345
2.97961E+06 3.62282
3.00000E+06 3.62220
3.01838E+06 3.62130
3.03676E+06 3.62040
3.05513E+06 3.61950
3.07351E+06 3.61860
3.08676E+06 3.61780
3.10000E+06 3.61700
3.11250E+06 3.61607
3.12500E+06 3.61515
3.13750E+06 3.61422
3.15000E+06 3.61330
3.16250E+06 3.61237
3.17500E+06 3.61145
3.18750E+06 3.61052
3.20000E+06 3.60960
3.21650E+06 3.60810
3.23300E+06 3.60660
3.24950E+06 3.60510
3.26600E+06 3.60360
3.26600E+06 3.60360
3.28300E+06 3.60195
3.30000E+06 3.60030
3.31606E+06 3.59860
3.33212E+06 3.59690
3.33212E+06 3.59690
3.34393E+06 3.59557
3.35573E+06 3.59425
3.36753E+06 3.59292
3.37933E+06 3.59160
3.37933E+06 3.59160
3.38967E+06 3.59040
3.40000E+06 3.58920
3.41578E+06 3.58727
3.43156E+06 3.58535
3.44734E+06 3.58342
3.46312E+06 3.58150
3.47354E+06 3.58010
3.47354E+06 3.58010
3.48677E+06 3.57840
3.50000E+06 3.57670
3.50737E+06 3.57570
3.52492E+06 3.57340
3.52982E+06 3.57270
3.52982E+06 3.57270
3.54737E+06 3.57025
3.56491E+06 3.56780
3.58246E+06 3.56535
3.60000E+06 3.56290
3.61175E+06 3.56120
3.64149E+06 3.55675
3.67122E+06 3.55230
3.70000E+06 3.54790
3.72092E+06 3.54465
3.74184E+06 3.54140
3.74184E+06 3.54140
3.77092E+06 3.53670
3.80000E+06 3.53200
3.82500E+06 3.52781
3.85000E+06 3.52364
3.87500E+06 3.51946
3.90000E+06 3.51530
3.92325E+06 3.51130
3.94649E+06 3.50730
3.97839E+06 3.50170
3.97840E+06 3.50170
3.98012E+06 3.50140
4.00000E+06 3.49790
4.03573E+06 3.49160
4.04947E+06 3.48910
4.04947E+06 3.48910
4.09582E+06 3.48070
4.09582E+06 3.48070
4.14429E+06 3.47180
4.17127E+06 3.46680
4.19825E+06 3.46180
4.19826E+06 3.46180
4.20000E+06 3.46150
4.21597E+06 3.45850
4.21597E+06 3.45850
4.24541E+06 3.45291
4.27486E+06 3.44733
4.33374E+06 3.43620
4.36687E+06 3.42984
4.40000E+06 3.42350
4.45867E+06 3.41220
4.49144E+06 3.40579
4.52421E+06 3.39940
4.54981E+06 3.39440
4.60000E+06 3.38460
4.65000E+06 3.37469
4.70000E+06 3.36480
4.75000E+06 3.35493
4.80000E+06 3.34510
4.85000E+06 3.33513
4.90000E+06 3.32521
4.95000E+06 3.31533
5.00000E+06 3.30550
5.05000E+06 3.29557
5.10000E+06 3.28567
5.20000E+06 3.26600
5.30000E+06 3.24629
5.40000E+06 3.22670
5.50000E+06 3.20719
5.60000E+06 3.18780
5.70000E+06 3.16850
5.80000E+06 3.14930
5.90000E+06 3.13026
6.00000E+06 3.11130
6.10000E+06 3.09255
6.20000E+06 3.07390
6.30000E+06 3.05543
6.40000E+06 3.03700
6.40733E+06 3.03560
6.60000E+06 3.00060
6.63465E+06 2.99440
6.80000E+06 2.96490
7.00000E+06 2.92970
7.20000E+06 2.89520
7.40000E+06 2.86120
7.60000E+06 2.82790
7.80000E+06 2.79520
8.00000E+06 2.76310
8.24586E+06 2.72450
8.50000E+06 2.68560
9.00000E+06 2.61230
9.24991E+06 2.57730
9.24991E+06 2.57730
9.50000E+06 2.54340
9.57057E+06 2.53400
9.57057E+06 2.53400
9.84326E+06 2.49880
9.86589E+06 2.49590
9.87727E+06 2.49450
1.00000E+07 2.47920
1.05000E+07 2.42000
1.05239E+07 2.41730
1.05240E+07 2.41729
1.06160E+07 2.40710
1.06412E+07 2.40430
1.10000E+07 2.36620
1.15000E+07 2.31790
1.17566E+07 2.29530
1.20000E+07 2.27520
1.21119E+07 2.26630
1.21119E+07 2.26630
1.21761E+07 2.26140
1.22066E+07 2.25910
1.22743E+07 2.25400
1.25000E+07 2.23790
1.27878E+07 2.21870
1.29954E+07 2.20600
1.30000E+07 2.20570
1.30889E+07 2.20050
1.32007E+07 2.19420
1.35000E+07 2.17830
1.35781E+07 2.17450
1.37884E+07 2.16460
1.38592E+07 2.16140
1.38593E+07 2.16140
1.39011E+07 2.15950
1.40000E+07 2.15530
1.41822E+07 2.14780
1.41822E+07 2.14780
1.45000E+07 2.13600
1.46177E+07 2.13190
1.50000E+07 2.11990
1.51570E+07 2.11550
1.55000E+07 2.10670
1.60000E+07 2.09580
1.62415E+07 2.09120
1.65000E+07 2.08690
1.68958E+07 2.08110
1.70000E+07 2.07970
1.75000E+07 2.07400
1.75803E+07 2.07320
1.80000E+07 2.06970
1.84908E+07 2.06670
1.85000E+07 2.06670
1.85196E+07 2.06660
1.85300E+07 2.06650
1.85837E+07 2.06630
1.85838E+07 2.06630
1.87689E+07 2.06550
1.90000E+07 2.06480
1.95000E+07 2.06400
1.99405E+07 2.06420
2.00000E+07 2.06430
2.00000E+07 2.06434
2.10000E+07 2.06788
2.20000E+07 2.07516
2.30000E+07 2.08540
2.40000E+07 2.09831
2.50000E+07 2.11300
2.60000E+07 2.12890
2.70000E+07 2.14540
2.80000E+07 2.16200
2.90000E+07 2.17840
3.00000E+07 2.19400
3.10000E+07 2.20870
3.20000E+07 2.22230
3.30000E+07 2.23462
3.40000E+07 2.24559
3.50000E+07 2.25525
3.60000E+07 2.26340
3.70000E+07 2.27004
3.80000E+07 2.27537
3.90000E+07 2.27918
4.00000E+07 2.28156
4.10000E+07 2.28250
4.20000E+07 2.28220
4.30000E+07 2.28054
4.40000E+07 2.27751
4.50000E+07 2.27332
4.60000E+07 2.26805
4.70000E+07 2.26149
4.80000E+07 2.25403
4.90000E+07 2.24549
5.00000E+07 2.23603
5.10000E+07 2.22577
5.20000E+07 2.21460
5.30000E+07 2.20271
5.40000E+07 2.19009
5.50000E+07 2.17684
5.60000E+07 2.16305
5.70000E+07 2.14873
5.80000E+07 2.13386
5.90000E+07 2.11855
6.00000E+07 2.10277
6.10000E+07 2.08675
6.20000E+07 2.07036
6.30000E+07 2.05370
6.40000E+07 2.03677
6.50000E+07 2.01967
6.60000E+07 2.00239
6.70000E+07 1.98493
6.80000E+07 1.96729
6.90000E+07 1.94965
7.00000E+07 1.93193
7.10000E+07 1.91421
7.20000E+07 1.89649
7.30000E+07 1.87868
7.40000E+07 1.86106
7.50000E+07 1.84343
7.60000E+07 1.82589
7.70000E+07 1.80835
7.80000E+07 1.79099
7.90000E+07 1.77361
8.00000E+07 1.75652
8.10000E+07 1.73940
8.20000E+07 1.72246
8.30000E+07 1.70569
8.40000E+07 1.68916
8.50000E+07 1.67264
8.60000E+07 1.65619
8.70000E+07 1.64016
8.80000E+07 1.62413
8.90000E+07 1.60844
9.00000E+07 1.59278
9.10000E+07 1.57746
9.20000E+07 1.56223
9.30000E+07 1.54715
9.40000E+07 1.53243
9.50000E+07 1.51774
9.60000E+07 1.50341
9.70000E+07 1.48914
9.80000E+07 1.47522
9.90000E+07 1.46136
1.00000E+08 1.44774
1.02000E+08 1.42118
1.04000E+08 1.39544
1.06000E+08 1.37052
1.08000E+08 1.34624
1.10000E+08 1.32295
1.12000E+08 1.30039
1.14000E+08 1.27861
1.16000E+08 1.25757
1.18000E+08 1.23715
1.20000E+08 1.21756
1.22000E+08 1.19867
1.24000E+08 1.18047
1.26000E+08 1.16277
1.28000E+08 1.14591
1.30000E+08 1.12963
1.32000E+08 1.11382
1.34000E+08 1.09874
1.36000E+08 1.08422
1.38000E+08 1.07016
1.40000E+08 1.05674
1.42000E+08 1.04383
1.44000E+08 1.03142
1.46000E+08 1.01936
1.48000E+08 1.00795
1.50000E+08 0.996950
1.52000E+08 0.986250
1.54000E+08 0.976120
1.56000E+08 0.966390
1.58000E+08 0.956920
1.60000E+08 0.948010
1.62000E+08 0.939440
1.64000E+08 0.931090
1.66000E+08 0.923220
1.68000E+08 0.915550
1.70000E+08 0.908390
1.72000E+08 0.901490
1.74000E+08 0.894780
1.76000E+08 0.888490
1.78000E+08 0.882480
1.80000E+08 0.876620
1.82000E+08 0.871210
1.84000E+08 0.866020
1.86000E+08 0.860950
1.88000E+08 0.856260
1.90000E+08 0.851690
1.92000E+08 0.847480
1.94000E+08 0.843540
1.96000E+08 0.839660
1.98000E+08 0.836130
2.00000E+08 0.832810
