Ni-58(n,g) ENDF/B-VII.1
185301 0.00265397
185404 0.00347047
185456 0.00741899
185481 0.0225629
185494 0.0769427
185501 0.255474
185504 0.723471
185506 1.61936
185506 2.76162
185507 5.21705
185508 8.35113
185508 10.4428
185509 8.35151
185510 5.21739
185511 2.39250
185512 1.28704
185514 0.528949
185518 0.180132
185525 0.0536831
185541 0.0160321
185573 0.00568054
185635 0.00303644
185761 0.00287645
185824 0.00359849
185887 0.00575347
185918 0.00857827
185934 0.0111983
185950 0.0155958
185965 0.0237858
185973 0.0308477
185981 0.0415937
185989 0.0595052
185997 0.0910794
186005 0.154057
186009 0.207553
186012 0.284784
186019 0.452036
186025 0.546853
186031 0.425348
186037 0.266083
186043 0.158314
186050 0.101536
186056 0.0696607
186063 0.0505097
186069 0.0382663
186076 0.0300226
186089 0.0200170
186102 0.0144374
186115 0.0110231
186141 0.00724356
186167 0.00530616
186193 0.00419048
186245 0.00301520
186297 0.00243978
186349 0.00211681
186453 0.00178677
186661 0.00157076
186765 0.00162636
186817 0.00201934
186843 0.00359550
186856 0.00953660
186863 0.0305141
186866 0.0985253
186868 0.266668
186869 0.566789
186869 1.74338
186870 3.48410
186871 1.74420
186872 0.566986
186872 0.266735
186874 0.0938740
186877 0.0297305
186884 0.00919072
186898 0.00347840
186924 0.00196967
186978 0.00157797
187085 0.00147616
187300 0.00146552
187514 0.00151535
187621 0.00164345
187675 0.00208891
187702 0.00378321
187715 0.0101407
187722 0.0326365
187725 0.105814
187727 0.299270
187728 1.76649
187729 3.55315
187730 1.76660
187731 0.276869
187733 0.100934
187737 0.0318236
187743 0.0100265
187757 0.00376255
187784 0.00210376
187838 0.00168771
187945 0.00160652
188161 0.00164469
188592 0.00181449
189024 0.00208436
189239 0.00235176
189347 0.00287612
189401 0.00462390
189428 0.0111899
189441 0.0353799
189448 0.116424
189451 0.355064
189453 0.887625
189455 3.42648
189456 6.82038
189457 3.42532
189458 1.17798
189459 0.549462
189462 0.200856
189466 0.0642130
189476 0.0197371
189494 0.00702309
189532 0.00365336
189607 0.00285175
189758 0.00280469
189908 0.00296599
190058 0.00318486
190209 0.00344713
190359 0.00375394
190510 0.00411021
190660 0.00452245
190869 0.00520140
191077 0.00603359
191286 0.00721996
191390 0.00890764
191443 0.0138332
191469 0.0309707
191482 0.0864539
191485 0.134109
191488 0.236169
191491 0.541669
191493 0.938016
191495 1.87081
191496 3.01484
191497 3.73108
191498 3.01045
191499 1.86741
191501 0.973260
191502 0.558039
191505 0.251390
191509 0.140475
191512 0.0918466
191524 0.0329422
191549 0.0147849
191599 0.00993017
191700 0.00897226
191900 0.00919340
192275 0.00914171
192463 0.00864036
192556 0.00830344
192603 0.00812061
192627 0.00802789
192638 0.00798615
192644 0.00798588
192647 0.00806537
192649 0.00842789
192649 0.00964746
192650 0.0145411
192650 0.0310042
192650 0.0753686
192650 0.142864
192650 0.0750225
192651 0.0192197
192651 0.0122251
192651 0.00902673
192652 0.00819849
192654 0.00798658
192658 0.00791661
192666 0.00787061
192681 0.00780324
192712 0.00767336
192773 0.00741165
192895 0.00688593
193140 0.00588935
193570 0.00449746
193785 0.00401039
193892 0.00393520
193946 0.00441964
193973 0.00667185
193986 0.0153746
193993 0.0468023
193997 0.152704
193998 0.451184
193999 1.01124
194000 3.40079
194000 6.79657
194001 3.40410
194002 1.01193
194003 0.415605
194005 0.138815
194008 0.0424303
194015 0.0139425
194030 0.00620284
194058 0.00412848
194116 0.00351570
194230 0.00321279
194459 0.00288959
194918 0.00246538
195834 0.00208772
196088 0.00225266
196215 0.00311047
196278 0.00635631
196294 0.00947357
196310 0.0174223
196318 0.0270886
196326 0.0494132
196330 0.0737499
196334 0.120011
196336 0.162019
196338 0.228479
196340 0.338495
196342 0.515243
196344 0.829108
196346 1.03163
196348 0.832149
196350 0.517628
196352 0.347166
196354 0.242521
196356 0.176393
196358 0.133112
196361 0.0828830
196365 0.0564339
196372 0.0310058
196379 0.0200001
196394 0.0107729
196408 0.00714034
196437 0.00433863
196466 0.00329867
196524 0.00251987
196582 0.00223631
196814 0.00194805
197277 0.00190853
197509 0.00197844
197741 0.00220879
197972 0.00344398
198088 0.00815382
198117 0.0128292
198146 0.0253761
198161 0.0417137
198175 0.0833258
198182 0.134098
198190 0.248639
198193 0.369409
198197 0.600172
198199 0.800295
198200 1.10803
198202 1.59913
198204 2.40728
198206 3.83779
198208 4.80848
198211 3.83852
198213 2.40790
198215 1.46909
198217 0.937206
198220 0.638104
198222 0.464795
198226 0.269911
198231 0.176914
198240 0.0922131
198249 0.0567207
198267 0.0281917
198285 0.0172863
198322 0.00896478
198358 0.00592528
198503 0.00289238
198794 0.00213606
199375 0.00202717
199957 0.00211881
200247 0.00219569
200392 0.00225940
200465 0.00237021
200501 0.00273000
200520 0.00409443
200529 0.00925600
200533 0.0273387
200536 0.0866411
200537 0.231637
200538 1.67257
200538 3.36152
200539 1.68901
200540 0.297247
200541 0.117828
200542 0.0377552
200546 0.0123779
200554 0.00494375
200569 0.00297399
200598 0.00247039
200658 0.00236116
200778 0.00237443
201017 0.00248403
201256 0.00275362
201376 0.00349257
201436 0.00612293
201465 0.0154555
201473 0.0241183
201480 0.0451234
201484 0.0702000
201488 0.123119
201490 0.177167
201492 0.267531
201493 0.453302
201495 0.819014
201497 1.32984
201498 1.65244
201500 1.31517
201501 0.836008
201502 0.595802
201503 0.434419
201505 0.252088
201507 0.161913
201509 0.112228
201513 0.0630662
201517 0.0410876
201525 0.0219107
201533 0.0141664
201564 0.00581750
201628 0.00351527
201754 0.00296664
201880 0.00292641
202007 0.00297820
202133 0.00308917
202260 0.00332733
202323 0.00360296
202386 0.00429478
202418 0.00516816
202449 0.00736630
202465 0.0100094
202481 0.0160446
202489 0.0224358
202497 0.0347214
202501 0.0456121
202504 0.0620455
202508 0.0892005
202512 0.132314
202517 0.210170
202522 0.263238
202526 0.212144
202531 0.133863
202535 0.0901823
202539 0.0631901
202543 0.0463526
202547 0.0354464
202555 0.0229256
202562 0.0164032
202578 0.0102448
202593 0.00756698
202625 0.00534534
202656 0.00448219
202718 0.00383977
202780 0.00362500
202899 0.00351566
203019 0.00352347
203258 0.00363052
203735 0.00393774
204213 0.00427699
204690 0.00461384
205645 0.00519986
206123 0.00550400
206600 0.00633743
206745 0.00712928
206890 0.00898837
206962 0.0109960
207034 0.0149106
207071 0.0183656
207107 0.0237631
207143 0.0325430
207179 0.0469390
207221 0.0719999
207263 0.0885645
207305 0.0718658
207347 0.0467860
207377 0.0342163
207408 0.0259427
207468 0.0167563
207529 0.0122771
207590 0.00981976
207711 0.00737000
207832 0.00622085
208075 0.00515063
208317 0.00462108
208802 0.00402034
209044 0.00387982
209166 0.00412205
209226 0.00542195
209257 0.0105684
209272 0.0297188
209279 0.0953688
209283 0.289122
209285 0.729153
209286 1.35863
209287 3.18577
209288 6.36846
209289 3.18881
209290 1.16734
209291 0.579201
209293 0.223501
209298 0.0717295
209307 0.0227845
209325 0.00862321
209360 0.00482348
209432 0.00379546
209575 0.00345928
209717 0.00338771
209789 0.00360159
209825 0.00463122
209842 0.00869614
209851 0.0239677
209856 0.0791781
209858 0.248987
209859 0.671586
209860 1.54707
209860 4.81754
209861 9.63431
209861 4.81889
209862 1.54740
209862 0.756593
209863 0.267757
209865 0.0857285
209870 0.0258416
209878 0.00911978
209895 0.00469442
209930 0.00354096
209998 0.00321500
210136 0.00307791
210410 0.00299757
210712 0.00332878
210788 0.00375137
210863 0.00489331
210901 0.00633480
210920 0.00764909
210939 0.00981647
210958 0.0137567
210967 0.0170704
210977 0.0220078
210986 0.0299595
210996 0.0433607
211005 0.0677802
211014 0.113456
211022 0.168826
211026 0.193026
211030 0.202527
211045 0.113237
211053 0.0730199
211061 0.0490576
211068 0.0347847
211076 0.0259997
211086 0.0185602
211097 0.0141023
211118 0.00925822
211159 0.00548650
211242 0.00342518
211326 0.00282771
211409 0.00256692
211742 0.00220380
212408 0.00193259
213739 0.00161898
215071 0.00149096
215737 0.00165391
215903 0.00181711
216070 0.00216910
216153 0.00252418
216236 0.00322142
216278 0.00392319
216320 0.00544197
216361 0.0116510
216382 0.0323270
216392 0.0995524
216398 0.285436
216400 0.669437
216401 1.20440
216403 2.53946
216404 5.06327
216405 4.11597
216406 2.53269
216407 1.40466
216408 0.824267
216410 0.369306
216415 0.135241
216423 0.0447217
216441 0.0174064
216458 0.0128790
216476 0.0127110
216493 0.0152273
216510 0.0230360
216528 0.0582357
216536 0.158329
216541 0.372232
216543 0.697134
216544 1.02220
216545 1.55621
216546 2.44783
216547 3.10663
216549 2.45773
216550 1.56415
216552 0.748416
216554 0.425466
216558 0.185810
216566 0.0710469
216581 0.0313414
216594 0.0246949
216607 0.0230036
216633 0.0241038
216685 0.0273675
216788 0.0144545
216833 0.0110122
216856 0.0132607
216867 0.0264769
216872 0.0720948
216875 0.200844
216877 0.473705
216877 0.867957
216878 2.07827
216879 3.35767
216879 4.16055
216879 3.36186
216880 2.08152
216880 1.06567
216881 0.657399
216882 0.313422
216884 0.119533
216888 0.0406621
216896 0.0156476
216912 0.00817332
216945 0.00544075
217010 0.00381397
217076 0.00304873
217141 0.00259353
217271 0.00210230
217402 0.00188206
217533 0.00182050
217663 0.00194976
217794 0.00277428
217859 0.00539141
217891 0.0139589
217900 0.0217996
217908 0.0408272
217912 0.0631959
217916 0.112083
217920 0.249950
217922 0.421702
217924 0.809844
217926 1.29781
217927 1.61700
217929 1.29676
217930 0.809092
217932 0.503566
217933 0.337678
217936 0.172935
217939 0.103849
217942 0.0693641
217948 0.0379229
217953 0.0246298
217977 0.0102245
218000 0.00818033
218023 0.00904849
218046 0.0125879
218069 0.0223636
218081 0.0339062
218092 0.0588386
218098 0.0834318
218104 0.126752
218110 0.210300
218113 0.280859
218116 0.377759
218120 0.605834
218125 0.750839
218130 0.595487
218134 0.373675
218139 0.229391
218143 0.150431
218148 0.103880
218153 0.0760295
218162 0.0453570
218171 0.0302888
218190 0.0164641
218208 0.0105876
218245 0.00579399
218282 0.00393235
218356 0.00249108
218431 0.00194671
218579 0.00152824
218727 0.00136822
219023 0.00125480
219172 0.00128728
219246 0.00152014
219283 0.00246218
219301 0.00606129
219310 0.0192831
219315 0.0624895
219317 0.180220
219319 0.435150
219320 1.44741
219320 2.80624
219321 1.37619
219322 0.459241
219323 0.212082
219325 0.0771364
219329 0.0243101
219337 0.00758404
219353 0.00287993
219385 0.00162079
219449 0.00129371
219576 0.00121477
219831 0.00125383
220085 0.00166572
220213 0.00334008
220276 0.00975056
220308 0.0329690
220316 0.0549141
220324 0.109267
220328 0.174539
220332 0.321075
220334 0.472924
220336 0.756839
220338 1.35883
220339 1.91770
220340 2.74191
220341 4.41495
220343 5.48761
220344 4.41651
220345 2.74316
220346 1.91856
220347 1.35940
220349 0.757121
220351 0.473085
220353 0.326942
220357 0.179290
220361 0.112807
220369 0.0565805
220376 0.0341143
220408 0.0100474
220470 0.00341547
220595 0.00166739
220845 0.00121461
221346 0.00109570
222346 0.00107569
223347 0.00110740
223847 0.00115325
224097 0.00125262
224223 0.00159362
224285 0.00289849
224316 0.00789492
224332 0.0261313
224340 0.0871033
224344 0.259341
224346 0.642933
224347 1.21464
224348 2.49279
224349 4.97057
224350 2.49602
224351 0.987740
224352 0.493905
224355 0.184607
224360 0.0590485
224370 0.0173318
224389 0.00545747
224429 0.00226907
224508 0.00145118
224666 0.00125462
224981 0.00123137
225613 0.00129166
226876 0.00151290
228138 0.00190716
228770 0.00223114
229085 0.00253631
229243 0.00312726
229322 0.00509620
229362 0.0124768
229381 0.0393700
229391 0.130514
229396 0.387352
229399 0.955023
229400 1.74627
229401 3.70222
229403 7.41508
229404 3.70370
229406 1.40546
229407 0.685928
229410 0.266167
229417 0.0864672
229429 0.0263841
229454 0.00893453
229504 0.00428814
229603 0.00314910
229802 0.00300720
230001 0.00313890
230200 0.00334038
230310 0.00347968
230420 0.00364822
230530 0.00386582
230640 0.00417940
230750 0.00472162
230860 0.00597829
230916 0.00748334
230943 0.00883562
230971 0.0110553
230998 0.0150850
231026 0.0235433
231039 0.0317192
231053 0.0456605
231067 0.0718163
231081 0.122765
231092 0.194361
231104 0.242343
231116 0.195267
231128 0.124012
231138 0.0804178
231149 0.0549418
231160 0.0397685
231171 0.0302772
231193 0.0197504
231215 0.0144650
231236 0.0114505
231258 0.00959049
231302 0.00752961
231389 0.00589039
231476 0.00529943
231824 0.00487805
232173 0.00501631
232347 0.00545576
232434 0.00707747
232477 0.0129021
232488 0.0183299
232499 0.0318446
232505 0.0479221
232510 0.0826270
232513 0.117534
232516 0.180594
232518 0.307440
232520 0.424554
232521 0.600208
232523 0.948866
232525 1.19745
232527 0.951486
232529 0.602256
232531 0.369444
232533 0.239899
232537 0.123011
232541 0.0745966
232545 0.0505601
232552 0.0285218
232560 0.0193352
232576 0.0118413
232592 0.00896430
232654 0.00594514
232779 0.00510164
233030 0.00479249
233322 0.00460563
233469 0.00454856
233542 0.00458328
233578 0.00480015
233597 0.00566739
233606 0.00895703
233610 0.0211643
233613 0.0627568
233614 0.172214
233615 1.33567
233615 2.65951
233616 1.33038
233617 0.194867
233618 0.0725292
233620 0.0251224
233624 0.0101975
233632 0.00600514
233648 0.00489842
233680 0.00462874
233744 0.00462514
233872 0.00507840
233936 0.00581158
234000 0.00786741
234032 0.0105519
234064 0.0172384
234080 0.0250674
234096 0.0421661
234104 0.0593172
234112 0.0901649
234120 0.151665
234124 0.205361
234128 0.284423
234134 0.453496
234140 0.561964
234146 0.447794
234152 0.282293
234159 0.165704
234165 0.105487
234172 0.0719277
234178 0.0524150
234192 0.0316947
234205 0.0217883
234218 0.0162646
234232 0.0129066
234258 0.00921711
234311 0.00622996
234364 0.00505726
234470 0.00410793
234577 0.00369797
235001 0.00301740
235185 0.00285547
235276 0.00285579
235322 0.00314114
235345 0.00438095
235356 0.00905294
235362 0.0252912
235365 0.0764904
235366 0.195942
235368 1.07281
235368 2.13951
235369 1.06886
235370 0.314465
235371 0.132587
235373 0.0478839
235377 0.0161583
235384 0.00630432
235400 0.00359735
235430 0.00286136
235492 0.00263154
235615 0.00249447
235860 0.00231715
236358 0.00203676
236608 0.00194327
236732 0.00198708
236795 0.00233507
236826 0.00376464
236841 0.00925144
236849 0.0292882
236853 0.0960117
236855 0.272273
236856 0.650050
236856 1.17847
236857 2.18951
236858 4.38034
236858 2.19465
236859 0.915798
236859 0.482974
236861 0.184391
236863 0.0590545
236868 0.0181897
236879 0.00621537
236899 0.00297610
236940 0.00220410
236981 0.00248470
237002 0.00422116
237012 0.0109111
237017 0.0348376
237020 0.114927
237021 0.337229
237021 0.731698
237022 2.39178
237023 4.79149
237023 2.39826
237024 0.733125
237024 0.303686
237026 0.107988
237028 0.0326149
237034 0.0102444
237044 0.00397474
237066 0.00232045
237109 0.00187261
237194 0.00172235
237365 0.00162773
237708 0.00151131
238392 0.00133787
239761 0.00111104
241130 0.000996762
241815 0.00101359
242157 0.00112688
242328 0.00134590
242414 0.00172445
242457 0.00260563
242478 0.00545655
242489 0.0154711
242494 0.0474231
242497 0.134114
242498 0.290359
242499 0.841845
242500 1.32009
242501 1.25848
242501 0.818043
242502 0.459285
242506 0.0569536
242510 0.0213367
242518 0.00786975
242534 0.00377572
242566 0.00301150
242598 0.00345090
242630 0.00453088
242663 0.00679606
242695 0.0123598
242711 0.0187018
242727 0.0320591
242735 0.0450254
242743 0.0670182
242751 0.107770
242759 0.187284
242766 0.299381
242773 0.376983
242780 0.304697
242787 0.191448
242791 0.138126
242796 0.102417
242805 0.0609166
242814 0.0397871
242823 0.0279241
242832 0.0206944
242841 0.0159941
242859 0.0104865
242877 0.00751963
242895 0.00574622
242931 0.00382737
243003 0.00232598
243075 0.00176976
243219 0.00138618
243363 0.00131335
243651 0.00186711
243795 0.00434366
243831 0.00679386
243867 0.0133440
243885 0.0217581
243903 0.0428155
243912 0.0677073
243921 0.122949
243925 0.179446
243930 0.283478
243932 0.372639
243934 0.498889
243937 0.699747
243939 0.993749
243942 1.58876
243945 1.98856
243948 1.59121
243951 0.995688
243954 0.690367
243956 0.492840
243958 0.364016
243961 0.277612
243965 0.173247
243970 0.118489
243979 0.0647739
243988 0.0409849
244007 0.0207982
244025 0.0127620
244062 0.00652335
244099 0.00419672
244247 0.00186385
244395 0.00146031
244543 0.00138819
244692 0.00146944
244840 0.00173297
244914 0.00200153
244988 0.00250481
245062 0.00393120
245099 0.00727380
245117 0.0164098
245126 0.0391538
245131 0.0801653
245133 0.129988
245136 0.233462
245139 0.478966
245141 0.398158
245143 0.250295
245146 0.115455
245149 0.0628816
245156 0.0287604
245168 0.0139878
245193 0.0121482
245206 0.0154772
245219 0.0238630
245225 0.0326620
245231 0.0490373
245235 0.0630866
245238 0.0833996
245241 0.115642
245244 0.163816
245248 0.259370
245252 0.325572
245257 0.264044
245261 0.167708
245265 0.104386
245269 0.0694351
245274 0.0495906
245278 0.0378600
245286 0.0251703
245295 0.0191693
245312 0.0144767
245329 0.0137396
245346 0.0153304
245363 0.0202715
245372 0.0256805
245380 0.0359370
245389 0.0588242
245393 0.0818224
245397 0.118843
245402 0.182926
245407 0.222598
245412 0.179246
245417 0.118119
245421 0.0797085
245426 0.0583448
245435 0.0384172
245442 0.0318320
245449 0.0285414
245464 0.0261356
245478 0.0260173
245492 0.0266158
245521 0.0274896
245549 0.0270146
245570 0.0273608
245591 0.0326078
245602 0.0412763
245613 0.0632906
245618 0.0877055
245623 0.135990
245629 0.247100
245631 0.362146
245634 0.553755
245637 0.877647
245640 1.10865
245643 0.893119
245646 0.565165
245648 0.397904
245650 0.286351
245654 0.166527
245659 0.108424
245663 0.0767149
245670 0.0499647
245677 0.0359338
245690 0.0222961
245717 0.0124493
245772 0.00691640
245826 0.00629301
245853 0.0110823
245867 0.0292145
245874 0.0826673
245877 0.201825
245879 0.382469
245880 0.847160
245881 1.33096
245882 1.65933
245883 1.29508
245884 0.819191
245886 0.371855
245888 0.203996
245891 0.0866730
245897 0.0306190
245910 0.0108466
245936 0.00474591
245988 0.00275602
246040 0.00216677
246092 0.00185035
246196 0.00149257
246300 0.00129004
246507 0.00107118
246715 0.000959848
247130 0.000857250
247545 0.000821574
247961 0.000825010
248376 0.000881122
248584 0.000952085
248791 0.00109502
248999 0.00143498
249103 0.00182998
249155 0.00227351
249181 0.00308367
249194 0.00559537
249200 0.0145881
249203 0.0442984
249205 0.128169
249206 1.31529
249207 2.62967
249207 1.31562
249208 0.238093
249209 0.0924820
249211 0.0309686
249215 0.0106006
249223 0.00478931
249239 0.00339460
249272 0.00345956
249336 0.00491320
249368 0.00621755
249400 0.00818447
249432 0.0112253
249464 0.0159130
249507 0.0249540
249549 0.0307899
249592 0.0246405
249634 0.0156756
249670 0.0106628
249705 0.00758439
249741 0.00567267
249777 0.00444221
249848 0.00303501
249919 0.00231537
249991 0.00191179
250062 0.00167678
250205 0.00148307
250347 0.00156198
250419 0.00174387
250490 0.00212142
250561 0.00295079
250597 0.00375807
250633 0.00516127
250668 0.00792417
250686 0.0104124
250704 0.0144656
250722 0.0217448
250731 0.0276790
250740 0.0364303
250749 0.0499798
250758 0.0721867
250766 0.110798
250775 0.179929
250784 0.287912
250793 0.358955
250802 0.286996
250811 0.180231
250818 0.123909
250824 0.0877936
250831 0.0645351
250838 0.0492776
250851 0.0310962
250865 0.0213592
250878 0.0156069
250892 0.0119469
250919 0.00774539
250946 0.00552417
250973 0.00421137
251027 0.00280270
251135 0.00170258
251243 0.00128600
251459 0.000967298
251675 0.000846573
252107 0.000753420
252539 0.000720680
253403 0.000730486
253835 0.000857439
254051 0.00131301
254105 0.00174113
254159 0.00283459
254186 0.00416705
254213 0.00726284
254227 0.0106086
254240 0.0172056
254247 0.0231757
254254 0.0325343
254261 0.0484069
254267 0.0750450
254275 0.120097
254282 0.150324
254289 0.120757
254297 0.0760765
254301 0.0564177
254306 0.0428417
254314 0.0264362
254323 0.0177346
254332 0.0127154
254350 0.00753019
254367 0.00510882
254403 0.00300382
254438 0.00217423
254508 0.00179675
254544 0.00276232
254561 0.00672054
254570 0.0195988
254575 0.0537283
254577 0.119389
254578 0.203492
254579 0.399283
254581 0.762758
254582 0.366682
254584 0.128143
254586 0.0600533
254590 0.0229166
254598 0.00788136
254614 0.00299328
254645 0.00159060
254708 0.00122372
254833 0.00136687
254959 0.00292428
255022 0.00885833
255053 0.0292544
255069 0.0895443
255077 0.225310
255080 0.435786
255082 0.659978
255084 1.04624
255087 1.66988
255089 2.06066
255091 1.63139
255093 1.01614
255095 0.576476
255098 0.353656
255103 0.165931
255108 0.0946976
255113 0.0609711
255123 0.0313805
255133 0.0192016
255153 0.00952800
255173 0.00586198
255253 0.00206676
255412 0.00105015
255732 0.000784814
256371 0.000734244
257010 0.000816098
257329 0.00114396
257489 0.00237108
257569 0.00683905
257589 0.0110695
257609 0.0217359
257619 0.0346105
257629 0.0639050
257634 0.0947440
257639 0.153523
257644 0.282164
257647 0.405581
257649 0.593770
257652 0.948414
257655 1.18508
257658 0.947372
257661 0.592969
257664 0.375552
257667 0.249819
257670 0.173230
257673 0.127369
257679 0.0758656
257685 0.0501062
257697 0.0265508
257708 0.0165237
257732 0.00837649
257756 0.00523365
257850 0.00194796
258038 0.00107899
258415 0.000929219
258792 0.00119811
258980 0.00208093
259027 0.00285169
259074 0.00474410
259098 0.00699306
259122 0.0120637
259133 0.0174319
259145 0.0277413
259151 0.0367384
259157 0.0506641
259163 0.0730704
259169 0.108725
259176 0.173789
259183 0.216190
259190 0.172409
259197 0.108477
259202 0.0739635
259208 0.0522202
259219 0.0293710
259230 0.0188534
259242 0.0133667
259264 0.00815545
259286 0.00598466
259331 0.00456318
259376 0.00476576
259420 0.00637999
259443 0.00814422
259465 0.0112594
259487 0.0173718
259499 0.0228167
259510 0.0314388
259521 0.0464949
259532 0.0752549
259538 0.100627
259543 0.140047
259549 0.203756
259554 0.305508
259561 0.487690
259568 0.609883
259574 0.489495
259581 0.306915
259586 0.204623
259592 0.141441
259597 0.102040
259603 0.0765224
259614 0.0472259
259625 0.0320621
259636 0.0231605
259647 0.0175689
259669 0.0112475
259691 0.00792460
259712 0.00598355
259756 0.00391072
259844 0.00232220
259932 0.00176674
260108 0.00174345
260195 0.00333767
260239 0.00975014
260261 0.0332075
260272 0.110845
260278 0.325366
260280 0.749374
260282 1.34513
260283 2.60748
260284 4.24379
260285 5.15395
260286 4.15225
260287 2.53540
260289 1.14640
260290 0.614866
260293 0.252277
260300 0.0840787
260313 0.0250410
260338 0.00744967
260389 0.00262496
260492 0.00134062
260697 0.000984604
261107 0.000895715
261312 0.000913785
261517 0.000997413
261620 0.00111832
261722 0.00145467
261773 0.00190722
261825 0.00311760
261850 0.00468666
261876 0.00863124
261889 0.0133391
261901 0.0239397
261914 0.0557937
261921 0.100771
261927 0.212689
261931 0.346794
261935 0.455739
261937 0.443045
261939 0.384285
261943 0.244808
261954 0.0730359
261964 0.0324265
261975 0.0182101
261986 0.0117597
262007 0.00626460
262029 0.00407648
262072 0.00236683
262114 0.00172772
262200 0.00125309
262286 0.00108363
262458 0.000965373
262629 0.000929792
262972 0.000922308
263144 0.000943676
263230 0.00101234
263273 0.00127000
263294 0.00225935
263305 0.00596416
263310 0.0193005
263313 0.0623206
263315 1.27957
263316 2.55993
263316 1.27976
263319 0.0805337
263321 0.0264388
263325 0.00820009
263334 0.00285357
263352 0.00142962
263387 0.00106126
263458 0.000971454
263600 0.000958168
263883 0.000977342
264450 0.00104549
265017 0.00119046
265301 0.00152224
265442 0.00265182
265513 0.00670602
265531 0.0105174
265549 0.0201515
265557 0.0317800
265566 0.0577604
265571 0.0856162
265575 0.137285
265580 0.248541
265582 0.353653
265584 0.520422
265587 0.831265
265590 1.04020
265592 0.832736
265595 0.521575
265597 0.354398
265600 0.249015
265604 0.135866
265609 0.0840986
265613 0.0573713
265622 0.0312682
265631 0.0199091
265649 0.0103875
265667 0.00665030
265702 0.00375084
265738 0.00268074
265881 0.00161859
266167 0.00139416
266739 0.00147018
267311 0.00168183
267597 0.00195589
267669 0.00214120
267740 0.00255793
267776 0.00302436
267812 0.00401668
267829 0.00500139
267847 0.00675698
267865 0.0102211
267874 0.0131985
267883 0.0175426
267897 0.0269780
267910 0.0331473
267924 0.0268203
267937 0.0174929
267949 0.0119853
267961 0.00870570
267974 0.00672131
267986 0.00547415
268010 0.00406382
268034 0.00335201
268082 0.00270128
268130 0.00243531
268323 0.00221244
268709 0.00240147
269095 0.00300757
269192 0.00344177
269288 0.00449167
269337 0.00578597
269385 0.00895595
269409 0.0126840
269433 0.0208698
269445 0.0292289
269457 0.0443794
269463 0.0571591
269469 0.0756761
269475 0.103547
269481 0.145514
269490 0.231521
269498 0.288901
269507 0.231320
269515 0.145376
269523 0.0928864
269531 0.0625355
269539 0.0445882
269547 0.0335264
269563 0.0211772
269579 0.0149581
269595 0.0114291
269611 0.00924756
269643 0.00681790
269675 0.00557470
269706 0.00486634
269770 0.00414499
269855 0.00375680
269940 0.00361167
270110 0.00357400
270280 0.00365934
270450 0.00379139
270790 0.00410949
271130 0.00444220
271810 0.00498020
272490 0.00515155
273068 0.00517599
273213 0.00537815
273358 0.00612486
273430 0.00722458
273502 0.0102548
273538 0.0141781
273575 0.0239096
273593 0.0353060
273611 0.0601636
273620 0.0852442
273629 0.129788
273638 0.218063
273642 0.294737
273647 0.407262
273654 0.650482
273660 0.812211
273667 0.652431
273674 0.411787
273680 0.266704
273686 0.181723
273692 0.130103
273698 0.0973231
273710 0.0604080
273722 0.0415165
273746 0.0239127
273770 0.0162897
273818 0.00999946
273866 0.00751459
274058 0.00476248
274442 0.00369248
275210 0.00287470
275466 0.00269963
275594 0.00266898
275658 0.00283782
275690 0.00361885
275706 0.00656128
275714 0.0165981
275718 0.0458066
275720 0.110493
275722 0.435153
275723 0.863335
275724 0.432715
275726 0.123267
275727 0.0549810
275731 0.0206099
275738 0.00780905
275751 0.00394845
275779 0.00286440
275834 0.00255443
275944 0.00242663
276164 0.00231168
276604 0.00219363
277044 0.00240359
277154 0.00270767
277264 0.00355531
277319 0.00465761
277374 0.00742684
277401 0.0107067
277415 0.0135637
277429 0.0179987
277442 0.0255056
277456 0.0392533
277463 0.0508280
277470 0.0677162
277477 0.0937711
277483 0.132848
277493 0.212031
277502 0.263892
277512 0.210645
277521 0.132471
277530 0.0860595
277538 0.0587983
277547 0.0421077
277555 0.0316669
277572 0.0198575
277589 0.0138322
277606 0.0103829
277623 0.00823617
277656 0.00583106
277724 0.00386678
277791 0.00312213
277926 0.00262745
278061 0.00259886
278196 0.00289690
278331 0.00387648
278399 0.00511335
278433 0.00621714
278466 0.00797793
278500 0.0110379
278534 0.0169320
278551 0.0221141
278568 0.0301733
278585 0.0432190
278601 0.0644253
278621 0.102042
278641 0.126970
278661 0.101918
278681 0.0644888
278696 0.0448700
278711 0.0323384
278726 0.0241928
278741 0.0188095
278772 0.0124343
278802 0.00902612
278832 0.00701680
278863 0.00574166
278923 0.00428568
278984 0.00352548
279044 0.00308568
279166 0.00263985
279408 0.00238646
279650 0.00243715
280135 0.00302945
280620 0.00436135
280694 0.00462640
280768 0.00489694
280841 0.00516458
280915 0.00541995
280989 0.00565958
281063 0.00591037
281137 0.00649990
281173 0.00844218
281192 0.0156555
281201 0.0410952
281206 0.120630
281208 0.320562
281209 0.706498
281210 2.10284
281211 4.14701
281212 2.06853
281214 0.557748
281215 0.234262
281218 0.0818018
281224 0.0282393
281236 0.0119388
281259 0.00742224
281307 0.00618262
281401 0.00568030
281590 0.00496439
282002 0.00338209
282281 0.00261262
282560 0.00208808
283104 0.00149716
283648 0.00119693
284191 0.00104820
284463 0.00108729
284599 0.00144632
284667 0.00291921
284701 0.00848901
