Co-59(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
103560 0.0195683
103610 0.0195632
103650 0.0195592
103700 0.0195541
103740 0.0195500
103790 0.0195449
103830 0.0195409
103880 0.0195358
103930 0.0195307
103970 0.0195267
104020 0.0195216
104060 0.0195175
104110 0.0195124
104160 0.0195073
104200 0.0195033
104250 0.0194982
104300 0.0194931
104340 0.0194891
104390 0.0194840
104430 0.0194799
104480 0.0194748
104530 0.0194698
104570 0.0194657
104620 0.0194606
104670 0.0194555
104710 0.0194515
104760 0.0194464
104810 0.0194413
104850 0.0194372
104900 0.0194322
104950 0.0194271
104990 0.0194230
105040 0.0194179
105090 0.0194129
105130 0.0194088
105180 0.0194037
105230 0.0193986
105270 0.0193946
105320 0.0193895
105370 0.0193844
105410 0.0193803
105460 0.0193753
105510 0.0193702
105550 0.0193661
105600 0.0193610
105650 0.0193560
105700 0.0193509
105740 0.0193468
105790 0.0193417
105840 0.0193367
105880 0.0193326
105930 0.0193275
105980 0.0193224
106030 0.0193174
106070 0.0193133
106120 0.0193082
106170 0.0193031
106220 0.0192981
106260 0.0192940
106310 0.0192889
106360 0.0192838
106410 0.0192787
106450 0.0192747
106500 0.0192696
106550 0.0192645
106600 0.0192594
106650 0.0192544
106690 0.0192503
106740 0.0192452
106790 0.0192401
106840 0.0192351
106880 0.0192310
106930 0.0192259
106980 0.0192208
107030 0.0192158
107080 0.0192107
107130 0.0192056
107170 0.0192015
107220 0.0191965
107270 0.0191914
107320 0.0191863
107370 0.0191812
107410 0.0191771
107460 0.0191721
107510 0.0191670
107560 0.0191619
107610 0.0191568
107660 0.0191517
107700 0.0191477
107750 0.0191426
107800 0.0191375
107850 0.0191324
107900 0.0191274
107950 0.0191223
108000 0.0191172
108050 0.0191121
108090 0.0191081
108140 0.0191030
108190 0.0190979
108240 0.0190928
108290 0.0190877
108340 0.0190827
108390 0.0190776
108440 0.0190725
108490 0.0190674
108530 0.0190634
108580 0.0190583
108630 0.0190532
108680 0.0190481
108730 0.0190430
108780 0.0190380
108830 0.0190329
108880 0.0190278
108930 0.0190227
108980 0.0190176
109030 0.0190126
109080 0.0190075
109130 0.0190024
109180 0.0189973
109220 0.0189933
109270 0.0189882
109320 0.0189831
109370 0.0189780
109420 0.0189729
109470 0.0189679
109520 0.0189628
109570 0.0189577
109620 0.0189526
109670 0.0189475
109720 0.0189425
109770 0.0189374
109820 0.0189323
109870 0.0189272
109920 0.0189221
109970 0.0189171
110020 0.0189120
110070 0.0189069
110120 0.0189018
110170 0.0188967
110220 0.0188917
110270 0.0188866
110320 0.0188815
110370 0.0188764
110420 0.0188713
110470 0.0188663
110520 0.0188612
110570 0.0188561
110630 0.0188500
110680 0.0188449
110730 0.0188398
110780 0.0188348
110830 0.0188297
110880 0.0188246
110930 0.0188195
110980 0.0188144
111030 0.0188094
111080 0.0188043
111130 0.0187992
111180 0.0187941
111230 0.0187890
111280 0.0187840
111340 0.0187779
111390 0.0187728
111440 0.0187677
111490 0.0187626
111540 0.0187575
111590 0.0187525
111640 0.0187474
111690 0.0187423
111740 0.0187372
111800 0.0187311
111850 0.0187260
111900 0.0187210
111950 0.0187159
112000 0.0187108
112050 0.0187057
112100 0.0187006
112160 0.0186945
112210 0.0186895
112260 0.0186844
112310 0.0186793
112360 0.0186742
112410 0.0186691
112470 0.0186631
112520 0.0186580
112570 0.0186529
112620 0.0186478
112670 0.0186427
112730 0.0186366
112780 0.0186316
112830 0.0186265
112880 0.0186214
112930 0.0186163
112990 0.0186102
113040 0.0186051
113090 0.0186001
113140 0.0185950
113190 0.0185899
113250 0.0185838
113300 0.0185787
113350 0.0185736
113400 0.0185686
113460 0.0185625
113510 0.0185574
113560 0.0185523
113610 0.0185472
113670 0.0185411
113720 0.0185361
113770 0.0185310
113820 0.0185259
113880 0.0185198
113930 0.0185147
113980 0.0185096
114040 0.0185035
114090 0.0184985
114140 0.0184934
114190 0.0184883
114250 0.0184822
114300 0.0184771
114350 0.0184720
114410 0.0184659
114460 0.0184609
114510 0.0184558
114570 0.0184497
114620 0.0184446
114670 0.0184395
114730 0.0184334
114780 0.0184284
114830 0.0184233
114890 0.0184172
114940 0.0184121
114990 0.0184070
115050 0.0184009
115100 0.0183958
115150 0.0183908
115210 0.0183847
115260 0.0183796
115310 0.0183745
115370 0.0183684
115420 0.0183633
115480 0.0183572
115530 0.0183522
115580 0.0183471
115640 0.0183410
115690 0.0183359
115750 0.0183298
115800 0.0183247
115850 0.0183196
115910 0.0183135
115960 0.0183085
116020 0.0183024
116070 0.0182973
116120 0.0182922
116180 0.0182861
116230 0.0182810
116290 0.0182749
116340 0.0182699
116400 0.0182638
116450 0.0182587
116510 0.0182526
116560 0.0182475
116610 0.0182424
116670 0.0182363
116720 0.0182313
116780 0.0182252
116830 0.0182201
116890 0.0182140
116940 0.0182089
117000 0.0182028
117050 0.0181977
117110 0.0181916
117160 0.0181865
117220 0.0181805
117270 0.0181754
117330 0.0181693
117380 0.0181642
117440 0.0181581
117490 0.0181530
117550 0.0181469
117610 0.0181408
117660 0.0181357
117720 0.0181297
117770 0.0181246
117830 0.0181185
117880 0.0181134
117940 0.0181073
117990 0.0181022
118050 0.0180961
118100 0.0180910
118160 0.0180849
118220 0.0180789
118270 0.0180738
118330 0.0180677
118380 0.0180626
118440 0.0180565
118500 0.0180504
118550 0.0180453
118610 0.0180392
118660 0.0180341
118720 0.0180281
118780 0.0180220
118830 0.0180169
118890 0.0180108
118940 0.0180057
119000 0.0179996
119060 0.0179935
119110 0.0179884
119170 0.0179823
119230 0.0179762
119280 0.0179712
119340 0.0179651
119400 0.0179590
119450 0.0179539
119510 0.0179478
119570 0.0179417
119620 0.0179366
119680 0.0179305
119740 0.0179244
119790 0.0179193
119850 0.0179132
119910 0.0179071
119960 0.0179021
120020 0.0178960
120080 0.0178899
120140 0.0178838
120190 0.0178787
120250 0.0178726
120310 0.0178665
120370 0.0178604
120420 0.0178553
120480 0.0178492
120540 0.0178431
120590 0.0178381
120650 0.0178320
120710 0.0178259
120770 0.0178198
120820 0.0178147
120880 0.0178086
120940 0.0178025
121000 0.0177964
121060 0.0177903
121110 0.0177852
121170 0.0177791
121230 0.0177730
121290 0.0177669
121350 0.0177608
121400 0.0177558
121460 0.0177497
121520 0.0177436
121580 0.0177375
121640 0.0177314
121690 0.0177263
121750 0.0177202
121810 0.0177141
121870 0.0177080
121930 0.0177019
121990 0.0176958
122040 0.0176907
122100 0.0176846
122160 0.0176785
122220 0.0176725
122280 0.0176664
122340 0.0176603
122400 0.0176542
122460 0.0176481
122510 0.0176430
122570 0.0176369
122630 0.0176308
122690 0.0176247
122750 0.0176186
122810 0.0176125
122870 0.0176064
122930 0.0176003
122990 0.0175942
123050 0.0175881
123100 0.0175830
123160 0.0175769
123220 0.0175709
123280 0.0175648
123340 0.0175587
123400 0.0175526
123460 0.0175465
123520 0.0175404
123580 0.0175343
123640 0.0175282
123700 0.0175221
123760 0.0175160
123820 0.0175099
123880 0.0175038
123940 0.0174977
124000 0.0174916
124060 0.0174855
124120 0.0174794
124180 0.0174733
124240 0.0174672
124300 0.0174611
124360 0.0174550
124420 0.0174489
124480 0.0174428
124540 0.0174367
124600 0.0174306
124660 0.0174245
124720 0.0174185
124780 0.0174124
124840 0.0174063
124900 0.0174002
124960 0.0173941
125020 0.0173880
125080 0.0173819
125150 0.0173748
125210 0.0173687
125270 0.0173626
125330 0.0173565
125390 0.0173504
125450 0.0173443
125510 0.0173382
125570 0.0173321
125630 0.0173260
125690 0.0173199
125760 0.0173128
125820 0.0173067
125880 0.0173006
125940 0.0172945
126000 0.0172884
126060 0.0172823
126120 0.0172762
126180 0.0172701
126250 0.0172630
126310 0.0172569
126370 0.0172508
126430 0.0172447
126490 0.0172386
126550 0.0172325
126620 0.0172254
126680 0.0172193
126740 0.0172132
126800 0.0172071
126860 0.0172010
126930 0.0171939
126990 0.0171878
127050 0.0171817
127110 0.0171756
127170 0.0171695
127240 0.0171624
127300 0.0171563
127360 0.0171502
127420 0.0171441
127490 0.0171370
127550 0.0171309
127610 0.0171248
127670 0.0171187
127740 0.0171116
127800 0.0171055
127860 0.0170994
127930 0.0170923
127990 0.0170862
128050 0.0170801
128110 0.0170740
128180 0.0170669
128240 0.0170608
128300 0.0170547
128370 0.0170476
128430 0.0170415
128490 0.0170354
128560 0.0170283
128620 0.0170222
128680 0.0170161
128750 0.0170090
128810 0.0170029
128870 0.0169968
128940 0.0169897
129000 0.0169836
129060 0.0169775
129130 0.0169704
129190 0.0169643
129250 0.0169582
129320 0.0169511
129380 0.0169450
129450 0.0169379
129510 0.0169318
129570 0.0169257
129640 0.0169186
129700 0.0169125
129770 0.0169054
129830 0.0168993
129890 0.0168932
129960 0.0168861
130020 0.0168800
130090 0.0168729
130150 0.0168668
130220 0.0168597
130280 0.0168536
130350 0.0168464
130410 0.0168403
130470 0.0168343
130540 0.0168271
130600 0.0168210
130670 0.0168139
130730 0.0168078
130800 0.0168007
130860 0.0167946
130930 0.0167875
130990 0.0167814
131060 0.0167743
131120 0.0167682
131190 0.0167611
131250 0.0167550
131320 0.0167479
131380 0.0167418
131450 0.0167347
131520 0.0167276
131580 0.0167215
131650 0.0167144
131710 0.0167083
131780 0.0167012
131840 0.0166951
131910 0.0166879
131980 0.0166808
132040 0.0166747
132110 0.0166676
132170 0.0166615
132240 0.0166544
132300 0.0166483
132370 0.0166412
132440 0.0166341
132500 0.0166280
132570 0.0166209
132640 0.0166138
132700 0.0166077
132770 0.0166006
132830 0.0165945
132900 0.0165874
132970 0.0165803
133030 0.0165742
133100 0.0165670
133170 0.0165599
133230 0.0165538
133300 0.0165467
133370 0.0165396
133430 0.0165335
133500 0.0165264
133570 0.0165193
133640 0.0165122
133700 0.0165061
133770 0.0164990
133840 0.0164919
133900 0.0164858
133970 0.0164787
134040 0.0164715
134110 0.0164644
134170 0.0164583
134240 0.0164512
134310 0.0164441
134380 0.0164370
134440 0.0164309
134510 0.0164238
134580 0.0164167
134650 0.0164096
134710 0.0164035
134780 0.0163964
134850 0.0163892
134920 0.0163821
134990 0.0163750
135050 0.0163689
135120 0.0163618
135190 0.0163547
135260 0.0163476
135330 0.0163405
135400 0.0163334
135460 0.0163273
135530 0.0163202
135600 0.0163130
135670 0.0163059
135740 0.0162988
135810 0.0162917
135880 0.0162846
135940 0.0162785
136010 0.0162714
136080 0.0162643
136150 0.0162572
136220 0.0162501
136290 0.0162429
136360 0.0162358
136430 0.0162287
136500 0.0162216
136570 0.0162145
136640 0.0162074
136700 0.0162013
136770 0.0161942
136840 0.0161871
136910 0.0161799
136980 0.0161728
137050 0.0161657
137120 0.0161586
137190 0.0161515
137260 0.0161444
137330 0.0161373
137400 0.0161302
137470 0.0161231
137540 0.0161159
137610 0.0161088
137680 0.0161017
137750 0.0160946
137820 0.0160875
137890 0.0160804
137960 0.0160733
138030 0.0160662
138100 0.0160590
138170 0.0160519
138240 0.0160448
138310 0.0160377
138390 0.0160296
138460 0.0160225
138530 0.0160154
138600 0.0160082
138670 0.0160011
138740 0.0159940
138810 0.0159869
138880 0.0159798
138950 0.0159727
139020 0.0159656
139090 0.0159585
139170 0.0159503
139240 0.0159432
139310 0.0159361
139380 0.0159290
139450 0.0159219
139520 0.0159148
139590 0.0159077
139670 0.0158995
139740 0.0158924
139810 0.0158853
139880 0.0158782
139950 0.0158711
140020 0.0158640
140100 0.0158558
140170 0.0158487
140240 0.0158416
140310 0.0158345
140380 0.0158274
140460 0.0158193
140530 0.0158122
140600 0.0158050
140670 0.0157979
140750 0.0157898
140820 0.0157827
140890 0.0157756
140960 0.0157685
141040 0.0157603
141110 0.0157532
141180 0.0157461
141260 0.0157380
141330 0.0157309
141400 0.0157238
141470 0.0157167
141550 0.0157085
141620 0.0157014
141690 0.0156943
141770 0.0156862
141840 0.0156791
141910 0.0156719
141990 0.0156638
142060 0.0156567
142130 0.0156496
142210 0.0156415
142280 0.0156344
142350 0.0156272
142430 0.0156191
142500 0.0156120
142580 0.0156039
142650 0.0155968
142720 0.0155897
142800 0.0155815
142870 0.0155744
142950 0.0155663
143020 0.0155592
143090 0.0155521
143170 0.0155439
143240 0.0155368
143320 0.0155287
143390 0.0155216
143470 0.0155135
143540 0.0155063
143620 0.0154982
143690 0.0154911
143770 0.0154830
143840 0.0154759
143920 0.0154677
143990 0.0154606
144070 0.0154525
144140 0.0154454
144220 0.0154373
144290 0.0154301
144370 0.0154220
144440 0.0154149
144520 0.0154068
144590 0.0153997
144670 0.0153915
144740 0.0153844
144820 0.0153763
144890 0.0153692
144970 0.0153611
145050 0.0153529
145120 0.0153458
145200 0.0153377
145270 0.0153306
145350 0.0153224
145430 0.0153143
145500 0.0153072
145580 0.0152991
145650 0.0152920
145730 0.0152838
145810 0.0152757
145880 0.0152686
145960 0.0152605
146040 0.0152523
146110 0.0152452
146190 0.0152371
146270 0.0152290
146340 0.0152219
146420 0.0152137
146500 0.0152056
146570 0.0151985
146650 0.0151904
146730 0.0151822
146810 0.0151741
146880 0.0151670
146960 0.0151589
147040 0.0151507
147120 0.0151426
147190 0.0151355
147270 0.0151274
147350 0.0151192
147430 0.0151111
147500 0.0151040
147580 0.0150959
147660 0.0150877
147740 0.0150796
147810 0.0150725
147890 0.0150644
147970 0.0150563
148050 0.0150481
148130 0.0150400
148210 0.0150319
148280 0.0150248
148360 0.0150166
148440 0.0150085
148520 0.0150004
148600 0.0149922
148680 0.0149841
148760 0.0149760
148830 0.0149689
148910 0.0149607
148990 0.0149526
149070 0.0149445
149150 0.0149364
149230 0.0149282
149310 0.0149201
149390 0.0149120
149470 0.0149039
149550 0.0148957
149630 0.0148876
149700 0.0148805
149780 0.0148724
149860 0.0148642
149940 0.0148561
150000 0.0148500
150020 0.0148489
150100 0.0148446
150180 0.0148402
150260 0.0148359
150340 0.0148316
150420 0.0148272
150500 0.0148229
150580 0.0148186
150660 0.0148142
150740 0.0148099
150820 0.0148056
150900 0.0148012
150980 0.0147969
151070 0.0147920
151150 0.0147877
151230 0.0147833
151310 0.0147790
151390 0.0147747
151470 0.0147703
151550 0.0147660
151630 0.0147617
151710 0.0147573
151790 0.0147530
151870 0.0147487
151960 0.0147438
152040 0.0147394
152120 0.0147351
152200 0.0147308
152280 0.0147264
152360 0.0147221
152440 0.0147178
152530 0.0147129
152610 0.0147085
152690 0.0147042
152770 0.0146999
152850 0.0146955
152940 0.0146907
153020 0.0146863
153100 0.0146820
153180 0.0146776
153260 0.0146733
153350 0.0146684
153430 0.0146641
153510 0.0146598
153590 0.0146554
153680 0.0146505
153760 0.0146462
153840 0.0146419
153930 0.0146370
154010 0.0146327
154090 0.0146283
154170 0.0146240
154260 0.0146191
154340 0.0146148
154420 0.0146104
154510 0.0146056
154590 0.0146012
154670 0.0145969
154760 0.0145920
154840 0.0145877
154930 0.0145828
155010 0.0145785
155090 0.0145741
155180 0.0145692
155260 0.0145649
155340 0.0145606
155430 0.0145557
155510 0.0145514
155600 0.0145465
155680 0.0145421
155770 0.0145373
155850 0.0145329
155930 0.0145286
156020 0.0145237
156100 0.0145194
156190 0.0145145
156270 0.0145102
156360 0.0145053
156440 0.0145010
156530 0.0144961
156610 0.0144917
156700 0.0144869
156780 0.0144825
156870 0.0144777
156950 0.0144733
157040 0.0144684
157120 0.0144641
157210 0.0144592
157300 0.0144543
157380 0.0144500
157470 0.0144451
157550 0.0144408
157640 0.0144359
157720 0.0144316
157810 0.0144267
157900 0.0144218
157980 0.0144175
158070 0.0144126
158160 0.0144077
158240 0.0144034
158330 0.0143985
158410 0.0143942
158500 0.0143893
158590 0.0143844
158670 0.0143801
158760 0.0143752
158850 0.0143703
158940 0.0143655
159020 0.0143611
159110 0.0143562
159200 0.0143514
159280 0.0143470
159370 0.0143422
159460 0.0143373
159550 0.0143324
159630 0.0143281
159720 0.0143232
159810 0.0143183
159900 0.0143134
159980 0.0143091
160070 0.0143042
160160 0.0142993
160250 0.0142945
160340 0.0142896
160420 0.0142852
160510 0.0142804
160600 0.0142755
160690 0.0142706
160780 0.0142657
160870 0.0142609
160950 0.0142565
161040 0.0142516
161130 0.0142468
161220 0.0142419
161310 0.0142370
161400 0.0142321
161490 0.0142272
161580 0.0142224
161670 0.0142175
161760 0.0142126
161840 0.0142083
161930 0.0142034
162020 0.0141985
162110 0.0141936
162200 0.0141888
162290 0.0141839
162380 0.0141790
162470 0.0141741
162560 0.0141693
162650 0.0141644
162740 0.0141595
162830 0.0141546
162920 0.0141497
163010 0.0141449
163100 0.0141400
163190 0.0141351
163280 0.0141302
163370 0.0141254
163470 0.0141199
163560 0.0141151
163650 0.0141102
163740 0.0141053
163830 0.0141004
163920 0.0140955
164010 0.0140907
164100 0.0140858
164190 0.0140809
164280 0.0140760
164380 0.0140706
164470 0.0140657
164560 0.0140609
164650 0.0140560
164740 0.0140511
164830 0.0140462
164930 0.0140408
165020 0.0140359
165110 0.0140310
165200 0.0140262
165290 0.0140213
165390 0.0140159
165480 0.0140110
165570 0.0140061
165660 0.0140012
165760 0.0139958
165850 0.0139909
165940 0.0139861
166030 0.0139812
166130 0.0139758
166220 0.0139709
166310 0.0139660
166410 0.0139606
166500 0.0139557
166590 0.0139508
166690 0.0139454
166780 0.0139405
166870 0.0139357
166970 0.0139302
167060 0.0139254
167150 0.0139205
167250 0.0139151
167340 0.0139102
167440 0.0139048
167530 0.0138999
167620 0.0138950
167720 0.0138896
167810 0.0138847
167910 0.0138793
168000 0.0138744
168100 0.0138690
168190 0.0138641
168290 0.0138587
168380 0.0138538
168480 0.0138484
168570 0.0138435
168670 0.0138381
168760 0.0138332
168860 0.0138278
168950 0.0138229
169050 0.0138175
169140 0.0138126
169240 0.0138072
169330 0.0138023
169430 0.0137969
169520 0.0137920
169620 0.0137866
169720 0.0137812
169810 0.0137763
169910 0.0137709
170000 0.0137660
170100 0.0137606
170200 0.0137552
170290 0.0137503
170390 0.0137449
170490 0.0137394
170580 0.0137346
170680 0.0137291
170780 0.0137237
170870 0.0137189
170970 0.0137134
171070 0.0137080
171170 0.0137026
171260 0.0136977
171360 0.0136923
171460 0.0136869
171550 0.0136820
171650 0.0136766
171750 0.0136712
171850 0.0136657
171950 0.0136603
172040 0.0136554
172140 0.0136500
172240 0.0136446
172310 0.0136408
172360 0.0136381
172410 0.0136354
172460 0.0136327
172510 0.0136300
172560 0.0136273
172610 0.0136245
172660 0.0136218
172710 0.0136191
172760 0.0136164
172810 0.0136137
172850 0.0136115
172900 0.0136088
172950 0.0136061
173000 0.0136034
173050 0.0136007
173100 0.0135980
173150 0.0135953
173200 0.0135926
173250 0.0135899
173300 0.0135871
173350 0.0135844
173400 0.0135817
173450 0.0135790
173500 0.0135763
173550 0.0135736
173600 0.0135709
173650 0.0135682
173700 0.0135655
173750 0.0135628
173800 0.0135600
173840 0.0135579
173890 0.0135552
173940 0.0135525
173990 0.0135497
174040 0.0135470
174090 0.0135443
174140 0.0135416
174190 0.0135389
174240 0.0135362
174290 0.0135335
174340 0.0135308
174390 0.0135281
174440 0.0135254
174490 0.0135226
174540 0.0135199
174590 0.0135172
174640 0.0135145
174690 0.0135118
174740 0.0135091
174790 0.0135064
174840 0.0135037
174890 0.0135010
174940 0.0134983
174990 0.0134955
175040 0.0134928
175100 0.0134896
175150 0.0134869
175200 0.0134842
175250 0.0134815
175300 0.0134787
175350 0.0134760
175400 0.0134733
175450 0.0134706
175500 0.0134679
175550 0.0134652
175600 0.0134625
175650 0.0134598
175700 0.0134571
175750 0.0134544
175800 0.0134516
175850 0.0134489
175900 0.0134462
175950 0.0134435
176000 0.0134408
176050 0.0134381
176110 0.0134348
176160 0.0134321
176210 0.0134294
176260 0.0134267
176310 0.0134240
176360 0.0134213
176410 0.0134186
176460 0.0134159
176510 0.0134132
176560 0.0134105
176610 0.0134077
176660 0.0134050
176720 0.0134018
176770 0.0133991
176820 0.0133964
176870 0.0133937
176920 0.0133909
176970 0.0133882
177020 0.0133855
177070 0.0133828
