Zr-92(n,tot) ENDF/B-VII.1
26755.5 11.0136
26756.5 9.82221
26757.6 9.08657
26759.7 8.27386
26761.8 7.86583
26763.9 7.63649
26768.1 7.40758
26772.3 7.30494
26776.5 7.25282
26784.9 7.20744
26801.7 7.18527
26818.5 7.18329
26885.6 7.19482
26952.8 7.21532
27019.9 7.25924
27053.5 7.29992
27087.1 7.36462
27120.6 7.47284
27154.2 7.66831
27171.0 7.82921
27187.8 8.06780
27204.6 8.44186
27221.4 9.07404
27238.1 10.2659
27246.5 11.2995
27254.9 12.9129
27263.3 15.6247
27271.7 20.6195
27275.9 24.8007
27280.1 30.9881
27284.3 40.4401
27288.5 54.8432
27294.3 83.6217
27300.0 102.747
27305.8 83.2641
27311.5 54.4302
27317.5 35.5960
27323.4 25.3255
27329.4 19.5045
27335.3 15.9996
27341.3 13.7507
27347.2 12.2376
27359.1 10.3985
27371.1 9.37318
27383.0 8.74603
27406.8 8.05214
27430.6 7.69737
27454.4 7.49173
27478.2 7.36169
27502.1 7.27408
27549.7 7.16660
27597.3 7.10593
27645.0 7.06956
27692.6 7.04860
27787.9 7.04501
27835.5 7.06927
27883.1 7.12905
27930.8 7.27150
27954.6 7.41587
27978.4 7.67515
28002.2 8.20574
28014.1 8.70624
28026.1 9.56310
28038.0 11.2149
28043.9 12.6865
28049.9 15.0515
28055.8 19.2112
28061.8 27.4383
28064.8 34.8741
28067.7 46.7448
28070.7 66.8276
28073.7 101.303
28076.8 157.431
28080.0 194.359
28083.2 156.226
28086.3 99.8510
28090.1 58.9216
28093.9 38.5215
28097.7 27.7605
28101.5 21.6070
28105.3 17.8124
28109.0 15.3594
28116.6 12.5922
28124.2 11.4280
28128.0 11.3164
28131.8 11.6169
28135.5 12.6388
28137.4 13.6575
28139.3 15.3126
28141.2 18.1246
28143.1 23.1486
28145.0 32.8897
28146.0 41.1564
28146.9 52.8498
28148.5 80.4783
28150.0 99.4581
28151.6 81.9219
28153.1 54.7997
28154.9 34.9104
28156.8 24.7394
28158.6 19.1912
28160.4 15.9429
28162.2 13.8743
28164.1 12.4914
28167.7 10.7979
28171.4 9.82790
28175.0 9.21418
28182.3 8.49455
28189.6 8.08973
28196.9 7.83170
28211.5 7.52057
28226.1 7.33885
28240.7 7.21826
28255.2 7.12830
28262.5 7.08699
28266.2 7.07666
28268.0 7.15125
28268.9 7.51759
28269.4 8.66862
28269.6 11.1120
28269.7 14.2577
28269.8 22.0407
28269.9 31.8534
28270.0 38.7764
28270.1 33.3026
28270.2 23.8671
28270.3 15.4160
28270.4 11.8110
28270.7 9.25391
28271.2 7.91307
28272.2 7.38025
28274.2 7.18389
28278.3 7.10206
28286.5 7.05138
28302.8 7.00010
28335.4 6.93707
28368.0 6.89532
28400.6 6.86477
28465.9 6.82167
28531.1 6.79118
28661.6 6.74665
28792.0 6.71146
29313.9 6.58825
29574.8 6.51719
29835.8 6.41614
29966.2 6.33428
30096.7 6.18948
30161.9 6.05478
30194.5 5.95073
30227.2 5.79887
30259.8 5.55427
30276.1 5.36516
30292.4 5.09162
30300.5 4.90293
30308.7 4.66027
30316.9 4.33604
30325.0 3.88344
30329.1 3.58293
30333.2 3.21058
30337.2 2.74037
30341.3 2.13882
30345.4 1.36992
30349.5 0.514785
30351.5 0.277624
30352.5 0.371385
30353.5 0.797208
30354.6 1.88100
30355.1 2.85932
30355.6 4.30374
30356.1 6.42441
30356.6 9.52873
30357.1 14.0545
30357.6 20.4317
30358.2 31.4765
30358.8 46.6614
30360.0 78.7182
30360.6 84.9301
30361.2 82.0024
30362.4 64.8514
30363.4 50.9832
30364.5 41.0773
30365.5 34.2083
30366.6 29.3480
30368.6 23.1316
30370.7 19.4456
30372.8 17.0309
30374.9 15.3567
30379.0 13.1907
30383.2 11.8620
30387.3 10.9723
30391.5 10.3352
30395.6 9.85738
30403.9 9.18893
30412.2 8.74540
30428.8 8.19340
30445.4 7.86438
30462.1 7.64641
30495.3 7.37681
30528.5 7.21858
30561.7 7.11751
30628.1 7.00995
30661.3 6.99040
30694.6 6.99467
30727.8 7.03240
30761.0 7.12968
30777.6 7.22004
30794.2 7.36185
30810.8 7.59510
30827.4 8.00909
30835.7 8.34607
30844.0 8.84072
30852.3 9.60966
30860.6 10.8939
30868.9 13.2817
30873.1 15.3200
30877.2 18.4618
30881.4 23.6373
30885.5 32.9216
30887.6 40.4958
30889.7 51.3924
30891.8 67.5532
30893.8 91.2347
30896.9 141.469
30900.0 174.469
30903.1 140.242
30906.2 89.7278
30909.2 58.2297
30912.1 40.4033
30915.1 29.9795
30918.1 23.5836
30921.1 19.4130
30924.1 16.5828
30930.0 13.1056
30936.0 11.1501
30942.0 9.94828
30953.9 8.61571
30965.9 7.93370
30977.8 7.53953
30989.7 7.29134
31001.7 7.12490
31025.5 6.92131
31049.4 6.80521
31073.3 6.73159
31097.2 6.68111
31144.9 6.61597
31192.7 6.57461
31240.4 6.54469
31288.2 6.52101
31383.7 6.48340
31479.2 6.45232
31670.2 6.39798
31861.2 6.34758
31956.7 6.32387
32052.2 6.30351
32147.7 6.29423
32195.4 6.30143
32243.2 6.32949
32267.0 6.35971
32290.9 6.41105
32314.8 6.50149
32338.7 6.67220
32350.6 6.81703
32362.5 7.03665
32374.5 7.38979
32386.4 8.00534
32398.3 9.21741
32404.3 10.3144
32410.3 12.1024
32416.2 15.3048
32419.2 17.9389
32422.2 21.8211
32425.2 27.8744
32428.2 37.8102
32431.2 55.1861
32434.1 86.5290
32437.1 134.835
32440.0 167.034
32442.9 134.816
32445.9 86.5264
32448.3 59.4258
32450.8 42.8267
32453.2 32.4618
32455.7 25.7896
32460.6 18.1232
32465.5 14.1395
32470.4 11.8227
32475.3 10.3665
32485.1 8.71391
32494.9 7.84602
32504.8 7.33438
32514.6 7.00574
32524.4 6.78134
32544.0 6.49918
32563.6 6.33061
32583.3 6.21738
32602.9 6.13383
32642.2 6.01007
32681.4 5.91001
32720.7 5.81386
32759.9 5.71021
32838.4 5.43778
32877.7 5.23725
32916.9 4.95224
32956.2 4.50815
32975.8 4.17668
32995.5 3.71549
33015.1 3.03334
33024.9 2.55825
33034.7 1.95157
33044.5 1.18073
33054.3 0.327734
33056.8 0.167342
33059.3 0.0913930
33061.7 0.179267
33064.2 0.583370
33065.4 0.990493
33066.6 1.60981
33067.8 2.52981
33069.1 3.86555
33070.3 5.82348
33071.5 8.63413
33072.7 12.7148
33074.0 18.4802
33075.5 28.7749
33077.0 43.0130
33080.0 73.7883
33081.5 80.0033
33083.0 77.6177
33086.0 61.7372
33087.9 52.2919
33089.7 44.6619
33093.4 34.1250
33097.0 27.6172
33100.7 23.3897
33104.3 20.4678
33108.0 18.3615
33115.3 15.5479
33122.6 13.7762
33129.9 12.5668
33144.5 11.0322
33159.1 10.1038
33173.8 9.48379
33203.0 8.70920
33232.2 8.24542
33261.5 7.93682
33320.0 7.55176
33436.9 7.16763
33553.9 6.97719
33787.8 6.79744
34021.7 6.73796
34255.6 6.77366
34372.6 6.84741
34489.6 6.99622
34606.5 7.30728
34665.0 7.59531
34723.5 8.07459
34782.0 8.96234
34811.2 9.72520
34840.4 10.9173
34869.7 12.9381
34898.9 16.7729
34913.5 20.1066
34928.2 25.2764
34942.8 33.6526
34957.4 47.4001
34973.7 69.7589
34990.0 82.5424
35006.3 64.5909
35022.6 41.0111
35041.1 25.2648
35059.6 17.3914
35078.0 13.2382
35096.5 10.8732
35115.0 9.42929
35133.5 8.49842
35170.4 7.43228
35207.4 6.88744
35244.3 6.58864
35318.2 6.34519
35392.1 6.39607
35429.1 6.55845
35466.0 6.90007
35503.0 7.62877
35521.4 8.30129
35539.9 9.39096
35558.4 11.2814
35576.9 14.8647
35586.1 17.9136
35595.3 22.4837
35604.6 29.5138
35613.8 40.3526
35626.9 63.5717
35640.0 81.2839
35653.1 68.8427
35666.2 47.0232
35680.6 31.3920
35695.0 22.8869
35709.4 18.1063
35723.8 15.2531
35752.6 12.3280
35781.4 11.2257
35810.2 11.3179
35824.6 11.9233
35839.0 13.1860
35853.4 15.7176
35860.6 17.8964
35867.8 21.1980
35875.0 26.4421
35882.2 35.2796
35889.4 51.1840
35896.6 80.8978
35903.3 124.967
35910.0 154.177
35916.7 124.273
35923.4 80.0023
35929.5 53.5669
35935.7 38.0938
35941.8 28.8306
35947.9 23.0060
35960.2 16.4981
35972.5 13.1812
35984.7 11.2740
35997.0 10.0766
36021.5 8.70654
36046.0 7.97222
36070.5 7.52609
36119.6 7.02003
36168.6 6.74290
36217.7 6.56736
36315.8 6.35354
36413.9 6.22320
36511.9 6.13111
36708.1 5.99938
36904.3 5.89830
37002.4 5.85307
37100.5 5.81062
37198.6 5.77330
37247.6 5.75973
37296.7 5.75544
37345.7 5.77618
37370.2 5.81070
37394.8 5.88551
37407.0 5.95330
37419.3 6.05964
37431.5 6.23530
37443.8 6.54782
37456.1 7.16906
37462.2 7.73077
37468.3 8.64090
37474.5 10.2395
37480.6 13.3751
37483.7 16.1623
37486.7 20.5204
37489.8 27.6698
37492.8 39.4798
37496.4 60.4995
37500.0 75.0997
37503.6 61.8560
37507.2 41.2117
37509.6 31.3886
37512.0 24.7053
37514.4 20.1330
37516.8 16.9678
37521.6 13.0425
37526.4 10.8397
37531.2 9.48857
37536.0 8.60526
37545.6 7.56063
37555.3 6.98751
37564.9 6.63844
37584.1 6.24817
37603.3 6.04210
37622.5 5.91696
37661.0 5.77234
37699.5 5.68828
37737.9 5.62981
37814.8 5.54479
37891.7 5.47640
37968.6 5.41314
38122.4 5.28603
38276.3 5.14641
38430.1 4.98766
38507.0 4.90272
38583.9 4.82404
38622.3 4.79893
38660.8 4.81302
38680.0 4.86707
38689.6 4.92641
38699.2 5.03394
38708.9 5.24995
38713.7 5.44845
38718.5 5.77920
38723.3 6.40060
38725.7 6.94188
38728.1 7.80222
38730.5 9.30698
38731.7 10.5145
38732.9 12.2760
38734.1 14.9770
38735.3 19.3695
38736.5 26.9673
38737.7 40.5104
38738.9 60.4403
38740.0 72.0774
38741.2 56.5990
38742.3 35.9487
38743.7 21.4984
38745.1 14.4305
38746.4 10.7628
38747.8 8.69206
38749.2 7.43412
38750.5 6.62340
38753.3 5.69326
38756.0 5.20620
38758.7 4.92671
38764.2 4.64012
38769.7 4.50828
38775.2 4.43938
38786.1 4.37547
38808.0 4.33824
38829.9 4.34244
38851.8 4.39655
38862.7 4.46590
38873.6 4.60214
38884.6 4.89756
38890.1 5.18395
38895.5 5.68240
38901.0 6.65942
38903.7 7.54315
38906.5 8.97943
38909.2 11.5586
38910.6 13.6812
38911.9 16.8025
38913.3 21.7060
38914.7 29.8460
38916.0 44.2681
38917.4 70.4678
38918.7 109.799
38920.0 135.568
38921.3 108.703
38922.6 69.1017
38923.9 43.2931
38925.3 29.1478
38926.6 21.1317
38928.0 16.3228
38929.3 13.2152
38930.6 11.1228
38933.3 8.59335
38936.0 7.18004
38938.7 6.32062
38944.0 5.37150
38949.3 4.88680
38954.7 4.60657
38965.4 4.31029
38976.1 4.16294
38986.8 4.07831
39008.2 3.99156
39050.9 3.97026
39093.7 4.14021
39136.5 4.70286
39157.9 5.30050
39179.3 6.32205
39200.6 8.13265
39222.0 11.5234
39243.4 18.3414
39254.1 24.2152
39264.8 32.7309
39282.4 53.0895
39300.0 67.7491
39317.6 55.3384
39335.2 35.3286
39354.8 21.4327
39374.3 14.9715
39384.1 13.8314
39393.9 14.1406
39403.6 16.2876
39413.4 20.9960
39422.6 28.5981
39431.7 39.7852
39450.0 65.2463
39459.2 70.7470
39468.3 69.0421
39486.6 55.9024
39508.3 41.5854
39529.9 32.4156
39551.6 26.6081
39573.2 22.7409
39616.5 18.0325
39638.2 16.5165
39649.0 15.8907
39654.4 15.6117
39657.2 15.5023
39658.5 15.5291
39659.2 15.7819
39659.5 16.4737
39659.7 17.7171
39659.9 21.5983
39660.0 27.7299
39660.1 21.4302
39660.3 17.3415
39660.5 16.1922
39660.9 15.5884
39661.6 15.3274
39663.1 15.1890
39666.1 15.0327
39672.1 14.7618
39684.1 14.2707
39708.0 13.4342
39755.9 12.1759
39851.7 10.6047
39947.4 9.66771
40043.2 9.04737
40234.7 8.27853
40426.3 7.82309
40617.8 7.52852
40713.6 7.42320
40809.3 7.34535
40905.1 7.30640
40953.0 7.31364
41000.9 7.35853
41024.8 7.40744
41048.7 7.48879
41072.7 7.62747
41096.6 7.87921
41108.6 8.08595
41120.6 8.39149
41132.5 8.86860
41144.5 9.67253
41156.5 11.1845
41162.5 12.4976
41168.4 14.5533
41174.4 18.0361
41180.4 24.5406
41183.4 30.0907
41186.4 38.4439
41189.4 51.4618
41192.4 71.8548
41196.2 109.781
41200.0 134.174
41203.8 107.620
41207.6 69.1715
41210.1 51.7043
41212.6 39.8285
41217.6 26.1120
41222.5 19.1785
41227.5 15.3112
41232.4 12.9692
41237.4 11.4559
41247.3 9.69744
41257.2 8.76061
41267.2 8.20608
41287.0 7.61238
41306.8 7.31823
41326.7 7.15076
41346.5 7.04535
41366.4 6.97373
41406.1 6.88266
41445.7 6.82588
41525.1 6.75346
41604.5 6.70321
41683.8 6.66221
41842.6 6.59312
42160.0 6.47935
42477.5 6.38379
42795.0 6.30094
43112.4 6.22998
43271.1 6.20035
43429.9 6.17815
43509.2 6.17324
43588.6 6.18054
43628.3 6.19764
43648.1 6.21531
43668.0 6.24673
43687.8 6.30975
43697.7 6.36844
43707.7 6.46864
43717.6 6.66420
43722.5 6.84290
43727.5 7.14196
43732.5 7.70511
43734.9 8.19772
43737.4 8.98038
43739.9 10.3347
43742.4 12.9734
43743.6 15.3216
43744.9 19.0400
43746.1 25.2225
43747.3 35.6935
43748.7 52.7085
43750.0 63.2685
43751.3 50.9554
43752.7 33.6763
43753.9 23.5974
43755.1 17.6873
43756.3 14.1563
43757.5 11.9605
43759.9 9.51341
43762.2 8.28673
43764.6 7.59432
43767.0 7.17285
43771.8 6.71052
43776.6 6.47909
43781.4 6.34940
43790.9 6.21919
43800.5 6.16023
43810.1 6.12972
43829.2 6.10208
43867.5 6.08655
43905.8 6.08362
43982.3 6.08557
44058.8 6.09249
44211.9 6.12599
44365.0 6.21010
44518.1 6.41568
44594.6 6.62340
44671.2 6.98785
44747.7 7.69322
44786.0 8.31323
44824.2 9.28981
44862.5 10.9399
44900.8 13.9979
44919.9 16.5624
44939.0 20.3703
44958.2 26.1789
44977.3 35.0579
45003.7 52.9226
45030.0 64.9647
45056.4 53.1692
45082.7 35.4153
45101.7 26.5713
45120.8 20.7454
45139.8 16.9004
45158.9 14.2963
45196.9 11.1594
45235.0 9.44359
45273.1 8.41137
45311.2 7.74331
45387.3 6.95470
45463.5 6.52017
45539.6 6.29399
45577.7 6.31654
45596.7 6.42441
45615.8 6.68602
45634.8 7.29727
45653.8 8.83074
45663.4 10.4482
45672.9 13.3644
45682.4 18.9728
45691.9 30.1953
45701.0 49.0037
45710.0 65.5162
45719.1 58.5218
45728.2 42.0788
45736.1 31.5944
45744.0 24.8644
45751.9 20.5277
45759.7 17.6312
45775.5 14.1624
45791.3 12.2528
45807.0 11.0874
45822.8 10.3238
45854.3 9.41839
45917.4 8.66001
45980.4 8.44465
46106.5 8.69686
46232.7 9.66377
46358.8 11.7224
46484.9 16.1675
46547.9 20.3383
46611.0 27.1730
46674.1 38.9493
46737.1 59.6836
46803.6 93.8644
46870.0 116.981
46936.5 94.1148
47002.9 59.8810
47066.3 38.6163
47129.7 26.1842
47193.1 18.6112
47256.5 13.6274
47319.8 10.0863
47383.2 7.55965
47414.9 6.81438
47446.6 6.84943
47478.3 8.76412
47494.2 11.2328
47510.0 15.5375
47525.0 22.1068
47540.0 31.6251
47570.0 53.7348
47585.0 59.1175
47600.0 58.5058
47630.0 48.6423
47657.5 39.4292
47685.0 32.6775
47739.9 24.4921
47794.9 19.9910
47822.3 18.4275
47836.1 17.7194
47842.9 17.3139
47846.4 17.0041
47848.1 16.7507
47849.0 16.7745
47849.4 17.6914
47849.6 19.9423
47849.7 23.1212
47849.8 29.9236
47850.0 51.7121
47850.1 48.1534
47850.2 39.0340
47850.4 28.3458
47850.5 24.0245
47850.9 20.6540
47851.6 18.7788
47853.0 17.8618
47855.8 17.3624
47861.3 16.9702
47872.4 16.4829
47894.7 15.7185
47939.2 14.5104
48028.2 12.8063
48206.1 10.8030
48562.0 8.87657
48740.0 8.31870
48918.0 7.88189
49006.9 7.69122
49095.9 7.51374
49140.4 7.43468
49162.7 7.40372
49184.9 7.38948
49207.2 7.42218
49218.3 7.48454
49229.4 7.62325
49240.5 7.94498
49246.1 8.26138
49251.6 8.80241
49257.2 9.80381
49262.8 11.8797
49265.5 13.8032
49268.3 16.9337
49271.1 22.2807
49273.9 31.6107
49276.9 47.9344
49280.0 60.2633
49283.1 51.3942
49286.1 35.9329
49288.1 28.5529
49290.1 23.3833
49294.1 17.2461
49298.1 14.0219
49302.1 12.1581
49306.1 10.9876
49310.1 10.2078
49318.1 9.25813
49326.1 8.71706
49334.0 8.37548
49350.0 7.97396
49366.0 7.74636
49381.9 7.59815
49413.9 7.40986
49445.8 7.28659
49477.7 7.19243
49541.6 7.04178
49605.5 6.90826
49669.3 6.76867
49733.2 6.60751
49749.2 6.58655
49757.2 6.60240
49765.2 6.67136
49773.1 6.88773
49777.1 7.13627
49781.1 7.60985
49785.1 8.59844
49787.1 9.51319
49789.1 10.9915
49791.1 13.5701
49793.1 18.4216
49794.1 22.5441
49795.1 28.6865
49796.1 38.0532
49797.1 52.1807
49798.5 83.4738
49800.0 107.735
49801.5 91.5105
49802.9 62.3208
49804.5 41.7671
49806.0 30.1662
49807.6 23.4234
49809.1 19.2529
49810.6 16.5158
49812.2 14.6269
49815.3 12.2570
49818.3 10.8751
49821.4 9.99263
49827.6 8.95811
49833.7 8.38636
49839.9 8.03006
49846.1 7.78889
49852.2 7.61572
49864.5 7.38311
49876.8 7.23349
49889.2 7.12796
49901.5 7.04848
49926.1 6.93354
49950.7 6.85113
50000.0 6.73207
50080.1 6.59333
50160.2 6.48144
50320.3 6.28678
50640.6 5.92338
51281.3 5.05334
51601.6 4.39477
51921.9 3.35093
52082.0 2.54221
52162.1 2.02189
52242.2 1.40885
52322.3 0.726462
52362.3 0.402329
52382.3 0.266209
52402.4 0.165002
52422.4 0.120739
52432.4 0.129916
52442.4 0.167273
52452.4 0.239995
52462.4 0.357067
52472.4 0.529739
52482.4 0.772117
52502.5 1.54130
52522.5 2.86687
52542.5 5.06047
52562.5 8.57441
52584.4 14.6049
52606.3 23.4578
52650.0 44.8206
52671.9 50.6511
52693.8 50.9190
52737.5 42.9109
52784.7 33.6715
52831.9 27.2340
52879.0 22.9364
52926.2 19.9774
53020.6 16.2717
53114.9 14.0888
53209.3 12.6638
53256.5 12.1249
53303.6 11.6715
53350.8 11.2971
53374.4 11.1462
53398.0 11.0354
53421.6 11.0082
53433.4 11.0648
53445.2 11.2277
53457.0 11.6280
53462.9 12.0197
53468.8 12.6725
53474.7 13.8359
53480.6 16.0993
53483.5 18.0736
53486.5 21.0997
53489.4 25.8837
53492.4 33.4610
53496.2 48.3421
53500.0 59.0780
53503.8 50.3284
53507.7 35.9386
53511.5 26.3594
53515.4 20.9347
53519.3 17.7635
53523.2 15.7956
53527.0 14.4986
53530.9 13.6047
53538.6 12.4787
53546.4 11.8151
53554.1 11.3851
53569.6 10.8625
53585.1 10.5514
53600.6 10.3383
53631.6 10.0477
53662.5 9.84130
53693.5 9.67564
53755.5 9.40707
53817.4 9.18534
53879.4 8.99219
54003.3 8.66159
54127.2 8.38015
54251.1 8.13007
54375.0 7.89699
54436.9 7.77940
54467.9 7.72598
54483.4 7.77001
54487.2 7.85527
54491.1 8.11669
54493.0 8.46652
54495.0 9.31442
54495.9 10.2546
54496.9 12.1180
54497.4 13.8012
54497.9 16.3937
54498.4 20.6147
54498.8 27.6682
54499.4 40.5279
54500.0 49.9876
54500.6 42.4146
54501.2 30.0195
54501.7 22.2584
54502.2 17.6700
54502.8 14.8789
54503.3 13.0994
54504.4 11.0639
54505.4 10.0175
54507.5 9.01178
54509.7 8.55990
54513.9 8.16244
54518.2 7.99146
54526.7 7.83895
54535.2 7.76682
54552.2 7.68884
54569.2 7.63920
54603.2 7.56412
54637.3 7.49984
54773.3 7.26511
54909.4 7.03101
55045.5 6.78120
55181.6 6.50182
55249.7 6.34626
55317.7 6.17834
55385.8 6.00136
55419.8 5.91569
55453.8 5.84469
55487.9 5.82290
55504.9 5.86215
55521.9 5.98426
55538.9 6.30084
55547.4 6.62131
55555.9 7.16945
55564.4 8.17403
55572.9 10.2018
55577.2 12.0328
55581.4 14.9218
55585.7 19.6713
55589.9 27.5797
55595.0 42.0874
55600.0 52.6548
55605.1 44.2361
55610.1 30.2727
55614.0 22.7447
55617.8 17.8273
55621.7 14.6061
55625.6 12.4361
55633.3 9.81093
55641.0 8.35821
55648.8 7.46370
55656.5 6.86788
55672.0 6.12539
55687.4 5.67150
55702.9 5.35112
55733.8 4.88401
55764.8 4.50542
55795.7 4.14620
55857.6 3.37208
55919.4 2.41353
55950.4 1.83613
55981.3 1.19722
56012.2 0.558490
56027.7 0.302853
56035.4 0.217153
56043.1 0.178038
56050.9 0.206773
56058.6 0.333304
56066.3 0.600225
56074.1 1.06813
56081.8 1.82420
56089.5 2.98743
56097.3 4.72456
56105.0 7.25318
56116.3 12.8806
56127.5 21.3753
56150.0 42.8165
56161.3 49.2481
56172.5 50.2513
56195.0 43.3566
56214.0 36.3506
56233.1 30.8476
56252.1 26.7910
56271.1 23.7919
56309.1 19.7787
56347.2 17.2781
56385.2 15.5938
56404.2 14.9455
56423.3 14.3905
56442.3 13.9109
56461.3 13.4961
56480.3 13.1674
56485.1 13.1298
56489.8 13.1876
56492.2 13.3410
56494.6 13.8180
56495.8 14.4456
56497.0 15.9584
56497.6 17.6433
56498.2 20.9431
56498.5 23.9663
56498.8 28.6047
56499.1 36.5871
56499.3 49.6201
56499.7 72.2388
56500.0 87.7583
56500.3 73.2890
56500.7 50.9255
56500.9 41.2034
56501.1 34.3112
56501.5 25.9841
56501.9 21.5610
56502.3 19.0509
56503.1 16.3680
56503.8 15.1004
56505.4 13.9531
56507.0 13.4584
56510.2 13.0270
56513.4 12.8285
56519.7 12.6155
56526.1 12.4787
56538.8 12.2700
56551.5 12.0948
56576.9 11.7913
56602.3 11.5286
56627.8 11.2962
56653.2 11.0886
56704.0 10.7322
56805.7 10.1870
56907.4 9.78732
57110.7 9.23516
57314.0 8.86638
57517.4 8.60072
57619.1 8.49654
57720.7 8.41337
57822.4 8.36646
57873.2 8.37287
57924.1 8.42676
57974.9 8.59494
58000.3 8.77871
58025.7 9.11117
58051.2 9.76259
58063.9 10.3316
58076.6 11.2128
58089.3 12.6531
58102.0 15.1705
58114.7 19.9153
58127.4 29.3013
58138.7 43.3378
58150.0 53.7949
58161.3 45.9133
58172.6 32.5203
58180.4 25.9017
58188.1 21.3717
58195.9 18.2818
58203.7 16.1293
58219.2 13.4531
58234.8 11.9350
58250.3 10.9943
58265.8 10.3708
58296.9 9.61699
58328.0 9.18973
58359.1 8.91971
58421.2 8.60067
58483.4 8.41777
58545.5 8.29715
58607.7 8.21018
58638.7 8.17630
58654.3 8.16585
58662.0 8.17698
58665.9 8.23629
58667.9 8.44243
58668.8 9.06773
58669.3 10.6388
58669.6 13.3726
58669.8 23.4901
58670.0 38.4013
58670.2 23.0516
58670.4 14.1669
58670.6 11.1241
58671.0 9.28324
58671.8 8.48851
58673.3 8.22654
58676.5 8.15245
58682.7 8.13002
58695.2 8.11561
58720.2 8.09377
58770.1 8.05473
58870.0 7.98893
58969.9 7.93499
59019.9 7.91201
59044.9 7.90311
59057.3 7.90401
59063.6 7.91989
59066.7 7.97647
59068.3 8.15800
59069.0 8.68543
59069.4 9.92944
59069.6 12.1100
59069.8 18.9186
59070.0 29.4826
59070.2 18.4517
59070.4 11.7456
59070.6 9.72453
59071.0 8.53149
59071.7 8.06455
59073.3 7.92419
59076.4 7.88872
59082.6 7.88007
59095.0 7.87492
59119.9 7.86561
59169.5 7.84693
59268.9 7.81225
59467.6 7.75475
59666.3 7.71273
59865.0 7.68918
60063.7 7.69447
60262.4 7.75905
60361.8 7.83960
60461.1 7.99053
60560.5 8.29445
60610.1 8.57288
60635.0 8.78621
60647.4 8.95760
60653.6 9.14820
60656.7 9.46387
60658.3 10.1145
60659.0 11.5150
60659.4 14.1566
60659.6 17.7491
60659.8 26.9967
60659.9 34.7661
60660.0 37.7117
60660.2 19.6788
60660.4 11.2269
60660.7 9.30313
60661.1 8.59442
60662.1 8.56187
60664.0 8.71912
60667.8 8.88477
60675.3 9.05399
60690.5 9.30628
60720.8 9.88183
60751.0 10.7177
60781.3 12.0355
60811.6 14.2901
60841.9 18.5707
60857.0 22.2607
60872.1 27.8990
60887.3 36.8197
60902.4 51.0305
60921.2 77.1667
60940.0 94.4661
60958.8 76.8654
60977.6 50.6942
60993.7 35.7935
61009.9 26.7472
61026.0 21.1817
61042.1 17.6151
61074.4 13.5569
61106.6 11.4615
61138.9 10.2510
61171.1 9.49231
61235.6 8.63144
61300.1 8.17886
61364.6 7.91022
61493.7 7.61554
61622.7 7.46020
61751.7 7.36335
61880.7 7.29461
61945.2 7.26450
61977.4 7.24702
61993.6 7.23649
62001.6 7.24750
62005.7 7.35569
62007.7 7.82396
62008.7 9.30584
62009.2 12.5965
62009.4 17.4515
62009.7 30.3299
62009.9 45.1867
62010.0 55.2837
62010.2 46.6698
62010.3 32.2026
62010.5 22.7800
62010.6 17.6049
62010.9 12.6642
62011.5 9.46910
62012.7 8.04709
62015.2 7.52589
62020.0 7.34776
62029.7 7.28338
62049.0 7.25440
62087.8 7.23385
62165.2 7.21149
62242.7 7.19950
62320.1 7.20267
62397.6 7.24262
62436.3 7.29716
62475.0 7.40820
62513.7 7.65431
62533.1 7.89282
62552.5 8.29934
62571.8 9.05472
62591.2 10.6388
62600.9 12.1298
62610.5 14.5995
62620.2 18.9237
62629.9 26.7107
62640.0 39.7338
62650.0 49.5108
62660.1 42.3430
62670.1 29.9833
62681.2 21.1153
62692.3 16.2928
62703.4 13.5695
62714.5 11.9213
62736.6 10.1351
62758.8 9.24485
62781.0 8.73929
62803.2 8.42623
62847.5 8.08167
62936.2 7.85384
63025.0 7.91001
63113.7 8.26386
63158.0 8.65302
63202.4 9.34157
63246.7 10.6560
63268.9 11.7831
63291.1 13.5040
63313.3 16.2782
63335.5 21.0505
63357.6 29.8771
63379.8 46.9444
63399.9 72.4416
63420.0 90.7893
63440.1 75.6648
63460.2 51.0063
63481.1 34.2973
63502.1 24.9943
63523.0 19.6446
63543.9 16.3691
63564.9 14.2396
63585.8 12.7848
63627.7 10.9829
63669.5 9.94960
63711.4 9.30002
63795.1 8.55273
63878.8 8.14878
63962.6 7.90133
64046.3 7.73594
64130.0 7.61809
64297.5 7.46113
64464.9 7.36024
64632.4 7.28805
64716.1 7.25748
64758.0 7.24090
64778.9 7.22823
64789.4 7.21455
64794.6 7.20014
64797.2 7.20329
64798.5 7.30540
64799.2 7.73427
64799.5 8.88090
64799.7 10.7269
64799.8 16.1991
64800.0 26.9389
64800.2 17.9754
64800.5 10.4946
64800.7 8.74310
64801.3 7.84124
64802.4 7.47278
64804.6 7.33121
64809.1 7.27526
64818.0 7.24996
64835.8 7.23485
64871.4 7.22051
64942.6 7.20017
65085.0 7.16652
65227.4 7.13627
65298.6 7.11973
65334.2 7.10720
65352.0 7.09401
65360.9 7.08049
65365.3 7.08520
65367.6 7.19356
65368.7 7.67721
65369.2 9.11728
65369.5 11.9637
65369.8 22.6130
65370.0 40.2496
65370.2 24.7499
65370.4 17.1898
65370.5 13.2482
65370.8 10.1112
65371.4 8.32975
65372.6 7.56729
65374.9 7.28602
