Mo-96(n,tot) ENDF/B-VII.1
6817.05 6.01862
6878.64 5.92303
6909.44 5.85696
6940.24 5.76655
6971.04 5.62817
6986.44 5.52371
7001.84 5.37336
7009.54 5.26936
7017.24 5.13418
7024.94 4.95054
7032.63 4.68577
7036.48 4.50371
7040.33 4.26954
7044.18 3.95740
7048.03 3.52200
7049.96 3.23395
7051.88 2.87851
7053.81 2.43360
7055.73 1.87506
7056.70 1.55096
7057.66 1.20981
7058.62 0.892256
7059.58 0.728505
7060.07 0.812393
7060.55 1.14708
7061.03 1.97372
7061.27 2.71723
7061.51 3.81501
7061.75 5.45629
7061.99 7.91791
7062.23 11.7116
7062.47 17.6613
7062.71 27.3895
7062.95 43.7936
7063.19 72.8167
7063.43 124.618
7063.72 229.145
7064.00 326.656
7064.14 327.441
7064.28 295.933
7064.57 208.110
7064.88 138.736
7065.19 98.2153
7065.50 74.0516
7065.81 58.7474
7066.12 48.4731
7066.43 41.2278
7067.05 31.8705
7067.67 26.2075
7068.29 22.4704
7069.53 17.9135
7070.77 15.2734
7072.01 13.5689
7073.25 12.3841
7074.49 11.5162
7076.97 10.3320
7079.45 9.56523
7081.92 9.02917
7084.40 8.63370
7089.36 8.08955
7094.32 7.73295
7099.28 7.48092
7104.24 7.29320
7114.15 7.03150
7124.07 6.85694
7133.99 6.73144
7143.91 6.63626
7163.74 6.49987
7183.57 6.40497
7223.24 6.27621
7262.91 6.18689
7302.58 6.11602
7342.25 6.05456
7362.08 6.02653
7372.00 6.01610
7376.96 6.02364
7379.44 6.07553
7380.06 6.12957
7380.68 6.27723
7380.99 6.47086
7381.30 6.96951
7381.45 7.58024
7381.61 9.00529
7381.69 10.5650
7381.76 13.6130
7381.80 16.3913
7381.84 20.6982
7381.88 28.0859
7381.92 40.3271
7381.96 60.9047
7382.00 74.6055
7382.04 60.8619
7382.08 40.2737
7382.13 26.6244
7382.17 19.1874
7382.22 14.9910
7382.26 12.4649
7382.35 9.76116
7382.44 8.45234
7382.61 7.26525
7382.79 6.76648
7383.14 6.36409
7383.49 6.20995
7384.19 6.09245
7384.89 6.04887
7387.69 6.00260
7393.30 5.98388
7404.51 5.96533
7426.94 5.93279
7471.79 5.86693
7561.49 5.71644
7606.35 5.62320
7651.20 5.50902
7673.63 5.44064
7696.05 5.36221
7718.48 5.27248
7729.69 5.22827
7735.30 5.22648
7736.70 5.24400
7738.10 5.30294
7738.80 5.38682
7739.50 5.61641
7739.85 5.91682
7740.20 6.68325
7740.38 7.61494
7740.55 9.77072
7740.64 12.1080
7740.73 16.6406
7740.77 20.7298
7740.82 27.2242
7740.86 38.0386
7740.90 56.1013
7740.95 86.6601
7741.00 106.609
7741.05 86.3139
7741.10 55.6671
7741.13 40.9932
7741.16 31.0616
7741.20 24.4615
7741.23 19.9696
7741.30 14.5463
7741.37 11.5807
7741.50 8.66695
7741.64 7.35688
7741.91 6.23779
7742.18 5.79274
7742.73 5.44583
7743.27 5.31574
7744.35 5.21692
7745.44 5.17863
7749.78 5.12689
7758.47 5.08813
7762.82 5.08901
7767.16 5.14205
7769.33 5.23852
7770.42 5.33996
7771.50 5.52721
7772.59 5.92413
7773.13 6.31107
7773.67 6.99655
7773.95 7.55833
7774.22 8.38821
7774.49 9.69956
7774.76 11.9305
7775.03 16.2291
7775.17 20.0380
7775.30 26.0778
7775.44 36.6344
7775.57 56.9653
7775.64 75.0212
7775.71 103.318
7775.78 149.607
7775.84 225.675
7775.92 356.998
7776.00 444.712
7776.08 355.569
7776.16 223.896
7776.22 150.570
7776.28 105.581
7776.35 77.4289
7776.41 59.1462
7776.54 38.1011
7776.67 27.1119
7776.80 20.6908
7776.93 16.6933
7777.18 12.1595
7777.44 9.78635
7777.69 8.40403
7777.95 7.52422
7778.21 6.93452
7778.72 6.21367
7779.23 5.80757
7780.26 5.38948
7781.29 5.18784
7782.31 5.07353
7784.36 4.95064
7788.47 4.83873
7792.57 4.77309
7800.77 4.66660
7808.98 4.55899
7817.19 4.43919
7825.39 4.30139
7841.80 3.94596
7858.22 3.41197
7866.42 3.02736
7874.63 2.51080
7878.73 2.18171
7882.83 1.79021
7886.94 1.32595
7891.04 0.796083
7895.14 0.302063
7896.17 0.228851
7897.20 0.207951
7898.22 0.273707
7899.25 0.483053
7900.27 0.934844
7900.79 1.30208
7901.30 1.80564
7901.81 2.49250
7902.32 3.42892
7902.84 4.71011
7903.35 6.47147
7903.86 8.92831
7904.38 12.3979
7904.89 17.3846
7905.40 24.7041
7905.91 35.7091
7906.43 52.6773
7906.94 79.3945
7907.45 121.463
7908.23 223.877
7909.00 319.461
7909.77 289.424
7910.55 203.409
7911.17 149.933
7911.80 113.867
7912.42 89.6313
7913.04 72.9524
7914.29 52.2794
7915.54 40.4611
7916.78 33.0279
7918.03 28.0074
7920.52 21.7700
7923.02 18.1123
7925.51 15.7428
7930.50 12.9134
7935.49 11.3809
7937.98 10.9320
7940.47 10.7132
7942.97 10.8785
7944.21 11.2561
7945.46 12.0670
7946.71 13.8535
7947.33 15.5556
7947.95 18.4108
7948.58 23.6698
7948.89 28.0852
7949.20 34.7181
7949.51 45.3132
7949.82 63.2904
7950.14 96.3673
7950.45 159.646
7950.72 250.522
7951.00 310.776
7951.28 249.987
7951.55 159.387
7951.86 96.6461
7952.17 63.7160
7952.47 45.5345
7952.78 34.8087
7953.09 28.0008
7953.39 23.4648
7954.00 17.9864
7954.62 14.9310
7955.23 13.0562
7956.45 10.9469
7957.68 9.82787
7958.90 9.14405
7961.35 8.34373
7963.81 7.86922
7966.26 7.53438
7971.16 7.04599
7976.06 6.66083
7980.96 6.31419
7990.76 5.62292
8000.56 4.78740
8005.46 4.24006
8010.36 3.53346
8015.26 2.56893
8017.71 1.94963
8020.16 1.23416
8022.61 0.524896
8023.83 0.322790
8024.45 0.341118
8025.06 0.513469
8025.67 0.946865
8025.98 1.31488
8026.28 1.82849
8026.59 2.53962
8026.90 3.51260
8027.20 4.84702
8027.51 6.68372
8027.82 9.23973
8028.12 12.8106
8028.43 17.8812
8028.73 25.1996
8029.04 36.0005
8029.35 52.1309
8029.65 76.6228
8029.96 113.751
8030.48 215.150
8031.00 313.681
8031.26 317.579
8031.52 289.660
8032.04 207.127
8032.63 138.344
8033.22 98.3787
8033.81 74.6512
8034.40 59.6677
8034.99 49.5846
8035.57 42.4636
8036.75 33.2428
8037.93 27.6259
8039.11 23.9005
8041.46 19.3171
8043.82 16.6339
8046.17 14.8847
8048.52 13.6566
8050.88 12.7485
8055.59 11.4944
8060.30 10.6683
8069.72 9.64098
8079.13 9.02131
8088.55 8.60244
8107.39 8.06418
8126.23 7.72673
8145.06 7.49150
8182.74 7.17942
8220.41 6.97876
8239.25 6.90352
8258.09 6.84165
8276.92 6.79451
8286.34 6.77927
8295.76 6.77491
8305.18 6.79535
8309.89 6.82786
8314.60 6.89671
8316.95 6.95853
8319.31 7.05567
8321.66 7.21772
8324.02 7.51289
8325.19 7.75934
8326.37 8.12994
8327.55 8.72299
8328.72 9.75567
8329.90 11.7915
8330.49 13.6389
8331.08 16.6594
8331.67 22.0945
8331.96 26.5673
8332.26 33.2049
8332.55 43.6109
8332.85 60.8149
8333.14 91.2012
8333.43 146.721
8333.72 231.425
8334.00 288.011
8334.28 231.974
8334.57 147.819
8334.90 87.1728
8335.23 56.3521
8335.56 39.7448
8335.89 30.1075
8336.23 24.0655
8336.56 20.0763
8337.22 15.3050
8337.88 12.6856
8338.55 11.0985
8339.87 9.35637
8341.20 8.47185
8342.52 7.96166
8343.85 7.64050
8345.17 7.42519
8347.83 7.16247
8350.48 7.01416
8355.78 6.86135
8361.08 6.78967
8366.39 6.75358
8376.99 6.73811
8382.30 6.75448
8387.60 6.79265
8392.90 6.86658
8398.21 7.01047
8400.86 7.13355
8403.51 7.32112
8406.16 7.62567
8408.81 8.16676
8410.14 8.61103
8411.46 9.27277
8412.79 10.3221
8414.12 12.1341
8415.44 15.6887
8416.10 18.9130
8416.77 24.2123
8417.43 33.8111
8417.76 41.8228
8418.09 53.8237
8418.43 72.9585
8418.76 105.432
8419.09 165.041
8419.42 279.748
8419.71 442.170
8420.00 549.084
8420.29 438.793
8420.58 275.555
8420.87 172.986
8421.15 115.195
8421.44 81.5133
8421.72 60.9018
8422.01 47.4837
8422.29 38.3921
8422.86 27.2512
8423.43 20.9816
8423.99 17.1395
8425.13 12.8788
8426.27 10.7069
8427.41 9.45681
8428.54 8.67412
8429.68 8.15284
8431.95 7.52489
8434.23 7.17643
8436.50 6.96359
8438.78 6.82420
8443.32 6.65847
8447.87 6.56682
8452.42 6.51007
8456.97 6.47179
8466.07 6.42309
8475.16 6.39227
8493.35 6.35162
8511.55 6.32207
8529.74 6.29707
8566.13 6.25330
8602.51 6.21394
8638.90 6.17782
8657.09 6.16176
8675.28 6.15072
8684.38 6.15258
8693.48 6.17714
8698.03 6.22191
8700.30 6.27009
8702.57 6.36128
8704.85 6.55992
8705.99 6.75775
8707.12 7.11392
8707.69 7.40892
8708.26 7.84917
8708.83 8.54921
8709.40 9.75213
8709.97 12.0827
8710.25 14.1519
8710.53 17.4681
8710.82 23.2608
8711.10 34.4914
8711.24 44.3954
8711.39 59.8716
8711.53 85.0761
8711.67 126.663
8711.84 199.497
8712.00 248.526
8712.17 200.322
8712.33 127.920
8712.52 77.3480
8712.70 50.9134
8712.88 36.3640
8713.07 27.7496
8713.25 22.2760
8713.44 18.6416
8713.81 14.2607
8714.17 11.8270
8714.54 10.3472
8715.28 8.71121
8716.02 7.87353
8716.75 7.38851
8717.49 7.08147
8718.22 6.87501
8719.70 6.62184
8721.17 6.47775
8724.12 6.32671
8727.06 6.25187
8730.01 6.20844
8735.90 6.16071
8741.79 6.13468
8747.69 6.11763
8759.47 6.09490
8783.04 6.06516
8806.61 6.04209
8853.75 6.00282
8900.89 5.96955
8948.03 5.94477
8971.59 5.93854
8995.16 5.94082
9018.73 5.96131
9030.52 5.98637
9042.30 6.03322
9048.20 6.07193
9054.09 6.12918
9059.98 6.21892
9065.87 6.37241
9068.82 6.49496
9071.76 6.67412
9074.71 6.95388
9077.66 7.43332
9079.13 7.81727
9080.60 8.37979
9082.08 9.25806
9083.55 10.7554
9085.02 13.6618
9085.76 16.2924
9086.49 20.6205
9087.23 28.5442
9087.60 35.2263
9087.97 45.4259
9088.34 62.0949
9088.70 91.5166
9089.07 148.942
9089.26 198.165
9089.44 269.581
9089.72 422.508
9090.00 520.027
9090.28 411.409
9090.56 256.018
9090.86 154.014
9091.15 99.2747
9091.45 68.5772
9091.74 50.3212
9092.03 38.6972
9092.33 30.9582
9092.92 21.6631
9093.51 16.5514
9094.09 13.4779
9095.27 10.1481
9096.45 8.50022
9097.63 7.57948
9098.80 7.01900
9099.98 6.65618
9102.33 6.23686
9104.69 6.01848
9107.04 5.89392
9109.40 5.81827
9114.11 5.73859
9118.81 5.70281
9128.23 5.67786
9147.07 5.67558
9165.90 5.68567
9184.74 5.70087
9203.57 5.72333
9241.24 5.81208
9260.08 5.89923
9278.91 6.04347
9297.75 6.29406
9316.58 6.76464
9326.00 7.16350
9335.42 7.76910
9344.83 8.74603
9354.25 10.4603
9363.67 13.8688
9368.38 16.9895
9373.09 22.1519
9377.80 31.5722
9380.15 39.4639
9382.50 51.3766
9384.86 70.4278
9387.21 103.081
9389.57 163.669
9391.92 281.988
9393.96 449.117
9396.00 560.728
9398.04 448.619
9400.08 281.571
9402.42 163.873
9404.76 103.407
9407.10 70.7081
9409.44 51.6037
9411.78 39.6262
9414.12 31.6838
9418.80 22.1849
9423.49 16.9640
9428.17 13.7985
9437.53 10.3201
9446.89 8.54876
9456.25 7.52090
9465.61 6.86724
9474.98 6.42187
9493.70 5.85999
9512.42 5.51810
9531.15 5.28108
9549.87 5.09874
9587.32 4.80939
9624.77 4.55228
9643.49 4.42165
9662.22 4.28574
9671.58 4.21892
9680.94 4.17180
9685.62 4.18678
9687.96 4.22909
9690.30 4.33342
9691.47 4.43463
9692.64 4.60086
9693.81 4.88926
9694.98 5.43297
9695.57 5.89683
9696.15 6.60237
9696.74 7.74210
9697.32 9.73750
9697.91 13.6607
9698.20 17.1977
9698.49 22.8978
9698.79 32.9406
9699.08 52.6020
9699.23 70.2254
9699.37 97.8045
9699.52 143.092
9699.66 218.549
9699.83 350.678
9700.00 441.720
9700.17 357.236
9700.34 227.137
9700.48 152.983
9700.62 107.484
9700.76 78.8644
9700.90 60.4212
9701.19 39.0692
9701.47 27.8674
9701.75 21.3180
9702.04 17.1701
9702.60 12.4173
9703.17 9.88681
9703.73 8.37834
9704.30 7.40334
9704.86 6.73528
9706.00 5.89570
9707.13 5.40390
9708.26 5.08700
9709.39 4.86828
9711.65 4.58830
9713.91 4.41686
9716.18 4.29964
9718.44 4.21285
9722.96 4.08793
9727.49 3.99639
9736.54 3.85522
9745.59 3.73607
9754.64 3.62379
9772.74 3.39872
9808.94 2.89038
9845.14 2.24206
9881.34 1.38641
9899.44 0.874501
9917.54 0.355419
9926.59 0.145586
9931.12 0.0759175
9935.64 0.0470538
9940.17 0.0799269
9942.43 0.128830
9944.69 0.206107
9946.95 0.318468
9949.22 0.474130
9951.48 0.683719
9953.74 0.960358
9958.27 1.78825
9962.79 3.16395
9967.32 5.44484
9971.84 9.27806
9976.37 15.8932
9980.89 27.7422
9985.42 49.8627
9989.94 92.0408
9994.97 175.836
10000.0 258.645
10002.5 262.766
10005.1 240.314
10010.1 172.539
10013.2 138.090
10016.3 112.199
10022.5 78.6735
10028.7 59.4147
10034.9 47.5230
10041.1 39.6598
10047.4 34.2009
10059.8 27.3895
10072.2 23.8016
10078.4 22.9754
10084.6 23.0043
10090.8 24.6157
10093.9 26.6600
10097.0 30.4481
10100.1 37.9248
10101.7 44.4220
10103.2 54.4597
10104.8 70.8657
10106.3 99.6684
10107.9 154.632
10108.7 200.880
10109.4 265.721
10110.7 419.596
10112.0 525.284
10113.3 426.545
10114.6 274.316
10115.8 179.949
10117.0 125.432
10118.2 92.9012
10119.4 72.4702
10121.9 49.5517
10124.3 37.8761
10126.7 31.0878
10129.1 26.8061
10134.0 21.8175
10138.8 19.0712
10143.7 17.3472
10153.4 15.2884
10163.1 14.0658
10172.8 13.2290
10192.2 12.1065
10211.6 11.3531
10230.9 10.7974
10240.6 10.5713
10250.3 10.3809
10255.2 10.3095
10260.0 10.2896
10262.5 10.3459
10263.7 10.4238
10264.9 10.5823
10266.1 10.9356
10266.7 11.2891
10267.3 11.9035
10267.9 13.1513
10268.2 14.2763
10268.5 16.1259
10268.8 19.6176
10269.0 22.4516
10269.1 26.6921
10269.3 33.3873
10269.4 44.6674
10269.6 65.0896
10269.7 106.641
10269.9 163.147
10270.0 204.175
10270.1 163.848
10270.3 107.502
10270.4 67.7519
10270.6 47.3871
10270.7 35.1210
10270.9 28.2676
10271.0 23.5734
10271.1 20.6301
10271.4 16.9105
10271.7 14.8381
10272.0 13.5694
10272.6 12.1612
10273.2 11.4365
10273.8 11.0129
10274.9 10.5575
10276.1 10.3250
10277.2 10.1859
10279.6 10.0252
10284.2 9.86160
10288.8 9.75999
10298.1 9.60765
10307.4 9.48096
10325.9 9.26284
10344.5 9.07530
10381.6 8.76353
10418.7 8.51237
10492.9 8.12821
10567.1 7.84302
10641.3 7.61626
10715.5 7.42295
10789.7 7.24263
10826.8 7.14986
10845.4 7.10137
10854.6 7.07913
10859.3 7.08164
10861.6 7.13997
10862.8 7.38375
10863.0 7.61961
10863.3 8.22295
10863.5 8.98727
10863.6 10.6076
10863.7 12.2677
10863.8 15.3332
10863.8 21.7318
10863.9 28.6965
10863.9 39.4877
10864.0 57.0913
10864.0 71.8749
10864.1 57.3416
10864.1 39.4364
10864.1 28.9789
10864.2 23.4173
10864.2 16.8939
10864.3 13.5162
10864.3 11.5915
10864.5 9.52187
10864.6 8.64850
10864.8 7.85602
10865.1 7.53479
10865.6 7.28061
10866.1 7.18309
10868.1 7.07739
10872.1 7.03741
10880.1 7.00500
10896.0 6.95069
10912.0 6.89310
10919.9 6.86369
10923.9 6.85727
10925.9 6.89133
10926.9 7.05000
10927.4 7.60178
10927.6 8.10688
10927.7 9.16035
10927.8 12.1788
10927.9 16.1758
10927.9 19.7915
10927.9 27.2587
10928.0 39.9699
10928.0 48.0001
10928.0 40.1555
10928.1 27.4937
10928.1 20.0099
10928.2 15.4625
10928.2 11.5294
10928.4 8.79687
10928.5 7.85731
10928.7 7.47749
10929.2 7.01971
10930.4 6.87471
10932.7 6.82417
10937.2 6.79139
10946.3 6.74229
10955.5 6.69072
10964.6 6.63331
10982.8 6.49212
11001.1 6.29388
11010.2 6.15863
11019.3 5.98446
11028.5 5.74938
11037.6 5.41311
11042.2 5.18254
11046.7 4.88769
11051.3 4.49637
11055.8 3.95326
11058.1 3.59574
11060.4 3.15640
11062.7 2.60909
11065.0 1.92550
11067.2 1.11205
11068.4 0.715662
11069.5 0.474489
11070.1 0.519397
11070.7 0.808231
11071.2 1.55889
11071.5 2.24540
11071.8 3.21496
11072.1 4.67924
11072.4 6.74516
11072.7 9.90149
11072.9 14.4519
11073.2 21.6147
11073.5 32.3036
11073.8 49.6813
11074.1 75.9513
11074.5 148.728
11075.0 221.151
11075.2 226.404
11075.5 208.665
11075.9 152.816
11076.4 112.168
11076.8 85.8148
11077.2 68.0122
11077.6 56.1815
11078.4 41.4514
11079.3 33.0598
11080.1 27.7687
11080.9 24.1767
11082.6 19.6928
11084.2 17.0093
11085.9 15.2560
11087.5 14.0138
11089.2 13.0998
11092.5 11.8334
11095.8 11.0073
11099.1 10.4251
11102.4 9.99312
11109.1 9.39403
11115.7 8.99916
11122.3 8.71812
11128.9 8.50805
11142.2 8.21319
11155.4 8.01505
11181.9 7.76234
11208.4 7.60474
11234.9 7.49462
11287.9 7.34604
11340.9 7.24603
11393.9 7.17114
11446.9 7.11119
11473.4 7.08515
11486.7 7.07337
11493.3 7.07012
11496.6 7.07940
11498.3 7.12769
11499.1 7.31287
11499.5 7.91260
11499.7 9.56571
11499.8 12.5693
11499.9 16.2666
11499.9 23.8933
11500.0 34.1138
11500.0 41.0036
11500.0 34.2344
11500.1 24.0437
11500.1 15.4336
11500.2 12.1935
11500.3 9.48306
11500.5 7.95948
11500.9 7.33777
11501.7 7.14031
11503.3 7.08136
11506.6 7.06233
11513.1 7.05220
11526.1 7.04005
11552.0 7.01911
11604.0 6.98150
11655.9 6.94775
11707.9 6.91691
11759.8 6.88822
11811.8 6.86096
11863.7 6.83563
11876.7 6.83203
11889.7 6.83810
11896.2 6.85687
11902.7 6.92578
11906.0 7.03296
11907.6 7.14405
11909.2 7.35076
11910.8 7.79862
11911.6 8.23818
11912.5 9.02112
11913.3 10.6103
11913.7 12.1170
11914.1 14.5947
11914.5 19.3571
11914.7 23.3577
11914.9 29.5139
11915.1 40.2791
11915.3 58.8372
11915.5 95.5260
11915.6 127.348
11915.7 178.069
11915.9 283.383
11916.0 352.957
11916.2 286.241
11916.3 181.668
11916.4 119.829
11916.6 84.5615
11916.7 62.7451
11916.8 48.6795
11917.1 32.1510
11917.4 23.9527
11917.6 19.0287
11917.9 16.0571
11918.4 12.6533
11918.9 10.8265
11919.5 9.76854
11920.0 9.07774
11920.5 8.61718
11921.6 8.04121
11922.6 7.71072
11924.7 7.36283
11926.8 7.19105
11928.9 7.09263
11933.1 6.98815
11937.3 6.93524
11941.5 6.90402
11949.9 6.86893
11966.7 6.83646
11983.5 6.81943
12017.2 6.80014
12034.0 6.80533
12038.2 6.81880
12042.4 6.86229
12044.5 6.92534
12046.6 7.10419
12047.6 7.34637
12048.2 7.58371
12048.7 7.99262
12049.2 8.82609
12049.5 9.58032
12049.7 10.8302
12050.0 13.2386
12050.1 15.2166
12050.3 18.2224
12050.4 23.0707
12050.5 31.4939
12050.7 47.4470
12050.7 61.9667
12050.8 81.7140
12050.9 125.583
12051.0 157.314
12051.1 126.116
12051.2 82.3704
12051.3 62.6007
12051.4 48.0322
12051.5 31.9832
12051.6 23.4816
12051.7 18.5734
12051.9 15.5216
12052.0 13.5074
12052.3 11.1102
12052.5 9.79778
12052.8 9.00389
12053.3 8.13369
12053.8 7.69239
12054.3 7.43805
12055.4 7.17076
12057.5 6.96556
12059.6 6.88914
12063.7 6.83034
12067.9 6.80748
12076.2 6.78799
12084.5 6.77858
12117.9 6.75932
12184.5 6.73404
12251.2 6.71218
12284.5 6.70227
12301.2 6.70100
12309.5 6.71864
12313.7 6.80583
12314.7 6.89726
12315.8 7.15056
12316.3 7.48590
12316.8 8.35323
12317.1 9.41475
12317.3 11.8766
12317.5 14.5217
12317.6 19.6874
12317.7 24.7110
12317.7 31.4739
12317.8 44.5175
12317.9 64.3501
12317.9 100.988
12318.0 122.700
12318.1 101.522
12318.1 65.0382
12318.2 50.4626
12318.2 38.6458
12318.3 26.1557
12318.4 19.0421
12318.5 15.4575
12318.7 11.5979
12318.9 9.88431
12319.3 8.32992
12319.6 7.69031
12320.4 7.17586
12321.1 6.98174
12322.6 6.83176
12324.1 6.77548
12330.1 6.71553
12342.0 6.69511
12365.8 6.68312
12413.4 6.66843
12508.6 6.64343
12603.8 6.62047
12699.0 6.59887
12794.2 6.57834
12889.4 6.55863
12984.6 6.53949
13032.2 6.53047
13056.0 6.52939
13067.9 6.54636
13070.9 6.56745
13073.9 6.63007
13075.3 6.71843
13076.8 6.96486
13077.6 7.29705
13078.3 8.15485
13078.7 9.21435
13078.9 10.1972
13079.1 11.7043
13079.3 14.5232
13079.4 19.8422
13079.5 25.2628
13079.6 33.2249
13079.7 46.5984
13079.8 71.9861
13079.9 110.019
13080.0 138.183
13080.1 110.611
13080.2 72.7113
13080.3 53.6402
13080.3 41.9585
13080.4 32.7089
13080.5 27.2389
13080.6 19.8636
13080.7 15.7643
13080.8 13.2818
13081.0 11.6743
13081.2 9.84830
13081.5 8.81639
13081.7 8.22025
13082.2 7.55403
13083.3 7.02132
13084.3 6.81992
13086.3 6.66498
13088.4 6.60694
13092.5 6.56249
13096.6 6.54533
13113.0 6.52475
13145.8 6.51315
13211.3 6.49915
13342.4 6.47459
13473.6 6.45097
13539.1 6.44161
13555.5 6.44212
13571.9 6.45057
13580.1 6.46639
13588.3 6.51665
13592.4 6.58990
13594.4 6.66416
13596.5 6.80045
13598.5 7.09032
13599.6 7.37677
13600.6 7.88272
13601.1 8.30740
13601.6 8.92840
13602.1 9.90721
13602.6 11.5780
13603.2 14.7729
13603.4 17.6518
13603.7 22.0426
13603.9 29.8887
13604.2 44.2402
13604.3 57.1087
13604.4 76.9985
13604.6 108.915
13604.7 159.106
13604.8 248.779
13605.0 312.529
13605.2 249.747
13605.3 159.819
13605.5 106.999
13605.6 76.1309
13605.7 55.6452
13605.9 43.4665
13606.1 28.9779
13606.4 21.5017
13606.7 17.1880
13606.9 14.4868
13607.5 11.4706
13608.0 9.85893
13608.5 8.92941
13609.1 8.32552
13609.6 7.92469
13610.7 7.42359
13611.8 7.14218
13613.9 6.84972
13616.0 6.70754
13618.2 6.62806
13622.5 6.54570
13631.1 6.48281
13639.6 6.45844
13656.8 6.43783
13673.9 6.42801
13708.2 6.41639
13742.5 6.40789
13811.2 6.39329
13845.5 6.38823
13862.6 6.39664
13866.9 6.40961
13871.2 6.45017
13873.4 6.50897
13875.5 6.67560
13876.6 6.90172
13877.6 7.50585
13878.2 8.28449
13878.4 9.00524
13878.7 10.1531
13879.0 12.3314
13879.1 14.2590
13879.2 16.9855
13879.4 21.7512
13879.5 29.4558
13879.6 43.7178
13879.8 73.0208
13879.9 114.142
13880.0 140.182
13880.1 114.779
13880.2 73.5338
13880.4 45.9956
13880.5 31.7321
13880.6 23.2071
13880.7 18.5638
13880.9 15.3795
13881.0 13.4201
13881.2 10.9463
13881.5 9.57900
13881.7 8.74680
13882.2 7.84193
13882.7 7.36840
13883.2 7.09502
13884.2 6.80918
13886.2 6.58776
13888.2 6.50490
13892.2 6.44137
13896.1 6.41746
13904.1 6.39918
13912.0 6.39354
13920.0 6.39514
13927.9 6.41161
13931.9 6.43906
13935.9 6.52096
13937.8 6.63642
13939.8 6.95687
13940.8 7.39226
13941.3 7.81454
13941.8 8.53881
13942.3 10.0115
13942.6 11.3730
13942.8 13.5323
13943.1 17.6415
13943.2 21.2945
13943.3 26.4391
13943.4 35.5114
13943.6 50.1520
13943.7 77.3755
13943.7 99.6495
13943.8 133.938
13943.9 212.436
13944.0 261.559
13944.1 212.956
13944.2 133.980
13944.3 100.289
13944.3 74.9406
13944.5 47.5683
13944.6 33.3661
13944.7 25.2821
13944.9 20.0056
13945.0 16.8428
13945.3 13.0898
13945.5 10.9820
13945.8 9.76725
13946.3 8.41730
13946.9 7.73975
13947.4 7.35214
13948.4 6.94796
13950.6 6.64217
13952.7 6.52930
13956.9 6.44459
13961.2 6.41298
13969.6 6.38800
13978.1 6.37751
14012.0 6.36112
14045.9 6.35576
14062.8 6.37568
14067.1 6.40248
14071.3 6.48398
14073.4 6.60067
14075.5 6.93103
14076.6 7.37878
14077.1 7.81272
14077.7 8.57557
14078.2 10.0999
14078.5 11.5371
14078.7 13.8401
14079.0 18.2507
14079.1 21.8495
14079.3 27.2823
14079.4 35.9658
14079.5 50.8544
14079.6 78.5092
14079.7 103.210
14079.8 136.898
14079.9 216.935
14080.0 268.875
14080.1 218.049
14080.2 138.305
14080.3 92.8162
14080.4 64.6575
14080.5 47.6333
14080.6 37.7462
14080.8 25.2008
14081.0 19.0806
14081.2 15.3614
14081.4 13.1529
14081.8 10.5757
14082.2 9.23196
14082.6 8.44404
14083.3 7.61105
14084.1 7.19171
14084.9 6.95368
14086.4 6.70752
14089.6 6.51963
14092.7 6.44937
14098.9 6.39494
14105.1 6.37350
14117.5 6.35511
14129.9 6.34623
14179.6 6.32816
14279.0 6.30296
14378.3 6.27891
14428.0 6.27146
14440.4 6.27458
14452.9 6.29045
14459.1 6.31620
14465.3 6.39308
14468.4 6.50137
14469.9 6.60879
14471.5 6.80286
14473.1 7.21172
14473.8 7.60857
14474.6 8.29690
14475.0 8.86194
14475.4 9.69454
14475.8 10.9928
14476.2 13.1035
14476.5 17.1172
14476.7 20.6659
14476.9 25.8719
14477.1 34.9363
14477.3 50.3869
14477.5 80.5459
14477.6 108.050
14477.7 147.348
14477.9 229.820
14478.0 288.469
14478.2 230.206
14478.3 147.347
14478.4 105.237
14478.5 78.7749
14478.6 59.4842
14478.7 47.6031
14478.9 32.4560
14479.1 24.5013
14479.3 19.4554
14479.5 16.2293
14480.0 12.5722
14480.4 10.5712
14480.8 9.41089
14481.6 8.15196
14482.4 7.51443
14483.3 7.15181
14484.9 6.77725
14486.6 6.59520
14488.2 6.49399
14491.5 6.39001
14498.1 6.31158
14504.8 6.28192
14518.0 6.25740
14531.2 6.24583
14584.1 6.22105
14637.0 6.20094
14663.5 6.19072
14676.7 6.18613
14683.3 6.18774
14686.6 6.20654
14688.3 6.28811
14689.1 6.59392
14689.5 7.55885
14689.6 8.41798
14689.7 10.0940
14689.8 14.3927
14689.9 19.3144
14689.9 28.6645
14690.0 43.7228
14690.0 51.1817
14690.1 40.7772
14690.1 28.6981
14690.1 19.5717
14690.2 15.3740
14690.3 11.1312
14690.4 8.23530
14690.8 6.85977
14691.4 6.38277
14692.7 6.23871
14695.4 6.19614
14700.6 6.18203
14711.1 6.17404
14732.2 6.16390
14774.3 6.14456
14858.4 6.10172
14942.6 6.05349
14963.6 6.04327
14984.6 6.04025
14995.2 6.04842
15005.7 6.08223
15010.9 6.13181
15013.6 6.18071
15016.2 6.26789
15018.8 6.44719
15020.1 6.61996
15021.5 6.92115
15022.8 7.53567
15023.4 8.11676
15024.1 9.09969
15024.7 11.0446
15025.1 12.8069
15025.4 15.5888
15025.7 20.7284
15025.9 25.1520
15026.1 31.3839
15026.2 41.8819
