Ag-109(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
2971.55 4.62969
2971.70 2.92232
2971.85 2.01156
2972.00 1.47745
2972.30 0.905554
2972.60 0.626320
2972.90 0.474881
2973.20 0.388790
2973.50 0.342378
2974.09 0.335878
2974.39 0.382072
2974.69 0.488170
2974.99 0.725367
2975.14 0.953084
2975.29 1.33733
2975.44 2.06407
2975.52 2.69024
2975.59 3.64472
2975.67 5.24163
2975.74 8.12040
2975.78 10.5077
2975.82 13.8749
2975.85 18.8273
2975.89 26.0880
2975.95 41.7341
2976.00 51.8703
2976.06 41.4332
2976.11 25.8492
2976.16 16.5754
2976.21 11.2035
2976.26 7.90208
2976.31 5.85996
2976.42 3.54521
2976.52 2.36667
2976.62 1.69232
2976.72 1.27233
2976.92 0.801046
2977.12 0.554361
2977.32 0.410375
2977.73 0.255810
2978.13 0.178455
2978.53 0.134056
2979.34 0.0868411
2980.15 0.0630589
2980.95 0.0491869
2982.56 0.0341365
2984.18 0.0264406
2985.79 0.0219659
2989.02 0.0173910
2992.24 0.0156478
2995.47 0.0158111
2998.69 0.0205892
3000.31 0.0381181
3001.11 0.0988886
3001.31 0.154539
3001.51 0.289587
3001.62 0.445108
3001.72 0.776843
3001.82 1.66706
3001.87 2.73060
3001.92 4.88320
3001.96 7.82819
3002.00 9.74692
3002.04 7.82834
3002.08 4.88343
3002.13 2.98026
3002.17 1.93363
3002.25 0.962839
3002.34 0.569228
3002.42 0.377955
3002.59 0.203895
3002.76 0.130624
3003.44 0.0491020
3004.79 0.0269239
3007.50 0.0265042
3008.85 0.0329210
3010.21 0.0511317
3010.88 0.0754130
3011.56 0.140709
3011.90 0.226245
3012.24 0.446578
3012.41 0.717852
3012.58 1.35630
3012.66 2.06215
3012.74 3.46274
3012.79 4.77744
3012.83 6.86960
3012.87 10.4553
3012.91 16.9248
3012.96 27.0987
3013.00 33.8423
3013.04 27.0990
3013.09 16.9254
3013.13 10.9159
3013.16 7.33830
3013.20 5.18511
3013.24 3.85531
3013.32 2.33537
3013.40 1.55846
3013.55 0.832589
3013.70 0.521754
3014.01 0.265953
3014.32 0.166753
3014.94 0.0911901
3015.56 0.0640024
3016.79 0.0456978
3018.02 0.0414712
3020.49 0.0456478
3022.96 0.0608664
3025.43 0.0955095
3026.66 0.129782
3027.90 0.191372
3028.52 0.242674
3029.13 0.320009
3029.75 0.444913
3030.37 0.666537
3030.68 0.848681
3030.98 1.11880
3031.29 1.54745
3031.60 2.28172
3031.91 3.70890
3032.06 4.97975
3032.22 7.02862
3032.30 8.57838
3032.37 10.6594
3032.45 13.5754
3032.53 17.8168
3032.60 24.2641
3032.68 34.5694
3032.76 51.8817
3032.83 81.5721
3032.92 130.655
3033.00 163.439
3033.08 130.648
3033.17 81.5661
3033.24 51.8774
3033.32 34.7374
3033.40 24.4718
3033.47 18.0184
3033.62 10.7881
3033.78 7.15216
3033.93 5.06609
3034.08 3.78013
3034.39 2.33647
3034.69 1.58795
3035.00 1.15298
3035.30 0.878590
3035.60 0.695296
3036.21 0.472686
3036.82 0.349600
3038.04 0.229344
3039.26 0.183233
3040.48 0.181634
3041.09 0.206438
3041.70 0.285168
3042.00 0.390263
3042.31 0.658460
3042.46 0.987174
3042.61 1.74440
3042.69 2.55898
3042.76 4.15602
3042.80 5.57959
3042.84 7.83095
3042.88 11.5606
3042.92 17.9792
3042.96 28.7427
3043.00 35.8320
3043.04 28.7443
3043.08 17.9821
3043.12 12.6331
3043.15 9.17316
3043.18 6.87822
3043.21 5.31775
3043.27 3.41212
3043.33 2.39164
3043.45 1.38163
3043.57 0.929686
3043.81 0.547313
3044.05 0.398390
3044.53 0.293382
3045.01 0.269374
3045.98 0.301520
3046.94 0.411862
3047.42 0.511575
3047.91 0.664369
3048.39 0.911597
3048.87 1.34574
3049.35 2.20950
3049.59 3.00161
3049.83 4.31543
3049.96 5.32657
3050.08 6.72238
3050.20 8.75860
3050.32 11.8212
3050.44 16.7915
3050.56 25.3218
3050.62 32.1330
3050.68 41.5090
3050.74 54.7719
3050.80 73.4154
3050.90 117.328
3051.00 146.552
3051.10 117.320
3051.20 73.4065
3051.31 43.7970
3051.42 27.9477
3051.52 19.0375
3051.63 13.6868
3051.74 10.2696
3051.85 7.97140
3052.06 5.18630
3052.27 3.63620
3052.49 2.68921
3052.92 1.64308
3053.34 1.10886
3053.77 0.801474
3054.20 0.608264
3054.63 0.479027
3055.49 0.322309
3056.34 0.234963
3057.20 0.181571
3058.05 0.147054
3059.77 0.108638
3061.48 0.0960541
3062.34 0.102065
3063.19 0.132545
3063.62 0.177931
3064.05 0.300491
3064.26 0.455699
3064.48 0.832029
3064.59 1.25869
3064.69 2.15237
3064.75 3.01816
3064.80 4.46783
3064.85 7.19175
3064.91 12.3838
3064.95 19.7619
3065.00 24.7089
3065.05 19.7618
3065.09 12.3836
3065.15 7.19136
3065.20 4.46719
3065.26 2.99686
3065.31 2.13882
3065.42 1.24609
3065.53 0.821318
3065.74 0.447290
3065.96 0.293354
3066.39 0.170108
3066.82 0.123390
3067.68 0.0888193
3068.54 0.0777156
3070.27 0.0757510
3072.00 0.0880355
3073.72 0.119358
3074.58 0.149710
3075.45 0.202076
3076.31 0.306200
3076.74 0.403759
3077.17 0.572955
3077.60 0.913251
3077.82 1.23322
3078.03 1.78008
3078.25 2.84962
3078.36 3.81431
3078.47 5.37098
3078.57 8.17867
3078.63 10.4889
3078.68 13.9147
3078.74 19.2592
3078.79 28.1109
3078.82 34.7659
3078.84 43.7203
3078.87 55.8494
3078.90 71.4322
3078.95 113.857
3079.00 142.005
3079.03 133.131
3079.05 112.992
3079.11 70.7648
3079.14 50.0200
3079.18 36.2495
3079.22 27.1023
3079.25 20.8761
3079.33 13.3552
3079.40 9.23911
3079.48 6.77444
3079.55 5.19309
3079.70 3.36751
3079.85 2.40290
3079.99 1.83878
3080.29 1.25706
3080.58 1.00057
3080.88 0.896145
3081.47 0.941898
3082.06 1.32328
3082.36 1.73978
3082.65 2.47795
3082.95 3.93210
3083.10 5.23467
3083.24 7.31570
3083.32 8.87131
3083.39 10.9775
3083.47 13.9169
3083.54 18.1688
3083.61 24.5825
3083.69 34.7227
3083.76 51.4954
3083.84 79.1858
3083.92 126.719
3084.00 157.801
3084.04 148.255
3084.08 126.099
3084.17 78.6944
3084.23 54.4964
3084.29 38.8173
3084.35 28.6220
3084.41 21.7991
3084.54 13.7000
3084.66 9.36715
3084.79 6.77318
3084.91 5.11975
3085.16 3.22367
3085.40 2.21437
3085.65 1.61926
3086.15 0.978952
3086.64 0.659274
3087.13 0.477432
3087.63 0.363653
3088.12 0.287940
3089.11 0.196148
3090.10 0.144732
3092.08 0.0923177
3094.06 0.0679924
3096.04 0.0555632
3099.99 0.0475868
3103.95 0.0556487
3105.93 0.0686262
3107.90 0.0946095
3108.89 0.117159
3109.88 0.151918
3110.87 0.209052
3111.86 0.312178
3112.36 0.398037
3112.85 0.527050
3113.34 0.734694
3113.84 1.09856
3114.33 1.82880
3114.58 2.50339
3114.83 3.63391
3114.95 4.51302
3115.08 5.75086
3115.20 7.56840
3115.32 10.3528
3115.38 12.3596
3115.45 14.9878
3115.51 18.5076
3115.57 23.2497
3115.63 30.0303
3115.69 39.8547
3115.76 54.3871
3115.82 75.4189
3115.91 120.725
3116.00 150.952
3116.09 120.718
3116.18 75.4119
3116.29 43.2790
3116.40 26.8856
3116.50 17.9877
3116.61 12.7722
3116.71 9.47261
3116.82 7.30540
3117.03 4.71010
3117.24 3.27706
3117.45 2.41337
3117.87 1.46440
3118.29 0.984757
3118.71 0.709896
3119.13 0.538463
3119.55 0.425267
3120.39 0.292486
3121.23 0.232910
3121.66 0.230452
3122.08 0.272864
3122.29 0.344776
3122.50 0.534762
3122.60 0.759784
3122.71 1.24806
3122.76 1.73739
3122.81 2.58581
3122.87 4.26524
3122.89 5.66824
3122.92 7.71170
3122.96 12.3059
3123.00 15.2999
3123.04 12.3037
3123.08 7.70712
3123.11 5.41085
3123.14 3.88017
3123.21 2.23812
3123.27 1.44978
3123.33 1.02280
3123.45 0.603158
3123.57 0.415207
3123.82 0.253121
3124.06 0.185953
3125.04 0.104765
3126.02 0.0819248
3127.00 0.0721596
3128.96 0.0817013
3129.45 0.101536
3129.94 0.157225
3130.18 0.229783
3130.43 0.412325
3130.55 0.630272
3130.67 1.11252
3130.73 1.60731
3130.80 2.52189
3130.86 4.42731
3130.89 6.20247
3130.92 8.84150
3130.96 14.1769
3131.00 17.6322
3131.04 14.1772
3131.08 8.84210
3131.13 5.24706
3131.17 3.30439
3131.22 2.23805
3131.27 1.61939
3131.36 0.956858
3131.45 0.637485
3131.63 0.353881
3131.81 0.236484
3132.18 0.144290
3132.54 0.111551
3133.27 0.0953889
3134.00 0.107073
3134.72 0.149454
3135.45 0.276651
3135.82 0.446841
3136.00 0.609060
3136.18 0.889330
3136.36 1.43571
3136.45 1.92669
3136.54 2.72381
3136.63 4.13834
3136.68 5.30589
3136.73 6.98254
3136.77 9.62225
3136.82 13.8194
3136.86 21.2031
3136.91 34.0234
3136.95 54.5965
3137.00 67.9956
3137.05 54.5967
3137.09 34.0238
3137.15 19.5964
3137.20 12.0770
3137.25 8.03855
3137.31 5.68986
3137.36 4.22360
3137.42 3.25377
3137.52 2.09798
3137.63 1.46511
3137.74 1.08266
3137.96 0.665741
3138.17 0.453959
3138.39 0.332569
3138.82 0.206288
3139.68 0.111501
3140.54 0.0779419
3142.27 0.0572997
3143.99 0.0587406
3145.72 0.0785874
3146.58 0.101720
3147.44 0.145326
3147.88 0.182468
3148.31 0.239034
3148.74 0.331191
3149.17 0.495921
3149.60 0.835669
3149.82 1.15948
3150.03 1.71667
3150.25 2.81076
3150.36 3.79828
3150.46 5.39003
3150.57 8.25246
3150.62 10.5990
3150.68 14.0651
3150.73 19.4430
3150.76 23.2851
3150.79 28.2820
3150.81 34.8804
3150.84 43.7057
3150.87 55.5822
3150.89 70.7485
3150.92 90.7969
3150.95 113.718
3151.00 141.700
3151.03 133.193
3151.05 112.866
3151.11 70.7451
3151.16 42.9556
3151.22 27.8610
3151.27 19.0707
3151.33 13.8302
3151.38 10.3918
3151.43 8.10824
3151.54 5.31232
3151.65 3.72907
3151.76 2.76595
3151.98 1.69087
3152.19 1.13859
3152.41 0.820825
3152.63 0.620660
3152.85 0.486526
3153.28 0.323296
3153.71 0.231954
3154.15 0.175605
3154.58 0.138405
3155.45 0.0938377
3156.32 0.0691928
3158.06 0.0443059
3159.80 0.0326692
3161.53 0.0264367
3165.01 0.0209295
3168.48 0.0203401
3171.96 0.0257237
3173.70 0.0347720
3175.43 0.0608953
3176.30 0.0967352
3177.17 0.194889
3177.60 0.325447
3177.82 0.450327
3178.04 0.667898
3178.26 1.09829
3178.36 1.49367
3178.47 2.14110
3178.58 3.33307
3178.64 4.32319
3178.69 5.81514
3178.74 8.25121
3178.80 12.3636
3178.85 19.9808
3178.91 35.0129
3178.95 55.8949
3179.00 70.0166
3179.05 55.8952
3179.09 35.0136
3179.12 25.9149
3179.15 19.4137
3179.21 11.6865
3179.27 7.65965
3179.33 5.36401
3179.38 3.95038
3179.44 3.02449
3179.56 1.93167
3179.67 1.33880
3179.79 0.982706
3180.02 0.596619
3180.25 0.401607
3180.48 0.290568
3180.95 0.174756
3181.87 0.0878741
3182.80 0.0565536
3184.65 0.0343702
3186.51 0.0277843
3190.21 0.0324668
3192.06 0.0658623
3192.53 0.0987037
3192.99 0.185928
3193.22 0.297665
3193.45 0.574050
3193.57 0.899392
3193.69 1.61480
3193.74 2.33869
3193.80 3.65454
3193.86 6.32244
3193.89 8.69120
3193.92 12.1553
3193.96 19.3891
3194.00 24.2893
3194.04 19.3894
3194.08 12.1557
3194.11 8.49542
3194.15 6.06547
3194.18 4.48076
3194.21 3.41824
3194.27 2.15493
3194.33 1.47416
3194.46 0.812984
3194.58 0.518535
3194.83 0.268739
3195.07 0.169266
3195.57 0.0921960
3196.06 0.0638934
3198.04 0.0379680
3200.02 0.0378129
3201.99 0.0451518
3203.97 0.0622513
3204.96 0.0785453
3205.95 0.106819
3206.94 0.164073
3207.43 0.218781
3207.93 0.315338
3208.42 0.513541
3208.67 0.702625
3208.91 1.03237
3209.16 1.68769
3209.29 2.29326
3209.41 3.29394
3209.53 5.15758
3209.59 6.74383
3209.66 9.12841
3209.72 13.0732
3209.75 16.0322
3209.78 20.0509
3209.81 25.6438
3209.84 33.6154
3209.87 45.1753
3209.90 61.7413
3209.93 78.9412
3209.95 98.4438
3210.00 123.462
3210.03 115.800
3210.05 98.4427
3210.10 61.7411
3210.13 43.4297
3210.17 31.5540
3210.20 23.6286
3210.23 18.2128
3210.30 11.5724
3210.37 7.98776
3210.44 5.80563
3210.51 4.42383
3210.64 2.81714
3210.78 1.95348
3210.92 1.44476
3211.19 0.896439
3211.46 0.626098
3211.74 0.475094
3212.28 0.326186
3212.83 0.265030
3213.38 0.243595
3214.47 0.268916
3215.01 0.314510
3215.56 0.392687
3216.11 0.526321
3216.65 0.769288
3216.93 0.970819
3217.20 1.26999
3217.47 1.74217
3217.75 2.54927
3218.02 4.09653
3218.16 5.46842
3218.29 7.63759
3218.36 9.25991
3218.43 11.4092
3218.50 14.3755
3218.56 18.6071
3218.63 24.9902
3218.70 34.7400
3218.77 50.3988
3218.84 75.8178
3218.92 121.659
3219.00 151.751
3219.04 142.704
3219.08 121.056
3219.16 75.8111
3219.22 52.4845
3219.29 37.3684
3219.35 27.5406
3219.41 21.0540
3219.53 13.2535
3219.65 9.04259
3219.77 6.52590
3219.89 4.93489
3220.13 3.10178
3220.38 2.12674
3220.62 1.55268
3221.10 0.936671
3221.59 0.630767
3222.07 0.458102
3222.56 0.351265
3223.04 0.281402
3224.01 0.201041
3224.98 0.168148
3225.46 0.171052
3225.95 0.208203
3226.19 0.266828
3226.43 0.421495
3226.55 0.607777
3226.68 1.02435
3226.74 1.45672
3226.80 2.24179
3226.86 3.90237
3226.89 5.39134
3226.92 7.68451
3226.96 12.2737
3227.00 15.2632
3227.04 12.2727
3227.08 7.68244
3227.12 4.92715
3227.16 3.32628
3227.24 1.75361
3227.31 1.08311
3227.39 0.744849
3227.54 0.432830
3227.70 0.299100
3228.00 0.187843
3228.31 0.143293
3229.54 0.0927920
3232.00 0.0795092
3234.46 0.0888733
3236.91 0.117847
3238.14 0.144688
3239.37 0.186704
3240.60 0.256153
3241.83 0.381357
3242.44 0.485373
3243.06 0.641252
3243.67 0.890413
3244.28 1.32492
3244.90 2.18775
3245.21 2.97655
3245.51 4.28323
3245.67 5.28689
3245.82 6.67384
3245.97 8.69175
3246.13 11.7291
3246.28 16.6427
3246.36 20.2766
3246.43 25.0755
3246.51 31.7213
3246.59 41.0063
3246.67 54.1521
3246.74 72.3644
3246.87 115.944
3247.00 144.694
3247.13 115.578
3247.26 72.3576
3247.41 42.0173
3247.55 26.2859
3247.70 17.6261
3247.84 12.5633
3247.99 9.35275
3248.13 7.23085
3248.42 4.67694
3248.71 3.27224
3249.01 2.42286
3249.59 1.50217
3250.17 1.06370
3250.75 0.889879
3251.04 0.924168
3251.33 1.17684
3251.48 1.54446
3251.62 2.42838
3251.70 3.39403
3251.77 5.28112
3251.81 6.97678
3251.84 9.55550
3251.88 13.7254
3251.92 20.5453
3251.96 32.7654
3252.00 40.6582
3252.04 32.4497
3252.09 20.5198
3252.13 12.1857
3252.18 7.85527
3252.22 5.44118
3252.27 3.99825
3252.36 2.44922
3252.46 1.70322
3252.64 1.02292
3252.82 0.730490
3253.19 0.477792
3253.56 0.366621
3254.30 0.261458
3255.04 0.208790
3256.52 0.156136
3257.99 0.136593
3259.47 0.143906
3260.21 0.163705
3260.95 0.206538
3261.69 0.304043
3262.05 0.401574
3262.42 0.576662
3262.79 0.936277
3262.98 1.27832
3263.16 1.86311
3263.35 3.00151
3263.44 4.01181
3263.53 5.63705
3263.62 8.52434
3263.67 10.8289
3263.72 14.1712
3263.76 19.2323
3263.78 22.7680
3263.81 27.2801
3263.83 33.1080
3263.85 40.7077
3263.88 50.6533
3263.90 63.8676
3263.93 82.0274
3263.95 102.357
3264.00 127.677
3264.03 120.239
3264.05 102.354
3264.10 63.8646
3264.15 40.7049
3264.19 27.2776
3264.24 19.2298
3264.29 14.1687
3264.38 8.52182
3264.47 5.65713
3264.56 4.02255
3264.65 3.00712
3264.84 1.86782
3265.02 1.27860
3265.21 0.935485
3265.57 0.572751
3265.94 0.395021
3266.31 0.295700
3267.05 0.195024
3267.78 0.149133
3268.52 0.126708
3269.99 0.116293
3271.47 0.142576
3272.20 0.178329
3272.94 0.247575
3273.31 0.306964
3273.68 0.397370
3274.04 0.544163
3274.41 0.804689
3274.60 1.01912
3274.78 1.33539
3274.96 1.83223
3275.15 2.67708
3275.33 4.28538
3275.42 5.69490
3275.52 7.92358
3275.56 9.55340
3275.61 11.7280
3275.65 14.7085
3275.70 18.9223
3275.75 25.0931
3275.79 34.4765
3275.84 49.2288
3275.88 72.5721
3275.91 92.8456
3275.94 115.995
3276.00 144.901
3276.03 136.401
3276.06 115.992
3276.12 72.5682
3276.16 52.1348
3276.19 38.5562
3276.27 22.8005
3276.35 14.7060
3276.42 10.2349
3276.50 7.47801
3276.58 5.71148
3276.73 3.62756
3276.88 2.50614
3277.03 1.83614
3277.34 1.11106
3277.65 0.748509
3277.95 0.541941
3278.26 0.413361
3278.56 0.328073
3279.18 0.225992
3279.79 0.170364
3281.01 0.118945
3282.24 0.107694
3283.46 0.139755
3284.07 0.199016
3284.68 0.368979
3284.99 0.593327
3285.14 0.804986
3285.30 1.16645
3285.45 1.85818
3285.53 2.47242
3285.60 3.43583
3285.68 5.11531
3285.75 8.28453
3285.79 11.0250
3285.83 15.2275
3285.87 21.9112
3285.91 32.9656
3285.95 52.5325
3286.00 65.9226
3286.05 52.5324
3286.09 32.9654
3286.12 24.2708
3286.15 18.1719
3286.21 10.9363
3286.27 7.17139
3286.33 5.02677
3286.38 3.70670
3286.44 2.84229
3286.56 1.82212
3286.67 1.26860
3286.79 0.936024
3287.02 0.575133
3287.25 0.392513
3287.48 0.288259
3287.95 0.178965
3288.87 0.0957528
3289.80 0.0647790
3291.65 0.0415327
3293.51 0.0339143
3297.21 0.0395174
3299.06 0.0766282
3299.53 0.110431
3299.99 0.196733
3300.22 0.304957
3300.45 0.569701
3300.57 0.879730
3300.69 1.55982
3300.74 2.24722
3300.80 3.49617
3300.86 6.02791
3300.89 8.27588
3300.92 11.5639
3300.96 18.4325
3301.00 23.0878
3301.04 18.4343
3301.08 11.5674
3301.11 8.18682
3301.14 5.90994
3301.20 3.38933
3301.26 2.16769
3301.32 1.51182
3301.44 0.858017
3301.56 0.567345
3301.80 0.324976
3302.04 0.235204
3302.52 0.188152
3302.99 0.214887
3303.47 0.317443
3303.71 0.425357
3303.95 0.618741
3304.19 1.00848
3304.31 1.37073
3304.43 1.97069
3304.55 3.09044
3304.61 4.04456
3304.67 5.47876
3304.73 7.85325
3304.79 11.9593
3304.85 20.0169
3304.88 26.8599
3304.91 36.3965
3304.95 58.4068
3305.00 72.7490
3305.05 58.4066
3305.09 36.3961
3305.15 20.5914
3305.21 12.6363
3305.26 8.33183
3305.32 5.89143
3305.38 4.34766
3305.43 3.34832
3305.55 2.15642
3305.66 1.49863
3305.77 1.10501
3306.00 0.672356
3306.22 0.453122
3306.45 0.327954
3306.90 0.197037
3307.80 0.0976535
3308.70 0.0609817
3310.50 0.0335220
3312.30 0.0234333
3315.90 0.0160981
3319.50 0.0140994
3323.11 0.0147594
3326.71 0.0194598
3328.51 0.0259764
3330.31 0.0424090
3331.21 0.0626022
3332.11 0.113070
3332.56 0.176356
3333.01 0.336906
3333.24 0.536276
3333.46 1.02103
3333.58 1.58237
3333.69 2.77852
3333.74 3.98448
3333.80 6.08806
3333.86 10.1788
3333.88 13.6693
3333.91 18.8492
3333.96 30.0364
3334.00 37.6331
3334.04 30.0405
3334.09 18.8573
3334.13 11.5274
3334.18 7.51220
3334.22 5.20443
3334.26 3.79708
3334.35 2.26205
3334.44 1.51798
3334.62 0.848887
3334.79 0.579310
3335.15 0.396856
3335.50 0.397642
3335.86 0.540213
3336.03 0.704070
3336.21 0.999237
3336.39 1.59310
3336.47 2.13843
3336.56 3.02326
3336.65 4.63410
3336.70 5.94973
3336.74 7.90100
3336.78 10.9452
3336.83 15.9881
3336.85 19.7817
3336.87 24.8912
3336.89 31.8264
3336.92 41.3591
3336.94 53.2036
3336.96 66.3509
3337.00 82.7053
3337.02 77.9031
3337.04 66.3481
3337.08 41.3543
3337.13 24.3533
3337.18 15.3998
3337.22 10.4293
3337.27 7.47031
3337.32 5.55922
3337.36 4.31175
3337.45 2.80465
3337.55 1.96114
3337.64 1.45327
3337.82 0.890022
3338.01 0.603344
3338.19 0.437856
3338.56 0.263838
3338.93 0.178780
3339.30 0.130826
3340.04 0.0814490
3340.78 0.0578022
3341.52 0.0448534
3343.00 0.0326524
3344.48 0.0293473
3345.96 0.0339804
3347.44 0.0675651
3347.81 0.0990788
3348.18 0.179071
3348.36 0.277335
3348.55 0.511653
3348.64 0.776727
3348.73 1.32203
3348.83 2.71382
3348.87 4.30476
3348.92 7.35702
3348.96 11.7809
3349.00 14.6634
3349.04 11.7838
3349.08 7.36279
3349.11 5.27306
3349.14 3.83754
3349.20 2.24833
3349.26 1.45180
3349.31 1.02305
3349.43 0.598878
3349.54 0.412938
3349.77 0.271681
3350.00 0.250047
3350.23 0.307950
3350.46 0.515532
3350.57 0.775302
3350.69 1.34645
3350.74 1.93427
3350.80 2.97981
3350.86 5.06907
3350.89 6.93752
3350.92 9.68260
3350.96 15.4843
3351.00 19.3139
3351.04 15.4824
3351.08 9.67862
3351.11 7.01104
3351.14 5.22249
3351.19 3.12561
3351.25 2.04684
3351.30 1.43651
3351.41 0.818038
3351.52 0.530136
3351.73 0.280039
3351.95 0.177440
3352.38 0.0954682
3352.81 0.0638421
3354.54 0.0311002
3356.27 0.0267225
3358.00 0.0295354
3359.73 0.0399860
3360.59 0.0510395
3361.46 0.0712022
3362.32 0.113548
3362.75 0.154866
3363.18 0.228591
3363.62 0.380663
3363.83 0.526392
3364.05 0.780757
3364.26 1.28600
3364.37 1.74982
3364.48 2.52092
3364.59 3.93958
3364.64 5.13945
3364.70 6.96850
3364.75 9.93283
3364.80 15.1197
3364.83 19.2342
3364.86 25.0448
3364.89 33.3827
3364.91 45.7178
3364.93 58.1324
3364.96 72.8818
3365.00 91.4456
3365.02 85.9704
3365.04 72.8810
3365.09 45.7172
3365.13 27.7848
3365.18 18.0322
3365.22 12.4295
3365.26 9.01213
3365.31 6.76443
3365.35 5.28004
3365.44 3.46398
3365.53 2.43495
3365.62 1.81114
3365.80 1.11525
3365.97 0.760162
3366.15 0.555701
3366.50 0.343393
3366.86 0.244212
3367.21 0.195883
3367.57 0.189239
3367.74 0.235419
3367.83 0.324948
3367.92 0.620722
3368.00 1.09754
3368.08 0.618068
3368.17 0.319397
3368.26 0.226914
3368.44 0.174479
3368.79 0.166152
3369.50 0.255634
3369.85 0.395287
3370.03 0.531064
3370.20 0.765585
3370.38 1.22644
3370.47 1.63829
3370.56 2.30521
3370.64 3.50185
3370.73 5.87573
3370.78 8.03667
3370.82 11.5291
3370.86 17.4880
3370.91 28.1637
3370.95 44.8744
3371.00 56.2743
3371.05 44.8741
3371.09 28.1631
3371.14 17.1375
3371.18 11.1308
3371.23 7.67846
3371.28 5.57216
3371.32 4.18752
3371.37 3.27184
3371.46 2.15123
3371.55 1.51615
3371.65 1.13064
3371.83 0.701594
3372.02 0.480361
3372.20 0.352873
3372.57 0.218085
3373.31 0.115258
3374.05 0.0777957
3375.52 0.0523551
3377.00 0.0485911
3378.48 0.0582725
3379.95 0.0957214
3380.69 0.148554
3381.43 0.292449
3381.80 0.481104
3381.98 0.660609
3382.17 0.968178
3382.35 1.56963
3382.44 2.10626
3382.54 2.97466
3382.63 4.53131
3382.67 5.78529
3382.72 7.62036
3382.77 10.4327
3382.81 14.9788
3382.86 22.7370
3382.90 36.5458
3382.95 58.3245
3383.00 73.0949
3383.05 58.3249
3383.10 36.5467
3383.15 22.0890
3383.20 14.1294
3383.25 9.64087
3383.30 6.94048
3383.35 5.21388
3383.40 4.05179
3383.49 2.65277
3383.59 1.86385
3383.69 1.38220
3383.89 0.852459
3384.09 0.581123
3384.29 0.425578
3384.69 0.262557
3385.49 0.141104
3386.29 0.0995335
3387.88 0.0783456
3389.48 0.0894473
3390.27 0.105774
3391.07 0.133321
3391.87 0.180500
3392.67 0.267095
3393.07 0.339674
3393.46 0.449315
3393.86 0.625894
3394.26 0.935769
3394.46 1.18872
3394.66 1.55936
3394.86 2.14006
3395.06 3.11193
3395.26 4.94144
3395.36 6.51968
3395.46 8.94324
3395.51 10.7006
3395.56 13.0111
3395.61 16.1206
3395.66 20.3153
3395.71 26.3778
3395.76 35.2442
3395.81 48.5112
3395.86 67.8660
3395.89 86.9207
3395.93 108.728
3396.00 136.030
3396.04 127.993
3396.07 108.724
3396.14 67.8622
3396.20 47.2353
3396.25 33.7791
3396.30 24.9782
3396.36 19.0616
3396.46 12.0058
3396.57 8.19145
3396.67 5.92445
3396.78 4.47625
3396.99 2.81335
3397.20 1.92648
3397.41 1.40400
3397.63 1.06823
3397.84 0.841900
3398.26 0.563040
3398.68 0.406093
3399.11 0.309644
3399.53 0.247120
3400.38 0.178792
3401.22 0.163606
3401.65 0.186651
3402.07 0.274969
3402.28 0.397213
3402.49 0.703081
3402.60 1.06006
3402.70 1.82851
3402.76 2.58536
3402.81 3.91709
3402.86 6.48219
3402.89 8.59790
3402.92 11.6060
3402.96 18.6159
3403.00 23.1445
3403.04 18.4410
3403.09 11.6035
3403.12 7.44117
3403.16 4.99694
3403.20 3.53394
3403.24 2.63384
3403.32 1.59943
3403.40 1.08078
3403.55 0.595644
3403.70 0.386935
3404.01 0.212788
3404.32 0.143451
3404.94 0.0873424
3405.56 0.0643127
3406.80 0.0440414
3408.04 0.0347129
3410.51 0.0262046
3412.98 0.0235412
3415.46 0.0253024
3417.93 0.0359973
3419.17 0.0520511
3420.41 0.0968843
3421.03 0.156916
3421.65 0.315951
3421.96 0.519250
3422.11 0.707454
3422.27 1.02044
3422.42 1.60627
3422.50 2.10409
3422.57 2.87019
3422.65 4.14969
3422.73 6.41307
3422.81 10.8812
3422.85 14.8082
3422.88 20.4034
3422.94 32.7846
3423.00 40.8669
3423.06 32.5604
3423.12 20.4036
3423.18 12.6028
3423.23 8.21774
3423.29 5.68228
3423.35 4.15043
3423.41 3.13722
3423.46 2.44915
3423.58 1.61247
3423.70 1.13733
3423.81 0.847497
3424.04 0.523492
3424.50 0.261290
3424.96 0.160531
3425.89 0.0844687
3426.81 0.0576758
3428.66 0.0416622
3430.51 0.0434485
3432.35 0.0600216
3433.28 0.0789346
3434.20 0.114343
3435.12 0.190179
3435.59 0.264836
3436.05 0.398126
3436.51 0.673462
3436.74 0.936494
3436.97 1.39325
3437.20 2.29197
3437.32 3.11249
3437.43 4.44824
3437.55 6.88201
3437.61 8.90507
3437.66 11.8702
3437.72 16.6172
3437.75 20.0639
3437.78 24.4300
3437.81 30.4691
3437.84 38.7002
3437.87 50.0190
3437.89 64.9617
3437.92 83.2151
3437.95 104.223
3438.00 129.869
3438.03 122.072
3438.05 104.220
3438.11 64.9591
3438.15 44.1017
3438.19 30.9556
3438.23 22.5682
3438.28 17.0386
3438.36 10.5209
3438.44 7.11739
3438.53 5.09943
3438.61 3.83872
3438.78 2.39014
3438.95 1.62937
3439.12 1.18200
3439.29 0.897164
3439.46 0.705776
3439.80 0.469947
3440.13 0.336794
3440.47 0.254444
3440.81 0.200219
3441.48 0.135417
3442.16 0.100290
3442.84 0.0797357
