V-51(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
1.12468E+06 4.41024
1.12530E+06 4.48640
1.12580E+06 4.25017
1.12630E+06 4.10920
1.12644E+06 4.39780
1.12665E+06 4.63607
1.12686E+06 4.74264
1.12700E+06 4.79710
1.12724E+06 4.56289
1.12760E+06 4.65810
1.12820E+06 4.26974
1.12880E+06 3.60353
1.12916E+06 3.49258
1.12940E+06 3.31390
1.12990E+06 3.34742
1.13065E+06 3.42936
1.13190E+06 3.64906
1.13315E+06 3.58931
1.13390E+06 3.82300
1.13440E+06 4.63230
1.13519E+06 3.88231
1.13637E+06 3.66964
1.13835E+06 3.68529
1.14033E+06 3.12489
1.14151E+06 2.73660
1.14230E+06 2.60660
1.14249E+06 2.73036
1.14278E+06 2.67861
1.14325E+06 2.93291
1.14373E+06 3.45867
1.14401E+06 3.57998
1.14420E+06 3.59253
1.14420E+06 3.52214
1.14434E+06 3.69368
1.14455E+06 3.97652
1.14490E+06 4.79879
1.14525E+06 5.43376
1.14546E+06 5.53059
1.14560E+06 5.64650
1.14576E+06 5.32030
1.14600E+06 4.81075
1.14624E+06 4.41795
1.14640E+06 4.29930
1.14658E+06 4.52085
1.14685E+06 4.95478
1.14712E+06 5.37562
1.14730E+06 5.57390
1.14785E+06 5.09951
1.14867E+06 4.90318
1.15005E+06 4.08726
1.15142E+06 2.71642
1.15225E+06 2.14708
1.15280E+06 1.86130
1.15296E+06 1.91476
1.15320E+06 1.89968
1.15360E+06 2.26802
1.15400E+06 2.90226
1.15424E+06 3.09580
1.15440E+06 3.11880
1.15530E+06 2.85610
1.15546E+06 2.92539
1.15570E+06 3.29043
1.15594E+06 3.68350
1.15610E+06 3.80260
1.15625E+06 3.28529
1.15647E+06 2.90901
1.15685E+06 2.56186
1.15722E+06 2.50422
1.15745E+06 2.57732
1.15760E+06 2.47240
1.15772E+06 2.63755
1.15790E+06 2.68007
1.15820E+06 2.91384
1.15850E+06 3.64924
1.15868E+06 4.06719
1.15880E+06 4.13850
1.15896E+06 3.99127
1.15920E+06 3.59753
1.15960E+06 3.08501
1.16000E+06 2.85281
1.16024E+06 2.75079
1.16040E+06 2.71540
1.16054E+06 2.78307
1.16075E+06 2.87505
1.16110E+06 3.17353
1.16145E+06 3.66429
1.16166E+06 3.92268
1.16180E+06 3.99950
1.16196E+06 3.59465
1.16220E+06 3.28654
1.16244E+06 3.13057
1.16260E+06 2.99620
1.16275E+06 3.12521
1.16298E+06 3.18601
1.16335E+06 3.56986
1.16372E+06 4.36322
1.16395E+06 4.71928
1.16410E+06 4.74920
1.16446E+06 4.49023
1.16500E+06 4.39263
1.16590E+06 4.27194
1.16680E+06 3.79151
1.16734E+06 3.35122
1.16770E+06 3.01230
1.16779E+06 3.06717
1.16793E+06 3.07106
1.16815E+06 3.60254
1.16837E+06 4.31634
1.16851E+06 4.50748
1.16860E+06 4.63010
1.16884E+06 4.00624
1.16920E+06 3.10831
1.16980E+06 2.48760
1.17040E+06 2.44155
1.17076E+06 2.31794
1.17100E+06 2.27670
1.17116E+06 2.32025
1.17140E+06 2.42385
1.17180E+06 2.42235
1.17220E+06 2.64898
1.17244E+06 3.03568
1.17260E+06 3.26180
1.17268E+06 3.11794
1.17280E+06 3.06077
1.17292E+06 3.04345
1.17300E+06 2.97040
1.17313E+06 3.03022
1.17332E+06 3.04900
1.17365E+06 3.22869
1.17397E+06 3.58277
1.17417E+06 3.75960
1.17430E+06 3.84200
1.17438E+06 3.82507
1.17450E+06 3.73486
1.17470E+06 3.44718
1.17490E+06 3.29059
1.17502E+06 3.29362
1.17510E+06 3.24240
1.17544E+06 3.67332
1.17595E+06 3.64843
1.17680E+06 3.73341
1.17765E+06 4.28838
1.17816E+06 4.46847
1.17850E+06 4.51720
1.17873E+06 4.31534
1.17908E+06 4.16467
1.17965E+06 3.93226
1.18023E+06 3.46467
1.18057E+06 3.14994
1.18080E+06 3.01600
1.18094E+06 3.20111
1.18115E+06 3.69948
1.18136E+06 4.11337
1.18150E+06 4.14830
1.18225E+06 3.65701
1.18300E+06 3.43560
1.18317E+06 3.46422
1.18342E+06 3.46361
1.18385E+06 3.98344
1.18427E+06 4.31330
1.18453E+06 4.22899
1.18470E+06 4.41040
1.18520E+06 4.11100
1.18533E+06 4.18879
1.18552E+06 4.25154
1.18585E+06 4.39069
1.18617E+06 4.66629
1.18637E+06 4.83538
1.18650E+06 4.89610
1.18676E+06 4.91447
1.18715E+06 4.49568
1.18780E+06 4.35432
1.18845E+06 4.34054
1.18884E+06 3.87818
1.18910E+06 3.59390
1.18924E+06 3.59642
1.18945E+06 3.91720
1.18966E+06 4.38939
1.18980E+06 4.66110
1.19059E+06 3.58779
1.19178E+06 3.34518
1.19375E+06 3.49075
1.19572E+06 3.07102
1.19691E+06 2.76085
1.19770E+06 2.50600
1.19783E+06 2.53181
1.19802E+06 2.58046
1.19835E+06 2.54367
1.19867E+06 3.17037
1.19887E+06 3.81557
1.19900E+06 3.91770
1.19924E+06 3.54376
1.19960E+06 3.40531
1.20000E+06 3.49724
1.20020E+06 3.54320
1.20080E+06 3.48288
1.20116E+06 3.29010
1.20140E+06 3.14170
1.20158E+06 3.28355
1.20185E+06 3.74721
1.20212E+06 4.11841
1.20230E+06 4.09590
1.20240E+06 4.07030
1.20250E+06 4.16787
1.20265E+06 4.39986
1.20280E+06 4.63325
1.20290E+06 4.73330
1.20328E+06 4.19725
1.20385E+06 3.65106
1.20480E+06 3.68289
1.20575E+06 3.62377
1.20632E+06 3.22960
1.20670E+06 3.15180
1.20681E+06 3.19828
1.20697E+06 3.21268
1.20725E+06 3.28858
1.20752E+06 3.61402
1.20769E+06 3.83086
1.20780E+06 3.86210
1.20807E+06 3.60525
1.20847E+06 3.41088
1.20915E+06 3.24893
1.20982E+06 3.07289
1.21023E+06 2.96835
1.21050E+06 2.91540
1.21160E+06 3.22425
1.21270E+06 4.23540
1.21340E+06 4.00171
1.21445E+06 3.63514
1.21620E+06 3.30753
1.21795E+06 3.12050
1.21900E+06 2.83110
1.21970E+06 2.51490
1.21992E+06 2.63693
1.22025E+06 2.75189
1.22080E+06 2.66855
1.22135E+06 2.78782
1.22168E+06 3.11674
1.22190E+06 3.32580
1.22224E+06 2.74967
1.22275E+06 2.40157
1.22326E+06 2.33015
1.22360E+06 2.24590
1.22400E+06 2.26936
1.22460E+06 2.41700
1.22560E+06 3.27301
1.22660E+06 3.88789
1.22720E+06 3.96748
1.22760E+06 4.26140
1.22783E+06 4.06563
1.22818E+06 3.55311
1.22875E+06 3.16420
1.22933E+06 3.20663
1.22967E+06 3.09386
1.22990E+06 2.97160
1.23001E+06 3.02967
1.23018E+06 3.15249
1.23045E+06 3.33291
1.23073E+06 3.43635
1.23089E+06 3.48883
1.23100E+06 3.53580
1.23150E+06 3.18515
1.23200E+06 2.99480
1.23222E+06 3.05137
1.23255E+06 3.01736
1.23310E+06 3.43839
1.23365E+06 3.94799
1.23398E+06 4.09590
1.23420E+06 4.36770
1.23428E+06 4.32864
1.23440E+06 4.06298
1.23460E+06 3.62880
1.23480E+06 3.51179
1.23492E+06 3.50670
1.23500E+06 3.45480
1.23530E+06 3.54723
1.23575E+06 3.87536
1.23620E+06 4.34421
1.23650E+06 4.68680
1.23698E+06 4.50502
1.23770E+06 4.67983
1.23890E+06 3.71155
1.24010E+06 2.67285
1.24082E+06 2.69516
1.24130E+06 2.32650
1.24146E+06 2.41634
1.24170E+06 2.45963
1.24210E+06 2.68429
1.24250E+06 3.03377
1.24274E+06 3.14006
1.24290E+06 3.14560
1.24310E+06 3.06544
1.24340E+06 2.89504
1.24390E+06 2.79334
1.24440E+06 2.63011
1.24470E+06 2.40773
1.24490E+06 2.32720
1.24508E+06 2.38520
1.24535E+06 2.50859
1.24580E+06 2.67564
1.24625E+06 2.93589
1.24652E+06 3.30592
1.24670E+06 3.70110
1.24679E+06 3.68814
1.24693E+06 3.64613
1.24715E+06 3.46167
1.24737E+06 3.34379
1.24751E+06 3.34323
1.24760E+06 3.30100
1.24779E+06 3.31296
1.24808E+06 3.42648
1.24855E+06 3.77476
1.24903E+06 4.30746
1.24931E+06 4.63639
1.24950E+06 4.76900
1.25000E+06 4.38281
1.25006E+06 4.32990
1.25030E+06 4.07006
1.25070E+06 3.78773
1.25110E+06 3.78883
1.25134E+06 3.79157
1.25150E+06 3.69860
1.25170E+06 3.88670
1.25184E+06 3.71174
1.25205E+06 3.62511
1.25240E+06 3.53722
1.25275E+06 3.39952
1.25296E+06 3.33838
1.25310E+06 3.29860
1.25324E+06 3.36498
1.25345E+06 3.43327
1.25380E+06 3.64276
1.25415E+06 3.89381
1.25436E+06 3.97037
1.25450E+06 3.98320
1.25510E+06 3.83510
1.25521E+06 3.86700
1.25537E+06 3.95696
1.25565E+06 4.15698
1.25592E+06 4.54019
1.25609E+06 4.82902
1.25620E+06 4.95050
1.25637E+06 4.91602
1.25663E+06 4.57646
1.25705E+06 4.16495
1.25747E+06 3.95587
1.25773E+06 3.74517
1.25790E+06 3.62740
1.25804E+06 3.64056
1.25825E+06 3.80559
1.25860E+06 3.89919
1.25895E+06 4.26764
1.25916E+06 4.72230
1.25930E+06 4.85230
1.25971E+06 4.44078
1.26032E+06 3.89323
1.26135E+06 3.80854
1.26238E+06 3.73732
1.26299E+06 3.26900
1.26340E+06 2.99360
1.26362E+06 3.10056
1.26395E+06 2.99577
1.26450E+06 3.27254
1.26505E+06 3.79174
1.26538E+06 3.89175
1.26560E+06 4.00020
1.26598E+06 3.63165
1.26655E+06 3.31800
1.26750E+06 2.98521
1.26845E+06 2.67292
1.26902E+06 2.50260
1.26940E+06 2.38680
1.26974E+06 2.43329
1.27025E+06 2.73870
1.27076E+06 3.20833
1.27110E+06 3.54680
1.27142E+06 3.01980
1.27190E+06 2.54443
1.27270E+06 2.63740
1.27350E+06 2.55729
1.27398E+06 2.16633
1.27430E+06 2.10060
1.27465E+06 2.29589
1.27500E+06 2.77480
1.27510E+06 2.73071
1.27525E+06 2.39799
1.27550E+06 1.92636
1.27575E+06 1.76221
1.27590E+06 1.72176
1.27600E+06 1.74470
1.27625E+06 1.80200
1.27662E+06 2.02720
1.27725E+06 2.40776
1.27788E+06 3.07637
1.27825E+06 3.70036
1.27850E+06 4.07110
1.27861E+06 3.95778
1.27877E+06 3.90915
1.27905E+06 3.76827
1.27933E+06 3.32311
1.27949E+06 3.05000
1.27960E+06 3.00010
1.27969E+06 3.04518
1.27982E+06 3.17013
1.28005E+06 3.50616
1.28028E+06 3.92226
1.28041E+06 4.12403
1.28050E+06 4.18800
1.28105E+06 3.68537
1.28188E+06 3.85313
1.28325E+06 3.53034
1.28462E+06 3.02210
1.28545E+06 3.10537
1.28600E+06 2.74630
1.28608E+06 2.76870
1.28620E+06 2.79311
1.28640E+06 2.93809
1.28660E+06 3.20183
1.28672E+06 3.32368
1.28680E+06 3.34100
1.28719E+06 3.09783
1.28777E+06 2.73142
1.28875E+06 2.69194
1.28973E+06 2.67180
1.29031E+06 2.38351
1.29070E+06 2.26430
1.29105E+06 3.89281
1.29140E+06 4.03240
1.29195E+06 2.25891
1.29278E+06 2.72233
1.29415E+06 2.96812
1.29553E+06 3.40497
1.29635E+06 4.07989
1.29690E+06 2.40800
1.29712E+06 4.00150
1.29745E+06 4.29590
1.29800E+06 4.44795
1.29855E+06 5.11812
1.29888E+06 5.13720
1.29910E+06 5.30440
1.29971E+06 4.40082
1.30000E+06 4.28259
1.30062E+06 4.02981
1.30215E+06 3.34663
1.30367E+06 2.40762
1.30459E+06 2.15206
1.30520E+06 1.91160
1.30532E+06 1.93595
1.30550E+06 1.96491
1.30580E+06 2.52002
1.30610E+06 3.28947
1.30628E+06 3.50931
1.30640E+06 3.55460
1.30686E+06 3.48811
1.30755E+06 3.31109
1.30824E+06 3.14510
1.30870E+06 3.09820
1.30895E+06 3.11786
1.30933E+06 3.38221
1.30995E+06 4.02664
1.31058E+06 4.37628
1.31095E+06 4.42895
1.31120E+06 4.52170
1.31150E+06 4.26288
1.31195E+06 3.78364
1.31270E+06 3.48452
1.31345E+06 3.71062
1.31390E+06 3.68177
1.31420E+06 3.43960
1.31483E+06 3.94497
1.31577E+06 4.05885
1.31735E+06 3.71768
1.31892E+06 4.17247
1.31987E+06 4.77605
1.32050E+06 4.92000
1.32088E+06 4.60052
1.32145E+06 4.27313
1.32240E+06 3.59684
1.32335E+06 3.27452
1.32392E+06 3.18684
1.32430E+06 2.75060
1.32442E+06 2.76280
1.32460E+06 2.76467
1.32490E+06 2.95509
1.32520E+06 3.64116
1.32538E+06 4.12007
1.32550E+06 4.25220
1.32585E+06 3.90641
1.32638E+06 3.44429
1.32725E+06 3.09491
1.32813E+06 3.09193
1.32865E+06 3.06983
1.32900E+06 3.02170
1.32945E+06 3.06968
1.33013E+06 3.28657
1.33125E+06 4.12946
1.33238E+06 4.71242
1.33305E+06 4.91905
1.33350E+06 5.38510
1.33410E+06 4.91097
1.33500E+06 4.41033
1.33650E+06 3.79288
1.33800E+06 3.65580
1.33890E+06 3.66144
1.33950E+06 3.39170
1.33972E+06 3.58662
1.34005E+06 4.06312
1.34038E+06 4.56142
1.34060E+06 4.79510
1.34070E+06 4.61435
1.34085E+06 4.20718
1.34110E+06 3.74464
1.34135E+06 3.44391
1.34150E+06 3.22036
1.34160E+06 3.13470
1.34170E+06 3.13862
1.34185E+06 3.23308
1.34210E+06 3.32773
1.34235E+06 3.35728
1.34250E+06 3.50122
1.34260E+06 3.71420
1.34270E+06 3.71400
1.34279E+06 3.93798
1.34292E+06 4.23407
1.34315E+06 4.49542
1.34337E+06 4.83096
1.34351E+06 5.10385
1.34360E+06 5.15610
1.34398E+06 4.78841
1.34455E+06 4.08615
1.34550E+06 3.56850
1.34645E+06 3.47541
1.34702E+06 3.26079
1.34740E+06 3.15430
1.34764E+06 3.27470
1.34800E+06 3.37011
1.34836E+06 3.53866
1.34860E+06 3.78910
1.34889E+06 3.64211
1.34933E+06 3.59270
1.35005E+06 3.41051
1.35078E+06 2.99038
1.35121E+06 2.76246
1.35150E+06 2.65910
1.35159E+06 2.74459
1.35173E+06 2.80519
1.35195E+06 3.17015
1.35217E+06 3.75243
1.35231E+06 3.95567
1.35240E+06 3.96040
1.35274E+06 3.40627
1.35325E+06 2.99640
1.35376E+06 2.86739
1.35410E+06 2.81260
1.35430E+06 2.94100
1.35460E+06 3.07163
1.35510E+06 3.56589
1.35560E+06 3.98535
1.35590E+06 4.05524
1.35610E+06 4.18810
1.35652E+06 4.08782
1.35715E+06 3.69790
1.35778E+06 3.28105
1.35820E+06 3.13290
1.35834E+06 3.17475
1.35855E+06 3.50643
1.35890E+06 3.96361
1.35925E+06 4.43555
1.35946E+06 4.85686
1.35960E+06 5.05350
1.35979E+06 4.97403
1.36007E+06 4.36749
1.36055E+06 3.67818
1.36102E+06 3.48136
1.36131E+06 3.32503
1.36150E+06 3.31710
1.36168E+06 3.38081
1.36195E+06 3.43995
1.36240E+06 3.51242
1.36285E+06 4.04399
1.36312E+06 4.56425
1.36330E+06 4.77770
1.36353E+06 4.50982
1.36387E+06 4.30088
1.36445E+06 3.84783
1.36502E+06 3.15128
1.36537E+06 2.87532
1.36560E+06 2.88400
1.36572E+06 2.95498
1.36590E+06 3.17462
1.36620E+06 3.13966
1.36650E+06 3.00733
1.36668E+06 3.20862
1.36680E+06 3.40710
1.36722E+06 3.01881
1.36785E+06 2.73032
1.36848E+06 2.62549
1.36890E+06 2.56370
1.36899E+06 2.62636
1.36912E+06 2.67676
1.36935E+06 2.93984
1.36957E+06 3.22522
1.36971E+06 3.26958
1.36980E+06 3.28250
1.36999E+06 3.19958
1.37027E+06 3.15901
1.37075E+06 2.98262
1.37122E+06 2.74988
1.37151E+06 2.67647
1.37170E+06 2.62280
1.37205E+06 2.76504
1.37258E+06 2.95189
1.37345E+06 2.84756
1.37433E+06 2.85343
1.37485E+06 3.34138
1.37520E+06 3.90130
1.37571E+06 3.36348
1.37647E+06 2.91891
1.37775E+06 2.79638
1.37902E+06 2.94675
1.37979E+06 2.83684
1.38030E+06 2.50940
1.38039E+06 2.64559
1.38053E+06 2.81744
1.38075E+06 3.14812
1.38098E+06 3.35007
1.38111E+06 3.37976
1.38120E+06 3.44820
1.38155E+06 3.16563
1.38207E+06 3.03196
1.38295E+06 2.79002
1.38383E+06 2.84948
1.38435E+06 2.98451
1.38470E+06 2.73200
1.38485E+06 3.09518
1.38508E+06 3.12895
1.38545E+06 3.20752
1.38583E+06 3.55300
1.38605E+06 3.66879
1.38620E+06 3.74600
1.38670E+06 3.49158
1.38720E+06 3.26610
1.38731E+06 3.26032
1.38748E+06 3.30847
1.38775E+06 3.60584
1.38803E+06 3.87230
1.38819E+06 3.94025
1.38830E+06 4.02630
1.38858E+06 3.78163
1.38900E+06 3.85269
1.38970E+06 3.44494
1.39040E+06 2.95787
1.39082E+06 2.99577
1.39110E+06 2.81850
1.39120E+06 2.95686
1.39135E+06 2.97507
1.39160E+06 3.17882
1.39185E+06 3.48780
1.39200E+06 3.59341
1.39210E+06 3.72940
1.39265E+06 3.48451
1.39348E+06 3.32555
1.39485E+06 3.08772
1.39623E+06 2.95894
1.39705E+06 2.86046
1.39760E+06 2.55280
1.39775E+06 2.67510
1.39797E+06 2.76337
1.39835E+06 3.01871
1.39872E+06 3.40891
1.39895E+06 3.57356
1.39910E+06 3.62140
1.39928E+06 3.28467
1.39955E+06 2.74963
1.40000E+06 2.18488
1.40045E+06 2.03698
1.40072E+06 1.99080
1.40090E+06 1.93070
1.40105E+06 1.99962
1.40128E+06 1.97616
1.40165E+06 2.11130
1.40203E+06 2.46282
1.40225E+06 2.63710
1.40240E+06 2.73730
1.40290E+06 2.60740
1.40334E+06 2.78778
1.40400E+06 3.31607
1.40466E+06 4.01218
1.40510E+06 4.49090
1.40533E+06 4.12920
1.40568E+06 3.85493
1.40625E+06 3.65398
1.40682E+06 3.21390
1.40717E+06 2.92812
1.40740E+06 2.94690
1.40757E+06 2.95373
1.40783E+06 2.99543
1.40825E+06 3.19298
1.40867E+06 3.61975
1.40893E+06 3.92960
1.40910E+06 4.08720
1.40948E+06 3.77025
1.41005E+06 3.05153
1.41100E+06 2.83728
1.41195E+06 2.85765
1.41252E+06 2.45904
1.41290E+06 2.38790
1.41345E+06 2.54077
1.41427E+06 2.82223
1.41565E+06 3.25462
1.41702E+06 3.58919
1.41785E+06 3.82927
1.41840E+06 4.06420
1.41860E+06 4.05990
1.41879E+06 4.27681
1.41908E+06 4.62852
1.41955E+06 4.93216
1.42003E+06 4.94439
1.42031E+06 5.00176
1.42050E+06 5.12030
1.42086E+06 4.72610
1.42140E+06 3.81596
1.42230E+06 3.11356
1.42320E+06 3.09258
1.42374E+06 2.94034
1.42410E+06 2.91570
1.42443E+06 3.04988
1.42492E+06 3.00080
1.42575E+06 3.18130
1.42657E+06 3.92729
1.42707E+06 4.32013
1.42740E+06 4.38600
1.42782E+06 4.21370
1.42845E+06 3.55912
1.42908E+06 2.88902
1.42950E+06 2.68910
1.42972E+06 2.75723
1.43005E+06 2.95544
1.43060E+06 2.82938
1.43115E+06 3.10332
1.43148E+06 3.71104
1.43170E+06 3.92520
1.43185E+06 3.78591
1.43207E+06 3.47779
1.43245E+06 2.92751
1.43283E+06 2.67472
1.43305E+06 2.65587
1.43320E+06 2.59450
1.43333E+06 2.66028
1.43352E+06 2.86620
1.43385E+06 2.99383
1.43417E+06 2.89917
1.43437E+06 2.96186
1.43450E+06 3.11560
1.43460E+06 3.11120
1.43505E+06 3.67812
1.43550E+06 3.96220
1.43613E+06 3.58024
1.43708E+06 3.06143
1.43865E+06 2.91199
1.44023E+06 2.81373
1.44117E+06 2.42270
1.44180E+06 2.21050
1.44196E+06 2.22829
1.44220E+06 2.51395
1.44244E+06 2.92633
1.44260E+06 3.16940
1.44310E+06 3.04780
1.44331E+06 3.10688
1.44362E+06 3.20298
1.44415E+06 3.92811
1.44467E+06 4.58026
1.44499E+06 4.63249
1.44520E+06 4.72680
1.44556E+06 4.56675
1.44610E+06 4.40281
1.44700E+06 3.93771
1.44790E+06 3.52883
1.44844E+06 3.39652
1.44880E+06 3.20500
1.44924E+06 3.28112
1.44990E+06 3.76854
1.45056E+06 4.56733
1.45100E+06 5.19700
1.45138E+06 5.00372
1.45195E+06 4.49521
1.45290E+06 4.04458
1.45385E+06 4.08373
1.45442E+06 4.04093
1.45480E+06 3.95480
1.45502E+06 4.04993
1.45535E+06 4.27861
1.45568E+06 4.46186
1.45590E+06 4.47620
1.45620E+06 4.13468
1.45650E+06 4.05420
1.45668E+06 4.10081
1.45695E+06 4.44948
1.45722E+06 4.88125
1.45740E+06 5.07560
1.45790E+06 4.64720
1.45802E+06 4.71474
1.45820E+06 4.96675
1.45838E+06 5.17344
1.45850E+06 5.16040
1.45866E+06 4.96499
1.45890E+06 4.80762
1.45930E+06 4.44756
1.45970E+06 4.09625
1.45994E+06 3.97922
1.46010E+06 3.84990
1.46022E+06 3.89218
1.46040E+06 3.92350
1.46070E+06 3.97815
1.46100E+06 4.31443
1.46118E+06 4.62870
1.46130E+06 4.76300
1.46165E+06 4.37038
1.46218E+06 3.90464
1.46305E+06 3.68368
1.46392E+06 3.68329
1.46445E+06 3.57308
1.46480E+06 3.52100
1.46500E+06 3.60962
1.46530E+06 3.93792
1.46560E+06 4.37712
1.46580E+06 4.66290
1.46607E+06 4.60513
1.46647E+06 4.40686
1.46715E+06 3.88162
1.46782E+06 3.65941
1.46823E+06 3.71520
1.46850E+06 3.65540
1.46869E+06 3.78281
1.46897E+06 3.95137
1.46945E+06 4.08410
1.46992E+06 4.34539
1.47021E+06 4.62338
1.47040E+06 4.75320
1.47067E+06 4.32815
1.47107E+06 4.17056
1.47175E+06 4.08098
1.47243E+06 3.94492
1.47283E+06 3.91266
1.47310E+06 3.81730
1.47336E+06 4.06480
1.47375E+06 4.03476
1.47440E+06 4.04342
1.47505E+06 4.21067
1.47544E+06 4.26679
1.47570E+06 4.41940
1.47604E+06 4.41447
1.47655E+06 4.16730
1.47740E+06 3.60662
1.47825E+06 3.29547
1.47876E+06 3.17294
1.47910E+06 2.99680
1.47926E+06 3.01915
1.47950E+06 3.26029
1.47974E+06 3.56645
1.47990E+06 3.70440
1.48020E+06 3.56366
1.48050E+06 3.47690
1.48066E+06 3.54638
1.48090E+06 3.96906
1.48114E+06 4.33518
1.48130E+06 4.30410
1.48192E+06 3.61211
1.48285E+06 3.56164
1.48440E+06 3.44770
1.48595E+06 2.99403
1.48688E+06 2.83428
1.48750E+06 2.49650
1.48774E+06 2.63018
1.48810E+06 2.78052
1.48870E+06 3.22120
1.48930E+06 3.94795
1.48966E+06 4.29727
1.48990E+06 4.34710
1.49030E+06 4.10178
1.49090E+06 3.62124
1.49150E+06 3.24046
1.49190E+06 3.17250
1.49208E+06 3.20763
1.49235E+06 3.57932
1.49262E+06 3.93983
1.49280E+06 3.95510
1.49296E+06 3.86878
1.49320E+06 3.73779
1.49360E+06 3.49286
1.49400E+06 3.33175
1.49424E+06 3.27335
1.49440E+06 3.19110
1.49474E+06 3.25426
1.49525E+06 3.58076
1.49610E+06 3.58697
1.49695E+06 3.53078
1.49746E+06 3.80276
1.49780E+06 3.86190
1.49810E+06 3.53812
1.49855E+06 3.40343
1.49900E+06 3.27786
1.49930E+06 2.97030
1.49944E+06 2.99257
1.49965E+06 3.00063
1.49986E+06 3.14976
1.50000E+06 3.42085
1.50000E+06 3.34100
1.50000E+06 3.34264
1.50010E+06 3.50510
1.50080E+06 4.16130
1.50170E+06 3.52740
1.50200E+06 3.64870
1.50210E+06 3.62950
1.50220E+06 3.65970
1.50410E+06 2.70570
1.50420E+06 2.74770
1.50430E+06 2.63910
1.50450E+06 2.63940
1.50460E+06 2.55650
1.50470E+06 2.56270
1.50540E+06 2.44570
1.50580E+06 2.52950
1.50590E+06 2.70640
1.50620E+06 2.81300
1.50660E+06 3.17760
1.50670E+06 3.10880
1.50680E+06 3.11350
1.50710E+06 3.00140
1.50720E+06 3.02850
1.50740E+06 2.98740
1.50750E+06 3.03540
1.50830E+06 2.90770
1.50870E+06 3.14580
1.50910E+06 3.56450
1.50950E+06 3.22270
1.50990E+06 2.99690
1.51000E+06 3.07130
1.51060E+06 2.94870
1.51100E+06 3.05870
1.51110E+06 2.99230
1.51160E+06 3.56680
1.51210E+06 3.41740
1.51240E+06 3.56940
1.51250E+06 3.70960
1.51270E+06 3.70330
1.51280E+06 3.80600
1.51290E+06 3.76640
1.51350E+06 3.96960
1.51370E+06 3.87250
1.51390E+06 3.89470
1.51430E+06 3.74430
1.51440E+06 3.77920
1.51450E+06 3.69910
1.51470E+06 3.76670
1.51490E+06 3.52720
1.51510E+06 3.54520
1.51530E+06 3.42480
1.51550E+06 3.50960
1.51570E+06 3.33180
1.51610E+06 3.54830
1.51640E+06 3.47350
1.51670E+06 3.54790
1.51730E+06 3.14670
1.51750E+06 3.17980
1.51760E+06 3.13820
1.51830E+06 3.66360
1.51930E+06 4.19370
1.51950E+06 4.20080
1.52010E+06 3.61040
1.52030E+06 3.59220
1.52070E+06 3.81360
1.52110E+06 3.51780
1.52130E+06 3.15680
1.52190E+06 2.94820
1.52200E+06 2.94840
1.52210E+06 2.87190
1.52260E+06 3.16820
1.52300E+06 3.81330
1.52320E+06 4.07610
1.52340E+06 3.92700
1.52350E+06 3.92890
1.52390E+06 3.60880
1.52400E+06 3.62450
1.52440E+06 3.26910
1.52460E+06 3.27670
1.52480E+06 3.07630
1.52500E+06 3.14000
1.52540E+06 3.10140
1.52590E+06 3.60400
1.52600E+06 3.58790
1.52620E+06 3.58850
1.52750E+06 2.84300
1.52770E+06 2.86110
1.52790E+06 2.77410
1.52810E+06 2.77760
1.52820E+06 2.76400
1.52880E+06 2.92950
1.52890E+06 2.87240
1.52930E+06 3.10420
1.52970E+06 3.44290
1.52980E+06 3.39620
1.53000E+06 3.43570
1.53020E+06 3.36410
1.53040E+06 3.38360
1.53050E+06 3.36170
1.53060E+06 3.38670
1.53120E+06 3.05830
1.53130E+06 2.85840
1.53140E+06 2.88560
1.53230E+06 2.62710
1.53280E+06 2.86950
1.53290E+06 3.15780
1.53320E+06 3.33820
1.53330E+06 3.54180
1.53360E+06 3.61500
1.53430E+06 3.48470
1.53500E+06 3.81790
1.53570E+06 3.31380
1.53580E+06 3.28780
1.53630E+06 3.43390
1.53650E+06 3.37880
1.53660E+06 3.48910
1.53690E+06 3.42560
1.53720E+06 3.47410
1.53730E+06 3.42590
1.53740E+06 3.46670
1.53820E+06 3.09090
1.53870E+06 3.28070
1.53890E+06 3.47500
1.53990E+06 2.82940
1.54000E+06 2.88440
1.54010E+06 2.79610
1.54040E+06 2.84260
1.54070E+06 2.81400
1.54100E+06 3.07940
1.54110E+06 3.04570
1.54230E+06 3.71300
1.54280E+06 3.63010
1.54300E+06 3.36820
1.54330E+06 3.24340
1.54340E+06 3.25330
1.54380E+06 3.08120
1.54400E+06 3.13110
1.54430E+06 2.99240
1.54440E+06 3.03030
1.54540E+06 2.52050
1.54580E+06 2.43530
1.54620E+06 2.61850
1.54650E+06 2.91020
1.54670E+06 3.59070
1.54710E+06 4.29120
1.54730E+06 4.29580
1.54780E+06 3.63880
1.54810E+06 3.49410
1.54820E+06 3.28670
1.54840E+06 3.17180
1.54850E+06 3.17580
1.54880E+06 3.14350
1.54910E+06 3.36100
1.54930E+06 3.63430
1.54950E+06 3.52660
1.54960E+06 3.55450
1.54980E+06 3.46110
1.55050E+06 3.82040
1.55090E+06 3.61470
1.55130E+06 3.75950
1.55180E+06 4.34110
1.55210E+06 4.22760
1.55220E+06 3.98530
1.55280E+06 3.69570
1.55350E+06 4.10370
1.55390E+06 3.78910
1.55430E+06 3.29070
