Ag-107(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
3550.86 23.4675
3550.89 31.1373
3550.92 42.9791
3550.96 65.2543
3551.00 80.2895
3551.04 65.3281
3551.08 43.0698
3551.11 31.2214
3551.14 23.5407
3551.17 18.6705
3551.20 15.4762
3551.26 11.7622
3551.33 9.80289
3551.39 8.65643
3551.45 7.93152
3551.57 7.10360
3551.70 6.66727
3551.82 6.40926
3552.07 6.13158
3552.56 5.90812
3553.06 5.81706
3554.05 5.73450
3555.04 5.69053
3557.02 5.63231
3559.00 5.58720
3562.96 5.51279
3564.94 5.49022
3565.93 5.52070
3566.43 5.67226
3566.55 5.80866
3566.68 6.12186
3566.80 7.08427
3566.86 8.46722
3566.89 9.79451
3566.92 11.8467
3566.96 15.7406
3567.00 18.2708
3567.04 15.7530
3567.08 11.8614
3567.11 9.59825
3567.15 8.22352
3567.22 6.87961
3567.29 6.30018
3567.36 6.00888
3567.50 5.73346
3567.63 5.61450
3568.19 5.47166
3569.31 5.41376
3571.54 5.36644
3576.00 5.29252
3578.23 5.25890
3580.46 5.23302
3581.58 5.23129
3582.69 5.26200
3583.25 5.32105
3583.81 5.49857
3584.09 5.73945
3584.23 5.97063
3584.36 6.36643
3584.50 7.13912
3584.57 7.82927
3584.64 8.92096
3584.71 10.8534
3584.78 14.5739
3584.82 17.9214
3584.85 23.2087
3584.89 31.9437
3584.92 46.3356
3584.96 71.2601
3585.00 87.6221
3585.04 71.3206
3585.08 46.4106
3585.12 30.7676
3585.16 21.9941
3585.19 16.7558
3585.23 13.6194
3585.27 11.5275
3585.31 10.1398
3585.39 8.40992
3585.46 7.43483
3585.54 6.83369
3585.69 6.16318
3585.85 5.81738
3586.00 5.61556
3586.31 5.39995
3586.93 5.22771
3587.54 5.15621
3588.77 5.08670
3590.00 5.04436
3592.47 4.98073
3593.70 4.97170
3594.31 5.04328
3594.62 5.30835
3594.77 5.96666
3594.85 7.08474
3594.89 8.31417
3594.93 10.6233
3594.96 14.0858
3595.00 16.3692
3595.04 14.1056
3595.07 10.6465
3595.10 8.75286
3595.13 7.59178
3595.19 6.37180
3595.31 5.50957
3595.42 5.22221
3595.54 5.09311
3596.00 4.93236
3596.93 4.85888
3598.79 4.78403
3600.64 4.71181
3602.50 4.63205
3604.35 4.54233
3606.21 4.44512
3607.14 4.40094
3608.07 4.38279
3608.53 4.41185
3608.99 4.54468
3609.23 4.74139
3609.46 5.25890
3609.57 5.88270
3609.69 7.28036
3609.75 8.71835
3609.81 11.3794
3609.83 13.6102
3609.86 16.9268
3609.89 21.9935
3609.92 29.8169
3609.96 45.3619
3610.00 55.4472
3610.04 45.3673
3610.08 29.8205
3610.12 19.2722
3610.17 13.6952
3610.21 10.6032
3610.25 8.76414
3610.34 6.81587
3610.42 5.87260
3610.60 5.02922
3610.77 4.67571
3611.11 4.39329
3611.46 4.29519
3612.14 4.29430
3612.83 4.51974
3613.52 5.21950
3613.87 5.98158
3614.21 7.35330
3614.55 10.0008
3614.90 15.6063
3615.07 20.8257
3615.24 29.2729
3615.41 43.4932
3615.59 67.7950
3615.79 115.063
3616.00 154.606
3616.21 134.233
3616.42 91.8461
3616.56 69.5606
3616.70 54.1270
3616.85 43.4309
3616.99 35.8752
3617.28 26.2892
3617.57 20.7502
3617.86 17.2421
3618.15 14.8860
3618.72 11.9734
3619.30 10.2869
3619.88 9.20532
3621.03 7.91632
3622.19 7.17971
3623.34 6.70086
3625.65 6.09813
3627.96 5.69956
3630.26 5.35724
3631.42 5.16925
3631.99 5.06077
3632.57 4.93646
3633.15 4.79380
3633.73 4.66353
3634.01 4.67954
3634.16 4.77239
3634.30 5.01543
3634.45 5.62768
3634.52 6.23620
3634.59 7.26159
3634.66 9.07854
3634.74 12.5210
3634.81 19.5911
3634.84 25.8109
3634.88 35.0097
3634.94 58.9055
3635.00 79.3745
3635.06 70.4768
3635.12 49.6875
3635.18 36.2235
3635.23 27.6575
3635.28 22.1834
3635.34 18.6028
3635.45 14.2397
3635.55 11.8543
3635.66 10.3739
3635.77 9.39890
3635.98 8.19748
3636.20 7.50007
3636.41 7.04817
3636.84 6.49806
3637.27 6.17238
3637.70 5.95273
3638.56 5.66324
3639.42 5.46659
3640.28 5.31112
3642.00 5.04458
3643.72 4.76963
3644.58 4.60703
3645.44 4.41169
3646.30 4.16796
3646.73 4.02695
3647.16 3.88801
3647.59 3.81976
3647.81 3.89126
3648.02 4.17691
3648.24 5.04061
3648.34 6.00890
3648.45 7.77138
3648.56 11.2780
3648.61 14.3282
3648.67 18.8823
3648.72 26.2386
3648.77 38.2201
3648.83 59.4631
3648.85 75.7398
3648.88 96.4820
3648.94 165.239
3649.00 222.749
3649.03 218.267
3649.06 193.415
3649.12 131.728
3649.18 87.9630
3649.24 62.2301
3649.30 46.7982
3649.36 37.0196
3649.43 30.4756
3649.49 25.8855
3649.61 20.0140
3649.73 16.5122
3649.85 14.2343
3650.10 11.5060
3650.34 9.96108
3650.58 8.98021
3650.83 8.30665
3651.07 7.81870
3651.56 7.15424
3652.05 6.72334
3653.02 6.19065
3654.00 5.86508
3654.97 5.64645
3655.46 5.57386
3655.95 5.55516
3656.19 5.60550
3656.44 5.80027
3656.56 6.06409
3656.68 6.69013
3656.74 7.36005
3656.80 8.64564
3656.86 11.4721
3656.89 14.1369
3656.92 18.5161
3656.96 26.3869
3657.00 31.7913
3657.04 26.3894
3657.08 18.5105
3657.10 14.8232
3657.13 12.2850
3657.18 9.36096
3657.23 7.88286
3657.27 7.06736
3657.37 6.22379
3657.47 5.83141
3657.67 5.47499
3657.87 5.31328
3658.27 5.15110
3658.67 5.05417
3660.26 4.78069
3661.85 4.51706
3663.44 4.20731
3664.24 4.02160
3665.04 3.80636
3665.83 3.55462
3666.63 3.26649
3667.03 3.11793
3667.42 2.98634
3667.82 2.91801
3668.22 3.04025
3668.62 3.74796
3668.82 4.68280
3669.02 6.55558
3669.12 8.16713
3669.21 10.5403
3669.31 14.2156
3669.41 20.0101
3669.51 29.7985
3669.61 46.9844
3669.66 60.6976
3669.71 79.4201
3669.76 106.294
3669.81 143.139
3669.91 248.889
3670.00 338.646
3670.10 295.267
3670.19 201.139
3670.29 131.640
3670.39 91.9044
3670.49 68.3367
3670.59 53.5061
3670.69 43.5414
3670.79 36.6496
3670.99 27.8444
3671.19 22.5725
3671.39 19.1601
3671.79 15.0563
3672.20 12.7276
3672.60 11.2461
3673.00 10.2271
3673.40 9.48698
3674.20 8.47992
3675.00 7.82651
3675.80 7.36483
3676.60 7.01811
3678.21 6.51979
3679.81 6.16414
3683.02 5.63366
3686.23 5.16216
3687.83 4.90005
3689.43 4.58743
3691.04 4.17874
3691.84 3.91427
3692.64 3.59113
3693.04 3.40363
3693.44 3.20170
3693.84 3.00020
3694.24 2.85262
3694.64 2.95221
3694.84 3.29288
3695.04 4.14907
3695.15 4.97731
3695.25 6.28406
3695.35 8.41842
3695.45 12.0470
3695.50 14.8097
3695.55 18.5723
3695.60 23.8001
3695.65 31.2295
3695.70 42.0514
3695.75 58.2135
3695.80 82.8343
3695.85 120.371
3695.92 211.046
3696.00 287.759
3696.04 283.286
3696.08 251.623
3696.16 172.553
3696.24 111.027
3696.33 76.5318
3696.42 56.5741
3696.50 44.3344
3696.59 36.1538
3696.68 30.5282
3696.85 23.3266
3697.02 19.0238
3697.20 16.2405
3697.54 12.8881
3697.89 10.9665
3698.23 9.74085
3698.93 8.30626
3699.62 7.66030
3699.97 7.64384
3700.31 7.99366
3700.66 9.12141
3700.83 10.2926
3701.01 12.2718
3701.18 15.7482
3701.35 22.2193
3701.52 35.1631
3701.61 46.3602
3701.70 62.4228
3701.85 105.345
3702.00 141.845
3702.15 124.571
3702.30 86.7410
3702.44 62.1941
3702.57 46.6740
3702.71 36.8045
3702.84 30.2735
3703.11 22.5123
3703.38 18.2573
3703.65 15.6334
3703.92 13.8933
3704.46 11.7479
3705.00 10.4928
3705.54 9.67217
3706.62 8.66107
3707.69 8.05510
3708.77 7.64482
3710.93 7.11010
3711.00 7.09635
3711.07 7.08279
3711.24 7.05137
3711.41 7.02083
3711.75 6.96260
3712.43 6.85541
3713.79 6.67075
3716.50 6.37746
3719.21 6.13899
3720.57 6.03277
3721.25 5.99446
3721.59 6.01817
3721.76 6.13290
3721.84 6.35545
3721.93 7.14543
3722.00 8.36954
3722.07 7.13549
3722.13 6.48478
3722.19 6.21500
3722.30 6.02034
3722.53 5.91274
3723.00 5.84315
3723.92 5.75601
3725.77 5.58644
3727.62 5.39083
3729.46 5.14382
3730.39 4.98790
3731.31 4.79851
3732.23 4.56092
3733.16 4.25322
3733.62 4.06372
3734.08 3.84655
3734.54 3.60517
3735.00 3.36847
3735.24 3.28287
3735.47 3.26787
3735.70 3.41909
3735.93 3.97275
3736.04 4.57579
3736.16 5.59157
3736.28 7.36732
3736.39 10.5384
3736.45 13.0820
3736.51 16.6722
3736.56 21.8650
3736.62 29.4339
3736.68 41.2457
3736.74 59.6871
3736.79 90.5183
3736.85 140.773
3736.93 247.054
3737.00 337.066
3737.04 331.523
3737.08 294.724
3737.15 202.115
3737.24 128.603
3737.32 88.4201
3737.41 65.3231
3737.49 51.0853
3737.58 41.7250
3737.66 35.2348
3737.83 27.0125
3738.00 22.1191
3738.17 18.9653
3738.51 15.1857
3738.85 13.0345
3739.19 11.6697
3739.53 10.7306
3739.87 10.0473
3740.55 9.12163
3741.23 8.52638
3741.91 8.11022
3742.59 7.80309
3743.96 7.37703
3745.32 7.09298
3748.04 6.73027
3750.76 6.50055
3753.48 6.33656
3756.20 6.21872
3757.57 6.21211
3757.91 6.24787
3758.25 6.36424
3758.42 6.52079
3758.59 6.90957
3758.67 7.35511
3758.76 8.29428
3758.80 9.21118
3758.84 10.7452
3758.88 13.6586
3758.93 19.2509
3758.96 27.1181
3759.00 32.4252
3759.04 27.1284
3759.07 19.2617
3759.10 15.4831
3759.12 12.9653
3759.17 10.0932
3759.23 8.63597
3759.28 7.84624
3759.38 7.05103
3759.48 6.68629
3759.68 6.37071
3759.88 6.23926
3760.29 6.12751
3760.69 6.07662
3762.30 5.98316
3765.53 5.86551
3768.76 5.75556
3771.99 5.63753
3775.22 5.49560
3776.83 5.40646
3778.45 5.29460
3780.06 5.14180
3780.87 5.03830
3781.67 4.90397
3782.48 4.72044
3782.88 4.60182
3783.29 4.46339
3783.69 4.32135
3783.89 4.27749
3784.09 4.31174
3784.30 4.59274
3784.40 4.98082
3784.50 5.77039
3784.60 7.46488
3784.65 9.04191
3784.70 11.5048
3784.75 15.7020
3784.78 18.8027
3784.80 22.9735
3784.83 28.6723
3784.85 36.5691
3784.88 47.6058
3784.90 63.3158
3784.93 83.5830
3784.95 108.748
3785.00 147.295
3785.03 144.928
3785.05 129.551
3785.10 89.3958
3785.14 64.6653
3785.18 48.4716
3785.22 38.0086
3785.27 31.1469
3785.35 22.6880
3785.43 18.0622
3785.52 15.1853
3785.60 13.3004
3785.77 10.9975
3785.93 9.66466
3786.10 8.81204
3786.43 7.79774
3786.77 7.21509
3787.10 6.83791
3787.77 6.36991
3788.43 6.07953
3789.10 5.87069
3790.43 5.55632
3791.77 5.28827
3792.43 5.16074
3793.10 5.05110
3793.77 5.02150
3794.10 5.10460
3794.43 5.36945
3794.77 6.09759
3794.93 6.86455
3795.10 8.20073
3795.27 10.6983
3795.43 15.7040
3795.52 20.1914
3795.60 27.0260
3795.68 37.8068
3795.76 54.8871
3795.88 93.0922
3796.00 125.954
3796.12 110.691
3796.24 77.0051
3796.35 54.5735
3796.45 40.7126
3796.56 31.9790
3796.67 26.2395
3796.89 19.4690
3797.10 15.7779
3797.32 13.5207
3797.54 12.0384
3797.97 10.2361
3798.40 9.19818
3798.83 8.53402
3799.27 8.07324
3799.70 7.73689
3800.56 7.27696
3801.43 6.97623
3803.16 6.60111
3804.89 6.36865
3806.62 6.20355
3810.07 5.96522
3813.53 5.77310
3815.26 5.67754
3816.99 5.57310
3818.72 5.44755
3819.59 5.36957
3820.45 5.27366
3821.32 5.14762
3821.75 5.06705
3822.18 4.97124
3822.62 4.86317
3822.83 4.81556
3823.05 4.79877
3823.26 4.89337
3823.37 5.06036
3823.48 5.43161
3823.59 6.28624
3823.64 7.11106
3823.70 8.47846
3823.75 10.8744
3823.80 15.3868
3823.83 19.1513
3823.86 24.6592
3823.88 32.8575
3823.91 45.4941
3823.93 59.4943
3823.96 76.3082
3824.00 102.318
3824.02 100.579
3824.04 89.7043
3824.09 62.2549
3824.12 49.4122
3824.14 39.9236
3824.20 28.0312
3824.25 21.4283
3824.30 17.5112
3824.36 14.9205
3824.41 13.1466
3824.52 10.9417
3824.63 9.63490
3824.73 8.79893
3824.95 7.79772
3825.16 7.22502
3825.38 6.85938
3825.81 6.41558
3826.24 6.15224
3826.66 5.97376
3827.52 5.73336
3829.24 5.41844
3830.96 5.14460
3831.82 4.99388
3832.67 4.82182
3833.53 4.61713
3834.39 4.36868
3834.82 4.22615
3835.25 4.07673
3835.68 3.93742
3836.11 3.86502
3836.54 4.05712
3836.75 4.44824
3836.97 5.34674
3837.18 7.47386
3837.29 9.54165
3837.39 12.9877
3837.45 15.5993
3837.50 19.1241
3837.56 23.9720
3837.61 30.6316
3837.66 40.3440
3837.72 54.2785
3837.77 75.3777
3837.82 106.086
3837.91 184.777
3838.00 251.518
3838.05 247.567
3838.09 220.446
3838.18 151.831
3838.24 115.522
3838.30 90.2609
3838.36 72.5145
3838.42 59.8381
3838.54 43.5977
3838.66 34.0506
3838.78 27.9659
3838.90 23.8346
3839.14 18.6993
3839.38 15.7051
3839.62 13.7780
3839.86 12.4480
3840.10 11.4814
3840.58 10.1801
3841.06 9.35039
3841.54 8.77788
3842.02 8.35985
3842.98 7.79015
3843.94 7.42005
3844.90 7.15884
3845.86 6.96345
3847.78 6.68709
3849.70 6.49670
3851.62 6.35283
3853.54 6.23605
3857.38 6.04116
3859.30 5.94785
3861.22 5.84600
3863.14 5.71984
3864.10 5.63784
3865.06 5.53198
3866.03 5.38400
3866.51 5.28411
3866.99 5.15857
3867.47 5.00421
3867.71 4.92397
3867.95 4.86723
3868.19 4.91965
3868.31 5.07355
3868.43 5.45569
3868.55 6.39542
3868.61 7.33468
3868.67 8.92739
3868.73 11.7819
3868.79 17.2917
3868.82 21.9801
3868.85 28.9512
3868.88 39.5167
3868.91 55.8684
3868.93 73.4770
3868.95 95.3998
3869.00 129.138
3869.02 127.243
3869.05 114.015
3869.09 79.2101
3869.14 57.4200
3869.18 43.2359
3869.22 34.1213
3869.26 28.1702
3869.34 20.9193
3869.42 16.9057
3869.50 14.4151
3869.58 12.7865
3869.74 10.7996
3869.91 9.65148
3870.07 8.92208
3870.39 8.05161
3870.72 7.55702
3871.04 7.23974
3871.69 6.85696
3872.34 6.63224
3872.99 6.48299
3874.29 6.29174
3875.59 6.16878
3876.89 6.07786
3879.49 5.93803
3882.09 5.81332
3883.38 5.74558
3884.68 5.66646
3885.98 5.56505
3887.28 5.42003
3887.93 5.32216
3888.58 5.22639
3888.91 5.23502
3889.07 5.30254
3889.23 5.48558
3889.39 5.96030
3889.47 6.44368
3889.55 7.27587
3889.64 8.79221
3889.72 11.7792
3889.80 18.2784
3889.84 24.4123
3889.88 33.8183
3889.94 55.7286
3890.00 74.8418
3890.06 66.1524
3890.12 46.8137
3890.16 36.4744
3890.21 29.2956
3890.25 24.2862
3890.29 20.7271
3890.38 16.1523
3890.46 13.5152
3890.54 11.8216
3890.63 10.6884
3890.80 9.27877
3890.97 8.45107
3891.13 7.92030
3891.47 7.28196
3891.81 6.91603
3892.14 6.67889
3892.82 6.38636
3893.49 6.20671
3894.17 6.07824
3895.51 5.88429
3896.86 5.70591
3897.54 5.60361
3898.21 5.47958
3898.88 5.31857
3899.22 5.21892
3899.56 5.10847
3899.90 5.01282
3900.06 5.00516
3900.23 5.09155
3900.40 5.45225
3900.49 5.89087
3900.57 6.73114
3900.65 8.46742
3900.74 12.3339
3900.78 16.0961
3900.82 22.4191
3900.84 27.1797
3900.86 33.5601
3900.89 42.1529
3900.91 53.9695
3900.93 71.0499
3900.95 91.3885
3901.00 124.115
3901.02 122.158
3901.05 109.195
3901.09 76.1559
3901.13 55.9335
3901.17 42.8062
3901.21 33.9730
3901.25 28.1547
3901.32 20.9941
3901.40 16.9987
3901.48 14.5329
3901.56 12.8929
3901.71 10.8997
3901.86 9.74417
3902.02 9.00942
3902.32 8.13215
3902.63 7.63291
3902.94 7.31448
3903.55 6.93141
3904.17 6.70860
3904.78 6.56264
3906.01 6.38142
3907.24 6.27431
3908.47 6.21255
3909.08 6.20376
3909.70 6.23744
3910.00 6.30526
3910.31 6.50179
3910.46 6.75488
3910.62 7.35733
3910.69 8.02936
3910.77 9.39497
3910.81 10.6784
3910.85 12.7308
3910.89 16.2801
3910.92 22.7049
3910.96 32.7498
3911.00 39.3302
3911.04 32.7470
3911.08 22.6994
3911.12 15.7948
3911.16 12.1326
3911.21 10.1326
3911.25 8.97705
3911.33 7.73063
3911.42 7.13863
3911.59 6.60724
3911.76 6.38484
3912.10 6.20048
3912.44 6.12433
3913.12 6.05611
3913.81 6.02121
3916.53 5.94734
3921.99 5.86225
3927.45 5.80955
3930.18 5.82186
3930.86 5.85406
3931.54 5.95132
3931.88 6.08247
3932.22 6.42158
3932.39 6.83673
3932.56 7.79001
3932.65 8.82545
3932.73 10.8252
3932.78 12.6209
3932.82 15.3741
3932.86 20.0016
3932.90 27.6414
3932.95 40.8125
3933.00 49.4384
3933.05 40.7285
3933.10 27.5358
3933.15 18.4832
3933.20 13.7533
3933.26 11.1044
3933.31 9.56956
3933.42 7.93644
3933.52 7.15748
3933.74 6.46080
3933.95 6.17077
3934.38 5.93734
3934.80 5.84700
3935.66 5.77591
3936.51 5.74851
3938.21 5.74813
3938.64 5.77448
3939.07 5.85576
3939.28 5.96475
3939.49 6.23970
3939.60 6.56425
3939.70 7.26313
3939.76 7.97346
3939.81 9.21760
3939.86 11.6495
3939.89 13.7803
3939.92 16.8252
3939.96 23.6219
3940.00 28.1391
3940.04 23.7623
3940.08 17.0008
3940.11 13.5769
3940.14 11.3693
3940.20 8.92975
3940.26 7.74677
3940.32 7.10175
3940.44 6.46419
3940.56 6.17760
3940.81 5.93088
3941.05 5.82992
3942.01 5.71330
3943.94 5.66496
3947.79 5.62391
3955.50 5.55911
3963.21 5.49720
3965.13 5.48537
3967.06 5.48498
3968.03 5.50117
3968.99 5.56369
3969.47 5.65646
3969.95 5.91350
3970.19 6.24791
3970.31 6.56197
3970.43 7.08819
3970.56 8.08751
3970.62 8.94578
3970.68 10.2822
3970.74 12.5133
3970.80 16.5912
3970.83 19.9691
3970.86 24.9352
3970.89 32.4188
3970.92 43.9349
3970.96 67.2135
3971.00 82.5021
3971.04 67.2425
3971.08 43.9707
3971.13 29.0782
3971.17 20.6926
3971.21 15.8997
3971.26 13.0422
3971.30 11.1498
3971.34 9.89570
3971.43 8.33994
3971.51 7.45806
3971.60 6.92334
3971.77 6.32785
3972.11 5.84203
3972.45 5.65205
3973.13 5.50189
3973.81 5.44073
3975.18 5.38267
3976.54 5.34746
3979.27 5.28737
3981.99 5.21880
3984.72 5.12400
3986.08 5.05725
3987.44 4.96645
3988.81 4.83238
3989.49 4.73722
3990.17 4.61160
3990.85 4.44165
3991.19 4.33799
3991.53 4.23175
3991.88 4.17125
3992.05 4.21629
3992.22 4.41625
3992.39 5.04149
3992.47 5.73849
3992.56 7.01530
3992.64 9.50786
3992.69 11.6762
3992.73 14.8653
3992.77 19.9683
3992.81 28.0755
3992.83 34.3097
3992.86 42.1341
3992.88 52.3875
3992.90 66.0953
3992.92 87.2697
3992.95 113.513
3993.00 153.616
3993.03 151.038
3993.05 134.880
3993.10 92.8821
3993.15 65.4913
3993.20 48.4872
3993.24 37.7171
3993.29 30.6146
3993.38 22.1487
3993.47 17.5890
3993.57 14.7849
3993.66 12.9579
3993.84 10.7405
3994.03 9.46643
3994.21 8.65567
3994.58 7.69823
3994.95 7.15552
3995.32 6.81005
3996.06 6.39535
3996.80 6.15541
3997.54 5.99824
3999.01 5.80253
4000.49 5.68372
4001.97 5.60668
4003.45 5.58812
4003.82 5.62089
4004.19 5.73224
4004.37 5.88483
4004.56 6.26630
4004.65 6.71515
4004.74 7.67031
4004.79 8.60701
4004.83 10.2479
4004.88 13.3913
4004.90 16.0348
4004.93 19.9928
4004.96 28.7214
4005.00 34.5204
4005.04 28.7216
4005.07 19.9911
4005.11 14.1988
4005.15 11.0393
4005.19 9.25947
4005.23 8.21080
4005.31 7.05352
4005.38 6.49429
4005.54 5.98474
4005.69 5.76802
4006.00 5.58766
4006.31 5.51235
4007.55 5.40640
4010.03 5.31611
4012.51 5.24039
4014.99 5.15999
4017.47 5.06291
4018.71 5.00172
4019.95 4.92491
4021.19 4.82012
4021.81 4.74965
4022.43 4.65947
4023.05 4.54060
4023.67 4.39357
4023.98 4.34460
4024.14 4.36494
4024.29 4.47997
4024.45 4.85521
4024.52 5.28703
4024.60 6.07760
4024.68 7.66384
4024.76 11.0877
4024.80 14.3950
4024.83 19.7001
4024.85 23.8448
4024.87 29.0694
4024.89 35.9787
4024.91 45.3286
4024.93 59.4544
4024.96 76.1996
4025.00 102.877
4025.02 100.988
4025.05 90.0843
4025.09 62.6250
4025.12 46.7822
4025.16 35.9997
4025.19 28.8150
4025.23 24.0132
4025.30 17.9266
4025.37 14.5389
4025.44 12.4025
4025.51 10.9970
4025.65 9.26159
4025.78 8.26257
4025.92 7.62377
4026.20 6.86697
4026.48 6.43565
4026.76 6.15989
4027.31 5.82499
4027.87 5.62637
4028.42 5.49216
4029.53 5.31365
4030.64 5.19026
4031.75 5.09088
4033.97 4.91575
4036.19 4.73219
4037.31 4.62446
4038.42 4.49670
4039.53 4.33684
4040.64 4.13196
4041.19 4.02494
4041.47 3.99148
4041.75 4.01158
4042.02 4.19514
4042.16 4.44756
4042.30 4.95096
4042.44 6.02089
4042.51 6.99980
4042.58 8.51743
4042.65 11.0472
4042.72 15.3582
4042.79 23.1947
4042.86 37.8541
4042.93 63.7886
4043.00 86.0869
4043.07 75.6519
4043.15 52.8127
4043.20 40.7573
4043.24 32.4154
4043.29 26.5561
4043.34 22.3697
4043.44 16.9610
4043.54 13.8161
4043.64 11.7896
4043.74 10.4258
4043.93 8.71445
4044.13 7.70944
4044.33 7.05595
4044.72 6.26109
4045.12 5.79216
4045.51 5.47632
4046.30 5.05707
4047.09 4.76411
4047.87 4.52149
4049.45 4.07039
4050.24 3.83138
4051.02 3.57135
4051.81 3.28929
4052.60 3.00852
4052.99 2.89782
4053.39 2.85353
4053.78 2.96885
4054.18 3.47640
4054.37 4.04782
4054.57 5.03472
4054.77 6.76536
4054.96 9.91457
4055.06 12.4515
4055.16 16.0069
4055.26 21.2191
4055.36 28.9261
4055.46 40.9625
4055.56 60.0790
4055.65 91.7609
4055.75 144.881
4055.88 254.501
4056.00 348.110
4056.13 304.871
4056.25 208.939
4056.33 158.730
4056.42 123.217
4056.50 98.3416
4056.59 80.7949
4056.76 58.0734
4056.93 44.8210
4057.10 36.3334
4057.27 30.6092
4057.60 23.4897
4057.94 19.3258
4058.28 16.6538
4058.96 13.4635
4059.64 11.6537
4060.31 10.5019
4060.99 9.70731
4061.67 9.12741
4063.02 8.33821
4064.38 7.82654
4065.73 7.46662
4067.08 7.19856
4069.79 6.82300
4072.50 6.57248
4073.86 6.48211
4075.21 6.42941
4075.89 6.44168
4076.57 6.55255
4076.90 6.73430
4077.07 6.91656
4077.24 7.23965
4077.41 7.88780
4077.50 8.48019
4077.58 9.44072
4077.67 11.1900
4077.71 12.6175
4077.75 14.7338
4077.79 18.1331
4077.84 23.6665
4077.88 33.4482
4077.92 51.6409
4077.96 79.0996
4078.00 97.1101
4078.04 79.1098
4078.08 51.6503
4078.11 39.0492
4078.13 30.2959
4078.16 24.3662
4078.19 20.2668
4078.24 15.2334
4078.30 12.4326
4078.35 10.7353
4078.40 9.63565
4078.51 8.35004
4078.62 7.65733
4078.73 7.24175
4078.94 6.78707
4079.38 6.41576
4079.81 6.26102
4080.67 6.11393
4081.53 6.02828
4083.26 5.89507
4084.99 5.75970
4086.71 5.58823
4087.58 5.47380
4088.44 5.32420
4089.30 5.11542
4089.74 4.97728
4090.17 4.81140
4090.60 4.62995
4090.82 4.56104
4091.03 4.56861
4091.25 4.83094
4091.35 5.22400
4091.46 6.04727
4091.57 7.84758
4091.62 9.51822
4091.68 12.1933
4091.73 16.6763
4091.76 20.0565
4091.79 24.6203
4091.81 30.8795
4091.84 39.5850
4091.87 51.7959
4091.89 68.6886
4091.92 90.8298
4091.95 118.722
4092.00 162.169
4092.03 160.035
4092.05 143.318
4092.11 99.4625
4092.16 66.1783
4092.22 47.0688
4092.28 35.8551
4092.34 28.8456
4092.40 24.1922
4092.45 20.9427
4092.57 16.8233
4092.69 14.3398
4092.80 12.7214
4093.03 10.7810
4093.26 9.66955
4093.50 8.96297
4093.96 8.11869
4094.42 7.63623
4094.88 7.32481
4095.81 6.94611
4096.74 6.72223
4097.66 6.57291
4099.51 6.38339
4101.36 6.26729
4103.22 6.19695
4104.14 6.18476
4105.07 6.21808
4105.53 6.29093
4105.99 6.51098
4106.22 6.80544
4106.46 7.54713
4106.57 8.42829
4106.63 9.19074
4106.69 10.3533
4106.74 12.3195
4106.80 15.9069
4106.83 18.8714
4106.86 23.2175
4106.89 29.7380
4106.92 39.1839
4106.96 59.2749
4107.00 72.3344
4107.04 59.3015
4107.08 39.2158
4107.11 30.6081
4107.13 24.5805
4107.18 17.3218
4107.23 13.4840
4107.28 11.2740
4107.33 9.88126
4107.38 8.98537
4107.48 7.92025
4107.69 6.98231
4107.89 6.59657
4108.29 6.28331
4108.69 6.15887
4109.49 6.05373
4110.29 6.00456
4111.90 5.94873
4113.51 5.91075
4116.72 5.85554
4118.32 5.85182
4119.13 5.92280
4119.33 5.99793
4119.53 6.18848
4119.63 6.41663
4119.73 6.91489
4119.83 8.32758
4119.88 10.1590
4119.93 14.1719
4119.96 19.2717
4120.00 22.5509
4120.04 19.1299
4120.07 14.1773
4120.11 10.9863
4120.15 9.18449
4120.22 7.49713
4120.29 6.79666
4120.36 6.44830
4120.51 6.13020
4120.65 5.99470
4121.22 5.83491
4122.37 5.77365
4124.67 5.72758
4129.27 5.65580
4133.87 5.58091
4138.47 5.49189
4143.07 5.37065
4145.37 5.28564
4147.67 5.16927
4148.82 5.09174
4149.97 4.99394
4151.12 4.86580
4152.27 4.69007
4152.84 4.57512
4153.42 4.43460
4153.99 4.26084
4154.57 4.04714
4155.14 3.80575
4155.43 3.70652
4155.72 3.69772
4156.01 4.00399
4156.15 4.48903
4156.29 5.51967
4156.44 7.83483
4156.51 10.0202
4156.58 13.5085
4156.65 19.5220
4156.69 24.1264
4156.72 30.4244
4156.76 39.1934
4156.80 51.6049
4156.83 69.3591
4156.87 93.8116
4156.93 163.930
4157.00 223.561
4157.03 220.264
4157.07 196.360
4157.13 135.690
4157.21 87.0985
4157.29 60.5155
4157.36 45.0539
4157.44 35.6603
4157.52 29.4056
4157.59 25.1271
4157.75 19.6654
4157.90 16.4295
4158.05 14.3287
4158.36 11.8106
4158.66 10.3805
4158.97 9.47008
4159.28 8.84398
4159.58 8.38892
4160.19 7.77434
4160.81 7.38008
4161.42 7.10643
4162.03 6.90582
4163.25 6.63327
4164.48 6.46494
4165.70 6.40703
4166.01 6.44946
4166.31 6.60444
4166.47 6.81568
4166.62 7.33393
4166.70 7.92057
4166.77 9.10457
4166.81 10.2378
4166.85 12.0674
4166.89 15.2724
4166.93 21.2139
4166.96 30.2472
4167.00 36.1999
4167.04 30.2321
4167.07 21.1911
4167.10 16.8612
4167.13 14.0219
4167.18 10.7699
