Sb-123(n,tot) ENDF/B-VII.1
Energy(eV) XS(b)
1124.72 11.7560
1124.74 14.2405
1124.75 17.5753
1124.78 25.4199
1124.80 30.6834
1124.83 25.4174
1124.85 17.5701
1124.87 13.3533
1124.89 10.8148
1124.91 9.10581
1124.93 8.03454
1124.97 6.73999
1125.01 6.05187
1125.05 5.64689
1125.08 5.38958
1125.16 5.09645
1125.32 4.84304
1125.47 4.73904
1125.78 4.64992
1126.09 4.60896
1126.71 4.56425
1127.34 4.53532
1128.58 4.49271
1129.82 4.45927
1132.30 4.40589
1134.79 4.36238
1139.76 4.28768
1144.73 4.21379
1149.70 4.12313
1152.18 4.06253
1154.66 3.98182
1155.91 3.92924
1157.15 3.86430
1158.39 3.78171
1159.63 3.67370
1160.25 3.60724
1160.88 3.53167
1161.50 3.44980
1162.12 3.37683
1162.43 3.35964
1162.74 3.37995
1163.05 3.48751
1163.36 3.80867
1163.52 4.14926
1163.67 4.72973
1163.83 5.76456
1163.98 7.73312
1164.14 11.9167
1164.21 15.8456
1164.29 22.2512
1164.37 33.8067
1164.41 43.1521
1164.45 56.2448
1164.49 76.2542
1164.52 107.336
1164.56 157.271
1164.60 235.540
1164.65 392.960
1164.70 509.442
1164.75 425.349
1164.80 280.202
1164.85 173.203
1164.91 114.815
1164.96 81.7649
1165.02 62.0025
1165.07 48.9331
1165.13 40.1569
1165.24 29.1326
1165.35 22.7738
1165.45 18.7490
1165.67 14.0811
1165.89 11.5288
1166.11 9.96922
1166.33 8.92886
1166.55 8.19258
1166.98 7.22845
1167.42 6.63465
1167.85 6.23482
1168.29 5.94870
1169.16 5.56804
1170.04 5.32757
1170.91 5.16222
1171.78 5.04166
1173.53 4.87697
1175.27 4.76941
1177.02 4.69306
1178.76 4.63561
1182.25 4.55377
1185.74 4.49694
1192.73 4.41949
1199.71 4.36490
1206.69 4.32035
1213.67 4.28008
1217.16 4.26277
1218.91 4.26512
1219.34 4.27546
1219.78 4.30837
1220.00 4.35415
1220.22 4.47625
1220.32 4.63009
1220.43 5.00141
1220.49 5.42547
1220.54 6.29103
1220.57 7.14695
1220.60 8.54905
1220.62 11.0837
1220.65 15.8509
1220.68 22.8640
1220.70 27.2504
1220.73 22.5683
1220.75 15.8525
1220.78 11.2128
1220.80 8.68861
1220.83 7.26760
1220.85 6.41387
1220.91 5.50180
1220.96 5.06351
1221.06 4.66325
1221.16 4.49459
1221.37 4.35750
1221.58 4.30432
1221.99 4.26218
1222.40 4.24503
1224.05 4.21942
1227.35 4.19172
1230.65 4.16556
1232.30 4.16085
1232.71 4.16840
1233.13 4.19654
1233.33 4.23763
1233.54 4.34809
1233.64 4.48720
1233.75 4.82059
1233.80 5.19756
1233.85 5.95491
1233.87 6.67551
1233.90 7.87817
1233.93 10.0195
1233.95 13.7560
1233.98 19.5663
1234.00 23.1980
1234.03 19.3187
1234.05 13.7538
1234.08 9.69812
1234.10 7.64411
1234.13 6.50469
1234.16 5.82652
1234.21 5.10772
1234.27 4.75964
1234.38 4.44680
1234.48 4.31715
1234.70 4.21110
1234.92 4.16880
1235.35 4.13307
1235.79 4.11598
1237.52 4.07708
1239.26 4.03970
1240.99 3.99186
1241.86 3.96113
1242.73 3.92342
1243.60 3.87569
1244.47 3.81329
1244.90 3.77463
1245.33 3.73009
1245.77 3.68030
1246.20 3.63138
1246.42 3.61435
1246.64 3.61370
1246.85 3.65304
1247.07 3.79425
1247.18 3.95208
1247.29 4.22712
1247.40 4.73325
1247.50 5.70664
1247.61 7.82180
1247.67 9.81810
1247.72 13.1595
1247.77 19.2100
1247.80 24.1660
1247.83 31.4150
1247.86 42.4347
1247.88 59.9162
1247.91 88.7831
1247.94 137.102
1247.97 226.201
1248.00 293.640
1248.03 246.403
1248.06 162.446
1248.09 114.155
1248.12 84.0496
1248.14 64.3182
1248.17 50.9950
1248.22 34.7166
1248.27 25.9715
1248.32 20.5664
1248.37 17.1103
1248.47 12.9806
1248.57 10.6595
1248.67 9.22304
1248.77 8.26312
1248.87 7.59000
1249.07 6.70322
1249.27 6.16150
1249.47 5.79880
1249.68 5.54073
1250.08 5.19957
1250.48 4.98599
1250.88 4.84003
1251.29 4.73412
1252.09 4.58933
1252.90 4.49419
1253.70 4.42558
1254.51 4.37270
1256.12 4.29350
1257.73 4.23438
1258.54 4.21122
1259.34 4.19840
1259.74 4.20472
1260.15 4.24542
1260.35 4.31052
1260.55 4.48994
1260.65 4.71865
1260.70 4.92427
1260.75 5.25946
1260.80 5.87283
1260.85 7.09753
1260.88 8.22661
1260.90 10.0751
1260.93 13.2839
1260.95 19.0174
1260.98 27.9694
1261.00 33.9426
1261.03 27.9697
1261.05 19.0165
1261.07 13.8076
1261.09 10.6824
1261.12 8.77862
1261.14 7.61164
1261.18 6.24228
1261.22 5.53266
1261.27 5.11442
1261.31 4.85888
1261.40 4.56789
1261.57 4.32235
1261.74 4.22233
1262.09 4.13740
1262.43 4.09734
1263.13 4.04928
1263.82 4.01134
1265.20 3.93381
1266.59 3.83740
1267.28 3.77674
1267.97 3.70396
1268.66 3.61549
1269.35 3.50901
1269.70 3.45084
1270.05 3.39522
1270.39 3.35752
1270.74 3.38389
1270.91 3.46013
1271.08 3.63153
1271.26 3.99614
1271.43 4.78893
1271.60 6.66643
1271.69 8.58940
1271.78 11.9519
1271.82 14.7027
1271.86 18.5515
1271.91 24.2381
1271.95 33.0116
1271.99 47.2885
1272.04 72.0696
1272.06 91.9487
1272.08 118.255
1272.10 156.890
1272.12 208.240
1272.16 348.654
1272.20 452.576
1272.24 377.953
1272.28 249.444
1272.32 167.615
1272.35 118.919
1272.39 88.5426
1272.42 68.7825
1272.49 45.5993
1272.56 33.4661
1272.63 26.1490
1272.70 21.4982
1272.84 15.9723
1272.98 12.9250
1273.13 11.0420
1273.27 9.78316
1273.41 8.89718
1273.69 7.73065
1273.97 7.01216
1274.25 6.52998
1274.53 6.18709
1275.10 5.73148
1275.66 5.44554
1276.22 5.24964
1276.79 5.10711
1277.91 4.91322
1279.04 4.78708
1280.17 4.69764
1281.29 4.63041
1283.55 4.53423
1285.80 4.46658
1290.31 4.36983
1294.81 4.29067
1297.07 4.24925
1299.32 4.20091
1301.57 4.13711
1302.70 4.09405
1303.83 4.03775
1304.39 4.00211
1304.95 3.95968
1305.52 3.90881
1306.08 3.84931
1306.36 3.81821
1306.64 3.79077
1306.92 3.77796
1307.21 3.81113
1307.35 3.87104
1307.49 3.99473
1307.63 4.24578
1307.77 4.76951
1307.91 5.98485
1307.98 7.21124
1308.05 9.32224
1308.12 13.4118
1308.16 16.8779
1308.19 22.1548
1308.23 30.5961
1308.26 44.9169
1308.30 70.7885
1308.31 91.9699
1308.33 119.267
1308.37 199.636
1308.40 259.278
1308.42 248.545
1308.44 215.963
1308.47 142.562
1308.51 87.0294
1308.55 57.6611
1308.59 41.3906
1308.63 31.8461
1308.67 25.5378
1308.71 21.3530
1308.79 16.0977
1308.87 13.0473
1308.95 11.1484
1309.10 8.94459
1309.26 7.73567
1309.42 6.99669
1309.58 6.49981
1309.74 6.14975
1310.05 5.68912
1310.37 5.40337
1310.69 5.21007
1311.00 5.07143
1311.64 4.88503
1312.27 4.76592
1312.91 4.68263
1313.54 4.62089
1314.81 4.53391
1316.07 4.47397
1318.61 4.39044
1321.14 4.32442
1322.41 4.29081
1323.68 4.25240
1324.94 4.20321
1325.58 4.17118
1326.21 4.13125
1326.84 4.08103
1327.16 4.05336
1327.48 4.03057
1327.79 4.03771
1327.95 4.08098
1328.11 4.20171
1328.19 4.32746
1328.27 4.53764
1328.35 4.90716
1328.43 5.59985
1328.51 7.03226
1328.55 8.37055
1328.59 10.4899
1328.63 14.2763
1328.67 21.2979
1328.69 27.4260
1328.71 36.6669
1328.73 50.9620
1328.74 71.7643
1328.76 92.7917
1328.77 117.573
1328.80 152.639
1328.83 128.669
1328.86 85.6587
1328.88 59.8405
1328.90 43.6389
1328.93 33.3990
1328.95 26.6762
1329.00 18.7998
1329.05 14.6373
1329.10 12.0823
1329.14 10.4580
1329.24 8.50747
1329.33 7.41689
1329.43 6.74916
1329.52 6.30148
1329.62 5.98384
1329.81 5.56646
1330.00 5.31043
1330.38 5.01535
1330.76 4.85215
1331.14 4.74973
1331.90 4.63003
1332.66 4.56596
1333.43 4.53939
1333.81 4.54902
1334.19 4.60878
1334.38 4.70083
1334.57 4.94808
1334.66 5.25523
1334.71 5.53395
1334.76 5.97432
1334.81 6.76516
1334.85 8.29413
1334.88 9.69477
1334.90 11.9376
1334.93 15.7113
1334.95 21.8403
1334.97 32.3992
1335.00 39.4878
1335.03 32.3912
1335.05 21.8292
1335.08 15.6994
1335.10 12.1685
1335.12 9.90606
1335.14 8.52405
1335.19 6.91405
1335.23 6.09859
1335.28 5.61527
1335.32 5.31321
1335.41 4.97451
1335.59 4.69045
1335.77 4.57668
1336.13 4.48445
1336.48 4.44585
1337.20 4.40920
1337.91 4.38906
1340.78 4.34439
1343.64 4.31626
1346.50 4.29432
1352.22 4.26020
1355.09 4.25212
1355.80 4.25640
1356.52 4.27534
1356.88 4.30433
1357.23 4.38611
1357.41 4.49435
1357.59 4.77293
1357.68 5.11499
1357.73 5.41976
1357.77 5.89594
1357.82 6.74125
1357.86 8.34169
1357.88 9.81982
1357.90 12.0366
1357.93 15.6248
1357.95 21.5089
1357.97 31.9946
1358.00 39.0355
1358.03 32.0012
1358.05 21.5169
1358.08 14.8398
1358.10 11.1153
1358.13 8.97336
1358.16 7.66600
1358.21 6.24802
1358.26 5.55700
1358.31 5.15940
1358.36 4.91909
1358.47 4.64800
1358.67 4.42738
1358.88 4.34138
1359.29 4.27434
1359.70 4.24830
1360.53 4.22615
1361.35 4.21523
1364.65 4.18978
1367.95 4.16722
1371.25 4.14119
1374.54 4.10678
1376.19 4.08339
1377.84 4.05220
1379.49 4.00683
1380.32 3.97479
1381.14 3.93246
1381.97 3.87491
1382.38 3.83960
1382.79 3.80317
1383.20 3.78364
1383.41 3.80272
1383.61 3.88455
1383.72 3.97924
1383.82 4.14862
1383.92 4.46085
1384.03 5.07165
1384.13 6.39130
1384.18 7.66374
1384.23 9.75469
1384.28 13.6200
1384.34 21.2515
1384.36 28.2521
1384.39 39.3757
1384.41 57.7595
1384.44 87.0142
1384.47 143.095
1384.50 185.923
1384.53 156.611
1384.56 103.959
1384.60 65.7712
1384.63 44.7221
1384.66 32.7184
1384.70 25.5686
1384.73 20.7563
1384.76 17.5479
1384.83 13.4709
1384.90 11.0805
1384.97 9.58885
1385.10 7.85065
1385.24 6.89342
1385.37 6.30840
1385.50 5.91698
1385.64 5.63928
1385.91 5.27417
1386.18 5.04824
1386.71 4.78694
1387.25 4.64117
1387.79 4.54881
1388.86 4.43806
1389.94 4.37346
1391.01 4.33064
1393.16 4.27600
1395.31 4.24112
1397.46 4.21572
1401.76 4.17847
1406.05 4.14976
1410.35 4.12519
1414.65 4.10602
1415.72 4.10513
1416.80 4.11341
1417.34 4.12997
1417.87 4.18077
1418.14 4.25122
1418.41 4.43957
1418.55 4.68202
1418.61 4.90452
1418.68 5.27585
1418.75 5.96237
1418.78 6.55632
1418.81 7.43884
1418.85 8.92324
1418.88 11.4647
1418.91 16.5472
1418.93 20.9005
1418.95 26.7676
1418.97 40.7358
1419.00 49.6232
1419.03 40.1940
1419.05 26.7804
1419.07 20.0198
1419.09 15.7515
1419.11 12.8732
1419.13 10.8884
1419.16 8.40745
1419.20 7.07576
1419.24 6.24998
1419.27 5.73176
1419.34 5.12467
1419.42 4.79397
1419.49 4.59721
1419.64 4.38583
1419.93 4.21853
1420.22 4.15475
1420.80 4.10479
1421.38 4.08450
1422.54 4.06536
1423.70 4.05411
1428.35 4.02128
1433.00 3.98931
1437.65 3.95412
1442.30 3.91395
1446.95 3.86717
1449.28 3.84116
1451.60 3.81519
1452.76 3.80518
1453.92 3.80661
1454.51 3.82377
1455.09 3.88743
1455.38 3.98097
1455.52 4.07337
1455.67 4.23766
1455.81 4.57303
1455.89 4.88668
1455.96 5.40776
1456.03 6.39894
1456.07 7.24231
1456.10 8.54835
1456.14 10.7911
1456.18 14.7719
1456.19 18.0397
1456.21 22.8011
1456.23 29.8913
1456.25 40.4264
1456.27 62.1550
1456.30 76.5230
1456.33 62.1567
1456.35 40.4280
1456.38 26.7899
1456.40 18.9440
1456.43 14.3295
1456.45 11.4691
1456.48 9.60032
1456.50 8.32229
1456.55 6.74697
1456.60 5.85544
1456.65 5.30452
1456.75 4.69326
1456.85 4.37379
1456.95 4.18776
1457.15 3.99064
1457.35 3.89183
1457.55 3.83486
1457.95 3.77244
1458.74 3.71547
1459.54 3.68333
1461.14 3.63429
1462.73 3.58701
1465.92 3.47725
1469.11 3.32960
1470.70 3.23314
1472.29 3.11431
1473.89 2.96448
1475.48 2.77136
1476.28 2.65426
1477.08 2.52278
1477.87 2.38254
1478.67 2.26029
1479.07 2.23298
1479.47 2.26906
1479.87 2.44970
1480.26 2.97861
1480.46 3.53174
1480.66 4.46659
1480.86 6.11530
1481.06 9.21011
1481.16 11.8069
1481.26 15.6547
1481.36 21.5947
1481.46 31.1358
1481.56 47.8764
1481.66 79.3038
1481.71 106.245
1481.76 146.607
1481.81 208.590
1481.86 301.645
1481.93 507.274
1482.00 662.670
1482.07 554.403
1482.14 364.233
1482.20 251.461
1482.26 181.029
1482.32 135.859
1482.38 105.859
1482.50 70.2955
1482.62 50.9825
1482.73 39.3435
1482.85 31.7663
1483.09 22.7583
1483.32 17.7454
1483.56 14.6267
1483.80 12.5289
1484.03 11.0340
1484.51 9.05660
1484.98 7.81631
1485.45 6.95933
1485.92 6.32356
1486.87 5.41711
1487.34 5.08227
1487.81 4.83255
1488.28 4.77089
1488.52 4.92760
1488.75 5.41602
1488.99 6.75469
1489.11 8.19436
1489.23 10.8158
1489.34 16.0249
1489.40 20.6396
1489.46 27.8734
1489.52 39.8726
1489.58 61.2241
1489.61 78.6214
1489.64 102.402
1489.67 137.691
1489.70 186.396
1489.75 311.299
1489.80 407.757
1489.85 342.129
1489.90 224.824
1489.95 149.509
1490.00 105.249
1490.05 77.6463
1490.09 60.3481
1490.19 40.2921
1490.28 29.8188
1490.38 23.5359
1490.47 19.4882
1490.66 14.7233
1490.85 12.0503
1491.04 10.3788
1491.42 8.40422
1491.80 7.29474
1491.99 6.95093
1492.18 6.79432
1492.37 7.03738
1492.46 7.52139
1492.55 8.56993
1492.65 10.9604
1492.70 13.2231
1492.74 16.9626
1492.79 23.7356
1492.84 36.5473
1492.86 47.7935
1492.89 63.9822
1492.91 90.0218
1492.93 128.555
1492.97 215.222
1493.00 284.130
1493.02 275.220
1493.03 240.995
1493.07 160.617
1493.11 102.557
1493.14 70.9939
1493.18 52.6224
1493.21 41.2274
1493.25 33.7234
1493.29 28.5258
1493.36 21.9681
1493.43 18.0709
1493.50 15.6019
1493.65 12.6677
1493.79 11.0052
1493.94 9.95747
1494.22 8.70459
1494.51 7.97498
1494.80 7.49435
1495.38 6.88411
1495.96 6.50197
1496.53 6.23416
1497.69 5.87264
1498.84 5.63265
1500.00 5.45820
1502.30 5.21607
1504.61 5.05243
1506.92 4.93257
1511.54 4.76582
1516.16 4.65286
1520.77 4.56952
1530.01 4.45061
1539.24 4.36479
1548.48 4.29466
1557.71 4.23182
1562.33 4.20552
1563.49 4.20333
1564.64 4.21194
1565.22 4.23090
1565.79 4.29059
1566.08 4.37425
1566.23 4.45582
1566.37 4.59995
1566.52 4.89294
1566.59 5.16401
1566.66 5.62018
1566.73 6.47439
1566.77 7.21001
1566.80 8.35203
1566.84 10.2509
1566.88 13.7012
1566.89 16.5428
1566.91 20.6979
1566.93 26.9186
1566.95 36.2358
1566.97 55.7373
1567.00 68.8488
1567.03 55.7418
1567.05 36.2412
1567.07 27.7859
1567.08 22.1828
1567.11 15.1541
1567.15 11.4283
1567.18 9.27891
1567.21 7.94406
1567.24 7.06430
1567.30 6.01930
1567.36 5.44871
1567.42 5.10442
1567.55 4.72817
1567.67 4.53802
1567.80 4.42865
1568.04 4.31406
1568.54 4.22507
1569.03 4.19015
1570.02 4.15956
1571.01 4.14347
1574.97 4.10162
1578.93 4.06137
1582.89 4.01403
1586.86 3.95236
1588.84 3.91173
1590.82 3.85930
1592.80 3.78577
1593.79 3.73499
1594.78 3.66806
1595.77 3.57485
1596.26 3.51356
1596.76 3.44055
1597.25 3.36379
1597.50 3.33915
1597.75 3.35833
1597.87 3.41044
1597.99 3.52611
1598.12 3.76963
1598.24 4.28715
1598.36 5.50047
1598.43 6.71537
1598.49 8.83099
1598.55 12.8380
1598.58 16.2465
1598.61 21.3966
1598.64 29.5426
1598.67 43.1291
1598.69 53.7254
1598.71 67.0471
1598.72 84.8399
1598.74 108.427
1598.77 181.906
1598.80 236.825
1598.82 227.836
1598.83 198.892
1598.87 132.538
1598.90 81.2376
1598.94 53.9868
1598.98 38.8521
1599.02 29.9651
1599.05 24.0701
1599.09 20.1564
1599.17 15.2231
1599.24 12.3761
1599.32 10.5699
1599.47 8.46520
1599.62 7.30963
1599.77 6.59398
1599.92 6.11297
1600.07 5.76998
1600.37 5.31560
1600.67 5.03178
1600.97 4.83760
1601.27 4.69625
1601.87 4.50295
1602.47 4.37556
1603.67 4.21137
1604.87 4.10212
1606.07 4.01614
1608.47 3.86524
1609.67 3.78697
1610.87 3.69965
1612.08 3.59735
1613.28 3.47351
1613.88 3.40208
1614.48 3.32629
1615.08 3.25391
1615.68 3.21348
1615.98 3.23123
1616.28 3.31131
1616.58 3.52449
1616.88 4.04526
1617.18 5.37567
1617.33 6.78666
1617.48 9.35774
1617.63 14.5058
1617.70 19.1106
1617.78 26.4023
1617.85 38.6667
1617.93 60.9218
1617.97 79.3195
1618.00 105.071
1618.04 143.737
1618.08 198.576
1618.14 331.064
1618.20 432.804
1618.26 364.021
1618.32 239.859
1618.38 162.178
1618.43 114.565
1618.49 85.0539
1618.54 65.9558
1618.65 43.8844
1618.76 32.1760
1618.87 25.2199
1618.98 20.7333
1619.20 15.4607
1619.42 12.5315
1619.64 10.7256
1619.86 9.50993
1620.08 8.65122
1620.52 7.52134
1620.96 6.82430
1621.40 6.35447
1621.84 6.01790
1622.72 5.56919
1623.59 5.28476
1624.47 5.08780
1625.35 4.94273
1627.11 4.74107
1628.86 4.60457
1630.62 4.50254
1632.38 4.42014
1635.89 4.28215
1637.65 4.21523
1639.40 4.14141
1641.16 4.04968
1642.04 3.99076
1642.91 3.91682
1643.79 3.82046
1644.23 3.76269
1644.67 3.70352
1645.11 3.67031
1645.33 3.69724
1645.55 3.81775
1645.66 3.95844
1645.77 4.21015
1645.88 4.67316
1645.99 5.56329
1646.10 7.48057
1646.15 9.28792
1646.21 12.2830
1646.26 17.6184
1646.29 22.0066
1646.32 28.0899
1646.35 37.4739
1646.37 51.3969
1646.40 73.3078
1646.43 108.007
1646.46 181.049
1646.50 235.913
1646.54 197.884
1646.57 131.563
1646.60 99.0507
1646.62 77.0367
1646.67 50.2930
1646.71 35.9278
1646.76 27.4938
1646.80 22.1499
1646.85 18.5516
1646.94 14.1413
1647.03 11.6231
1647.13 10.0355
1647.31 8.19473
1647.50 7.18324
1647.68 6.56161
1647.86 6.14370
1648.05 5.84552
1648.42 5.45026
1648.78 5.20282
1649.15 5.03338
1649.52 4.91002
1650.26 4.74163
1650.99 4.63129
1651.73 4.55214
1652.47 4.49187
1653.94 4.40359
1655.41 4.33940
1658.36 4.24390
1661.31 4.16489
1664.25 4.08259
1665.73 4.03142
1666.46 3.99987
1667.20 3.96136
1667.94 3.91168
1668.67 3.84704
1669.04 3.81624
1669.23 3.81217
1669.41 3.83641
1669.59 3.94827
1669.69 4.09379
1669.78 4.39095
1669.87 5.05371
1669.92 5.69648
1669.96 6.78619
1670.01 8.78170
1670.05 12.8469
1670.08 16.5403
1670.10 22.4244
1670.12 32.1850
1670.13 39.7150
1670.15 48.6213
1670.16 63.0955
1670.17 80.2682
1670.20 103.864
1670.21 100.273
1670.23 87.4874
1670.26 59.0876
1670.28 40.3232
1670.31 29.0999
1670.33 22.2745
1670.36 17.9157
1670.41 12.9366
1670.46 10.3196
1670.52 8.77139
1670.57 7.77445
1670.67 6.59889
1670.78 5.94792
1670.88 5.54340
1671.09 5.07876
1671.29 4.82198
1671.50 4.66133
1671.92 4.47239
1672.33 4.36377
1672.75 4.29244
1673.58 4.20124
1674.41 4.14187
1675.24 4.09719
1676.90 4.02755
1680.22 3.91074
1683.55 3.78448
1685.21 3.70826
1686.87 3.61721
1688.53 3.50439
1690.19 3.36046
1691.02 3.27352
1691.86 3.17638
1692.69 3.07404
1693.52 2.98943
1693.93 2.97646
1694.35 3.01719
1694.76 3.17851
1695.18 3.62913
1695.59 4.86892
1695.80 6.23144
1696.01 8.75374
1696.11 10.8509
1696.22 13.9335
1696.32 18.6438
1696.42 26.1125
1696.53 38.9698
1696.63 62.7798
1696.68 82.5164
1696.74 111.358
1696.79 154.319
1696.84 216.756
1696.92 364.029
1697.00 478.596
1697.08 403.113
1697.16 265.590
1697.26 161.731
1697.35 106.383
1697.44 75.5647
1697.54 57.2066
1697.63 45.2456
1697.73 37.1128
1697.91 27.0945
1698.10 21.2926
1698.29 17.6374
1698.66 13.3795
1699.04 11.0384
1699.41 9.59447
1699.79 8.62277
1700.16 7.93293
1700.91 7.02178
1701.66 6.45431
1702.41 6.06880
1703.16 5.79072
1704.66 5.41753
1706.15 5.18175
1706.90 5.09747
1707.65 5.03850
1708.03 5.02876
1708.40 5.06365
1708.59 5.13643
1708.78 5.34729
1708.87 5.61799
1708.96 6.25110
1709.01 6.94795
1709.06 8.33434
1709.08 9.62018
1709.10 11.5930
1709.13 14.8764
1709.15 20.6023
1709.18 30.1213
1709.20 36.2938
1709.23 30.1065
1709.25 20.5810
1709.27 15.2297
1709.29 12.0226
1709.32 9.94536
1709.34 8.67165
1709.38 7.17780
1709.42 6.40433
1709.51 5.67536
1709.59 5.35501
1709.77 5.08418
1709.94 4.97150
1710.28 4.87213
1710.63 4.82305
1711.31 4.76383
1712.00 4.72175
1713.38 4.65560
1714.75 4.60184
1717.50 4.51569
1720.25 4.44776
1723.00 4.39182
1725.75 4.34561
1727.12 4.32732
1728.50 4.31779
1729.19 4.32368
1729.87 4.35836
1730.22 4.41365
1730.56 4.57012
1730.73 4.77720
1730.82 4.97273
1730.90 5.30684
1730.99 5.94655
1731.03 6.51023
1731.08 7.40628
1731.12 8.94747
1731.16 11.8957
1731.18 14.5277
1731.21 18.3910
1731.23 24.4883
1731.25 34.5423
1731.27 52.8550
1731.30 64.8086
1731.33 52.8271
1731.35 34.5068
1731.37 26.3798
1731.39 20.6273
1731.42 13.9345
1731.45 10.5234
1731.49 8.65051
1731.52 7.46629
1731.55 6.71597
1731.62 5.81658
1731.69 5.32426
1731.76 5.03413
1731.89 4.71804
1732.16 4.46607
1732.43 4.36916
1732.96 4.29204
1733.50 4.25977
1734.58 4.22824
1735.65 4.21025
1736.73 4.19937
1737.80 4.20179
1738.34 4.21925
1738.87 4.28107
1739.14 4.37030
1739.41 4.61237
1739.55 4.92582
1739.61 5.21410
1739.68 5.69586
1739.75 6.58769
1739.78 7.36009
1739.81 8.50878
1739.85 10.4432
1739.88 13.7611
1739.91 20.4171
1739.93 26.1393
1739.95 34.2246
1739.97 52.4559
1740.00 64.3892
1740.03 52.5072
1740.05 34.2886
1740.07 25.0246
1740.09 18.9182
1740.11 14.9780
1740.13 12.3581
1740.17 9.26954
1740.21 7.61859
1740.25 6.64445
1740.29 6.02512
1740.37 5.31452
1740.45 4.93887
1740.53 4.71669
1740.69 4.47881
1741.01 4.29032
1741.33 4.21705
1741.97 4.15687
1742.61 4.12960
1743.88 4.09872
1745.16 4.07655
1750.27 3.99989
1755.37 3.91873
1760.48 3.82284
1765.59 3.70007
1768.14 3.62168
1770.69 3.52483
1773.25 3.39846
1774.53 3.31794
1775.80 3.22018
1777.08 3.09941
1777.72 3.03060
1778.36 2.96360
1778.68 2.93833
1778.99 2.93071
1779.31 2.96514
1779.63 3.10524
1779.79 3.26472
1779.95 3.54475
1780.11 4.05908
1780.27 5.05053
1780.43 7.19492
1780.51 9.23865
1780.59 12.6183
1780.67 18.8310
1780.71 23.9502
1780.75 31.4823
1780.79 43.0236
1780.83 61.5280
1780.87 92.5133
1780.91 143.545
1780.95 237.440
1781.00 308.236
1781.05 257.339
1781.09 168.438
1781.15 102.278
1781.20 67.5864
1781.25 48.1283
1781.30 36.3927
1781.35 28.7137
1781.41 23.6045
1781.51 17.2841
1781.62 13.6263
1781.72 11.3434
1781.93 8.68898
1782.14 7.24456
1782.35 6.35517
1782.56 5.75902
1782.76 5.33555
1783.18 4.76963
1783.60 4.40907
1784.43 3.96171
1785.27 3.67679
1786.10 3.46126
1787.77 3.11288
1788.61 2.95821
1789.44 2.81958
1790.28 2.72230
1791.11 2.74800
1791.53 2.87632
1791.95 3.17387
1792.37 3.81071
1792.78 5.17705
1792.99 6.41410
1793.20 8.34315
1793.41 11.4768
1793.62 16.8252
1793.83 26.7751
1793.93 35.1027
1794.04 47.3006
1794.14 66.2399
1794.25 96.3513
1794.35 146.603
1794.45 231.777
1794.58 393.034
1794.70 519.375
1794.82 439.801
1794.95 291.916
1795.07 190.254
1795.19 131.401
1795.32 96.2278
1795.44 74.0290
1795.56 59.2424
1795.69 48.9234
1795.93 35.8248
1796.18 28.0979
1796.42 23.1253
1796.92 17.2557
1797.41 13.9960
1797.90 11.9634
1798.39 10.5914
1798.88 9.61041
1799.87 8.31040
1800.85 7.49558
1801.84 6.93900
1802.82 6.53526
1804.79 5.98800
1806.76 5.63268
1808.73 5.38058
1810.70 5.18999
1814.63 4.91128
1818.57 4.69800
1820.54 4.59570
1821.52 4.54063
1822.51 4.47896
1823.49 4.40482
1823.98 4.36005
1824.47 4.30830
1824.97 4.25147
1825.21 4.22697
1825.46 4.21977
1825.70 4.27637
1825.83 4.37588
1825.95 4.60361
1826.07 5.15800
1826.14 5.73375
1826.20 6.73958
1826.26 8.72444
1826.29 10.4576
1826.32 13.0325
1826.35 17.3361
1826.38 24.7992
1826.41 38.6558
1826.43 49.4525
1826.44 64.2588
1826.46 83.7710
1826.47 105.239
1826.50 136.911
1826.53 115.935
1826.56 77.6568
1826.59 49.6800
1826.62 34.6372
1826.65 25.7138
1826.68 20.4173
1826.72 16.8487
1826.75 14.4750
1826.81 11.4548
1826.87 9.70253
1826.94 8.58777
1827.06 7.28634
1827.19 6.57095
1827.31 6.12764
1827.57 5.61811
1827.82 5.33568
1828.07 5.15779
1828.57 4.94589
1829.08 4.82157
1829.58 4.73805
1830.59 4.62774
1831.59 4.55295
1832.60 4.49498
1834.61 4.40233
1838.64 4.24814
1842.66 4.09159
1846.69 3.89852
1848.70 3.77325
1850.72 3.61390
1851.72 3.51536
1852.73 3.39976
1853.74 3.26297
1854.74 3.10444
1855.25 3.02097
1855.75 2.94491
1856.25 2.90019
1856.76 2.95604
1857.01 3.07900
1857.26 3.34177
1857.51 3.88309
1857.76 5.02337
1857.89 6.05302
1858.02 7.66095
1858.14 10.2867
1858.27 14.7961
1858.39 23.3596
1858.46 30.6304
1858.52 41.6060
1858.58 58.9580
1858.64 87.9055
1858.71 138.941
1858.77 229.507
1858.84 385.753
1858.90 504.023
1858.97 422.249
1859.03 278.167
1859.07 212.241
1859.11 165.757
1859.19 107.383
1859.27 75.4850
1859.35 56.7530
1859.43 44.6258
1859.50 36.5198
1859.66 26.4600
1859.82 20.6939
1859.97 17.0513
1860.29 12.8202
1860.60 10.4934
1860.92 9.05406
1861.23 8.08061
1861.55 7.37975
1862.17 6.43259
1862.80 5.81216
1863.43 5.35753
1864.06 4.99295
1865.32 4.38214
1865.94 4.09381
1866.57 3.80753
1866.89 3.67371
1867.20 3.56663
