Br-81(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
9570.04 0.232391
9570.63 0.465025
9570.92 0.743578
9571.22 1.36871
9571.37 2.02114
9571.51 3.23708
9571.66 5.85253
9571.74 8.30709
9571.81 12.1023
9571.91 19.3911
9572.00 24.1955
9572.10 19.3909
9572.19 12.1023
9572.25 8.95623
9572.31 6.74734
9572.42 4.09650
9572.54 2.70037
9572.66 1.89865
9572.89 1.07392
9573.12 0.688593
9573.59 0.351847
9574.05 0.214267
9574.98 0.105249
9575.91 0.0639696
9579.62 0.0218483
9587.06 0.0113002
9594.49 0.0100388
9601.92 0.0103836
9616.79 0.0130468
9631.66 0.0185231
9646.52 0.0299460
9653.96 0.0407813
9661.39 0.0594207
9668.82 0.0955885
9672.54 0.127974
9676.25 0.180366
9679.97 0.272958
9681.83 0.348055
9683.69 0.457859
9685.55 0.626063
9687.40 0.897398
9689.26 1.35923
9691.12 2.16410
9693.06 3.46036
9695.00 4.32364
9696.94 3.45867
9698.88 2.16255
9700.21 1.54572
9701.53 1.12996
9702.86 0.850129
9704.18 0.657782
9706.83 0.422664
9709.48 0.292609
9712.13 0.214096
9714.78 0.163439
9720.08 0.104519
9725.38 0.0730562
9730.67 0.0544055
9741.27 0.0345141
9751.87 0.0249127
9762.47 0.0198166
9783.66 0.0158500
9804.86 0.0168329
9815.46 0.0194668
9826.06 0.0248373
9836.65 0.0364053
9841.95 0.0476227
9847.25 0.0673651
9852.55 0.107201
9855.20 0.144529
9857.85 0.208110
9860.50 0.329910
9861.83 0.437495
9863.15 0.608976
9864.47 0.905871
9865.14 1.14150
9865.80 1.47899
9866.46 1.98263
9867.12 2.76505
9867.79 4.03222
9868.45 6.10956
9869.22 9.76724
9870.00 12.1998
9870.78 9.76069
9871.55 6.10453
9872.17 4.15570
9872.78 2.92043
9873.39 2.13259
9874.00 1.61406
9875.22 1.00712
9876.44 0.685830
9877.66 0.497323
9878.88 0.378228
9881.33 0.242529
9883.77 0.171674
9886.21 0.130479
9891.10 0.0879081
9895.98 0.0688721
9900.87 0.0604697
9910.64 0.0605442
9920.41 0.0801892
9925.30 0.101829
9930.19 0.139262
9935.07 0.208905
9937.52 0.267608
9939.96 0.356338
9942.40 0.498099
9943.62 0.602173
9944.84 0.740589
9946.07 0.928660
9947.29 1.18845
9948.51 1.55206
9949.73 2.05663
9951.87 3.28620
9954.00 4.10553
9955.07 3.86333
9956.14 3.28411
9958.27 2.05432
9959.88 1.42027
9961.49 1.01083
9963.10 0.745434
9964.71 0.568296
9967.94 0.358633
9971.16 0.246156
9974.38 0.179699
9977.60 0.137489
9984.05 0.0894686
9990.49 0.0652087
9996.93 0.0541086
10000.2 0.0542985
10003.4 0.0652582
10005.0 0.0841052
10006.6 0.138944
10007.4 0.213614
10008.2 0.407980
10008.6 0.650568
10009.0 1.23120
10009.2 1.88079
10009.4 3.21990
10009.5 4.48091
10009.6 6.59683
10009.7 10.4112
10009.8 13.4493
10009.8 18.5221
10009.9 29.6334
10010.0 36.9126
10010.1 29.6331
10010.2 18.4203
10010.3 12.1144
10010.3 8.20970
10010.4 5.83427
10010.5 4.48032
10010.7 2.69827
10010.8 1.83602
10011.1 0.990817
10011.4 0.623064
10012.0 0.319454
10012.7 0.200313
10013.9 0.108336
10015.1 0.0740340
10017.6 0.0476376
10020.1 0.0375770
10025.0 0.0294600
10030.0 0.0263271
10034.9 0.0253861
10039.9 0.0269977
10044.8 0.0396433
10047.3 0.0855969
10048.5 0.233498
10049.2 0.623216
10049.5 1.36699
10049.6 2.26650
10049.8 4.17880
10049.9 6.63088
10050.0 8.31813
10050.1 6.63082
10050.2 4.16137
10050.4 2.03243
10050.6 1.11465
10051.0 0.474281
10051.8 0.173068
10053.3 0.0669468
10056.3 0.0361112
10062.4 0.0305217
10068.5 0.0343853
10074.5 0.0440119
10080.6 0.0649670
10083.7 0.0851639
10086.7 0.120407
10089.7 0.190467
10091.3 0.254982
10092.8 0.362784
10094.3 0.562946
10095.1 0.733998
10095.8 0.997600
10096.6 1.43146
10097.0 1.75941
10097.3 2.20791
10097.7 2.83749
10098.1 3.74435
10098.5 5.07586
10098.9 6.96289
10099.4 11.1631
10100.0 13.8971
10100.3 13.0679
10100.6 11.0851
10101.2 6.96274
10101.5 5.07640
10101.9 3.77436
10102.6 2.26669
10103.4 1.48041
10104.1 1.04237
10104.8 0.770598
10105.6 0.595972
10107.0 0.390582
10108.5 0.279388
10110.0 0.213587
10112.9 0.144577
10115.8 0.112961
10118.8 0.0987007
10124.6 0.0978749
10130.5 0.129884
10133.4 0.166465
10136.4 0.231389
10139.3 0.357842
10140.8 0.469290
10142.2 0.644074
10143.0 0.773382
10143.7 0.943227
10144.4 1.17484
10145.2 1.50010
10145.9 1.98010
10146.6 2.69403
10147.4 3.80069
10148.1 5.52324
10149.1 8.84343
10150.0 11.0237
10150.5 10.3695
10151.0 8.80396
10151.9 5.52015
10152.8 3.47691
10153.7 2.30088
10154.6 1.60826
10155.6 1.17832
10157.4 0.704586
10159.2 0.467970
10161.0 0.332965
10162.8 0.249866
10166.4 0.156579
10170.1 0.108338
10173.7 0.0803755
10181.0 0.0508993
10188.2 0.0366639
10195.5 0.0290057
10210.0 0.0226340
10224.6 0.0232802
10231.8 0.0265844
10239.1 0.0336232
10246.3 0.0489360
10250.0 0.0635983
10253.6 0.0888353
10257.2 0.137701
10259.1 0.181512
10260.9 0.251934
10262.7 0.377019
10264.5 0.625635
10265.4 0.853209
10266.3 1.22178
10267.2 1.85215
10268.1 2.94114
10269.1 4.69494
10270.0 5.86349
10270.9 4.69500
10271.9 2.94237
10272.5 2.17536
10273.0 1.63766
10274.2 1.00103
10275.4 0.664912
10276.5 0.474808
10277.7 0.356948
10278.8 0.280872
10281.1 0.192184
10283.4 0.146545
10285.7 0.122240
10290.4 0.107936
10295.0 0.129514
10297.3 0.160461
10299.6 0.218981
10301.9 0.337883
10303.1 0.446927
10304.2 0.623527
10305.4 0.941168
10306.0 1.20118
10306.5 1.57627
10307.1 2.16367
10307.7 3.10089
10308.0 3.80432
10308.3 4.73869
10308.5 5.98632
10308.8 7.57171
10309.4 12.1096
10310.0 15.1364
10310.3 14.2163
10310.6 12.1071
10311.2 7.56851
10311.8 4.55414
10312.4 2.93443
10313.0 2.00258
10313.6 1.44975
10314.3 1.08958
10314.9 0.850696
10316.1 0.557561
10317.3 0.393894
10318.6 0.293623
10321.0 0.182722
10323.5 0.125540
10325.9 0.0923261
10330.8 0.0571623
10335.8 0.0397382
10340.7 0.0298440
10350.5 0.0196356
10360.3 0.0151564
10370.1 0.0143801
10375.1 0.0164725
10380.0 0.0244935
10382.4 0.0363453
10384.9 0.0696680
10386.1 0.114862
10387.3 0.236342
10388.0 0.395079
10388.6 0.788452
10388.9 1.26485
10389.2 2.28943
10389.3 3.42094
10389.5 5.40382
10389.6 7.19200
10389.6 9.50665
10389.7 13.5444
10389.8 19.4006
10389.9 31.3306
10390.0 38.7775
10390.1 31.3302
10390.2 19.4005
10390.3 11.8101
10390.4 7.47161
10390.5 5.05629
10390.6 3.72194
10390.9 2.13983
10391.1 1.40587
10391.5 0.727704
10391.9 0.444150
10392.8 0.216538
10393.6 0.129946
10395.3 0.0635145
10397.1 0.0390335
10403.9 0.0141474
10410.7 0.00903709
10417.6 0.00702019
10431.3 0.00527273
10445.0 0.00447032
10472.3 0.00377438
10499.7 0.00371535
10527.1 0.00438193
10540.8 0.00525885
10554.5 0.00698346
10568.1 0.0108016
10575.0 0.0146362
10581.8 0.0216217
10585.3 0.0275043
10588.7 0.0364201
10592.1 0.0509139
10595.5 0.0768128
10597.2 0.0981794
10598.9 0.130127
10600.6 0.180971
10602.4 0.269100
10604.1 0.442010
10604.9 0.599690
10605.8 0.854765
10606.6 1.31875
10607.1 1.70285
10607.5 2.25931
10607.9 3.14932
10608.1 3.80896
10608.3 4.63522
10608.6 5.79114
10608.8 7.28493
10609.0 9.30854
10609.2 12.0257
10609.6 19.2985
10610.0 23.9743
10610.2 22.4726
10610.4 19.1081
10610.8 12.0241
10611.2 7.53644
10611.6 4.96484
10612.0 3.45616
10612.4 2.52244
10612.8 1.91312
10613.2 1.49676
10613.9 0.988835
10614.7 0.697028
10615.5 0.517071
10617.0 0.317445
10618.6 0.214031
10620.1 0.154402
10621.7 0.116526
10623.3 0.0912806
10626.4 0.0604612
10629.5 0.0431531
10632.6 0.0324758
10635.7 0.0254292
10641.9 0.0170000
10648.1 0.0123420
10654.4 0.00949977
10660.6 0.00763907
10673.0 0.00543344
10685.5 0.00423041
10710.3 0.00305641
10735.2 0.00258930
10760.1 0.00254599
10785.0 0.00362142
10797.4 0.00828668
10803.6 0.0264236
10806.7 0.0944630
10807.5 0.160826
10808.3 0.331914
10808.7 0.548217
10809.1 1.07106
10809.3 1.68399
10809.4 2.90059
10809.5 4.12172
10809.6 5.95991
10809.7 9.64698
10809.8 16.3157
10809.9 25.8312
10810.0 32.6866
10810.1 25.8311
10810.2 16.3157
10810.2 11.9595
10810.3 8.70462
10810.4 5.02413
10810.5 3.20508
10810.6 2.26845
10810.9 1.24129
10811.1 0.792067
10811.6 0.396795
10812.0 0.239993
10813.0 0.113987
10813.9 0.0671631
10817.7 0.0190887
10825.1 0.00643608
10840.1 0.00327222
10870.0 0.00286385
10899.9 0.00430068
10914.9 0.00898749
10922.4 0.0252059
10926.1 0.0845200
10927.0 0.142945
10928.0 0.297030
10928.4 0.496876
10928.9 0.982311
10929.1 1.58056
10929.4 2.84986
10929.5 4.19910
10929.6 6.42879
10929.7 8.41126
10929.7 11.3431
10929.8 15.7806
10929.8 21.4166
10929.9 34.9033
10930.0 42.8101
10930.1 34.9032
10930.2 21.4168
10930.2 14.0904
10930.3 9.26089
10930.4 6.42925
10930.5 4.85934
10930.6 2.85047
10930.8 1.90577
10931.1 1.00080
10931.4 0.623673
10932.0 0.304390
10932.6 0.182934
10933.9 0.0896894
10935.1 0.0560227
10940.0 0.0291501
10944.9 0.0625651
10946.1 0.101473
10947.4 0.206394
10948.0 0.345082
10948.6 0.691079
10948.9 1.11325
10949.2 2.03019
10949.4 3.05449
10949.5 4.87378
10949.6 6.53688
10949.7 8.71638
10949.7 12.5771
10949.8 18.0846
10949.9 28.7131
10950.0 36.0731
10950.1 28.7128
10950.2 17.9932
10950.3 12.5770
10950.4 8.71631
10950.4 6.28887
10950.5 4.70928
10950.7 2.88933
10950.8 1.98350
10951.1 1.07506
10951.4 0.671841
10952.1 0.334312
10952.7 0.200518
10953.9 0.0963651
10955.2 0.0579016
10960.2 0.0185902
10970.1 0.00826542
10980.1 0.00664504
10990.0 0.00662770
11000.0 0.00748723
11009.9 0.00973639
11019.9 0.0188394
11024.9 0.0499955
11026.1 0.0806587
11027.4 0.162909
11028.0 0.270267
11028.6 0.546155
11028.9 0.883615
11029.2 1.67018
11029.4 2.56058
11029.5 4.21217
11029.6 5.79643
11029.7 8.37751
11029.8 12.8227
11029.8 20.2821
11029.9 32.6231
11030.0 40.4314
11030.1 32.6231
11030.2 20.1587
11030.2 13.5791
11030.3 9.75941
11030.4 6.92198
11030.4 5.32961
11030.6 3.29231
11030.7 2.21947
11030.9 1.19744
11031.2 0.747242
11031.7 0.372655
11032.2 0.226938
11033.3 0.111894
11034.3 0.0697387
11038.4 0.0278721
11046.7 0.0202309
11055.0 0.0239561
11063.3 0.0334199
11071.6 0.0532625
11075.7 0.0715758
11079.8 0.101902
11084.0 0.157174
11086.1 0.203410
11088.1 0.273076
11090.2 0.384123
11092.3 0.573687
11093.3 0.721210
11094.3 0.922830
11095.4 1.20682
11096.4 1.59582
11098.2 2.53279
11100.0 3.14918
11101.8 2.53174
11103.6 1.59481
11105.3 1.02016
11106.9 0.683847
11108.6 0.482109
11110.3 0.355244
11113.6 0.213772
11116.9 0.142074
11120.2 0.101205
11123.5 0.0758432
11130.2 0.0474383
11136.8 0.0327996
11143.5 0.0243220
11156.7 0.0154882
11170.0 0.0113673
11183.3 0.00940256
11196.6 0.00947966
11203.2 0.0139620
11206.5 0.0321380
11208.2 0.0983847
11209.0 0.316663
11209.5 0.933278
11209.7 2.23111
11209.8 3.94294
11209.9 8.37575
11209.9 13.1018
11210.0 16.7175
11210.1 13.1018
11210.1 8.37581
11210.2 4.49040
11210.3 2.61206
11210.5 1.20235
11210.8 0.426969
11211.5 0.133039
11212.9 0.0417676
11215.7 0.0163394
11221.3 0.00963892
11232.5 0.00826107
11243.6 0.00877718
11254.8 0.0103082
11266.0 0.0136457
11271.6 0.0168256
11277.1 0.0223821
11282.7 0.0337330
11285.5 0.0446351
11288.3 0.0639538
11291.1 0.103649
11292.5 0.141838
11293.9 0.208085
11295.3 0.341084
11296.0 0.463955
11296.7 0.665816
11297.4 1.04457
11297.7 1.36782
11298.1 1.86502
11298.4 2.68076
11298.8 4.13282
11299.0 5.34315
11299.1 6.97903
11299.3 9.33609
11299.5 12.7146
11299.7 20.2685
11300.0 25.2762
11300.3 20.2676
11300.5 12.7139
11300.8 8.40303
11301.0 5.76508
11301.2 4.13301
11301.5 3.08245
11301.9 1.88375
11302.4 1.26291
11302.8 0.904089
11303.3 0.679282
11304.2 0.427059
11305.1 0.293963
11306.0 0.217002
11307.9 0.135043
11309.7 0.0952943
11311.5 0.0734885
11315.2 0.0530785
11318.9 0.0472920
11322.5 0.0534796
11326.2 0.104390
11327.1 0.155713
11328.0 0.290581
11328.5 0.464532
11328.9 0.898870
11329.2 1.41097
11329.4 2.54327
11329.5 3.76263
11329.6 5.80637
11329.7 9.86287
11329.8 13.8017
11329.8 19.4699
11329.9 31.4017
11330.0 38.9909
11330.1 31.4018
11330.2 19.4702
11330.2 12.2953
11330.3 8.44403
11330.4 5.80702
11330.5 4.36463
11330.6 2.62158
11330.8 1.78585
11331.1 0.949212
11331.3 0.602246
11331.9 0.311911
11332.5 0.199387
11333.7 0.114226
11334.9 0.0840220
11339.6 0.0607134
11344.3 0.0698178
11349.0 0.0950201
11353.7 0.148564
11356.1 0.198100
11358.4 0.279464
11360.8 0.427346
11362.0 0.550225
11363.1 0.732169
11364.3 1.02122
11365.5 1.50217
11366.1 1.87140
11366.7 2.37465
11367.3 3.06670
11367.8 3.99200
11368.9 6.38819
11370.0 7.96319
11371.1 6.36331
11372.2 3.99066
11373.2 2.49715
11374.3 1.65066
11375.3 1.14945
11376.4 0.842407
11378.4 0.503315
11380.5 0.333988
11382.6 0.238425
11384.7 0.179593
11388.9 0.114428
11393.1 0.0815726
11397.3 0.0633097
11405.6 0.0471452
11414.0 0.0465592
11418.1 0.0526079
11422.3 0.0665724
11426.5 0.0983086
11428.6 0.129555
11430.7 0.184397
11432.8 0.292929
11433.8 0.392280
11434.9 0.553976
11435.9 0.848897
11436.4 1.09122
11437.0 1.45238
11437.5 2.01963
11438.0 2.96805
11438.3 3.68766
11438.5 4.66392
11438.8 5.99943
11439.0 7.81088
11439.5 12.5082
11440.0 15.5415
11440.3 14.5814
11440.5 12.4049
11441.0 7.80940
11441.4 5.17697
11441.8 3.56123
11442.2 2.55888
11442.6 1.91229
11443.4 1.17290
11444.3 0.789082
11445.1 0.566896
11445.9 0.427513
11447.5 0.269685
11449.2 0.187364
11450.8 0.139176
11454.1 0.0881401
11457.4 0.0630676
11460.6 0.0491296
11467.2 0.0353407
11473.7 0.0296864
11480.3 0.0277801
11493.4 0.0306607
11506.5 0.0433969
11513.1 0.0567018
11519.6 0.0799622
11526.2 0.124760
11529.4 0.164192
11532.7 0.226301
11536.0 0.332352
11537.6 0.415194
11539.3 0.531099
11540.9 0.700908
11542.5 0.957449
11544.2 1.35712
11545.8 1.97718
11547.9 3.14018
11550.0 3.90640
11552.1 3.13866
11554.2 1.97565
11555.6 1.41816
11557.1 1.03997
11558.5 0.784253
11559.9 0.608820
11562.8 0.392713
11565.6 0.272664
11568.5 0.200093
11571.3 0.153267
11577.0 0.0992066
11582.7 0.0716272
11588.4 0.0596108
11591.3 0.0610768
11594.1 0.0774869
11595.6 0.104606
11597.0 0.181826
11597.7 0.286843
11598.4 0.557946
11598.8 0.900198
11599.1 1.68611
11599.3 2.57594
11599.5 4.39461
11599.6 6.08768
11599.7 8.88583
11599.7 13.7963
11599.8 21.7555
11599.9 34.5306
11600.0 43.4294
11600.1 34.5303
11600.2 21.7552
11600.2 16.1962
11600.3 11.8293
11600.4 6.86109
11600.5 4.39358
11600.6 3.11992
11600.9 1.72059
11601.1 1.10767
11601.6 0.567681
11602.0 0.353095
11603.0 0.180073
11603.9 0.115249
11607.6 0.0465935
11611.4 0.0313029
11615.1 0.0246627
11622.6 0.0181412
11630.0 0.0146539
11645.0 0.0112749
11652.4 0.0126869
11656.1 0.0225206
11658.0 0.0607437
11658.9 0.191075
11659.4 0.579597
11659.6 1.43181
11659.8 2.80741
11659.9 6.17638
11659.9 10.1747
11660.0 12.3380
11660.1 9.56895
11660.1 6.17640
11660.2 3.42675
11660.3 2.07305
11660.5 0.958728
11660.8 0.358853
11661.4 0.116473
11662.6 0.0380743
11665.1 0.0155139
11670.1 0.00909293
11680.0 0.00684599
11689.9 0.00629982
11694.9 0.00730638
11697.4 0.0121084
11698.6 0.0295186
11699.3 0.0844818
11699.6 0.224317
11699.7 0.493799
11699.9 1.51209
11700.0 3.00950
11700.1 1.51209
11700.3 0.373744
11700.5 0.159711
11700.9 0.0561258
11701.8 0.0200646
11703.4 0.00915589
11706.6 0.00604799
11713.1 0.00504966
11726.1 0.00452850
11752.1 0.00421151
11778.1 0.00440939
11804.0 0.00528278
11830.0 0.00758645
11843.0 0.00999853
11856.0 0.0144355
11862.5 0.0181659
11869.0 0.0238103
11875.5 0.0329528
11882.0 0.0491169
11885.2 0.0623432
11888.5 0.0819341
11891.7 0.112710
11895.0 0.164842
11898.2 0.264318
11899.8 0.351180
11901.5 0.488315
11903.1 0.723830
11903.9 0.907214
11904.7 1.16612
11905.5 1.54457
11906.3 2.11871
11907.1 3.01874
11907.9 4.43834
11909.0 7.10013
11910.0 8.87388
11910.5 8.34189
11911.0 7.09860
11912.1 4.43685
11913.2 2.65862
11914.2 1.70177
11915.3 1.16164
11916.4 0.836324
11917.5 0.626569
11918.6 0.486812
11920.7 0.317098
11922.9 0.222116
11925.1 0.164338
11929.4 0.100309
11933.7 0.0676639
11938.0 0.0488250
11942.4 0.0369849
11946.7 0.0290646
11955.4 0.0194620
11964.0 0.0140873
11972.7 0.0107822
11981.3 0.00860946
11998.7 0.00603391
12016.0 0.00464710
12050.6 0.00339573
12085.3 0.00317872
12102.6 0.00343277
12119.9 0.00411316
12137.2 0.00575815
12145.9 0.00744643
12154.5 0.0105413
12158.9 0.0131465
12163.2 0.0171136
12167.5 0.0235837
12171.9 0.0352044
12174.0 0.0448714
12176.2 0.0593405
12178.4 0.0826638
12180.5 0.123378
12182.7 0.205187
12184.9 0.406348
12185.9 0.642959
12186.5 0.843779
12187.0 1.15301
12187.6 1.66124
12187.8 2.04485
12188.1 2.56876
12188.4 3.30302
12188.6 4.35864
12188.9 5.90557
12189.2 8.16526
12189.6 13.0487
12190.0 16.2978
12190.2 15.2979
12190.4 13.0476
12190.8 8.16425
12191.3 4.70343
12191.8 2.94426
12192.2 1.98008
12192.7 1.41104
12193.1 1.04578
12193.6 0.808420
12194.5 0.522965
12195.5 0.363945
12196.4 0.268533
12198.2 0.163129
12200.1 0.109747
12201.9 0.0790790
12203.8 0.0598711
12205.6 0.0471175
12209.3 0.0316195
12213.0 0.0230178
12216.7 0.0177522
12220.4 0.0143351
12227.8 0.0103668
12235.2 0.00836326
12250.0 0.00703176
12264.8 0.00806520
12272.1 0.00982468
12279.5 0.0133560
12283.2 0.0164195
12286.9 0.0211304
12290.6 0.0288448
12294.3 0.0426366
12298.0 0.0711341
12299.9 0.0983204
12301.7 0.145091
12303.6 0.237076
12305.4 0.455950
12306.3 0.700810
12306.8 0.900123
12307.3 1.19474
12307.7 1.65234
12308.2 2.40558
12308.6 3.72292
12308.9 4.73954
12309.1 6.09726
12309.6 9.72174
12310.0 12.1243
12310.5 9.63509
12310.9 6.02947
12311.3 3.79912
12311.8 2.51424
12312.2 1.75643
12312.6 1.29422
12313.5 0.774117
12314.3 0.511733
12315.2 0.362519
12316.0 0.270029
12317.7 0.166467
12319.4 0.112776
12321.1 0.0817724
12322.8 0.0621737
12324.5 0.0490083
12327.9 0.0329463
12331.3 0.0239551
12334.7 0.0184127
12338.1 0.0147639
12345.0 0.0104285
12351.8 0.00808835
12365.4 0.00591491
12379.0 0.00524325
12392.6 0.00553822
12406.2 0.00810040
12413.0 0.0167378
12416.4 0.0477326
12418.1 0.156371
12419.0 0.496533
12419.2 0.785339
12419.4 1.37523
12419.6 2.92923
12419.7 4.89769
12419.8 8.63854
12419.9 13.6847
12420.0 17.2548
12420.1 13.6846
12420.2 8.63858
12420.2 6.04566
12420.3 4.21683
12420.4 2.38941
12420.7 1.00683
12421.0 0.546506
12421.2 0.347876
12422.3 0.107374
12424.4 0.0343176
12428.7 0.0149042
12437.2 0.0117283
12445.7 0.0142418
12454.2 0.0202704
12458.5 0.0254967
12462.8 0.0334418
12467.0 0.0462476
12471.3 0.0686571
12475.5 0.113425
12479.8 0.222833
12481.9 0.348996
12483.0 0.456480
12484.0 0.619012
12485.1 0.885475
12485.6 1.08248
12486.2 1.34828
12486.7 1.71522
12487.2 2.23305
12487.8 2.97513
12488.3 4.03327
12489.1 6.45450
12490.0 8.06902
12490.4 7.59355
12490.9 6.45338
12491.7 4.03217
12492.7 2.29132
12493.7 1.40793
12494.8 0.935135
12495.8 0.662804
12496.8 0.490927
12497.8 0.377389
12499.8 0.242726
12501.8 0.168613
12503.8 0.124053
12507.8 0.0752539
12511.9 0.0505306
12515.9 0.0363780
12519.9 0.0274931
12523.9 0.0215795
12532.0 0.0144158
12540.0 0.0104134
12548.1 0.00795373
12556.1 0.00633646
12572.2 0.00441554
12588.3 0.00337723
12620.5 0.00242542
12652.8 0.00223429
12668.9 0.00240655
12685.0 0.00289905
12701.1 0.00412759
12709.1 0.00540939
12717.2 0.00778346
12721.2 0.00979858
12725.2 0.0128738
12729.2 0.0179269
12733.3 0.0270297
12735.3 0.0346574
12737.3 0.0461244
12739.3 0.0646106
12741.3 0.0972556
12743.3 0.163704
12744.3 0.226052
12745.3 0.330782
12746.3 0.531679
12746.8 0.705636
12747.3 0.979274
12747.9 1.45535
12748.1 1.82089
12748.4 2.33510
12748.6 3.08335
12748.9 4.21196
12749.1 5.96851
12749.4 8.71774
12749.5 11.2978
12749.7 14.0730
12750.0 17.5148
12750.2 16.3835
12750.3 13.8988
12750.7 8.71692
12750.9 5.96785
12751.2 4.21142
12751.4 3.08291
12751.7 2.33472
12752.2 1.45506
12752.6 0.993071
12753.1 0.714069
12753.6 0.540035
12754.6 0.337670
12755.6 0.230694
12756.6 0.167511
12757.6 0.127155
12758.6 0.0998378
12760.6 0.0663113
12762.5 0.0473103
12764.5 0.0355153
12766.5 0.0276956
12770.5 0.0182986
12774.4 0.0130819
12778.4 0.00988795
12782.3 0.00779093
12790.3 0.00529388
12798.2 0.00391857
12814.0 0.00253049
12829.9 0.00187675
12845.7 0.00151727
12877.4 0.00115947
12940.7 0.000938575
13004.1 0.000964474
13067.5 0.00121096
13099.2 0.00149342
13130.8 0.00202316
13162.5 0.00315884
13178.4 0.00428177
13194.2 0.00630660
13202.1 0.00799308
13210.0 0.0105394
13218.0 0.0146477
13225.9 0.0219146
13229.8 0.0278514
13233.8 0.0366452
13237.8 0.0504640
13241.7 0.0739858
13245.7 0.118850
13247.7 0.158260
13249.6 0.220727
13251.6 0.327755
13253.6 0.531327
13254.6 0.707004
13255.6 0.975775
13256.6 1.40171
13257.6 2.08217
13258.8 3.33622
13260.0 4.16274
13261.2 3.32457
13262.5 2.08143
13263.6 1.32798
13264.7 0.889776
13265.8 0.627017
13266.9 0.461724
13269.2 0.276693
13271.4 0.183351
13273.7 0.129881
13275.9 0.0968323
13280.4 0.0597311
13284.9 0.0405028
13289.4 0.0293151
13293.9 0.0222450
13298.4 0.0175064
13307.3 0.0117265
13316.3 0.00848598
13325.3 0.00648887
13334.3 0.00517751
13352.2 0.00362324
13370.2 0.00278561
13406.1 0.00200500
13442.0 0.00174877
13477.9 0.00179571
13495.8 0.00196226
13513.8 0.00237149
13531.7 0.00406700
13540.7 0.00991116
13545.2 0.0308642
13547.4 0.100468
13548.0 0.160357
13548.5 0.296190
13549.1 0.709555
13549.4 1.30026
13549.5 1.86645
13549.7 2.81328
13549.8 4.52215
13550.0 5.61656
13550.2 4.52204
13550.3 2.80510
13550.6 1.43578
13550.8 0.814629
13551.3 0.352330
13551.8 0.193613
13552.3 0.122213
13553.3 0.0619051
13554.3 0.0378503
13558.3 0.0122201
13566.3 0.00535429
13582.3 0.00416960
13598.3 0.00494051
13614.3 0.00685260
13622.3 0.00852286
13630.3 0.0110829
13638.3 0.0152629
13646.3 0.0227433
13650.3 0.0289364
13654.3 0.0382207
13658.3 0.0530520
13662.3 0.0788187
13666.3 0.129916
13668.3 0.176625
13670.3 0.253895
13672.3 0.394955
13673.3 0.513278
13674.3 0.692111
13675.3 0.978463
13675.8 1.18923
13676.3 1.47061
13676.8 1.85407
13677.3 2.38663
13677.8 3.13532
13678.3 4.15616
13679.1 6.65229
13680.0 8.31730
13680.4 7.82698
13680.9 6.65126
13681.7 4.15517
13682.3 3.04761
13682.8 2.28822
13683.9 1.38267
13684.9 0.905381
13686.0 0.635555
13687.1 0.467619
13688.1 0.358589
13690.2 0.229080
13692.4 0.158779
13694.5 0.116544
13698.8 0.0706944
13703.0 0.0476201
13707.3 0.0344721
13711.5 0.0263144
13715.8 0.0209610
13724.3 0.0147860
13732.8 0.0123235
13741.3 0.0163679
13745.6 0.0395914
13747.7 0.127679
13748.8 0.424090
13749.1 0.688255
13749.3 1.27039
13749.5 1.94413
13749.6 3.16864
13749.7 5.89057
13749.8 8.82744
13749.8 13.6541
13749.9 21.3754
13750.0 27.2893
13750.1 21.3754
13750.2 13.6542
13750.2 9.39168
13750.3 6.57687
13750.4 3.60713
13750.5 2.23412
13750.6 1.55465
13750.9 0.833632
13751.1 0.527302
13751.6 0.263158
13752.0 0.158532
13753.9 0.0474774
13757.6 0.0164739
13765.1 0.00781732
13772.6 0.00584947
13780.1 0.00499074
13795.0 0.00422576
13810.0 0.00396946
13839.9 0.00438149
13854.9 0.00583089
13862.4 0.0102993
13866.1 0.0264491
13868.0 0.0847546
13868.9 0.280730
13869.4 0.838347
13869.6 1.98763
13869.7 3.71191
13869.9 7.90374
13869.9 12.7886
13870.0 15.8136
13870.1 12.7886
13870.1 7.90379
13870.3 3.93920
13870.4 2.29091
13870.6 0.984271
13871.0 0.338761
13871.8 0.104446
13873.5 0.0322344
13876.8 0.0124969
13883.5 0.00776087
13890.2 0.00739084
13896.8 0.00782399
13910.2 0.00987025
13923.5 0.0138705
13936.9 0.0221825
13943.5 0.0300943
13950.2 0.0437796
13956.9 0.0705892
13960.2 0.0948956
13963.5 0.134574
13966.9 0.206162
13968.5 0.265360
13970.2 0.352921
13971.9 0.491046
13973.5 0.721866
13974.4 0.898147
13975.2 1.13437
13976.0 1.45681
13976.9 1.89335
13978.4 3.03095
13980.0 3.78236
13980.8 3.55583
13981.6 3.02244
13983.1 1.89267
13984.4 1.26915
13985.7 0.883477
13987.0 0.640477
13988.2 0.481814
13990.8 0.297651
13993.3 0.201433
13995.9 0.145148
13998.4 0.109846
14003.5 0.0697389
14008.6 0.0487891
14013.7 0.0366215
14023.8 0.0239474
14034.0 0.0181265
14044.2 0.0153560
14064.5 0.0144244
14084.9 0.0184417
14095.0 0.0234090
14105.2 0.0325801
14115.4 0.0512282
14120.5 0.0684918
14125.5 0.0972039
14130.6 0.150207
14133.2 0.194980
