Sb-123(n,g) ENDF/B-VII.1
1119.66 0.198297
1119.91 0.209233
1120.15 0.276555
1120.28 0.375702
1120.40 0.629363
1120.46 0.925588
1120.53 1.56260
1120.56 2.18842
1120.59 3.28613
1120.62 5.39109
1120.64 7.22957
1120.65 9.68934
1120.68 15.4401
1120.70 19.2711
1120.73 15.4385
1120.75 9.68594
1120.77 7.08869
1120.78 5.29169
1120.81 3.23087
1120.84 2.15193
1120.88 1.53410
1120.94 0.894430
1121.00 0.599769
1121.13 0.339297
1121.25 0.231279
1121.50 0.143014
1121.75 0.107263
1122.25 0.0778453
1122.75 0.0677972
1123.25 0.0696320
1123.75 0.0939605
1124.00 0.132438
1124.25 0.238740
1124.38 0.375272
1124.50 0.711661
1124.56 1.10444
1124.63 1.93364
1124.66 2.77909
1124.69 4.22709
1124.72 7.00901
1124.74 9.44537
1124.75 12.7152
1124.78 20.4067
1124.80 25.5679
1124.83 20.4067
1124.85 12.7151
1124.87 8.58225
1124.89 6.09454
1124.91 4.42006
1124.93 3.37072
1124.97 2.10336
1125.01 1.43050
1125.05 1.03520
1125.08 0.784637
1125.16 0.500591
1125.32 0.258728
1125.47 0.163095
1125.78 0.0878857
1126.09 0.0591784
1126.71 0.0365309
1127.34 0.0273513
1128.58 0.0192478
1129.82 0.0154052
1132.30 0.0115895
1134.79 0.00979168
1139.76 0.00869313
1144.73 0.00974934
1149.70 0.0138415
1152.18 0.0183762
1154.66 0.0269156
1155.91 0.0342235
1157.15 0.0454671
1158.39 0.0640353
1159.63 0.0979253
1160.25 0.126469
1160.88 0.170016
1161.50 0.241252
1162.12 0.369763
1162.43 0.477037
1162.74 0.638482
1163.05 0.899762
1163.36 1.36008
1163.52 1.73840
1163.67 2.29498
1163.83 3.16782
1163.98 4.64906
1164.14 7.48667
1164.21 9.97746
1164.29 13.8575
1164.37 20.5527
1164.41 25.8005
1164.45 32.9950
1164.49 43.7510
1164.52 60.0800
1164.56 85.6794
1164.60 124.723
1164.65 199.884
1164.70 248.462
1164.75 198.270
1164.80 124.707
1164.85 73.0504
1164.91 45.8192
1164.96 30.8395
1165.02 22.1080
1165.07 16.4693
1165.13 12.7679
1165.24 8.25835
1165.35 5.76259
1165.45 4.24363
1165.67 2.57158
1165.89 1.71923
1166.11 1.23125
1166.33 0.924937
1166.55 0.720224
1166.98 0.471829
1167.42 0.333271
1167.85 0.248016
1168.29 0.191860
1169.16 0.124773
1170.04 0.0878064
1170.91 0.0652974
1171.78 0.0505965
1173.53 0.0331572
1175.27 0.0236176
1177.02 0.0178347
1178.76 0.0140674
1182.25 0.00962440
1185.74 0.00721537
1192.73 0.00487506
1199.71 0.00392432
1206.69 0.00368297
1213.67 0.00453250
1217.16 0.00800455
1218.91 0.0209265
1219.34 0.0338186
1219.78 0.0689586
1220.00 0.115428
1220.22 0.237068
1220.32 0.389270
1220.43 0.755637
1220.49 1.17357
1220.54 2.02622
1220.57 2.86919
1220.60 4.24991
1220.62 6.74567
1220.65 11.4396
1220.68 18.3444
1220.70 22.6625
1220.73 18.0522
1220.75 11.4400
1220.78 6.87222
1220.80 4.38727
1220.83 2.98846
1220.85 2.14815
1220.91 1.25061
1220.96 0.819493
1221.06 0.426158
1221.16 0.260816
1221.37 0.127241
1221.58 0.0762491
1221.99 0.0374964
1222.40 0.0233594
1224.05 0.00946084
1227.35 0.00695459
1230.65 0.0103117
1232.30 0.0227133
1232.71 0.0347466
1233.13 0.0671809
1233.33 0.110058
1233.54 0.221225
1233.64 0.359361
1233.75 0.688684
1233.80 1.06029
1233.85 1.80621
1233.87 2.51569
1233.90 3.69959
1233.93 5.80735
1233.95 9.48499
1233.98 15.2039
1234.00 18.7790
1234.03 14.9619
1234.05 9.48541
1234.08 5.49417
1234.10 3.47289
1234.13 2.35175
1234.16 1.68460
1234.21 0.977771
1234.27 0.635848
1234.38 0.329311
1234.48 0.203110
1234.70 0.101634
1234.92 0.0629739
1235.35 0.0340021
1235.79 0.0236937
1237.52 0.0152669
1239.26 0.0169822
1240.99 0.0230825
1241.86 0.0286188
1242.73 0.0372261
1243.60 0.0514744
1244.47 0.0774766
1244.90 0.0993700
1245.33 0.132773
1245.77 0.187443
1246.20 0.286188
1246.42 0.368578
1246.64 0.493176
1246.85 0.694611
1247.07 1.05188
1247.18 1.34612
1247.29 1.77898
1247.40 2.46793
1247.50 3.63493
1247.61 5.89835
1247.67 7.88406
1247.72 11.0486
1247.77 16.5127
1247.80 20.8425
1247.83 27.0304
1247.86 36.2196
1247.88 50.4504
1247.91 73.3566
1247.94 110.601
1247.97 176.315
1248.00 219.858
1248.03 176.309
1248.06 110.594
1248.09 74.4345
1248.12 52.4749
1248.14 38.3882
1248.17 29.0585
1248.22 17.9457
1248.27 12.1730
1248.32 8.71528
1248.37 6.56956
1248.47 4.10597
1248.57 2.79405
1248.67 2.02266
1248.77 1.53155
1248.87 1.20265
1249.07 0.795418
1249.27 0.566257
1249.47 0.424063
1249.68 0.329841
1250.08 0.216525
1250.48 0.153822
1250.88 0.115580
1251.29 0.0906446
1252.09 0.0611634
1252.90 0.0453051
1253.70 0.0360076
1254.51 0.0303345
1256.12 0.0251339
1257.73 0.0262540
1258.54 0.0310048
1259.34 0.0454566
1259.74 0.0652133
1260.15 0.118616
1260.35 0.189087
1260.55 0.371041
1260.65 0.597591
1260.70 0.799828
1260.75 1.12838
1260.80 1.72816
1260.85 2.92383
1260.88 4.02538
1260.90 5.82817
1260.93 8.95690
1260.95 14.5465
1260.98 23.2731
1261.00 29.0954
1261.03 23.2736
1261.05 14.5472
1261.07 9.47079
1261.09 6.42549
1261.12 4.57072
1261.14 3.43406
1261.18 2.10100
1261.22 1.41098
1261.27 1.00499
1261.31 0.757547
1261.40 0.477170
1261.57 0.244409
1261.74 0.153567
1262.09 0.0843878
1262.43 0.0594639
1263.13 0.0427588
1263.82 0.0391415
1265.20 0.0443199
1266.59 0.0617593
1267.28 0.0776813
1267.97 0.102540
1268.66 0.143789
1269.35 0.219029
1269.70 0.282214
1270.05 0.378262
1270.39 0.534531
1270.74 0.814133
1270.91 1.04512
1271.08 1.39097
1271.26 1.94242
1271.43 2.90087
1271.60 4.78944
1271.69 6.51946
1271.78 9.33221
1271.82 11.5223
1271.86 14.4855
1271.91 18.7239
1271.95 25.0571
1271.99 35.0403
1272.04 51.8197
1272.06 64.9628
1272.08 82.0559
1272.10 106.695
1272.12 138.766
1272.16 222.894
1272.20 277.010
1272.24 220.644
1272.28 138.754
1272.32 89.0303
1272.35 60.3227
1272.39 42.8547
1272.42 31.7425
1272.49 19.0804
1272.56 12.7056
1272.63 8.99776
1272.70 6.72078
1272.84 4.13681
1272.98 2.79735
1273.13 2.01618
1273.27 1.52165
1273.41 1.19102
1273.69 0.784662
1273.97 0.555989
1274.25 0.414736
1274.53 0.321702
1275.10 0.209871
1275.66 0.148131
1276.22 0.110423
1276.79 0.0857190
1277.91 0.0563734
1279.04 0.0403079
1280.17 0.0305665
1281.29 0.0242434
1283.55 0.0168521
1285.80 0.0129705
1290.31 0.00973265
1294.81 0.00984121
1297.07 0.0113010
1299.32 0.0146102
1301.57 0.0223066
1302.70 0.0301751
1303.83 0.0446414
1304.39 0.0569046
1304.95 0.0756442
1305.52 0.106408
1306.08 0.162172
1306.36 0.208946
1306.64 0.279949
1306.92 0.395319
1307.21 0.600437
1307.35 0.770032
1307.49 1.02354
1307.63 1.42686
1307.77 2.11899
1307.91 3.48161
1307.98 4.72369
1308.05 6.72365
1308.12 10.3594
1308.16 13.3104
1308.19 17.6713
1308.23 24.4431
1308.26 35.5903
1308.30 55.1011
1308.31 70.6837
1308.33 90.3763
1308.37 146.045
1308.40 181.991
1308.42 170.243
1308.44 144.337
1308.47 90.3702
1308.51 51.5564
1308.55 31.7760
1308.59 21.1475
1308.63 15.0806
1308.67 11.1713
1308.71 8.64015
1308.79 5.56357
1308.87 3.85528
1308.95 2.83564
1309.10 1.71626
1309.26 1.14629
1309.42 0.821150
1309.58 0.616200
1309.74 0.480330
1310.05 0.315414
1310.37 0.223331
1310.69 0.166762
1311.00 0.129648
1311.64 0.0852662
1312.27 0.0609033
1312.91 0.0460969
1313.54 0.0364881
1314.81 0.0252532
1316.07 0.0193648
1318.61 0.0144629
1321.14 0.0146197
1322.41 0.0168116
1323.68 0.0217746
1324.94 0.0332743
1325.58 0.0449965
1326.21 0.0664438
1326.84 0.112152
1327.16 0.157275
1327.48 0.238200
1327.79 0.407273
1327.95 0.571436
1328.11 0.858670
1328.19 1.09541
1328.27 1.44053
1328.35 1.97875
1328.43 2.88491
1328.51 4.58411
1328.55 6.07272
1328.59 8.32984
1328.63 12.1939
1328.67 19.0636
1328.69 24.8808
1328.71 33.4583
1328.73 46.4125
1328.74 64.7734
1328.76 82.8389
1328.77 103.448
1328.80 129.154
1328.83 103.446
1328.86 64.7704
1328.88 42.6458
1328.90 29.1676
1328.93 20.8572
1328.95 15.5210
1329.00 9.44651
1329.05 6.35543
1329.10 4.52372
1329.14 3.39776
1329.24 2.10486
1329.33 1.42461
1329.43 1.03120
1329.52 0.781193
1329.62 0.612598
1329.81 0.405746
1330.00 0.289823
1330.38 0.170813
1330.76 0.114310
1331.14 0.0836119
1331.90 0.0548098
1332.66 0.0466377
1333.43 0.0576562
1333.81 0.0810302
1334.19 0.149838
1334.38 0.242269
1334.57 0.480648
1334.66 0.772755
1334.71 1.03680
1334.76 1.45325
1334.81 2.20024
1334.85 3.64341
1334.88 4.96507
1334.90 7.08122
1334.93 10.6415
1334.95 16.4242
1334.97 26.3872
1335.00 33.0787
1335.03 26.3874
1335.05 16.4244
1335.08 10.6415
1335.10 7.31048
1335.12 5.17617
1335.14 3.87252
1335.19 2.35413
1335.23 1.58547
1335.28 1.13026
1335.32 0.846117
1335.41 0.528304
1335.59 0.263883
1335.77 0.160093
1336.13 0.0799031
1336.48 0.0498553
1337.20 0.0268820
1337.91 0.0181378
1340.78 0.00826164
1343.64 0.00583626
1346.50 0.00494704
1352.22 0.00596973
1355.09 0.0134717
1355.80 0.0212487
1356.52 0.0428742
1356.88 0.0721331
1357.23 0.151241
1357.41 0.254368
1357.59 0.518235
1357.68 0.841453
1357.73 1.12922
1357.77 1.57866
1357.82 2.37623
1357.86 3.88591
1357.88 5.28001
1357.90 7.37063
1357.93 10.7542
1357.95 16.3023
1357.97 26.1882
1358.00 32.8237
1358.03 26.1886
1358.05 16.3029
1358.08 10.0078
1358.10 6.49683
1358.13 4.47785
1358.16 3.24567
1358.21 1.90949
1358.26 1.25855
1358.31 0.884166
1358.36 0.658019
1358.47 0.403184
1358.67 0.196489
1358.88 0.116605
1359.29 0.0556857
1359.70 0.0333550
1360.53 0.0168815
1361.35 0.0110027
1364.65 0.00544149
1367.95 0.00488252
1371.25 0.00557701
1374.54 0.00780642
1376.19 0.0101850
1377.84 0.0146127
1379.49 0.0241695
1380.32 0.0337269
1381.14 0.0511429
1381.97 0.0882544
1382.38 0.124918
1382.79 0.191110
1383.20 0.330213
1383.41 0.465243
1383.61 0.704454
1383.72 0.900141
1383.82 1.19035
1383.92 1.64708
1384.03 2.42616
1384.13 3.91684
1384.18 5.24636
1384.23 7.32006
1384.28 10.9643
1384.34 17.8118
1384.36 23.8785
1384.39 33.2738
1384.41 48.3833
1384.44 71.7113
1384.47 114.404
1384.50 142.728
1384.53 114.401
1384.56 71.7074
1384.60 42.2961
1384.63 26.6573
1384.66 17.9999
1384.70 12.9773
1384.73 9.67864
1384.76 7.53023
1384.83 4.88461
1384.90 3.39833
1384.97 2.50777
1385.10 1.52405
1385.24 1.01985
1385.37 0.731600
1385.50 0.550351
1385.64 0.429063
1385.91 0.281550
1386.18 0.199071
1386.71 0.115055
1387.25 0.0751629
1387.79 0.0532187
1388.86 0.0311118
1389.94 0.0207557
1391.01 0.0151034
1393.16 0.00946941
1395.31 0.00688276
1397.46 0.00551470
1401.76 0.00429583
1406.05 0.00403707
1410.35 0.00467462
1414.65 0.00924443
1415.72 0.0139763
1416.80 0.0272217
1417.34 0.0453491
1417.87 0.0951239
1418.14 0.161633
1418.41 0.336979
1418.55 0.561485
1418.61 0.767176
1418.68 1.11015
1418.75 1.74383
1418.78 2.29187
1418.81 3.10601
1418.85 4.47514
1418.88 6.81886
1418.91 11.5053
1418.93 15.5190
1418.95 20.9279
1418.97 33.8036
1419.00 41.9919
1419.03 33.2950
1419.05 20.9285
1419.07 14.6965
1419.09 10.7624
1419.11 8.10956
1419.13 6.28043
1419.16 3.99424
1419.20 2.76734
1419.24 2.00668
1419.27 1.52945
1419.34 0.970606
1419.42 0.666431
1419.49 0.485639
1419.64 0.291812
1419.93 0.139419
1420.22 0.0823081
1420.80 0.0394809
1421.38 0.0239563
1422.54 0.0126372
1423.70 0.00865000
1428.35 0.00501750
1433.00 0.00476605
1437.65 0.00524022
1442.30 0.00629465
1446.95 0.00849340
1449.28 0.0108321
1451.60 0.0163421
1452.76 0.0232889
1453.92 0.0419210
1454.51 0.0669576
1455.09 0.135517
1455.38 0.227265
1455.52 0.315554
1455.67 0.470643
1455.81 0.784698
1455.89 1.07731
1455.96 1.56260
1456.03 2.48456
1456.07 3.26858
1456.10 4.48233
1456.14 6.56613
1456.18 10.2643
1456.19 13.2999
1456.21 17.7226
1456.23 24.3084
1456.25 34.0938
1456.27 54.2755
1456.30 67.6200
1456.33 54.2761
1456.35 34.0948
1456.38 21.4283
1456.40 14.1415
1456.43 9.85624
1456.45 7.20001
1456.48 5.46485
1456.50 4.27832
1456.55 2.81618
1456.60 1.98910
1456.65 1.47836
1456.75 0.912499
1456.85 0.617663
1456.95 0.446757
1457.15 0.267425
1457.35 0.179455
1457.55 0.130371
1457.95 0.0801965
1458.74 0.0435301
1459.54 0.0308750
1461.14 0.0229124
1462.73 0.0216755
1465.92 0.0256331
1469.11 0.0362003
1470.70 0.0454025
1472.29 0.0594213
1473.89 0.0821797
1475.48 0.122880
1476.28 0.156642
1477.08 0.207591
1477.87 0.290032
1478.67 0.437148
1479.07 0.558949
1479.47 0.741339
1479.87 1.03446
1480.26 1.54747
1480.46 1.96576
1480.66 2.57839
1480.86 3.53221
1481.06 5.13481
1481.16 6.38589
1481.26 8.15300
1481.36 10.7584
1481.46 14.7626
1481.56 21.4915
1481.66 33.5957
1481.71 43.6604
1481.76 58.4046
1481.81 80.5109
1481.86 112.825
1481.93 181.055
1482.00 225.716
1482.07 180.028
1482.14 112.810
1482.20 74.8275
1482.26 51.7929
1482.32 37.3763
1482.38 28.0092
1482.50 17.2171
1482.62 11.5739
1482.73 8.29178
1482.85 6.22646
1483.09 3.88184
1483.32 2.65707
1483.56 1.94048
1483.80 1.48693
1484.03 1.18306
1484.51 0.817050
1484.98 0.620058
1485.45 0.509562
1485.92 0.451714
1486.87 0.452369
1487.34 0.521303
1487.81 0.676238
1488.28 1.02466
1488.52 1.36666
1488.75 1.96703
1488.99 3.15868
1489.11 4.24817
1489.23 6.04934
1489.34 9.33348
1489.40 12.0848
1489.46 16.2382
1489.52 22.8788
1489.58 34.2701
1489.61 43.3078
1489.64 55.4251
1489.67 73.0381
1489.70 96.7928
1489.75 155.122
1489.80 194.151
1489.85 155.116
1489.90 96.7903
1489.95 61.1876
1490.00 40.9368
1490.05 28.6460
1490.09 21.1315
1490.19 12.6952
1490.28 8.47835
1490.38 6.05362
1490.47 4.55652
1490.66 2.90001
1490.85 2.05741
1491.04 1.59125
1491.42 1.18110
1491.80 1.18114
1491.99 1.35361
1492.18 1.73876
1492.37 2.59750
1492.46 3.42335
1492.55 4.81456
1492.65 7.46820
1492.70 9.73900
1492.74 13.2629
1492.79 19.2776
1492.84 30.0299
1492.86 39.1047
1492.89 51.8068
1492.91 71.6404
1492.93 100.039
1492.97 160.494
1493.00 201.038
1493.02 189.087
1493.03 160.480
1493.07 100.016
1493.11 59.0472
1493.14 37.7348
1493.18 25.7657
1493.21 18.5774
1493.25 13.9842
1493.29 10.8929
1493.36 7.14234
1493.43 5.02879
1493.50 3.75634
1493.65 2.34395
1493.79 1.61470
1493.94 1.19373
1494.22 0.745153
1494.51 0.520667
1494.80 0.391588
1495.38 0.253062
1495.96 0.182267
1496.53 0.140293
1497.69 0.0935204
1498.84 0.0684864
1500.00 0.0531233
1502.30 0.0355051
1504.61 0.0258902
1506.92 0.0199590
1511.54 0.0132150
1516.16 0.00962572
1520.77 0.00748767
1530.01 0.00521998
1539.24 0.00422882
1548.48 0.00400478
1557.71 0.00532572
1562.33 0.0109912
1563.49 0.0167332
1564.64 0.0327784
1565.22 0.0547043
1565.79 0.115155
1566.08 0.196250
1566.23 0.274335
1566.37 0.411523
1566.52 0.689342
1566.59 0.945911
1566.66 1.37730
1566.73 2.18463
1566.77 2.87966
1566.80 3.95849
1566.84 5.75206
1566.88 9.01076
1566.89 11.6943
1566.91 15.6184
1566.93 21.4929
1566.95 30.2914
1566.97 48.7063
1567.00 61.0856
1567.03 48.7069
1567.05 30.2922
1567.07 22.3081
1567.08 17.0174
1567.11 10.3808
1567.15 6.86308
1567.18 4.83383
1567.21 3.57373
1567.24 2.74333
1567.30 1.75718
1567.36 1.21896
1567.42 0.894392
1567.55 0.540121
1567.67 0.361535
1567.80 0.259217
1568.04 0.152872
1568.54 0.0725248
1569.03 0.0432366
1570.02 0.0218071
1571.01 0.0142150
1574.97 0.00719979
1578.93 0.00661962
1582.89 0.00755804
1586.86 0.0101555
1588.84 0.0127315
1590.82 0.0173054
1592.80 0.0267797
1593.79 0.0360299
1594.78 0.0526947
1595.77 0.0878508
1596.26 0.122505
1596.76 0.185067
1597.25 0.316381
1597.50 0.444819
1597.75 0.672437
1597.87 0.860249
1597.99 1.14036
1598.12 1.58464
1598.24 2.34278
1598.36 3.82616
1598.43 5.15644
1598.49 7.31177
1598.55 11.1248
1598.58 14.2212
1598.61 18.7520
1598.64 25.6925
1598.67 36.8976
1598.69 45.4261
1598.71 55.9603
1598.72 69.7739
1598.74 87.7154
1598.77 141.126
1598.80 175.268
1598.82 164.064
1598.83 139.399
1598.87 87.7110
1598.90 49.9852
1598.94 30.7681
1598.98 20.4565
1599.02 14.5839
1599.05 10.7975
1599.09 8.35068
1599.17 5.37623
1599.24 3.74151
1599.32 2.75117
1599.47 1.66562
1599.62 1.11628
1599.77 0.800806
1599.92 0.603222
1600.07 0.471409
1600.37 0.311698
1600.67 0.222989
1600.97 0.168580
1601.27 0.132884
1601.87 0.0905621
1602.47 0.0676806
1603.67 0.0456777
1604.87 0.0368559
1606.07 0.0338024
1608.47 0.0374803
1609.67 0.0440660
1610.87 0.0554744
1612.08 0.0752710
1613.28 0.112094
1613.88 0.143317
1614.48 0.190888
1615.08 0.268701
1615.68 0.408236
1615.98 0.524327
1616.28 0.698188
1616.58 0.976519
1616.88 1.46306
1617.18 2.43052
1617.33 3.31906
1617.48 4.79643
1617.63 7.51411
1617.70 9.81182
1617.78 13.3126
1617.85 18.9809
1617.93 28.8822
1617.97 36.8434
1618.00 47.7635
1618.04 63.8080
1618.08 86.0158
1618.14 137.340
1618.20 171.435
1618.26 137.330
1618.32 86.0054
1618.38 55.4680
1618.43 37.3355
1618.49 26.3895
1618.54 19.4716
1618.65 11.7178
1618.76 7.76850
1618.87 5.50961
1618.98 4.10415
1619.20 2.53000
1619.42 1.71010
1619.64 1.23417
1619.86 0.931464
1620.08 0.728828
1620.52 0.480724
1620.96 0.341462
1621.40 0.255410
1621.84 0.198560
1622.72 0.130455
1623.59 0.0928815
1624.47 0.0699884
1625.35 0.0550465
1627.11 0.0374711
1628.86 0.0281056
1630.62 0.0227661
1632.38 0.0197593
1635.89 0.0184283
1637.65 0.0202602
1639.40 0.0251042
1641.16 0.0369032
1642.04 0.0491053
1642.91 0.0716200
1643.79 0.119844
1644.23 0.167534
1644.67 0.253572
1645.11 0.433333
1645.33 0.608044
1645.55 0.914943
1645.66 1.16611
1645.77 1.53753
1645.88 2.11978
1645.99 3.09541
1646.10 4.95579
1646.15 6.57748
1646.21 9.12720
1646.26 13.4438
1646.29 16.8695
1646.32 21.5021
1646.35 28.4710
1646.37 38.5477
1646.40 53.9845
1646.43 77.7006
1646.46 125.190
1646.50 155.787
1646.54 123.816
1646.57 77.6959
1646.60 56.1488
1646.62 41.9263
1646.67 25.1417
1646.71 16.4433
1646.76 11.4983
1646.80 8.45799
1646.85 6.46847
1646.94 4.12196
1647.03 2.84964
1647.13 2.08565
1647.31 1.25497
1647.50 0.836060
1647.68 0.598191
1647.86 0.449599
1648.05 0.350638
1648.42 0.230948
1648.78 0.164448
1649.15 0.123623
1649.52 0.0967769
1650.26 0.0647569
1650.99 0.0471729
1651.73 0.0364781
1652.47 0.0295244
1653.94 0.0213650
1655.41 0.0170483
1658.36 0.0133034
1661.31 0.0129133
1664.25 0.0163617
1665.73 0.0220712
1666.46 0.0278758
1667.20 0.0384803
1667.94 0.0610742
1668.67 0.123612
1669.04 0.208175
1669.23 0.290242
1669.41 0.435650
1669.59 0.731119
1669.69 1.00900
1669.78 1.48328
1669.87 2.39166
1669.92 3.19310
1669.96 4.46936
1670.01 6.67081
1670.05 10.9025
1670.08 14.5950
1670.10 20.3078
1670.12 29.4955
1670.13 36.4112
1670.15 44.4373
1670.16 57.1617
1670.17 71.7071
1670.20 89.0619
1670.21 83.6199
1670.23 70.6668
1670.26 44.4357
1670.28 28.0248
1670.31 18.5548
1670.33 12.9643
1670.36 9.48784
1670.41 5.65104
1670.46 3.72443
1670.52 2.63219
1670.57 1.95664
1670.67 1.20182
1670.78 0.812984
1670.88 0.587127
1671.09 0.349625
1671.29 0.232887
1671.50 0.167370
1671.92 0.100480
1672.33 0.0686728
1672.75 0.0512276
1673.58 0.0338170
1674.41 0.0258959
1675.24 0.0218223
1676.90 0.0184864
1680.22 0.0190620
1683.55 0.0252117
1685.21 0.0311397
1686.87 0.0404996
1688.53 0.0561311
1690.19 0.0847293
1691.02 0.108816
1691.86 0.145508
1692.69 0.205378
1693.52 0.312773
1693.93 0.402071
1694.35 0.536003
1694.76 0.750646
1695.18 1.12651
1695.59 1.87866
1695.80 2.57294
1696.01 3.72627
1696.11 4.61955
1696.22 5.87193
1696.32 7.70046
1696.42 10.4751
1696.53 15.0502
1696.63 23.1652
1696.68 29.6869
1696.74 39.0036
1696.79 52.5490
1696.84 71.7125
1696.92 114.801
1697.00 143.549
1697.08 114.790
1697.16 71.7009
1697.26 40.9885
1697.35 25.2866
1697.44 16.8367
1697.54 11.9542
1697.63 8.86203
1697.73 6.81564
1697.91 4.38480
1698.10 3.04406
1698.29 2.23733
1698.66 1.35294
1699.04 0.904445
1699.41 0.647699
1699.79 0.486503
1700.16 0.379279
1700.91 0.249380
1701.66 0.177102
1702.41 0.132864
1703.16 0.103991
1704.66 0.0706611
1706.15 0.0560295
1706.90 0.0558361
1707.65 0.0682142
1708.03 0.0898101
1708.40 0.152143
1708.59 0.235898
1708.78 0.452013
1708.87 0.719056
1708.96 1.33495
1709.01 2.00925
1709.06 3.34789
1709.08 4.58832
1709.10 6.49079
1709.13 9.65647
1709.15 15.1769
1709.18 24.3557
1709.20 30.3128
1709.23 24.3558
1709.25 15.1769
1709.27 10.0197
1709.29 6.92882
1709.32 4.92725
1709.34 3.70025
1709.38 2.26213
1709.42 1.51866
1709.51 0.820589
1709.59 0.516654
1709.77 0.265508
1709.94 0.166780
1710.28 0.0902632
1710.63 0.0613562
1711.31 0.0387815
1712.00 0.0297394
1713.38 0.0217404
1714.75 0.0178643
1717.50 0.0138704
1720.25 0.0120220
1723.00 0.0116202
1725.75 0.0136011
1727.12 0.0172341
1728.50 0.0279707
1729.19 0.0428616
1729.87 0.0841299
1730.22 0.139813
1730.56 0.289156
1730.73 0.483265
1730.82 0.665658
1730.90 0.976650
1730.99 1.57134
1731.03 2.09510
1731.08 2.92756
1731.12 4.35932
1731.16 7.09840
1731.18 9.54392
1731.21 13.1339
1731.23 18.8005
1731.25 28.1458
1731.27 45.1725
1731.30 56.2975
1731.33 45.1730
1731.35 28.1465
1731.37 20.5915
1731.39 15.2431
1731.42 9.01954
1731.45 5.84716
1731.49 4.10514
1731.52 3.00362
1731.55 2.30571
1731.62 1.46928
1731.69 1.01167
1731.76 0.742231
1731.89 0.449336
1732.16 0.217717
1732.43 0.130638
1732.96 0.0653683
1733.50 0.0419810
1734.58 0.0259966
1735.65 0.0225996
1736.73 0.0258429
1737.80 0.0416032
1738.34 0.0648001
1738.87 0.129658
1739.14 0.216728
1739.41 0.446632
1739.55 0.741173
1739.61 1.01111
1739.68 1.46133
1739.75 2.29351
1739.78 3.01357
1739.81 4.08384
1739.85 5.88526
1739.88 8.97351
1739.91 15.1659
1739.93 20.4875
1739.95 28.0048
1739.97 44.9463
1740.00 56.0156
1740.03 44.9467
1740.05 28.0054
1740.07 19.3955
1740.09 13.7221
1740.11 10.0624
1740.13 7.62969
1740.17 4.76300
1740.21 3.23155
1740.25 2.32852
1740.29 1.75482
1740.37 1.09739
1740.45 0.750580
1740.53 0.546036
1740.69 0.328161
1741.01 0.158239
1741.33 0.0947533
1741.97 0.0473596
1742.61 0.0302037
1743.88 0.0176180
1745.16 0.0131353
1750.27 0.00916086
1755.37 0.00951001
1760.48 0.0114846
1765.59 0.0157936
1768.14 0.0197340
1770.69 0.0263010
1773.25 0.0389475
1774.53 0.0506318
1775.80 0.0708478
1777.08 0.111985
1777.72 0.151682
1778.36 0.222269
1778.68 0.280901
1778.99 0.368946
1779.31 0.510783
1779.63 0.761703
1779.79 0.967744
1779.95 1.27160
1780.11 1.75368
1780.27 2.57296
1780.43 4.15850
1780.51 5.56601
1780.59 7.78593
1780.67 11.6842
1780.71 14.7952
1780.75 19.2717
1780.79 25.9781
1780.83 36.4849
1780.87 53.6518
1780.91 81.1590
1780.95 129.723
1781.00 162.051
1781.05 129.717
1781.09 81.1537
1781.15 46.6286
1781.20 29.1094
1781.25 19.5440
1781.30 13.9137
1781.35 10.3136
1781.41 7.97071
1781.51 5.15743
1781.62 3.59423
1781.72 2.65602
1781.93 1.62151
1782.14 1.09844
1782.35 0.798551
1782.56 0.611239
1782.76 0.487266
1783.18 0.337902
1783.60 0.256437
1784.43 0.178163
1785.27 0.147990
1786.10 0.139617
1787.77 0.162357
1788.61 0.194128
1789.44 0.247084
1790.28 0.336550
1791.11 0.498466
1791.53 0.632213
1791.95 0.830826
1792.37 1.14510
1792.78 1.68124
1792.99 2.10527
1793.20 2.71265
1793.41 3.62472
1793.62 5.07142
1793.83 7.58254
1793.93 9.58669
1794.04 12.4277
1794.14 16.6965
1794.25 23.2609
1794.35 33.8403
1794.45 51.0828
1794.58 81.8576
1794.70 102.148
1794.82 81.5798
1794.95 51.0696
1795.07 31.3708
1795.19 20.4316
1795.32 14.1128
1795.44 10.2445
1795.56 7.73969
1795.69 6.03778
1795.93 3.95390
1796.18 2.78233
1796.42 2.06175
1796.92 1.26073
1797.41 0.849983
1797.90 0.612049
1798.39 0.462091
1798.88 0.361556
1799.87 0.239256
1800.85 0.170663
1801.84 0.128336
1802.82 0.100397
1804.79 0.0669850
1806.76 0.0486096
1808.73 0.0375237
1810.70 0.0304638
1814.63 0.0230017
1818.57 0.0218215
1820.54 0.0250407
1821.52 0.0291063
1822.51 0.0370755
1823.49 0.0546897
1823.98 0.0723893
1824.47 0.104639
1824.97 0.172833
1825.21 0.239694
1825.46 0.359185
1825.70 0.605220
1825.83 0.839914
1825.95 1.24683
1826.07 2.04553
1826.14 2.77629
1826.20 3.95358
1826.26 6.10706
1826.29 7.89346
1826.32 10.4573
1826.35 14.5970
1826.38 21.5271
1826.41 33.9283
1826.43 43.3239
1826.44 55.9274
1826.46 72.1010
1826.47 89.2812
1826.50 111.436
1826.53 89.2794
1826.56 55.9253
1826.59 32.8756
1826.62 20.9528
1826.65 14.1010
1826.68 10.1491
