Fe-54(n,g) ENDF/B-VII.1
Energy(eV) XS(b)
367926 0.0121502
368002 0.00960741
368079 0.00837575
368155 0.00780657
368232 0.00769880
368309 0.00817297
368347 0.00883386
368385 0.0101189
368424 0.0127545
368443 0.0150711
368462 0.0184591
368491 0.0258879
368520 0.0310507
368549 0.0262134
368578 0.0186223
368612 0.0131168
368646 0.0102979
368680 0.00877712
368714 0.00788848
368782 0.00695100
368850 0.00649634
368930 0.00620813
369010 0.00604329
369170 0.00587783
369489 0.00582044
369649 0.00590115
369809 0.00616176
369889 0.00648819
369969 0.00723394
370009 0.00801690
370048 0.00949295
370068 0.0107592
370088 0.0126665
370108 0.0156561
370128 0.0202899
370154 0.0288779
370180 0.0336569
370206 0.0272781
370232 0.0190406
370263 0.0131761
370294 0.0102482
370325 0.00869077
370357 0.00778923
370419 0.00685759
370481 0.00641765
370606 0.00603498
370731 0.00588154
371230 0.00573004
372420 0.00564967
373610 0.00552982
374363 0.00548555
374740 0.00555136
374928 0.00588464
375022 0.00705329
375069 0.0104597
375093 0.0179682
375105 0.0293064
375111 0.0406436
375116 0.0589784
375123 0.0907012
375130 0.109810
375137 0.0871810
375144 0.0562293
375151 0.0350988
375159 0.0240352
375174 0.0143948
375189 0.0105807
375204 0.00875318
375235 0.00711871
375265 0.00643713
375325 0.00588946
375386 0.00567797
375507 0.00551415
375628 0.00545051
376113 0.00537173
377083 0.00532498
379022 0.00528717
380961 0.00530958
381445 0.00535345
381930 0.00547855
382173 0.00564076
382294 0.00579084
382415 0.00604108
382536 0.00650319
382597 0.00689473
382657 0.00749213
382718 0.00846069
382778 0.0101537
382839 0.0133770
382900 0.0198279
382950 0.0284051
383000 0.0332377
383050 0.0269095
383101 0.0186769
383155 0.0132537
383209 0.0103452
383263 0.00871508
383317 0.00773687
383425 0.00669207
383532 0.00618381
383640 0.00590188
383748 0.00573168
383964 0.00555288
384180 0.00548583
384396 0.00551940
384612 0.00594943
384720 0.00757626
384747 0.00906097
384774 0.0126462
384788 0.0166970
384801 0.0251484
384808 0.0332816
384815 0.0468915
384821 0.0716906
384828 0.119113
384834 0.187734
384840 0.235540
384846 0.191203
384852 0.121822
384857 0.0845223
384861 0.0608828
384871 0.0356751
384880 0.0240553
384890 0.0179753
384909 0.0121197
384928 0.00953070
384965 0.00736906
385003 0.00651322
385079 0.00584874
385154 0.00559866
385457 0.00533521
385759 0.00527637
386062 0.00525141
387272 0.00522208
387877 0.00522640
388482 0.00525598
388784 0.00530076
389087 0.00542318
389238 0.00558218
389389 0.00598998
389465 0.00649441
389541 0.00770906
389578 0.00909494
389616 0.0120577
389635 0.0149793
389654 0.0201593
389673 0.0303237
389682 0.0391672
389692 0.0520307
389720 0.102511
389734 0.0864916
389748 0.0571933
389758 0.0427834
389768 0.0330440
389777 0.0265534
389787 0.0222263
389806 0.0172703
389825 0.0152771
389844 0.0155921
389863 0.0197051
389882 0.0378885
389892 0.0719177
389897 0.112174
389901 0.186559
389906 0.286667
389908 0.319478
389910 0.316635
389914 0.228213
389919 0.142310
389925 0.0741331
389932 0.0454608
389938 0.0314471
389945 0.0237164
389958 0.0159535
389971 0.0123815
389997 0.00921339
390023 0.00786442
390075 0.00670770
390127 0.00621918
390232 0.00581367
390336 0.00567710
390544 0.00587378
390649 0.00701904
390701 0.0109035
390714 0.0143345
390727 0.0222551
390740 0.0476134
390746 0.0864986
390750 0.126941
390753 0.194312
390756 0.306397
390760 0.380666
390764 0.303807
390767 0.192300
390770 0.127325
390774 0.0876822
390780 0.0488811
390792 0.0230484
390805 0.0148716
390818 0.0113398
390868 0.00738486
390969 0.00672829
391020 0.00728393
391070 0.00897788
391095 0.0110496
391121 0.0156301
391133 0.0203158
391146 0.0287606
391159 0.0457327
391165 0.0605924
391171 0.0823553
391181 0.127397
391190 0.150082
391200 0.115170
391209 0.0731947
391220 0.0440588
391231 0.0293915
391242 0.0214438
391253 0.0167775
391275 0.0118693
391297 0.00952594
391341 0.00743791
391385 0.00656627
391474 0.00586206
391562 0.00558751
391738 0.00537223
391914 0.00528849
392267 0.00522100
392620 0.00519308
393325 0.00516835
394030 0.00515687
394997 0.00514933
395964 0.00515023
396448 0.00515758
396931 0.00518071
397415 0.00529263
397657 0.00568173
397778 0.00703334
397808 0.00827378
397838 0.0113268
397853 0.0148672
397868 0.0225276
397876 0.0302076
397883 0.0437121
397891 0.0706927
397895 0.0941239
397899 0.128464
397904 0.203159
397910 0.256156
397916 0.209071
397921 0.133090
397928 0.0772490
397935 0.0494056
397942 0.0343564
397948 0.0257925
397962 0.0168824
397975 0.0126811
398002 0.00901051
398029 0.00750839
398083 0.00632804
398137 0.00589377
398353 0.00557696
398569 0.00616311
398623 0.00675583
398677 0.00822492
398704 0.00997026
398731 0.0139373
398744 0.0181570
398758 0.0263702
398765 0.0337224
398771 0.0451331
398778 0.0638687
398785 0.0950912
398792 0.148364
398800 0.182738
398808 0.146464
398815 0.0939472
398823 0.0599999
398831 0.0416053
398838 0.0312090
398846 0.0250557
398862 0.0190022
398877 0.0172682
398893 0.0185910
398908 0.0245746
398916 0.0313944
398923 0.0441833
398931 0.0703866
398935 0.0939815
398939 0.128176
398944 0.200201
398950 0.242661
398956 0.192154
398961 0.121553
398965 0.0876905
398969 0.0648520
398978 0.0398052
398986 0.0275341
398994 0.0207839
399010 0.0140465
399026 0.0109619
399059 0.00825350
399091 0.00711717
399156 0.00616801
399221 0.00577941
399351 0.00546040
399481 0.00533238
399740 0.00523045
400000 0.00519226
400000 0.00519224
400001 0.00519217
400002 0.00519210
400003 0.00519197
400006 0.00519171
400011 0.00519120
400023 0.00519020
400045 0.00518830
400090 0.00518488
400180 0.00517934
400360 0.00517230
400720 0.00516945
401439 0.00520592
401799 0.00526899
401979 0.00533166
402159 0.00544226
402339 0.00566248
402429 0.00586414
402519 0.00619702
402609 0.00680358
402654 0.00731051
402699 0.00807133
402744 0.00928362
402789 0.0113450
402834 0.0151128
402879 0.0222411
402919 0.0323199
402960 0.0380063
403001 0.0305726
403041 0.0208992
403067 0.0167220
403092 0.0138164
403143 0.0103709
403194 0.00856542
403244 0.00753385
403295 0.00689491
403346 0.00647594
403447 0.00597908
403549 0.00570848
403650 0.00554551
403853 0.00536795
404056 0.00527870
404259 0.00522804
404665 0.00517744
405071 0.00515896
405477 0.00516642
405883 0.00527048
406086 0.00566672
406137 0.00603172
406187 0.00692028
406213 0.00793876
406238 0.0100883
406264 0.0158099
406276 0.0226510
406289 0.0361397
406299 0.0547094
406310 0.0671332
406321 0.0548316
406331 0.0362355
406344 0.0228498
406356 0.0160671
406368 0.0124114
406381 0.0102792
406405 0.00805551
406430 0.00700323
406479 0.00607501
406528 0.00569266
406627 0.00538760
406725 0.00527145
406923 0.00518370
407120 0.00515190
407514 0.00513042
407908 0.00512746
408696 0.00516996
409091 0.00534862
409288 0.00599880
409337 0.00661387
409386 0.00817264
409411 0.0100587
409435 0.0143395
409448 0.0188465
409460 0.0274342
409472 0.0461992
409479 0.0643268
409485 0.0926059
409492 0.144175
409500 0.174271
409515 0.0868865
409523 0.0573956
409530 0.0401522
409537 0.0298249
409544 0.0233257
409558 0.0160629
409572 0.0123707
409601 0.00894780
409629 0.00747688
409686 0.00626665
409742 0.00579716
409856 0.00544436
409969 0.00540500
409995 0.00564961
410007 0.00645092
410020 0.0309862
410023 1.37327
410024 0.547536
410025 0.143814
410026 0.0377903
410033 0.00872294
410045 0.00587713
410071 0.00538030
410213 0.00521413
410356 0.00518918
410640 0.00517607
411210 0.00521356
411493 0.00527999
411776 0.00545944
411917 0.00568896
412059 0.00626052
412129 0.00693456
412165 0.00751889
412200 0.00842859
412235 0.00995849
412271 0.0127666
412288 0.0151162
412306 0.0185971
412324 0.0238921
412341 0.0319045
412366 0.0479735
412390 0.0588057
412414 0.0481992
412439 0.0320839
412458 0.0234336
412477 0.0179809
412496 0.0145015
412515 0.0122078
412553 0.00952282
412592 0.00810523
412630 0.00727254
412668 0.00674785
412745 0.00615089
412821 0.00584011
412897 0.00566157
413050 0.00548574
413203 0.00543292
413356 0.00549653
413509 0.00604779
413586 0.00808747
413624 0.0144880
413633 0.0196933
413643 0.0305672
413652 0.0595618
413657 0.0941567
413662 0.162501
413666 0.257623
413670 0.322410
413674 0.261183
413678 0.165288
413683 0.0925970
413688 0.0572942
413698 0.0290028
413708 0.0185884
413719 0.0137357
413759 0.00781386
413840 0.00594817
414001 0.00542426
414325 0.00529915
414648 0.00530602
414971 0.00535792
415294 0.00546759
415618 0.00570713
415779 0.00594920
415941 0.00641716
416022 0.00686421
416102 0.00772082
416143 0.00854552
416183 0.0100972
416203 0.0114896
416224 0.0137747
416244 0.0178466
416264 0.0255040
416282 0.0364111
416300 0.0437881
416318 0.0368807
416336 0.0263671
416355 0.0194580
416374 0.0158613
416393 0.0140039
416412 0.0130601
416450 0.0125272
416488 0.0129046
416594 0.0159301
416700 0.0176687
416912 0.0110792
416990 0.00931469
417068 0.00816595
417146 0.00741160
417224 0.00690196
417380 0.00629128
417536 0.00596126
417848 0.00564710
418160 0.00551960
418618 0.00545952
419075 0.00547055
419990 0.00561931
420448 0.00573872
420905 0.00585333
421363 0.00590575
421591 0.00589333
421820 0.00585519
421934 0.00582822
422049 0.00579733
422163 0.00576358
422278 0.00572806
422392 0.00569166
422506 0.00565522
422621 0.00561938
422735 0.00558470
422964 0.00551993
423193 0.00546255
423650 0.00537040
424565 0.00525847
425480 0.00520930
426022 0.00520338
426565 0.00522493
427107 0.00535142
427378 0.00570698
427446 0.00599313
427514 0.00664774
427548 0.00737732
427582 0.00895154
427599 0.0105787
427615 0.0137120
427632 0.0213220
427641 0.0303565
427649 0.0501520
427660 0.120549
427665 0.148976
427671 0.121312
427674 0.101731
427677 0.0888485
427683 0.0810341
427692 0.0870573
427700 0.0796877
427717 0.0385754
427725 0.0281390
427733 0.0217739
427748 0.0151239
427764 0.0120579
427779 0.0104860
427811 0.00925146
427842 0.00928977
427873 0.0104191
427904 0.0135731
427920 0.0169082
427935 0.0229988
427951 0.0352001
427959 0.0458123
427966 0.0610378
427978 0.0934613
427990 0.111051
428014 0.0559422
428023 0.0399176
428032 0.0297680
428042 0.0232639
428051 0.0189898
428069 0.0139105
428088 0.0111850
428125 0.00853388
428162 0.00734621
428236 0.00633899
428310 0.00593943
428390 0.00573678
428505 0.00561206
428620 0.00557909
428850 0.00567567
429080 0.00605871
429195 0.00649413
429310 0.00731022
429425 0.00883724
429483 0.00988945
429540 0.0108593
429598 0.0112489
429626 0.0111132
429655 0.0107794
429684 0.0103076
429713 0.00977233
429741 0.00922876
429770 0.00871899
429885 0.00721816
430000 0.00642097
430115 0.00599343
430230 0.00574926
430453 0.00551422
430676 0.00542106
430899 0.00540012
431122 0.00544059
431345 0.00557621
431457 0.00571546
431568 0.00595518
431680 0.00640401
431735 0.00678606
431791 0.00736750
431847 0.00830864
431903 0.00993868
431958 0.0129985
432014 0.0189878
432062 0.0270385
432086 0.0303420
432110 0.0310978
432150 0.0262673
432206 0.0172876
432243 0.0134630
432280 0.0110374
432318 0.00947354
432355 0.00843107
432429 0.00719453
432503 0.00652979
432577 0.00613455
432652 0.00588224
432800 0.00559070
432955 0.00542984
433111 0.00533587
433421 0.00523576
433732 0.00518607
434042 0.00515772
435285 0.00511446
437769 0.00510404
439011 0.00511204
440254 0.00513559
441496 0.00523466
441806 0.00532016
442117 0.00553015
442272 0.00578237
442350 0.00600757
442428 0.00637295
442505 0.00702759
442544 0.00756711
442583 0.00837092
442622 0.00963495
442660 0.0117552
442699 0.0155653
442738 0.0226616
442774 0.0329383
442810 0.0390985
442882 0.0218149
442917 0.0156194
442953 0.0121356
442988 0.0101267
443024 0.00891156
443094 0.00765810
443165 0.00717407
443236 0.00713823
443307 0.00757950
443342 0.00809124
443377 0.00895254
443413 0.0104097
443448 0.0128571
443489 0.0172286
443530 0.0203411
443571 0.0175263
443612 0.0130103
443647 0.0103699
443683 0.00876675
443718 0.00778135
443754 0.00715075
443825 0.00643011
443896 0.00605552
444037 0.00570231
444179 0.00555217
444463 0.00545410
444747 0.00547535
445030 0.00560268
445172 0.00573291
445314 0.00594967
445456 0.00633537
445597 0.00710312
445668 0.00779730
445739 0.00891178
445810 0.0107940
445881 0.0140201
445956 0.0190046
446030 0.0217593
446179 0.0140337
446239 0.0121287
446298 0.0117327
446328 0.0122897
446358 0.0137703
446388 0.0171442
446403 0.0202193
446418 0.0248376
446460 0.0412808
446503 0.0364420
446522 0.0447116
446531 0.0552155
446541 0.0717717
446555 0.100351
446563 0.102011
446570 0.0909377
446585 0.0584477
446599 0.0372899
446610 0.0285727
446621 0.0229901
446642 0.0167048
446663 0.0135120
446684 0.0117201
446726 0.0100056
446769 0.00953807
446811 0.00999310
446853 0.0119102
446875 0.0140704
446896 0.0180435
446917 0.0260495
446927 0.0330216
446938 0.0431407
446954 0.0654370
446970 0.0808599
446986 0.0664370
447002 0.0439059
447018 0.0290923
447035 0.0208836
447051 0.0161395
447067 0.0132619
447100 0.0101187
447132 0.00855325
447197 0.00709687
447262 0.00645151
447392 0.00588631
447521 0.00563875
447651 0.00550222
447781 0.00541645
448041 0.00531575
448560 0.00522441
449079 0.00518448
450118 0.00515282
451156 0.00514564
452195 0.00515330
453233 0.00518641
453752 0.00522987
454272 0.00533341
454531 0.00544741
454791 0.00567610
454921 0.00588361
455050 0.00621479
455180 0.00675958
455310 0.00762337
455353 0.00796987
455395 0.00832094
455438 0.00864058
455480 0.00888167
455523 0.00899842
455565 0.00896496
455650 0.00850408
455735 0.00780448
455820 0.00715438
455990 0.00628609
456180 0.00579888
456370 0.00555289
456751 0.00533505
457131 0.00524812
457511 0.00520756
457892 0.00518935
458272 0.00519083
458653 0.00526370
458843 0.00557271
458938 0.00672168
458985 0.0106219
459009 0.0219632
459021 0.0469834
459027 0.0838177
459030 0.120638
459033 0.178554
459036 0.277852
459040 0.324300
459047 0.152025
459052 0.0820996
459057 0.0503988
459067 0.0254971
459086 0.0123655
459126 0.00732906
459204 0.00574922
459361 0.00530628
459675 0.00518932
460303 0.00516862
460931 0.00522442
461244 0.00544459
461323 0.00564733
461401 0.00614198
461441 0.00671099
461480 0.00792036
461499 0.00910040
461519 0.0111587
461539 0.0150808
461558 0.0230544
461574 0.0339112
461590 0.0416941
461606 0.0348854
461622 0.0238164
461637 0.0168198
461652 0.0128116
461683 0.00902618
461713 0.00744044
461744 0.00664924
461805 0.00592712
461866 0.00562025
461988 0.00537115
462110 0.00527509
462598 0.00517608
463574 0.00515546
464551 0.00517674
465039 0.00526630
465283 0.00559985
465405 0.00678305
465466 0.0105297
465481 0.0136007
465496 0.0201055
465512 0.0376182
465519 0.0584693
465527 0.0997911
465534 0.154581
465537 0.176487
465540 0.180334
465553 0.0862057
465559 0.0569446
465565 0.0400455
465577 0.0233663
465589 0.0161386
465601 0.0124730
465626 0.00902737
465650 0.00754304
465698 0.00631883
465746 0.00584054
465843 0.00547396
465939 0.00533892
466132 0.00524009
466326 0.00520604
467098 0.00518498
467871 0.00522829
468257 0.00537065
468353 0.00549918
468450 0.00582137
468498 0.00620932
468546 0.00709920
468571 0.00805107
468595 0.00989270
468619 0.0140685
468631 0.0182779
468643 0.0252875
468670 0.0474154
468684 0.0403447
468697 0.0274304
468709 0.0194330
468722 0.0147311
468746 0.0101338
468770 0.00816014
468795 0.00716349
468844 0.00624651
468893 0.00585806
468990 0.00554879
469088 0.00543925
469283 0.00538742
469478 0.00542778
469674 0.00556106
469771 0.00569425
469869 0.00592180
469967 0.00635067
470016 0.00671970
470064 0.00729164
470113 0.00824235
470162 0.00995981
470186 0.0113686
470211 0.0134217
470235 0.0164853
470260 0.0210648
470295 0.0307123
470330 0.0377128
470365 0.0317266
470400 0.0218583
470427 0.0167074
470453 0.0133650
470480 0.0111959
470506 0.00974831
470559 0.00803669
470612 0.00711986
470664 0.00657863
470717 0.00623473
470823 0.00584109
470928 0.00563435
471034 0.00551347
471245 0.00538731
471668 0.00530212
472090 0.00529399
472491 0.00533053
472893 0.00543817
473093 0.00555198
473294 0.00575844
473494 0.00616863
473595 0.00652389
473695 0.00704283
473848 0.00816253
474000 0.00889420
474153 0.00813916
474305 0.00702515
474412 0.00648436
474519 0.00612450
474733 0.00572264
474947 0.00552925
475160 0.00543080
475374 0.00538703
475588 0.00539793
475802 0.00558036
475909 0.00619978
475962 0.00826674
475989 0.0149526
476002 0.0337025
476009 0.0732457
476012 0.128271
476016 0.266562
476020 0.518098
476024 0.257345
476028 0.111433
476032 0.0606572
476040 0.0274197
476056 0.0128378
476087 0.00800405
476150 0.00737045
476213 0.0107156
476229 0.0136442
476245 0.0198444
476260 0.0361291
476268 0.0553243
476276 0.0919437
476283 0.141831
476287 0.161343
476290 0.164602
476297 0.124777
476304 0.0786150
476313 0.0449090
476322 0.0289349
476332 0.0207330
476341 0.0161243
476359 0.0113944
476377 0.00917922
476414 0.00724217
476451 0.00644763
476524 0.00581113
476597 0.00556540
476744 0.00537590
476890 0.00530509
477184 0.00525613
477477 0.00525189
477770 0.00528291
478063 0.00539672
478210 0.00555402
478356 0.00596326
478429 0.00646387
478503 0.00762401
478539 0.00887344
478576 0.0113119
478594 0.0134795
478613 0.0168989
478631 0.0225492
478649 0.0320739
478670 0.0484479
478690 0.0602762
478710 0.0500418
478731 0.0333173
478744 0.0256467
478757 0.0203424
478783 0.0141645
478809 0.0110007
478835 0.00921855
478888 0.00741933
478940 0.00658883
479044 0.00587162
479149 0.00558035
479358 0.00535001
479567 0.00526214
479984 0.00519498
480402 0.00517037
481238 0.00516370
481656 0.00521639
481865 0.00543749
481969 0.00627002
482021 0.00917310
482047 0.0180207
482061 0.0393644
482067 0.0746913
482070 0.114156
482074 0.185190
482077 0.290154
482080 0.343513
482086 0.164055
482091 0.0875259
482095 0.0529417
482104 0.0264713
482122 0.0126208
482158 0.00738639
482229 0.00575346
482372 0.00529714
482658 0.00517612
483230 0.00514679
484111 0.00515584
484552 0.00518631
484772 0.00523164
484882 0.00528543
484992 0.00542924
485049 0.00565413
485106 0.00651327
485135 0.00844204
485149 0.0116542
485163 0.0234473
485170 0.0456871
485177 0.117116
485184 0.145655
485188 0.0918677
485192 0.0570992
485199 0.0270694
485206 0.0168989
485220 0.0101107
485249 0.00695385
485277 0.00617030
485334 0.00576137
485448 0.00582265
485522 0.00618508
485595 0.00716279
485632 0.00832892
485669 0.0109001
485687 0.0134984
485706 0.0182015
485724 0.0276298
485733 0.0358589
485742 0.0477106
485756 0.0723747
485763 0.0824983
485770 0.0846469
485798 0.0422437
485814 0.0264254
485830 0.0183712
485846 0.0140104
485863 0.0114517
485895 0.00877088
485927 0.00748806
485992 0.00634711
486057 0.00587271
486186 0.00549337
486316 0.00534899
486574 0.00524229
486833 0.00520715
487351 0.00519422
487868 0.00521400
488386 0.00526943
488645 0.00532288
488904 0.00541247
489163 0.00557732
489292 0.00571630
489421 0.00592748
489551 0.00626834
489680 0.00686170
489810 0.00798961
489874 0.00893214
489939 0.0102750
490045 0.0133919
490150 0.0156017
490256 0.0136431
490361 0.0105364
490420 0.00933428
490478 0.00860744
490536 0.00891924
490566 0.0118255
490580 0.0201248
490587 0.0363930
490591 0.0579780
490595 0.105596
490600 0.209227
490605 0.110751
490610 0.0528943
490614 0.0312739
490623 0.0166444
490642 0.00997192
490678 0.00750755
490750 0.00654322
490823 0.00619464
490896 0.00598581
491041 0.00573256
491186 0.00558452
491476 0.00542843
491767 0.00536230
492057 0.00535143
492347 0.00541760
492492 0.00552487
492637 0.00579401
492710 0.00609645
492783 0.00671204
492819 0.00728078
492855 0.00821301
492892 0.00983335
492928 0.0127234
492964 0.0172481
493000 0.0203128
493036 0.0173416
493072 0.0128049
493113 0.00962262
493154 0.00795911
493194 0.00704988
493235 0.00651556
493316 0.00595375
493397 0.00568410
493559 0.00544497
493721 0.00534585
494046 0.00526805
494370 0.00524125
495269 0.00523582
496169 0.00528052
496618 0.00533672
497068 0.00546896
497293 0.00562340
497405 0.00575991
497518 0.00598120
497630 0.00637886
497742 0.00720970
497799 0.00801140
497855 0.00939951
497911 0.0120220
497967 0.0172722
498014 0.0243425
498060 0.0287875
498107 0.0239297
498153 0.0170402
498186 0.0136789
498219 0.0114742
498286 0.00907680
498352 0.00799758
498418 0.00753552
498485 0.00744935
498551 0.00770169
498618 0.00840183
498684 0.00981300
498752 0.0121300
498820 0.0135495
498956 0.00940962
499029 0.00780527
499102 0.00693454
499174 0.00643951
499247 0.00613873
499393 0.00581045
499538 0.00564576
499829 0.00549363
500120 0.00542901
500740 0.00537858
501360 0.00536583
501670 0.00536492
501980 0.00536657
502135 0.00536840
502290 0.00537100
502445 0.00537450
502600 0.00537910
502813 0.00538763
503025 0.00539956
503238 0.00541612
503450 0.00543905
503875 0.00551531
504300 0.00566529
504725 0.00595678
505150 0.00640045
505363 0.00655676
505575 0.00654602
506000 0.00614388
506183 0.00595821
506366 0.00580670
506457 0.00574457
506549 0.00569102
506640 0.00564561
506731 0.00560807
506914 0.00555844
507097 0.00556421
507280 0.00583273
507371 0.00694283
507417 0.0106661
507440 0.0210660
507451 0.0425225
507457 0.0724098
507463 0.145784
507466 0.229415
507470 0.287945
507474 0.231784
507477 0.147632
507483 0.0739561
507489 0.0435527
507500 0.0214542
507523 0.0107902
507568 0.00695584
507658 0.00578784
507838 0.00545387
508200 0.00535571
508922 0.00538398
509283 0.00548238
509463 0.00557747
509644 0.00573368
509825 0.00600929
510005 0.00655162
510095 0.00703717
510186 0.00780836
510276 0.00909809
510366 0.0112875
510550 0.0170958
510642 0.0166391
510688 0.0179514
510711 0.0217157
510723 0.0263233
510734 0.0358872
510744 0.0541535
510754 0.0946381
510761 0.134863
510767 0.154672
510774 0.126728
510780 0.0871540
510793 0.0435617
510806 0.0275278
510820 0.0201242
510835 0.0165774
510863 0.0134826
510892 0.0124236
510920 0.0123155
510955 0.0132491
510990 0.0156876
511060 0.0230180
511095 0.0202472
511130 0.0158626
511157 0.0136730
511184 0.0124854
511238 0.0122255
511264 0.0130661
511291 0.0147853
511318 0.0178610
511345 0.0230760
511378 0.0326456
511410 0.0389039
511443 0.0322109
511475 0.0224155
511500 0.0172584
511525 0.0139606
511550 0.0118436
511575 0.0104523
511625 0.00885476
511676 0.00812286
511726 0.00794709
511776 0.00846535
511801 0.00925668
511826 0.0108930
511851 0.0145346
511864 0.0179396
511876 0.0231546
511893 0.0328218
511902 0.0364623
511910 0.0368351
511944 0.0199244
511958 0.0152967
511972 0.0124439
511999 0.00942903
512027 0.00800735
512054 0.00723433
512110 0.00645896
512165 0.00608701
512275 0.00573391
512386 0.00556417
512607 0.00539536
512827 0.00530979
513269 0.00522363
513711 0.00518354
514594 0.00518078
515036 0.00532659
515257 0.00588803
515367 0.00770810
515395 0.00921888
515423 0.0124988
515436 0.0157634
515450 0.0215704
515464 0.0328972
515471 0.0425127
515478 0.0562075
515489 0.0856297
515495 0.0971949
515500 0.0988801
515522 0.0479523
515535 0.0294333
515549 0.0201428
515562 0.0151529
515575 0.0122387
515601 0.00919664
515628 0.00774601
515680 0.00645752
515733 0.00592236
515839 0.00549381
515944 0.00532978
516155 0.00520514
516366 0.00515951
517209 0.00512372
517631 0.00513837
518053 0.00519575
518475 0.00549475
518580 0.00577286
518686 0.00645785
518739 0.00725320
518791 0.00896466
518818 0.0106580
518844 0.0136305
518870 0.0193713
518884 0.0241876
518897 0.0309278
518918 0.0458395
518929 0.0518054
518940 0.0528800
518983 0.0271524
518997 0.0211678
519011 0.0170956
519039 0.0122988
519067 0.00981566
519095 0.00840569
519151 0.00696242
519206 0.00629143
519318 0.00574581
519374 0.00577739
519402 0.00641096
519416 0.00900922
519423 0.0187415
519426 0.0521368
519429 1.31309
519430 2.37637
519431 1.06737
519433 0.0989251
519435 0.0351659
519439 0.0140340
519448 0.00771255
519465 0.00599030
519500 0.00551138
519570 0.00534173
519709 0.00524253
519987 0.00517216
520544 0.00515161
521100 0.00528076
521378 0.00578734
521448 0.00625024
521518 0.00736571
521552 0.00862554
521587 0.0112444
521605 0.0137252
521622 0.0178970
521639 0.0253759
521657 0.0389731
521673 0.0583784
521682 0.0658527
521690 0.0667717
521720 0.0361444
521723 0.0331151
521734 0.0259115
521744 0.0209107
521764 0.0148328
521784 0.0115830
521804 0.00969767
521844 0.00772265
521884 0.00678235
521964 0.00594983
522045 0.00560515
522205 0.00532987
522366 0.00522528
522687 0.00514855
523008 0.00512556
523650 0.00515118
523971 0.00529613
524131 0.00575334
524212 0.00704872
524252 0.0100476
524272 0.0150477
524282 0.0206073
524292 0.0310726
524310 0.0609564
524319 0.0532796
524328 0.0360714
524338 0.0234442
524348 0.0168152
524368 0.0111499
524408 0.00857687
524447 0.0106938
524467 0.0169365
524477 0.0259252
524487 0.0477358
524500 0.0835005
524513 0.0421255
524525 0.0208785
524538 0.0134213
524562 0.00854985
524612 0.00632897
524711 0.00551398
524908 0.00524662
525303 0.00520729
525501 0.00526100
525698 0.00541882
525797 0.00561072
525896 0.00603992
525945 0.00648228
525994 0.00730327
526019 0.00799374
526044 0.00902301
526068 0.0105984
526093 0.0129940
526127 0.0176432
526160 0.0204000
526227 0.0125555
526260 0.00972830
526294 0.00814869
526327 0.00724048
526361 0.00669054
526427 0.00611764
526494 0.00588794
526628 0.00614485
526695 0.00752574
526728 0.0104391
526745 0.0145201
526761 0.0248051
526773 0.0418109
526786 0.0582805
526792 0.0543710
526798 0.0441662
526810 0.0261224
526822 0.0169346
526834 0.0124506
526859 0.00865621
526888 0.00701950
526917 0.00630973
526974 0.00571952
527089 0.00536376
527320 0.00519599
527781 0.00512959
528703 0.00513203
529164 0.00517010
529625 0.00527818
529855 0.00541405
529971 0.00553689
530086 0.00573702
530201 0.00609464
530259 0.00638750
530316 0.00681996
530374 0.00749081
530431 0.00859348
530489 0.0105193
530547 0.0139902
530603 0.0193593
530660 0.0229999
530717 0.0194659
530773 0.0140744
530825 0.0108449
530877 0.00894299
530928 0.00780034
530980 0.00708081
531083 0.00627742
531186 0.00586999
531289 0.00563791
531392 0.00549422
531598 0.00533447
531804 0.00525402
532010 0.00520983
532422 0.00517326
532834 0.00517953
533246 0.00524974
533452 0.00535434
533658 0.00563003
533761 0.00596819
533864 0.00675156
533915 0.00759182
533967 0.00922839
533992 0.0106776
534018 0.0129348
534044 0.0166196
534070 0.0226186
534100 0.0328643
534130 0.0383816
534191 0.0209266
534225 0.0143083
534259 0.0108675
534293 0.00898071
534327 0.00786746
534361 0.00716106
534396 0.00669041
534464 0.00612249
534532 0.00580780
534601 0.00561659
534737 0.00540612
534874 0.00529934
535010 0.00523825
535284 0.00517550
535830 0.00513375
536377 0.00513044
537470 0.00522931
537743 0.00532901
538016 0.00557564
538153 0.00586427
538221 0.00611289
538290 0.00650013
538358 0.00714824
538426 0.00833915
538461 0.00933246
538495 0.0107934
538529 0.0130025
538563 0.0162944
538612 0.0227319
538636 0.0253183
538660 0.0258273
538757 0.0148180
538791 0.0120616
538825 0.0102519
538893 0.00825137
538961 0.00732701
539029 0.00692586
539097 0.00688183
539165 0.00726643
539199 0.00774214
539233 0.00858470
539267 0.0101023
539301 0.0128500
539336 0.0171916
539370 0.0199935
539404 0.0169818
539439 0.0126112
539468 0.0101163
539498 0.00859888
539527 0.00765776
539556 0.00704868
539615 0.00634576
539674 0.00597401
539792 0.00561209
539909 0.00544649
540145 0.00530450
540380 0.00525704
540615 0.00526270
540851 0.00535278
540968 0.00548735
541086 0.00582940
541145 0.00622599
541203 0.00706813
541233 0.00787936
541262 0.00925921
541292 0.0117409
541321 0.0161304
541341 0.0199581
541361 0.0224276
541380 0.0212756
541400 0.0176605
541420 0.0140859
541440 0.0114890
541459 0.00973439
541479 0.00856659
541508 0.00747010
