Pb-207(n,tot) ENDF/B-VII.1
224753 6.09130
225325 5.99988
226470 6.02101
228760 7.28253
229110 8.09304
229459 10.3869
229770 15.5229
229926 15.2638
230081 12.6567
230278 10.3714
230475 9.32538
230869 8.61650
231657 8.44381
232445 8.49154
232839 8.49473
233036 8.49244
233085 8.50966
233134 8.57870
233159 8.67544
233184 8.89741
233196 9.11560
233208 9.48440
233220 10.1392
233233 11.3442
233260 16.5144
233267 16.8841
233274 16.2886
233287 14.0091
233301 12.2445
233314 11.1557
233327 10.4884
233340 10.0631
233369 9.54137
233397 9.27520
233454 9.02011
233569 8.83635
233797 8.73215
234254 8.67803
235168 8.62823
236995 8.50859
238823 8.36611
239736 8.29377
240193 8.26639
240422 8.29214
240479 8.33174
240536 8.44029
240564 8.57273
240593 8.86604
240607 9.16390
240622 9.70449
240636 10.8042
240643 11.7894
240650 13.3178
240670 21.1762
240675 21.8297
240680 20.7529
240690 16.4355
240701 12.9698
240712 11.1501
240723 10.1621
240733 9.59539
240755 9.00702
240777 8.72809
240820 8.48048
240864 8.37541
241037 8.24578
241384 8.18130
242078 8.11330
242772 8.05903
242945 8.05315
243119 8.06715
243205 8.10012
243292 8.19541
243335 8.30943
243379 8.54689
243400 8.76846
243422 9.13210
243444 9.76586
243465 10.9224
243510 15.6494
243521 16.0452
243532 15.4417
243555 12.9863
243577 11.0734
243600 9.99399
243623 9.37981
243645 9.00864
243690 8.60711
243736 8.40724
243826 8.21888
243917 8.13214
244098 8.04930
244279 8.00588
245003 7.91212
246450 7.78026
247898 7.68177
248622 7.77280
248984 8.19623
249165 9.04036
249256 10.0932
249346 12.3418
249490 20.1058
249526 20.8417
249562 19.9328
249634 16.0630
249716 13.1856
249756 12.7468
249797 13.1244
249880 16.8203
249922 16.3469
249963 13.7071
249998 11.9397
250032 10.7918
250101 9.54378
250239 8.55938
250515 7.93108
251067 7.54071
252172 7.21064
252724 7.07683
253276 6.95022
253552 6.90137
253828 6.89946
253967 6.95935
254105 7.16663
254174 7.43252
254243 8.02045
254277 8.60042
254312 9.60953
254346 11.5071
254381 15.2661
254410 20.6391
254440 24.4784
254470 21.1758
254499 15.8350
254519 13.2774
254539 11.5303
254579 9.51539
254619 8.49456
254659 7.92091
254739 7.34053
254819 7.07114
254979 6.84957
255139 6.79804
255459 6.98974
255779 7.69067
256077 9.00282
256430 10.3690
256860 9.89685
257081 10.3138
257643 11.3419
258003 11.1291
258364 10.7373
258724 10.3581
259084 10.0351
259805 9.54708
260165 9.36076
260345 9.27573
260435 9.23731
260480 9.24811
260503 9.37598
260514 9.76319
260520 10.4773
260522 11.3310
260525 13.1159
260530 19.4099
260531 19.8786
260532 19.0511
260535 15.7596
260538 12.8424
260541 11.3892
260547 10.2334
260560 9.61014
260584 9.34694
260634 9.23514
260733 9.16461
260931 9.08403
261328 8.96465
261724 8.90250
261922 8.99794
261972 9.09843
262021 9.31143
262071 9.83643
262096 10.4065
262120 11.4546
262170 15.7916
262183 16.2315
262195 15.6993
262220 13.3363
262244 11.5429
262268 10.5243
262293 9.94682
262317 9.60060
262365 9.22660
262414 9.04045
262511 8.86243
262608 8.77642
262996 8.62891
263773 8.48560
264550 8.40439
264744 8.41251
264938 8.47580
265035 8.56652
265132 8.76785
265229 9.27792
265278 9.83129
265326 10.8405
265430 15.2544
265456 15.7059
265482 15.2352
265534 13.0505
265595 11.0876
265656 10.0491
265717 9.48665
265777 9.15687
265899 8.80520
266021 8.62834
266264 8.45406
266507 8.36573
267481 8.20616
268454 8.12063
268941 8.09134
269184 8.09136
269306 8.12542
269367 8.21467
269397 8.37047
269412 8.55723
269427 8.95558
269439 9.54597
269450 10.3066
269456 10.4562
269461 10.2687
269473 9.43359
269486 8.73622
269500 8.41794
269527 8.18366
269581 8.07312
269689 8.03383
269905 8.01461
270338 7.98987
271203 7.94456
272934 7.86363
274664 7.79404
275529 7.76740
275962 7.76944
276070 7.77990
276178 7.80790
276232 7.83966
276286 7.90420
276340 8.06349
276367 8.24304
276394 8.59884
276417 9.17138
276440 9.92623
276451 10.0832
276463 9.91299
276486 9.09881
276502 8.63676
276518 8.33981
276549 8.03225
276581 7.89628
276613 7.82737
276677 7.76421
276740 7.73728
276868 7.71426
276995 7.70356
277504 7.68109
278522 7.64618
280558 7.57886
282595 7.51148
283613 7.48068
283868 7.47830
284122 7.48963
284249 7.51244
284377 7.57538
284440 7.65010
284504 7.80987
284536 7.96587
284567 8.23914
284599 8.76955
284631 9.92306
284680 14.0426
284692 14.5530
284705 14.1593
284729 12.0673
284758 10.2140
284787 9.33521
284816 8.96185
284845 8.86765
284874 8.98691
284903 9.35280
284933 10.1164
284962 11.6223
285020 18.3035
285035 19.1098
285049 18.4084
285079 14.8470
285097 12.9086
285115 11.5251
285133 10.5699
285152 9.90426
285188 9.08212
285225 8.62157
285261 8.33800
285298 8.15130
285371 7.92714
285444 7.80063
285517 7.72109
285664 7.62774
285956 7.54043
286249 7.49670
286541 7.46774
286834 7.44478
287126 7.42742
287273 7.44752
287309 7.47929
287346 7.56479
287364 7.66390
287382 7.86499
287401 8.33699
287410 8.81938
287419 9.66067
287440 13.7061
287445 14.1940
287451 13.8015
287461 11.7849
287472 10.1727
287482 9.24260
287492 8.69960
287503 8.37128
287523 8.01116
287544 7.83009
287585 7.65968
287627 7.58267
287709 7.51310
287792 7.48129
287958 7.45023
288123 7.43365
288785 7.40144
289447 7.39712
289612 7.40803
289778 7.43854
289860 7.47286
289943 7.54037
289984 7.60064
290026 7.69638
290067 7.85953
290108 8.15559
290149 8.69300
290190 9.42347
290210 9.59059
290231 9.43949
290272 8.65443
290296 8.26383
290320 7.99382
290368 7.68883
290417 7.54233
290465 7.46417
290561 7.38940
290658 7.35612
290851 7.32668
291044 7.31256
291817 7.28251
293362 7.23593
294907 7.19087
295679 7.17143
296065 7.16807
296258 7.17926
296355 7.21496
296403 7.29639
296427 7.43369
296439 7.59643
296451 7.93583
296461 8.45819
296470 9.17283
296479 9.19658
296489 8.44070
296499 7.84403
296509 7.54985
296528 7.31791
296568 7.20275
296647 7.16552
296806 7.16294
296964 7.17602
297123 7.20465
297281 7.26500
297440 7.40441
297519 7.54500
297599 7.79308
297678 8.26959
297757 9.27026
297824 10.9402
297890 13.1875
297923 13.7129
297957 13.3739
298023 11.4584
298045 10.9300
298067 10.6249
298079 10.6240
298090 10.8226
298101 11.4227
298112 12.9097
298121 15.5438
298130 19.0864
298135 19.8698
298139 19.2012
298148 15.7679
298155 13.6042
298162 12.1408
298168 11.1737
298175 10.5243
298188 9.71569
298202 9.24448
298228 8.71229
298255 8.40998
298308 8.05640
298361 7.84682
298468 7.60246
298575 7.46470
298788 7.31585
299001 7.23607
299214 7.18317
299427 7.13976
299640 7.09260
299747 7.07612
299800 7.15010
299827 7.40570
299840 7.83121
299847 8.27400
299853 9.02498
299870 13.0393
299874 13.5483
299879 13.2435
299887 11.4944
299894 10.2003
299901 9.34464
299915 8.43408
299929 8.00092
299944 7.76612
299972 7.52718
300000 7.41149
300042 7.32109
300084 7.27125
300168 7.21745
300335 7.16927
300671 7.13147
301006 7.13001
301090 7.14363
301174 7.17884
301257 7.28769
301299 7.44078
301320 7.58919
301341 7.83734
301366 8.35096
301390 9.06153
301402 9.23451
301414 9.10143
301439 8.35443
301457 7.89990
301475 7.61544
301512 7.33358
301548 7.21316
301584 7.15328
301657 7.09838
301730 7.07430
302020 7.04056
302602 7.01237
303765 6.96768
304928 6.92344
305510 6.89778
305801 6.88332
305946 6.89271
306019 6.97540
306055 7.21178
306073 7.61856
306082 8.06859
306091 8.90221
306110 12.7061
306115 13.2252
306119 12.9141
306129 11.0329
306136 9.72691
306144 8.88901
306158 8.00732
306173 7.60597
306188 7.39498
306218 7.18837
306248 7.09278
306307 7.00647
306366 6.96768
306485 6.93153
306604 6.91364
307079 6.88147
308030 6.85460
308505 6.85389
308981 6.87580
309218 6.91014
309337 6.94178
309456 6.99318
309575 7.08492
309634 7.16128
309694 7.27830
309753 7.47492
309783 7.63037
309812 7.85644
309842 8.20732
309872 8.80139
309887 9.26930
309901 9.92846
309916 10.8985
309931 12.3244
309970 17.1366
309980 16.6332
309990 15.0614
310009 11.4650
310030 9.15672
310051 8.10373
310072 7.64676
310093 7.49198
310114 7.53835
310135 7.79786
310157 8.40591
310167 8.93883
310178 9.71396
310210 12.7587
310226 11.5822
310243 9.59382
310257 8.41312
310272 7.73240
310286 7.33545
310301 7.09311
310330 6.83423
310359 6.71139
310418 6.60933
310476 6.57355
310593 6.55439
310710 6.55286
311177 6.55642
311644 6.54727
312111 6.52899
313046 6.48121
313513 6.50055
313747 6.66339
313863 7.00972
313922 7.44331
313980 8.35823
314080 12.0872
314105 12.6271
314130 12.3529
314180 10.5106
314218 9.28076
314255 8.45337
314330 7.55222
314405 7.12160
314480 6.88430
314780 6.49984
315080 6.32497
315381 6.16589
315681 5.96406
315981 5.66179
316131 5.44623
316281 5.16899
316431 4.82026
316581 4.42777
316769 4.17674
316863 4.52366
316910 5.06181
316934 5.70803
316945 6.44516
316951 7.11248
316957 8.15395
316970 11.2300
316975 10.6234
316980 9.20008
316983 8.43311
316988 7.46368
316994 6.91955
317004 6.45935
317026 6.39784
317068 6.97651
317224 9.79814
317379 11.9750
317400 12.1880
317483 12.7815
317566 12.9512
317732 12.6250
317879 12.4057
318026 12.4275
318320 12.9833
318630 14.0839
318940 15.5138
319560 17.4821
320800 12.2186
321419 10.0371
322038 8.74742
322657 7.95301
322967 7.71054
323044 7.69888
323122 7.76867
323160 7.88457
323199 8.14342
323238 8.77718
323257 9.43774
323276 10.6078
323298 13.0633
323320 16.5221
323331 17.4398
323342 16.9761
323364 13.8218
323385 11.3186
323406 9.87980
323427 9.05920
323448 8.56361
323490 8.01989
323531 7.73932
323615 7.45337
323699 7.29939
324035 6.97465
324705 6.56295
326047 5.82057
326718 5.38377
327389 4.84107
328059 4.14496
328730 3.36426
329158 3.28981
329372 4.15813
329479 5.54229
329586 8.78811
329740 16.1773
329817 13.8716
329894 9.86436
329953 7.74551
330012 6.42098
330130 5.14640
330267 4.73803
330405 4.80864
330679 5.46145
330954 6.23933
331091 6.59006
331159 6.75560
331194 6.84933
331211 6.93476
331219 7.07489
331224 7.34210
331228 8.89495
331230 10.7545
331232 8.73723
331237 7.13274
331241 6.96923
331251 6.93348
331269 6.96105
331307 7.03406
331381 7.16938
331530 7.39904
331949 7.84007
332158 8.06750
332262 8.41325
332315 8.98619
332341 9.66804
332367 11.0945
332410 16.8904
332421 17.8473
332432 17.4495
332453 14.3680
332477 11.6617
332500 10.2512
332547 9.08908
332642 8.46369
332830 8.22067
333208 8.12846
333962 8.02971
334717 7.95552
334905 7.96670
335094 8.03342
335188 8.11997
335282 8.29326
335377 8.66751
335424 9.01546
335471 9.56557
335541 10.9973
335610 13.0524
335645 13.6198
335680 13.4068
335749 11.6792
335795 10.6386
335840 9.90233
335932 9.05613
336023 8.64345
336114 8.43576
336205 8.35820
336296 8.42992
336342 8.57001
336388 8.86146
336433 9.48185
336479 10.9071
336514 13.2656
336550 16.6600
336568 17.6113
336586 17.2477
336621 14.3146
336660 11.7052
336698 10.2837
336737 9.50600
336775 9.04772
336852 8.55668
336928 8.30887
337082 8.06494
337235 7.94262
337849 7.73296
339076 7.55408
341531 7.34341
343986 7.18918
345214 7.11873
345828 7.08525
345981 7.08202
346135 7.09525
346211 7.12466
346288 7.21092
346326 7.31578
346365 7.53715
346384 7.74620
346403 8.09324
346422 8.70890
346441 9.86992
346461 12.1363
346480 15.4577
346490 16.4318
346499 16.1237
346519 13.2809
346531 11.5742
346544 10.3725
346556 9.55962
346569 9.00383
346594 8.33158
346619 7.96215
346645 7.73872
346670 7.59314
346720 7.42025
346771 7.32359
346821 7.26314
346922 7.19255
347123 7.12620
347325 7.09232
348131 7.02370
348936 6.97379
349339 6.94457
349541 6.93276
349642 6.97454
349667 7.02796
349692 7.16265
349717 7.58912
349730 8.18571
349736 8.74520
349742 9.62896
349751 11.8929
349760 15.1726
349765 16.1410
349769 15.8360
349778 13.1046
349783 11.5423
349789 10.4051
349799 9.05241
349810 8.35764
349821 7.96471
349843 7.56250
349864 7.36991
349907 7.19352
349950 7.11466
350037 7.04297
350123 7.00949
350296 6.97555
350469 6.95633
351159 6.91196
352541 6.84987
353922 6.79267
354268 6.78016
354613 6.77553
354786 6.78617
354959 6.83512
355045 6.90821
355088 6.97788
355131 7.09350
355175 7.30043
355218 7.70642
355239 8.06390
355261 8.61593
355282 9.49627
355304 10.9027
355332 13.7214
355360 15.8558
355388 14.3472
355416 11.7042
355433 10.5211
355450 9.67064
355483 8.61695
355517 8.03998
355551 7.69717
355584 7.47822
355618 7.32993
355685 7.14690
355752 7.04125
355820 6.97399
355954 6.89425
356088 6.84864
356223 6.81876
356492 6.78041
357030 6.73534
357567 6.70359
358643 6.65008
358912 6.63987
359181 6.64069
359315 6.65787
359449 6.71989
359517 6.80185
359584 6.98547
359617 7.16617
359651 7.47758
359685 8.05677
359718 9.22701
359749 11.3910
359780 14.6345
359796 15.6384
359811 15.4050
359842 12.7029
359877 10.1589
359911 8.81904
359946 8.10814
359981 7.69925
360016 7.44328
360051 7.27297
360120 7.06665
360190 6.94938
360259 6.87538
360398 6.78822
360676 6.70631
360955 6.66501
362067 6.58486
364293 6.48469
366518 6.38424
367631 6.32695
368187 6.29975
368466 6.30314
368605 6.35832
368639 6.40697
368674 6.51067
368709 6.78788
368726 7.12863
368744 7.87125
368757 9.06408
368770 10.9125
368777 11.5206
368783 11.3615
368796 9.58450
368806 8.47346
368815 7.76416
368834 7.03686
368852 6.71706
368871 6.55430
368908 6.40347
368945 6.33795
369020 6.28220
369094 6.25813
369243 6.23582
369392 6.22731
369541 6.23335
369690 6.27650
369764 6.33646
369838 6.46527
369913 6.77267
369950 7.08662
369987 7.62990
370034 8.90172
370080 10.8245
370103 11.4366
370127 11.3359
370173 9.82540
370215 8.58426
370257 7.81547
370298 7.35234
370340 7.06074
370424 6.73154
370507 6.55839
370674 6.38351
370841 6.29387
371510 6.12311
372178 5.99927
372513 5.93302
372680 5.90265
372763 5.90264
372805 5.93898
372826 6.01889
372847 6.39215
372860 7.35702
372867 7.49239
372873 6.87847
372881 6.32323
372889 6.08790
372905 5.92337
372937 5.84583
373002 5.80794
373130 5.76688
373387 5.68395
373901 5.48243
374361 5.30671
374820 5.43481
375050 5.78357
375280 6.25591
375739 6.88337
376043 6.98327
376347 6.97220
376652 6.92681
376804 6.90952
376880 6.92264
376918 6.97313
376937 7.06310
376956 7.40065
376970 8.34675
376977 8.48053
376984 7.83926
376997 7.17577
377009 6.97970
377033 6.87591
377082 6.83512
377179 6.81181
377373 6.77865
377763 6.72020
378152 6.68126
378346 6.69737
378444 6.76461
378492 6.86542
378541 7.12914
378570 7.50304
378600 8.09756
378615 8.30496
378630 8.25524
378659 7.64957
378678 7.30544
378697 7.07762
378735 6.83460
378773 6.72327
378811 6.66430
378887 6.60562
378962 6.57668
379114 6.56144
379190 6.63374
379228 6.83323
379247 7.13413
379256 7.43280
379266 7.93148
379278 9.14326
379290 11.0000
379296 11.6166
379302 11.5204
379315 10.0184
379327 8.68144
379339 7.92367
379352 7.49897
379364 7.24501
379389 6.97229
379414 6.83597
379463 6.70626
379513 6.64553
379612 6.58658
379711 6.55587
380108 6.49494
380901 6.42526
381694 6.36635
382090 6.33656
382288 6.33914
382387 6.41645
382437 6.61910
382462 6.91945
382474 7.21074
382486 7.68904
382503 8.89090
382520 10.7521
382528 11.3709
382537 11.3003
382554 9.84028
382569 8.60445
382585 7.86198
382600 7.42151
382616 7.15082
382647 6.85031
382678 6.69656
382740 6.54859
382802 6.47954
382927 6.41466
383051 6.38377
383300 6.36012
383424 6.38039
383486 6.44224
383517 6.53951
383548 6.82810
383564 7.19641
383580 7.78713
383588 7.99513
383596 7.95093
383612 7.35834
383629 6.84405
383647 6.60361
383683 6.42521
383754 6.33704
383896 6.29983
384180 6.27515
384748 6.24067
385316 6.20387
385600 6.18132
385742 6.18729
385813 6.27029
385848 6.47873
385866 6.77635
385884 7.49755
385897 8.69181
385910 10.5463
385917 11.1676
385923 11.1063
385936 9.69191
385946 8.71094
385955 8.03711
385974 7.28227
385992 6.91763
386011 6.71760
386048 6.51588
386086 6.41914
386161 6.32847
386235 6.28583
386385 6.24389
386535 6.22157
387133 6.17594
388330 6.12077
390723 6.02918
393116 5.94438
394313 5.91581
394612 5.92073
394911 5.95139
395061 5.99646
395210 6.10544
395285 6.22191
395360 6.44374
395435 6.92946
395472 7.40581
395509 8.21591
395555 10.0622
395600 13.0359
395623 14.1112
395645 14.0122
395691 11.4025
395732 9.33542
395772 8.14677
395813 7.48517
395854 7.10644
395936 6.76893
396017 6.76043
396084 7.00320
396150 7.50464
396183 7.69397
396217 7.63596
396283 6.99285
396341 6.53626
396399 6.28389
396457 6.14354
396515 6.05934
396632 5.96694
396748 5.91816
396980 5.86625
397212 5.83688
398142 5.77286
399071 5.73107
400000 5.71164
400343 5.72555
400686 5.78460
400858 5.86125
401029 6.02659
401115 6.18531
401201 6.45620
401286 6.96737
401329 7.40410
401372 8.06297
401436 9.78206
401500 12.6177
401532 13.7098
401564 13.5358
401628 10.3620
401669 8.57148
401711 7.44072
401752 6.75188
401793 6.32406
401876 5.87095
401959 5.68074
402041 5.63970
402124 5.75421
402206 6.15836
402289 7.28910
402355 9.38024
402420 12.5669
402453 13.6216
402486 13.6725
402551 11.8490
402592 10.5758
402634 9.57060
402716 8.26655
402799 7.53068
402881 7.08320
403047 6.58761
403212 6.32891
403542 6.07297
403873 5.95469
404533 5.88927
404864 5.93995
405194 6.11498
405447 6.44009
405700 6.99379
405953 7.17535
406206 6.62439
406563 6.03185
406919 5.78078
407633 5.58710
409060 5.44100
410486 5.35102
411200 5.30887
411557 5.28693
411735 5.31056
411780 5.35160
411824 5.45952
411846 5.57726
411869 5.79681
411891 6.24390
411902 6.63992
411913 7.24770
411932 9.06194
411950 12.0059
411959 13.0842
411968 13.0976
411987 10.9163
412006 8.79342
412025 7.59178
412045 6.92178
412064 6.52386
412102 6.09545
412141 5.88194
412218 5.68197
412295 5.59324
412449 5.52102
412603 5.50057
412911 5.52395
413219 5.61683
413527 5.81782
413835 6.25059
413989 6.65005
414143 7.28991
414297 8.35542
414451 10.1579
414810 16.1446
414990 14.4178
415169 11.1386
415337 9.02326
415505 7.75956
415673 6.99190
415841 6.50125
416177 5.93666
416512 5.63294
417184 5.31711
417856 5.14581
419199 4.92623
419871 4.83076
420039 4.80983
420207 4.80291
420291 4.82045
420374 4.88996
420416 4.97830
420458 5.15974
420500 5.57202
420521 5.97579
420542 6.64659
420571 8.39632
420600 11.2750
420615 12.3658
420629 12.3966
420658 10.2343
420685 8.28168
420713 7.11681
420740 6.43985
420767 6.02578
420822 5.56770
420877 5.33284
420986 5.10256
421096 4.99056
421315 4.87664
421534 4.81298
422409 4.66828
423285 4.56908
423723 4.56483
423833 4.59435
423942 4.67184
424052 4.88832
424106 5.13934
424161 5.63303
424216 6.63974
424270 8.33035
424297 8.98964
424325 9.00316
424379 7.61471
424420 6.59622
424462 5.93215
424503 5.51603
424545 5.24785
424627 4.93807
424710 4.77272
424876 4.60409
425041 4.51679
425703 4.35114
426365 4.24806
426696 4.22366
426779 4.23868
426861 4.29266
426944 4.47719
426986 4.72339
427027 5.26603
427063 6.31211
427100 8.04409
427118 8.70128
427137 8.74991
427173 7.54831
427206 6.47017
427239 5.79345
427272 5.38301
427305 5.12620
427371 4.84129
427437 4.70165
427568 4.59818
427700 4.61506
427832 4.74052
427964 5.04677
428095 5.76603
428161 6.46259
428227 7.57268
428400 11.6619
428487 10.4691
428573 8.16381
428671 6.44736
428770 5.53229
428868 5.02051
428966 4.71014
429163 4.36340
429359 4.17506
429556 4.05438
429752 3.97688
429850 3.96316
429949 3.99917
429998 4.06725
430047 4.22328
430096 4.60220
430120 4.98829
430145 5.64812
430178 7.33604
430210 10.1573
430226 11.2537
430243 11.3231
430275 9.23281
430297 7.76881
430320 6.73266
430342 6.03496
430364 5.55908
430408 4.98128
430453 4.65848
430542 4.32296
430630 4.15280
430808 3.97609
430985 3.87691
431696 3.65635
433116 3.35427
434537 3.07758
435247 2.96988
435957 3.12851
436300 3.91135
436370 4.09180
436643 3.58714
436915 2.95310
437187 2.68281
437731 2.42754
438820 2.11894
440997 1.63773
443173 1.35556
445350 1.43076
445787 1.51160
446006 1.64401
446115 1.91019
446170 2.29049
446225 3.26776
446262 4.87902
446300 7.63313
446319 8.75574
446338 8.88865
446376 6.90928
446423 4.62505
446471 3.50392
446519 2.94425
446566 2.63622
446757 2.20246
447138 2.10853
447900 2.30009
449425 2.92927
450950 3.63761
451712 3.98124
452094 4.14157
452284 4.22133
452380 4.29251
452427 4.42062
452451 4.62544
452463 4.84992
452475 5.27706
452487 6.19762
452500 7.77617
452506 8.41677
452513 8.48111
452525 7.30416
452539 6.08838
452553 5.44774
452582 4.91940
452610 4.72493
452638 4.63599
452694 4.56565
452751 4.54647
452976 4.58274
453428 4.73612
454330 5.04453
455914 5.44456
456706 5.52783
457102 5.52208
457300 5.50327
457399 5.48906
457448 5.48303
457473 5.49444
457485 5.55767
457492 5.75047
457495 6.14536
457498 7.74123
457500 10.4058
457502 8.14970
457505 6.38697
457508 5.90079
457514 5.63762
457526 5.52957
457550 5.48712
457598 5.46399
457693 5.43657
457884 5.37883
458266 5.21831
459030 4.66294
460823 2.26513
461271 1.75205
461719 1.45248
462167 1.50223
462279 1.64713
462391 1.96567
462447 2.27344
462503 2.80417
462559 3.81097
462615 5.89506
462700 11.0178
462742 9.49114
462785 6.32229
462837 3.88103
462890 2.74447
462941 2.20012
462992 1.90713
463094 1.64163
463299 1.52741
463707 1.64614
464525 2.07601
465342 2.51337
465751 2.76107
465955 2.98862
466057 3.23672
466159 3.81516
466230 4.73779
466300 6.35138
466335 7.04984
466370 7.18031
466441 6.06835
466518 4.88468
466595 4.26212
466750 3.77121
467043 3.57907
467336 3.59587
467923 3.75631
469096 4.24568
470268 5.18908
470561 5.62220
470855 6.22802
471001 6.63221
471148 7.15411
471221 7.49878
471294 7.97514
471331 8.32239
471368 8.82913
471404 9.67486
471441 11.2738
471461 12.6809
471500 15.3193
471530 14.4764
471559 12.5715
471589 11.3222
471618 10.6810
471647 10.3786
471677 10.2599
471736 10.2955
471794 10.5041
471912 11.1276
472030 11.8536
472500 14.0220
473020 12.7292
473539 10.0429
474270 7.66155
475000 6.53495
475000 5.09707
475480 7.04855
476000 6.10703
476170 5.79869
478370 5.54629
479070 6.33674
480450 5.60525
485360 5.53804
486490 7.03705
487250 5.93673
489480 6.08119
489960 6.48642
490060 5.90681
490870 6.08009
493320 2.88597
493750 3.24791
494090 4.50277
494430 3.84533
496330 5.22340
496620 8.16747
496810 10.3713
497250 6.13759
498430 5.74427
500000 5.81180
508880 6.19479
509330 6.29799
511310 5.75129
511980 7.53099
512380 5.97629
515980 5.94369
516700 6.19579
518720 5.66309
519510 6.49239
519970 8.36729
520390 6.10539
521070 5.81639
522330 7.77939
522810 6.14229
526460 6.60289
527900 8.94809
528970 11.5750
530680 7.04419
531710 6.79209
536380 5.86089
537310 5.85169
537970 6.66359
538410 6.38989
538740 6.92779
538960 5.84739
541060 4.40539
542340 2.13479
542950 3.30320
543290 6.01620
543680 9.27040
544460 6.26320
546990 5.94970
547830 6.97620
548620 11.4170
549590 6.36420
550000 6.17560
552950 4.81830
553810 3.56160
555250 4.37520
555590 5.47380
556000 4.54110
557730 6.92830
558840 10.7080
559540 9.17080
560940 6.47490
563110 6.08210
563700 8.00280
564520 6.25970
565410 6.37800
566060 6.48650
567610 5.67330
569160 6.37500
572480 6.07090
572780 6.04450
580000 5.38500
580320 5.35590
581740 5.96240
586910 5.55580
587780 6.07490
590240 5.26740
591880 7.01170
592200 5.73830
594620 4.16860
596540 5.03000
597500 7.61690
598150 5.68070
600000 5.64110
601580 5.60690
602160 7.52060
602550 10.5100
603200 6.77160
604710 6.49680
605100 7.32700
607270 6.14240
608860 5.87850
609580 7.62150
610450 6.07960
611980 7.55169
612840 10.3460
614520 6.24149
615590 6.70059
616130 8.16369
616670 6.94809
617680 6.56389
620870 5.50709
621900 6.03869
622510 7.89969
622920 5.99569
631780 5.33749
632690 7.14959
633740 5.51120
634800 5.31410
636490 7.55210
637060 5.81130
641900 5.21150
643441 6.57350
643620 6.73210
644560 5.61360
645640 5.23720
646730 5.95840
647380 7.23560
647740 5.95980
648910 7.28720
649420 10.9510
650000 6.51330
650880 5.28820
652630 7.18210
652850 5.58590
653440 3.63460
654550 4.90810
656180 5.02970
658920 5.23360
659740 8.68070
661160 6.34029
661610 9.12489
662290 5.78739
666050 5.12949
667340 7.17909
668410 7.44449
668860 7.20709
669930 5.19539
685080 4.94139
687290 5.99230
688330 6.75169
689360 6.80289
691520 3.14810
692640 4.16480
693200 6.62300
693850 4.87070
695380 5.04900
696030 6.97880
696830 5.84040
697560 6.66720
699030 8.63810
700000 6.92220
700090 6.76600
700820 7.12730
701800 8.93300
702380 10.5620
703120 6.94330
705920 5.38720
709150 5.87540
714840 4.89350
716860 6.30060
720260 4.98730
724100 5.07910
726170 9.85100
727550 7.19430
729710 5.76260
730760 6.01880
734160 4.93880
735480 5.86810
738120 4.66880
739450 5.81890
742110 4.82210
744790 5.09410
746130 6.09500
748830 4.77140
750190 6.77460
751000 9.68040
752000 6.22250
758310 4.78940
759690 5.08490
761080 3.38670
763020 3.23850
763490 4.29130
764040 6.57790
765350 7.61630
766660 7.29080
767500 5.63490
768340 6.34730
769470 5.01160
770320 5.69800
770880 7.01310
771540 5.03090
772860 5.05520
773810 5.80770
774570 7.90550
776190 3.12230
776660 3.06150
777620 4.34500
778190 5.04870
779150 4.22940
780010 5.06240
780680 5.84910
781260 7.06170
782030 5.66560
784150 5.21140
786190 7.52220
788230 5.26310
789400 5.59440
790670 5.57190
792830 4.49120
793720 5.17420
794900 5.05220
797870 4.99500
798870 9.03640
800000 7.68280
801960 5.33510
803260 4.78540
804260 3.36540
806980 3.50130
807690 3.62200
808700 4.29220
810000 4.30060
811140 4.30800
812260 5.89230
813070 5.70980
814100 4.83260
814710 5.79520
817280 4.54610
820270 4.88890
820890 6.94560
821410 8.64160
822340 7.21780
824320 6.09500
825470 5.06160
826830 5.10370
827350 6.04970
828090 4.98830
830000 5.03880
830300 5.04750
831560 6.14350
834630 4.92540
838260 5.03130
840940 6.06530
841580 5.43510
842120 4.11810
842550 4.69260
843300 8.23570
844280 5.62730
846220 5.43330
847200 7.83710
848830 4.31880
854200 4.66410
854750 5.05420
856950 4.11770
857840 3.61760
858830 5.07730
861390 4.14020
862390 5.37140
863510 4.38620
867320 4.63010
868450 5.32930
869800 4.57070
870930 5.20030
872180 4.95560
874340 4.34360
877080 4.77460
879030 4.74890
881790 4.19820
882830 4.16420
883980 4.12730
885030 6.31920
885840 4.81970
887700 5.22080
889330 5.50110
891090 4.44010
892610 5.28440
896150 4.29140
897100 5.38040
897920 6.98010
899350 5.18170
900000 6.11840
900540 6.89550
902090 4.68800
902175 4.73691
902175 4.73714
902380 4.85510
903400 5.44100
908200 4.50670
909650 4.64590
911710 4.73110
914380 4.56800
915600 4.67560
918540 4.27930
919520 6.12110
920260 5.01070
921120 5.90790
923090 5.40380
924830 4.75870
925690 5.40750
927680 5.05980
929800 5.29630
931050 6.59680
931680 4.65870
932810 4.75170
933560 6.30020
935830 4.89260
940260 4.28030
942800 3.84550
943570 4.64070
944460 4.77390
945360 6.49020
947020 3.56000
949210 3.71760
951150 4.92130
952570 6.38170
953860 5.05360
954640 5.04830
956070 4.35440
958420 4.48630
959080 4.76430
959860 5.72790
964070 3.83040
966180 4.89160
967110 5.06140
968830 3.97780
